epoch_idx,fps,policy_entropy,value_loss,clip_fraction,approx_kl_divergence,frames,P01:episode_rewards,policy_loss,PMM:episode_rewards,episode_length,P09:episode_rewards,explained_variance,grad_norm,advantage_norm
512,242,1.3408942453563213,0.013463157007936388,0.1496826171875,0.0006749275074867001,5242880,50.0,-0.0005001285120670218,245.0,354.88,552.5000000000002,2.9802322387695314e-09,0.05312073825928446,15.968717807531357
513,242,1.3245088115334511,0.01386380739422748,0.1355224609375,0.0005814736865687564,5253120,72.50000000000001,-0.0006055590416508494,258.0,360.21,577.5000000000002,1.3783574104309083e-08,0.050514124696290706,15.968717867136002
514,242,1.314927987754345,0.014428414202120621,0.154443359375,0.0006805776128560482,5263360,100.0,-0.0008856469554302749,271.75,364.64,577.5000000000002,-1.1175870895385742e-09,0.05541208530768775,15.968717986345291
515,242,1.3592248290777207,0.013815414166310802,0.1550048828125,0.000622915242284705,5273600,100.0,-0.00047109901715884915,273.75,361.32,552.5000000000002,1.3411045074462891e-08,0.05624721612628099,15.968717777729035
516,242,1.340030037611723,0.01237003982932947,0.1857666015625,0.0008714323288245395,5283840,75.0,-0.0010176666186453077,257.5,361.93,527.5000000000002,-8.940696716308593e-09,0.0557458803947964,15.968718022108078
517,242,1.3430326901376248,0.010822497498884332,0.1839111328125,0.0007495590100873528,5294080,75.0,-0.0007783049240970286,218.75,352.11,455.0000000000004,2.2351741790771484e-09,0.054871850935913145,15.96871787905693
518,242,1.345647966861725,0.011960760298825335,0.2222412109375,0.000777486961322893,5304320,72.50000000000001,-0.0010627749164996204,199.25,344.87,375.0,-2.384185791015625e-08,0.05508965397233427,15.968717789649963
519,242,1.3396003864705563,0.01089507141005015,0.186865234375,0.000686396431773062,5314560,50.0,-0.0009230937390384497,177.0,339.61,325.0,9.685754776000977e-09,0.05482801035654128,15.968717831373215
520,242,1.352191722393036,0.013041070217150263,0.1570068359375,0.0006340143508602125,5324800,50.0,-0.0005404135161370504,211.75,349.73,430.0000000000004,5.587935447692871e-09,0.05652612774482326,15.96871783733368
521,242,1.344452378898859,0.01350722395873163,0.14609375,0.0005840943619773497,5335040,50.0,-0.000508478644042043,224.5,351.24,477.5000000000002,-1.862645149230957e-09,0.056884066085281904,15.96871793270111
522,242,1.3442999407649041,0.013939492110512219,0.130419921875,0.0005290584206228743,5345280,100.0,-0.0005002691290428629,250.0,358.97,525.0,9.313225746154785e-09,0.057454495231743875,15.968718022108078
523,242,1.327721231430769,0.012054575173533522,0.1606201171875,0.0006323261331118602,5355520,100.0,-0.0005894112913665594,255.25,359.03,527.5000000000002,-1.9371509552001954e-08,0.05493509512208624,15.968717807531357
524,242,1.331447234749794,0.011349190106557216,0.1773193359375,0.0006402926793164454,5365760,72.50000000000001,-0.0006816388053266564,224.25,354.18,477.5000000000002,-3.5017728805541994e-08,0.054758640763280776,15.968717849254608
525,242,1.3592450603842736,0.011084892749931897,0.1860595703125,0.0006876825957590427,5376000,50.0,-0.000560733347083442,207.75,348.27,430.0000000000004,-1.2293457984924316e-08,0.0571459246467757,15.968717861175538
526,242,1.3752028785645962,0.013880522450199351,0.14921875,0.0005623554222580652,5386240,50.0,-0.0005987695727526443,204.0,347.71,332.5000000000006,-1.0430812835693359e-08,0.05719057561122197,15.968717950582505
527,242,1.379236751049757,0.013938999455422162,0.1454833984375,0.0005599420087293083,5396480,50.0,-0.0006842911818239373,231.0,349.57,527.5000000000002,-1.862645149230957e-09,0.057538060703292745,15.968717813491821
528,242,1.3816562965512276,0.013412384763068986,0.1715087890625,0.0006721288038193052,5406720,72.50000000000001,-0.0005088392219477101,261.75,357.07,575.0,-1.4156103134155273e-08,0.05811405595174758,15.96871775984764
529,242,1.3529019869863987,0.011997532421173674,0.225732421875,0.0007550656191710914,5416960,50.0,-0.0007036892875476042,256.5,355.74,575.0,-2.9802322387695314e-09,0.05987329975632322,15.968717783689499
530,242,1.3738646119832993,0.011853482147853357,0.1712890625,0.0007557262075749804,5427200,50.0,-0.0006884209877171088,238.75,352.55,525.0,-1.862645149230957e-09,0.056739982360764364,15.968717855215072
531,242,1.387260814011097,0.014133746581501327,0.1362548828125,0.0005864873202654052,5437440,50.0,-0.0007300304943782976,242.5,355.4,502.5000000000002,-1.4901161193847657e-09,0.05543079162652361,15.96871782541275
532,242,1.378809106349945,0.012739137856988237,0.185009765625,0.0006558460742198235,5447680,72.50000000000001,-0.0005874678910913645,226.5,352.99,500.0,1.1548399925231934e-08,0.058430190534410766,15.968717753887177
533,242,1.3728520303964615,0.01490293540409766,0.1105224609375,0.00043618081992633504,5457920,97.5,-0.0005548615627049003,256.5,362.91,527.5000000000002,-7.450580596923828e-09,0.051862457501936444,15.96871799826622
534,242,1.3514756314456462,0.014532389059604611,0.1236572265625,0.00050875110150983,5468160,125.0,-0.0007864328177674907,278.5,372.14,575.0,-1.4901161193847656e-08,0.05352414575817381,15.968717950582505
535,242,1.3500863045454026,0.016962381041957998,0.1296142578125,0.0005281371988132832,5478400,147.5,-0.0005450945762277115,303.0,375.17,575.0,-1.3411045074462891e-08,0.054543142141625645,15.968717992305756
536,241,1.3579395033419133,0.014685801447194535,0.1738525390625,0.0006921760683951562,5488640,150.0,-0.0008980307749880013,308.75,372.0,575.0,3.725290298461914e-09,0.055879677723823774,15.968717807531357
537,241,1.4026495769619942,0.015265831969009014,0.1777587890625,0.0007223671166059376,5498880,147.5,-0.0007407178785797441,305.25,370.69,577.5000000000002,-7.82310962677002e-09,0.05893603786851551,15.968717914819717
538,242,1.4044603370130062,0.015329708775971085,0.1185791015625,0.00045374273062748216,5509120,150.0,-0.00022916185262147337,294.0,369.52,577.5000000000002,-4.8428773880004884e-09,0.05473107989130908,15.968717986345291
539,242,1.421861330419779,0.013791740739543456,0.1719970703125,0.0006623610080445985,5519360,125.0,-0.0006534220665344037,285.75,368.66,600.0,-8.195638656616212e-09,0.053381469609815754,15.968717926740647
540,241,1.3966257132589817,0.014808111467573326,0.17509765625,0.0006751554727607356,5529600,125.0,-0.0005892623637919314,273.25,361.35,600.0,1.1920928955078126e-08,0.05946022757599262,15.968717926740647
541,241,1.3681426450610161,0.014880035941314419,0.1258544921875,0.0005743721994633689,5539840,125.0,-0.0005864965856744675,274.75,361.55,600.0,-3.725290298461914e-09,0.05525617162134577,15.968717682361603
542,241,1.3254136480391026,0.015703632644726895,0.149072265625,0.000630529489097853,5550080,125.0,-0.0007850099871575366,278.75,359.29,577.5000000000002,-6.7055225372314455e-09,0.05300527127244607,15.968717902898788
543,241,1.3384017638862133,0.014846778841456399,0.1570068359375,0.0005672863524580407,5560320,125.0,-0.0006546853848703905,282.75,362.35,575.0,1.862645149230957e-09,0.05870076841246883,15.96871793270111
544,241,1.3549028143286705,0.013064579306956148,0.165673828125,0.0005930847215864787,5570560,125.0,-0.0007501019470510073,279.0,365.82,575.0,0.0,0.055063509389167785,15.968717807531357
545,241,1.3263212703168392,0.015141945422510617,0.1592529296875,0.0005708095280624548,5580800,125.0,-0.0008370282215764746,282.75,369.33,550.0,3.3527612686157227e-09,0.05328440252060018,15.968717992305756
546,241,1.2945204190909863,0.015651177108520643,0.1096435546875,0.0004523140191096786,5591040,125.0,-0.0004992483896785416,280.75,367.43,550.0,1.4901161193847657e-09,0.053275322077833934,15.968717992305756
547,241,1.3126441203057766,0.015299793586018495,0.094140625,0.00042874774605650146,5601280,150.0,-0.00020844788814429195,287.5,370.82,550.0,5.587935447692871e-09,0.049006813152423404,15.96871783733368
548,241,1.3736481741070747,0.01347066294420074,0.1949462890625,0.000668696395935342,5611520,150.0,-0.0006758487463230268,278.5,365.47,527.5000000000002,-2.7939677238464355e-08,0.05657213090321339,15.968718081712723
549,241,1.3585077419877052,0.013218313295510598,0.1982421875,0.0007484731160730008,5621760,150.0,-0.0010140317932382458,263.75,368.66,500.0,2.2351741790771484e-09,0.055038620119693196,15.96871782541275
550,241,1.37300887927413,0.01210321649123216,0.16923828125,0.0005912284830550618,5632000,125.0,-0.0006954615811991971,257.75,368.63,550.0,-2.7567148208618165e-08,0.052077887006151305,15.968717855215072
551,241,1.4160173058509826,0.014058952627237886,0.171044921875,0.0005822969275612877,5642240,125.0,-0.0007211577925772872,258.75,368.35,575.0,-3.725290298461914e-09,0.0562083613629837,15.968717801570893
552,241,1.4164415992796422,0.013539992130245083,0.1255859375,0.0005181691377345032,5652480,125.0,-0.0003484096916508861,270.25,369.81,575.0,1.0430812835693359e-08,0.04948175631450093,15.96871770620346
553,241,1.4265631280839444,0.013577333294961136,0.17119140625,0.0006693895050986498,5662720,100.0,-0.0006099418525991496,270.25,367.85,600.0,1.080334186553955e-08,0.05531199799425934,15.968717855215072
554,241,1.4298103883862496,0.014867799173225648,0.14775390625,0.0005058732320435411,5672960,100.0,-0.0004726724604552146,283.75,376.67,600.0,-1.1920928955078126e-08,0.05660909185885885,15.968717896938324
555,241,1.443944139033556,0.010693094982707407,0.1671142578125,0.0006453599987530367,5683200,72.50000000000001,-0.0005651275278069079,270.5,372.39,577.5000000000002,-1.9744038581848144e-08,0.04955899225581226,15.968717849254608
556,241,1.4518787182867527,0.011863387642370072,0.1838623046875,0.0006993502827867815,5693440,50.0,-0.0006577690113772405,242.0,360.81,527.5000000000002,-1.1175870895385742e-08,0.05199017061193338,15.968717783689499
557,241,1.4430076420307159,0.010803528063115663,0.1362060546875,0.0005530357607710812,5703680,50.0,-0.00041030976062756964,216.0,358.83,450.0,8.568167686462402e-09,0.05128947356909387,15.9687180519104
558,241,1.4510657452046871,0.009933452148470679,0.147802734375,0.0004943464965549537,5713920,25.0,-0.0004492355052207131,179.5,348.53,352.5000000000002,-1.2665987014770507e-08,0.04810609820755932,15.968717700242996
559,241,1.426382727175951,0.011414320682524704,0.1756103515625,0.0006587970212137862,5724160,25.0,-0.0005327701779606287,180.0,352.75,352.5000000000002,3.7252902984619143e-10,0.0545187470093868,15.968717658519745
560,241,1.4082008235156536,0.01328738763841102,0.1486328125,0.0007060865375251524,5734400,50.0,-0.000623758112124051,202.5,356.88,425.0,-4.470348358154297e-09,0.05034822246685008,15.96871793270111
561,241,1.3585434041917324,0.012545689782200498,0.12724609375,0.00044517780024762034,5744640,72.50000000000001,-0.00044303968861640896,228.5,357.86,525.0,-6.332993507385254e-09,0.04782951622096812,15.968717861175538
562,241,1.3805356658995152,0.013064260280225426,0.2047607421875,0.000819314162637852,5754880,75.0,-0.0008634326524770586,256.0,369.11,552.5000000000002,0.0,0.054003751874597404,15.968717670440673
563,241,1.4093112342059613,0.011991826328448951,0.20556640625,0.0007197594441208822,5765120,75.0,-0.0005344290661014383,262.0,371.46,600.0,-1.1548399925231934e-08,0.05417580378276661,15.968717801570893
564,241,1.4482654608786105,0.010890497576110648,0.199169921875,0.0005784032632035974,5775360,72.50000000000001,-0.0004959197256539482,246.5,365.4,550.0,-9.313225746154785e-09,0.05263324262486028,15.968717724084854
565,241,1.420774232596159,0.011813898159743985,0.1949951171875,0.0006167474550863971,5785600,50.0,-0.0007851553327782312,234.0,362.05,550.0,-8.940696716308593e-09,0.05304558226939957,15.96871782541275
566,241,1.4163678087294103,0.012164224525622557,0.1625,0.0006331371657040564,5795840,50.0,-0.0006043007047992433,212.5,350.33,480.00000000000045,-8.195638656616212e-09,0.05296038673491921,15.968717747926712
567,241,1.388920424133539,0.01570295705460012,0.1298828125,0.00048396514672504053,5806080,50.0,-0.0005493981483596144,222.25,351.12,475.0,7.82310962677002e-09,0.05373403710845054,15.968717986345291
568,241,1.3967508941888809,0.016261364333331585,0.152392578125,0.0005804093803618571,5816320,100.0,-0.0005417306711024139,253.75,360.71,432.5000000000006,1.3411045074462891e-08,0.05622060339993373,15.968717980384827
569,241,1.4174087472259997,0.014395251007226762,0.1761962890625,0.0006660894596222988,5826560,125.0,-0.0006167855848616455,264.0,362.68,425.0,-1.5273690223693846e-08,0.05704676794773854,15.968718022108078
570,241,1.4095487661659718,0.016398486225807574,0.18525390625,0.0006319512620319046,5836800,125.0,-0.0007048935935017653,275.5,363.54,432.5000000000006,-4.097819328308106e-09,0.058089208900033516,15.968717783689499
571,241,1.4110760904848576,0.0153418375790352,0.1150390625,0.00044556251520759814,5847040,125.0,-0.0005011009656300302,274.25,361.02,477.5000000000002,-3.5017728805541994e-08,0.051495534331026625,15.968717843294144
572,241,1.39727676063776,0.01530962593969889,0.1439697265625,0.0004882018087840834,5857280,125.0,-0.00044037338557245675,289.5,363.23,550.0,5.215406417846679e-09,0.054295152142375125,15.968717741966248
573,241,1.406812957674265,0.017005618955590763,0.135107421875,0.0004869360607180795,5867520,150.0,-0.0005515138720511459,291.25,362.27,550.0,3.7252902984619143e-10,0.054293628057742335,15.968717968463897
574,241,1.3807573705911635,0.016155054462433326,0.133642578125,0.0004457633950543993,5877760,175.0,-0.00044674207820207814,295.25,366.3,527.5000000000002,1.1175870895385742e-09,0.05405210488185743,15.968717980384827
575,241,1.3813155092298985,0.01587502429320011,0.13076171875,0.0004712938115133625,5888000,125.0,-0.00045916741000837644,281.0,362.21,377.5000000000002,-4.097819328308106e-09,0.05401438927154252,15.968717777729035
576,241,1.401498956233263,0.015273870823148173,0.1313232421875,0.0004344785682548036,5898240,125.0,-0.00035497568060236515,279.75,360.75,405.00000000000045,-1.4156103134155273e-08,0.055276749578903814,15.96871771812439
577,241,1.398916243761778,0.014486980222864076,0.157275390625,0.0005280801354189179,5908480,125.0,-0.0006075377936213044,272.5,361.99,455.0000000000004,-1.2665987014770507e-08,0.0538944697218733,15.968717873096466
578,241,1.3909255348145961,0.014081276574870571,0.1576416015625,0.0005280632804101515,5918720,125.0,-0.0007085125260346103,262.75,362.26,377.5000000000002,8.195638656616212e-09,0.05162230962144147,15.968717873096466
579,241,1.4082748547196389,0.014289739845844451,0.13994140625,0.0004558212235558301,5928960,125.0,-0.0003329064580611885,264.75,365.96,527.5000000000002,1.862645149230957e-08,0.05480846352220128,15.968717801570893
580,241,1.402494242042303,0.013388455689346301,0.1958740234375,0.0006084411979031757,5939200,100.0,-0.0006068939463148126,262.5,364.71,527.5000000000002,1.1175870895385742e-09,0.05649439470485287,15.968717914819717
581,241,1.401607297360897,0.013379457920382264,0.118603515625,0.0004040091007823321,5949440,75.0,-0.0003552798083546804,256.0,356.46,527.5000000000002,3.725290298461914e-09,0.05316187880272359,15.96871783733368
582,241,1.4404219202697277,0.015110178991744761,0.20029296875,0.0006855677564360007,5959680,100.0,-0.000659275895304745,241.5,349.8,477.5000000000002,-1.4901161193847657e-09,0.06147621472247931,15.968718135356903
583,241,1.4289736896753311,0.013152152617112733,0.143896484375,0.00046648911866000733,5969920,75.0,-0.0006908845985890366,241.75,348.53,450.0,8.940696716308593e-09,0.055890138469929254,15.96871782541275
584,241,1.4030057951807975,0.01488041115226224,0.136376953125,0.00043048778254330957,5980160,100.0,-0.0004490551338676596,232.5,345.25,375.0,1.862645149230957e-08,0.05350705552901798,15.968717861175538
585,241,1.3888044334948062,0.01476380741369212,0.14501953125,0.00043803086143441307,5990400,100.0,-0.000445394876805949,232.25,345.9,352.5000000000002,1.862645149230957e-09,0.05548395872527499,15.968717849254608
586,241,1.388067576289177,0.014635740072117187,0.145556640625,0.00041505831551944536,6000640,75.0,-0.0005394137981056702,231.75,343.27,375.0,-1.564621925354004e-08,0.05498611165946852,15.968717944622039
587,241,1.3840135261416435,0.015898647165158764,0.1632080078125,0.0005229175278458342,6010880,100.0,-0.0006889912699989508,257.0,348.65,452.50000000000017,-1.601874828338623e-08,0.05848998667141784,15.968718028068542
588,241,1.3730606056749821,0.015132586979598272,0.1482421875,0.00046331383081401614,6021120,122.5,-0.0005303582816850394,273.25,349.17,550.0,-2.5331974029541015e-08,0.05553996013054842,15.968717819452285
589,241,1.3638722002506256,0.014969519013538957,0.1902099609375,0.0005697694950356436,6031360,147.5,-0.0006584678907529451,265.75,345.73,480.00000000000045,-7.82310962677002e-09,0.059437200113895104,15.968717968463897
590,241,1.3456271648406983,0.012496650271350518,0.1995849609375,0.0005964706060154867,6041600,100.0,-0.0006838285175035707,247.75,345.36,375.0,9.313225746154785e-09,0.05645478935377661,15.96871783733368
591,241,1.3614593580365182,0.013456145008967723,0.1455078125,0.0004646515794220818,6051840,75.0,-0.0004531361999397632,221.75,342.2,327.5000000000002,-6.7055225372314455e-09,0.054502807043143496,15.968717908859253
592,241,1.3635190799832344,0.012997447839006781,0.1589599609375,0.0005122077375233402,6062080,75.0,-0.0005822727995109745,214.5,345.3,352.5000000000002,-1.862645149230957e-08,0.05425862301315278,15.968717938661575
593,241,1.3592162288725376,0.012583304755753488,0.1943603515625,0.0005681931475706392,6072320,72.50000000000001,-0.0007548624656919855,223.0,348.44,377.5000000000002,5.960464477539063e-09,0.05541285935175601,15.968717807531357
594,241,1.361062627285719,0.013362130483437795,0.1607666015625,0.0005092116002003877,6082560,50.0,-0.0005491807773069013,220.25,343.04,377.5000000000002,-3.7252902984619143e-10,0.05664551996091895,15.968717741966248
595,241,1.3677407808601856,0.013361096321750665,0.157763671875,0.0004841283667673224,6092800,75.0,-0.0004739597199659329,241.25,353.38,525.0,-5.960464477539063e-09,0.057825243719974696,15.968717902898788
596,241,1.3848032467067242,0.013069072031066753,0.1543212890625,0.0004777308087966503,6103040,75.0,-0.00042266805430699603,234.5,356.99,432.5000000000006,-3.725290298461914e-09,0.057273124020973634,15.968717849254608
597,241,1.3820718869566917,0.011287153949524509,0.144580078125,0.00044489715413300603,6113280,72.50000000000001,-0.0005086992518045008,223.75,353.64,432.5000000000006,0.0,0.05482558412067964,15.968717777729035
598,241,1.4237095490098,0.010626428402611054,0.18486328125,0.0006047824674965341,6123520,50.0,-0.0004567642172332853,216.0,349.74,505.00000000000045,-1.4901161193847656e-08,0.05547475678442115,15.968717736005782
599,241,1.4213774599134923,0.010626507278357167,0.208447265625,0.0005644354523553829,6133760,25.0,-0.0004562855563563062,204.25,343.38,480.00000000000045,-1.1920928955078126e-08,0.05667019613576123,15.968717670440673
600,241,1.4077008195221423,0.012566288197558607,0.2186767578125,0.0006610792742947069,6144000,25.0,-0.0009004627725516911,196.75,338.09,385.00000000000085,-2.2351741790771484e-09,0.05848660968486439,15.968717914819717
601,241,1.4271683111786841,0.011617213422869099,0.2066162109375,0.0005765549857926544,6154240,25.0,-0.0006938165483006742,201.75,341.27,387.5000000000011,-1.0430812835693359e-08,0.05393912115303988,15.968717694282532
602,241,1.4354993417859077,0.01269159554358339,0.140478515625,0.00045059027492939664,6164480,50.0,-0.0003105570260231616,201.25,343.85,352.5000000000002,-5.960464477539063e-09,0.05443134239574611,15.96871782541275
603,241,1.4611541107296944,0.012576799990347354,0.159326171875,0.0004784140506899348,6174720,50.0,-0.00034119314841518644,209.0,343.94,355.00000000000045,-1.7136335372924803e-08,0.05402370480849071,15.968717777729035
604,241,1.4683386072516442,0.011742881751706591,0.19736328125,0.0006487240906551505,6184960,50.0,-0.0007171802550146822,201.5,345.19,327.5000000000002,-7.82310962677002e-09,0.053004311142082663,15.968717712163926
605,241,1.4573014244437217,0.01246402326214593,0.12685546875,0.00038226238070819817,6195200,50.0,-0.00025539736780046953,207.25,343.95,332.5000000000006,3.725290298461914e-09,0.057374736090489965,15.968717914819717
606,241,1.4822344794869422,0.014026638777431799,0.166064453125,0.00047602077602704185,6205440,50.0,-0.00041026422750292115,209.5,345.87,400.0,-3.725290298461914e-09,0.054738253658780024,15.968717974424361
607,241,1.4863379426300525,0.01393397447609459,0.1330078125,0.00040201977164144864,6215680,50.0,-0.0003243258488510037,225.25,345.92,400.0,1.2665987014770507e-08,0.05552499570712388,15.968717968463897
608,241,1.5004583425819873,0.013311289371631573,0.1708984375,0.0005713474882384162,6225920,75.0,-0.0004200219278573059,243.75,351.37,437.500000000001,-2.2351741790771484e-09,0.05751723208679429,15.968717795610427
609,241,1.5089436233043672,0.012155070557491853,0.1772705078125,0.0004988382703402294,6236160,75.0,-0.0005771484095021151,243.0,353.25,400.0,-1.4156103134155273e-08,0.05793606088644172,15.968717712163926
610,241,1.5328954063355922,0.014884733596409206,0.1626708984375,0.0005472627329254464,6246400,50.0,-0.000515625848856871,229.25,351.31,405.00000000000045,-5.960464477539063e-09,0.05447188610619663,15.96871787905693
611,241,1.5390237405896188,0.01304644564515911,0.201513671875,0.0005020906839348527,6256640,72.50000000000001,-0.0006533346535434248,230.5,348.8,382.5000000000007,-3.3527612686157227e-09,0.0564622475565579,15.968717849254608
612,241,1.5431905575096607,0.014070296307909302,0.2023681640625,0.0005016377179472897,6266880,75.0,-0.0009630806373024825,226.75,347.78,352.5000000000002,-1.2293457984924316e-08,0.059588120413784154,15.968717819452285
613,241,1.5436868481338024,0.010527125974476803,0.2033935546875,0.0005343324198889832,6277120,75.0,-0.00042551598526188175,209.0,343.65,350.0,7.82310962677002e-09,0.057951081048977705,15.96871789097786
614,241,1.543771842867136,0.009981011700438103,0.2037353515625,0.0006013499362921948,6287360,72.50000000000001,-0.0006966012340853922,188.75,339.61,325.0,-1.862645149230957e-09,0.053767633167081455,15.968717741966248
615,241,1.5191939167678357,0.008474833640411817,0.2724853515625,0.0006765737714815145,6297600,47.50000000000001,-0.0008130639063892886,158.0,333.66,252.50000000000023,-1.2293457984924316e-08,0.05625351060025983,15.968717515468597
616,241,1.5071895122528076,0.008921833618660457,0.1970947265625,0.0005438022262268305,6307840,50.0,-0.0005805943019367987,134.0,328.13,225.0,-9.685754776000977e-09,0.05265712330625355,15.968717604875565
617,241,1.5017261356115341,0.009172575610500644,0.2236328125,0.0006508137346173726,6318080,47.50000000000001,-0.0005691670274245552,128.25,326.62,225.0,8.940696716308593e-09,0.05380287833757993,15.96871777176857
618,241,1.4985119931399822,0.00924548515358765,0.17685546875,0.0004788920152577703,6328320,50.0,-0.0004976387845090358,131.5,327.08,227.5000000000002,-1.862645149230957e-08,0.050896591271211745,15.968717849254608
619,241,1.5033845886588098,0.008749085698036651,0.172119140625,0.0004771915378420033,6338560,47.50000000000001,-0.00034380977231194263,138.0,328.85,250.0,-4.097819328308106e-09,0.05426459931490735,15.968717861175538
620,241,1.5099481090903282,0.009136739282985218,0.200927734375,0.0004715572253303435,6348800,50.0,-0.0006173622532514855,145.5,328.71,250.0,-6.332993507385254e-09,0.05322867622101,15.968717694282532
621,241,1.5212494432926178,0.009811931243712024,0.2261474609375,0.0005181857095266195,6359040,25.0,-0.0007717548391156015,137.5,327.94,250.0,-9.685754776000977e-09,0.05566785859761263,15.968717700242996
622,241,1.4962780728936196,0.009500586757440033,0.2345703125,0.0006060422391705345,6369280,47.50000000000001,-0.0006110103699029423,142.0,328.51,275.0,-1.6391277313232423e-08,0.05347592123194269,15.9687175989151
623,241,1.452243296802044,0.008132495503377867,0.1999267578125,0.0005151814810623989,6379520,25.0,-0.0005550846486585215,136.5,325.55,275.0,4.097819328308106e-09,0.051081177940257835,15.968717700242996
624,241,1.4230365507304668,0.010342463165579829,0.1631103515625,0.0004703404064482442,6389760,25.0,-0.00037774006414110773,138.25,321.26,252.50000000000023,-1.0058283805847169e-08,0.04999602247092158,15.968717914819717
625,241,1.428306022286415,0.009757471562102183,0.1765625,0.0005424404822207407,6400000,25.0,-0.000600400907205767,135.0,323.31,250.0,3.3527612686157227e-09,0.048806613873135216,15.968717640638351
626,241,1.4072492644190788,0.013121077760297339,0.17314453125,0.00045924908908148156,6410240,50.0,-0.0005165828977624187,152.25,331.84,250.0,4.097819328308106e-09,0.055405449084470294,15.968717861175538
627,241,1.395528282225132,0.012933016772149131,0.1197509765625,0.0003405663827884098,6420480,75.0,-0.00027151864778716115,169.0,333.11,275.0,-1.3411045074462891e-08,0.0494379111081162,15.968717867136002
628,241,1.3310716278851031,0.012778628508385736,0.171875,0.00048358975016782324,6430720,72.50000000000001,-0.0005908090683078626,185.75,338.08,325.0,2.2351741790771484e-09,0.04948144882068002,15.968717920780183
629,241,1.3563424468040466,0.012638853541284334,0.1560791015625,0.0004779569822602525,6440960,75.0,-0.0006683423784124898,196.25,340.17,325.0,0.0,0.050940134619920384,15.96871783733368
630,241,1.4140645503997802,0.015465260113705881,0.1044677734375,0.0003148709509169123,6451200,97.5,-0.00020965115036233328,203.5,345.94,325.0,-1.1175870895385742e-08,0.05223495714160074,15.968718016147614
631,241,1.4550862327218055,0.014747509645530954,0.141015625,0.000406694858213541,6461440,100.0,-0.00031436475182999857,216.25,351.79,327.5000000000002,-7.450580596923828e-09,0.05465780644873638,15.968717908859253
632,241,1.4500601053237916,0.013802211490110494,0.18046875,0.0004337174318180814,6471680,100.0,-0.0007246356770338025,225.0,349.39,350.0,1.4901161193847656e-08,0.053045778985292766,15.968717801570893
633,241,1.4445569604635238,0.014733363872801419,0.1150390625,0.00036679132689627637,6481920,100.0,-0.0002400791425316129,221.0,347.8,350.0,1.7508864402770997e-08,0.049615472838367494,15.968717843294144
634,241,1.4316092908382416,0.013578410372429062,0.163037109375,0.0003953827123254428,6492160,125.0,-0.0005532591902010608,227.5,348.85,350.0,-1.4528632164001465e-08,0.05461089073251076,15.968717801570893
635,241,1.450832650065422,0.014723186346236617,0.1625244140625,0.000428350737644223,6502400,125.0,-0.0005069711296528112,232.0,353.17,327.5000000000002,2.60770320892334e-08,0.054503029678385786,15.968718004226684
636,241,1.4365955680608749,0.011922254736418836,0.1516357421875,0.00035733501754862116,6512640,122.5,-0.0005712616664823144,234.75,359.57,327.5000000000002,9.313225746154785e-09,0.049717577630942214,15.968717789649963
637,241,1.431724016368389,0.014653414305939805,0.1458740234375,0.0004015275238707261,6522880,75.0,-0.0002564422189607285,223.5,351.47,325.0,-1.9371509552001954e-08,0.054263938722443984,15.968717831373215
638,241,1.4335398331284523,0.01498257353086956,0.154052734375,0.00036868414290154307,6533120,75.0,-0.0005927928741584765,218.75,344.78,300.0,2.2351741790771484e-08,0.055251605417757,15.968717700242996
639,241,1.4634190671145917,0.015239889675285667,0.140625,0.0003503026974385648,6543360,75.0,-0.0003095056797974394,218.75,337.19,300.0,-6.7055225372314455e-09,0.056309165689013785,15.968717819452285
640,241,1.5188531816005706,0.014766172613599337,0.1239990234375,0.00037200729719160107,6553600,125.0,-0.0002157425886252895,230.75,336.49,300.0,-5.587935447692871e-09,0.054389961452374,15.968717801570893
641,241,1.5413614891469478,0.01658150650036987,0.1428955078125,0.0003937371254522759,6563840,125.0,-0.0004990264365915209,247.0,341.56,327.5000000000002,8.568167686462402e-09,0.056528467344479104,15.968717926740647
642,241,1.5359793052077293,0.014890679079690017,0.1805419921875,0.0004121739387215939,6574080,125.0,-0.00046770629123784604,239.25,341.43,350.0,-1.1920928955078126e-08,0.05694968844830992,15.968718075752259
643,241,1.527279395610094,0.01431815185060259,0.179150390625,0.0004363113297301879,6584320,125.0,-0.0003998301868705312,243.5,342.49,350.0,-2.0861625671386717e-08,0.056887790491357136,15.968717730045318
644,241,1.519849281013012,0.015964357045595533,0.1617919921875,0.00038001287653628425,6594560,125.0,-0.0006985582294873893,244.0,341.22,350.0,-1.7508864402770997e-08,0.059438656662739106,15.968717992305756
645,241,1.5321086414158345,0.015422224230132998,0.1735107421875,0.00041090538886621173,6604800,125.0,-0.0005917014372244011,258.0,350.21,377.5000000000002,-6.7055225372314455e-09,0.0595916246492027,15.96871789097786
646,241,1.547789103537798,0.016105649969540538,0.139501953125,0.0003632489987438703,6615040,125.0,-0.0006033755238604499,257.5,349.41,377.5000000000002,7.450580596923829e-10,0.056812528676189786,15.968717962503433
647,241,1.5424893461167812,0.01711945277347695,0.1341552734375,0.0003463216039513384,6625280,150.0,-0.00041272218732046895,255.5,346.11,350.0,1.0430812835693359e-08,0.05643383483045243,15.968717849254608
648,241,1.5241483122110366,0.016931802518956828,0.127587890625,0.00033877268419502116,6635520,150.0,-0.0003907192549377214,260.25,347.41,350.0,-3.3527612686157227e-09,0.05515906948202527,15.968717920780183
