P01:episode_rewards,grad_norm,episode_length,P09:episode_rewards,approx_kl_divergence,fps,PMM:episode_rewards,clip_fraction,policy_entropy,value_loss,frames,policy_loss,advantage_norm,explained_variance,epoch_idx
25.0,0.05600327722741429,331.37,302.5000000000002,7.224285481022274e-06,199,172.0,0.0,1.789205578714609,0.018693483975948767,8192000,-0.00011933021232835017,15.96871817111969,-3.725290298461914e-09,800
25.0,0.05793564345913007,325.68,302.5000000000002,8.828366229818308e-06,199,157.0,0.0,1.789710146188736,0.01844624170626048,8202240,-0.0001396582252709777,15.968717980384827,1.4901161193847656e-08,801
25.0,0.05754062262184253,324.24,250.0,6.833496221125834e-06,199,141.0,0.0,1.7893315933644771,0.0191097376315156,8212480,-0.0001251083315764845,15.968718206882476,8.940696716308593e-09,802
25.0,0.05942846276063466,325.1,325.0,9.737760141748098e-06,199,154.75,0.0,1.7878537781536579,0.022392403063713574,8222720,-0.0001535370900455746,15.96871817111969,1.4901161193847657e-09,803
25.0,0.05959617252386247,336.19,452.50000000000017,9.674318457586484e-06,199,179.25,0.0,1.7872659228742123,0.019944573295651934,8232960,-0.00017745800305419835,15.968718069791795,4.470348358154297e-09,804
25.0,0.06072735339472921,341.28,475.0,1.4827022450880634e-05,199,198.5,0.0,1.788505607098341,0.02216378309240099,8243200,-0.00023874655289546354,15.968718320131302,4.0605664253234865e-08,805
47.50000000000001,0.05723929431889233,337.87,430.0000000000004,1.260860794700669e-05,199,188.5,0.0,1.7909683458507062,0.018666482844855635,8253440,-0.00022581044258913608,15.968718034029006,-1.6391277313232423e-08,806
50.0,0.05520207676192379,336.59,452.50000000000017,1.0598478581336223e-05,199,189.5,0.0,1.790624987334013,0.022468239662703126,8263680,-0.00018875051337090553,15.968718230724335,7.078051567077636e-09,807
50.0,0.05334928837421051,336.41,375.0,6.861277874303795e-06,199,175.5,0.0,1.7897539146244525,0.020983953654649667,8273920,-0.00011374120549589861,15.96871822476387,1.0058283805847169e-08,808
50.0,0.05362678798438192,337.2,427.5000000000002,5.834258539394455e-06,199,185.5,0.0,1.7896136730909347,0.021615678086527625,8284160,-0.00010251616877212654,15.96871811747551,1.3411045074462891e-08,809
25.0,0.05511868722934883,337.08,377.5000000000002,9.450323878124057e-06,199,180.25,0.0,1.789872271567583,0.0199595764366677,8294400,-0.00017496623349870787,15.968718099594117,5.587935447692871e-09,810
25.0,0.05538198999455509,331.72,325.0,8.229372443813165e-06,199,168.75,0.0,1.7876621536910533,0.018837053680908867,8304640,-0.00014484733110293747,15.968718260526657,-1.1920928955078126e-08,811
25.0,0.056883336952825256,328.98,277.5000000000002,7.828132675058442e-06,199,149.5,0.0,1.7863342054188251,0.018882109684636817,8314880,-0.00013551360771089094,15.968718183040618,-8.940696716308593e-09,812
25.0,0.06174527146318383,327.65,300.0,8.797242567870623e-06,199,156.0,0.0,1.7874434195458888,0.021683537439093924,8325120,-0.00014221235942386558,15.968718057870865,-8.195638656616212e-09,813
25.0,0.05437351974571689,330.44,300.0,6.594360354106321e-06,199,163.75,0.0,1.7873089365661143,0.020270516208256595,8335360,-0.00010761147896118928,15.968718159198762,7.450580596923829e-10,814
25.0,0.05592950807589849,337.33,305.00000000000045,7.313030466754578e-06,199,180.25,0.0,1.787816306948662,0.022847610141616313,8345600,-0.00012350609904387966,15.968718200922012,-4.470348358154297e-09,815
25.0,0.06032786198948782,341.51,325.0,8.687870641033157e-06,199,180.75,0.0,1.7884841024875642,0.019181049457984045,8355840,-0.0001510953559773043,15.968717950582505,-1.4901161193847657e-09,816
25.0,0.0575380588379293,346.83,350.0,8.523948332395115e-06,199,193.5,0.0,1.7869804047048092,0.02337125642807223,8366080,-0.00014159249585645738,15.968718189001084,-5.960464477539063e-09,817
47.50000000000001,0.05473213752106654,337.53,350.0,7.046512228270352e-06,199,187.5,0.0,1.786887665838003,0.01988177589373663,8376320,-0.0001295948721235618,15.96871812939644,-7.450580596923829e-10,818
25.0,0.055686236256190534,335.89,377.5000000000002,9.724753977247146e-06,199,182.5,0.0,1.7847274951636791,0.02220079945982434,8386560,-0.00017505615251138805,15.968718063831329,3.3527612686157227e-09,819
50.0,0.0548112565629704,332.17,377.5000000000002,4.4747175749093595e-06,199,179.75,0.0,1.78518870100379,0.020778687376878224,8396800,-7.140006237023044e-05,15.968718105554581,-4.470348358154297e-09,820
50.0,0.057317477893750815,338.08,402.5000000000002,6.842985480037811e-06,199,187.75,0.0,1.7864478833973407,0.020325809172936714,8407040,-0.00010454866642248817,15.968718141317368,-1.601874828338623e-08,821
47.50000000000001,0.05693819060002707,332.32,430.0000000000004,5.3309255024669435e-06,200,181.75,0.0,1.787271697819233,0.01957472473150119,8417280,-8.935812347772298e-05,15.968718135356903,1.4528632164001465e-08,822
25.0,0.05542729075050197,331.1,527.5000000000002,7.303688674464848e-06,200,195.25,0.0,1.7862281501293182,0.021952312835492194,8427520,-0.0001463872151362011,15.968718057870865,-1.1548399925231934e-08,823
25.0,0.061346351409550116,331.81,525.0,1.1725089772562924e-05,200,205.5,0.0,1.784991542249918,0.022964966017752886,8437760,-0.00021592763187072705,15.968718177080154,-7.450580596923828e-09,824
25.0,0.05664842859194678,333.46,502.5000000000002,8.122001013999292e-06,200,197.0,0.0,1.7875371918082237,0.018597145940293557,8448000,-0.0001354955202259589,15.968717849254608,1.4528632164001465e-08,825
25.0,0.05519138628435771,336.06,500.0,9.166854807407532e-06,200,191.75,0.002685546875,1.788564210385084,0.016930032722302712,8458240,-0.00018411747423670023,15.968717914819717,-9.685754776000977e-09,826
25.0,0.059773622466652465,343.98,450.0,8.637213807061173e-06,200,187.5,0.0,1.78880735039711,0.021686390807735732,8468480,-0.00015911394948489032,15.968718022108078,-1.3411045074462891e-08,827
25.0,0.059733885757953,350.3,450.0,8.816812921619288e-06,200,197.75,0.0,1.7890779845416547,0.02397961188107729,8478720,-0.0001731208474666346,15.968718248605729,7.078051567077636e-09,828
50.0,0.05542985784881246,352.21,450.0,7.463098635041021e-06,200,208.5,0.0,1.788053673505783,0.019973767708870584,8488960,-0.0001410146698617609,15.968718189001084,-3.203749656677246e-08,829
50.0,0.05513630872764238,351.67,375.0,6.431620427571616e-06,200,197.0,0.0,1.7877818696200847,0.01959835412562825,8499200,-0.0001228787237778306,15.968718004226684,-1.080334186553955e-08,830
47.50000000000001,0.0553292571316916,340.73,375.0,3.744146266726478e-06,200,174.25,0.0,1.7871278256177903,0.019240046161576173,8509440,-6.418115590349771e-05,15.96871799826622,-4.470348358154297e-09,831
25.0,0.05827115355855648,334.33,280.00000000000045,6.618665258140144e-06,200,170.25,0.0,1.7875807598233222,0.020315525939804503,8519680,-0.00011717997076630127,15.968718111515045,-1.1548399925231934e-08,832
25.0,0.05632147277838915,329.16,350.0,6.392439496449853e-06,200,174.25,0.0,1.7860177531838417,0.022619876719545573,8529920,-0.0001220757814735407,15.968718069791795,-2.1979212760925294e-08,833
25.0,0.05427874899882129,333.66,357.5000000000007,4.9817056734347e-06,200,185.25,0.0,1.7848855547606945,0.019606903949170373,8540160,-7.875243463786318e-05,15.968718135356903,1.4901161193847657e-09,834
25.0,0.05844832471949339,336.5,427.5000000000002,8.532917841108656e-06,200,190.25,0.0,1.7841181188821793,0.022680269327247517,8550400,-0.00017442071293771733,15.968718057870865,-2.9429793357849122e-08,835
50.0,0.05777424818505021,336.16,380.00000000000045,5.427774681809883e-06,200,185.5,0.0,1.7830655485391618,0.020579259147052654,8560640,-9.479523832851555e-05,15.9687180519104,-8.940696716308593e-09,836
50.0,0.05850237419022526,332.1,327.5000000000002,1.0161403363673215e-05,200,173.75,0.0,1.7828936018049717,0.019156537821982057,8570880,-0.00020558030810207127,15.968717974424361,-2.16066837310791e-08,837
50.0,0.05941105603428622,331.22,325.0,8.195823528378554e-06,200,173.0,0.0,1.7849833257496357,0.0247379528474994,8581120,-0.00014104049259913153,15.968718260526657,-7.450580596923829e-10,838
47.50000000000001,0.05803362937124936,333.78,325.0,7.3232346422757996e-06,200,178.75,0.0,1.7842905454337596,0.022384905820945277,8591360,-0.00015043614548631011,15.968718016147614,-1.4156103134155273e-08,839
47.50000000000001,0.054529562942144796,332.76,302.5000000000002,8.635676616197686e-06,200,175.75,0.0,1.7848468869924545,0.018605326086981223,8601600,-0.00016610478851362132,15.968718111515045,-2.5331974029541015e-08,840
25.0,0.054911775129683885,330.73,275.0,5.796045158801278e-06,200,162.25,0.0,1.7857108317315578,0.018465654263854957,8611840,-0.00010377686558058486,15.968717992305756,-4.097819328308106e-09,841
25.0,0.05971709407099544,327.77,275.0,7.97943818068303e-06,200,145.75,0.0,1.7871365047991277,0.021149035735288636,8622080,-0.00017496191321697552,15.96871821284294,-2.1979212760925294e-08,842
25.0,0.05295868617472564,335.72,325.0,3.3892489745501742e-06,200,158.75,0.0,1.7872858576476574,0.017784112089429982,8632320,-5.950471222604392e-05,15.968718141317368,5.215406417846679e-09,843
0.0,0.055454993596574034,332.17,280.00000000000045,5.7626887273731775e-06,200,146.75,0.0,1.7870932601392269,0.017767333492520264,8642560,-0.0001104103990655858,15.968717968463897,-1.080334186553955e-08,844
22.500000000000007,0.057108533095401225,332.9,327.5000000000002,5.7142639313445546e-06,200,152.5,0.0,1.7878899976611138,0.02021798570349347,8652800,-0.000101257662390708,15.968718153238296,-2.3096799850463868e-08,845
22.500000000000007,0.05661618917255917,334.94,327.5000000000002,5.132012475339564e-06,200,162.5,0.0,1.7878326326608658,0.022902924282243477,8663040,-0.00011072533543483587,15.96871817111969,-2.6077032089233397e-09,846
25.0,0.05588952640863726,343.43,402.5000000000002,5.192436367473796e-06,200,186.5,0.0,1.787839698791504,0.021661186337587422,8673280,-0.00010520741052459926,15.96871812939644,-2.9802322387695314e-09,847
25.0,0.055539564348206005,347.61,377.5000000000002,4.678735767715825e-06,200,192.25,0.0,1.7865793161094188,0.021138004885870032,8683520,-0.00010581411625025794,15.968718242645263,-1.7136335372924803e-08,848
25.0,0.05434068517503858,340.72,400.0,4.997838429646184e-06,200,193.5,0.0,1.7873167775571346,0.024115648708539085,8693760,-8.884964645403671e-05,15.96871829032898,3.3527612686157227e-09,849
25.0,0.05477990744847858,344.32,377.5000000000002,3.5643546670849346e-06,200,197.0,0.0,1.78679810911417,0.02296096892096102,8704000,-7.753052232146729e-05,15.968718236684799,-2.6077032089233397e-09,850
50.0,0.05612662743971225,341.37,355.00000000000045,4.998430466529591e-06,200,191.25,0.0,1.7857406713068484,0.02019988179381471,8714240,-8.635508693259908e-05,15.96871811747551,-3.7252902984619143e-10,851
47.50000000000001,0.054839081864108116,338.15,355.00000000000045,7.263438940574574e-06,200,184.0,0.0,1.7854173064231873,0.018906723812688143,8724480,-0.00014405703186639584,15.968717992305756,1.4901161193847656e-08,852
25.0,0.059670189775772056,333.28,425.0,5.4667050921386465e-06,200,181.0,0.0,1.7862219370901584,0.022167965726112016,8734720,-0.00010920588501903695,15.968718236684799,4.470348358154297e-08,853
47.50000000000001,0.057822741819126874,337.81,452.50000000000017,9.564786415872107e-06,200,189.5,0.0,1.7851694479584694,0.023585103952791543,8744960,-0.00021041155014245305,15.96871834397316,-1.1175870895385742e-08,854
50.0,0.05772102330264335,341.04,500.0,6.071007178753973e-06,200,207.25,0.0,1.7863761261105537,0.02088983643334359,8755200,-0.00010995302245646599,15.968718296289444,-3.3527612686157227e-09,855
50.0,0.05574596434451393,343.13,477.5000000000002,6.063368986675144e-06,200,202.75,0.0,1.788287926465273,0.01892974479997065,8765440,-0.0001235689655004535,15.96871793270111,-3.7252902984619143e-10,856
25.0,0.05612318226794792,332.89,402.5000000000002,4.678377338396267e-06,200,176.5,0.0,1.7888162024319172,0.021387136357952842,8775680,-8.615704937255941e-05,15.96871829032898,-3.3527612686157227e-09,857
25.0,0.05581048133944242,336.25,400.0,5.188399086009099e-06,200,180.0,0.0,1.7880236499011517,0.019888084195554257,8785920,-0.00011277370067546144,15.968718111515045,-7.82310962677002e-09,858
25.0,0.05783517776105631,331.7,327.5000000000002,7.120584087561e-06,200,169.5,0.0,1.788705798238516,0.020582623983500525,8796160,-0.00015784626921231393,15.968718057870865,1.0430812835693359e-08,859
50.0,0.05805680916935182,341.0,477.5000000000002,5.775467098612097e-06,200,196.25,0.0,1.788715808838606,0.02150298369815573,8806400,-0.00010162661710637622,15.968718218803406,8.195638656616212e-09,860
25.0,0.05876428483399525,337.84,400.0,4.833553463046147e-06,200,181.75,0.0,1.7892330601811408,0.024356892885407433,8816640,-0.0001013590233924333,15.968718272447585,-8.195638656616212e-09,861
50.0,0.056236032389495094,341.31,475.0,4.806216391317619e-06,200,194.5,0.0,1.7892245434224605,0.02145404900365975,8826880,-9.947153830580646e-05,15.968718308210374,1.7881393432617187e-08,862
25.0,0.05315626434443025,347.86,475.0,4.404170738114832e-06,200,200.75,0.0,1.7891029067337514,0.019947273077559658,8837120,-7.67018813348841e-05,15.96871811747551,8.940696716308593e-09,863
25.0,0.05836683865060469,340.7,405.00000000000045,5.243685403599763e-06,200,178.25,0.0,1.7888349398970604,0.017932581951026805,8847360,-0.00011508224379213061,15.968718111515045,-1.862645149230957e-09,864
25.0,0.05593062336037752,337.25,352.5000000000002,5.208773440257275e-06,200,163.25,0.0,1.7890914656221866,0.019664437655592337,8857600,-0.00010126803463208489,15.968718105554581,3.3527612686157227e-09,865
25.0,0.05642788407784004,332.81,305.00000000000045,4.283825763773397e-06,200,161.0,0.0,1.788713788241148,0.019321496950578877,8867840,-9.528065093036275e-05,15.968718266487121,-1.862645149230957e-08,866
25.0,0.05707407651275874,337.13,300.0,4.553751366198622e-06,200,162.0,0.0,1.7886812813580035,0.01943247309536673,8878080,-9.129055306402733e-05,15.968718016147614,-1.4156103134155273e-08,867
25.0,0.057726395271429885,331.25,307.5000000000006,6.724232742150172e-06,200,161.75,0.0,1.7886380203068257,0.0179373904626118,8888320,-0.00014425573535845616,15.968718028068542,2.2351741790771484e-09,868
50.0,0.0565362693974766,332.06,375.0,4.730525003843189e-06,200,167.0,0.0,1.7894047752022744,0.021215870475862174,8898560,-9.680428593128454e-05,15.968718296289444,-1.0058283805847169e-08,869
50.0,0.05709024548697437,327.36,352.5000000000002,4.841176223568944e-06,200,160.25,0.0,1.7883812464773654,0.018035050999606027,8908800,-0.00011209751637579757,15.968718218803406,1.4156103134155273e-08,870
25.0,0.05781762013110618,325.84,252.50000000000023,6.44148777906306e-06,200,144.0,0.0,1.7889477111399175,0.016871823338442483,8919040,-0.00015801982503944602,15.96871799826622,-1.7136335372924803e-08,871
25.0,0.054095895336796276,322.85,277.5000000000002,5.713633201204216e-06,201,146.0,0.0,1.788083815574646,0.020755690720397978,8929280,-0.0001178179293674475,15.96871817111969,-1.3783574104309083e-08,872
0.0,0.058696446424058045,321.22,227.5000000000002,6.2819933972724226e-06,201,137.5,0.0,1.7888293117284775,0.01767339746875223,8939520,-0.0001460206574847689,15.96871793270111,1.5273690223693846e-08,873
25.0,0.057953640181880574,325.16,300.0,5.7868274337624644e-06,201,152.5,0.0,1.7885993458330631,0.01904917446663603,8949760,-0.00012920378721901216,15.968718135356903,-1.3783574104309083e-08,874
25.0,0.053507177541990115,328.96,277.5000000000002,5.598542673540541e-06,201,141.75,0.0,1.7879760719835758,0.02006215133005753,8960000,-0.00012686643058259505,15.968718028068542,-1.1920928955078126e-08,875
25.0,0.059264503135619206,334.92,325.0,4.814176838685569e-06,201,162.5,0.0,1.7887453801929951,0.023247571810497903,8970240,-0.00010571704997346388,15.968718242645263,0.0,876
47.50000000000001,0.06136393236321188,341.29,425.0,5.1588994697704395e-06,201,187.0,0.0,1.7880880318582058,0.023391067057673354,8980480,-0.0001238571036083158,15.96871834397316,-1.1920928955078126e-08,877
47.50000000000001,0.0568402358064267,351.35,527.5000000000002,5.020899998176009e-06,201,218.0,0.0,1.7876848079264165,0.022368792715133166,8990720,-0.00010266280150972307,15.96871812939644,4.8428773880004884e-09,878
47.50000000000001,0.057847016500116685,346.92,527.5000000000002,4.398374066538757e-06,201,211.75,0.0,1.787738350778818,0.020248343588900753,9000960,-0.00011175414588251442,15.96871811747551,0.0,879
25.0,0.059756886793226806,345.53,450.0,6.4708730592943905e-06,201,191.25,0.0,1.7872373260557652,0.02216229613404721,9011200,-0.00016512966594746105,15.96871812939644,-1.4901161193847657e-09,880
25.0,0.05601295826070694,337.77,405.00000000000045,3.7486577848633294e-06,201,182.5,0.0,1.786346697062254,0.019224446642328984,9021440,-7.558794350188691e-05,15.96871817111969,-1.4901161193847656e-08,881
25.0,0.05728295960448263,334.84,405.00000000000045,3.1295216335547328e-06,201,183.0,0.0,1.7863873943686486,0.02523562399437651,9031680,-7.441911511705258e-05,15.968718546628953,2.2351741790771484e-09,882
50.0,0.057382940582674645,332.07,400.0,4.495571764095984e-06,201,182.0,0.0,1.7869631558656693,0.02146132024063263,9041920,-0.00010609567889332538,15.968718159198762,-2.3096799850463868e-08,883
50.0,0.056651186738099636,337.12,377.5000000000002,3.827545725329507e-06,201,189.0,0.0,1.786631241440773,0.021846101037226617,9052160,-9.057055176526773e-05,15.968718189001084,-1.9371509552001954e-08,884
50.0,0.05554058447588962,343.23,352.5000000000002,3.1615689999986428e-06,201,185.25,0.0,1.786962942779064,0.020203869222314097,9062400,-6.463298195740208e-05,15.968717986345291,-1.1548399925231934e-08,885
50.0,0.05875644449605204,344.62,452.50000000000017,3.4650981343475883e-06,201,190.0,0.0,1.7862821497023105,0.02230080591107253,9072640,-8.928263741836417e-05,15.968718141317368,-8.940696716308593e-09,886
50.0,0.055833988670139154,344.68,405.00000000000045,2.699455467369827e-06,201,188.75,0.0,1.7865554817020892,0.021912574616726486,9082880,-5.2871238221996467e-05,15.968718200922012,-3.129243850708008e-08,887
50.0,0.055961727026160125,351.1,475.0,4.058580013110991e-06,201,206.75,0.0,1.7874686762690544,0.023669893783517183,9093120,-0.00010092676002386725,15.968718230724335,1.4156103134155273e-08,888
50.0,0.05628879324203269,355.89,500.0,3.7651089281776075e-06,201,214.75,0.0,1.786489661037922,0.023663686070358382,9103360,-9.159691580862273e-05,15.96871829032898,7.82310962677002e-09,889
50.0,0.06220542164710613,352.8,525.0,6.510903643375255e-06,201,211.25,0.0,1.7879160650074482,0.019778349189436994,9113600,-0.00015021495219116331,15.968717914819717,-5.960464477539063e-09,890
25.0,0.05686386707522941,345.13,502.5000000000002,2.857672673628464e-06,201,197.75,0.0,1.7882701463997364,0.020496964355697856,9123840,-6.596099374291952e-05,15.968718004226684,-1.564621925354004e-08,891
25.0,0.05720362794056945,332.97,352.5000000000002,3.8060549117480134e-06,201,172.75,0.0,1.7884902738034725,0.019428304370376282,9134080,-9.990032149289618e-05,15.968718141317368,-4.097819328308106e-09,892
25.0,0.055499569048714524,329.06,352.5000000000002,3.434421719361591e-06,201,169.5,0.0,1.7885641008615494,0.021581745630828663,9144320,-7.800057137501426e-05,15.96871812939644,-2.1979212760925294e-08,893
47.50000000000001,0.05541104408768273,337.06,380.00000000000045,3.8569782765396354e-06,201,188.25,0.0,1.788744369149208,0.021985746995778755,9154560,-9.093048829527106e-05,15.968718230724335,-6.7055225372314455e-09,894
50.0,0.0616804019690847,343.06,402.5000000000002,5.861280360131005e-06,201,194.0,0.0,1.7887136414647102,0.0201291223987937,9164800,-0.0001686532879830338,15.968718034029006,-1.4156103134155273e-08,895
50.0,0.05675749701681423,341.75,377.5000000000002,4.0949822020242e-06,201,183.5,0.0,1.7886704489588738,0.02140978715615347,9175040,-0.00010187166553805582,15.96871821284294,-7.078051567077636e-09,896
25.0,0.059657760415991835,340.52,375.0,3.7155829859747414e-06,201,176.75,0.0,1.7878926679491998,0.022441104790777898,9185280,-0.0001128975147366873,15.968717968463897,3.7252902984619143e-10,897
25.0,0.05749269296991316,341.55,377.5000000000002,3.246217036149274e-06,201,186.25,0.0,1.7867454566061496,0.019436648339615205,9195520,-6.939144368516282e-05,15.968718141317368,-7.450580596923828e-09,898
25.0,0.05726235818769354,339.31,400.0,3.0245984631971366e-06,201,189.25,0.0,1.7875578321516514,0.020910299458773807,9205760,-6.890538206789642e-05,15.968718075752259,-7.82310962677002e-09,899
25.0,0.052979118654251055,343.54,400.0,2.9539950496371146e-06,201,196.25,0.0,1.7883228003978728,0.02237386296619661,9216000,-6.882147790747695e-05,15.968718087673187,-1.4156103134155273e-08,900
25.0,0.054570579235612794,331.04,352.5000000000002,3.376795773402108e-06,201,168.75,0.0,1.7878191769123077,0.017621695547131822,9226240,-9.01953824723023e-05,15.968717986345291,-1.1920928955078126e-08,901
25.0,0.05928879552876383,340.7,352.5000000000002,5.108231521144813e-06,201,179.25,0.0,1.7876464746892453,0.02283497687894851,9236480,-0.00014353601673064987,15.96871834397316,-2.16066837310791e-08,902
25.0,0.05419488011114224,339.81,377.5000000000002,3.004541126216953e-06,201,182.25,0.0,1.7874125860631467,0.019159099849639462,9246720,-6.193627923494205e-05,15.968718081712723,1.862645149230957e-09,903
47.50000000000001,0.06183015982301833,337.04,402.5000000000002,3.479995311839179e-06,201,185.75,0.0,1.7885504312813283,0.020210128830512986,9256960,-9.223405340890168e-05,15.968718177080154,-2.2724270820617674e-08,904
25.0,0.0542868642727216,333.4,400.0,3.7078396575740415e-06,201,174.0,0.0,1.7894130013883114,0.017913457477698104,9267200,-9.85337454949331e-05,15.968717962503433,8.195638656616212e-09,905
25.0,0.058972502621073654,334.74,300.0,3.5696498230097795e-06,201,169.0,0.0,1.7897114403545857,0.020786156615940854,9277440,-0.00010156747048313264,15.968718177080154,2.2351741790771484e-09,906
25.0,0.05711913252753522,339.49,332.5000000000006,3.1227924108812033e-06,201,182.75,0.0,1.7906657464802265,0.02327170050702989,9287680,-7.72072708059568e-05,15.968718177080154,-3.7252902984619143e-10,907
25.0,0.05474087865983444,343.84,430.0000000000004,2.7620569289843465e-06,201,195.0,0.0,1.790368365496397,0.018164817169599702,9297920,-7.17600301868515e-05,15.968718057870865,1.3783574104309083e-08,908
25.0,0.05776065217277859,331.88,402.5000000000002,2.754830689222221e-06,201,177.25,0.0,1.7897099085152148,0.021866096247686075,9308160,-7.526178796979366e-05,15.968718218803406,-1.30385160446167e-08,909
25.0,0.056246997026369885,331.96,427.5000000000002,3.439262601900861e-06,201,184.75,0.0,1.7896588452160358,0.021549560106359424,9318400,-9.450423640373628e-05,15.968718141317368,-4.470348358154297e-09,910
50.0,0.056036594559920626,328.28,352.5000000000002,2.6556253655773966e-06,201,179.5,0.0,1.7890924468636513,0.018941559149243403,9328640,-7.200030231615528e-05,15.968717950582505,-1.825392246246338e-08,911
50.0,0.058304180527843454,329.1,330.0000000000004,4.404168186744606e-06,201,175.75,0.0,1.789266688376665,0.020024106121854856,9338880,-0.000131055444762751,15.968718022108078,-8.195638656616212e-09,912
50.0,0.05952729394085231,331.53,307.5000000000006,3.8459865084883305e-06,201,173.0,0.0,1.7896664530038833,0.020476649148622527,9349120,-0.000104185637064802,15.968717962503433,-8.568167686462402e-09,913
25.0,0.05682762841226311,340.07,407.5000000000006,3.7288057469386794e-06,201,182.0,0.0,1.7899474762380123,0.02215631352737546,9359360,-0.00011513728386489675,15.968718314170838,-2.123415470123291e-08,914
25.0,0.05616659287008623,346.06,430.0000000000004,3.377442029917077e-06,201,198.0,0.0,1.7895235531032085,0.021384698126348668,9369600,-8.975444889074425e-05,15.96871811747551,-1.862645149230957e-08,915
25.0,0.052957799178497834,342.88,377.5000000000002,2.911492691115569e-06,201,188.0,0.0,1.7903794325888156,0.022999088373035194,9379840,-8.128167100949213e-05,15.968718105554581,-2.905726432800293e-08,916
25.0,0.05782160073733912,341.43,352.5000000000002,2.912140226835058e-06,201,186.25,0.0,1.7908144943416118,0.0201203443139093,9390080,-8.05433803179767e-05,15.96871812939644,-1.4901161193847656e-08,917
25.0,0.05626285931560191,333.25,327.5000000000002,3.6366235122931024e-06,201,160.75,0.0,1.7908969022333623,0.016708998795365915,9400320,-0.00010782777826534584,15.968718016147614,7.82310962677002e-09,918
25.0,0.057469458393930584,330.75,305.00000000000045,3.4977354321175103e-06,201,149.5,0.0,1.7905341744422913,0.016968502281815744,9410560,-0.00011199758992006537,15.968717896938324,-1.5273690223693846e-08,919
25.0,0.0598484442588304,327.7,330.0000000000004,3.5311027768103465e-06,202,153.75,0.0,1.790598976612091,0.02230184363434091,9420800,-9.86054841632722e-05,15.968718296289444,-1.825392246246338e-08,920
25.0,0.058684719018166985,340.69,477.5000000000002,3.4600511218868534e-06,202,184.0,0.0,1.7906402043998242,0.02218550314428285,9431040,-0.00010868953577301,15.96871817111969,-1.3783574104309083e-08,921
50.0,0.05632488509109255,348.88,527.5000000000002,1.6851908291093397e-06,202,219.0,0.0,1.7898424200713634,0.02223493422206957,9441280,-4.68469779661973e-05,15.968718147277832,1.601874828338623e-08,922
25.0,0.05826312063098329,352.7,550.0,3.2170983983725865e-06,202,224.5,0.0,1.7897417664527893,0.021979924823972395,9451520,-0.00010057812396553345,15.968718063831329,4.097819328308106e-09,923
25.0,0.05590506876509791,349.16,525.0,2.973043997156477e-06,202,225.75,0.0,1.789085891097784,0.02161567269358784,9461760,-8.998352550406707e-05,15.968718200922012,-1.862645149230957e-09,924
25.0,0.05860566240760804,339.66,502.5000000000002,2.8781418860063245e-06,202,202.0,0.0,1.7887160293757915,0.020422922156285495,9472000,-9.003756185848033e-05,15.968718218803406,-1.825392246246338e-08,925
25.0,0.05914098621148338,333.92,425.0,3.3837650730283997e-06,202,187.25,0.0,1.7878747798502446,0.019827546723536215,9482240,-0.00011722629187715938,15.968718165159226,-1.9371509552001954e-08,926
25.0,0.05526471715288754,328.15,375.0,1.6337812475009094e-06,202,171.25,0.0,1.7878851264715194,0.01988022782607004,9492480,-4.531203012447804e-05,15.968718123435973,-2.1979212760925294e-08,927
25.0,0.05941470992526483,326.8,360.0000000000009,2.479950124961716e-06,202,176.5,0.0,1.7873405545949936,0.02266664743074216,9502720,-8.249847724073334e-05,15.968718153238296,-1.2293457984924316e-08,928
25.0,0.06019461611024359,332.16,480.00000000000045,2.477321638250096e-06,202,185.5,0.0,1.7859128162264823,0.01993195214890875,9512960,-8.474604460388946e-05,15.968718194961548,-6.7055225372314455e-09,929
50.0,0.0573659436869267,338.48,362.5000000000011,1.8666485252810671e-06,202,188.0,0.0,1.7855501614511013,0.023707478167489172,9523200,-4.878450163232628e-05,15.96871833205223,-3.725290298461914e-09,930
75.0,0.05758913378603001,344.69,407.5000000000006,1.8874820774894553e-06,202,199.75,0.0,1.7858243130147458,0.025309379684040324,9533440,-6.252816983760567e-05,15.968718361854553,-6.7055225372314455e-09,931
75.0,0.05432684243493854,350.99,525.0,2.5090816974437934e-06,202,218.75,0.0,1.7846685916185379,0.023003583104582503,9543680,-8.250980772572802e-05,15.968718260526657,5.587935447692871e-09,932
50.0,0.05708395665347854,351.05,525.0,2.4801062846802057e-06,202,214.0,0.0,1.7846303388476372,0.02292006214847788,9553920,-7.446346407959936e-05,15.968718039989472,7.450580596923829e-10,933
25.0,0.05519793574146723,345.03,550.0,1.862471455907344e-06,202,213.5,0.0,1.7854388669133185,0.02398749514250085,9564160,-5.3642497914552226e-05,15.96871817111969,-1.9371509552001954e-08,934
25.0,0.05850901842214259,342.41,480.00000000000045,1.9155239323165317e-06,202,199.0,0.0,1.7860136486589908,0.021075016961549408,9574400,-5.7710998953552915e-05,15.968718087673187,1.1920928955078126e-08,935
25.0,0.057716846715014626,345.44,407.5000000000006,1.6987013174873943e-06,202,202.0,0.0,1.785908403992653,0.022863212547963484,9584640,-5.242138977337163e-05,15.968718260526657,3.3527612686157227e-09,936
50.0,0.058656669004289654,342.67,425.0,2.42155205504857e-06,202,197.0,0.0,1.7855151355266572,0.02168608349747956,9594880,-9.31436396058416e-05,15.96871817111969,9.313225746154785e-09,937
