frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
8752000,1.3793280971050264,0.0036334434943273665,0.15815674629023171,1.423881051801145,-0.0012895572185516358,1.83,5.0,1094,0.01679192091090954,199.15,0.0,189
8760000,1.3829953455924988,-0.0017889951111283154,0.145156328114737,1.2819537371769547,-0.0022091978788375856,1.84,5.0,1095,0.014428593175352944,198.5,0.0,189
8768000,1.3833930444717408,-0.0005071879457682371,0.11990497148667238,0.9742870575562119,-0.005906499624252319,1.43,4.1000000000000085,1096,0.009926377652327574,182.86,0.0,189
8776000,1.3850543797016144,0.0036559469641724717,0.14464472877186865,1.3092521507665515,-0.0030007290840148924,1.15,3.1000000000000085,1097,0.015455218390516166,174.95,0.0,189
8784000,1.3810450983047486,-0.003761326636886224,0.12875571666035424,1.153996631205082,-0.0018540257215499878,1.4,3.1000000000000085,1098,0.012177466097400612,183.65,0.0,189
8792000,1.3783810067176818,0.0026545257348334415,0.13702503874428504,1.1846391492150723,-0.005783017873764038,1.3,3.0,1099,0.013149220288732976,178.89,0.0,189
8800000,1.3726562523841859,-0.0027772097231354566,0.11985918141278422,1.0708933803066611,-0.0023497700691223144,1.24,3.0,1100,0.01114497888043843,174.38,0.0,189
8808000,1.380341169834137,0.0003581415442749858,0.09979575753378009,0.93949628027156,-0.0029798883199691774,1.08,3.0,1101,0.009211424655613882,169.99,0.0,189
8816000,1.3831179428100586,0.002449364831845742,0.13210824807705046,1.2220162199251354,-0.0047868412733078,0.99,3.0,1102,0.01359071318396218,167.55,0.0,189
8824000,1.3828183543682098,-0.0021535375743405895,0.15253171954863942,1.292417637705803,-0.0024184781312942506,1.32,3.0,1103,0.014182938997546444,180.32,0.0,189
8832000,1.384426350593567,0.0028247361397370696,0.11268073428307018,0.9866635771468282,-0.004067783951759338,1.27,3.0,1104,0.01003791151324549,178.24,0.0,189
8840000,1.384649510383606,0.0005889491341076791,0.159023512910679,1.2448047467693686,-0.003924689888954162,1.21,3.0,1105,0.014755832734863361,176.12,0.0,189
8848000,1.3834676575660705,0.003508861439768225,0.13962942268583706,1.2162548618391156,-0.0036254584789276122,1.38,3.0,1106,0.014173805330019605,183.48,0.0,189
8856000,1.3812980878353118,-0.0022495511546730997,0.15394598746646537,1.347695005312562,-0.0022308850288391114,1.58,4.0,1107,0.01509244951974324,191.01,0.0,189
8864000,1.38342738032341,0.001422748836921528,0.1421575284996816,1.2383363812044264,-0.0019412744045257569,1.66,4.0,1108,0.01424463284301055,194.57,0.0,189
8872000,1.3805649781227112,0.0025390663580037655,0.14623297386840675,1.3656341422349214,-0.0018047207593917846,1.62,4.0,1109,0.015982738967286424,192.89,0.0,189
8880000,1.3817139315605163,-2.6176811661571265e-05,0.16573572188896954,1.3515956516563892,-0.0017503345012664796,1.84,5.0,1110,0.01615657347243541,201.17,0.0,189
8888000,1.3842039561271668,0.0019449044449720532,0.13844618981379375,1.2022611064463853,-0.0029468047618865967,1.65,5.0,1111,0.013483210771501036,195.12,0.0,189
8896000,1.383887116909027,-0.0005690820817835629,0.13358303527032817,1.2007320162281394,-0.002904965877532959,1.6,4.0,1112,0.01323755088184953,193.88,0.0,189
8904000,1.3814825177192689,0.0012599680296261795,0.15120476781251535,1.3318864397332073,-0.0015011847019195557,1.68,4.0,1113,0.015515259639187207,195.79,0.0,189
8912000,1.382769032716751,0.0022259987716097386,0.14781488519235672,1.3786333134770394,-0.0015478360652923585,1.6,4.0,1114,0.015615173739624878,191.43,0.0,189
8920000,1.378920305967331,-0.0016794466684223153,0.13215859160300122,1.2336982810497283,-0.0036233896017074585,1.48,4.0,1115,0.013381257068340346,187.04,0.0,188
8928000,1.3708541584014893,-0.0007173485192470253,0.132136930621531,1.2235568035766482,-0.0033485764265060425,1.52,4.0,1116,0.012915416811420073,186.35,0.0,188
8936000,1.3653905701637268,0.0005645027593709529,0.1425598689768669,1.2781394473835825,-0.0036100226640701292,1.69,5.0,1117,0.014327892072760733,191.78,0.0,188
8944000,1.3583215701580047,-0.000502251498401165,0.1405180521844464,1.2204230417311193,-0.0018254661560058595,1.55,4.0,1118,0.013424066919487814,187.26,0.0,188
8952000,1.3701169002056122,-0.0009142554318532348,0.1345139895774506,1.1047387988120319,-0.005017361640930176,1.39,4.0,1119,0.012072761757690387,182.47,0.0,188
8960000,1.3780681681632996,0.0022999553818954157,0.12633891782756992,1.2440179779753089,-0.0020264029502868653,1.53,4.0,1120,0.013450222653536912,188.13,0.0,188
8968000,1.3807903337478638,-0.0007520807484979741,0.12983318333416105,1.1723208793252706,-0.005836132764816284,1.47,4.0,1121,0.01288082499850134,184.49,0.0,188
8976000,1.381474642753601,1.6059260815382003e-06,0.13988446951402067,1.1912329523265361,-0.0032870501279830934,1.21,3.0,1122,0.01296640872664284,176.1,0.0,188
8984000,1.3807805323600768,0.00033741293533239513,0.11986833151522966,1.042823808696121,-0.004318248033523559,1.08,3.0,1123,0.010438616122137319,170.56,0.0,188
8992000,1.3794238233566285,0.0001876825565705076,0.13561766558726607,1.1847946782410146,-0.0013943201303482056,1.12,3.0,1124,0.013115883145073894,170.71,0.0,188
9000000,1.3648973667621613,-0.0026484990713652222,0.10940306045666656,0.9301097926497459,-0.003509060740470886,1.15,3.0,1125,0.008795687989259022,172.77,0.0,188
9008000,1.3797210776805877,0.0017088623833842575,0.11007627447659321,0.9892754499241709,-0.002986493706703186,0.94,3.0,1126,0.010426784082389985,163.42,0.0,188
9016000,1.3766648697853088,0.0009544134093448519,0.1510087157630631,1.3467827081680297,-0.002508300542831421,1.19,3.0,1127,0.015815421489714935,171.32,0.0,188
9024000,1.3595938718318938,-0.0015055413742084056,0.14346052656412103,1.2059314146637916,-0.002282770276069641,1.39,3.0,1128,0.013082178949453009,180.08,0.0,188
9032000,1.3649105322360993,-0.001991387304151431,0.10820947476629822,0.9279190695658326,-0.0030348169803619384,1.21,3.0,1129,0.00938972710201142,173.7,0.0,188
9040000,1.3681936752796173,0.0003504577180137858,0.1221263304767212,1.0183939266204833,-0.004009239077568054,1.02,3.0,1130,0.010730915269464276,168.01,0.0,188
9048000,1.3771250700950624,0.0016625469736754894,0.12694142228636696,1.178265649229288,-0.0026513117551803587,1.1,3.0,1131,0.012762299179812545,171.12,0.0,188
9056000,1.3706450390815734,-0.002095916284015402,0.1134427201672051,1.00823691572994,-0.0030732983350753784,1.1,2.0,1132,0.010265367151068858,169.46,0.0,188
9064000,1.3770927858352662,0.0008907436532899737,0.12220051501908656,1.1080780453979968,-0.0031615471839904785,1.03,2.0,1133,0.01204123153918772,167.37,0.0,188
9072000,1.3793663239479066,0.00035097415675409136,0.12544658851499427,1.185262850522995,-0.0015297293663024901,1.13,3.0,1134,0.013359965859317527,171.52,0.0,188
9080000,1.3741290700435638,7.242260733619332e-05,0.11375666061177608,1.102599403001368,-0.004526498913764954,1.13,3.0,1135,0.01128949947325964,171.4,0.0,188
9088000,1.3780963814258576,-0.0013316677580587565,0.11551281133310233,1.0348287503235043,-0.014518633484840393,1.03,3.0,1136,0.010662092103157193,166.42,0.0,188
9096000,1.3772768306732177,0.0012454198335763067,0.11792585134307627,1.0784781834855677,-0.0023724228143692017,0.98,3.0,1137,0.012052830334250758,165.03,0.0,188
9104000,1.377448899745941,0.0015357152774231509,0.10808249093617124,1.0068558992817997,-0.0031606870889663696,1.05,3.0,1138,0.010320786727461381,168.39,0.0,188
9112000,1.3804265189170837,-0.0006822573958197609,0.12729693325894897,1.1857793091237545,-0.002774708271026611,1.12,3.0,1139,0.012948840355275024,169.69,0.0,188
9120000,1.3772301006317138,-0.0017844513314776123,0.11645654871076423,1.0745503044500948,-0.005705481767654419,1.1,3.0,1140,0.011280429562193604,169.4,0.0,188
9128000,1.3825969994068146,0.0005447916587581858,0.10546093350372335,1.051017112992704,-0.0023850929737091065,1.14,3.0,1141,0.010792981836407306,171.47,0.0,188
9136000,1.3828158175945282,0.0018352644238620996,0.1173606294822841,1.1076830567792058,-0.00301064133644104,1.1,3.0,1142,0.012229073976068322,170.04,0.0,188
9144000,1.3825524580478668,0.0027244665991747754,0.1345356226035731,1.2841215993463992,-0.002697099447250366,1.28,3.0,1143,0.01475974821834825,176.02,0.0,188
9152000,1.3831663370132445,0.0017859243450220675,0.1275412637769122,1.1957082162052393,-0.0033493304252624513,1.25,3.0,1144,0.013842808297431475,176.37,0.0,188
9160000,1.3837508416175843,-0.0044212166563374925,0.12406621398866255,1.0753820038028061,-0.0031505483388900757,1.36,3.0,1145,0.011478476518727803,178.81,0.0,188
9168000,1.3826239573955537,0.0013707362482091412,0.12904421790667775,1.1411162527650596,-0.003876466751098633,1.43,3.0,1146,0.013284702430155448,180.81,0.0,188
9176000,1.3809858632087708,-0.0015249547688290478,0.1274097444765615,1.117700682245195,-0.002143791317939758,1.23,3.0,1147,0.012036996146980528,175.56,0.0,188
9184000,1.3809312510490417,0.004050056734122336,0.13754947174231147,1.2885165849328042,-0.0049955141544342045,1.19,3.0,1148,0.01518910545259132,173.5,0.0,188
9192000,1.3831582152843476,-0.002844008777756244,0.1402865886867348,1.3075115618482231,-0.0037633079290390016,1.46,4.0,1149,0.014690431122235168,185.29,0.0,188
9200000,1.3844274592399597,-0.0004281771136447787,0.11835926562355549,1.2479387914761901,-0.0016607457399368285,1.54,4.0,1150,0.013557975323856226,189.36,0.0,188
9208000,1.381626434326172,0.0021072001289576293,0.11950949159312257,1.1524234576150776,-0.002809761166572571,1.19,3.0,1151,0.012684982183582178,175.25,0.0,188
9216000,1.3788958179950714,0.0011727722216164694,0.13382875720372275,1.2252867759019137,-0.0031501084566116335,1.2,3.0,1152,0.013855982978029716,174.28,0.0,188
9224000,1.381659768819809,-0.0012947662000078709,0.14597186098031922,1.3713254687935115,-0.00295321524143219,1.57,4.0,1153,0.016156337442153015,186.88,0.0,188
9232000,1.3835881268978119,-0.0006296283472329378,0.12198580516315415,1.129352144896984,-0.0029847919940948486,1.49,4.0,1154,0.01188549975908245,185.52,0.0,188
9240000,1.3802277219295502,0.0019847576360916717,0.13184297171498066,1.1441692443937064,-0.0023997294902801513,1.26,3.0,1155,0.013050135679059167,179.44,0.0,188
9248000,1.3782926416397094,0.0003810341787175275,0.15329256345006664,1.6019990731030702,-0.0017646467685699463,1.61,4.0,1156,0.02031596261756931,193.32,0.0,188
9256000,1.3817990982532502,-0.0030639598111156375,0.11347444211653243,1.2094455520063638,-0.004477720856666565,1.98,5.0,1157,0.012457331884870654,205.2,0.0,188
9264000,1.3783537805080415,0.0003729482473136159,0.13017135108297415,1.4556132130324841,6.0794353485107424e-05,1.95,5.0,1158,0.017448905962846765,202.54,0.0,188
9272000,1.3774433875083922,0.0024530675125424752,0.14975831261487246,1.3712495090439916,-0.002598251700401306,1.83,4.0,1159,0.016927480641497822,199.74,0.0,188
9280000,1.3820978677272797,-0.00021546016098000109,0.12828708172203748,1.330165115557611,-0.002707942724227905,1.93,5.0,1160,0.015261442888058809,201.42,0.0,188
9288000,1.3833580791950226,0.0031455405062297357,0.1245822743525165,1.084875539559871,-0.0033304333686828614,1.43,4.0,1161,0.012478930541301453,183.63,0.0,188
9296000,1.3843924450874328,-0.0012195541558321565,0.12214605038268182,1.256104184538126,-0.002275182008743286,1.27,3.0,1162,0.013832273237594563,179.75,0.0,188
9304000,1.3840827715396882,-0.0005720669141737744,0.13718580880007206,1.2389434369280934,-0.0028705263137817384,1.4,3.0,1163,0.01403613858841709,183.2,0.0,188
9312000,1.3803024315834045,0.005912993701494998,0.1437916145454098,1.38420264698565,-0.0018634581565856933,1.37,3.0,1164,0.017040970210182423,182.63,0.0,188
9320000,1.3835075032711028,-0.0030632411735132337,0.15236796350480844,1.2848466281592845,-0.0014264744520187378,1.62,5.0,1165,0.015585377714687638,190.65,0.0,188
9328000,1.3835638189315795,6.390560825821012e-05,0.13013707110068873,1.2413683212921023,-0.0038591629266738893,1.65,5.0,1166,0.014050997298581933,192.97,0.0,188
9336000,1.3778563582897185,-0.00042450010543689133,0.14577525306972208,1.2072410441562533,-0.0020258885622024534,1.48,4.1000000000000085,1167,0.014407238827225229,186.33,0.0,188
9344000,1.3743340301513671,0.002104518075357191,0.1353973072361411,1.3211273500323295,-0.0018980449438095093,1.44,4.0,1168,0.01492614914488513,184.46,0.0,188
9352000,1.3769978559017182,0.0025319441058672966,0.13791439279852555,1.299372822791338,-0.0009283316135406494,1.65,4.1000000000000085,1169,0.015241170996132496,192.08,0.0,188
9360000,1.3787141680717467,-0.0007418427179800346,0.1285537853869121,1.2170574539154768,-0.002075527906417847,1.81,5.0,1170,0.013471360563198687,196.67,0.0,188
9368000,1.3816579973697662,-0.002451839700806886,0.14131144354713374,1.3126936606690287,-0.002198668122291565,1.62,3.1000000000000085,1171,0.014906159662023128,190.57,0.0,188
9376000,1.3799131500720978,0.00012998693622648716,0.111949455255813,0.9464968658238649,-0.003956571817398071,1.16,2.1000000000000085,1172,0.010192829004836312,174.4,0.0,188
9384000,1.3846724557876586,0.0002924875647295266,0.0977080861201306,0.9201907246746123,-0.0029532521963119506,0.84,2.0,1173,0.009094110738740255,161.02,0.0,188
9392000,1.3849941515922546,0.0007124269965788698,0.12168210913320818,1.158323253840208,-0.0038548630475997926,1.07,3.0,1174,0.012586244654885377,170.29,0.0,188
9400000,1.3852161586284637,-0.0003973544668406248,0.1466397685441938,1.3456275460496545,-0.004166753888130188,1.28,3.0,1175,0.015662344832708185,177.3,0.0,188
9408000,1.3832559013366699,0.0037532540841493755,0.14821327397890788,1.2116345643252133,-0.0031299197673797605,1.41,3.0,1176,0.014452401790340446,180.11,0.0,188
9416000,1.3802956306934357,-0.00021681656740838663,0.13208805968087767,1.115811938419938,-0.0033783847093582153,1.18,3.0,1177,0.012234178775834152,171.27,0.0,188
9424000,1.3816773545742036,0.002432882175780833,0.15501998799758274,1.2519820876047014,-0.00261671781539917,1.15,2.1000000000000085,1178,0.014291926581136068,171.15,0.0,188
9432000,1.3837655794620514,-0.0007264756946824491,0.15893607797606146,1.3218829406425356,-0.002726575136184692,1.32,3.0,1179,0.015357600487332092,176.94,0.0,188
9440000,1.383104772567749,0.0033114744303748013,0.1545175512493696,1.475652531683445,-0.0014995867013931274,1.45,3.1000000000000085,1180,0.017719842967817385,184.48,0.0,188
9448000,1.374702444076538,-0.0020485664752777667,0.15646472334731418,1.4199276992678642,-0.0018764710426330566,1.77,4.0,1181,0.017147150052769577,197.51,0.0,188
9456000,1.372837929725647,-0.0013642807834548876,0.1716123879457243,1.5900270549207927,-0.0021759837865829466,2.17,5.0,1182,0.020182592447927163,211.13,0.0,188
9464000,1.3786759340763093,0.00010201408411376179,0.15255343986482883,1.2588988964259624,-0.0033939611911773682,1.83,5.0,1183,0.014703256777465867,199.04,0.0,188
9472000,1.3748657631874084,0.00032798764703329653,0.16333071691109904,1.349241328947246,-0.003645537495613098,1.55,5.0,1184,0.016045600473598823,190.07,0.0,188
9480000,1.3796111500263215,0.002898580532055348,0.1458280550591401,1.330020470507443,-0.003523210883140564,1.76,5.0,1185,0.015441454572928705,198.74,0.0,188
9488000,1.378450630903244,-0.0019333745614858345,0.12670679510326852,1.1548439881205559,-0.00274019718170166,1.42,4.0,1186,0.011940863645577338,185.47,0.0,188
9496000,1.3768697667121887,0.0019189350615488364,0.14954507012375987,1.3437080582976342,-0.002264895439147949,1.45,4.0,1187,0.01587341715812727,185.15,0.0,188
9504000,1.377025125026703,-0.0006351340713445097,0.1285804500547575,1.1335773640498519,-0.0028358441591262817,1.52,5.0,1188,0.012249074185328937,187.61,0.0,188
9512000,1.3825296080112457,0.0010181129444390535,0.1623315864515999,1.3629519113898276,-0.0023130643367767333,1.81,5.0,1189,0.016531240558360877,197.74,0.0,188
9520000,1.3807801127433776,0.0018029607785865665,0.14269996180290329,1.2856300247460604,-0.0009451419115066529,1.66,4.1000000000000085,1190,0.014427000512414452,189.76,0.0,188
9528000,1.379876228570938,-0.003080838315654546,0.11803618392800433,0.957964102756232,-0.0033138692378997803,1.3,3.0,1191,0.009418771123662281,175.19,0.0,188
9536000,1.3810812437534332,0.0041586480953264985,0.1586097300203804,1.3582321510091424,-0.0014158880710601807,1.39,3.0,1192,0.01664951040325832,180.4,0.0,188
9544000,1.3748082208633423,-0.0021106102043995634,0.13595158144968963,1.2409675119072199,-0.002209979295730591,1.67,4.0,1193,0.013636918564570806,192.61,0.0,188
9552000,1.3749142563343049,0.0003324541647452861,0.1458647411096691,1.262600657194853,-0.0006005436182022095,1.72,5.0,1194,0.014155565112414479,196.45,0.0,188
9560000,1.3711416828632355,0.0018179818044882267,0.14130782971831096,1.2198643766343593,-0.0022878724336624144,1.5,5.0,1195,0.013628066549354117,188.43,0.0,188
9568000,1.3763859593868255,-0.002703375431301538,0.12454718537256468,1.122582645267248,-0.0033201682567596436,1.45,4.0,1196,0.011675346059782897,186.66,0.0,188
9576000,1.3713097596168518,0.001874875984153732,0.15341165666046483,1.4272264840453863,-0.0033834218978881837,1.62,4.0,1197,0.017089194734098784,190.62,0.0,188
9584000,1.3752244353294372,-0.0008708324884355534,0.13942444894746642,1.130670205578208,-0.00340573787689209,1.41,4.0,1198,0.012508893595022528,181.43,0.0,188
9592000,1.381382749080658,0.0022099184175021947,0.1755275463110037,1.4295232177525758,-0.0024816709756851196,1.45,3.0,1199,0.017389146592395262,183.78,0.0,188
9600000,1.3819766962528228,-0.0020150442847807425,0.15238108273950274,1.3140939867123962,-0.003696245551109314,1.57,4.0,1200,0.014903860262602393,189.09,0.0,188
9608000,1.3803459453582763,0.001756750603672117,0.15471613069740114,1.3612311517447233,-0.004592105150222779,1.52,4.0,1201,0.016589180077953642,186.76,0.0,188
9616000,1.3846133959293365,-0.001892345394953736,0.13679707158786666,1.2591011237353087,-0.0028990870714187622,1.54,4.0,1202,0.01390472162516744,189.04,0.0,188
9624000,1.3834649884700776,0.0011270417692139745,0.13727327578183204,1.2122032361477613,-0.0028340882062911988,1.53,3.0,1203,0.013177853227434753,187.99,0.0,188
9632000,1.3814819169044494,-0.0019206710741855205,0.11157558200625006,1.0089853152260184,-0.004770561456680298,1.28,3.0,1204,0.010046779715876255,176.23,0.0,188
9640000,1.3818213605880738,0.0037025980294129114,0.1563229059046343,1.3735840832069517,-0.002606297731399536,1.31,3.0,1205,0.017570410988410005,175.35,0.0,188
9648000,1.3849599242210389,-0.0010139519546646626,0.12461602036826493,1.1487003418058157,-0.003077964186668396,1.44,3.0,1206,0.01201985464684185,182.69,0.0,188
9656000,1.3802913665771483,-0.0003252712357789278,0.12012183319526828,1.0361525711417199,-0.004471530318260193,1.19,3.0,1207,0.010800576163946972,176.7,0.0,188
9664000,1.382690154314041,0.0012761483777467219,0.12672439986715592,1.2291069151461125,-0.0019623440504074096,1.14,3.0,1208,0.0138084652417092,174.07,0.0,188
9672000,1.3852128469944,0.0013970385061111302,0.15615263607190177,1.3201507019251586,-0.0025725758075714113,1.47,3.1000000000000085,1209,0.015695273378714774,185.3,0.0,188
9680000,1.3825238358974457,0.0026023234892636536,0.14807494175782987,1.3770144904032349,-0.002289583683013916,1.75,4.1000000000000085,1210,0.016059806653556732,192.75,0.0,187
9688000,1.3799592065811157,-0.004142943800889043,0.14378206196494545,1.2853034124150873,-0.005676757097244262,1.65,4.0,1211,0.014331935916516159,189.67,0.0,188
9696000,1.3806158912181854,-0.000988448482239619,0.12476847067459598,1.142019254975021,-0.002122555375099182,1.53,3.0,1212,0.012065942164836087,184.95,0.0,188
9704000,1.3740741539001464,0.0017231663991697133,0.12952126246847137,1.115670538917184,-0.0023221582174301147,1.35,3.0,1213,0.012538706730083504,180.62,0.0,187
9712000,1.3538924598693847,-0.000789932741317898,0.11973106219314988,1.0013481525704264,-0.0026794558763504027,1.2,3.0,1214,0.010012726673153338,175.09,0.0,187
9720000,1.353277897834778,-0.00011917495488887653,0.12621951215946303,1.1279385922662915,-0.0022962778806686402,1.1,2.0,1215,0.011885950919454444,167.99,0.0,187
9728000,1.3687701654434203,0.0034669848444173115,0.13960359060884964,1.207523431442678,-0.002446877956390381,1.19,2.0,1216,0.013779729879834121,170.32,0.0,187
9736000,1.3803603446483612,-0.00022509525530040264,0.1384789873141361,1.2624059027433396,-0.0017257821559906006,1.35,3.0,1217,0.014024354382127058,178.38,0.0,187
9744000,1.3797720873355865,-0.0032447041862178594,0.12123576984750072,1.0832372892275453,-0.011489492654800416,1.33,3.0,1218,0.011220963084986125,179.89,0.0,187
9752000,1.3770123839378356,-0.00033895690787176134,0.11148770731567882,0.9877190498821438,-0.009477229118347167,1.15,3.0,1219,0.00943916074689696,173.2,0.0,187
9760000,1.372931135892868,0.0017701183969620615,0.12268075578553246,1.0392630138620733,-0.013609324097633362,1.05,3.0,1220,0.011336600356125928,168.71,0.0,187
9768000,1.3722709798812867,0.0010317514149937779,0.12487902151624043,1.1275987230241298,-0.005126951336860657,1.02,2.0,1221,0.01176722718970268,167.5,0.0,187
9776000,1.38130450963974,-0.0016495778009993954,0.12278481903652931,1.0557566338032485,-0.0034248125553131103,1.05,3.0,1222,0.010619571115776126,168.35,0.0,187
9784000,1.3803629720211028,-0.0003864196721406188,0.1370434312647545,1.1704069850221277,-0.009543827176094056,1.15,3.0,1223,0.012733477484516698,171.48,0.0,187
9792000,1.3843461990356445,0.0012493492814246564,0.13420759351643435,1.2206084856018424,-0.004757959842681885,1.17,3.0,1224,0.012834875942171493,172.25,0.0,187
9800000,1.3838236808776856,0.00264390965574421,0.12472481650599931,1.171022318638861,-0.003007335662841797,1.3,3.0,1225,0.012607396477487782,176.66,0.0,187
9808000,1.3833838951587678,-0.0024577309080632405,0.13939643972501575,1.3080243008956314,-0.002342891693115234,1.46,4.0,1226,0.014723107724885267,183.15,0.0,187
9816000,1.3841683614253997,0.0006725583615479991,0.13724857629021278,1.2147188952565193,-0.004662081003189087,1.49,3.1000000000000085,1227,0.013657453237965456,185.78,0.0,187
9824000,1.3825252366065979,0.0016794716659933328,0.14243322818775772,1.2275138285011054,-0.006662809252738953,1.43,3.0,1228,0.013786637217854149,184.25,0.0,187
9832000,1.382541562318802,-0.0014400598162319512,0.13303402149895854,1.2731231204420328,-0.005870587825775146,1.41,3.0,1229,0.01334311490838445,183.53,0.0,187
9840000,1.3821426391601563,0.0023209750567184527,0.14348144780344577,1.2489168685302139,-0.004475657939910889,1.32,4.0,1230,0.014381049310868548,180.49,0.0,187
9848000,1.3849471962451936,-0.0019086854415945708,0.10252238161643325,0.9169472523406148,-0.031683505177497864,1.13,3.0,1231,0.009046163683262876,174.39,0.0,187
9856000,1.3809954571723937,-0.0015955645102076232,0.10324334334693482,0.8232064139842987,-0.024225083589553834,0.8,2.0,1232,0.008508294025539272,159.2,0.0,187
9864000,1.381777000427246,0.002399358256952837,0.11946992379969705,1.0176119965687394,-0.00968183159828186,0.9,2.0,1233,0.010799588398094783,161.61,0.0,187
9872000,1.369772837162018,0.000771302095381543,0.12465433074910261,1.11320344472304,-0.007543362379074096,0.91,2.0,1234,0.0117919697506818,161.62,0.0,187
9880000,1.3711224210262298,0.00021922875195741652,0.12355469954661798,1.0498289071023463,-0.021379255652427674,0.96,2.0,1235,0.010950031431884782,163.83,0.0,187
9888000,1.3734928798675536,-0.0021810096525587143,0.13093650683545696,1.2074540591239928,-0.008141316175460815,1.12,3.0,1236,0.012761934519057832,170.5,0.0,187
9896000,1.378655949831009,0.0007371284312102943,0.14136758465550595,1.1907717889919878,-0.0023819738626480102,1.34,3.0,1237,0.012883302502195874,178.86,0.0,187
9904000,1.3754367697238923,0.0010216120636323467,0.1409189298972868,1.2458085042983293,-0.003475407361984253,1.34,3.1000000000000085,1238,0.013998713874407258,179.46,0.0,187
9912000,1.3772534477710723,0.003205027968160721,0.16065656654020846,1.4798546582460403,-0.002374938726425171,1.34,3.0,1239,0.018079901243254426,180.77,0.0,187
9920000,1.3786037576198578,-0.00043887778709176926,0.14508498094044942,1.3387924705445766,-0.00185113787651062,1.62,4.0,1240,0.015545039585631457,191.03,0.0,187
9928000,1.3788829386234283,-0.0018641788349486887,0.12497954475499017,1.1235516583919525,-0.003172616362571716,1.5,4.0,1241,0.011591108808197532,186.73,0.0,187
9936000,1.3832629454135894,-0.0006487899975036271,0.11086115096258078,1.0213188216462732,-0.0027677059173583985,1.27,3.0,1242,0.010345485172488225,178.89,0.0,187
9944000,1.3758991134166718,0.00021904180233832447,0.12186851429862655,1.0131351482123137,-0.0036373186111450196,1.08,3.0,1243,0.010444249890615537,171.01,0.0,187
9952000,1.3764708626270294,0.0031178578519029543,0.15519388305052073,1.4104936023801564,-0.0044352543354034425,1.14,3.0,1244,0.016575054271997944,172.62,0.0,187
9960000,1.378694818019867,-0.0007835876432909572,0.146169656016726,1.3153849044442176,-0.002626938223838806,1.54,5.0,1245,0.015112978590368585,186.44,0.0,187
9968000,1.3845241343975068,6.904514448251576e-05,0.15080639737133794,1.3765889506042004,-0.0022475546598434448,1.68,5.0,1246,0.016025697533896165,194.26,0.0,187
9976000,1.383114639520645,0.00040819199639372525,0.12377200858364777,1.0881705501303076,-0.002901970148086548,1.65,4.0,1247,0.01153708568633192,192.99,0.0,187
9984000,1.384841752052307,0.0018022551885223947,0.13597201410275475,1.1226852326095105,-0.004869816899299622,1.21,3.0,1248,0.012944881094126686,175.92,0.0,187
9992000,1.3828805160522462,-0.0038226558174937965,0.16729430239127605,1.3896450573205947,-0.002568293213844299,1.33,3.1000000000000085,1249,0.01597016512576374,180.41,0.0,187
10000000,1.3821001613140107,-6.374906675773672e-05,0.12341331168235291,1.0697558243572711,-0.00443630576133728,1.48,4.0,1250,0.01106761149315389,186.17,0.0,187
10008000,1.3846861267089843,0.001395746828056872,0.13416918268539388,1.1067176727950574,-0.0021286767721176146,1.13,3.0,1251,0.012430627152225497,172.55,0.0,187
10016000,1.384975037574768,-0.0003964140442258213,0.13742724248406846,1.2531956155598163,-0.002720125317573547,1.22,3.1000000000000085,1252,0.013714603550288302,176.5,0.0,187
10024000,1.3855715203285217,0.002506545664764417,0.14341868190441953,1.1915357308462262,-0.003036729693412781,1.35,4.0,1253,0.01336558382417934,181.48,0.0,187
10032000,1.384590084552765,-0.0016769243497401476,0.14672121532707824,1.228019748441875,-0.003110684156417847,1.35,4.0,1254,0.01315267853124169,182.14,0.0,187
10040000,1.3787715494632722,0.003103847977472469,0.15527504335737008,1.3102188726142048,-0.0031495440006256105,1.4,4.0,1255,0.015592373991439671,184.15,0.0,187
10048000,1.379310290813446,-0.0004923288419377059,0.14135202222071372,1.1571313942037522,-0.0021961718797683717,1.5,4.0,1256,0.01248048911917067,186.04,0.0,187
10056000,1.3798939669132233,0.001297838535392657,0.16000918364949868,1.406198018938303,-0.0018005853891372681,1.61,4.0,1257,0.016619753290906373,192.63,0.0,187
10064000,1.3838022673130035,-0.0022446212044451384,0.12977852510854082,1.2000441451743245,-0.001841127872467041,1.72,5.0,1258,0.0127550350625188,198.25,0.0,187
10072000,1.3812425076961516,-0.0002650782268028706,0.1315457984420932,1.159412344172597,-0.003174281120300293,1.6,4.0,1259,0.012742966677406002,191.75,0.0,187
10080000,1.3763272392749786,0.0007643678985186853,0.13585159456776766,1.3295530948042869,-0.002230966091156006,1.54,3.0,1260,0.01486894705798477,184.62,0.0,187
10088000,1.380869643688202,-0.00199527362594381,0.11225107696130805,1.0205478169769049,-0.003317210078239441,1.33,3.0,1261,0.010752701088986214,176.8,0.0,187
10096000,1.3812156569957734,0.002473244960710872,0.1212640567208912,1.2770121422410012,-0.0024836575984954834,1.1,3.0,1262,0.014289122922928072,171.04,0.0,187
10104000,1.3820025599002839,-0.0008905571419745683,0.13480528919138648,1.273580726608634,-0.003026478886604309,1.35,3.0,1263,0.014705569617308355,181.4,0.0,187
