P01:episode_rewards,clip_fraction,fps,policy_entropy,grad_norm,policy_loss,value_loss,advantage_norm,episode_length,explained_variance,frames,P09:episode_rewards,epoch_idx,PMM:episode_rewards,approx_kl_divergence
50.0,0.0,200,1.788780914247036,0.055067315655602266,-0.00010773180256364867,0.02037013608496636,15.968718045949936,333.69,2.6822090148925782e-08,8529920,300.0,833,171.75,6.0182608809578045e-06
50.0,0.0,200,1.787333121150732,0.05823840976586382,-0.00015158574333327124,0.020460005063796416,15.96871822476387,342.1,-8.195638656616212e-09,8540160,402.5000000000002,834,197.25,8.079174126141008e-06
50.0,0.0,200,1.7881555825471878,0.05627278453115979,-0.0001075204254448181,0.021203791518928483,15.968718242645263,338.88,8.568167686462402e-09,8550400,402.5000000000002,835,188.25,6.182990048320125e-06
25.0,0.0,200,1.7888389959931374,0.05826138481359579,-0.00014336727072077337,0.017143459813087247,15.968717926740647,340.84,1.6391277313232423e-08,8560640,525.0,836,198.5,7.213713521214693e-06
25.0,0.0,200,1.7882553108036519,0.05880024567334115,-0.00018018988648691448,0.020312914680107496,15.968718135356903,341.7,-1.4528632164001465e-08,8570880,500.0,837,171.0,9.288218005920612e-06
25.0,0.001171875,200,1.7900428131222725,0.06094571921292191,-0.00017738023452693597,0.02088673468097113,15.96871817111969,338.07,-1.7508864402770997e-08,8581120,477.5000000000002,838,172.5,9.456144509911723e-06
25.0,0.0,200,1.789843276143074,0.058357562188015556,-0.00015788396158313844,0.020229308764101006,15.9687180519104,339.94,-1.4901161193847656e-08,8591360,352.5000000000002,839,172.5,7.412999652456342e-06
25.0,0.0,200,1.7897748917341232,0.05963739333400257,-0.0001643015173613094,0.020819319831207394,15.968718081712723,340.41,-2.2724270820617674e-08,8601600,352.5000000000002,840,182.75,8.877766698156541e-06
50.0,0.0,200,1.7901268765330314,0.05839455266015521,-0.00012049108136125142,0.021017446665791795,15.968718165159226,341.21,-4.8428773880004884e-09,8611840,357.5000000000007,841,186.75,6.294653535587891e-06
25.0,0.0,200,1.7909169808030128,0.05440317254405737,-0.00010617538064252585,0.019048771605594084,15.968718189001084,340.06,9.313225746154785e-09,8622080,357.5000000000007,842,178.75,5.377595392164203e-06
25.0,0.0,200,1.7906011685729026,0.05900824750859014,-0.0001718373378025717,0.019529716455144806,15.968718081712723,328.33,-1.5273690223693846e-08,8632320,300.0,843,159.5,8.409477305981738e-06
22.500000000000007,0.0,200,1.790996040403843,0.05814735690847154,-0.00011065322269132594,0.018213204405037688,15.968717992305756,330.42,-1.30385160446167e-08,8642560,300.0,844,159.0,6.238126431945546e-06
25.0,0.0,200,1.7904902271926404,0.05873422835358956,-0.0001540966870379634,0.021419612620957196,15.96871817111969,330.7,2.458691596984863e-08,8652800,302.5000000000002,845,164.5,7.5510672343348515e-06
25.0,0.0,200,1.7906027346849442,0.05415232875067026,-9.295579766330775e-05,0.01906148519774433,15.968718028068542,334.42,0.0,8663040,325.0,846,167.25,4.2257639575993265e-06
25.0,0.0,200,1.7903685048222542,0.05733952154613496,-8.138864814100089e-05,0.01807029715855606,15.96871801018715,331.41,-1.1175870895385742e-08,8673280,327.5000000000002,847,166.5,4.830362754337791e-06
25.0,0.0,200,1.790308914333582,0.056603660457913096,-7.782455322740134e-05,0.018066397099755705,15.968717885017394,327.52,-2.8312206268310546e-08,8683520,325.0,848,153.75,4.109046324679566e-06
25.0,0.0,200,1.7901051878929137,0.057298857358191735,-0.00010947861683234806,0.021618740842677654,15.96871817111969,331.77,-1.4156103134155273e-08,8693760,350.0,849,165.5,5.53992649634516e-06
25.0,0.0,200,1.7894628651440143,0.05613142444646914,-0.00010678207909222692,0.02021369766443968,15.968717968463897,330.63,-9.685754776000977e-09,8704000,302.5000000000002,850,155.25,5.340194538194787e-06
25.0,0.0,200,1.7884368851780892,0.05496673269642899,-8.761283934290986e-05,0.02079914144705981,15.968718075752259,338.35,-2.0489096641540527e-08,8714240,327.5000000000002,851,168.25,4.542076928126804e-06
47.50000000000001,0.0,200,1.7879493102431296,0.056990827327841574,-0.00012927621501148678,0.019348454391001725,15.968718063831329,336.86,-3.3527612686157227e-09,8724480,352.5000000000002,852,169.75,6.274842198439323e-06
25.0,0.0,200,1.7877788424491883,0.05535827705286618,-0.0001088705603251583,0.015523906622547656,15.968717968463897,331.28,1.0058283805847169e-08,8734720,327.5000000000002,853,157.0,5.1319275814587504e-06
25.0,0.0,200,1.7875979274511338,0.06134850008634742,-0.00013245772152004065,0.01997015209053643,15.968718153238296,320.1,-1.7881393432617187e-08,8744960,302.5000000000002,854,146.25,6.7393690796224705e-06
25.0,0.000732421875,200,1.7875331476330758,0.05634331570034301,-0.00017164153632620582,0.0196388274373021,15.968718081712723,320.65,-4.097819328308106e-09,8755200,302.5000000000002,855,145.75,7.717250362127003e-06
47.50000000000001,0.0,201,1.7869699798524379,0.05607677945321741,-9.937024606188061e-05,0.022662702173693105,15.968718123435973,332.95,2.9429793357849122e-08,8765440,450.0,856,183.25,4.95007061507291e-06
50.0,0.002783203125,201,1.7877044588327409,0.05959966077044855,-0.00019823126604023855,0.025253472762415186,15.968718296289444,344.73,-2.9802322387695314e-09,8775680,450.0,857,196.5,8.446794366068211e-06
50.0,0.0,201,1.787986683100462,0.058292021331309576,-0.00010582509385130834,0.020719250582624228,15.968718141317368,346.75,-3.3527612686157227e-09,8785920,452.50000000000017,858,204.75,5.424321689662115e-06
50.0,0.0,201,1.786748220771551,0.05812844335327304,-0.00014105412192293442,0.02103829209227115,15.968718165159226,345.39,-2.123415470123291e-08,8796160,450.0,859,195.25,5.864382048192951e-06
50.0,0.0,201,1.7873664572834969,0.05696438343965617,-0.00010881544567382661,0.019318847538670525,15.968718028068542,337.46,-1.7136335372924803e-08,8806400,360.0000000000009,860,184.0,5.72092946957703e-06
25.0,0.0,201,1.788162138313055,0.053013159809932674,-9.013450471684337e-05,0.01923302283685189,15.96871801018715,330.38,3.725290298461914e-09,8816640,277.5000000000002,861,165.25,4.272332106936005e-06
50.0,0.0,201,1.7878066040575504,0.057077624598787735,-0.00012735671225527767,0.021939997805748134,15.968718147277832,333.11,-1.2665987014770507e-08,8826880,330.0000000000004,862,176.5,5.8002287266045725e-06
50.0,0.0,201,1.787411068379879,0.055608252485984944,-8.229870209106594e-05,0.02080419585981872,15.968718022108078,332.37,-7.450580596923828e-09,8837120,300.0,863,171.5,3.609816383060016e-06
50.0,0.0,201,1.7868584141135215,0.05664430372783137,-0.00012852565014327412,0.02069811211549677,15.968718069791795,333.8,2.2351741790771484e-09,8847360,330.0000000000004,864,173.0,5.598594922073818e-06
25.0,0.0,201,1.7888957120478153,0.05873117929800804,-0.00011814854624390137,0.020002577017294243,15.968718141317368,338.56,-2.16066837310791e-08,8857600,475.0,865,186.5,5.9237899241670885e-06
25.0,0.0,201,1.7869491122663022,0.058040502009603014,-0.00014657682313554688,0.02296158910030499,15.968718206882476,342.65,5.587935447692871e-09,8867840,452.50000000000017,866,191.25,6.239239470418045e-06
47.50000000000001,0.0,201,1.786150498688221,0.05559922461385257,-0.00011618584758252837,0.01865595761919394,15.968717819452285,341.06,1.6391277313232423e-08,8878080,450.0,867,189.75,5.4671835153286e-06
50.0,0.0,201,1.786589976400137,0.05743077251433596,-0.00011467069161881227,0.02246738342801109,15.968718260526657,342.08,-2.384185791015625e-08,8888320,377.5000000000002,868,186.0,5.293405660555806e-06
50.0,0.0,201,1.7867664344608785,0.05711895877868476,-0.0001225309792062035,0.024986386694945396,15.968718200922012,339.74,-1.2293457984924316e-08,8898560,450.0,869,196.0,5.469520085221724e-06
50.0,0.0,201,1.7849697157740594,0.057600924082605275,-8.912514349503908e-05,0.020598564730607904,15.968718230724335,339.19,-1.899898052215576e-08,8908800,427.5000000000002,870,194.5,3.922665642741574e-06
50.0,0.0,201,1.7850458204746247,0.057582349417337954,-6.325727445073425e-05,0.022982861689524726,15.968718320131302,338.76,2.384185791015625e-08,8919040,450.0,871,199.5,3.2238736466072558e-06
50.0,0.0,201,1.7859632022678853,0.05790087592454811,-0.0001355005439108936,0.02258612814475782,15.968718314170838,338.59,-1.862645149230957e-09,8929280,450.0,872,195.5,6.724830567006457e-06
25.0,0.0,201,1.7861999467015266,0.05551118959568553,-6.89827102178242e-05,0.01917100588325411,15.96871822476387,336.59,-5.215406417846679e-09,8939520,477.5000000000002,873,198.75,3.3218535508305893e-06
25.0,0.0,201,1.7873587138950824,0.05754611403622695,-0.00010462710115461959,0.020249704996240327,15.968718111515045,332.05,-3.725290298461914e-09,8949760,380.00000000000045,874,177.5,5.002737285531023e-06
25.0,0.0,201,1.7872228793799878,0.05592718042009912,-8.019201923161745e-05,0.022212448628852143,15.968718105554581,332.17,1.2293457984924316e-08,8960000,277.5000000000002,875,161.75,3.51113697969474e-06
50.0,0.0,201,1.7880355045199394,0.05679809441241559,-8.808176062302664e-05,0.018129238864639775,15.968717992305756,337.5,-4.1723251342773435e-08,8970240,275.0,876,155.75,4.230931025439588e-06
25.0,0.0,201,1.7892418324947357,0.05546639727386169,-8.40165033878293e-05,0.020140741730574518,15.968718045949936,337.82,-3.7252902984619143e-10,8980480,325.0,877,164.0,4.001256664054598e-06
25.0,0.0,201,1.7891016975045204,0.0579047078654535,-0.00010522702941671014,0.022460909112123773,15.968718183040618,333.14,-1.825392246246338e-08,8990720,327.5000000000002,878,166.75,4.2026063511446665e-06
25.0,0.0,201,1.7877763643860818,0.05989939851946374,-0.0001276177034014836,0.021235672128386795,15.968718141317368,334.86,-3.725290298461914e-09,9000960,350.0,879,177.75,5.603607910953379e-06
50.0,0.0,201,1.788638661801815,0.05490657878696899,-8.345761780219619e-05,0.0212382621190045,15.968718141317368,334.78,-3.091990947723389e-08,9011200,350.0,880,180.25,3.874618050969669e-06
47.50000000000001,0.0,201,1.7884512960910797,0.05721745515697052,-0.00013931302128185054,0.020501873438479378,15.968718254566193,335.92,-7.078051567077636e-09,9021440,352.5000000000002,881,180.25,5.550142479560094e-06
50.0,0.0,201,1.7897267110645771,0.05750309229239849,-8.73559302817739e-05,0.021001389401499183,15.968718093633651,331.59,2.3469328880310058e-08,9031680,325.0,882,167.75,4.340264803925909e-06
47.50000000000001,0.0,201,1.7892204135656358,0.05755486078574619,-0.00011167692209710368,0.019905464226030744,15.96871817111969,328.47,2.0116567611694337e-08,9041920,327.5000000000002,883,167.75,4.576981240111966e-06
25.0,0.0,201,1.7895139686763286,0.057205395824861394,-5.75948897676426e-05,0.015667787253914867,15.968717938661575,333.75,-1.0430812835693359e-08,9052160,325.0,884,163.0,2.7935328891004473e-06
22.500000000000007,0.0,201,1.7896708048880101,0.054095395105120195,-6.698784709442407e-05,0.017268843107740395,15.96871789097786,330.9,-1.4901161193847657e-09,9062400,275.0,885,146.5,2.7192453805613415e-06
0.0,0.0,201,1.7899821393191815,0.05546897190993618,-0.00013622967271658125,0.017486657042172737,15.968718069791795,329.16,8.940696716308593e-09,9072640,252.50000000000023,886,133.25,5.909218841471109e-06
0.0,0.0,201,1.7899495132267476,0.05661347949384726,-8.23748034235905e-05,0.017445508384844287,15.968717920780183,326.54,-1.862645149230957e-09,9082880,250.0,887,135.25,3.2669911217975134e-06
25.0,0.0,201,1.7901344284415246,0.05535313161669899,-0.00010302604314347264,0.018939274922013284,15.9687180519104,326.9,-6.332993507385254e-09,9093120,275.0,888,142.25,4.963273272240443e-06
25.0,0.0,201,1.7900008395314218,0.05747263394050658,-0.00014382528479472967,0.017436376112163997,15.968717873096466,326.22,-7.82310962677002e-09,9103360,327.5000000000002,889,151.25,5.772331027542599e-06
25.0,0.0,201,1.7891056902706624,0.057552308690682306,-9.104966411541682e-05,0.023623756860615686,15.968718284368515,333.57,8.940696716308593e-09,9113600,410.00000000000085,890,175.5,3.5444244755655773e-06
47.50000000000001,0.0,201,1.788904257118702,0.060045818459610725,-0.0001313996584940469,0.022124864935176448,15.968717974424361,336.41,1.3783574104309083e-08,9123840,477.5000000000002,891,192.75,4.946306530762001e-06
50.0,0.0,201,1.7879407688975335,0.05934148758953036,-9.383206961501855e-05,0.025736579595832153,15.968718218803406,340.36,-2.458691596984863e-08,9134080,477.5000000000002,892,211.5,4.282354879786565e-06
47.50000000000001,0.0,201,1.788509549945593,0.057795101468496715,-0.00011500899363454664,0.0183531514252536,15.968718242645263,344.02,1.1920928955078126e-08,9144320,502.5000000000002,893,219.5,4.785203944934757e-06
47.50000000000001,0.0,201,1.7886226996779442,0.059696714947161736,-0.00015689476058469153,0.02252865338814445,15.968718242645263,347.29,2.6077032089233397e-09,9154560,407.5000000000006,894,210.0,5.830990653121759e-06
50.0,0.0,201,1.7866457641124724,0.060434313444241904,-0.00010736085459939204,0.024185449053766205,15.968718320131302,349.39,-3.3155083656311036e-08,9164800,400.0,895,196.75,4.402791280733176e-06
50.0,0.0,201,1.786958532780409,0.05706636800342848,-0.0001336323555733543,0.02227266764966771,15.96871811747551,350.57,-1.0058283805847169e-08,9175040,352.5000000000002,896,194.25,4.819170922731874e-06
75.0,0.0,201,1.7859762884676456,0.05676835582479722,-9.631414104660507e-05,0.021804762340616436,15.968718153238296,347.63,-7.450580596923829e-10,9185280,355.00000000000045,897,195.5,3.420060446673867e-06
75.0,0.0,201,1.786734364926815,0.05781450839422867,-6.691859853162896e-05,0.02381802687596064,15.968718427419663,345.96,-3.054738044738769e-08,9195520,400.0,898,200.0,3.164290506829648e-06
50.0,0.0,201,1.7871799781918525,0.05572917771916382,-7.223342472570949e-05,0.021402975945966317,15.968718189001084,343.67,-1.1548399925231934e-08,9205760,425.0,899,202.0,2.6711527531975145e-06
50.0,0.0,201,1.787057588994503,0.0565553360486404,-7.483396439056378e-05,0.02243964402587153,15.968718194961548,344.56,1.7136335372924803e-08,9216000,430.0000000000004,900,202.75,2.8535258336959137e-06
47.50000000000001,0.0,201,1.7881611995398998,0.0592982987999637,-8.537299763702321e-05,0.024260669673094527,15.968718308210374,345.06,1.1175870895385742e-09,9226240,527.5000000000002,901,209.25,3.7158029910333566e-06
50.0,0.0,201,1.788719293475151,0.05597594400278971,-0.00011394666462365422,0.021114583421149292,15.968718039989472,345.74,-1.899898052215576e-08,9236480,577.5000000000002,902,224.5,4.1746160563183036e-06
25.0,0.0,201,1.7887347489595413,0.054167145843887286,-6.409116667782655e-05,0.019273807645367923,15.968718045949936,341.57,1.1175870895385742e-09,9246720,525.0,903,202.25,2.2267232674400006e-06
47.50000000000001,0.0,201,1.7882402405142783,0.05838261473194645,-8.36547405924648e-05,0.019060370221268386,15.968717861175538,338.53,-9.685754776000977e-09,9256960,375.0,904,178.0,3.167420667221643e-06
25.0,0.0,201,1.7868563748896122,0.059005736864628955,-0.00012252478027221513,0.01675995873520151,15.968718022108078,337.19,7.82310962677002e-09,9267200,325.0,905,155.25,4.128800652813958e-06
47.50000000000001,0.0,201,1.7856854565441609,0.06025270785421897,-0.00010866027732845396,0.02604663271049503,15.968718403577805,339.94,-8.940696716308593e-09,9277440,327.5000000000002,906,166.0,3.678786283961566e-06
50.0,0.0,201,1.7827832341194152,0.05729170023702941,-0.00011481837955216179,0.020712686507613397,15.968718147277832,344.28,-5.587935447692871e-09,9287680,375.0,907,182.0,3.863111371182892e-06
50.0,0.0,201,1.7835476845502853,0.05745704696187246,-4.07238541811239e-05,0.022714575543068348,15.968718266487121,340.27,-1.7881393432617187e-08,9297920,382.5000000000007,908,190.5,2.163452532727428e-06
50.0,0.0,202,1.7846868626773358,0.056867272735424336,-0.00010888417673413642,0.024501418083673343,15.968718373775483,335.85,-1.30385160446167e-08,9308160,382.5000000000007,909,190.0,3.509575147786492e-06
50.0,0.0,202,1.7849539898335933,0.05692952335678061,-8.343584631802514e-05,0.02140751668193843,15.96871812939644,338.93,-6.332993507385254e-09,9318400,305.00000000000045,910,187.75,3.358176824175274e-06
50.0,0.0,202,1.786317229270935,0.053162158010446124,-6.642338776146062e-05,0.022369225596776232,15.968718189001084,339.58,-4.097819328308106e-09,9328640,377.5000000000002,911,196.75,2.8333791103341e-06
47.50000000000001,0.0,202,1.786848247796297,0.05768143096896781,-9.288844921684358e-05,0.021855294911074453,15.968718063831329,340.63,1.0430812835693359e-08,9338880,377.5000000000002,912,193.0,3.541978878107699e-06
50.0,0.0,202,1.7869786456227303,0.06045487185461781,-0.00012569096261358937,0.0210013573319884,15.968718075752259,343.21,-2.6077032089233397e-09,9349120,430.0000000000004,913,197.25,3.6559108889666625e-06
50.0,0.0,202,1.7870501786470414,0.061134729941007236,-0.0001244343122380087,0.02127345739863813,15.96871811747551,339.29,3.725290298461914e-08,9359360,335.00000000000085,914,182.5,5.114099461378529e-06
50.0,0.0,202,1.7873994134366513,0.055596488333641406,-9.97081253444776e-05,0.02252760838600807,15.968718111515045,347.31,-1.5273690223693846e-08,9369600,427.5000000000002,915,196.25,3.3248534313745638e-06
75.0,0.0,202,1.786710660159588,0.060190565193701084,-0.00014881215211062226,0.02327037425711751,15.968718278408051,348.09,-1.2293457984924316e-08,9379840,402.5000000000002,916,199.75,5.060146373636609e-06
47.50000000000001,0.0,202,1.7856098622083665,0.05434500355411735,-6.339297797239852e-05,0.01810628476960119,15.96871775984764,343.38,-4.097819328308106e-09,9390080,405.00000000000045,917,192.5,2.4032589428457652e-06
25.0,0.0,202,1.7855099216103554,0.05664284668347774,-7.634665780642536e-05,0.021988912002416327,15.968718200922012,334.79,-2.5331974029541015e-08,9400320,407.5000000000006,918,185.0,2.6530719547002148e-06
25.0,0.0,202,1.7856149241328239,0.05331487977108558,-7.113660030881875e-05,0.018916363368043677,15.96871817111969,330.21,-8.195638656616212e-09,9410560,300.0,919,164.5,2.425364054164936e-06
50.0,0.0,202,1.785379858314991,0.05737442608724268,-9.035072980623227e-05,0.023731849098112434,15.968718087673187,338.94,-7.450580596923829e-10,9420800,475.0,920,191.25,3.1345457694009758e-06
50.0,0.0,202,1.784909789264202,0.05638070744412027,-9.323290032625664e-05,0.019546399291721174,15.968718105554581,342.91,1.30385160446167e-08,9431040,327.5000000000002,921,182.25,2.8034443837587906e-06
50.0,0.0,202,1.7838186174631119,0.05766018842591453,-9.122981791733764e-05,0.02101839779643342,15.968718141317368,346.39,-1.080334186553955e-08,9441280,407.5000000000006,922,192.25,3.071077412231116e-06
50.0,0.0,202,1.7833308078348638,0.05616917016114713,-0.00013728748926951085,0.02102736617962364,15.968717902898788,337.79,2.570450305938721e-08,9451520,325.0,923,174.0,4.5367298922183165e-06
47.50000000000001,0.001220703125,202,1.7844669617712499,0.05773856913434468,-7.644423567398917e-05,0.021270838897908106,15.968718409538269,337.6,2.2351741790771484e-08,9461760,475.0,924,186.0,2.6353394955547225e-06
47.50000000000001,0.0,202,1.785309349745512,0.06060368109262443,-8.987098626676016e-05,0.020444847720500547,15.968718016147614,336.29,0.0,9472000,475.0,925,190.0,3.0893099562057103e-06
50.0,0.0,202,1.7851764842867852,0.056070974274172194,-6.461909724748693e-05,0.01991464543971233,15.968718194961548,339.89,-1.2665987014770507e-08,9482240,430.0000000000004,926,188.0,2.2856775917179385e-06
50.0,0.0,202,1.7853730015456677,0.05605864389395909,-5.432242542156018e-05,0.021267516585066915,15.968718248605729,337.89,-8.195638656616212e-09,9492480,502.5000000000002,927,194.25,1.8256414735684511e-06
50.0,0.0,202,1.7865011669695376,0.056355110153974194,-7.12306084096781e-05,0.020398868029587902,15.968718135356903,337.88,1.080334186553955e-08,9502720,300.0,928,169.25,2.6630079711542633e-06
50.0,0.0,202,1.7875762395560741,0.060013595491926065,-8.696907807461684e-05,0.021824415354058147,15.968718153238296,338.62,-1.9744038581848144e-08,9512960,427.5000000000002,929,187.75,2.944755095979357e-06
50.0,0.0,202,1.787875697016716,0.05725271511988789,-7.834697134967428e-05,0.02189018069766462,15.968718177080154,343.29,1.9371509552001954e-08,9523200,377.5000000000002,930,187.5,2.4658351245543387e-06
50.0,0.0,202,1.7890928648412228,0.05855453201026982,-0.00011966797228524229,0.01914199976308737,15.968718099594117,337.27,-6.7055225372314455e-09,9533440,400.0,931,178.5,3.912543464335005e-06
25.0,0.0,202,1.7896919950842858,0.05529019265168365,-7.631785210833186e-05,0.017081953704473563,15.968718028068542,337.66,-1.1175870895385742e-08,9543680,400.0,932,181.75,2.6506416837934753e-06
25.0,0.0,202,1.7895410902798177,0.055414111986063185,-7.534658834629226e-05,0.020936718315351755,15.96871817111969,333.14,-6.332993507385254e-09,9553920,400.0,933,169.25,1.9683702565165272e-06
25.0,0.0,202,1.7891948364675045,0.05675716495126319,-6.551814767590259e-05,0.01882608225569129,15.968718111515045,334.71,7.82310962677002e-09,9564160,400.0,934,176.5,2.199818398684883e-06
25.0,0.0,202,1.7893258184194565,0.05664958324814834,-5.299491713230964e-05,0.017483141731645446,15.96871801018715,331.25,-6.332993507385254e-09,9574400,300.0,935,154.0,1.6956280128377354e-06
25.0,0.0,202,1.7891082435846328,0.05286280234497487,-5.952638639428187e-05,0.01762941884517204,15.96871799826622,329.98,-8.940696716308593e-09,9584640,300.0,936,149.25,1.8762746833211884e-06
25.0,0.0,202,1.78892035856843,0.05503015239203455,-6.127488231868483e-05,0.018372932687634604,15.968717926740647,325.7,-1.1175870895385742e-09,9594880,252.50000000000023,937,142.25,1.911432350554243e-06
25.0,0.0,202,1.7889950528740883,0.05533910075698904,-5.312682878866326e-05,0.016498730484454428,15.968718034029006,321.9,-2.6077032089233397e-09,9605120,275.0,938,143.75,1.6804153377097953e-06
50.0,0.0,202,1.7892708212137223,0.057289232968544435,-7.92803410149645e-05,0.017507456033490597,15.968717938661575,322.52,-1.0058283805847169e-08,9615360,250.0,939,144.5,2.345195898695307e-06
25.0,0.0,202,1.7891946576535702,0.05508136002473141,-4.532898365141591e-05,0.019985045833163895,15.968718069791795,320.5,2.4959444999694825e-08,9625600,302.5000000000002,940,140.75,1.5614153244414286e-06
50.0,0.0,202,1.7893082842230796,0.054609212338285994,-6.258430948946625e-05,0.02216626222943887,15.96871829032898,328.63,-2.6077032089233397e-09,9635840,325.0,941,159.25,1.9761896437042736e-06
47.50000000000001,0.0,202,1.7894543781876564,0.05513484717822148,-9.962907793124032e-05,0.01890570069954265,15.968718063831329,331.3,-1.3411045074462891e-08,9646080,325.0,942,162.0,2.7561445639701087e-06
47.50000000000001,0.0,202,1.7895201392471791,0.05567781517528385,-6.73712285788497e-05,0.02140234856051393,15.968718069791795,335.92,-3.7252902984619143e-10,9656320,327.5000000000002,943,173.0,2.1090101870097077e-06
25.0,0.0,202,1.7892250336706639,0.05745465050341693,-8.228379974752897e-05,0.017713995193480513,15.968717944622039,334.67,-1.6391277313232423e-08,9666560,275.0,944,156.0,2.626355841012229e-06
47.50000000000001,0.0,202,1.7896953411400318,0.054717653338379815,-4.238850342517253e-05,0.019827702426118775,15.968718111515045,334.01,-1.9744038581848144e-08,9676800,277.5000000000002,945,160.5,1.3955692918510287e-06
47.50000000000001,0.0,202,1.7895933337509633,0.05413426608081051,-8.389913837163477e-05,0.019807072915136816,15.968718028068542,329.0,-1.9744038581848144e-08,9687040,250.0,946,143.25,2.3321606110626726e-06
50.0,0.0,202,1.7893220476806164,0.053445102478833495,-5.8763389279192777e-05,0.017142996660550126,15.968718028068542,327.72,3.725290298461914e-09,9697280,250.0,947,152.5,1.7008220499388493e-06
25.0,0.0,202,1.7896574519574642,0.05772925140026366,-6.686791784886737e-05,0.015121956824441441,15.968717926740647,320.73,-1.862645149230957e-09,9707520,250.0,948,131.0,1.8646426438895247e-06
25.0,0.0,202,1.7893916942179202,0.05773211033687261,-7.46139814509661e-05,0.01946663455746602,15.968718016147614,323.86,1.564621925354004e-08,9717760,300.0,949,137.5,2.1579084553940973e-06
25.0,0.0,202,1.7890291132032872,0.06035161689236308,-8.718350982235279e-05,0.019980813536676578,15.968718165159226,325.08,-3.3527612686157227e-09,9728000,277.5000000000002,950,143.5,2.515824514159881e-06
47.50000000000001,0.0,202,1.7894201204180717,0.056823839031286835,-9.298380973632447e-05,0.020196781313279642,15.968717885017394,327.88,-1.3411045074462891e-08,9738240,327.5000000000002,951,160.0,2.541792029719936e-06
50.0,0.0,202,1.7897512547671794,0.059097433599243965,-4.613303899532184e-05,0.020932726102182643,15.968718183040618,332.5,3.725290298461914e-09,9748480,450.0,952,184.5,1.3130463387189816e-06
25.0,0.0,202,1.7896625801920891,0.054736161465398725,-4.543568084045546e-05,0.017165095295058563,15.968717962503433,328.91,3.725290298461914e-09,9758720,450.0,953,178.5,1.2649969667377635e-06
25.0,0.0,202,1.7888948440551757,0.061912347637732644,-0.00011250181632931344,0.019609009189298376,15.96871799826622,331.9,-1.0058283805847169e-08,9768960,425.0,954,169.75,2.6647808150537246e-06
25.0,0.0,202,1.7876550912857057,0.054313553763937816,-6.16780587733956e-05,0.018880208893097005,15.96871811747551,330.73,-6.332993507385254e-09,9779200,350.0,955,153.0,1.6451817710233518e-06
25.0,0.0,202,1.7872106224298476,0.058995942478617856,-6.224133139767218e-05,0.019930366048356518,15.968717992305756,335.69,-1.601874828338623e-08,9789440,350.0,956,157.0,1.6407492440029258e-06
25.0,0.0,202,1.7880334727466107,0.058192707085773156,-5.634007720800582e-05,0.0200647997437045,15.968718045949936,341.47,-2.2351741790771484e-09,9799680,305.00000000000045,957,162.0,1.5804738596914003e-06
25.0,0.0,202,1.7881585285067558,0.05616814910889095,-5.182230952414102e-05,0.019945830520009623,15.968717855215072,340.03,-1.862645149230957e-09,9809920,350.0,958,168.25,1.4163750115592232e-06
25.0,0.0,202,1.787931104004383,0.05828630017943139,-8.633338202344021e-05,0.01807466573372949,15.968718111515045,339.49,5.960464477539063e-09,9820160,350.0,959,167.5,2.126488214054811e-06
25.0,0.0,202,1.7885125651955605,0.056777731107904496,-6.857277112430893e-05,0.020423798559932038,15.96871793270111,331.13,1.6763806343078613e-08,9830400,327.5000000000002,960,157.75,1.8202361663000043e-06
25.0,0.0,202,1.788560125231743,0.056247763440224155,-4.794959859282244e-05,0.020505557183059863,15.968718081712723,334.56,-7.450580596923828e-09,9840640,327.5000000000002,961,164.5,1.1681763652737765e-06
25.0,0.0,202,1.788658745586872,0.059684336525883466,-5.630007399304304e-05,0.022123400983400644,15.968718087673187,336.4,-7.450580596923828e-09,9850880,427.5000000000002,962,180.5,1.503131348387643e-06
47.50000000000001,0.0,202,1.7889414101839065,0.05531374291156865,-4.235594406054588e-05,0.0198564794176491,15.968718081712723,341.72,-3.6135315895080564e-08,9861120,452.50000000000017,963,192.75,1.0670551438218824e-06
25.0,0.0,202,1.7888491772115231,0.05826875875586435,-7.241659413921297e-05,0.016821774977142923,15.968717855215072,334.6,-7.450580596923828e-09,9871360,427.5000000000002,964,173.25,1.6435827574212691e-06
25.0,0.0,202,1.7886320233345032,0.056056132644726184,-2.841546338459011e-05,0.020449273573467507,15.968717986345291,330.91,1.1548399925231934e-08,9881600,307.5000000000006,965,159.25,8.547007404186013e-07
25.0,0.0,203,1.7884961053729058,0.059159266012494695,-7.573479306302033e-05,0.018813453894108535,15.968718063831329,332.46,-2.644956111907959e-08,9891840,375.0,966,160.75,1.784576511787428e-06
25.0,0.0,203,1.7888756766915321,0.055157325164439296,-5.357609334168956e-05,0.02127180405659601,15.968718177080154,334.18,-3.091990947723389e-08,9902080,380.00000000000045,967,174.25,1.2585502214446098e-06
25.0,0.0,203,1.788748988509178,0.055711851053467244,-5.9445760780363346e-05,0.01569869890518021,15.968717938661575,332.59,-2.2351741790771484e-08,9912320,335.00000000000085,968,165.5,1.3343996526027358e-06
25.0,0.0,203,1.78849338889122,0.05620733291577098,-3.875546462950297e-05,0.02165089288901072,15.968718063831329,325.92,-9.313225746154785e-09,9922560,300.0,969,148.25,9.968053866132864e-07
