episode_length,explained_variance,model_prob_std,PMM:episode_rewards,grad_norm,policy_gradient_loss,policy_entropy,epoch_idx,avg_q_retraced,policy_gradient_bias_correction,q_loss,P09:episode_rewards,P01:episode_rewards,frames,fps,policy_loss,rollout_prob_std,avg_q_selected,advantage_norm
3324.38,-1731.1152537773714,5.054745508247937e-06,0.0,4.1714084987863257e-07,-2.685160214342006e-08,2.1972253348398465,1223,2.025606135199959e-06,0.0,7.257317830792547e-11,0.0,0.0,8805600,333,-2.685160214342006e-08,5.864111307277972e-06,2.0299970614129682e-06,6.269598231296733e-05
3324.22,-208.69993018826955,7.376933888629705e-06,0.0,6.269454655136236e-07,-6.29059667299635e-08,2.1972253455466064,1224,1.8009401884376705e-06,0.0,1.4649773482284906e-10,0.0,0.0,8812800,333,-6.29059667299635e-08,8.314013563532942e-06,1.7823716367933341e-06,9.805325022703098e-05
3324.22,-2052.77413005885,5.154529642776569e-06,0.0,4.515199543094137e-07,-6.526604870472796e-08,2.1972253317744643,1225,2.0583555865366264e-06,0.0,7.497198251990141e-11,0.0,0.0,8820000,333,-6.526604870472796e-08,6.044764547642227e-06,2.079325412394131e-06,6.844564909446948e-05
3324.22,-903.8151675553927,4.394984412892052e-06,0.0,3.618213080418994e-07,-5.997585251213249e-08,2.197225345650678,1226,2.0282307435536798e-06,0.0,6.878229683617233e-11,0.0,0.0,8827200,333,-5.997585251213249e-08,5.162668589524216e-06,2.125484967817632e-06,5.8616652971102836e-05
3324.22,-1326.7031884247288,5.030740959401079e-06,0.0,4.645753428208119e-07,-4.974412553843855e-08,2.1972252167721904,1227,1.8613591617957104e-06,0.0,8.890755767091358e-11,0.0,0.0,8834400,333,-4.974412553843855e-08,5.900911693040307e-06,1.8167863157133397e-06,7.100832867816087e-05
3324.22,-467.7306214556326,6.390651483339494e-06,0.0,5.447141368131869e-07,-4.5284310424810445e-08,2.1972253289005974,1228,1.8219584378562694e-06,0.0,9.926098461429621e-11,0.0,0.0,8841600,333,-4.5284310424810445e-08,7.168644454098635e-06,1.9092762210068814e-06,8.554345406826585e-05
3324.22,-805.9665821580091,6.376250607923831e-06,0.0,5.718081551574364e-07,-5.428855833211621e-08,2.1972253167629243,1229,1.7495815906127319e-06,0.0,1.0545490932437839e-10,0.0,0.0,8848800,333,-5.428855833211621e-08,7.18680600699252e-06,1.6753939083713475e-06,8.833954856781487e-05
3324.13,-1525.0640736979908,6.313568989867688e-06,0.0,6.103844510045997e-07,-7.696256331258406e-08,2.1972253131866455,1230,1.8458416576155261e-06,0.0,1.5510050814794047e-10,0.0,0.0,8856000,333,-7.696256331258406e-08,7.04638063316975e-06,1.8585469506431326e-06,8.426550809892499e-05
3324.13,-1668.5058186142971,4.991001294100111e-06,0.0,4.6197844446850576e-07,-6.928713095238022e-08,2.1972252708957307,1231,1.9045628001488278e-06,0.0,9.977443342480049e-11,0.0,0.0,8863200,333,-6.928713095238022e-08,5.69882780211632e-06,1.9390478733309158e-06,6.737408680387653e-05
3324.13,-1201.3763604870012,4.872083178568687e-06,0.0,4.105703341071925e-07,-6.148923326478238e-08,2.1972252164852053,1232,2.131827773110123e-06,0.0,8.918097193448445e-11,0.0,0.0,8870400,333,-6.148923326478238e-08,5.63659291330171e-06,1.9561827798142417e-06,6.226344278219574e-05
3324.13,-534.0154470671737,5.892350612064607e-06,0.0,5.200085055238306e-07,-6.681308819343558e-08,2.1972253244642226,1233,2.16818855234026e-06,0.0,9.362183597044417e-11,0.0,0.0,8877600,333,-6.681308819343558e-08,6.704339132601001e-06,2.225426346539521e-06,8.402269287962274e-05
3324.13,-1529.1364971177115,4.795725900479846e-06,0.0,4.440165677647281e-07,-5.0486158530814965e-08,2.197225234820729,1234,2.305574667266413e-06,0.0,7.396961605320058e-11,0.0,0.0,8884800,333,-5.0486158530814965e-08,5.522165051525278e-06,2.2639129028134337e-06,6.749151677131486e-05
3324.19,-12.788315058870921,7.405240984596839e-06,0.0,6.709434459912719e-07,-7.338832620813155e-08,2.197225297216385,1235,2.244285134279849e-06,0.0,1.390714291732845e-10,0.0,0.0,8892000,333,-7.338832620813155e-08,8.167520577661067e-06,2.152487654449089e-06,0.000105189240990108
3324.19,-1809.9497731008353,3.895756100368009e-06,0.0,3.2026233115488063e-07,-8.030342064378872e-08,2.1972252772346375,1236,2.451344073091287e-06,0.0,5.361142858921424e-11,0.0,0.0,8899200,333,-8.030342064378872e-08,4.581849744677089e-06,2.489124688016789e-06,5.2720299756370066e-05
3324.19,-1353.053070910445,4.6247719618456264e-06,0.0,4.081668643589868e-07,-6.11987145714327e-08,2.197225235022565,1237,2.388351640601762e-06,0.0,7.373415331376492e-11,0.0,0.0,8906400,333,-6.11987145714327e-08,5.300330992833064e-06,2.3846181847161053e-06,6.320787984427387e-05
3324.19,-1302.238497924956,5.115725742496485e-06,0.0,4.521305572014726e-07,-6.823272042210347e-08,2.1972251919716124,1238,2.2415615308497242e-06,0.0,7.491451826242543e-11,0.0,0.0,8913600,333,-6.823272042210347e-08,5.856764832852633e-06,2.3175725601850183e-06,7.102053053159355e-05
3324.19,-290.6487200171744,7.380476542028483e-06,0.0,5.844514704373846e-07,-3.846805088640686e-08,2.1972252984497627,1239,2.1284133562922954e-06,0.0,1.251226546864462e-10,0.0,0.0,8920800,333,-3.846805088640686e-08,8.08471223621749e-06,2.1549011927351932e-06,9.759011731795894e-05
3324.19,-1031.1290592618689,5.598426284465284e-06,0.0,4.821167527082846e-07,-1.0470448016673075e-07,2.1972253586943187,1240,2.13731008044467e-06,0.0,8.690459927564913e-11,0.0,0.0,8928000,333,-1.0470448016673075e-07,6.320979970362271e-06,2.2004333709108068e-06,7.632001581221121e-05
3324.21,-1038.3459862661362,6.776223204087818e-06,0.0,6.049882127182264e-07,-6.6025886519598e-08,2.1972253225341674,1241,1.9438673838454715e-06,0.0,1.7226099612408421e-10,0.0,0.0,8935200,333,-6.6025886519598e-08,7.4594007688616895e-06,2.0509155585749173e-06,9.110388219921464e-05
3324.21,-1558.7089031112255,4.047835377939066e-06,0.0,3.4200660212087254e-07,-5.857683567208481e-08,2.1972253448622565,1242,2.047124769941422e-06,0.0,5.813339052114325e-11,0.0,0.0,8942400,333,-5.857683567208481e-08,4.65332096521053e-06,2.044921923041353e-06,5.6939331265560506e-05
3324.21,-1351.2648261247741,4.898306209328617e-06,0.0,5.069633514272359e-07,-7.367923899049605e-08,2.1972252506616883,1243,1.942487868274066e-06,0.0,9.876892590324852e-11,0.0,0.0,8949600,333,-7.367923899049605e-08,5.524806576893431e-06,2.0521395001177185e-06,7.370352349876869e-05
3324.21,-509.93112703433746,7.38568753415652e-06,0.0,6.13071146237869e-07,4.199096681139432e-09,2.1972253162993325,1244,1.8222012423578875e-06,0.0,1.461461986580973e-10,0.0,0.0,8956800,333,4.199096681139432e-09,8.119104312803593e-06,1.866811388974607e-06,9.675038673659616e-05
3324.21,-1441.6533967552316,5.308233928873003e-06,0.0,4.603665436709945e-07,-4.114191405995154e-08,2.1972253184280697,1245,1.708923081644457e-06,0.0,8.868059528450816e-11,0.0,0.0,8964000,333,-4.114191405995154e-08,5.88989573304585e-06,1.6847894762806047e-06,7.47081519922497e-05
3324.12,-159.39203251391922,9.069837851413482e-06,0.0,8.636320075336324e-07,-4.3737040875396834e-08,2.1972252968820944,1246,1.4629858289816782e-06,0.0,2.6797721881705424e-10,0.0,0.0,8971200,333,-4.3737040875396834e-08,9.78913653348624e-06,1.3923049141670512e-06,0.00012173310523022556
3324.07,-1382.2812996899104,5.2665025718225795e-06,0.0,5.126836412384876e-07,-8.01409471239435e-08,2.197225289190257,1247,1.7695065744143987e-06,0.0,1.124486027426623e-10,0.0,0.0,8978400,333,-8.01409471239435e-08,5.972895731939534e-06,1.7893488398445596e-06,7.468236429078825e-05
3324.07,-1119.7627755823555,4.672591103812597e-06,0.0,3.988136250431633e-07,-4.239287704285998e-08,2.1972253078703927,1248,1.8830150174568696e-06,0.0,7.540868786969763e-11,0.0,0.0,8985600,333,-4.239287704285998e-08,5.339631489412363e-06,1.9365627817711703e-06,6.421058751316294e-05
3324.07,-1044.217993618294,5.071358089877369e-06,0.0,4.069655923719056e-07,-3.281475173370856e-08,2.1972252667833256,1249,1.6470264014803552e-06,0.0,8.34667175678744e-11,0.0,0.0,8992800,333,-3.281475173370856e-08,5.724583728651462e-06,1.7056712257909917e-06,6.84141279232067e-05
3324.07,-273.89005373316627,7.106229428308279e-06,0.0,6.611397179008113e-07,-4.9177969616203795e-08,2.1972252993577372,1250,1.6893323457164296e-06,0.0,1.6987614408183123e-10,0.0,0.0,9000000,333,-4.9177969616203795e-08,7.550200631356126e-06,1.6090469992062727e-06,9.777458053143449e-05
3324.07,-964.6232086290128,6.3831757645610356e-06,0.0,6.572931841862127e-07,-3.188250066261878e-08,2.1972252199290296,1251,1.6362577561727528e-06,0.0,1.2956376762929657e-10,0.0,0.0,9007200,333,-3.188250066261878e-08,6.957882136650187e-06,1.7243411627375512e-06,9.15379212115367e-05
3324.04,-993.561842150152,7.2324093183031934e-06,0.0,6.751421979659823e-07,-8.31910091410249e-08,2.197225337706546,1252,1.54703028589853e-06,0.0,1.809576192423367e-10,0.0,0.0,9014400,333,-8.31910091410249e-08,7.713951777208285e-06,1.6663640345884141e-06,9.811798824389127e-05
3324.04,-1661.0563983938644,5.136060461076578e-06,0.0,4.1368095930954615e-07,-4.79270615798242e-08,2.1972253390434213,1253,1.5077675971451582e-06,0.0,6.507630675582863e-11,0.0,0.0,9021600,333,-4.79270615798242e-08,5.742896192392955e-06,1.5530578093439887e-06,6.403695508713208e-05
3324.04,-1097.0982944686389,5.288213460927534e-06,0.0,4.904512569127536e-07,-3.710648278134387e-08,2.197225161503862,1254,1.4502284608817888e-06,0.0,9.304273760288892e-11,0.0,0.0,9028800,333,-3.710648278134387e-08,5.889846800350879e-06,1.4824772943835564e-06,7.642151837577893e-05
3324.04,-1098.248567422925,5.011340254711248e-06,0.0,4.727103292601169e-07,-3.623677049879929e-08,2.197225258265223,1255,1.557833815973682e-06,0.0,1.1631052357844958e-10,0.0,0.0,9036000,333,-3.623677049879929e-08,5.5074328181066205e-06,1.417109004212999e-06,7.317755042210464e-05
3324.04,-973.8752911716795,6.338603495664183e-06,0.0,5.744586217176685e-07,-3.87575247765195e-08,2.1972253021361334,1256,1.5640112843125918e-06,0.0,1.3378970507973606e-10,0.0,0.0,9043200,333,-3.87575247765195e-08,6.865520641520152e-06,1.6832753371974167e-06,8.708994903762149e-05
3324.0,-206.19773565710537,5.5315403517899385e-06,0.0,4.6580227992406213e-07,-2.516739857770313e-08,2.1972252438938806,1257,1.4970324724431512e-06,0.0,8.515350288798161e-11,0.0,0.0,9050400,333,-2.516739857770313e-08,6.090663452352392e-06,1.486943044196345e-06,7.834130442353578e-05
3324.07,-1639.422037515656,5.366787566191022e-06,0.0,4.789619366441464e-07,-7.884634352147125e-08,2.197225152679852,1258,1.510432956260114e-06,0.0,1.3489469445041868e-10,0.0,0.0,9057600,333,-7.884634352147125e-08,5.839181220534538e-06,1.5831015324897208e-06,6.852427125501079e-05
3324.07,-1220.3557176520758,4.9342714728080425e-06,0.0,4.488518704478082e-07,-1.0260094397022564e-07,2.1972253388008745,1259,1.400990767764135e-06,0.0,1.0324774059266264e-10,0.0,0.0,9064800,333,-1.0260094397022564e-07,5.45255321928949e-06,1.5521509857913322e-06,7.126190981291866e-05
3324.07,-1323.7665476542318,5.834172774879435e-06,0.0,5.692838612201674e-07,-4.063714485486124e-08,2.1972253062327707,1260,9.943088819130328e-07,0.0,1.1674312606362579e-10,0.0,0.0,9072000,333,-4.063714485486124e-08,6.327086339502883e-06,1.1033592467835202e-06,8.567035994552496e-05
3324.07,-81.6311519543519,6.648909508257136e-06,0.0,5.597793567533064e-07,-3.453834497557082e-08,2.197225304671696,1261,9.056453180002045e-07,0.0,1.0101582233816169e-10,0.0,0.0,9079200,333,-3.453834497557082e-08,7.14756371664519e-06,9.80476037000808e-07,9.281304056236147e-05
3324.07,-1531.9112845851691,4.92759690687604e-06,0.0,5.123794297496183e-07,-9.463317697861525e-09,2.1972253116066494,1262,9.253442202199622e-07,0.0,1.0742906984399308e-10,0.0,0.0,9086400,333,-9.463317697861525e-09,5.412290014846795e-06,8.69991286899153e-07,7.693002854921059e-05
3324.13,-596.3946311005099,6.341017977308502e-06,0.0,5.846370203360122e-07,-6.1814351122192e-08,2.1972253269556337,1263,9.419619787554482e-07,0.0,1.2264352369356111e-10,0.0,0.0,9093600,333,-6.1814351122192e-08,6.790242094460515e-06,9.937437654132644e-07,9.552766027405155e-05
3324.13,-1661.3160758546233,4.8105202994065165e-06,0.0,4.1290447868916463e-07,-4.108097976316235e-08,2.1972252807163053,1264,9.463993718934858e-07,0.0,8.735980316873167e-11,0.0,0.0,9100800,333,-4.108097976316235e-08,5.309835480447973e-06,1.025223821339382e-06,6.69909736411211e-05
3324.13,-817.4320811889127,4.553793490010045e-06,0.0,3.784457378608927e-07,-1.5835538712162676e-08,2.197225298881531,1265,9.265210458100723e-07,0.0,7.012336921869947e-11,0.0,0.0,9108000,333,-1.5835538712162676e-08,4.906241545378344e-06,8.563028289832084e-07,6.567702923301602e-05
3324.13,-1254.4339929692896,5.438469300770069e-06,0.0,4.7470138010058226e-07,-4.376946885193649e-08,2.197225345193394,1266,8.0913318015575e-07,0.0,9.040476307655298e-11,0.0,0.0,9115200,333,-4.376946885193649e-08,5.9065987115352355e-06,9.436583827125325e-07,7.717623149011625e-05
3324.13,-830.8458326742305,6.058106896313392e-06,0.0,5.85974943941797e-07,-3.425658831459345e-08,2.1972252989572194,1267,6.466829435689124e-07,0.0,1.1329744329866102e-10,0.0,0.0,9122400,333,-3.425658831459345e-08,6.505342856552557e-06,7.272831316215833e-07,8.684278864419317e-05
3324.13,-474.08167123681653,7.668095663286785e-06,0.0,6.969616075390678e-07,-7.354797612150471e-09,2.1972252624028576,1268,3.468599415039831e-07,0.0,2.0778917675706297e-10,0.0,0.0,9129600,333,-7.354797612150471e-09,8.060501289860824e-06,4.854850122923194e-07,0.00010253454363352514
3324.36,-1674.6278244335595,6.471541722781675e-06,0.0,6.277103808884538e-07,-3.05498961167184e-08,2.197225272986624,1269,4.443487937429738e-07,0.0,1.3231349770186161e-10,0.0,0.0,9136800,333,-3.05498961167184e-08,6.8458476541475235e-06,5.834414115105851e-07,8.306527249604522e-05
3324.36,-1423.5995546150589,4.64040347781841e-06,0.0,4.3695025941306e-07,-3.3935038326075926e-08,2.1972252755127255,1270,3.9212726403373185e-07,0.0,8.454709981980928e-11,0.0,0.0,9144000,333,-3.3935038326075926e-08,4.983169695441453e-06,4.80804511355111e-07,6.534819542503767e-05
3324.36,-1551.9489944660813,4.421202126547343e-06,0.0,4.278156345989923e-07,-1.834312249024997e-08,2.197225277722312,1271,3.143711533676471e-07,0.0,8.728699308687461e-11,0.0,0.0,9151200,333,-1.834312249024997e-08,4.754865882150863e-06,3.2105626534300556e-07,6.084204033214628e-05
3324.36,-7.822871212965598,6.077101557308658e-06,0.0,5.033704410943198e-07,1.8591226292127795e-09,2.197225317015219,1272,3.615763842645477e-07,0.0,8.904590257461814e-11,0.0,0.0,9158400,333,1.8591226292127795e-09,6.402963395363793e-06,3.8952526955457027e-07,8.768380547624753e-05
3324.36,-1515.7704000711724,4.562354077521713e-06,0.0,3.9597784498802724e-07,-5.8418417871442145e-08,2.1972253558938464,1273,3.9123646544614844e-07,0.0,8.301662604911278e-11,0.0,0.0,9165600,333,-5.8418417871442145e-08,4.8771493052293e-06,3.3922904481659924e-07,6.36641745000592e-05
3324.4,-563.5303918729037,6.399645726317403e-06,0.0,5.641491166955547e-07,-5.150405115310995e-08,2.1972253295448088,1274,2.530254738576676e-07,0.0,1.0924969574014117e-10,0.0,0.0,9172800,333,-5.150405115310995e-08,6.7100664721134235e-06,3.6780664474124384e-07,9.311763755743216e-05
3324.4,-1691.5709160207714,4.551485130329397e-06,0.0,3.9186305746810205e-07,-1.9709259569777502e-08,2.1972253041040326,1275,2.2917643910227464e-07,0.0,7.317714139469334e-11,0.0,0.0,9180000,333,-1.9709259569777502e-08,4.882127165388244e-06,2.0657018219529774e-07,6.435164588849656e-05
3324.4,-1252.31840701107,4.832876237816072e-06,0.0,4.270088567893857e-07,-4.979630909850241e-08,2.1972253257698484,1276,1.4350159928220413e-07,0.0,8.784387630107403e-11,0.0,0.0,9187200,333,-4.979630909850241e-08,5.16054384446096e-06,2.3573588017845012e-07,6.561090644900448e-05
3324.4,-1217.385522972257,5.356240093938388e-06,0.0,4.982185146712553e-07,-2.5685171038334434e-08,2.1972253204401206,1277,-1.1258148900573115e-07,0.0,1.042846355673316e-10,0.0,0.0,9194400,333,-2.5685171038334434e-08,5.656429715684761e-06,-1.142336575518346e-07,7.610088127564226e-05
3324.4,-861.0948450497564,5.783215193457696e-06,0.0,4.86771590993937e-07,1.5993570953472487e-08,2.197225337602474,1278,6.944134325738714e-08,0.0,9.500789439255111e-11,0.0,0.0,9201600,333,1.5993570953472487e-08,6.091465536338359e-06,1.8462593269093858e-08,7.83511631641031e-05
3324.4,-452.8648913376987,7.3149571359097e-06,0.0,6.190363069933164e-07,-5.088355098545956e-09,2.197225299013986,1279,-5.912871093048703e-08,0.0,1.416816371224365e-10,0.0,0.0,9208800,333,-5.088355098545956e-09,7.630727609388506e-06,8.648764137259629e-08,0.00010105140308674225
3324.59,-1256.5238888284327,5.917953665581848e-06,0.0,5.760671406610196e-07,1.2812827902106202e-08,2.1972252646135906,1280,-2.903720009442323e-07,0.0,1.3359510459128388e-10,0.0,0.0,9216000,333,1.2812827902106202e-08,6.145827852294428e-06,-1.2637989525186515e-07,9.129870628383942e-05
3324.59,-1558.1398423705534,4.327658006702443e-06,0.0,3.697223904964613e-07,-1.6020576160863032e-09,2.1972253178824825,1281,-1.693293754825618e-07,0.0,5.93116744536316e-11,0.0,0.0,9223200,333,-1.6020576160863032e-09,4.548439429749317e-06,-1.6991146219065957e-07,6.119273934914977e-05
3324.59,-1568.491243139089,5.599567445061427e-06,0.0,4.980937396167398e-07,-2.552739045792894e-08,2.197225325438711,1282,-2.8562283415059997e-07,0.0,9.301739664240197e-11,0.0,0.0,9230400,333,-2.552739045792894e-08,5.903168733375256e-06,-2.1791314910859578e-07,7.382664012627488e-05
3324.59,-85.84078047235333,6.118472926235552e-06,0.0,5.490158926885642e-07,-6.413451635464118e-09,2.197225323149136,1283,-7.056048141576259e-07,0.0,1.1788953221252336e-10,0.0,0.0,9237600,333,-6.413451635464118e-09,6.3908847568799845e-06,-4.7506799107476167e-07,8.682351997038868e-05
3324.59,-1094.1896932546572,5.048321958079212e-06,0.0,4.5987456322470687e-07,-1.5862119549532776e-08,2.197225321175216,1284,-8.742123157897891e-07,0.0,7.868384685377531e-11,0.0,0.0,9244800,333,-1.5862119549532776e-08,5.2980815334846705e-06,-7.920477093038486e-07,7.585599305731029e-05
3324.69,-375.2381699717243,7.142098562504748e-06,0.0,6.385048190828368e-07,-8.373154817652052e-09,2.1972253495970846,1285,-1.237610046656964e-06,0.0,1.5495527862331265e-10,0.0,0.0,9252000,333,-8.373154817652052e-09,7.35990932066932e-06,-1.105913591354997e-06,9.820561297661631e-05
3324.69,-2040.4134092253164,4.916918084123357e-06,0.0,4.2000938125861244e-07,1.9271022331023865e-08,2.1972252297212207,1286,-1.3173087113283968e-06,0.0,7.820790582266649e-11,0.0,0.0,9259200,333,1.9271022331023865e-08,5.162579539800948e-06,-1.0950162802740826e-06,6.513517914897077e-05
3324.69,-829.1142669819303,5.643958491924169e-06,0.0,4.980256874905513e-07,2.2244062664779496e-08,2.1972253404912494,1287,-1.4017899811083874e-06,0.0,8.290723409321332e-11,0.0,0.0,9266400,333,2.2244062664779496e-08,5.861928602283966e-06,-1.4366188283382584e-06,7.905329791924787e-05
3324.69,-1210.9932617015686,5.405325041319911e-06,0.0,4.779785657842287e-07,3.832118965888196e-08,2.197225291322148,1288,-1.2823958151747617e-06,0.0,8.149068704309766e-11,0.0,0.0,9273600,333,3.832118965888196e-08,5.5980673832131454e-06,-1.3565455981888266e-06,7.394080190882184e-05
3324.69,-562.9818925620096,5.7920774726458554e-06,0.0,5.34065540960707e-07,9.87028972554053e-09,2.1972253509557493,1289,-1.3530730116489067e-06,0.0,1.0405759989933565e-10,0.0,0.0,9280800,333,9.87028972554053e-09,5.974163188951653e-06,-1.3545578090540272e-06,8.696822407525284e-05
3324.69,-472.05490528751,5.565324247282572e-06,0.0,4.675179258485691e-07,3.4155565197310914e-08,2.1972253099320427,1290,-1.1201407049608318e-06,0.0,7.677656171123004e-11,0.0,0.0,9288000,333,3.4155565197310914e-08,5.730542942707812e-06,-1.1697099782730159e-06,7.938392269269663e-05
3324.72,-1190.0905427075284,5.5608889821287656e-06,0.0,4.7319019612076746e-07,-1.106915911795244e-08,2.1972253133569444,1291,-1.2489322761331955e-06,0.0,1.1987234358181515e-10,0.0,0.0,9295200,333,-1.106915911795244e-08,5.7066701927285045e-06,-1.1670127368756826e-06,7.585180444268234e-05
3324.72,-1168.8502112869464,4.6273160209750635e-06,0.0,4.3753240057709027e-07,2.491308448525868e-08,2.197225176147568,1292,-1.108493738435818e-06,0.0,7.521962522646527e-11,0.0,0.0,9302400,333,2.491308448525868e-08,4.788831895507622e-06,-1.1295351749351045e-06,7.018428729265701e-05
3324.72,-1404.5632905864497,4.826502617972398e-06,0.0,4.1186933501956436e-07,2.2307816761570808e-08,2.197225254241121,1293,-1.1624700841666707e-06,0.0,7.920560222168632e-11,0.0,0.0,9309600,333,2.2307816761570808e-08,5.02841653604831e-06,-1.1288047422660998e-06,6.421318362706684e-05
3324.72,-626.9120232718709,6.157166402181126e-06,0.0,5.282101956547929e-07,1.4211567227720124e-08,2.1972252265990724,1294,-1.4411011310962458e-06,0.0,1.1985787191934102e-10,0.0,0.0,9316800,333,1.4211567227720124e-08,6.315335653771813e-06,-1.4430268628369948e-06,9.086826473824162e-05
3324.72,-1249.84985926876,4.727685067243845e-06,0.0,4.0203506327659443e-07,2.3394453915442048e-08,2.197225319345792,1295,-1.1515558781992143e-06,0.0,8.064199699393856e-11,0.0,0.0,9324000,333,2.3394453915442048e-08,4.849180858970373e-06,-1.193181432557517e-06,6.446581473132106e-05
3324.75,-249.03870018386968,7.27635547975216e-06,0.0,6.058276488924568e-07,3.498670196571449e-09,2.1972252931985907,1296,-1.2849660416766562e-06,0.0,1.5414399737300386e-10,0.0,0.0,9331200,333,3.498670196571449e-09,7.419294272976095e-06,-1.3169599486371952e-06,0.00010226858820607834
3324.75,-1940.9666805096151,4.174093475106126e-06,0.0,3.5094845546857535e-07,1.99666002380427e-08,2.197225205456769,1297,-1.0980589548377898e-06,0.0,6.575201097592123e-11,0.0,0.0,9338400,333,1.99666002380427e-08,4.32385938655169e-06,-1.1063183710059321e-06,5.9964147017371866e-05
3324.75,-1001.4239263868753,5.324471526076187e-06,0.0,5.123381692928158e-07,2.064195350217438e-08,2.1972252327023134,1298,-1.1029624491781117e-06,0.0,8.271561871988947e-11,0.0,0.0,9345600,333,2.064195350217438e-08,5.485865784813766e-06,-1.0749270379720285e-06,7.712984319664963e-05
3324.75,-1133.784010700536,4.87512367732309e-06,0.0,4.290745449441302e-07,1.0139772416392004e-08,2.1972253205725756,1299,-1.0885471167432448e-06,0.0,8.49934716446944e-11,0.0,0.0,9352800,333,1.0139772416392004e-08,5.064998099022606e-06,-1.0300273482466837e-06,7.167495130571166e-05
3324.75,-476.9682746206579,6.0626208061654286e-06,0.0,5.415173734484812e-07,9.075128017553714e-09,2.197225268142564,1300,-1.2651674615389154e-06,0.0,1.1201136875078974e-10,0.0,0.0,9360000,333,9.075128017553714e-09,6.225742221402701e-06,-1.2396042796704684e-06,9.11262002369301e-05
3324.75,-912.1491442743844,6.033592933751229e-06,0.0,5.633245113175109e-07,-1.1172715772531845e-08,2.19722527080112,1301,-1.1635955818100114e-06,0.0,9.594410316426684e-11,0.0,0.0,9367200,333,-1.1172715772531845e-08,6.1785699371815405e-06,-1.1948427463640395e-06,8.331939908551304e-05
3324.85,-980.9043163690492,7.439736370272503e-06,0.0,6.989044720116139e-07,2.57511959121637e-08,2.1972251993323133,1302,-1.321508435693213e-06,0.0,2.4427561077076663e-10,0.0,0.0,9374400,333,2.57511959121637e-08,7.5810924063805684e-06,-1.374874008085218e-06,9.370138378778498e-05
3324.85,-1295.3963485828012,3.979060972189384e-06,0.0,3.573386970834158e-07,2.064234220505699e-08,2.1972253875668772,1303,-1.1005304486722661e-06,0.0,6.30065739167585e-11,0.0,0.0,9381600,333,2.064234220505699e-08,4.1009538749210005e-06,-1.0758681066378443e-06,6.271165468695213e-05
3324.85,-1263.9329976763863,4.585968972057637e-06,0.0,3.883927291167723e-07,1.731194623166608e-08,2.1972253847879073,1304,-1.0629047293472995e-06,0.0,1.0251096150899076e-10,0.0,0.0,9388800,333,1.731194623166608e-08,4.708968212830455e-06,-1.0313327827442566e-06,6.271828215199798e-05
3324.85,-409.20001417577265,5.244129396403977e-06,0.0,4.2403222905911597e-07,5.913227696857209e-09,2.197225296724411,1305,-1.2733339652455589e-06,0.0,8.08328385847719e-11,0.0,0.0,9396000,333,5.913227696857209e-09,5.408745656930073e-06,-1.178592716766694e-06,7.631862551969433e-05
3324.85,-1355.3956502908625,4.158379727794519e-06,0.0,3.722137165284962e-07,1.3077602051646125e-08,2.1972252202853952,1306,-1.1770876103626458e-06,0.0,5.869021797425604e-11,0.0,0.0,9403200,333,1.3077602051646125e-08,4.2845666363283186e-06,-1.2555912121287717e-06,6.456328145922219e-05
3324.76,-69.03749651548408,6.632118225688882e-06,0.0,5.698363652880379e-07,4.501821603335419e-08,2.1972252667139447,1307,-1.077948707928176e-06,0.0,1.0889210360752685e-10,0.0,0.0,9410400,333,4.501821603335419e-08,6.7893317744941825e-06,-1.1363074980733826e-06,9.673687353012401e-05
3324.76,-1763.2426755367794,4.064435155191212e-06,0.0,3.4105109453124244e-07,3.910185306446821e-08,2.1972253933028574,1308,-9.444672534032655e-07,0.0,5.4599308454109864e-11,0.0,0.0,9417600,333,3.910185306446821e-08,4.203108396798676e-06,-9.427157216518351e-07,5.786881728339316e-05
3324.76,-1192.3134352210554,4.6446127312656525e-06,0.0,4.08287722268024e-07,2.7194701847624633e-08,2.197225317179211,1309,-1.058749847160285e-06,0.0,8.45920060937165e-11,0.0,0.0,9424800,333,2.7194701847624633e-08,4.779748043514914e-06,-9.297826685179192e-07,6.470438212780903e-05
3324.76,-1311.0050038584845,4.3784934286838995e-06,0.0,3.7065392641447e-07,2.977587509715608e-08,2.1972253283527166,1310,-1.111059457110711e-06,0.0,6.294263187451039e-11,0.0,0.0,9432000,333,2.977587509715608e-08,4.506681935122733e-06,-1.1220162436932657e-06,6.427316501553506e-05
3324.76,-307.68586534909787,5.61766600997865e-06,0.0,4.857531826253989e-07,6.235637619152887e-08,2.1972253043058685,1311,-1.198801694974906e-06,0.0,1.1995053403618997e-10,0.0,0.0,9439200,333,6.235637619152887e-08,5.751084032798615e-06,-1.1599075391592907e-06,7.895514097233781e-05
3324.76,-960.1546307793719,4.59712702625934e-06,0.0,4.091853689143571e-07,4.3040185095313045e-09,2.1972253371294217,1312,-1.0258836002005217e-06,0.0,6.602011710242426e-11,0.0,0.0,9446400,333,4.3040185095313045e-09,4.725604295922724e-06,-1.0886048445494604e-06,7.048025596334647e-05
3324.85,-785.456868630406,5.081019626583649e-06,0.0,4.276257725661411e-07,8.108660899149418e-09,2.1972253005819407,1313,-1.0763761602263464e-06,0.0,8.610303851064579e-11,0.0,0.0,9453600,333,8.108660899149418e-09,5.199532413345404e-06,-1.105487339349261e-06,7.408200191451598e-05
