epoch_idx,policy_loss,PMM:episode_rewards,explained_variance,policy_entropy,value_loss,episode_length,fps,advantage_norm,grad_norm,frames,P09:episode_rewards,P01:episode_rewards
175,-0.0037148703311686406,15.76,0.7038775640726089,1.1219915455579759,0.025935070151463152,595.51,276,1.984312105178833,0.6104642115010113,1400000,23.0,10.0
176,-0.007451588888070546,16.02,0.7001487737894059,1.1123617738485336,0.027907083062455058,595.54,276,2.0480626291036605,0.6033837502260756,1408000,23.0,9.9
177,-0.005313090822892263,16.37,0.6848097765445709,1.1307164084911348,0.027873496692627668,602.54,276,2.047245222330093,0.637673190376719,1416000,23.10000000000001,9.9
178,-0.008267667673208053,16.64,0.698361125588417,1.1258997815847396,0.02703642696607858,613.09,276,2.0274637639522552,0.6734490412340876,1424000,25.0,9.0
179,-0.005077479222672991,17.44,0.7099881899356842,1.1393542236089707,0.026154491323977708,633.4,276,2.002160469293594,0.6444261191880781,1432000,25.10000000000001,10.0
180,-0.0054732288606464865,17.29,0.7271723514795303,1.1397155445814133,0.026196962585672737,633.78,276,1.9993552911281585,0.6044768492302104,1440000,26.0,9.0
181,-0.010106652574031615,17.87,0.6972209632396698,1.1214491319656372,0.03160622548311949,635.11,276,2.1706135833263396,0.7017827835050965,1448000,26.0,9.0
182,-0.01610058268532157,18.34,0.7135956072807312,1.126316899061203,0.029079333636909722,640.34,277,2.0805316281318667,0.7227430845703805,1456000,26.10000000000001,9.9
183,-0.009585449536680245,18.37,0.7021550053358078,1.1124601668119432,0.028463962227106093,637.64,277,2.060274740457535,0.7405813772026849,1464000,27.0,10.0
184,-0.01569164465996437,18.1,0.6831816643476486,1.0811057817935943,0.031243742797523736,630.6,277,2.144420554637909,0.7198921815079622,1472000,26.10000000000001,10.0
185,-0.00812234941869974,18.11,0.7345051044225692,1.1060594934225083,0.02532464324031025,631.82,277,1.9611317545175553,0.5939559303927532,1480000,26.10000000000001,10.0
186,-0.0035735908459173515,17.98,0.6783700287342072,1.0818594759702682,0.029340147450566293,626.29,277,2.106505457162857,0.6637893629302137,1488000,26.10000000000001,10.0
187,-0.005099758437136188,18.23,0.7066654324531555,1.1392305457592011,0.025926784449256956,627.8,277,1.9837839752435684,0.5627028499703414,1496000,25.10000000000001,10.9
188,-0.005621068815598846,18.04,0.7514457678794861,1.176908227801323,0.02219097899273038,619.42,277,1.8252001315355302,0.5185177451640194,1504000,25.0,11.0
189,-0.012269909543392713,17.72,0.714805468916893,1.133379458785057,0.0264740800159052,615.11,277,2.001907275915146,0.5882615845606068,1512000,25.10000000000001,10.0
190,-0.006937232803320512,17.23,0.7237984871864319,1.0910587269067764,0.029405397986993195,611.35,277,2.0956724786758425,0.7181150186032838,1520000,25.10000000000001,10.0
191,-0.0050176951405592266,17.51,0.726582179069519,1.1314621758460999,0.023895851699635387,623.36,277,1.9174514591693879,0.5978902722591747,1528000,25.10000000000001,10.0
192,-0.002966721411794424,17.43,0.7518206763267518,1.145776835680008,0.02500281949993223,625.95,277,1.9495698666572572,0.591045549573778,1536000,25.0,10.0
193,-0.010298418747479445,17.27,0.7832878357172013,1.1345313519239426,0.023547310489229856,622.37,277,1.8961706733703614,0.5771289273458268,1544000,25.0,11.0
194,-0.0016743876907275989,16.44,0.715887331366539,1.1223872643709183,0.025757264373824,607.5,277,1.9744099736213685,0.6137028583214983,1552000,25.0,10.9
195,-0.012416766340465983,16.81,0.6808515346050262,1.0635754895210265,0.0287112237745896,616.48,277,2.0728380250930787,0.60763790916789,1560000,25.0,10.9
196,-0.009245097594102844,17.35,0.6619635820388794,1.117862607240677,0.029423044081777334,631.1,277,2.093714540600777,0.7274086847871369,1568000,27.0,11.0
197,-0.0019233325857203453,16.98,0.7141335427761077,1.1328263580799103,0.027816964401863514,620.44,277,2.0430957704782484,0.5915175264201693,1576000,26.10000000000001,10.0
198,-0.00769603491993621,17.37,0.6825916093587875,1.1060448932647704,0.028945149425417184,626.16,277,2.0794939160346986,0.6170557999248384,1584000,27.0,10.0
199,-0.008349439929479558,17.65,0.7020905882120132,1.1258464932441712,0.03020009620115161,629.5,277,2.1068137896060946,0.702701928641974,1592000,28.0,10.0
200,-0.012345914996694773,18.84,0.6428087961673736,1.1079295945167542,0.03409454801119864,646.38,277,2.2357159626483916,0.7183563898265878,1600000,30.0,10.0
201,-0.005970999137498438,19.02,0.6860221379995346,1.1010101348161698,0.03171172576956451,652.64,277,2.1807208490371703,0.740252070689281,1608000,30.0,10.0
202,-0.011633303647395224,20.24,0.6877125960588455,1.120982403755188,0.030642401026561857,675.27,277,2.1462696170806885,0.6324113096865154,1616000,30.0,10.0
203,-0.012565613925398794,20.59,0.722334925532341,1.1401492488384246,0.027554654045961798,688.91,277,2.0315612757205965,0.6471395755103744,1624000,30.0,10.9
204,-0.010713758457422956,20.67,0.693380737900734,1.125774154663086,0.02618685657158494,689.62,277,1.9894547069072723,0.736111697775886,1632000,30.10000000000001,10.0
205,-0.0013261210569180549,20.94,0.7315411961078644,1.134999200105667,0.028138426318764686,694.88,277,2.0601635229587556,0.6466158737292668,1640000,30.10000000000001,11.0
206,-0.005742303482838907,21.21,0.6623999905586243,1.1091820538043975,0.03156369315925986,701.99,277,2.1778988778591155,0.7394070563337181,1648000,31.0,11.9
207,-0.02112569848029125,22.25,0.6815242755413056,1.0871241354942323,0.03319868069142103,728.15,277,2.2066142427921296,0.742174427872905,1656000,32.0,13.0
208,-0.013281628413533326,22.54,0.662567274570465,1.0808517992496491,0.0307108395639807,737.35,277,2.126908390522003,0.6752604098489701,1664000,34.0,13.0
209,-0.004998444370867219,22.5,0.6967618638277053,1.1023394083976745,0.032820403026416894,734.14,277,2.207721266746521,0.6716468493848836,1672000,32.10000000000001,13.0
210,-0.0075296210689703,22.79,0.6461937546730041,1.093090062737465,0.03492808565497398,737.33,277,2.2766145813465117,0.6375654818609781,1680000,34.0,13.0
211,-0.013001997665996896,23.07,0.6776149314641953,1.0868157649040222,0.0326941829174757,744.94,277,2.195369073152542,0.687170975535876,1688000,35.20000000000002,13.0
212,-0.014480296703331987,23.4,0.6829923647642135,1.108725905418396,0.032523476108908655,745.8,278,2.205578192472458,0.8467609910550878,1696000,38.0,12.9
213,-0.006710498571155767,23.29,0.6642806833982468,1.07759191095829,0.03232304840814322,739.13,277,2.203500419855118,0.8401374378150528,1704000,38.0,13.0
214,-0.007641642099333695,23.58,0.6621490991115571,1.083509060740471,0.03056649380363524,750.3,278,2.130942026376724,0.7255709709185819,1712000,38.0,14.0
215,-0.010007245128508657,24.36,0.6657468700408935,1.0847141778469085,0.03076718807220459,766.26,278,2.1412747466564177,0.6835362789519743,1720000,38.0,14.0
216,-0.010371997766196728,23.94,0.6559082049131394,1.1169179254770278,0.03218809220939875,757.88,278,2.177649962902069,0.7001390439465338,1728000,38.0,14.0
217,-0.01623289879891672,24.03,0.6301916879415512,1.0649965071678162,0.034388866052031515,752.79,278,2.2354192900657655,0.8152029251043272,1736000,37.10000000000001,14.0
218,-0.01463573289802298,23.71,0.686469594836235,1.08623650431633,0.02927749410737306,751.35,278,2.10546839594841,0.7291672175243131,1744000,36.10000000000001,14.0
219,-0.013391810553621326,24.13,0.7115040987730026,1.0572239673137664,0.029140695398673415,760.52,278,2.068957617878914,0.66838685962715,1752000,36.10000000000001,14.0
220,-0.008256000702735945,23.2,0.6882653099298477,1.0357953917980194,0.03166035857982934,741.19,278,2.172510731816292,0.6628513255149894,1760000,34.10000000000001,14.0
221,-0.0017748113098787143,23.14,0.6876886773109436,1.0227323085069657,0.03293547968380153,735.77,278,2.1939648568630217,0.6738490500822707,1768000,33.0,14.9
222,-0.0131775989982998,23.55,0.6635181617736816,1.1090943670272828,0.03303901410661638,754.35,278,2.2043889331817628,0.7431355875627946,1776000,33.0,14.9
223,-0.003499179318896495,24.36,0.7015840756893158,1.0880166947841645,0.026312815938144923,759.91,278,1.9904014998674393,0.611212101396071,1784000,35.0,15.0
224,-0.007964970074826851,24.39,0.6953007584810257,1.0869549602270125,0.03131158244796097,757.05,278,2.1418969905376435,0.7844851136394818,1792000,34.10000000000001,15.0
225,-0.016004315181926358,24.67,0.6672280567884445,1.0890186190605164,0.03263110808096826,750.08,278,2.2021461844444277,0.7326171812268786,1800000,35.0,15.0
226,-0.010135917466250248,24.44,0.666074869632721,1.0424674189090728,0.031701077921316025,748.16,278,2.1549480497837066,0.7477599232339044,1808000,35.10000000000001,15.0
227,-0.01876570568419993,24.78,0.6815036499500274,1.068770095705986,0.031035887566395103,762.42,278,2.0690578663349153,0.7678962229811862,1816000,36.0,14.9
228,-0.016228485773026477,24.3,0.6809020036458969,1.0918637251853942,0.028915431150235236,754.24,278,2.0369485032558443,0.7856150174780093,1824000,36.0,14.0
229,-0.009020298629402533,24.85,0.6592305505275726,1.0590399438142777,0.03217567430343479,765.87,278,2.1709837234020233,0.6781727337323272,1832000,37.0,14.0
230,-0.011758398690726608,25.96,0.6336550807952881,1.0557354843616487,0.03375698833726346,791.24,278,2.2390663957595827,0.7500703326258009,1840000,39.0,14.9
231,-0.007448867487255484,26.66,0.6472402030229568,1.0485081309080124,0.030897143697366118,808.01,278,2.135870714187622,0.6385657778555952,1848000,39.0,15.8
232,-0.012954445529612713,27.17,0.6593507766723633,1.0763090020418167,0.032512224302627145,812.25,278,2.1879210436344145,0.7226587492557459,1856000,39.10000000000001,16.0
233,-0.013592976364889183,27.06,0.7040311670303345,1.0863181287050248,0.034876867420971396,808.09,278,2.2690737080574035,0.7322908889953383,1864000,40.20000000000002,15.9
234,-0.010649052893859335,27.33,0.6347828263044357,1.0654939836263657,0.0351993924472481,816.07,278,2.283234713077545,0.7309701138126323,1872000,40.20000000000002,15.9
235,-0.0065663478153283,27.07,0.6668166917562485,1.0621936279535293,0.033443422075361016,811.19,278,2.231664148569107,0.721907078328668,1880000,42.0,14.0
236,-0.009811111102026189,27.62,0.6446311420202255,1.0287500488758088,0.03456525669433177,807.31,278,2.25247608423233,0.7394979875244733,1888000,42.10000000000001,14.9
237,-0.01383513301378116,27.35,0.666634172797203,1.0319084852933884,0.03396611080504954,799.33,278,2.2372742712497713,0.7807795819060691,1896000,42.10000000000001,14.9
238,-0.009201791461091489,28.7,0.6587771236896515,0.9970601063966751,0.035421395720914,821.3,278,2.2868176352977754,0.8065956612969032,1904000,44.0,15.9
239,-0.011597077799960972,28.97,0.6681467306613922,1.092662233710289,0.03480465641245246,823.55,278,2.2456213915348053,0.73194575080945,1912000,44.0,16.0
240,-0.013409099384443835,28.52,0.6994692295789718,1.0742635780572891,0.03367693175561726,817.36,278,2.1653549534082415,0.671127786562952,1920000,44.0,15.9
241,-0.010661301013897173,27.9,0.6791910499334335,1.1023165887594224,0.030866630459204316,805.47,278,2.1178753566741944,0.713682434290778,1928000,44.0,15.9
242,-0.012020264333841624,27.83,0.6678781694173813,1.0787781006097794,0.03413930369075388,802.77,278,2.2341455221176147,0.754666666146847,1936000,43.0,15.9
243,-0.0101338328467682,28.26,0.665993629693985,1.0782194530963898,0.03110921342857182,816.01,278,2.142253168821335,0.7683510629198586,1944000,42.10000000000001,16.9
244,-0.015925949473457875,28.61,0.6729374927282333,1.070923022031784,0.03453387012705207,817.41,278,2.2439894777536393,0.8146239460093844,1952000,43.10000000000001,16.9
245,-0.0036427206179359926,29.46,0.6522095584869385,1.0823050791025162,0.02960345761850476,837.68,278,2.112076554298401,0.6701533972176348,1960000,44.10000000000001,17.0
246,-0.014491650359123014,30.2,0.6579618978500367,1.1141631317138672,0.03517024297267199,852.82,278,2.2574779272079466,0.7149967602914613,1968000,46.300000000000026,17.9
247,-0.00288486308301799,30.02,0.6680211067199707,1.1063383615016937,0.03440428060013801,853.12,278,2.252110377550125,0.697793677623359,1976000,45.10000000000001,17.0
248,-0.005976649819494924,29.57,0.6610894840955734,1.0948789232969285,0.029157283697277308,854.8,278,2.05533943772316,0.618556808326565,1984000,44.10000000000001,17.0
249,-0.014519585944944992,29.91,0.6722176516056061,1.095126093029976,0.035184393650852144,855.77,278,2.248898279666901,0.6868244254490468,1992000,43.20000000000002,17.9
250,-0.015045097052061465,29.75,0.6451946061849594,1.095975975394249,0.032218240005895495,846.54,278,2.1849482679367065,0.6969658299862422,2000000,43.300000000000026,17.0
251,-0.014589144562414731,30.58,0.6081771951913834,1.0959507185220718,0.03709277714602649,855.33,278,2.331648886203766,0.7618903286064425,2008000,46.300000000000026,17.9
252,-0.01002056222403553,29.8,0.6859085094928742,1.1158128482103349,0.030356924729421735,846.47,278,2.109614052772522,0.6975878301982852,2016000,46.300000000000026,16.0
253,-0.00786975882569095,29.73,0.6625701266527176,1.041230633854866,0.03412483789026737,841.23,278,2.2352707707881927,0.9914023449975256,2024000,46.300000000000026,16.0
254,-0.022303079547127708,29.81,0.676393272280693,1.0989348596334458,0.03864860706962645,847.64,278,2.321553792953491,0.7660978689979799,2032000,44.20000000000002,15.9
255,-0.01566313102157437,29.15,0.6714192712306977,1.07819721698761,0.03581855653319508,839.86,278,2.2317346113920213,0.7841647885618606,2040000,44.0,16.0
256,-0.011747703324072063,27.74,0.7008355921506881,1.079336765408516,0.028908388898707928,819.26,278,2.0558411306142808,0.7054928656030949,2048000,39.20000000000002,15.9
257,-0.0091861590242479,27.34,0.6728981041908264,1.0910397148132325,0.03311878874897957,810.42,278,2.2116354417800905,0.8384674882915059,2056000,39.20000000000002,15.0
258,-0.009668756613973529,27.52,0.6505743116140366,1.0624258571863174,0.03519247574731708,808.0,278,2.2565166479349137,0.8124357375163135,2064000,39.20000000000002,15.9
259,-0.002340335184126161,27.47,0.6376066964864731,1.05194775223732,0.03251257609575987,808.05,278,2.1934679567813875,0.6916753152796227,2072000,39.20000000000002,15.9
260,-0.006944978793762857,27.94,0.6207530188560486,1.0765893119573593,0.03575367939658463,817.77,279,2.267280948162079,0.7096546126234661,2080000,41.20000000000002,16.0
261,-0.017138410531333647,28.66,0.6250695812702179,1.0328319370746613,0.038097876189276576,826.43,279,2.3631635999679563,0.7779691603881658,2088000,44.0,16.0
262,-0.017202970868384,31.84,0.6712220329046249,1.015471413731575,0.05162323069758713,849.0,279,2.5787564551830293,1.3968241102757895,2096000,47.300000000000026,16.9
263,-0.01833526967488069,33.77,0.6214468151330947,1.0123565685749054,0.038356885863468054,876.31,279,2.3623951876163485,0.799206155267956,2104000,51.0,17.9
264,-0.008550930429482833,34.45,0.6623487460613251,1.0650401794910431,0.03270921173505485,892.42,279,2.1965439641475677,0.7547178396867357,2112000,51.10000000000001,18.0
265,-0.007455011017154903,34.57,0.6707002091407775,1.0690615713596343,0.03415813791099936,894.87,279,2.2068853610754013,0.7300452038757672,2120000,52.0,18.0
266,-0.009718334550852888,35.57,0.6312957209348679,1.068067916035652,0.03725459277629852,899.59,279,2.294972118139267,0.74071726935465,2128000,52.0,19.8
267,-0.014993468744360144,36.74,0.6718900263309479,1.0519261765480041,0.03546203895937652,912.96,279,2.281482479572296,0.7575292804177413,2136000,52.0,21.9
268,-0.009374088940094226,37.3,0.6263756626844406,1.0311907267570495,0.039633442424237726,915.62,279,2.3992295050621033,0.9455749491654035,2144000,52.0,23.9
269,-0.012196388259762898,38.61,0.6527676057815551,1.0432354748249053,0.030763552417047323,941.88,279,2.111875565648079,0.6662747945466881,2152000,54.0,24.9
270,-0.0058579050205298695,38.73,0.6201426124572754,1.040490711927414,0.038980184216052295,952.86,279,2.398668270111084,0.8214623382263878,2160000,54.0,24.9
271,-0.009444568622857332,38.73,0.6391208815574646,1.027433533668518,0.03365435839165002,955.94,279,2.2130176854133605,0.6786649878162498,2168000,54.10000000000001,23.9
272,-0.014879357274621726,38.22,0.6868342471122741,1.0759532594680785,0.029481240254826842,947.58,279,2.0786498242616656,0.7252108172715193,2176000,54.10000000000001,23.0
273,-0.0054539790342732885,38.02,0.6103798258304596,1.0535930573940278,0.03387577542103827,934.34,279,2.2526043701171874,0.7737402351304847,2184000,54.10000000000001,21.9
274,-0.011259422795847058,34.74,0.6728098803758621,1.0586216336488723,0.03156757117249072,908.74,279,2.171533899307251,0.6950372074131147,2192000,52.20000000000002,20.9
275,-0.008932358188321814,34.53,0.6620495671033859,1.0361298912763595,0.035163128688000145,898.42,279,2.2438779604434966,0.7290785606946021,2200000,52.20000000000002,18.800000000000004
276,-0.015918575291580056,35.46,0.6314327847957611,1.0543372356891632,0.03358124989084899,908.58,279,2.1965974378585815,0.6892999058157979,2208000,54.0,19.9
277,-0.012567216386378277,34.98,0.6534408760070801,1.0911914670467378,0.0370907086879015,905.39,279,2.334616767168045,0.7276774817639331,2216000,52.10000000000001,17.0
278,-0.010868831950356253,34.46,0.6648279041051864,1.0930717492103577,0.03269483141601086,897.49,279,2.1840046322345734,0.689447889199319,2224000,52.10000000000001,17.0
279,-0.013032033559866249,34.85,0.6416605710983276,1.0530127549171449,0.03692333477549255,907.29,279,2.2911558711528777,0.7621123366060543,2232000,52.10000000000001,17.9
280,-0.011665394049632596,34.93,0.6683430910110474,1.0676354497671128,0.032757829194888476,909.1,279,2.174157524704933,0.723849833892074,2240000,52.10000000000001,17.0
281,-0.004336106374976226,35.14,0.6794530689716339,1.0796445304155349,0.030191182792186737,908.56,279,2.1013705134391785,0.6012055438784176,2248000,52.10000000000001,17.9
