fps,policy_loss,P09:episode_rewards,episode_length,PMM:episode_rewards,advantage_norm,clip_fraction,epoch_idx,P01:episode_rewards,grad_norm,explained_variance,policy_entropy,approx_kl_divergence,frames,value_loss
227,-0.0002586980241176207,382.5000000000007,355.26,265.0,15.96871793270111,0.1142578125,138,125.0,0.04853949998200109,-7.450580596923828e-09,1.4186973117291928,0.0013690350717297406,1413120,0.015379137262061703
227,-0.0007455742943420773,352.5000000000002,353.42,265.5,15.968717640638351,0.1297119140625,139,150.0,0.04604109777434166,2.16066837310791e-08,1.3777668289840221,0.0016665532662926807,1423360,0.013662627995654476
227,-0.0006432342561311089,350.0,356.24,258.25,15.968717849254608,0.132275390625,140,172.5,0.049417562211047296,7.450580596923828e-09,1.409212375432253,0.0017220949923967056,1433600,0.014850927435327321
227,-0.0014810229833528866,350.0,356.23,254.25,15.968718063831329,0.1697998046875,141,150.0,0.05426117075994571,7.078051567077636e-09,1.4956460304558277,0.0019573970741191713,1443840,0.014889909641351552
227,-0.00030926977051422,350.0,351.74,269.5,15.968717914819717,0.141064453125,142,150.0,0.05456080240824092,-1.5273690223693846e-08,1.5774780668318271,0.001838084879670987,1454080,0.016766576052759774
227,-0.0014204760580469155,350.0,352.64,280.25,15.968718069791795,0.1987548828125,143,175.0,0.056326987214338965,7.078051567077636e-09,1.571646910905838,0.002134546577877927,1464320,0.015803248790325596
227,-0.0011087972085078945,352.5000000000002,346.29,283.25,15.96871789097786,0.1445556640625,144,175.0,0.05310265084775195,-7.82310962677002e-09,1.5605737514793874,0.0017880170589307908,1474560,0.017320579182705843
227,-0.0011486140196211637,400.0,348.16,296.0,15.968718039989472,0.187548828125,145,200.0,0.057881550846442996,1.9371509552001954e-08,1.5638954579830169,0.002054437441574919,1484800,0.017764208029257135
227,-0.0008737470539927017,400.0,348.8,295.25,15.968717789649963,0.176953125,146,172.5,0.05610457232419687,9.685754776000977e-09,1.6278098568320274,0.002279859502016279,1495040,0.016006994720373768
227,-0.0007843819203117164,400.0,342.19,284.0,15.968717956542969,0.17255859375,147,150.0,0.05721011020633571,-2.644956111907959e-08,1.689828087389469,0.0019381719110697303,1505280,0.01471695995714981
227,-0.0012427905214281055,505.00000000000045,347.18,288.0,15.968717944622039,0.1773681640625,148,150.0,0.055353346218851275,1.564621925354004e-08,1.7075012162327767,0.0019400312195330116,1515520,0.014018650384969078
227,-0.0013083235473459354,477.5000000000002,346.38,261.75,15.968717944622039,0.2375244140625,149,147.5,0.05608502147206741,-1.4901161193847657e-09,1.7116292268037796,0.002744054563049758,1525760,0.013320778259367217
227,-0.0010624749564158264,500.0,350.14,259.75,15.968717753887177,0.2189697265625,150,125.0,0.05680557126525974,-3.129243850708008e-08,1.7472181603312493,0.0024075243635820697,1536000,0.012874195771291851
227,-0.001406920646695653,480.00000000000045,354.12,255.0,15.968717730045318,0.2267333984375,151,100.0,0.05721078763551547,0.0,1.7410756461322308,0.002323469802331601,1546240,0.012431584016303532
227,-0.0014781783262151293,452.50000000000017,357.96,254.5,15.968717861175538,0.2034423828125,152,100.0,0.059192611494750566,8.195638656616212e-09,1.6834087803959847,0.0020176387619926573,1556480,0.013858899784099776
227,-0.0011318990771542303,525.0,355.61,253.25,15.968717944622039,0.2183349609375,153,75.0,0.055242970591576124,-9.313225746154785e-09,1.7290908426046372,0.0023962477425016004,1566720,0.010933406189360539
227,-0.002003630383478594,525.0,353.92,249.5,15.96871775984764,0.246728515625,154,75.0,0.05417587029981957,-1.2665987014770507e-08,1.7212697647511959,0.003243650741444526,1576960,0.011810694385349051
227,-0.0014302063984359848,457.5000000000006,347.78,212.25,15.968717443943024,0.2927978515625,155,47.50000000000001,0.05411364750136073,-8.940696716308593e-09,1.7154568195343018,0.0028384426324009836,1587200,0.008404165725733038
227,-0.001929914542415645,350.0,347.03,197.75,15.968717849254608,0.2829833984375,156,25.0,0.05772064078586163,-3.3527612686157227e-09,1.6987539015710353,0.0029031389524334372,1597440,0.012145473393320571
227,-0.0011466564017609926,350.0,348.11,193.75,15.968717962503433,0.23173828125,157,25.0,0.0543182821288569,7.450580596923829e-10,1.6966367118060588,0.0025099438680456386,1607680,0.0102497188056077
227,-0.0017163834287202916,305.00000000000045,351.65,196.25,15.968717861175538,0.2318603515625,158,25.0,0.05144336170040231,-1.3783574104309083e-08,1.7229313537478448,0.0023655829915924186,1617920,0.011086402743239887
227,-0.0014076934879994952,302.5000000000002,346.05,189.5,15.968717777729035,0.21220703125,159,50.0,0.054821445336323146,-7.82310962677002e-09,1.669756219536066,0.0025067265941402183,1628160,0.010367233773467887
227,-0.0017629918351303787,302.5000000000002,346.12,188.0,15.968717801570893,0.2680419921875,160,72.50000000000001,0.056771647407082404,1.862645149230957e-09,1.699283029139042,0.002820972247423015,1638400,0.01240733019731124
227,-0.0017187889825436287,330.0000000000004,345.43,187.75,15.968717795610427,0.2267578125,161,47.50000000000001,0.05049059865270518,-1.0430812835693359e-08,1.6583046168088913,0.002492083701599768,1648640,0.00835639764118241
227,-0.0012992367934202774,377.5000000000002,348.72,191.5,15.968717801570893,0.224462890625,162,47.50000000000001,0.050466201544137536,1.1175870895385742e-09,1.587396077811718,0.0023264972402614603,1658880,0.010802490149944787
227,-0.001395373097693664,477.5000000000002,348.93,191.5,15.968717902898788,0.2437255859375,163,25.0,0.05201559062569906,-3.725290298461914e-09,1.6261360622942447,0.0026013167562382476,1669120,0.009024824004882248
227,-0.0012328603756031954,330.0000000000004,343.58,166.75,15.9687151491642,0.2691650390625,164,25.0,0.04692162589628018,2.1979212760925294e-08,1.5847385860979557,0.002966433595872786,1679360,0.0069929651856909915
227,-0.0010093278513522818,300.0,329.66,132.0,15.968713444471359,0.25185546875,165,25.0,0.0468680008014163,-5.215406417846679e-09,1.6495452232658863,0.0030163180071212992,1689600,0.004171468254025967
227,-0.000960337315700599,227.5000000000002,319.13,108.0,15.968717074394226,0.2897216796875,166,0.0,0.050651835530529696,-2.1979212760925294e-08,1.6643558606505393,0.0036596941616323874,1699840,0.006507479840183805
227,-0.0008699359950696817,200.0,311.42,93.75,15.968717277050018,0.2997314453125,167,22.500000000000007,0.050516776462984136,6.7055225372314455e-09,1.673049533367157,0.0032906564354561853,1710080,0.005943579767426854
227,-0.0006975936321396148,250.0,318.42,119.75,15.968717205524445,0.218505859375,168,25.0,0.05569154160485277,1.9744038581848144e-08,1.700339686125517,0.0022078185702866905,1720320,0.009770003429457575
227,-0.001409338667144766,250.0,320.94,124.75,15.968717002868653,0.26376953125,169,25.0,0.05337407500013106,-1.564621925354004e-08,1.7208585090935231,0.0025831336210899282,1730560,0.007757332385017435
227,-0.0011516023965668864,252.50000000000023,322.94,142.25,15.968717670440673,0.2315673828125,170,25.0,0.05234295552529372,-1.2665987014770507e-08,1.7274487398564815,0.0024696577540652244,1740800,0.007490818887708884
227,-0.0019147071179759223,315.00000000000125,335.51,168.75,15.968717694282532,0.315087890625,171,25.0,0.055909902066838116,-6.332993507385254e-09,1.731182623654604,0.003088536554628263,1751040,0.01040830465281033
227,-0.0016520490018592682,500.0,339.54,185.25,15.968717807531357,0.2810791015625,172,25.0,0.05537717040591439,8.940696716308593e-09,1.7288320265710353,0.0033264464775356827,1761280,0.00957770214008633
227,-0.0012531125154055188,502.5000000000002,348.28,210.5,15.968717831373215,0.219140625,173,50.0,0.058031473249710586,7.450580596923828e-09,1.7168339855968953,0.002390785703414622,1771520,0.01302551928529283
227,-0.001339595841636765,402.5000000000002,347.62,209.25,15.96871783733368,0.2201904296875,174,50.0,0.0535069349248559,1.0058283805847169e-08,1.694026557356119,0.0023013380542920457,1781760,0.012052056005632038
227,-0.001336791444919072,305.00000000000045,349.88,210.0,15.968717807531357,0.2248291015625,175,75.0,0.05270995551438432,7.078051567077636e-09,1.6396928697824478,0.0023985231380351025,1792000,0.011347898920030275
227,-0.0007291366611752892,300.0,347.03,204.25,15.968717753887177,0.1666748046875,176,75.0,0.0509965947582904,4.8428773880004884e-09,1.5733557380735874,0.0017329934380143186,1802240,0.011087699831114151
227,-0.0009952786571375328,302.5000000000002,349.19,199.25,15.968717789649963,0.1808837890625,177,50.0,0.05053885800863015,1.0058283805847169e-08,1.6181688241660594,0.0019956419540108072,1812480,0.010391494389205036
227,-0.0014799309596128297,325.0,350.89,192.0,15.968717843294144,0.2338623046875,178,50.0,0.05029738407495199,2.9802322387695314e-09,1.5934317536652087,0.0022704883864605565,1822720,0.009651255510107148
227,-0.0010428474201034988,380.00000000000045,357.79,207.0,15.968717920780183,0.1951904296875,179,50.0,0.05196883731112517,1.862645149230957e-09,1.617438717186451,0.0019318235777546987,1832960,0.012075990573794115
227,-0.0009909603199048434,480.00000000000045,359.46,220.25,15.968717986345291,0.2113037109375,180,50.0,0.05714639478021816,-1.862645149230957e-09,1.6731377422809601,0.0020577021554174734,1843200,0.01120639303135249
227,-0.001108988787382259,325.0,348.27,203.5,15.968717783689499,0.224072265625,181,50.0,0.05430148375679402,-1.5273690223693846e-08,1.6820401296019554,0.002188405645642888,1853440,0.010129644277822081
227,-0.0012630336088477634,325.0,338.35,188.0,15.968717294931412,0.2675048828125,182,50.0,0.05345432120771344,5.215406417846679e-09,1.7202197842299938,0.0027084597862994998,1863680,0.009764489950634924
227,-0.0009565292595652864,325.0,339.26,174.5,15.968717980384827,0.2275634765625,183,25.0,0.05396435742769303,2.6077032089233397e-09,1.7160717263817786,0.0021956928813949617,1873920,0.009542814598535187
227,-0.001712487280019559,330.0000000000004,335.87,165.25,15.968717420101166,0.2475341796875,184,25.0,0.04738994653657658,3.725290298461914e-09,1.6701312325894833,0.002664842213062002,1884160,0.0072805056628794775
227,-0.0008700829952431377,475.0,333.08,163.75,15.968717575073242,0.23486328125,185,25.0,0.05352178058267702,7.078051567077636e-09,1.6752177603542804,0.002506246529486589,1894400,0.008740698016663374
227,-0.001206033242488047,477.5000000000002,336.98,174.5,15.968717753887177,0.2258056640625,186,25.0,0.05523236206681762,1.4901161193847657e-09,1.692688839137554,0.002351659873556855,1904640,0.010598387313257263
227,-0.0005153132304258178,500.0,342.36,198.0,15.968717861175538,0.164306640625,187,50.0,0.05421649137591632,2.2351741790771484e-09,1.7283037953078746,0.0015214157961622732,1914880,0.010199310337702628
227,-0.001986320995274582,525.0,353.75,230.0,15.968717831373215,0.224169921875,188,50.0,0.05497191332274939,4.097819328308106e-09,1.7298594206571578,0.0021362258490057683,1925120,0.011308346936129966
227,-0.00125012807220628,502.5000000000002,355.29,234.5,15.968717914819717,0.2080078125,189,72.50000000000001,0.05344163883251766,-9.685754776000977e-09,1.713436821103096,0.002234921200954432,1935360,0.013560222465457628
227,-0.0010600451176287606,527.5000000000002,358.4,241.5,15.968717652559281,0.2438720703125,190,75.0,0.056679281187035656,-2.458691596984863e-08,1.7304752521216868,0.002169836975099315,1945600,0.011373306659334049
227,-0.001615716670130496,527.5000000000002,358.3,245.75,15.96871719956398,0.2586181640625,191,50.0,0.052017553860033226,-8.940696716308593e-09,1.760186042636633,0.0026970900740479918,1955840,0.009314117907592845
227,-0.0013316802280314733,500.0,348.96,200.25,15.968717461824417,0.235302734375,192,25.0,0.05323477086928361,-2.2351741790771484e-09,1.758705871552229,0.002161981881306474,1966080,0.008460703853234008
227,-0.0011549299219041132,377.5000000000002,345.2,186.5,15.96871782541275,0.21533203125,193,25.0,0.05481724289384969,2.9802322387695314e-09,1.7654616013169289,0.0019140377863095636,1976320,0.01190687806229107
227,-0.0015374169110145886,350.0,342.09,182.0,15.96871775984764,0.2218505859375,194,50.0,0.05129609541260031,5.960464477539063e-09,1.7525151446461678,0.0020486617947995,1986560,0.009365664130018558
227,-0.0008974751315690809,350.0,334.05,183.25,15.968717885017394,0.2208251953125,195,50.0,0.05654374395629587,1.7881393432617187e-08,1.721745391190052,0.0022697387424273074,1996800,0.00986589725180238
227,-0.0015394240697787609,325.0,329.63,166.75,15.968717753887177,0.263623046875,196,50.0,0.05296940791859187,-3.5390257835388184e-08,1.719381633400917,0.0026101863425708415,2007040,0.008292649678332964
227,-0.0014732137326063822,302.5000000000002,326.12,169.25,15.968717455863953,0.2388671875,197,50.0,0.05561185660412069,-1.1920928955078126e-08,1.7036922566592694,0.0021177228442923026,2017280,0.011018317954949453
227,-0.0013173911360354396,325.0,338.2,180.75,15.968717968463897,0.22880859375,198,50.0,0.05495898546758622,4.097819328308106e-09,1.7254241764545442,0.0023008762794916038,2027520,0.012403202652058099
227,-0.001631233384614461,352.5000000000002,341.97,204.5,15.968717789649963,0.25546875,199,50.0,0.05828948370696465,-1.1548399925231934e-08,1.7312252692878247,0.0023502783451021967,2037760,0.012698084811563603
227,-0.0011408480975660495,350.0,347.12,219.25,15.968717956542969,0.218017578125,200,75.0,0.05599211202132283,2.9802322387695314e-09,1.7334652341902257,0.0021071978144391323,2048000,0.012695400722077466
227,-0.001770035069421283,375.0,347.12,224.75,15.968717682361603,0.2507568359375,201,75.0,0.05705718333353277,-2.6822090148925782e-08,1.7059132479131223,0.0023106593381498897,2058240,0.011699552391655743
228,-0.0014028706053068162,375.0,341.4,207.5,15.968717813491821,0.2432373046875,202,50.0,0.057332312575650766,-8.195638656616212e-09,1.7057625614106655,0.002290776250436011,2068480,0.01169099912258389
228,-0.0013334793373360298,427.5000000000002,349.22,229.25,15.968717813491821,0.2176025390625,203,50.0,0.057141755845719164,-2.6822090148925782e-08,1.709233856201172,0.0021265090721385603,2078720,0.012761628867883701
228,-0.0017108518575696507,455.0000000000004,345.65,229.5,15.968717920780183,0.2432861328125,204,72.50000000000001,0.0563847871038541,1.4528632164001465e-08,1.7111022464931012,0.002166312102895063,2088960,0.013207422966661397
228,-0.0012344037571892842,455.0000000000004,342.15,231.5,15.968717741966248,0.2202880859375,205,75.0,0.05331035569428009,-7.078051567077636e-09,1.7304953448474407,0.0025787394543030475,2099200,0.011576024968144338
228,-0.0017971831606701017,427.5000000000002,341.95,225.5,15.968717819452285,0.230615234375,206,75.0,0.05609283507274955,1.1920928955078126e-08,1.7058160468935966,0.0019269276945124147,2109440,0.011972258595051244
228,-0.0011298584431642666,457.5000000000006,347.29,229.25,15.968717736005782,0.21083984375,207,75.0,0.054744627824892075,1.0058283805847169e-08,1.7073810562491416,0.0018793896857516757,2119680,0.011071997778344667
228,-0.0015615140975569375,427.5000000000002,353.56,225.0,15.968717646598815,0.228759765625,208,72.50000000000001,0.05515971711956104,-1.862645149230957e-09,1.670104045420885,0.002191751605496961,2129920,0.011704084280063398
228,-0.001272039022296667,457.5000000000006,352.6,225.75,15.968717896938324,0.18671875,209,50.0,0.05548387084981956,1.4901161193847657e-09,1.6342380486428738,0.0016195421329939564,2140160,0.013499492399569135
228,-0.0010771215071144979,375.0,357.52,230.75,15.96871782541275,0.2164306640625,210,50.0,0.05719851401074193,7.450580596923828e-09,1.6779083035886289,0.002192847558410449,2150400,0.012059854656399693
228,-0.0008220586118113715,352.5000000000002,344.68,221.5,15.968717736005782,0.198828125,211,72.50000000000001,0.05560272802407379,3.725290298461914e-09,1.7156085558235645,0.00203730849235626,2160640,0.01243407655201736
228,-0.0008372348958801013,375.0,341.17,215.25,15.968717753887177,0.2019775390625,212,72.50000000000001,0.056386550255971966,-1.4901161193847657e-09,1.6994307070970536,0.001978724352761674,2170880,0.010966361012833659
228,-0.0016210531815886498,505.00000000000045,339.36,220.5,15.968717873096466,0.253662109375,213,50.0,0.0585283561553818,4.8428773880004884e-09,1.7093732126057148,0.002307831559278384,2181120,0.011884327931693407
228,-0.0013911690057284432,477.5000000000002,341.9,225.5,15.968717944622039,0.217138671875,214,50.0,0.05576782265508283,-1.1920928955078126e-08,1.695857249945402,0.0018347803880146784,2191360,0.011803128996689338
228,-0.001293478902152856,452.50000000000017,339.34,219.75,15.968717712163926,0.2315185546875,215,50.0,0.052270201178425534,-5.215406417846679e-09,1.668390652537346,0.0019499520021184936,2201600,0.009770947278684616
228,-0.0007603415488119936,405.00000000000045,332.44,194.25,15.96871771812439,0.214501953125,216,50.0,0.053774426165648516,-4.8428773880004884e-09,1.6552886329591274,0.002075541352962773,2211840,0.008877453236164002
