explained_variance,policy_entropy,policy_loss,frames,PMM:episode_rewards,approx_kl_divergence,P01:episode_rewards,episode_length,grad_norm,value_loss,clip_fraction,epoch_idx,fps,advantage_norm,P09:episode_rewards
-2.6077032089233397e-09,1.6982385881245137,-0.0013758130044152495,2549760,153.0,0.0024741793768612297,50.0,342.43,0.051682659424726204,0.008466069460939706,0.2838134765625,249,273,15.968717002868653,275.0
-1.080334186553955e-08,1.7287101849913598,-0.001294768611114705,2560000,152.25,0.002624918716287539,47.50000000000001,341.19,0.05265324733764837,0.007621454670061212,0.2811767578125,250,273,15.96871730685234,275.0
9.313225746154785e-09,1.6708658412098885,-0.0008612380104750627,2570240,138.5,0.0018023661854556395,47.50000000000001,336.24,0.052038731128214055,0.008904514185269363,0.208251953125,251,273,15.968717688322068,250.0
1.080334186553955e-08,1.6479253120720387,-0.0006162550758745056,2580480,168.25,0.00135465062842286,47.50000000000001,341.74,0.05132161507009125,0.011548526815568038,0.1396484375,252,273,15.96871783733368,330.0000000000004
-1.1175870895385742e-09,1.6447653755545617,-0.0010949716128379806,2590720,198.25,0.00203882257119119,50.0,354.18,0.0511821351293813,0.010933140441193246,0.214794921875,253,272,15.968717831373215,477.5000000000002
8.195638656616212e-09,1.6372217155992985,-0.0012925607479701284,2600960,210.75,0.002313078943529945,72.50000000000001,354.13,0.05193578123807432,0.010458480539728043,0.23515625,254,272,15.968717271089554,502.5000000000002
-1.4528632164001465e-08,1.6414561204612255,-0.0018035741639323532,2611200,198.75,0.0022638363182750252,75.0,357.45,0.05497785430796627,0.009948168638038624,0.282861328125,255,272,15.968717765808105,330.0000000000004
1.0430812835693359e-08,1.6474697202444077,-0.0009802030228456716,2621440,197.25,0.001701978196484788,75.0,362.4,0.0526835091901602,0.011196205535088665,0.211669921875,256,272,15.968717777729035,300.0
-7.078051567077636e-09,1.6400578334927558,-0.0011273962521954673,2631680,193.0,0.0016297667853109488,75.0,364.32,0.05315155230804843,0.01183997953630751,0.2052978515625,257,272,15.96871783733368,325.0
1.4528632164001465e-08,1.6717374704778194,-0.0008675096047227271,2641920,214.75,0.001632481999979518,75.0,370.13,0.05107733598329822,0.01251312938911724,0.1819091796875,258,272,15.968717938661575,325.0
-9.313225746154785e-09,1.6843874797224998,-0.0013459420180879534,2652160,242.25,0.0018910870619947672,100.0,369.3,0.05888410242819506,0.013232403332949616,0.242919921875,259,272,15.96871782541275,365.0000000000013
9.313225746154785e-09,1.6752703838050365,-0.0012319650988501963,2662400,264.0,0.0015794750992085937,125.0,366.72,0.05600882535666709,0.014252576106810012,0.17861328125,260,272,15.968717688322068,575.0
9.685754776000977e-09,1.6578162424266338,-0.001266823025798658,2672640,261.75,0.0016368285477653898,125.0,357.0,0.056368453793736915,0.014258108228477794,0.2154052734375,261,272,15.968717801570893,530.0000000000005
-1.7508864402770997e-08,1.6110686369240284,-0.0008802653748716694,2682880,238.5,0.0014500549846445665,100.0,343.89,0.052625935788569424,0.010190975164368865,0.181103515625,262,272,15.968717795610427,400.0
7.450580596923829e-10,1.6095014944672585,-0.000549864346612594,2693120,224.75,0.0015718409779026388,75.0,343.53,0.05462017958141389,0.011140507060918025,0.1884765625,263,271,15.968717736005782,377.5000000000002
7.078051567077636e-09,1.6077852576971055,-0.0008429003835772164,2703360,209.75,0.0016966475414562864,75.0,340.46,0.055979354930326644,0.010710863356871414,0.2072509765625,264,271,15.968717873096466,355.00000000000045
1.1548399925231934e-08,1.6089083552360535,-0.0009406902972841635,2713600,183.25,0.0021818793162196926,50.0,336.91,0.05243004517475712,0.007067346594726587,0.2549072265625,265,271,15.968717169761657,402.5000000000002
1.1175870895385742e-09,1.6103797309100627,-0.000798240404765238,2723840,151.25,0.002223075823792442,25.0,328.68,0.05068998556243529,0.007865973505977309,0.2404052734375,266,271,15.968718147277832,300.0
8.568167686462402e-09,1.6504177004098892,-0.0010168366134166718,2734080,135.5,0.0018546482435453982,25.0,324.47,0.05477857837306897,0.009002070675182949,0.2312744140625,267,271,15.968715608119965,252.50000000000023
6.332993507385254e-09,1.580111962556839,-0.001929193051182665,2744320,117.75,0.0021515114196105855,25.0,321.25,0.049572618935723865,0.006510340230192924,0.2700439453125,268,271,15.9687165081501,227.5000000000002
7.450580596923829e-10,1.5704789973795414,-0.0015374074453575303,2754560,113.0,0.002225169295572016,0.0,318.49,0.04760374512596973,0.006450518695237406,0.277001953125,269,271,15.968717181682587,250.0
-1.1548399925231934e-08,1.621002733707428,-0.0009813523836783133,2764800,105.0,0.0019466151446465574,0.0,317.8,0.0479089896917678,0.008359539973156416,0.192041015625,270,271,15.968717122077942,225.0
2.2351741790771484e-09,1.6620201982557774,-0.0010516195303353014,2775040,121.5,0.002083067350440615,0.0,319.41,0.047616265545514305,0.006381961509691792,0.2737548828125,271,271,15.96871708035469,277.5000000000002
-7.450580596923828e-09,1.6271607600152493,-0.0012043245529639534,2785280,119.25,0.0023000079272605944,22.500000000000007,321.01,0.04847143407564631,0.005761632234225544,0.2455810546875,272,271,15.968717360496521,252.50000000000023
1.5273690223693846e-08,1.661756156384945,-0.001031974180659745,2795520,118.0,0.002590441101193619,0.0,317.41,0.04854034135609235,0.005045956203587809,0.2928955078125,273,271,15.96869878768921,377.5000000000002
1.1175870895385742e-08,1.6603419445455074,-0.0009457029122131644,2805760,111.25,0.0023477473818786622,22.500000000000007,318.92,0.04976000997912805,0.007343114049945143,0.250927734375,274,271,15.96871737241745,225.0
1.0058283805847169e-08,1.6646469734609126,-0.0006533647148899036,2816000,123.75,0.0019648334398937096,0.0,322.37,0.05077477552672392,0.00776664013210393,0.210791015625,275,270,15.968717861175538,352.5000000000002
1.4901161193847657e-09,1.715031263232231,-0.00045793042299919763,2826240,147.5,0.0020375658364827133,25.0,330.66,0.053312731822950744,0.008377696103707422,0.25791015625,276,270,15.968717515468597,380.00000000000045
7.078051567077636e-09,1.7081423111259937,-0.001046517699433025,2836480,140.5,0.0021492274612882056,25.0,328.33,0.05011706850090021,0.006434287468982803,0.265283203125,277,270,15.968717259168624,352.5000000000002
7.450580596923829e-10,1.6774958975613117,-0.0011003954030456952,2846720,150.75,0.0017288824105719414,50.0,327.62,0.05296676456123286,0.009288489027676405,0.22802734375,278,270,15.968717831373215,375.0
-8.940696716308593e-09,1.7012947708368302,-0.0007527627920353552,2856960,162.5,0.0014106664990606531,50.0,332.75,0.05403466430459779,0.010837297452053463,0.1827392578125,279,270,15.968717789649963,377.5000000000002
1.0058283805847169e-08,1.742360681295395,-0.0008078046477749013,2867200,191.5,0.001592152714056283,50.0,342.39,0.05582471438898534,0.010972656088051735,0.19228515625,280,270,15.968717563152314,500.0
-1.080334186553955e-08,1.7605004705488683,-0.0011662345110380556,2877440,201.5,0.00206052653752522,47.50000000000001,349.15,0.05363127683330553,0.007930872761835416,0.2592529296875,281,270,15.968717604875565,500.0
-1.5273690223693846e-08,1.7668348133563996,-0.0007346813625190407,2887680,178.75,0.0015846410340373041,25.0,341.35,0.053225382625961895,0.009838502139609772,0.19814453125,282,270,15.968717670440673,375.0
-9.313225746154785e-09,1.765003640949726,-0.0011763603024519398,2897920,171.0,0.0020152582580863056,25.0,334.68,0.05432288879734767,0.01074488430749625,0.2422607421875,283,270,15.968717831373215,375.0
-2.6077032089233397e-09,1.7484986357390881,-0.0009293233939388301,2908160,176.0,0.001730085946047666,25.0,334.46,0.05396389183882503,0.011990840721409768,0.193212890625,284,270,15.968717741966248,300.0
-5.215406417846679e-09,1.7688046343624593,-0.0014018319590832107,2918400,210.5,0.0018879757631168558,50.0,340.29,0.0556185092181942,0.011360165342375694,0.241845703125,285,270,15.96871775984764,405.00000000000045
-1.1920928955078126e-08,1.7418734937906266,-0.0013718508627789561,2928640,206.25,0.002148351374910362,50.0,340.28,0.05339733184624078,0.008666599820026022,0.2619384765625,286,270,15.968717652559281,407.5000000000006
-1.2665987014770507e-08,1.720793217420578,-0.0012352042453130708,2938880,200.75,0.001784074027295901,50.0,338.67,0.05575580353933315,0.010100912113921367,0.2484375,287,270,15.968717694282532,525.0
-1.6763806343078613e-08,1.66430424451828,-0.0011074852754973108,2949120,189.75,0.001860461409984282,50.0,340.68,0.053357128550092434,0.009687681579453055,0.2212890625,288,270,15.968717682361603,475.0
1.30385160446167e-08,1.6787498407065868,-0.0010881867081479867,2959360,219.0,0.0013541196652113285,50.0,346.49,0.05240419465128075,0.011680821927438956,0.1726318359375,289,269,15.968717873096466,552.5000000000002
1.9371509552001954e-08,1.7309687644243241,-0.001196346978395013,2969600,241.75,0.0019627011931902414,25.0,356.47,0.05781172642602382,0.01063729011657415,0.2734375,290,269,15.968717855215072,600.0
1.4901161193847656e-08,1.7683734171092511,-0.001263264339286252,2979840,225.5,0.0015901346261813388,25.0,348.79,0.05356210392745162,0.010466118881595321,0.2262939453125,291,269,15.968717777729035,552.5000000000002
-4.470348358154297e-09,1.7659089326858521,-0.001572431582462741,2990080,244.0,0.001707379183676494,50.0,353.06,0.05375013800628183,0.013432183096301741,0.2216064453125,292,269,15.968717736005782,575.0
-8.940696716308593e-09,1.7543461956083775,-0.001228179200188606,3000320,227.75,0.0018342021657872464,50.0,348.82,0.05358260959962539,0.012331551748502534,0.230859375,293,269,15.968717575073242,502.5000000000002
-3.725290298461914e-09,1.7440796136856078,-0.0013390575826633722,3010560,233.75,0.0015945480992286321,50.0,346.9,0.05395312336874518,0.010959977454331239,0.2228271484375,294,269,15.968717908859253,550.0
1.30385160446167e-08,1.7177363127470016,-0.0012714006974420045,3020800,221.5,0.001875803762254691,50.0,347.2,0.05472086160389117,0.010698940801103164,0.27216796875,295,269,15.968717575073242,502.5000000000002
-2.6077032089233397e-09,1.7046808257699013,-0.001087545569316717,3031040,209.75,0.0016264091951200045,25.0,343.81,0.052612856568986545,0.009803974346141331,0.2260986328125,296,269,15.96871775984764,502.5000000000002
-2.570450305938721e-08,1.7323683857917787,-0.0009163630842522252,3041280,204.0,0.0016597292737060344,25.0,341.88,0.054120246148234595,0.00946790203861383,0.2236572265625,297,269,15.9687175989151,502.5000000000002
1.4901161193847657e-09,1.7311019994318486,-0.0007047384937322931,3051520,200.0,0.0014327451461213058,25.0,338.29,0.05292697209252946,0.009182101113401587,0.1853759765625,298,269,15.96871754527092,502.5000000000002
1.6391277313232423e-08,1.7662621028721333,-0.0008092579282674706,3061760,171.5,0.0022936625784950593,25.0,326.92,0.05214144167260611,0.007243025482239318,0.2852294921875,299,269,15.968717366456985,500.0
-1.1175870895385742e-08,1.771962209045887,-0.0008591078949393705,3072000,150.75,0.00206526265791922,25.0,328.34,0.05386722397469436,0.007363861997737331,0.2807373046875,300,269,15.968717432022094,452.50000000000017
-1.7136335372924803e-08,1.737284380197525,-0.0012992643882171252,3082240,125.5,0.0016209405234576479,25.0,324.31,0.05040634974920207,0.007308463434856094,0.2225341796875,301,269,15.968717569112778,250.0
1.4901161193847657e-09,1.7116813972592353,-0.0007420980011374923,3092480,109.5,0.0017781074699598776,0.0,323.55,0.05023714437341951,0.0045366172527389285,0.225439453125,302,269,15.968699663877487,227.5000000000002
5.960464477539063e-09,1.6135645844042301,-0.0005847971420735121,3102720,91.0,0.0019928121050384108,0.0,314.86,0.047577284215121654,0.0040056126139962345,0.22900390625,303,268,15.968703824281693,177.50000000000023
9.313225746154785e-09,1.6253575466573238,-0.001075430259515997,3112960,71.25,0.0023012685431069713,0.0,310.78,0.04625747637420731,0.0040626140446956786,0.2797607421875,304,268,15.968471157550812,127.50000000000021
3.7252902984619143e-10,1.6590278998017312,-0.0013437188717944082,3123200,73.0,0.0023329091872199116,0.0,311.97,0.04608031790994076,0.0056514113501179965,0.2683837890625,305,268,15.96871749162674,150.0
-2.0116567611694337e-08,1.658527385443449,-0.0009738296859723051,3133440,87.75,0.0021045796997952947,0.0,313.41,0.049277254745039516,0.006766528000389372,0.2617919921875,306,268,15.968717592954636,175.0
1.0430812835693359e-08,1.6697060331702231,-0.0013218332216638374,3143680,109.5,0.0021317848485296054,0.0,316.19,0.05038341182480727,0.0071244022989048975,0.2783203125,307,268,15.96871766448021,227.5000000000002
-2.2351741790771484e-09,1.6436836764216423,-0.0011964652441747603,3153920,114.25,0.0020068960064804743,22.500000000000007,312.75,0.05098627825425056,0.006491656182970473,0.2680908203125,308,268,15.968717360496521,252.50000000000023
2.6077032089233397e-09,1.659020109474659,-0.0010333255886507686,3164160,114.75,0.0018129334722402745,25.0,315.81,0.05114209298118102,0.007083489279011701,0.2421142578125,309,268,15.968717378377914,225.0
-5.215406417846679e-09,1.6809124879539012,-0.001529774184746202,3174400,113.25,0.0019977677062513522,25.0,318.63,0.05185336894388437,0.0070017738701608325,0.2767578125,310,268,15.968717330694199,227.5000000000002
-5.215406417846679e-09,1.7102011874318124,-0.0009768914154847153,3184640,109.5,0.002118768275846605,25.0,323.24,0.05286324792517272,0.0061974283224117245,0.3014404296875,311,268,15.96871782541275,225.0
0.0,1.7185763768851756,-0.0011849662456370424,3194880,93.5,0.0026114048592717153,0.0,319.08,0.04921913587902408,0.004606851260807332,0.3509033203125,312,268,15.968699437379836,225.0
7.078051567077636e-09,1.732849858701229,-0.000973166437324835,3205120,71.5,0.0020489125326264455,0.0,309.85,0.04848545958672198,0.0037982096019291587,0.2666259765625,313,268,15.968711864948272,200.0
2.6077032089233397e-09,1.7002296052873134,-0.0014203178587194997,3215360,58.0,0.0028540175183707104,0.0,304.22,0.044269729539903636,0.0038600021026013566,0.3710205078125,314,268,15.968716818094254,125.0
-3.7252902984619143e-10,1.6857892014086246,-0.0009087125596124679,3225600,57.0,0.0025433225918106927,0.0,299.9,0.04659274957091669,0.0031146537526325346,0.26123046875,315,267,15.968674099445343,125.0
1.7508864402770997e-08,1.6550437040627002,-0.0009060636377398624,3235840,47.25,0.002469204467149666,0.0,298.06,0.04735356353964801,0.0026751941429258965,0.291796875,316,267,15.968583631515504,100.0
-4.097819328308106e-09,1.6840946704149247,-0.0004679926722019445,3246080,51.75,0.0023904781139435726,0.0,297.94,0.051417209692961555,0.004156568825669638,0.2901123046875,317,267,15.968713849782944,100.0
7.450580596923829e-10,1.6947346054017545,-0.0010545864251980674,3256320,53.5,0.0018790390684898738,0.0,299.49,0.04957279133929278,0.0045572816843218785,0.2609130859375,318,267,15.968717014789581,125.0
-2.3096799850463868e-08,1.689239641278982,-0.0003402512273169123,3266560,55.25,0.0022211778884582145,0.0,298.58,0.05020829665474883,0.004089868523271889,0.239599609375,319,267,15.968712937831878,125.0
-3.3527612686157227e-09,1.6411855019629003,-0.0009223345979989972,3276800,59.5,0.002751954336136464,0.0,295.09,0.044534967808169984,0.003114752527690001,0.3468994140625,320,267,15.968703359365463,125.0
1.1920928955078126e-08,1.6171063467860223,-0.0012886265682027442,3287040,54.0,0.0027236131489189576,0.0,293.07,0.04585663207236883,0.0024986983089583027,0.337109375,321,267,15.968551015853881,100.0
-4.097819328308106e-09,1.6367381736636162,-0.00044138177581771744,3297280,50.0,0.0019686521915588174,0.0,294.78,0.04988364527080198,0.004680991619807173,0.2459716796875,322,267,15.968716925382614,102.50000000000021
-2.2724270820617674e-08,1.6078502334654332,-0.0007909328007372097,3307520,53.5,0.001917072471269421,0.0,296.5,0.04547926433683369,0.0035525728686891965,0.2393310546875,323,267,15.968703144788742,125.0
-2.421438694000244e-08,1.6242588110268117,-0.0007184797415902722,3317760,56.5,0.002304941023831475,0.0,298.27,0.04841335613903699,0.0041433695952249215,0.2829833984375,324,267,15.968672305345535,125.0
-4.470348358154297e-09,1.6486160464584827,-0.0009062164717761334,3328000,63.25,0.0017581750285216914,0.0,300.16,0.048231074972153246,0.005167514258817896,0.239892578125,325,267,15.96870790719986,127.50000000000021
-1.862645149230957e-09,1.6215290203690529,-0.0008568665180064272,3338240,79.0,0.0015288328051269672,0.0,306.59,0.04788621523580276,0.005992293143572169,0.2382080078125,326,267,15.968717336654663,150.0
-2.2351741790771484e-09,1.5834439672529697,-0.0012205483901198023,3348480,87.25,0.002002551694812382,0.0,308.24,0.04644694495222419,0.004955177754328588,0.279443359375,327,267,15.968716722726821,152.50000000000023
3.7252902984619143e-10,1.6638360053300858,-0.0009697122950456105,3358720,84.25,0.0027622487736152835,0.0,305.58,0.04982789679721688,0.004941551831406344,0.310791015625,328,267,15.9687060713768,150.0
2.570450305938721e-08,1.6699178695678711,-0.0008469622316624736,3368960,87.5,0.001667851172680912,0.0,306.44,0.05151904131412706,0.008022946892378969,0.2412109375,329,267,15.968717688322068,177.50000000000023
-9.313225746154785e-09,1.6735641933977603,-0.0011706133976986167,3379200,122.5,0.0017496152117530527,25.0,320.1,0.05491405365678238,0.00907925400751992,0.2593017578125,330,267,15.968717700242996,252.50000000000023
-4.8428773880004884e-09,1.6799571879208088,-0.0015354401268268703,3389440,170.0,0.0015163489046017276,25.0,337.41,0.05597487580021841,0.012589285909780302,0.2300048828125,331,267,15.968717730045318,355.00000000000045
-1.6763806343078613e-08,1.680445297062397,-0.001063180563141941,3399680,199.5,0.0014900175923855841,50.0,349.24,0.05166518173730268,0.009102645911002582,0.21943359375,332,267,15.96871737241745,450.0
-8.940696716308593e-09,1.6847353644669056,-0.0007883208982093493,3409920,212.5,0.0013993256658523024,50.0,358.02,0.053939406232367204,0.010648328837669396,0.2046875,333,266,15.968717724084854,477.5000000000002
1.0058283805847169e-08,1.722784446924925,-0.000931665356256417,3420160,199.25,0.0017917044483056089,47.50000000000001,356.03,0.05458767514139449,0.00991157543094232,0.253369140625,334,266,15.968717855215072,452.50000000000017
-2.3096799850463868e-08,1.7299554392695426,-0.0007261369319166988,3430400,191.25,0.001400631938116703,50.0,350.11,0.05492972460551365,0.0113715536223026,0.1959716796875,335,266,15.968717747926712,352.5000000000002
1.601874828338623e-08,1.7228110507130623,-0.0009785259178897831,3440640,212.5,0.001302335177746272,50.0,348.48,0.05511601681563616,0.012202238515601493,0.20439453125,336,266,15.968717873096466,405.00000000000045
-1.7508864402770997e-08,1.711851865798235,-0.0010540777908317977,3450880,238.0,0.0013817219299596672,75.0,352.92,0.055597042199996616,0.011866336392995436,0.2177978515625,337,266,15.968717807531357,525.0
-2.6077032089233397e-09,1.6863205298781394,-0.001103549096660572,3461120,221.25,0.0013030757857563913,50.0,342.61,0.05367928173014393,0.009943887880945112,0.2021728515625,338,266,15.968717908859253,525.0
-6.7055225372314455e-09,1.6659974955022334,-0.0013005655615415889,3471360,196.5,0.0015782224461418082,25.0,340.7,0.049717732775181676,0.007372309076527017,0.2464599609375,339,266,15.96871770620346,500.0
2.458691596984863e-08,1.6437967844307422,-0.0010528728720601067,3481600,137.75,0.0022282565146610977,0.0,319.86,0.04985961972129553,0.00511019526368166,0.3007568359375,340,266,15.968716096878051,277.5000000000002
1.1175870895385742e-08,1.6906055957078934,-0.0008115101114526624,3491840,109.25,0.0019033224918018731,0.0,314.13,0.05193284917140913,0.006704103582751486,0.2672119140625,341,266,15.968715757131577,227.5000000000002
-1.0058283805847169e-08,1.689577839523554,-0.0009055178499693284,3502080,108.25,0.001952279533344381,0.0,315.34,0.050605146081210375,0.007082074262643801,0.2760498046875,342,266,15.968717479705811,200.0
-5.960464477539063e-09,1.7177343480288982,-0.00032834929261298383,3512320,129.5,0.00130936367945651,25.0,320.9,0.05246974967293797,0.010112040111562238,0.196337890625,343,266,15.968717688322068,277.5000000000002
-1.601874828338623e-08,1.7408231288194655,-0.00107710488664452,3522560,152.75,0.0016331709071664591,25.0,330.83,0.051147731594615574,0.0084387125786634,0.269775390625,344,266,15.968717479705811,375.0
-7.82310962677002e-09,1.7423153780400753,-0.0007747231727989856,3532800,158.5,0.001538305548012886,25.0,331.93,0.05338762932760023,0.008750950937246671,0.2446044921875,345,266,15.968717610836029,375.0
-1.4156103134155273e-08,1.7165580563247205,-0.0010803518620377873,3543040,160.25,0.0019163168674452891,25.0,329.96,0.0518499043215392,0.0071248532916797554,0.309912109375,346,266,15.968716984987259,375.0
2.6077032089233397e-09,1.7427752651274204,-0.001026372435808298,3553280,145.75,0.0015923963985329693,25.0,322.4,0.0537178226725852,0.009043765303704276,0.2671630859375,347,266,15.968717449903489,277.5000000000002
-2.3096799850463868e-08,1.7309764839708806,-0.0014754379215446533,3563520,161.0,0.0016780256871243183,25.0,330.23,0.054473714458601455,0.011462913239665796,0.263037109375,348,266,15.968717682361603,280.00000000000045
1.0058283805847169e-08,1.689940294623375,-0.001088986404647585,3573760,180.5,0.0013434084941934543,50.0,339.0,0.05486437830267734,0.012817119917599484,0.207763671875,349,266,15.96871783733368,277.5000000000002
-3.3527612686157227e-09,1.6800629861652852,-0.0007438023236318259,3584000,217.0,0.0012417786758874172,50.0,345.62,0.05206328711276733,0.012226112859934801,0.186181640625,350,266,15.968717962503433,330.0000000000004
-5.215406417846679e-09,1.7018466375768184,-0.0010042078371043316,3594240,246.0,0.0014119237318482192,75.0,353.04,0.05343297113327111,0.012075554845796432,0.2055908203125,351,265,15.968717741966248,527.5000000000002
1.1175870895385742e-09,1.7057310968637467,-0.0010099142036779085,3604480,229.0,0.0012982441577349846,25.0,341.03,0.05399200483555757,0.01024399545021879,0.213818359375,352,265,15.968717867136002,527.5000000000002
-7.450580596923828e-09,1.6848523527383805,-0.0008442905855190475,3614720,202.0,0.001434153906723168,25.0,334.27,0.054334540041768464,0.009854537519504446,0.203466796875,353,265,15.968717515468597,502.5000000000002
-2.421438694000244e-08,1.6493208043277263,-0.000875403656027629,3624960,191.0,0.001258739965373934,25.0,328.0,0.05175705075577083,0.010777322188368998,0.1754150390625,354,265,15.96871775984764,452.50000000000017
2.0489096641540527e-08,1.6610513985157014,-0.0004272376128938049,3635200,209.75,0.001216179261336947,50.0,340.2,0.05505254824546272,0.013744878668512683,0.1819580078125,355,265,15.968717789649963,452.50000000000017
1.6391277313232423e-08,1.6882494047284127,-0.001055569561503944,3645440,233.5,0.001436087944193787,75.0,346.21,0.056628760740746464,0.011791318083487568,0.2302001953125,356,265,15.968717682361603,460.0000000000008
-2.2351741790771484e-09,1.7068472772836685,-0.0014864272452541627,3655680,253.5,0.001694353863649667,75.0,350.41,0.06039939756507209,0.013121023001440335,0.2677978515625,357,265,15.968717783689499,552.5000000000002
6.332993507385254e-09,1.719209985435009,-0.0006089469967264449,3665920,233.5,0.0012554933087358222,50.0,341.46,0.052577044954410235,0.010120061503403121,0.2123291015625,358,265,15.96871777176857,502.5000000000002
1.9371509552001954e-08,1.7251760311424733,-0.0006142129292129539,3676160,207.0,0.00134052709550474,50.0,331.11,0.054776371295569906,0.01046349866728633,0.2269287109375,359,265,15.968717539310456,450.0
-1.4528632164001465e-08,1.7038699746131898,-0.0012099352130462647,3686400,186.5,0.0017691938455755007,50.0,328.16,0.054976711064238126,0.009557043054155657,0.2662109375,360,265,15.968717658519745,402.5000000000002
2.6077032089233397e-09,1.7273911356925964,-0.00044413416253519244,3696640,162.5,0.0011535855625197655,25.0,328.86,0.05253567138072287,0.008215628675543485,0.1908447265625,361,265,15.968715727329254,277.5000000000002
-2.3096799850463868e-08,1.746220690011978,-0.0012745653471938566,3706880,150.25,0.0024315766962558884,0.0,329.78,0.051463378538052065,0.0067918786733571325,0.345263671875,362,265,15.968717521429062,277.5000000000002
-1.7881393432617187e-08,1.76606300547719,-0.0002884020508645335,3717120,128.5,0.0014587379879770878,0.0,320.98,0.05291631908279558,0.006734421674536861,0.2328369140625,363,265,15.968717151880265,227.5000000000002
0.0,1.7776124246418477,-0.0013724604439630638,3727360,130.25,0.0016684816120175582,0.0,322.53,0.05419878917244943,0.0076040269778786754,0.2895751953125,364,265,15.968717694282532,252.50000000000023
-7.450580596923829e-10,1.7816039219498634,-0.0012114063856643043,3737600,127.75,0.0018393391607133935,25.0,317.17,0.052503755533130206,0.008139820140058873,0.2997314453125,365,265,15.968717640638351,227.5000000000002
-1.0430812835693359e-08,1.7729126624763012,-0.0014550134870660258,3747840,139.5,0.002178074336984537,25.0,323.6,0.055693298584244696,0.00961142028172617,0.32265625,366,265,15.968717974424361,277.5000000000002
-2.9802322387695314e-09,1.7694352932274342,-0.0010802710348798428,3758080,168.25,0.0014619359598142978,25.0,330.71,0.053887445163852396,0.008639359008157044,0.2313720703125,367,265,15.968717747926712,405.00000000000045
4.8428773880004884e-09,1.721162462234497,-0.0007639676903636427,3768320,162.0,0.0019026307685777511,25.0,330.46,0.05121412371036789,0.007669076666763886,0.2754150390625,368,265,15.968716645240784,352.5000000000002
-2.9802322387695314e-09,1.7112327240407468,-0.000953396045952104,3778560,153.75,0.0013764097735787574,25.0,327.33,0.05308329205107587,0.008490100067137973,0.2381103515625,369,265,15.968717622756959,350.0
2.6077032089233397e-09,1.6452969007194043,-0.0008089065853710053,3788800,138.25,0.0016014290013231403,25.0,321.52,0.04996938320498892,0.007691350621462334,0.2465576171875,370,264,15.968717688322068,277.5000000000002
8.195638656616212e-09,1.6742586985230445,-0.0007028444029856473,3799040,135.5,0.0013695938455043689,25.0,324.83,0.048531111660670805,0.008027740903889935,0.2110595703125,371,264,15.96871766448021,230.0000000000004
-5.215406417846679e-09,1.6825101740658284,-0.0010359101535868831,3809280,137.75,0.0017763652297674072,25.0,329.19,0.050701399290798074,0.008946746561105102,0.2375244140625,372,264,15.968716955184936,250.0
-1.2293457984924316e-08,1.6917231746017933,-0.0008905887196306139,3819520,141.25,0.0015892423250420506,25.0,328.58,0.05483170849655496,0.00874679487415051,0.2566162109375,373,264,15.968717366456985,227.5000000000002
-8.568167686462402e-09,1.7484085269272327,-0.0010462388549058233,3829760,150.0,0.0017006354545173962,50.0,326.62,0.05219956931945312,0.00800640371562622,0.278466796875,374,264,15.968717849254608,275.0
3.725290298461914e-09,1.748977530747652,-0.0013007994843064808,3840000,150.25,0.001668601769959821,47.50000000000001,323.51,0.05250249138157174,0.008010122794439667,0.2732666015625,375,264,15.968717485666275,282.5000000000007
-1.3783574104309083e-08,1.7317043453454972,-0.0009724976333018275,3850240,131.25,0.002025191144369387,25.0,319.64,0.048647599584736544,0.005759460173123898,0.2840087890625,376,264,15.968716675043106,260.00000000000085
2.2351741790771484e-09,1.7083989039063454,-0.000668090047838632,3860480,136.5,0.0013372996001066895,25.0,325.68,0.054375076819706394,0.007844572410249384,0.2224365234375,377,264,15.968717712163926,355.00000000000045
-2.123415470123291e-08,1.7284974403679372,-0.0011588501816731877,3870720,129.75,0.0018465541120065154,25.0,328.17,0.051071419840384415,0.0074626081092901584,0.3021240234375,378,264,15.968717622756959,332.5000000000006
-3.7252902984619143e-10,1.7090588621795177,-0.0011236031543376157,3880960,133.75,0.002306133049893333,25.0,331.15,0.050402910669520684,0.0057855068037952154,0.3176025390625,379,264,15.968715578317642,332.5000000000006
-2.16066837310791e-08,1.665615064650774,-0.0007802195410476998,3891200,104.75,0.0019141068374551652,0.0,325.26,0.04897033408929693,0.0041665333825989135,0.2959716796875,380,264,15.968713051080703,225.0
0.0,1.6534902304410934,-0.0014547340946592159,3901440,80.75,0.0015832312524423741,0.0,315.83,0.046663803932103946,0.005006027742416564,0.2726318359375,381,264,15.96870985031128,175.0
-1.1548399925231934e-08,1.6092327676713467,-0.0008604281953012105,3911680,68.0,0.0016440279228618238,0.0,310.6,0.04731270488769705,0.003740774160357141,0.2488525390625,382,264,15.968703365325927,125.0
1.5273690223693846e-08,1.6238626711070538,-0.001026150505640544,3921920,61.5,0.0014865462826833208,0.0,303.78,0.04585392750383725,0.0034651475614608128,0.2659423828125,383,264,15.968666952848434,125.0
1.601874828338623e-08,1.6677805751562118,-0.000675270414649276,3932160,59.25,0.0014862140723664653,0.0,301.52,0.048641663954595724,0.004848422595762259,0.24404296875,384,264,15.968716311454774,125.0
