frames,episode_length,P01:episode_rewards,explained_variance,PMM:episode_rewards,policy_loss,value_loss,policy_entropy,fps,P09:episode_rewards,advantage_norm,epoch_idx,grad_norm
8128000,170.12,0.0,-0.022017158269882202,1.07,-2.8087657992728053e-05,0.010670527702009167,1.3746714639663695,188,3.0,0.9820448245853186,1016,0.12441211704273308
8136000,170.35,0.0,-0.011773650646209716,1.07,0.00442344306211453,0.014335631457997806,1.3797607982158662,188,3.0,1.2226344348862768,1017,0.14855105364396218
8144000,184.64,0.0,-0.0016876733303070068,1.41,-0.0029979858628939836,0.01605216139167169,1.3831999599933624,188,4.0,1.3470154186338186,1018,0.16038123075969643
8152000,182.88,0.0,-0.008981043100357055,1.36,7.286380277946591e-06,0.011561592576308613,1.3846897506713867,188,3.0,1.099330956786871,1019,0.13502747324315056
8160000,168.48,0.0,-0.0033607757091522216,1.03,-5.912255495786667e-05,0.010466083086012077,1.376566092967987,188,2.0,0.9613261047005653,1020,0.12163164251947438
8168000,177.2,0.0,-0.006736208200454712,1.28,0.0034271544043440374,0.015266685227834387,1.3766283881664276,188,4.0,1.2795502078533172,1021,0.1467260865960599
8176000,188.81,0.0,-0.002787453532218933,1.59,-0.0001450089763966389,0.012231179246300598,1.38240021109581,188,5.0,1.1437832869589328,1022,0.13428451641372974
8184000,178.34,0.0,-0.006788898706436158,1.32,-0.0008820978755829855,0.01045743300031063,1.3840881073474884,188,3.0,1.0227845663204789,1023,0.12534473415527875
8192000,170.02,0.0,-0.004737068414688111,1.11,0.0007840521284379065,0.013448307332091645,1.3777102100849152,188,3.0,1.2030026364699007,1024,0.14913945960537442
8200000,172.52,0.0,-0.004419671893119812,1.2,0.002326322374283336,0.013048347388057664,1.3824451124668122,188,3.0,1.200319649502635,1025,0.13252387489477374
8208000,175.0,0.0,-0.0026593297719955445,1.25,-0.0002210514701437205,0.012879388030314657,1.379853516817093,188,3.0,1.1333935545384883,1026,0.1439086128999777
8216000,180.99,0.0,-0.006714566349983215,1.37,0.001825366210541688,0.01589967450394397,1.3667168128490448,188,3.1000000000000085,1.3469743180647493,1027,0.15030299722616933
8224000,174.98,0.0,-0.004441581964492798,1.21,-0.0003073408117052168,0.012409052717484883,1.3612091052532196,188,3.0,1.1462087998166681,1028,0.13345664927492562
8232000,168.01,0.0,-0.005134250521659851,1.04,0.002406692710937932,0.012470871886398527,1.368288403749466,188,3.0,1.158005977459252,1029,0.12984676414808807
8240000,180.72,0.0,-0.0018883419036865234,1.36,-0.0017935936897993088,0.013246437280977262,1.3767008101940155,188,3.1000000000000085,1.2053431963920593,1030,0.14061886889544614
8248000,180.99,0.0,-0.008005561828613282,1.4,0.0019776971475221217,0.013634559811680446,1.374047281742096,188,3.1000000000000085,1.2118760558962822,1031,0.1462870978086043
8256000,172.72,0.0,-0.004379922151565551,1.22,-0.0009751289477571845,0.011091248338270816,1.3711841678619385,188,3.0,1.0280902324989438,1032,0.13024220366484834
8264000,167.23,0.0,-0.002446189522743225,1.04,0.002824833234772086,0.013044899487877046,1.3789558732509613,188,2.1000000000000085,1.1754513904079795,1033,0.13277761047589912
8272000,174.84,0.0,-0.004420497417449951,1.17,-0.0027435240789782257,0.011753745903624803,1.38421373128891,188,3.0,1.0790646597370506,1034,0.13322057737519105
8280000,172.82,0.0,-0.003744637370109558,1.11,0.0005986710276920348,0.009098352132923537,1.3836377549171448,188,3.0,0.9168627285026014,1035,0.10775852234796332
8288000,169.52,0.0,-0.00286756694316864,1.05,0.0030595855056890285,0.013771025282221672,1.382909780740738,188,3.0,1.2035173212364316,1036,0.14604232611221343
8296000,173.12,0.0,-0.00371456503868103,1.18,0.0018267266866314458,0.015666385044551135,1.3789932930469513,188,3.0,1.3215686564147473,1037,0.1462909158770408
8304000,173.72,0.0,-0.0019264596700668336,1.21,-0.0023778366507031024,0.012521671815829905,1.3772005200386048,188,3.0,1.1718146339058877,1038,0.13352801162655292
8312000,171.83,0.0,-0.005966668725013733,1.17,0.00010803250013850629,0.01314696441558226,1.3737384653091431,188,3.0,1.1665590633451939,1039,0.1434480846712478
8320000,174.61,0.0,-0.002366885542869568,1.19,0.0018955916934646666,0.013857049626694788,1.382472276687622,188,3.0,1.240410307906568,1040,0.1484803572201609
8328000,176.54,0.0,-0.0046966147422790525,1.25,-0.0016172869401634672,0.011665304526995896,1.3799814009666442,188,3.0,1.0849082842096687,1041,0.12880972052778838
8336000,177.62,0.0,-0.008785946369171143,1.33,0.0012334264483070002,0.011390499445351452,1.3813179111480713,188,3.0,1.0924326737225056,1042,0.1302906966816702
8344000,180.82,0.0,-0.008441746234893799,1.35,0.0002655144117306918,0.011449323544948129,1.381482322216034,188,3.0,1.0928727468475699,1043,0.12468422162954244
8352000,179.74,0.0,-0.00984079360961914,1.26,0.0014894756046123802,0.013914678377886958,1.3778690481185913,188,3.0,1.2414849488809705,1044,0.15567117798952956
8360000,184.97,0.0,-0.0020748937129974367,1.42,0.0007169912639074027,0.015405702301331986,1.3679238617420197,188,4.0,1.3140122159570455,1045,0.15952790900072597
8368000,194.35,0.0,-0.014297673106193542,1.65,-0.0004406515060691163,0.013869780419881864,1.3726224946975707,188,4.1000000000000085,1.2662301076203584,1046,0.142777159391288
8376000,186.05,0.0,-0.006510494351387024,1.44,-0.0015137215779395775,0.013959454304967948,1.3836902260780335,188,4.0,1.235381886996329,1047,0.14801820805761579
8384000,181.71,0.0,-0.002867274284362793,1.36,0.0019305963179431273,0.012997956741592133,1.3790258932113648,188,3.0,1.1911006910726427,1048,0.14353853130173888
8392000,180.56,0.0,-0.00615572988986969,1.36,-0.0010790820137481206,0.012991564421672592,1.3698267805576325,188,3.0,1.1990206624567508,1049,0.14447214385086854
8400000,173.96,0.0,-0.0014080947637557983,1.23,0.00038805136777227746,0.01507493770102883,1.3634587633609772,188,3.0,1.308230874054134,1050,0.16236684789482983
8408000,170.97,0.0,-0.004210193753242493,1.19,-0.0006544029072392732,0.011161418371275432,1.3775953102111815,188,3.0,1.0677680180966853,1051,0.12451700550921048
8416000,174.03,0.0,-0.010637298822402955,1.2,0.002216267937910743,0.013815382428128941,1.3838702404499055,188,3.0,1.200799774080515,1052,0.14477308895045848
8424000,177.56,0.0,-0.0032146906852722167,1.25,-0.0034506003389833495,0.012639582063311536,1.372013165950775,188,3.0,1.1773457682132722,1053,0.134856711072221
8432000,179.0,0.0,-0.004635739326477051,1.29,0.0037053557694889604,0.014414209625006152,1.3769929230213165,188,3.0,1.2256267876923084,1054,0.1544794283150144
8440000,174.63,0.0,-0.006948171854019165,1.2,-0.0012749655963853002,0.0131542230164996,1.3797855114936828,188,3.0,1.2016283251345157,1055,0.15097363545075881
8448000,178.05,0.0,-0.009639369249343872,1.3,0.0005485461815260351,0.013831420755077489,1.3735264003276826,188,3.0,1.252785129956901,1056,0.1508097332524596
8456000,177.46,0.0,-0.0032570213079452515,1.34,-0.0007692395360209048,0.010832138853047582,1.3783949995040894,188,3.0,1.0663381646573544,1057,0.1291853728410548
8464000,167.4,0.0,-0.005943651795387268,1.13,-0.0001108023535925895,0.011061132722852562,1.3792452263832091,188,2.0,1.066074649579823,1058,0.12489576254615736
8472000,170.76,0.0,-0.0029514098167419435,1.16,0.003105610954517033,0.016240020197110426,1.3820161187648774,188,3.0,1.3822670374810695,1059,0.16279478191534527
8480000,184.22,0.0,-0.004452531933784485,1.42,-0.0022635742572310845,0.011529745423649729,1.3845402884483338,188,4.0,1.1168625877797604,1060,0.13428920075966874
8488000,171.28,0.0,-0.0029555386304855346,1.08,0.0008418742520734668,0.011282420144270873,1.3845340836048126,187,3.0,1.0661312916874885,1061,0.13455820561367188
8496000,169.09,0.0,-0.007291870713233947,1.06,0.0012650696883792988,0.012844804503101841,1.3825449383258819,188,3.0,1.192679119594395,1062,0.13516987896559157
8504000,172.86,0.0,-0.0011734020709991454,1.17,0.0005164613667875529,0.012763654361598355,1.3828261947631837,187,3.0,1.109156277962029,1063,0.14214869576175226
8512000,174.18,0.0,-0.009395520091056824,1.19,0.0016486968495883047,0.010437054902067757,1.3816930425167084,187,3.0,1.0033284223824739,1064,0.11935555471150089
8520000,192.58,0.0,-0.005308353304862976,1.67,-0.0007904569385573268,0.01565532102924408,1.380193705558777,187,5.0,1.3730382048338652,1065,0.16093963321793225
8528000,197.71,0.0,-0.0017365753650665284,1.77,0.00033837219816632567,0.016581307266969814,1.377622880935669,187,5.0,1.3802420417964458,1066,0.1637423948664128
8536000,194.18,0.0,-0.007945504784584046,1.72,0.0018985587189672515,0.014954647254708107,1.3811506700515748,187,4.1000000000000085,1.2880888050422072,1067,0.14666112860168073
8544000,181.93,0.0,-0.0037059491872787477,1.41,-0.0023971190801239575,0.010617588576105846,1.3791075241565705,187,4.0,1.040892539359629,1068,0.12317941396664919
8552000,176.69,0.0,-0.006864553689956665,1.21,0.0018178063607774675,0.012786759060454643,1.378228315114975,187,4.0,1.1480075318738818,1069,0.13196621153877156
8560000,173.12,0.0,-0.005400781631469727,1.14,0.00020687356736743824,0.01209057824466072,1.3815387356281281,187,3.0,1.1161708756536246,1070,0.13434851788693616
8568000,176.55,0.0,-0.01784852087497711,1.23,-0.0010350472573190928,0.010844132021434234,1.3826092898845672,187,3.0,1.0588382923975588,1071,0.1346825598664543
8576000,180.92,0.0,-0.005882998704910278,1.3,0.0004938658326864243,0.012668415687503511,1.383193964958191,187,3.0,1.09286975286901,1072,0.13941044615540016
8584000,173.34,0.0,-0.003899427652359009,1.15,0.0016795395431108773,0.011835875585456962,1.3633273041248322,187,3.0,1.0889856067299843,1073,0.13227268864555902
8592000,165.21,0.0,-0.0027121186256408693,1.02,0.0005161154083907604,0.01128440679482992,1.3590417003631592,187,3.0,1.098434172719717,1074,0.12465682345031473
8600000,163.11,0.0,-0.003270200490951538,1.0,-0.0016489206301048397,0.010365387760975864,1.359694572687149,187,2.1000000000000085,1.0220956004410982,1075,0.11874291689692257
8608000,164.6,0.0,-0.007300711870193481,1.0,0.0020458580926060676,0.011135226817896183,1.376774308681488,187,2.0,1.0432509613409637,1076,0.13100610808834234
8616000,177.96,0.0,-0.004850584864616394,1.27,-0.0013872491789516063,0.014513641391877172,1.3771672058105469,187,3.0,1.2808779392763971,1077,0.14955996675472666
8624000,175.65,0.0,-0.0029706025123596193,1.27,0.00040096532693496557,0.011781463075676584,1.3628214240074157,187,3.0,1.0564632343873381,1078,0.13019899947514865
8632000,165.55,0.0,-0.004522331357002259,1.04,-2.36964609939605e-05,0.01166015961075118,1.358199566602707,187,2.0,1.0664495599083603,1079,0.12868665955517297
8640000,170.39,0.0,-0.005845484733581543,1.09,0.0037380137271247806,0.016318560088857337,1.3811868929862976,187,3.0,1.347335273846984,1080,0.16835917501593753
8648000,175.39,0.0,-0.002462977766990662,1.19,-0.0039570032921619714,0.010020475413803069,1.3733948922157289,187,3.1000000000000085,1.007155709117651,1081,0.11762300054159894
8656000,180.37,0.0,-0.002645028829574585,1.34,0.0014057113864691928,0.01391231252477155,1.3668734216690064,187,4.0,1.2572158655524255,1082,0.14294993961539118
8664000,188.93,0.0,-0.0019010043144226075,1.56,-0.00041293331974884495,0.013726890860998537,1.3752514839172363,187,4.1000000000000085,1.2936801692843438,1083,0.13337268135077923
8672000,188.8,0.0,-0.0017773032188415528,1.53,0.0025637294587795624,0.015285746200534049,1.37464977145195,187,4.0,1.3689295577257872,1084,0.15503385410174755
8680000,189.88,0.0,-0.0064230519533157344,1.61,0.0009173443994950503,0.013655248592831412,1.3714470672607422,187,4.0,1.2354586298018695,1085,0.1441689885153895
8688000,181.31,0.0,-0.001970047950744629,1.44,0.0002862736629322171,0.013923663831592421,1.3734870886802673,187,3.0,1.2688918133080005,1086,0.1463553378609946
8696000,189.99,0.0,-0.002158893942832947,1.63,0.00022281482059042902,0.014338983523193747,1.3783278310298919,187,3.1000000000000085,1.2818277655541896,1087,0.1485219748584954
8704000,189.34,0.0,-0.0021061104536056518,1.56,-0.001355122283603123,0.013564975152894477,1.3774552357196808,187,4.0,1.2618606436997652,1088,0.14144059853585333
8712000,179.56,0.0,-0.005835094451904297,1.31,4.4448410626500845e-05,0.010931861521621613,1.378022096157074,187,4.0,1.0889863209053874,1089,0.12101891021133915
8720000,169.11,0.0,-0.004445350766181946,1.07,0.0008575481291336473,0.010619984714430757,1.3803968405723572,187,3.0,0.9783459990471601,1090,0.12306040278293481
8728000,174.92,0.0,-0.0022163808345794676,1.22,-0.0014362194828572684,0.015776457011197634,1.3808095645904541,187,3.0,1.35646653868258,1091,0.1606418307150272
8736000,180.06,0.0,-0.0037547117471694947,1.32,-0.0014502932294271887,0.011250141060354508,1.3795998120307922,187,3.0,1.0814145254343748,1092,0.13186569890162836
8744000,176.41,0.0,-0.003205881118774414,1.22,0.0023466984619153666,0.01344301843663743,1.3790865862369537,187,3.0,1.2490323114022612,1093,0.14020156383379387
8752000,178.61,0.0,-0.006827070116996765,1.25,-0.0005985425786639098,0.011122159609385562,1.37871799826622,187,4.0,1.0766268888488413,1094,0.132466937316754
8760000,191.67,0.0,-0.005792967081069946,1.6,0.0013921110332012177,0.01680142730507214,1.381100298166275,187,4.0,1.3943555375561119,1095,0.1686041837911058
8768000,186.52,0.0,-0.004956689476966858,1.48,-0.0011142257042229175,0.011473956348736465,1.373727674484253,187,4.0,1.1027263889461756,1096,0.13480186861241117
8776000,180.83,0.0,-0.008294968605041505,1.33,0.003985062856809236,0.013465834432045085,1.3807459843158723,187,4.0,1.2023253586888314,1097,0.13773269240456645
8784000,192.3,0.0,-0.0037644195556640627,1.68,-0.001953462059245794,0.01291645544095445,1.3835825860500335,187,5.0,1.2039218462258576,1098,0.13212670281913697
8792000,193.67,0.0,-0.004353711009025573,1.82,0.0007632814615499228,0.014440772552588896,1.382187201976776,187,4.1000000000000085,1.2730774670094251,1099,0.15319805869048783
8800000,185.87,0.0,-0.009895561933517457,1.59,0.003749191899551079,0.014778206751861945,1.3660348653793335,187,3.1000000000000085,1.2819839166477323,1100,0.15349716013205902
8808000,200.25,0.0,-0.0012418538331985473,1.84,-0.00047521839558612556,0.019316207048723298,1.3434965050220489,187,5.0,1.5579910840839148,1101,0.1751712603215851
8816000,198.23,0.0,-0.006915692090988159,1.77,-0.003607812177215237,0.011500711086227966,1.3767060351371765,187,5.0,1.1247107285261153,1102,0.1293497375512132
8824000,174.53,0.0,-0.02507261037826538,1.16,0.0011042438517324627,0.011515280167197944,1.3760138881206512,187,3.0,1.0139517259318382,1103,0.13398245087521418
8832000,173.8,0.0,-0.0032116717100143435,1.19,0.0027021230827085673,0.015693783080942013,1.3778518676757812,187,3.0,1.325075059644878,1104,0.16235735472192336
8840000,187.59,0.0,-0.0024335086345672607,1.5,-0.002628829994937405,0.012291815565822617,1.3801792204380035,187,3.0,1.1863047136738896,1105,0.13016971032648125
8848000,183.5,0.0,-0.003239121437072754,1.38,0.0017997907623066567,0.012298157613549847,1.3775692760944367,187,4.0,1.1294726411253213,1106,0.12973987910447332
8856000,179.66,0.0,-0.0030188912153244016,1.33,2.657937118783593e-05,0.013790063790347631,1.3786151599884033,187,3.0,1.2389001915231348,1107,0.14577553118631606
8864000,183.97,0.0,-0.0037095493078231814,1.45,0.00061220318893902,0.014644663505559947,1.3811272168159485,187,3.0,1.2711961014568807,1108,0.15377418957483133
8872000,181.79,0.0,-0.002839222550392151,1.4,-0.000336659726453945,0.014178709484494902,1.3818654608726502,187,3.0,1.2544751200079918,1109,0.1467400948814511
8880000,175.04,0.0,-0.011629626750946045,1.23,-0.00025253293104469775,0.009911782222297915,1.3844372177124022,187,3.0,0.9886181143298746,1110,0.11212824324636994
8888000,168.93,0.0,-0.0025703448057174685,1.1,0.0001667034043930471,0.01118698641107585,1.3818313014507293,187,2.1000000000000085,1.0315443649142981,1111,0.13121347728237032
8896000,180.29,0.0,-0.0023245632648468016,1.33,0.003746225036447868,0.016595446701594484,1.372188776731491,187,3.1000000000000085,1.3929978061839938,1112,0.157503366960925
8904000,178.43,0.0,-0.006662534475326538,1.25,-0.0016327802854357288,0.01311427386071955,1.3784234845638275,187,4.0,1.2143236875906587,1113,0.14275674527126747
8912000,183.27,0.0,-0.004778822660446167,1.44,0.0009934367460664362,0.015963803246713724,1.3767227375507354,187,4.0,1.3442204017564654,1114,0.14980262032639982
8920000,187.66,0.0,-0.0034221798181533814,1.58,-0.0018025924349785783,0.014126596050955413,1.3686631286144257,187,4.0,1.2288691855594516,1115,0.13947942288512327
8928000,190.53,0.0,-0.0015671002864837648,1.65,0.0006682611774886027,0.016018739586688754,1.3727392160892486,187,5.0,1.3952396284788846,1116,0.15657460901316334
8936000,182.66,0.0,-0.0048433482646942135,1.42,-0.0006192916777217761,0.010066151525375062,1.3685122835636139,187,3.0,0.9993804685212672,1117,0.11795918694953512
8944000,174.44,0.0,-0.00285133421421051,1.2,0.0023743428784655405,0.01430028674123605,1.364239456653595,187,3.0,1.246576644256711,1118,0.14917389462084418
8952000,178.81,0.0,-0.0015342438220977783,1.31,0.0010342064662836492,0.014875243198184762,1.3758073890209197,187,3.0,1.338626285418868,1119,0.13906033150325792
8960000,189.99,0.0,-0.0011495590209960938,1.6,-4.23993484582752e-05,0.016152035875493312,1.3764792799949646,187,4.0,1.3832908848673104,1120,0.16044099231501996
8968000,195.78,0.0,-0.001984325051307678,1.79,-0.0011333498428575694,0.01706899896646064,1.3803230786323548,187,5.0,1.4344301724433899,1121,0.15775716739464662
8976000,200.2,0.0,-0.005892283916473388,1.89,-0.0008944529533619061,0.015583108993432689,1.37566019654274,187,5.0,1.3417845195531846,1122,0.15898062188764311
8984000,195.76,0.0,-0.014464947581291198,1.74,-0.0010897297819610686,0.013328194325476944,1.3771769964694978,187,4.0,1.1943327883630992,1123,0.14344461427851932
8992000,179.06,0.0,-0.004310451745986939,1.29,0.00013974659887026065,0.009574911815175256,1.3780414927005769,187,3.1000000000000085,0.961772752199322,1124,0.11851868523867026
9000000,167.36,0.0,-0.004239725470542907,0.99,0.00026656043046386914,0.00847714974800283,1.3733099627494811,187,2.1000000000000085,0.8726246450841427,1125,0.10617780679817536
9008000,166.55,0.0,-0.0022164034843444825,0.99,0.0015060370531864464,0.011983734743535025,1.3773146164417267,187,3.0,1.1321801332756878,1126,0.13496465745283795
9016000,171.72,0.0,-0.0033135223388671875,1.1,-0.0011617993807885795,0.010708611987529365,1.3821283781528473,187,3.0,1.030098262540996,1127,0.12527667741969878
9024000,168.74,0.0,-0.007236315608024597,1.01,-5.553749302634969e-05,0.010635103540284945,1.3821461880207062,187,3.0,1.027112341299653,1128,0.1273073757539438
9032000,169.26,0.0,-0.002785606384277344,1.07,0.0014665759954368696,0.012125409783329814,1.3766243982315063,187,2.1000000000000085,1.1400093865022063,1129,0.12169268961915305
9040000,171.3,0.0,-0.020493311285972596,1.14,0.0014149459975305945,0.01273760082654917,1.3755581295490265,187,2.1000000000000085,1.1465370009094478,1130,0.14468940719324697
9048000,174.02,0.0,-0.001698567271232605,1.2,-0.0006295111845247448,0.012967565282433497,1.3802814519405364,187,3.0,1.1660410055518151,1131,0.143005817239082
9056000,184.0,0.0,-0.006298587322235107,1.45,-0.0004016586882062256,0.013159941811372845,1.3776327192783355,187,3.0,1.175285672582686,1132,0.13878766586599225
9064000,177.94,0.0,-0.003515222668647766,1.32,0.0014054468590620672,0.01314920229386189,1.3713586699962617,187,3.0,1.1840499779954552,1133,0.14096163312022814
9072000,172.17,0.0,-0.00269985556602478,1.15,-0.0015312452835496515,0.012246893228912085,1.3733000206947326,186,3.0,1.1642216902971267,1134,0.12929678371663092
9080000,176.12,0.0,-0.003505491614341736,1.25,0.0005494642024859786,0.014046989615180791,1.36703831076622,187,3.0,1.2531031000241637,1135,0.15358540279589805
9088000,184.02,0.0,-0.0051132339239120484,1.45,0.0020658939331769945,0.01534281695968275,1.373694052696228,187,3.0,1.336734320409596,1136,0.1599802777538603
9096000,182.11,0.0,-0.0034694123268127442,1.37,0.0010521559882909059,0.013118256073757948,1.3835827362537385,187,3.0,1.142605454288423,1137,0.13890328137844377
9104000,182.32,0.0,-0.00124908447265625,1.35,-0.00111720939836232,0.013269476124387438,1.382357975244522,187,3.0,1.237111119106412,1138,0.13312551238786702
9112000,175.09,0.0,-0.002806493043899536,1.16,0.0009738518949598074,0.009590325582894365,1.3827674674987793,187,3.0,0.9021541161835194,1139,0.12199681222371439
9120000,168.92,0.0,-0.002429693341255188,1.02,0.003404646984708961,0.014367902194780981,1.3833825123310088,187,3.0,1.2823996576666832,1140,0.13609069125690185
9128000,173.89,0.0,-0.0036632204055786132,1.19,-0.00427056934335269,0.012150394866348507,1.3830199527740479,187,3.0,1.1277362353354692,1141,0.13319658886763355
9136000,173.66,0.0,-0.0035782408714294433,1.18,0.0003670493117533624,0.011021207256835624,1.3801578068733216,187,3.0,1.064542125314474,1142,0.11893267254092037
9144000,176.82,0.0,-0.005053360462188721,1.25,0.006457259106173297,0.019807210208909964,1.3715981662273407,187,4.0,1.5318864250555635,1143,0.18408078392801464
9152000,199.39,0.0,-0.012104321122169494,1.93,-0.004504125962412218,0.016035680348068126,1.3641074585914612,187,5.1000000000000085,1.393966535180807,1144,0.15596788631476524
9160000,214.49,0.0,-0.002985483407974243,2.29,0.0023387116938829423,0.017267569469568117,1.3814325380325316,187,6.0,1.4096174047142267,1145,0.16317453853682953
9168000,203.17,0.0,-0.004760745167732239,1.9,-0.003215949385194108,0.013390216875923216,1.3755882668495178,187,5.0,1.2153285493701695,1146,0.14802291387203112
9176000,190.45,0.0,-0.008760112524032592,1.58,0.0021458443099709257,0.013792784207462319,1.3691851580142975,187,4.1000000000000085,1.2159471678361298,1147,0.13182681096144447
9184000,178.17,0.0,-0.004782992005348205,1.29,-0.0006338794133625925,0.011852606389425091,1.3619358944892883,187,3.0,1.0949025458097459,1148,0.12140686000471224
9192000,178.03,0.0,-0.021274254322052003,1.31,0.0017763127023499691,0.015612154528207611,1.3773270189762115,187,3.0,1.3615434705466032,1149,0.148983223353018
9200000,190.53,0.0,-0.0047710657119750975,1.6,-0.0007129102328326553,0.016851101576721702,1.3798088371753692,187,4.0,1.3826599598675966,1150,0.16508539746271342
9208000,193.15,0.0,-0.004097095131874085,1.61,-3.3204962965101006e-05,0.013807944743657572,1.3787284815311431,187,4.0,1.2403200978413225,1151,0.14668611093667797
9216000,191.27,0.0,-0.0015653514862060548,1.62,0.0015230760374106466,0.01591266668172466,1.3818382740020752,187,4.0,1.3416063662618398,1152,0.16058580490117805
9224000,182.81,0.0,-0.002648662328720093,1.48,0.000326126407017,0.014216767889247422,1.3847208547592162,187,3.0,1.2444477155432105,1153,0.15044454329624782
9232000,172.92,0.0,-0.003125360012054443,1.21,-0.0015351458301302045,0.011794944340072106,1.3798868596553802,187,3.0,1.1293815186619758,1154,0.13226693700086334
9240000,172.9,0.0,-0.0051210087537765505,1.19,0.0008369819121435284,0.012388094929619911,1.3790609180927276,186,3.0,1.1356249759718775,1155,0.13658505473984028
9248000,168.7,0.0,-0.014159349799156189,1.05,-0.00021852208767086267,0.00920093655930259,1.384366468191147,187,3.0,0.9321812587790191,1156,0.11383075951813032
9256000,164.72,0.0,-0.0020460426807403565,0.92,0.0024113448744174093,0.0156756579781495,1.3817601346969604,187,2.1000000000000085,1.3181410281360149,1157,0.15038791037857202
9264000,181.27,0.0,-0.0028579139709472654,1.35,-0.000990680090035312,0.013372238300980825,1.3819852125644685,186,3.0,1.1860314329713584,1158,0.14795026567558764
9272000,181.18,0.0,-0.003960583806037903,1.43,-0.000755635544192046,0.010923998462517374,1.3761502158641816,186,3.0,1.0236349585093558,1159,0.12427881290895866
9280000,173.29,0.0,-0.003905758857727051,1.2,-0.0011383065092377366,0.012303802361893759,1.3803157162666322,186,3.0,1.1058845074474812,1160,0.14419736546644532
9288000,174.32,0.0,-0.005564093589782715,1.2,0.002196897296234965,0.011066317486020126,1.3826458382606506,186,3.0,1.0757228326052428,1161,0.1253598581223355
9296000,172.53,0.0,-0.002395298480987549,1.15,0.00044037342304363846,0.015326647338679323,1.3768952000141144,186,3.0,1.3239774442836643,1162,0.15531636446443758
9304000,179.5,0.0,-0.0028317564725875853,1.32,0.00022308957763016223,0.010826729115797207,1.3679591727256775,186,3.0,1.041192899234593,1163,0.1201142676772041
9312000,168.63,0.0,-0.008953810334205628,1.1,0.0018193000473547727,0.013230898808160418,1.374272607564926,186,3.0,1.1952824075892567,1164,0.1438536447377035
9320000,169.21,0.0,-0.008146684169769287,1.13,-0.0023362334922421724,0.010646310074575923,1.3763310885429383,186,3.0,1.0388339908979833,1165,0.12163141994702154
9328000,175.04,0.0,-0.005117458701133728,1.23,0.0008662620797986165,0.013688753112614905,1.3829320228099824,186,3.0,1.187633135356009,1166,0.14548471055724913
9336000,181.13,0.0,-0.0028158211708068847,1.37,0.00027008680975995955,0.01536222317775355,1.381981897354126,186,3.0,1.3082814225926995,1167,0.1574020430215123
9344000,187.92,0.0,-0.003309958577156067,1.56,0.00019327103742398322,0.014500166562247613,1.3795481789112092,186,3.1000000000000085,1.2823144542053342,1168,0.1504311970077884
9352000,183.92,0.0,-0.007487796545028687,1.45,0.0012104830448515713,0.01389338690925797,1.3736903488636016,186,3.0,1.2012733631581067,1169,0.14748987355672472
9360000,171.07,0.0,-0.0023082184791564943,1.17,0.0026551039062906057,0.0129765936941385,1.3669780898094177,186,3.0,1.1501031475514174,1170,0.1348226165531162
9368000,168.84,0.0,-0.010376121997833252,1.14,-0.002310884721809998,0.011915263007531395,1.3768646275997163,186,3.0,1.0999411062151194,1171,0.13748929753043934
9376000,181.77,0.0,-0.007305476069450379,1.41,0.0015940556162968278,0.0160497473252326,1.3820037055015564,186,3.0,1.3379855727404355,1172,0.15983919877956743
9384000,185.75,0.0,-0.003461231589317322,1.51,-0.002163509914535098,0.013099309653516683,1.3798284101486207,186,3.0,1.1857061108201743,1173,0.13472941037761774
9392000,185.42,0.0,-0.003980264067649841,1.48,0.0030152672209078444,0.013712980922628048,1.381256136894226,186,4.0,1.2554197492823005,1174,0.140066930098302
9400000,180.58,0.0,-0.0024070638418197633,1.33,-0.0018452261341735722,0.009724678909583418,1.38298672914505,186,3.1000000000000085,1.0113360841944814,1175,0.11673438392675245
9408000,180.1,0.0,-0.0014716100692749024,1.32,0.001793210999458097,0.015582630838143813,1.379129580259323,186,3.1000000000000085,1.334904880747199,1176,0.1404047058411927
9416000,185.53,0.0,-0.004575501680374145,1.48,-3.193871700204909e-05,0.014730216609659692,1.3648033714294434,186,4.0,1.3044478275999427,1177,0.1506564357130122
9424000,191.48,0.0,-0.0038684695959091187,1.67,-0.0041867650113999845,0.011114060952368164,1.3823010444641113,186,4.0,1.0693265129998326,1178,0.11925690404610684
9432000,181.49,0.0,-0.0027911698818206786,1.36,0.0031549272953998297,0.013733368954908655,1.3776318335533142,186,3.0,1.2045754527673125,1179,0.14473354660018395
9440000,175.12,0.0,-0.007654048204421997,1.16,-0.00044835594017058613,0.012730901825998444,1.3689093863964081,186,3.1000000000000085,1.150689256861806,1180,0.13228193109615335
9448000,195.3,0.0,-0.003431404232978821,1.7,0.0020738753280602398,0.01898155759452493,1.3685039782524109,186,5.0,1.5289219998568297,1181,0.16085726070298834
9456000,196.64,0.0,-0.008450316786766053,1.88,-0.001175062008205714,0.015318776372951107,1.3713204765319824,186,5.0,1.3180298600718379,1182,0.14170809333753676
9464000,200.52,0.0,-0.010999176502227783,2.02,0.0020658548432402313,0.016918972936491628,1.3693291997909547,186,6.0,1.408855076469481,1183,0.15268752203454003
9472000,193.19,0.0,-0.0047483092546463015,1.71,-0.002151911130931694,0.014842880909436645,1.364768854379654,186,5.0,1.2827857557311655,1184,0.14298493272514642
