explained_variance,grad_norm,P01:episode_rewards,PMM:episode_rewards,clip_fraction,policy_entropy,epoch_idx,episode_length,fps,advantage_norm,frames,policy_loss,value_loss,P09:episode_rewards,approx_kl_divergence
1.1175870895385742e-09,0.054528245370666126,100.0,238.25,0.222900390625,1.702958280593157,828,350.43,263,15.96871770620346,8478720,-0.00038735887574148364,0.013180654737516307,375.0,0.00015474313834289432
-4.097819328308106e-09,0.055731186739380434,72.50000000000001,226.0,0.245361328125,1.694201121479273,829,348.04,263,15.968717819452285,8488960,-0.0005472924400237389,0.012006560958980117,375.0,0.00017195208000728713
1.3783574104309083e-08,0.053680270128816966,50.0,236.5,0.193017578125,1.6952120259404182,830,348.34,262,15.968717670440673,8499200,-0.0003599931260396261,0.013096085035067517,410.00000000000085,0.00013856027155938476
-1.0058283805847169e-08,0.05506053146474388,50.0,218.25,0.2373291015625,1.702050094306469,831,339.15,262,15.968717628717423,8509440,-0.0004181862143013859,0.012319486720662099,375.0,0.00016774688429812556
-2.384185791015625e-08,0.05590839143768909,75.0,228.0,0.2310546875,1.6881795145571232,832,348.25,262,15.968717658519745,8519680,-0.0002903077707742341,0.011936952771702636,377.5000000000002,0.0001804277722639469
4.097819328308106e-09,0.05473989034814055,72.50000000000001,221.25,0.1851806640625,1.699322909861803,833,344.45,262,15.968718069791795,8529920,-0.00017811552024795673,0.013651915914670099,352.5000000000002,0.00013965314476696022
9.685754776000977e-09,0.05568197293134621,75.0,219.25,0.187646484375,1.707735526561737,834,346.36,262,15.968717741966248,8540160,-0.00021223943658696954,0.011945192429993767,375.0,0.00013562889347795704
1.1548399925231934e-08,0.05367914551027529,75.0,218.25,0.200244140625,1.7178576730191708,835,346.51,262,15.96871787905693,8550400,-0.0003677990051073721,0.012446825856750365,325.0,0.0001631517461063936
-5.960464477539063e-09,0.057349092916446666,100.0,236.5,0.203857421875,1.693949156999588,836,351.44,262,15.968717873096466,8560640,-0.0003367662415257655,0.014503985474584624,375.0,0.00015320918864070165
8.568167686462402e-09,0.05352011690482274,100.0,249.0,0.189697265625,1.7020413532853127,837,354.75,262,15.96871766448021,8570880,-0.00026772272340167544,0.011536233763035853,505.00000000000045,0.00013750969162273918
1.862645149230957e-09,0.05330926139505907,100.0,261.25,0.217333984375,1.715098586678505,838,357.95,262,15.968717712163926,8581120,-0.00024002980171644595,0.011446406556933653,550.0,0.00016321812227744205
-1.2665987014770507e-08,0.055407295096776756,72.50000000000001,241.75,0.262841796875,1.7271608695387841,839,352.63,262,15.968717682361603,8591360,-0.0002715878927119775,0.011656813318950299,525.0,0.00018102681752907301
-2.6077032089233397e-09,0.05321687772226127,50.0,197.5,0.203857421875,1.73181329742074,840,341.6,262,15.96871783733368,8601600,-0.0002777641038846923,0.009515879271202721,350.0,0.00013811751823524787
1.862645149230957e-09,0.05427989718859101,50.0,181.75,0.2484619140625,1.7303954392671586,841,336.71,262,15.968717896938324,8611840,-0.00030718603338755204,0.010293701434238755,325.0,0.00017565459190294064
-1.1175870895385742e-09,0.05210582261361137,50.0,176.25,0.206787109375,1.7302561916410923,842,334.91,262,15.968717682361603,8622080,-0.0001797552376956446,0.00977967035414622,325.0,0.00015057235152831082
7.078051567077636e-09,0.055412106908178126,50.0,172.5,0.2466064453125,1.7421588979661464,843,336.95,262,15.968717849254608,8632320,-0.0003005979844601825,0.009323909804516006,325.0,0.0001656425766071834
-1.7881393432617187e-08,0.055853183165326316,25.0,179.75,0.29306640625,1.744326750934124,844,339.45,262,15.968717765808105,8642560,-0.00036558389583660753,0.00915616750025947,327.5000000000002,0.00017835330808324557
-3.7252902984619143e-10,0.05671959931520994,25.0,183.25,0.233154296875,1.7534502275288104,845,336.64,262,15.968717646598815,8652800,-0.00039382872164424044,0.012230936806008685,327.5000000000002,0.000147846793559836
1.1175870895385742e-09,0.0552427945628056,47.50000000000001,188.25,0.2373291015625,1.7623044289648533,846,332.62,262,15.96871775984764,8663040,-0.00037150909593037796,0.009261951096414122,350.0,0.00014714314540817953
-1.862645149230957e-08,0.05622355759241726,25.0,189.5,0.2442626953125,1.7564134478569031,847,332.01,262,15.96871777176857,8673280,-0.0002975032413814915,0.010462490636564325,365.0000000000013,0.00014355590969650223
1.0058283805847169e-08,0.05403399972359031,47.50000000000001,181.5,0.3520263671875,1.757666953653097,848,327.99,262,15.968717730045318,8683520,-0.00046240842748375145,0.007930891189607792,360.0000000000009,0.00021338214586705818
-2.1979212760925294e-08,0.05429666660316561,25.0,181.75,0.2785888671875,1.7633602984249592,849,328.06,262,15.968717712163926,8693760,-0.00039117509841162245,0.010241740421952273,455.0000000000004,0.0001705937210985553
1.4528632164001465e-08,0.0565616499375499,47.50000000000001,170.75,0.2898681640625,1.7690378323197364,850,325.93,262,15.96871789097786,8704000,-0.00040722230914980173,0.010094603722791362,377.5000000000002,0.0001760255695444357
1.4901161193847657e-09,0.05847857618631565,47.50000000000001,177.25,0.245166015625,1.7685355842113495,851,337.03,262,15.968717581033706,8714240,-0.00025465860780968794,0.009611009055151953,377.5000000000002,0.0001492259285313935
-1.0430812835693359e-08,0.05493265624789175,47.50000000000001,178.25,0.2946044921875,1.7600142613053322,852,340.28,262,15.968717527389526,8724480,-0.00046171108915586955,0.009055224521580385,377.5000000000002,0.00017967095974711356
-1.0058283805847169e-08,0.05553393446590511,25.0,178.0,0.2558349609375,1.7568751983344555,853,338.21,262,15.968717926740647,8734720,-0.00037376791806309484,0.009634824468230363,455.0000000000004,0.00014316400262615048
-9.313225746154785e-09,0.051873724382030584,25.0,176.0,0.248779296875,1.7599971443414688,854,335.07,262,15.968717843294144,8744960,-0.00020387895547173683,0.009664785622589989,455.0000000000004,0.00014803423224805102
7.450580596923828e-09,0.054556714190973486,25.0,165.25,0.27978515625,1.7606156095862389,855,327.91,262,15.968717819452285,8755200,-0.0004413513557665283,0.00857932709805027,305.00000000000045,0.00015167169836090012
5.587935447692871e-09,0.05553088369263781,25.0,159.5,0.2911376953125,1.7643952295184135,856,329.25,262,15.968717563152314,8765440,-0.00040049296148936264,0.009545698708734562,300.0,0.0001619082844172226
-2.0489096641540527e-08,0.054803279647765914,25.0,148.75,0.235400390625,1.7717298291623593,857,326.3,262,15.968717920780183,8775680,-0.0003408434669836424,0.01042847918215557,250.0,0.00013423181000185024
-1.4528632164001465e-08,0.055888535802930975,25.0,167.25,0.2510986328125,1.764991720765829,858,333.23,262,15.968717753887177,8785920,-0.00024726870378799504,0.009585033988241776,300.0,0.00013806825621713869
-1.4901161193847657e-09,0.05511245926841919,47.50000000000001,173.25,0.2608642578125,1.7584240540862084,859,338.22,262,15.968717652559281,8796160,-0.0003153413344989531,0.009870562827563845,275.0,0.0001721116773254039
7.450580596923829e-10,0.05580761446530248,50.0,182.5,0.1947998046875,1.7549911521375179,860,339.54,262,15.968717604875565,8806400,-0.00030374664165719876,0.011712708762206602,300.0,0.00010481705634504123
-5.960464477539063e-09,0.053087504950566765,72.50000000000001,201.0,0.19560546875,1.7583048574626445,861,346.83,262,15.96871775984764,8816640,-0.0001998261832341086,0.010865696494147415,325.0,0.0001295150918597443
2.9802322387695314e-09,0.055418637766646094,50.0,196.75,0.2765625,1.753931312263012,862,340.39,262,15.9687175989151,8826880,-0.0004059998052980518,0.00981406902137678,330.0000000000004,0.00015710315790755657
-1.7881393432617187e-08,0.05351240836508971,50.0,190.5,0.2237548828125,1.7386129811406135,863,337.28,262,15.968717867136002,8837120,-0.0002776761120912852,0.011157061850826721,327.5000000000002,0.00012740760297447196
4.8428773880004884e-09,0.05276882065982556,50.0,198.5,0.2120849609375,1.7400975331664086,864,341.5,262,15.968717724084854,8847360,-0.0003861623983539175,0.011162643018178642,407.5000000000006,0.0001150618497625544
-1.1548399925231934e-08,0.05661354874630028,50.0,206.5,0.2310546875,1.7415607921779155,865,347.27,262,15.968717700242996,8857600,-0.0002346576289710356,0.010592797473873362,427.5000000000002,0.00011624751385568289
-3.725290298461914e-09,0.05210774617959137,25.0,215.5,0.193505859375,1.7354032821953296,866,346.61,262,15.968717533349992,8867840,-0.0002022471348027466,0.009781274732949896,477.5000000000002,0.00010544177683016187
7.078051567077636e-09,0.055058955503176334,50.0,208.75,0.2711669921875,1.7310306534171105,867,346.6,262,15.968717819452285,8878080,-0.000348814209428383,0.010286430164705962,457.5000000000006,0.00013969894553795826
-1.862645149230957e-09,0.05617176037274078,25.0,188.5,0.295703125,1.736805211007595,868,337.97,262,15.968717676401138,8888320,-0.00042439592616574375,0.011177213095652404,402.5000000000002,0.00015416063870965502
-4.097819328308106e-09,0.05589054321865615,50.0,201.75,0.2477783203125,1.7350783139467238,869,341.33,262,15.968717783689499,8898560,-0.00033385520400770475,0.01097232857500785,500.0,0.00014251730692294018
1.4901161193847656e-08,0.05203023785727491,50.0,207.0,0.22138671875,1.7231957770884037,870,342.32,262,15.968717765808105,8908800,-0.0002651700808200985,0.010177972722158302,500.0,0.00012936741627669334
1.7881393432617187e-08,0.05252552801212408,50.0,203.75,0.2191650390625,1.7182305216789246,871,347.53,262,15.968717628717423,8919040,-0.00029320708927116357,0.010030141667812131,432.5000000000006,0.00010637238453909958
1.080334186553955e-08,0.05341941240602538,50.0,201.5,0.2327880859375,1.734272001683712,872,346.24,262,15.968717765808105,8929280,-0.00024323596189788078,0.011251622296185815,435.00000000000085,0.00012552329631070335
2.421438694000244e-08,0.053514324050297914,50.0,211.75,0.1712890625,1.7508856780827045,873,350.6,262,15.968718075752259,8939520,-0.00012709602669929153,0.011558486749709117,435.00000000000085,9.955688860969758e-05
-3.7252902984619143e-10,0.055427051728997215,50.0,204.0,0.2463134765625,1.7601413995027542,874,343.69,262,15.968717640638351,8949760,-0.00034056505755870604,0.010309150367902475,402.5000000000002,0.0001244298426250623
1.30385160446167e-08,0.05593823684857768,50.0,196.0,0.23544921875,1.764203592389822,875,340.31,262,15.968717938661575,8960000,-0.00032677831186447295,0.011202328763647528,375.0,9.990287237648943e-05
-2.6077032089233397e-09,0.05512531892775409,50.0,220.75,0.2729736328125,1.7629252217710019,876,348.72,262,15.968717873096466,8970240,-0.00037105211231391877,0.01096225552391843,475.0,0.00012369674214625094
-1.2665987014770507e-08,0.05439216806740364,50.0,212.5,0.305126953125,1.7597625479102135,877,348.48,262,15.96871782541275,8980480,-0.0004300789056287613,0.008819825209138798,452.50000000000017,0.00016166860400659288
1.1920928955078126e-08,0.05462039783498923,50.0,217.0,0.2416748046875,1.7625604912638664,878,351.87,262,15.968717712163926,8990720,-0.00023939484817674382,0.010377269175660331,475.0,0.00013051794115170878
-7.82310962677002e-09,0.054466714216304765,50.0,183.0,0.2323974609375,1.762206769734621,879,339.53,262,15.96871783733368,9000960,-0.00027893613369087686,0.0098034322913918,325.0,0.00011310493383547282
-9.685754776000977e-09,0.056226167573835716,50.0,180.0,0.2579345703125,1.7575236476957798,880,336.9,262,15.968717622756959,9011200,-0.00033636885891610293,0.011185491357855426,302.5000000000002,0.0001109562686025356
-1.6763806343078613e-08,0.05618401432718131,50.0,196.25,0.2601318359375,1.7499795719981193,881,336.18,262,15.968717616796493,9021440,-0.00028726603450195397,0.010103707422604202,477.5000000000002,0.00011771815559953324
-5.960464477539063e-09,0.0535245111914743,50.0,191.0,0.180029296875,1.7393189042806625,882,333.85,262,15.96871754527092,9031680,-0.00019315742283652071,0.010945033924963354,357.5000000000007,9.35042257655283e-05
1.3783574104309083e-08,0.05510716103785238,50.0,201.5,0.2171142578125,1.7469153925776482,883,337.74,262,15.96871777176857,9041920,-0.0003294134632596979,0.01196677756815916,402.5000000000002,9.8723232456166e-05
2.9802322387695314e-09,0.053119899481262556,50.0,199.75,0.1938720703125,1.7349993497133256,884,342.87,262,15.968717724084854,9052160,-0.00025317318832094313,0.01108986356666719,352.5000000000002,0.0001006959525483353
8.568167686462402e-09,0.05412736914066685,50.0,216.75,0.1949462890625,1.7320948831737042,885,348.99,262,15.968717795610427,9062400,-0.00031802130652067715,0.012466583502828144,377.5000000000002,8.109755081697756e-05
3.7252902984619143e-10,0.05512489614237779,75.0,227.5,0.2332763671875,1.7331418223679065,886,350.24,262,15.968717777729035,9072640,-0.00036464228833210655,0.012800202908692881,400.0,9.319040261956957e-05
2.570450305938721e-08,0.0563812767338979,75.0,242.75,0.230078125,1.7298705399036407,887,355.69,262,15.96871782541275,9082880,-0.0003261727008066373,0.013187530363211408,475.0,0.00010003364354318477
1.1920928955078126e-08,0.05462973302874534,100.0,250.0,0.2373779296875,1.7224040523171424,888,358.38,262,15.968717819452285,9093120,-0.0003241830070692231,0.012664290231623455,407.5000000000006,0.00010512820693300284
-7.82310962677002e-09,0.05396419653247213,75.0,253.75,0.22294921875,1.7197140537202358,889,360.35,262,15.968717747926712,9103360,-0.0003519456464346149,0.012458191164478194,480.00000000000045,9.059143650365087e-05
-7.450580596923829e-10,0.05269925587092953,75.0,233.5,0.194287109375,1.7156145706772805,890,351.99,262,15.96871783733368,9113600,-0.00013576202654803638,0.012416008867148776,400.0,7.736401853648544e-05
9.313225746154785e-09,0.055660326275383795,75.0,224.25,0.2501220703125,1.7209089659154415,891,342.35,262,15.968717819452285,9123840,-0.0003808411223872099,0.012189778112224303,380.00000000000045,9.649286950725866e-05
-1.2293457984924316e-08,0.05716324450558824,75.0,240.75,0.2425048828125,1.7319533847272397,892,347.46,262,15.968717765808105,9134080,-0.0002932445218903013,0.013291099376510828,530.0000000000005,9.426357438080402e-05
-1.6391277313232423e-08,0.0526933774747102,75.0,243.5,0.2476806640625,1.7385740451514722,893,349.09,262,15.968717765808105,9144320,-0.0002652614715771051,0.010910039848022279,575.0,9.193556050810515e-05
-1.5273690223693846e-08,0.055681412649024355,75.0,253.75,0.230078125,1.7313837699592114,894,357.39,262,15.96871789097786,9154560,-0.0003497962188703241,0.014622494590003043,502.5000000000002,9.894397785323861e-05
-1.1175870895385742e-09,0.05638633843768361,97.5,255.25,0.2159912109375,1.732108647376299,895,354.9,262,15.968717861175538,9164800,-0.00020421078224899247,0.013363818264042492,500.0,8.078018551742616e-05
3.7252902984619143e-10,0.05554884716914303,75.0,238.5,0.2832275390625,1.7343280337750913,896,355.19,262,15.968717849254608,9175040,-0.0003233720657590311,0.010888818645616994,400.0,0.00010976023993314321
2.9802322387695314e-09,0.05497524961503773,75.0,227.0,0.2224365234375,1.7372593998908996,897,351.03,262,15.968717712163926,9185280,-0.00024599526659585536,0.012563747649255674,400.0,8.937644951672042e-05
-1.0058283805847169e-08,0.055073868514517635,75.0,236.0,0.178955078125,1.739372543245554,898,352.17,262,15.968717831373215,9195520,-0.0001971358033188153,0.013534365176747087,477.5000000000002,6.825426621830389e-05
1.1175870895385742e-09,0.05615748056161353,75.0,239.5,0.18984375,1.7370989069342613,899,352.63,262,15.968717938661575,9205760,-0.0001505415770225227,0.013483470618666615,432.5000000000006,7.750220960360821e-05
5.960464477539063e-09,0.05343727570823166,75.0,260.0,0.2375,1.7418297082185745,900,352.53,262,15.96871787905693,9216000,-0.0002299626710737357,0.012490158186119515,527.5000000000002,8.979710500032212e-05
-4.8428773880004884e-09,0.05430542953250146,75.0,245.25,0.232275390625,1.7413440026342868,901,348.66,262,15.968717885017394,9226240,-0.0002725358439420233,0.01346159926324617,502.5000000000002,8.077915689597148e-05
-1.3783574104309083e-08,0.05865460805794972,72.50000000000001,252.75,0.218359375,1.7426388412714005,902,353.17,262,15.968717652559281,9236480,-0.00025070981646422295,0.013275265028642024,502.5000000000002,7.90409051774077e-05
-1.1548399925231934e-08,0.055148732097515266,72.50000000000001,253.75,0.2609375,1.747867227345705,903,357.92,262,15.968718087673187,9246720,-0.00032001296422095037,0.01275459071766818,502.5000000000002,9.089108613231644e-05
1.601874828338623e-08,0.05441440228767567,72.50000000000001,245.5,0.23837890625,1.7511550329625607,904,355.31,262,15.96871746778488,9256960,-0.0002524519852158846,0.011436230236540723,502.5000000000002,8.216286826474572e-05
-3.725290298461914e-09,0.0556161561145868,72.50000000000001,231.5,0.2199951171875,1.7570844657719136,905,346.93,262,15.96871770620346,9267200,-0.0002164843670470873,0.011595884934649803,527.5000000000002,7.548028712811572e-05
2.9802322387695314e-09,0.05418271866250608,75.0,212.5,0.2064208984375,1.7621728949248792,906,336.16,262,15.968717831373215,9277440,-0.0001827699554269202,0.011607245313643943,457.5000000000006,6.67123580999629e-05
-7.450580596923828e-09,0.054819427239398553,75.0,222.25,0.2112060546875,1.7612553119659424,907,340.97,262,15.968717730045318,9287680,-0.00023066488101903816,0.011953162457211874,452.50000000000017,6.923125558557785e-05
4.470348358154297e-09,0.054425860978536744,50.0,203.5,0.2247802734375,1.7609225928783416,908,343.93,262,15.968717628717423,9297920,-0.000286928945206455,0.009956508350296645,332.5000000000006,7.356919092664782e-05
-6.332993507385254e-09,0.05666293771695606,50.0,193.25,0.2739501953125,1.7597751848399639,909,340.95,262,15.968717634677887,9308160,-0.0003562169946235372,0.011640052185612149,327.5000000000002,8.258121668482942e-05
-4.470348358154297e-09,0.05582877023530124,50.0,211.5,0.2465576171875,1.7571204416453838,910,350.4,262,15.968717807531357,9318400,-0.00021070020338811445,0.011408424031105823,400.0,9.240033251280976e-05
4.470348358154297e-09,0.05659619734154463,50.0,214.5,0.189794921875,1.757619246840477,911,350.27,262,15.968717813491821,9328640,-0.00019993653877463656,0.013252046839625109,400.0,5.992193453288053e-05
2.123415470123291e-08,0.0568474504415651,72.50000000000001,239.25,0.2638671875,1.7551718443632125,912,355.07,262,15.968717807531357,9338880,-0.00036701140852528623,0.011844424971059198,527.5000000000002,7.628711929257293e-05
-1.4528632164001465e-08,0.05430583098795936,50.0,240.0,0.21904296875,1.7526928402483464,913,350.07,262,15.968717652559281,9349120,-0.00022270570079854223,0.01275715576048242,525.0,7.839483440541528e-05
8.568167686462402e-09,0.05593402863137662,50.0,231.25,0.249169921875,1.7518848955631257,914,344.53,261,15.96871771812439,9359360,-0.0002761171053862199,0.012051735019122134,502.5000000000002,8.184681400500438e-05
-1.4528632164001465e-08,0.054836969514920064,50.0,223.0,0.2090087890625,1.7466893076896668,915,342.14,261,15.968717622756959,9369600,-0.00024585017054050694,0.013084841126692481,450.0,6.59232822350475e-05
1.2293457984924316e-08,0.05308830435671709,72.50000000000001,231.5,0.2213623046875,1.751422693580389,916,342.71,261,15.968717747926712,9379840,-0.0002747487073065713,0.011898955363722052,502.5000000000002,7.010536373588394e-05
-2.60770320892334e-08,0.05296834113357098,50.0,222.0,0.224072265625,1.7557677127420903,917,344.62,261,15.96871787905693,9390080,-0.0002378866949584335,0.01171675580480951,450.0,7.108396178736597e-05
-2.9802322387695314e-09,0.05484300352501659,50.0,204.5,0.2546630859375,1.756816501170397,918,337.57,261,15.96871775984764,9400320,-0.00028764237904397303,0.011727440528920852,352.5000000000002,7.089529140387185e-05
-2.123415470123291e-08,0.05590816982427836,50.0,214.5,0.2208251953125,1.7640984416007996,919,347.28,261,15.968717783689499,9410560,-0.00018149416100641247,0.011037743964698166,375.0,6.538134370632775e-05
8.568167686462402e-09,0.05289285173582514,25.0,199.25,0.2428466796875,1.769582710415125,920,347.05,261,15.968717533349992,9420800,-0.00015118681476451458,0.00958601456222823,352.5000000000002,7.16677338312266e-05
2.2351741790771484e-09,0.0549345760839451,47.50000000000001,195.75,0.24658203125,1.7731131449341775,921,347.22,261,15.968717783689499,9431040,-0.00028642238612519577,0.011543092205829452,375.0,7.184894216152315e-05
-1.0430812835693359e-08,0.05479554847096631,25.0,186.25,0.2846923828125,1.7725688934326171,922,342.45,261,15.968717807531357,9441280,-0.00027751563538913615,0.009724548189115011,375.0,7.495376550146205e-05
-7.078051567077636e-09,0.05201109060604105,25.0,190.5,0.2279296875,1.777210284769535,923,340.46,261,15.968717867136002,9451520,-0.0002714416845265077,0.010754589003045111,400.0,5.71984137048176e-05
-4.097819328308106e-09,0.054234680318279674,25.0,179.25,0.25458984375,1.7818530067801475,924,340.52,261,15.968717694282532,9461760,-0.0001899283513921546,0.00902049799933593,350.0,7.519507487927513e-05
-7.078051567077636e-09,0.05330275191721993,25.0,170.75,0.24453125,1.7831394478678704,925,339.07,261,15.968717414140702,9472000,-0.00025580514775356276,0.007899086164070469,350.0,6.231801334575238e-05
-1.1175870895385742e-08,0.05450646989040504,25.0,175.5,0.276416015625,1.780661591887474,926,343.85,261,15.968716633319854,9482240,-0.00018060581605823246,0.009910041890543652,325.0,7.434356769397965e-05
-4.097819328308106e-09,0.05576106745408889,25.0,167.0,0.290966796875,1.779945543408394,927,340.62,261,15.968717682361603,9492480,-0.00024238717633124908,0.01023027631927107,300.0,7.717246919121123e-05
-1.0430812835693359e-08,0.053589415435098375,25.0,181.75,0.240771484375,1.7797206431627273,928,344.8,261,15.968717753887177,9502720,-0.0002588954725069925,0.010835549411422108,302.5000000000002,7.501973028567477e-05
1.9371509552001954e-08,0.052393120666137896,47.50000000000001,172.75,0.302685546875,1.7770914323627949,929,336.98,261,15.968717569112778,9512960,-0.0002576004742877558,0.009058786904461158,302.5000000000002,7.682921797993458e-05
1.080334186553955e-08,0.05366473496140837,47.50000000000001,165.5,0.253369140625,1.7760768182575704,930,331.74,261,15.968717902898788,9523200,-0.00022150163094920573,0.009411441381962505,305.00000000000045,6.518757910534134e-05
-1.6391277313232423e-08,0.053742483852563805,25.0,178.75,0.2751708984375,1.7771819710731507,931,332.29,261,15.968717873096466,9533440,-0.00025831023012869994,0.00890281839238014,502.5000000000002,6.860184782215839e-05
8.940696716308593e-09,0.05267654508579204,25.0,163.5,0.295068359375,1.7788985952734948,932,330.07,261,15.968717515468597,9543680,-0.00021519282126973848,0.00880480784107931,357.5000000000007,7.227283992428113e-05
1.080334186553955e-08,0.053155832089844604,25.0,163.5,0.203515625,1.7814197324216365,933,328.66,261,15.968717408180236,9553920,-0.00015525053786404896,0.0077480373865000726,335.00000000000085,5.409398539519827e-05
-1.080334186553955e-08,0.058438648472199636,25.0,155.5,0.2202392578125,1.7836728282272816,934,328.83,261,15.968717628717423,9564160,-0.00022926192214072215,0.011859539119541296,302.5000000000002,4.777152775634619e-05
7.450580596923828e-09,0.050623554686683725,25.0,163.25,0.2964599609375,1.785587089508772,935,332.79,261,15.96871754527092,9574400,-0.00020958243767381645,0.00731006835540029,327.5000000000002,7.24177835522255e-05
4.8428773880004884e-09,0.05411887394899809,25.0,153.25,0.3000244140625,1.785010901093483,936,328.51,261,15.968717724084854,9584640,-0.0002591237978776917,0.008204044646299735,300.0,6.940361074398993e-05
-7.450580596923829e-10,0.052945085469491115,25.0,152.75,0.25986328125,1.7846026085317135,937,331.41,261,15.968717068433762,9594880,-0.00021460325660882518,0.008738553714192677,350.0,6.229704863081054e-05
2.0489096641540527e-08,0.053508731686345436,25.0,135.75,0.288671875,1.7861426614224911,938,321.01,261,15.96871758699417,9605120,-0.00020191013391013257,0.007908190936723259,252.50000000000023,6.933039603822522e-05
-4.8428773880004884e-09,0.053560468822938745,25.0,135.75,0.2374755859375,1.786857184022665,939,317.88,261,15.968717551231384,9615360,-0.00012162764069216792,0.008729294629847572,277.5000000000002,5.659194761804542e-05
-3.7252902984619143e-10,0.05160079646258488,25.0,139.25,0.2176025390625,1.7846229322254659,940,315.07,261,15.968717736005782,9625600,-0.00016849526800797321,0.009521618175494951,275.0,4.872612098552054e-05
1.1175870895385742e-08,0.05066048585090797,25.0,143.25,0.2664794921875,1.7821049846708774,941,320.22,261,15.968716531991959,9635840,-0.00019196365028619766,0.006448621985009595,325.0,5.6817105855344606e-05
-1.7881393432617187e-08,0.05266437951884902,25.0,142.25,0.317529296875,1.7834758840501308,942,326.89,261,15.968717592954636,9646080,-0.00030743612951482645,0.008368025800882606,277.5000000000002,7.269946635490854e-05
7.82310962677002e-09,0.05409623864000427,25.0,150.5,0.2737548828125,1.7820008136332035,943,332.39,261,15.96871749162674,9656320,-0.00018819006145349705,0.00879493209604334,327.5000000000002,5.403245877264595e-05
7.450580596923829e-10,0.05492586936295059,25.0,161.0,0.2253662109375,1.781145267188549,944,337.52,261,15.968715733289718,9666560,-0.0001646113420065376,0.00954178599477018,352.5000000000002,4.51684596381341e-05
-5.960464477539063e-09,0.05206367120133719,25.0,166.5,0.30166015625,1.7816687732934953,945,333.39,261,15.968714225292207,9676800,-0.00013624355306092185,0.006471297563876988,425.0,6.010529847699786e-05
-1.564621925354004e-08,0.052502377522918066,25.0,165.75,0.254931640625,1.7805893056094646,946,330.6,261,15.968717616796493,9687040,-0.00020225973275955766,0.009195357096996305,425.0,5.7159455998956334e-05
1.2293457984924316e-08,0.05387207154560656,25.0,154.0,0.2967041015625,1.7805994927883149,947,321.71,261,15.96871640086174,9697280,-0.00023316923616221175,0.007750078837580077,335.00000000000085,5.697992061932666e-05
1.1175870895385742e-09,0.05181195982321196,25.0,156.5,0.2889404296875,1.7793349355459214,948,325.86,261,15.96871593594551,9707520,-0.00019046972793148597,0.007871944906219142,340.00000000000125,5.492210883524251e-05
-1.1175870895385742e-08,0.05306048801818632,25.0,172.5,0.2561767578125,1.7831195011734962,949,329.14,261,15.968717694282532,9717760,-0.00024019667944230605,0.010496482205053326,477.5000000000002,4.862672001895163e-05
1.0430812835693359e-08,0.05273747472346767,25.0,161.5,0.27333984375,1.7833535917103291,950,331.9,261,15.96871737241745,9728000,-0.000190517049668415,0.008125766167268011,305.00000000000045,5.2901095118862426e-05
-2.9802322387695314e-09,0.05443772059506603,25.0,147.0,0.2615234375,1.7837382867932319,951,326.67,261,15.968717670440673,9738240,-0.00020157124927209225,0.008766543606543564,277.5000000000002,4.803215076165657e-05
-1.5273690223693846e-08,0.0533678915882728,25.0,140.75,0.2636474609375,1.784369356930256,952,331.96,261,15.968717831373215,9748480,-0.0001417481535099796,0.008894466034689685,250.0,5.293865867530556e-05
-2.3096799850463868e-08,0.05313890800985281,25.0,138.0,0.285888671875,1.7853053994476795,953,327.84,261,15.968717813491821,9758720,-0.00022160736043588258,0.008548295541550033,252.50000000000023,4.808286435853404e-05
1.4528632164001465e-08,0.05425889918304263,25.0,170.25,0.3041015625,1.7863322660326957,954,336.73,261,15.968716025352478,9768960,-0.00015433567641593983,0.009004120989266085,425.0,6.564676817220061e-05
-4.097819328308106e-09,0.05270776077177245,25.0,171.75,0.3031982421875,1.786748292297125,955,331.47,261,15.96871766448021,9779200,-0.0002636049670400098,0.009315331266407156,425.0,5.3672288453920916e-05
2.3469328880310058e-08,0.053115170435470635,25.0,167.25,0.3096435546875,1.7861487612128257,956,329.51,261,15.968717163801193,9789440,-0.00020496395245572785,0.008349561496561363,430.0000000000004,6.061525937646195e-05
-2.9802322387695312e-08,0.0560070803953033,25.0,156.25,0.2849609375,1.7862101681530476,957,325.53,261,15.968717753887177,9799680,-0.00022477347156382165,0.00972080055216793,325.0,4.8069954889484734e-05
4.097819328308106e-09,0.0545158963389905,47.50000000000001,168.25,0.2430908203125,1.7875982493162155,958,328.95,261,15.968717682361603,9809920,-0.0001801461214199662,0.010862683717277832,355.00000000000045,4.263737706793336e-05
-1.080334186553955e-08,0.051342036053171225,50.0,185.0,0.2583740234375,1.7878679253160954,959,333.36,261,15.968717461824417,9820160,-0.00013734200911130756,0.007735810288158973,402.5000000000002,4.365906102048456e-05
8.568167686462402e-09,0.055405768105902975,47.50000000000001,171.0,0.231396484375,1.7871935375034809,960,331.95,261,15.96871789097786,9830400,-0.00017212626480613835,0.01028559035003127,277.5000000000002,4.3140124260432344e-05
-6.7055225372314455e-09,0.052436129925393725,25.0,169.25,0.2343017578125,1.7863608203828334,961,333.35,261,15.968717396259308,9840640,-0.00012457495213311632,0.007927894587555783,302.5000000000002,3.5423084159269536e-05
8.568167686462402e-09,0.05275103871583705,25.0,150.25,0.2438720703125,1.7867236755788327,962,332.25,261,15.968717962503433,9850880,-0.00016005308061721734,0.009638788050506265,300.0,3.9612625521456836e-05
