fps,approx_kl_divergence,advantage_norm,PMM:episode_rewards,episode_length,value_loss,frames,P09:episode_rewards,epoch_idx,policy_entropy,grad_norm,clip_fraction,P01:episode_rewards,explained_variance,policy_loss
290,0.0001476665005888833,15.968717950582505,234.5,351.78,0.013238149340395466,8601600,550.0,840,1.6503562122583388,0.057522310409791236,0.1986083984375,50.0,-2.421438694000244e-08,-0.00027896554638573434
290,0.00014274860951744018,15.96871783733368,233.0,355.51,0.012239463449077448,8611840,527.5000000000002,841,1.6530968636274337,0.0579371955538725,0.197607421875,50.0,-1.080334186553955e-08,-0.0002990490964293713
290,0.0001327033311739001,15.968717968463897,218.5,351.08,0.01415898554114392,8622080,402.5000000000002,842,1.6583667665719986,0.059289274639422,0.1967041015625,50.0,-3.725290298461914e-09,-0.0003290459180789185
290,0.00011820450031052587,15.968717914819717,245.0,357.86,0.013892319671867881,8632320,527.5000000000002,843,1.674477855861187,0.05699274923859625,0.1755859375,75.0,1.1548399925231934e-08,-0.000349008653574856
290,0.0001531696101860547,15.968717873096466,239.0,353.72,0.012924509847653098,8642560,500.0,844,1.6761843219399453,0.05686021353760471,0.214306640625,75.0,3.7252902984619143e-10,-0.0003053292424738174
290,0.0001051345390074232,15.968717801570893,246.0,355.75,0.01349036696483381,8652800,500.0,845,1.6671493358910083,0.056240853459199214,0.1685791015625,75.0,-2.60770320892334e-08,-0.0002178308968723286
290,0.00013001814836428595,15.968717670440673,242.0,352.61,0.012402915602433496,8663040,500.0,846,1.6717362366616726,0.05511523248339554,0.1799072265625,75.0,-1.601874828338623e-08,-0.00027312770143907985
290,0.0001270997204183999,15.968717908859253,234.75,352.63,0.013517735447385349,8673280,477.5000000000002,847,1.687185823172331,0.05758798682306041,0.18876953125,75.0,-5.587935447692871e-09,-0.00025850361162156333
290,0.0001209130255638513,15.96871783733368,242.25,359.47,0.013888764470175374,8683520,577.5000000000002,848,1.6931126825511456,0.05631700735610453,0.1735107421875,75.0,-2.2351741790771484e-09,-0.00029642861300089863
290,0.0001361710572197694,15.968717855215072,249.0,361.32,0.01292057558603119,8693760,527.5000000000002,849,1.6903179749846458,0.05855639648030284,0.2193359375,75.0,6.332993507385254e-09,-0.00044954750046599656
290,0.00010662626062796221,15.968717813491821,242.75,355.07,0.012407796468323795,8704000,550.0,850,1.6833709083497523,0.05701498828539629,0.1451171875,75.0,1.862645149230957e-09,-0.00021363283303799108
289,0.0001263705566154627,15.968717741966248,227.0,347.84,0.01216822390051675,8714240,477.5000000000002,851,1.6872671611607075,0.05398697621064158,0.2029052734375,75.0,7.078051567077636e-09,-0.0003138655818474945
289,0.00010928248649690885,15.968717801570893,246.25,351.3,0.0142701994482195,8724480,550.0,852,1.700138132274151,0.060541942529345916,0.1667236328125,75.0,-9.313225746154785e-09,-0.0001436057747923769
289,0.00010249746481321154,15.968717777729035,272.0,358.83,0.013801008740847465,8734720,602.5000000000002,853,1.7001052752137185,0.05731695633123314,0.176904296875,100.0,3.725290298461914e-09,-0.0002986763727676589
289,0.00010790477963524836,15.968717926740647,278.0,361.41,0.01485161516466178,8744960,600.0,854,1.6942867197096347,0.057808502127287296,0.175634765625,97.5,-1.6763806343078613e-08,-0.0003068146350415191
289,0.0001018847002193013,15.968717908859253,268.5,359.35,0.01416589190484956,8755200,600.0,855,1.6980619497597218,0.056623067119519865,0.1732421875,100.0,5.587935447692871e-09,-0.00018267954437760635
289,0.00012664645305555667,15.96871783733368,247.25,350.24,0.013487762348086107,8765440,527.5000000000002,856,1.6956454813480377,0.05976312929700737,0.2214599609375,97.5,1.1175870895385742e-09,-0.00038625377928838136
289,0.00012672007885359272,15.968717950582505,261.25,350.82,0.015568755337153562,8775680,552.5000000000002,857,1.687857748568058,0.06303244940369816,0.2231201171875,125.0,-1.0058283805847169e-08,-0.00045707679892075247
289,0.00011737084911089823,15.968717944622039,262.75,348.84,0.01591787532524904,8785920,457.5000000000006,858,1.682253760844469,0.058563695105180655,0.1921142578125,125.0,-1.1920928955078126e-08,-0.0003356071454618359
289,0.00010686520075537942,15.96871787905693,263.0,352.59,0.014159970496257302,8796160,427.5000000000002,859,1.6885079987347127,0.057622555204378,0.1767578125,125.0,1.862645149230957e-09,-0.00025062511340365743
289,0.00010151862370122444,15.96871783733368,277.0,357.38,0.0153980900417082,8806400,525.0,860,1.694331280142069,0.06170566824543524,0.183251953125,125.0,-1.7881393432617187e-08,-0.00036909356531396044
289,9.751873313170733e-05,15.968717885017394,266.0,359.79,0.014643771015107632,8816640,457.5000000000006,861,1.7024993769824506,0.05873536859160492,0.1650390625,125.0,4.097819328308106e-09,-0.00021326336755009834
289,0.00011473287971881518,15.968717807531357,281.0,365.03,0.014426060483674518,8826880,550.0,862,1.7057825922966003,0.058221729298153745,0.1910400390625,100.0,-1.30385160446167e-08,-0.0001753301236021798
289,0.00010245828971164884,15.968717807531357,276.5,359.7,0.014468852311256341,8837120,550.0,863,1.7090943887829781,0.0583230141343235,0.1828369140625,100.0,-1.4901161193847657e-09,-0.0002783597446978092
289,0.00010510966468899597,15.968717640638351,260.75,358.47,0.013449140806915238,8847360,550.0,864,1.7090681597590447,0.05920201553005687,0.2069091796875,100.0,-1.3783574104309083e-08,-0.00035508147993823513
289,0.00010919787952943239,15.968717777729035,243.5,350.91,0.014420667788363062,8857600,412.5000000000011,865,1.6978198155760764,0.06020715695476099,0.1990234375,100.0,-1.2665987014770507e-08,-0.0002469122289767256
289,0.00011816912965727511,15.96871789097786,263.5,359.37,0.014783746999455616,8867840,527.5000000000002,866,1.7057582847774029,0.06112894001316449,0.20546875,100.0,7.82310962677002e-09,-0.0003306855898699723
289,9.201624165839916e-05,15.96871782541275,258.0,355.44,0.014493060475797393,8878080,527.5000000000002,867,1.7055659517645836,0.056633420033495974,0.154736328125,100.0,-2.9802322387695314e-09,-0.0001846079265305889
289,9.388376293024691e-05,15.968717920780183,273.25,368.28,0.01393691644188948,8888320,550.0,868,1.6939129039645195,0.05457949040195108,0.165185546875,122.5,3.3527612686157227e-09,-0.00022780386716476643
289,0.0001116716953202701,15.968717873096466,274.0,371.56,0.01374146929010749,8898560,550.0,869,1.6974715784192085,0.060286632623755596,0.225244140625,100.0,5.215406417846679e-09,-0.00041350413812324405
289,9.970810579815748e-05,15.96871770620346,269.0,370.37,0.014292732558533316,8908800,502.5000000000002,870,1.6806081116199494,0.05936574163886046,0.205615234375,97.5,1.080334186553955e-08,-0.0003026511487405514
289,0.00012421425182438384,15.968717914819717,274.75,367.15,0.012691093829926104,8919040,527.5000000000002,871,1.6808280996978282,0.058428857617770634,0.2142822265625,100.0,-3.7252902984619143e-10,-0.0003048092723474838
289,0.00011477601263720771,15.968717968463897,271.75,361.31,0.015099229839688633,8929280,550.0,872,1.68551122918725,0.061355680289191736,0.225048828125,100.0,-1.6391277313232423e-08,-0.0003465064655756578
289,0.00011212967263478646,15.968717694282532,248.5,361.99,0.012381048996758182,8939520,502.5000000000002,873,1.6867710165679455,0.0558285036528661,0.2281982421875,100.0,2.2351741790771484e-09,-0.00038497741079481786
289,8.059258545216608e-05,15.968717795610427,258.0,364.21,0.01399828461726429,8949760,552.5000000000002,874,1.6899059019982814,0.05689138021377973,0.17294921875,97.5,9.313225746154785e-09,-0.00026536811419646255
289,8.414663434663794e-05,15.968717914819717,245.25,364.03,0.014027181595156434,8960000,405.00000000000045,875,1.690401191264391,0.05967281117373158,0.1728271484375,75.0,-4.8428773880004884e-09,-0.0003252411257562926
289,7.75553088482539e-05,15.968717926740647,255.0,361.81,0.01483870883093914,8970240,482.5000000000007,876,1.6857217140495777,0.05606957132304352,0.153759765625,75.0,7.450580596923829e-10,-0.00023261286623892373
289,9.95152427467616e-05,15.968717956542969,262.25,363.13,0.013884877451346256,8980480,575.0,877,1.6880488023161888,0.06099120838737996,0.20791015625,75.0,-2.3469328880310058e-08,-0.00033874307591759135
289,8.865554910642004e-05,15.968717867136002,279.5,362.0,0.014456604461884126,8990720,600.0,878,1.6906174719333649,0.05776541855804448,0.1854736328125,97.5,-1.30385160446167e-08,-0.0003350367849634495
289,9.264617606046244e-05,15.96871771812439,267.75,360.89,0.013492283805680927,9000960,575.0,879,1.694037241488695,0.06128494453106732,0.1929931640625,97.5,-1.4901161193847657e-09,-0.00032148104583029635
289,9.825899171751473e-05,15.968718087673187,271.0,360.67,0.014651065367797856,9011200,552.5000000000002,880,1.6927784882485866,0.05953130731448576,0.228955078125,75.0,-3.3527612686157227e-09,-0.0003605856742069591
289,8.718810104024755e-05,15.968717807531357,254.0,362.16,0.013107387682248372,9021440,525.0,881,1.69645956158638,0.057130650136784825,0.19599609375,75.0,1.5273690223693846e-08,-0.0002591946082247887
289,9.006648681904039e-05,15.968717777729035,247.75,361.56,0.014006736605369951,9031680,377.5000000000002,882,1.69504966288805,0.0564267228188813,0.1891357421875,75.0,-2.6077032089233397e-09,-0.00033464531079516744
289,8.256279911229569e-05,15.968717801570893,231.25,354.11,0.014410551221226342,9041920,350.0,883,1.700801929831505,0.055951910997296773,0.17978515625,75.0,-1.1175870895385742e-08,-0.0003408539752854267
289,8.510017777236811e-05,15.968717873096466,260.25,353.62,0.015016488450783072,9052160,527.5000000000002,884,1.7046691365540028,0.0581615127792847,0.198193359375,100.0,8.568167686462402e-09,-0.00034164137869083786
289,9.702143213488056e-05,15.968717867136002,253.25,355.83,0.013810322947392706,9062400,452.50000000000017,885,1.71179651170969,0.059163038876450844,0.228564453125,100.0,9.313225746154785e-09,-0.0003348732825543266
289,9.449360565909615e-05,15.968718004226684,257.0,355.3,0.013434700739162508,9072640,480.00000000000045,886,1.710764941573143,0.0585673399125791,0.220703125,100.0,-2.384185791015625e-08,-0.0003555037779733539
289,8.021975735736931e-05,15.96871775984764,241.25,357.54,0.014482706485432572,9082880,377.5000000000002,887,1.7100516237318515,0.057919060833331815,0.179541015625,100.0,3.3527612686157227e-09,-0.00021611769407172687
289,8.495388579952135e-05,15.968718004226684,240.25,358.5,0.015823083983559628,9093120,375.0,888,1.7095393061637878,0.059654279171136936,0.1886474609375,100.0,-1.1920928955078126e-08,-0.00029380877094808966
289,9.228733125752342e-05,15.968717861175538,253.5,358.74,0.013647335193672916,9103360,402.5000000000002,889,1.7130140088498593,0.060232119766676265,0.2171630859375,125.0,-7.450580596923829e-10,-0.00023006113224255387
289,8.56125819172604e-05,15.968717747926712,256.0,359.92,0.014750578445091377,9113600,450.0,890,1.7099055029451846,0.05935336831185074,0.214013671875,125.0,1.080334186553955e-08,-0.00028735000814776867
289,9.224403238334844e-05,15.968718016147614,250.25,354.11,0.014110194993554615,9123840,450.0,891,1.7067410103976726,0.05962067352760743,0.2193115234375,100.0,2.2351741790771484e-09,-0.0002529024292016402
289,7.629116452143592e-05,15.968717944622039,238.0,353.25,0.01422995854227338,9134080,375.0,892,1.705294603854418,0.057357559131426115,0.1824462890625,75.0,-1.1175870895385742e-08,-0.00023671076523896773
289,6.762245200455652e-05,15.968717736005782,258.25,360.98,0.014534387938329018,9144320,452.50000000000017,893,1.7016566932201385,0.05969756880977921,0.168798828125,75.0,3.7252902984619143e-10,-0.00019799134133791085
289,7.40374791757148e-05,15.968717813491821,254.75,355.55,0.013984916188201168,9154560,482.5000000000007,894,1.70351645052433,0.05767755692223812,0.1836181640625,75.0,-4.470348358154297e-09,-0.00031867572834016756
289,6.161777059592311e-05,15.968718028068542,300.25,369.81,0.016611688314878848,9164800,577.5000000000002,895,1.695499451458454,0.05959863396413041,0.1552001953125,125.0,6.332993507385254e-09,-0.00022696484593325293
289,7.340851437298568e-05,15.968717896938324,280.5,357.45,0.014913988174521364,9175040,600.0,896,1.6964608155190946,0.06090616234901826,0.1775634765625,75.0,-1.30385160446167e-08,-0.0002331230727577349
289,7.73182763030178e-05,15.968717855215072,275.5,350.58,0.013679446048627142,9185280,600.0,897,1.7003853790462018,0.0549189884801904,0.1720458984375,75.0,-7.078051567077636e-09,-0.0002485661567334319
289,7.476137614759182e-05,15.968717789649963,259.25,343.26,0.014266006476827898,9195520,575.0,898,1.7141666993498803,0.056510922129496835,0.16640625,75.0,1.5273690223693846e-08,-0.00013498944463208318
289,9.753025000538428e-05,15.968717789649963,236.75,342.05,0.012773324483714533,9205760,455.0000000000004,899,1.715855971723795,0.05927980624173418,0.2422607421875,75.0,4.470348358154297e-09,-0.0003759775838261703
289,5.929157965702814e-05,15.968718045949936,248.0,346.98,0.015383132908027619,9216000,552.5000000000002,900,1.7163387939333916,0.05748759319842822,0.1536376953125,75.0,1.6763806343078613e-08,-0.0002150407017325051
289,7.445617171448759e-05,15.968717920780183,246.25,349.25,0.012825584383972456,9226240,552.5000000000002,901,1.7105710104107856,0.05594063146010012,0.1884765625,75.0,-7.078051567077636e-09,-0.00030535626065102405
289,6.433578785660642e-05,15.968717944622039,263.75,352.21,0.014317597888293676,9236480,577.5000000000002,902,1.7061734780669213,0.05661476326513158,0.169091796875,50.0,-1.30385160446167e-08,-0.00015540416570729575
289,6.645381268910455e-05,15.968717885017394,266.5,353.17,0.014057957903423813,9246720,575.0,903,1.7081927977502347,0.05720808511693433,0.194384765625,72.50000000000001,1.4901161193847657e-09,-0.0003071291073865723
289,6.877913045855166e-05,15.968718039989472,251.5,351.7,0.014113568104221486,9256960,502.5000000000002,904,1.7090118072926999,0.05833121883823024,0.190478515625,75.0,-1.2665987014770507e-08,-0.00023696269690844928
289,7.08598299464569e-05,15.968717986345291,243.75,355.67,0.014606309938244522,9267200,450.0,905,1.7061218954622746,0.05902075857361646,0.1935791015625,125.0,-4.8428773880004884e-09,-0.00023455834998458157
288,6.673702210804321e-05,15.968717813491821,252.0,362.25,0.014646339837054257,9277440,430.0000000000004,906,1.6990226432681084,0.05942871009764337,0.200927734375,100.0,-5.587935447692871e-09,-0.0002771745654172264
288,7.489360688808233e-05,15.96871782541275,267.75,364.82,0.014385355354170315,9287680,500.0,907,1.7010869435966014,0.06385793268891884,0.237890625,100.0,3.3527612686157227e-09,-0.00029950610260129904
288,5.594639032437954e-05,15.968717741966248,282.0,364.14,0.014588480982274632,9297920,552.5000000000002,908,1.6996420584619045,0.06039932010025608,0.159521484375,125.0,5.215406417846679e-09,-0.00017016307356243487
288,6.952352394051786e-05,15.968717831373215,269.75,357.58,0.014465341073810123,9308160,505.00000000000045,909,1.7038941964507104,0.060423074769116715,0.206982421875,75.0,4.8428773880004884e-09,-0.00028200853121234103
288,5.946794928277654e-05,15.968717974424361,272.75,359.07,0.014709179335477529,9318400,550.0,910,1.7123674854636193,0.05908384869417207,0.1771728515625,122.5,-9.313225746154785e-09,-0.00025943104628822766
288,5.729184050959901e-05,15.968717813491821,274.0,363.21,0.014293071167776361,9328640,550.0,911,1.722046074271202,0.05764169430396956,0.177734375,100.0,-1.7136335372924803e-08,-0.00021001282038923819
288,7.77663949461882e-05,15.968717974424361,250.0,358.96,0.013132370755920419,9338880,400.0,912,1.7258600637316703,0.060266013525572225,0.2109619140625,100.0,-3.3527612686157227e-08,-0.00021051173571322578
288,7.060444189477266e-05,15.96871793270111,242.25,353.18,0.014711436836660142,9349120,400.0,913,1.7285440638661385,0.061054716461623915,0.2173583984375,100.0,5.960464477539063e-09,-0.00022214550590433647
288,6.39639751913279e-05,15.968717831373215,221.75,346.0,0.012844124039111194,9359360,377.5000000000002,914,1.723575010150671,0.058948711584640545,0.22216796875,75.0,-6.7055225372314455e-09,-0.0002497971127013443
288,7.611531442890396e-05,15.968717813491821,221.5,349.48,0.013267124884441728,9369600,377.5000000000002,915,1.7241180472075939,0.05922051508117754,0.23330078125,75.0,5.215406417846679e-09,-0.0003404896320716944
288,5.996875628220266e-05,15.968717962503433,224.75,351.92,0.014267020217084791,9379840,377.5000000000002,916,1.7300470918416977,0.05843019085717196,0.1962646484375,75.0,-1.1548399925231934e-08,-0.00017749097860360054
288,5.6317634512481615e-05,15.968717962503433,247.25,360.76,0.012818479810812277,9390080,452.50000000000017,917,1.7330409862101077,0.05723859324338645,0.1861572265625,97.5,-1.4901161193847657e-09,-0.00024092293533612975
288,5.750920037286278e-05,15.968717736005782,241.25,357.36,0.014729833065939602,9400320,425.0,918,1.7271036379039288,0.06261298117782252,0.208349609375,97.5,-1.1175870895385742e-09,-0.0002457368900650181
288,6.518353840636592e-05,15.968717765808105,249.0,360.82,0.012574147926352452,9410560,452.50000000000017,919,1.7279890462756158,0.0585053807085459,0.2173583984375,120.00000000000001,-4.470348358154297e-09,-0.00022829699046269524
288,6.404778654420796e-05,15.968717783689499,241.25,357.58,0.012788590698619373,9420800,477.5000000000002,920,1.725267219543457,0.05959569434030347,0.2250732421875,75.0,4.097819328308106e-09,-0.00025840353773673994
288,6.902680038631815e-05,15.968717849254608,246.0,356.58,0.012948430237884168,9431040,527.5000000000002,921,1.7233465053141117,0.05888923520557541,0.2485107421875,75.0,-8.940696716308593e-09,-0.0004074718315678183
288,5.679086130818689e-05,15.968717867136002,236.0,354.07,0.01332698433106998,9441280,500.0,922,1.7172524772584439,0.05428447275608348,0.185107421875,75.0,7.82310962677002e-09,-0.0002305752885149559
288,6.023971979303155e-05,15.968717896938324,243.0,350.39,0.012136649640888208,9451520,550.0,923,1.7192386128008366,0.05841464540911727,0.212744140625,72.50000000000001,-1.0058283805847169e-08,-0.00020262153666408266
288,4.99460152058262e-05,15.968717867136002,243.0,349.48,0.01193513411199092,9461760,575.0,924,1.7199875943362712,0.05434161963285755,0.1696044921875,75.0,4.097819328308106e-09,-0.00018280881849932484
288,5.456210460650368e-05,15.968717956542969,250.5,354.28,0.014883886577445082,9472000,552.5000000000002,925,1.7191025853157043,0.06092454806653323,0.1983154296875,75.0,-1.2293457984924316e-08,-0.0002617506943352055
288,5.137636303160775e-05,15.968717908859253,249.75,353.71,0.014693334000185132,9482240,527.5000000000002,926,1.7119364731013775,0.06162206818285183,0.2125,97.5,-2.60770320892334e-08,-0.00032250351105176376
288,6.287130865221258e-05,15.968717908859253,248.5,355.87,0.012294574444240425,9492480,525.0,927,1.7068743057549,0.05805136147016071,0.2215576171875,100.0,3.725290298461914e-09,-0.00024278515375044662
288,5.6184313617357875e-05,15.968717938661575,243.0,355.0,0.013845080161991064,9502720,475.0,928,1.7100217156112194,0.06090332305442396,0.2309326171875,100.0,9.313225746154785e-09,-0.0002761791944067227
288,5.69604849809835e-05,15.968717741966248,237.0,358.94,0.013629204630706226,9512960,402.5000000000002,929,1.7002086400985719,0.05593632675292017,0.21572265625,100.0,-7.450580596923828e-09,-0.0003060081751755206
288,5.056330813602017e-05,15.968717950582505,237.5,355.68,0.014732780208578333,9523200,407.5000000000006,930,1.69357455894351,0.05743892152457206,0.1742919921875,100.0,7.450580596923828e-09,-0.00014218399082892573
288,5.5840572664322965e-05,15.968717902898788,237.5,350.47,0.01312595384515589,9533440,400.0,931,1.7008664667606355,0.0588625377806626,0.2182373046875,100.0,-8.195638656616212e-09,-0.00023530964463134297
288,4.800673367260089e-05,15.968717813491821,242.25,345.91,0.015264320492860861,9543680,400.0,932,1.704965813457966,0.05376305325089341,0.1498046875,100.0,-1.1920928955078126e-08,-0.00016814665614219848
288,4.4602128841120245e-05,15.96871770620346,245.75,350.82,0.012721737865649629,9553920,525.0,933,1.711485856026411,0.05563783163912778,0.160791015625,100.0,1.4156103134155273e-08,-0.00014722918131155894
288,4.0836770105023845e-05,15.968718022108078,257.0,363.51,0.015763056281139144,9564160,525.0,934,1.7112638249993324,0.05802879750466252,0.16689453125,122.5,1.1175870895385742e-09,-0.00017588058562978404
288,4.1000737235918906e-05,15.968718039989472,267.5,368.63,0.014239017562067602,9574400,552.5000000000002,935,1.7121664129197598,0.05722259714762706,0.1693359375,122.5,-1.0430812835693359e-08,-0.0001535135364974849
288,4.174586798768587e-05,15.968717849254608,278.25,370.31,0.014785514309915015,9584640,575.0,936,1.7196517042815684,0.06122758626667205,0.1833984375,147.5,3.7252902984619143e-10,-0.0002375745571043808
288,4.102905399889778e-05,15.968717885017394,285.0,363.92,0.015472825811593793,9594880,575.0,937,1.7240240693092346,0.05750437973331589,0.17919921875,125.0,-1.0058283805847169e-08,-0.00027206073027628006
288,4.4361312179930226e-05,15.968717569112778,270.25,356.52,0.013739228213671595,9605120,550.0,938,1.7294037461280822,0.056998976493339834,0.190380859375,125.0,-2.421438694000244e-08,-0.0001363140621833736
288,4.293784260624989e-05,15.968717873096466,260.25,358.22,0.013544003371498548,9615360,502.5000000000002,939,1.7295673355460166,0.05815562131032542,0.1859375,122.5,-6.7055225372314455e-09,-0.000178966054591001
288,4.429210321035271e-05,15.968717920780183,250.5,363.28,0.01380885784237762,9625600,415.00000000000125,940,1.72938412129879,0.05895946683239968,0.2089599609375,75.0,-1.862645149230957e-09,-0.00019382794744160492
288,3.9936312676580596e-05,15.968717831373215,266.0,364.4,0.013817246291728225,9635840,575.0,941,1.7305201806128025,0.05648494545465198,0.1937744140625,75.0,-4.470348358154297e-09,-0.00020486561916186475
288,3.921534588897657e-05,15.968717843294144,269.0,365.07,0.014410312875406816,9646080,600.0,942,1.7262950390577316,0.058961162678577116,0.1843994140625,72.50000000000001,-1.7508864402770997e-08,-0.0001808839173463639
288,4.0656488951285044e-05,15.96871777176857,288.0,366.05,0.015367568421061151,9656320,600.0,943,1.7217766746878624,0.05802560033541506,0.1827880859375,100.0,-8.195638656616212e-09,-0.00014990266827226152
288,3.858531030509482e-05,15.968717843294144,276.0,364.0,0.014759051065630047,9666560,600.0,944,1.7214717909693718,0.05856110313967765,0.1753173828125,122.5,-2.2351741790771484e-08,-0.00017782484537747222
288,3.188836244145676e-05,15.968717944622039,256.25,355.32,0.014451929079950788,9676800,450.0,945,1.7200560323894023,0.05489497180032373,0.1529541015625,125.0,-5.215406417846679e-09,-0.00015300525428756372
288,4.464075602417239e-05,15.96871789097786,258.5,354.04,0.015837953471054787,9687040,452.50000000000017,946,1.7168230004608631,0.06119292222066538,0.23017578125,125.0,5.215406417846679e-09,-0.00034212059908895754
288,3.734894921478826e-05,15.96871777176857,241.75,348.54,0.013425467498746003,9697280,405.00000000000045,947,1.717598233371973,0.056294480063376964,0.179541015625,97.5,4.8428773880004884e-09,-0.0001334630582277896
288,4.0546309396205515e-05,15.96871771812439,247.75,351.25,0.012977544189197943,9707520,452.50000000000017,948,1.7155031993985177,0.05474777157185425,0.2126953125,100.0,-3.725290298461914e-09,-0.00026058576950163117
288,3.896491470811725e-05,15.968717914819717,243.0,353.27,0.01583519158884883,9717760,400.0,949,1.716652524471283,0.06068243972903893,0.2033203125,100.0,-1.6391277313232423e-08,-0.00021704742684960365
288,3.987845829485081e-05,15.968718123435973,259.5,358.91,0.015742090076673775,9728000,475.0,950,1.7192361950874329,0.06457996720279516,0.220849609375,100.0,2.6077032089233397e-09,-0.00019153907996951602
288,4.100042975805351e-05,15.968717968463897,257.75,365.49,0.011855653443490155,9738240,475.0,951,1.7190888851881028,0.05708507284688913,0.2079833984375,122.5,-1.6763806343078613e-08,-0.00015503770882787648
288,3.389496879426801e-05,15.968717724084854,251.75,357.1,0.013865457312203944,9748480,475.0,952,1.7218885339796544,0.05600690509899346,0.185595703125,75.0,-1.0430812835693359e-08,-0.00019383232483960455
288,3.101174976070098e-05,15.968717849254608,241.75,350.91,0.014247481228812831,9758720,430.0000000000004,953,1.7205251812934876,0.05782183098631068,0.17060546875,75.0,-1.1920928955078126e-08,-0.00011971332060056739
288,3.1330075078894734e-05,15.968717819452285,244.0,348.7,0.01400587601965526,9768960,475.0,954,1.7182138808071614,0.05941184702523587,0.182275390625,72.50000000000001,2.2351741790771484e-09,-0.00014512826201098505
288,3.374336156056756e-05,15.968717807531357,264.0,356.32,0.014204106500255876,9779200,527.5000000000002,955,1.7157213270664216,0.05612943357651924,0.1902587890625,75.0,-5.587935447692871e-09,-0.0002038578524661716
288,3.773692861059885e-05,15.96871787905693,252.5,357.67,0.014318191137863322,9789440,530.0000000000005,956,1.7178523503243923,0.05858519861284302,0.2201171875,72.50000000000001,2.9802322387695314e-09,-0.00020870170374109875
288,3.266857539676593e-05,15.96871770620346,265.25,361.04,0.012955561264243442,9799680,577.5000000000002,957,1.7162088453769684,0.0577473796947028,0.187744140625,75.0,2.9802322387695314e-09,-0.0001566271370393224
288,3.068036272502184e-05,15.968717205524445,264.5,355.76,0.014173224219848634,9809920,552.5000000000002,958,1.713177999854088,0.05843075544611611,0.1838623046875,50.0,8.195638656616212e-09,-0.00011705529577739071
288,3.177066001818219e-05,15.968717896938324,257.75,353.86,0.014052683068439365,9820160,550.0,959,1.7146171130239964,0.060338891493375804,0.2018310546875,75.0,6.332993507385254e-09,-0.0001969793807802489
288,3.755387908572771e-05,15.968717938661575,251.0,350.64,0.015664055082015692,9830400,505.00000000000045,960,1.717327219992876,0.05996768100669594,0.219921875,120.00000000000001,-9.685754776000977e-09,-0.0002519218782254029
288,3.318766017805786e-05,15.968717908859253,254.0,355.8,0.01342978449392831,9840640,412.5000000000011,961,1.716540128737688,0.05736987098662951,0.1944580078125,125.0,-2.5331974029541015e-08,-0.0001701076969766291
287,3.344687029089854e-05,15.968717855215072,279.75,359.34,0.015072300410247408,9850880,575.0,962,1.717201901972294,0.062335711909977096,0.22412109375,125.0,-3.3527612686157227e-09,-0.00016763573621574323
287,3.541992547599904e-05,15.968717950582505,289.75,363.89,0.01466041818348458,9861120,577.5000000000002,963,1.7198293402791023,0.05970776610789098,0.222607421875,125.0,-1.862645149230957e-09,-0.00022712492063874378
287,3.1514043690616944e-05,15.968717789649963,280.0,363.47,0.013495888536272104,9871360,575.0,964,1.7219825483858586,0.059066339178868596,0.2173583984375,125.0,-7.078051567077636e-09,-0.00018667174263100605
287,2.9232468105355734e-05,15.968717926740647,268.5,357.3,0.015143391802848783,9881600,552.5000000000002,965,1.7141981810331344,0.0589450175655757,0.214013671875,100.0,-1.1175870895385742e-08,-0.00022453279088949785
287,3.1382092031684294e-05,15.968718081712723,253.5,350.41,0.015035749373782891,9891840,405.00000000000045,966,1.7053122110664845,0.05954302523849653,0.208203125,122.5,-1.4901161193847657e-09,-0.00020699039678220287
287,2.774608036801851e-05,15.968717986345291,276.5,353.73,0.016202865820378064,9902080,550.0,967,1.7034375987946988,0.05999450538406892,0.1883544921875,125.0,-1.601874828338623e-08,-0.00016155143748619594
287,3.0345737170733854e-05,15.968717992305756,285.75,357.12,0.014625179828726687,9912320,552.5000000000002,968,1.7023370563983917,0.05878424156135964,0.20126953125,147.5,1.2665987014770507e-08,-0.00016675801562087144
287,2.8673482431518238e-05,15.96871789097786,279.5,357.93,0.014518685123766773,9922560,550.0,969,1.7014887198805808,0.05929984305070164,0.2138427734375,100.0,-1.862645149230957e-09,-0.00019766693985729945
287,2.572763740671391e-05,15.968718004226684,269.0,352.58,0.014665611369127873,9932800,525.0,970,1.7030663199722766,0.0574673847026817,0.17451171875,122.5,-7.078051567077636e-09,-0.0001088965926101082
287,2.5297333388962784e-05,15.96871783733368,276.0,353.52,0.014129036749363878,9943040,527.5000000000002,971,1.7021717339754106,0.05601515483149518,0.18271484375,125.0,-4.8428773880004884e-09,-0.0001419197033101227
287,2.4718010000546187e-05,15.968717688322068,249.75,351.93,0.013521746731566964,9953280,430.0000000000004,972,1.7027612686157227,0.05657629062727174,0.1761474609375,125.0,-4.8428773880004884e-09,-9.227043483406305e-05
287,2.6597576979625613e-05,15.96871783733368,233.75,346.74,0.013935900884098374,9963520,377.5000000000002,973,1.7048638731241226,0.05893077171846158,0.2208984375,125.0,2.6077032089233397e-09,-0.000191550555973663
287,2.612883989279169e-05,15.968717885017394,239.75,349.57,0.012987780398543692,9973760,377.5000000000002,974,1.7046011485159398,0.0572504006968099,0.1973876953125,97.5,5.215406417846679e-09,-0.0001747644893839606
