frames,policy_entropy,policy_loss,advantage_norm,P09:episode_rewards,epoch_idx,explained_variance,P01:episode_rewards,grad_norm,PMM:episode_rewards,value_loss,episode_length,fps
8424000,0.9782031214237213,-0.009432741920318222,3.534192795753479,382.0,1053,0.8949715727567673,147.79999999999998,1.4850101716707524,303.9,0.10833260496612639,1849.47,203
8432000,0.9556919747591018,-0.009367670707360958,2.8138129246234893,382.0,1054,0.8897205376625061,147.79999999999998,1.0395798805835748,304.42,0.0650999121600762,1845.78,203
8440000,0.922636423110962,-0.012157559802290052,3.5857872915267945,382.0,1055,0.9153097707033158,143.9,1.5032219007576273,302.64,0.11209752875380218,1826.91,203
8448000,0.9526927191019058,-0.021971439111512156,3.3010777294635774,382.20000000000005,1056,0.9088560903072357,143.9,1.1979687355438713,300.87,0.09654242801479995,1839.92,203
8456000,0.9500666350126267,-0.01802300813025795,3.9307665157318117,384.1,1057,0.8384822130203247,123.7,1.4861945311461005,298.62,0.12463986549992115,1840.76,203
8464000,0.9375580781698227,-0.0003725250833667815,3.556126972436905,384.1,1058,0.9312638777494431,112.0,1.3600342483614025,293.19,0.10611251566559077,1819.42,203
8472000,0.9674715334177018,-0.006547815726262343,3.8016717088222505,384.1,1059,0.8820067721605301,123.7,1.3906602692955707,297.49,0.11864327928982675,1825.27,203
8480000,0.9706699049472809,-0.027851228191284463,4.150234194993973,384.1,1060,0.8334824347496033,123.7,1.5801922676973803,299.7,0.13222978755831719,1826.19,203
8488000,0.998166264295578,-0.019018284251214938,3.6828049600124357,385.1,1061,0.8591817617416382,112.0,1.4674892042512524,297.56,0.10321421097964048,1823.29,203
8496000,1.0041067200899123,-0.009088628930039705,4.164826653003693,385.1,1062,0.8698855578899384,111.7,1.7403572899606052,297.36,0.1418999911658466,1815.3,203
8504000,1.0002345091104508,-0.01406122866901569,2.9706514847278593,381.1,1063,0.8967954325675964,123.7,1.037506881917692,294.75,0.08651216928847134,1804.48,203
8512000,1.0056211620569229,-0.016091878896113486,3.3922006165981293,381.1,1064,0.9017435652017594,109.20000000000002,1.3953066909464424,290.94,0.1024235195107758,1788.74,203
8520000,1.0026900374889374,-0.02173703787615523,3.6364625108242037,381.1,1065,0.8530839765071869,109.20000000000002,1.4184963727864541,288.6,0.11581766749732196,1779.1,203
8528000,0.9353455984592438,-0.016270367232500575,3.1966677021980288,378.3,1066,0.9110787838697434,109.20000000000002,1.2383541340996798,289.41,0.09057277949526905,1783.53,203
8536000,1.0041384649276734,-0.0060765520518179985,3.9047794115543364,375.30000000000007,1067,0.9011581629514694,109.20000000000002,1.5903092907155267,285.23,0.1220791955664754,1784.77,203
8544000,1.0410401165485381,-0.02026195680780802,2.7876946264505387,375.30000000000007,1068,0.9078506553173065,84.0,1.0096837753520662,281.69,0.07044809574726969,1779.59,203
8552000,0.9853996789455414,-0.015848628059757175,2.654960004091263,375.30000000000007,1069,0.8646322429180145,84.0,0.8689120656178789,281.78,0.06758678867015988,1782.6,203
8560000,0.9554532724618912,-0.013613689764752053,3.5847877430915833,375.30000000000007,1070,0.872095530629158,109.20000000000002,1.2591999447826,285.65,0.11550185351632536,1790.6,203
8568000,1.0070348292589189,-0.020682815426262095,3.5223712372779845,369.6,1071,0.8824568605422973,109.20000000000002,1.182525986495544,282.4,0.10847730959765613,1776.83,203
8576000,0.9948257553577423,-0.011065104852896183,2.8674594283103945,369.6,1072,0.8746479958295822,124.3,1.0781566946461083,286.65,0.0733018545806408,1790.68,203
8584000,0.9793465328216553,-0.004461012374376878,3.8567059242725374,369.6,1073,0.9222887086868287,124.3,1.4122847876854383,286.46,0.1339561021886766,1786.18,203
8592000,1.00117901802063,-0.020900319699430837,4.168069972991943,368.1,1074,0.9010141485929489,124.3,2.166734395710419,285.81,0.13908422188833355,1783.41,203
8600000,1.0293832522630693,-0.02035747191752307,3.3734838581085205,368.1,1075,0.88034213244915,124.3,1.3223193687677495,287.49,0.10303920850157738,1782.13,203
8608000,1.007314851284027,-0.011744464554067236,3.0147371315956115,369.1,1076,0.8946354824304581,124.3,1.132582468210066,287.03,0.08646286418661475,1790.27,203
8616000,0.9980464571714401,-0.02136174915591255,2.9756047427654266,374.20000000000005,1077,0.9216890335083008,150.2,1.029066407060055,288.95,0.08394265989307315,1807.64,203
8624000,1.0086461156606674,-0.023709706604713575,4.242834585905075,374.20000000000005,1078,0.8956225949525833,153.8,1.7298604793728594,291.02,0.1671965391281992,1802.55,203
8632000,0.9708780485391617,0.0024184329621493817,3.176602551937103,372.20000000000005,1079,0.912352797985077,153.8,1.01032617066179,290.73,0.08409182835370302,1801.09,203
8640000,0.9795750653743744,-0.014543454788508825,3.295975174307823,374.20000000000005,1080,0.9127426296472549,173.9,1.1364284321148888,297.16,0.08878652899060398,1821.11,203
8648000,1.0524086582660674,-0.023986383971059694,3.9289866816997527,374.0,1081,0.8703782033920288,163.29999999999998,1.479311684341348,294.67,0.13154383984394372,1829.15,203
8656000,1.01119899392128,-0.007167571958270855,3.024634937047958,371.1,1082,0.8728991812467575,124.3,0.9878257566033929,287.16,0.0802537925215438,1818.02,203
8664000,1.006098507642746,-0.012126983661437407,2.474550076723099,372.20000000000005,1083,0.9137719279527664,117.9,0.8326184488843462,286.87,0.05054848736617714,1812.07,203
8672000,1.0142135232686997,-0.01930147484061308,4.514117559194565,371.1,1084,0.8330738627910614,124.3,1.7251553162379727,288.49,0.1690763465454802,1809.56,203
8680000,1.0098912030458451,-0.027182529644633177,4.065549807548523,374.0,1085,0.9097895687818527,154.60000000000002,1.5019777810818737,293.44,0.14401440831832588,1822.58,203
8688000,0.9889893281459808,-0.009046918942476622,3.7100084805488587,374.0,1086,0.8475093609094619,163.29999999999998,1.4322277860322126,296.6,0.10919023201335222,1831.13,203
8696000,0.9914452815055848,-0.014892435514047975,3.253049694299698,374.20000000000005,1087,0.8785264223814011,132.2,1.198960029422731,294.58,0.08749110166914761,1821.02,203
8704000,0.9793515974283218,-0.008417415330768563,3.9892256569862368,376.0,1088,0.8452908486127854,145.6,1.3905677261883447,297.1,0.1321050774306059,1836.34,203
8712000,0.998444247841835,-0.015589786853524856,3.892142565250397,377.2,1089,0.8876085269451142,132.2,1.3546561549723333,296.77,0.13051730584353208,1823.39,203
8720000,1.066462431550026,-0.021729882211075163,3.1278885197639466,377.2,1090,0.803427301645279,138.4,1.0323224324244054,296.98,0.08657084479462356,1828.14,203
8728000,0.9979504764080047,-0.0033052793054594077,2.992359435558319,377.2,1091,0.9152140206098557,131.9,1.1181403028441934,294.53,0.0885277371108532,1819.82,203
8736000,1.0189541667699813,-0.029661346881184728,3.293027820587158,379.50000000000006,1092,0.8666193300485611,131.9,1.2883872962184153,292.03,0.09313979577273131,1807.27,203
8744000,1.0120804876089096,-0.01793307327781804,3.6729367792606356,379.50000000000006,1093,0.8272229188680649,131.9,1.6864941441312369,290.0,0.11590416607446968,1804.74,203
8752000,0.9446942055225372,-0.013968512566643767,3.830647146701813,379.50000000000006,1094,0.8842321050167083,131.9,1.3978829287879835,294.26,0.12406176730990409,1823.57,203
8760000,0.9654207301139831,0.0021288040623767303,3.535854980945587,387.0,1095,0.8869639772176743,131.9,1.1930052880438533,297.84,0.0962482097465545,1835.83,203
8768000,1.0165763354301454,-0.021610207949997857,3.3118816936016082,387.0,1096,0.8210009574890137,131.9,1.0796854469654105,298.6,0.09951553680934012,1849.39,203
8776000,1.011447547674179,-0.004463423986453563,3.6028222107887267,388.50000000000006,1097,0.8940264838933945,131.9,1.327106339891782,298.89,0.12036800852045416,1849.08,203
8784000,0.9683594846725464,-0.0017682214500382542,4.087449349164963,393.0,1098,0.8863578724861145,131.9,1.536061286690701,299.22,0.13820149837993084,1851.52,203
8792000,0.960345516204834,-0.010873722443066072,4.546126599311829,393.0,1099,0.8583470022678376,131.9,1.7109386040974142,300.08,0.17059059327468276,1855.65,203
8800000,1.0148434025049209,-0.01733246378869808,3.0332692456245423,394.4,1100,0.893945865035057,131.9,1.0276818463534472,302.76,0.07278387024998664,1855.95,203
8808000,1.0142744958400727,-0.016662604325683786,3.296743403673172,394.4,1101,0.8538576596975327,131.9,1.238069602999336,302.84,0.0988578706746921,1861.69,203
8816000,1.1380674993991853,-0.05521419670054456,3.6728973150253297,393.0,1102,0.7023545187711716,31.500000000000004,1.7433154654858976,252.13,0.12297127697616815,1643.88,203
8824000,1.0700649797916413,-2.8405390912666915e-06,1.74344402551651,393.0,1103,0.7371547710895539,9.700000000000001,0.5082965453291899,245.27,0.0279039213526994,1607.97,203
8832000,0.9995483404397965,-0.0019160617168381578,2.919602799415588,393.0,1104,0.8332018727064132,9.700000000000001,1.1366697142426718,241.01,0.07896572526078671,1588.39,203
8840000,0.950725519657135,-0.023789099035784602,5.18345814704895,392.1,1105,0.8792902189493179,9.700000000000001,2.3827601513708716,236.17,0.2467292041517794,1567.77,203
8848000,1.0299681305885315,-0.03541854007409711,3.84912521481514,387.1,1106,0.7436949682235717,9.700000000000001,1.445829486678684,240.88,0.1350064876442775,1586.45,203
8856000,1.0066810005903244,-0.0021070439647883177,3.0888783466815948,385.2,1107,0.876090378165245,9.700000000000001,1.1825150173881491,234.74,0.08579620422329753,1552.67,203
8864000,0.9880825364589692,-0.013818945067469031,3.948876533508301,384.1,1108,0.8447176837921142,9.700000000000001,1.5503488201814037,232.55,0.13715767229907214,1544.44,203
8872000,0.993154131770134,-0.0123972678440623,3.5763481462001803,384.1,1109,0.9027586883306503,9.700000000000001,1.2669744847484758,235.12,0.11000997569411992,1541.87,203
8880000,0.9890491104125977,-0.0050646407605381685,3.5172977113723753,385.2,1110,0.9394741576910018,9.700000000000001,1.295000222309572,242.43,0.10098419432528317,1553.9,203
8888000,0.9590819841623306,-0.027134784015943297,3.3823257446289063,385.2,1111,0.8806988775730134,9.700000000000001,1.4592050224732915,240.16,0.09814240301027893,1546.7,203
8896000,0.9555773174762726,-0.008548859327565878,4.14077879190445,384.1,1112,0.8839299100637436,9.700000000000001,2.0725185440353564,241.3,0.14689581749029457,1554.99,203
8904000,0.941227349638939,-0.018561906559334602,3.6150045156478883,385.2,1113,0.9171070712804794,9.700000000000001,1.7523236440937882,243.87,0.12304741028696299,1558.18,203
8912000,0.9499296146631241,-0.014213672127225437,3.9436789000034334,390.20000000000005,1114,0.8760855108499527,9.700000000000001,1.6391307637108674,241.54,0.13254809863865374,1549.8,203
8920000,0.9877700418233871,-0.0254223777964944,4.9394224417209625,385.5,1115,0.9008252185583114,9.700000000000001,2.5642765670407273,240.82,0.23947992674075066,1535.91,202
8928000,0.9967259472608566,-0.01915884292102419,3.41516371011734,385.5,1116,0.8976542204618454,9.700000000000001,1.6638722788574158,236.6,0.09785795449279248,1517.39,202
8936000,0.9943485939502716,-0.01588155932840891,3.219428001642227,381.9000000000001,1117,0.9092605656385422,9.700000000000001,1.2993910743148411,227.98,0.09999495477415621,1483.48,202
8944000,0.980156278014183,-0.013344695596024393,3.99317338347435,381.0,1118,0.9168393629789352,9.700000000000001,1.6783165378082001,228.0,0.1359505290631205,1483.98,202
8952000,0.9989200973510742,-0.0261550170450937,3.985841009616852,378.3,1119,0.908441573381424,9.700000000000001,1.4921808956402143,222.58,0.12576335992664098,1467.74,202
8960000,1.000006111264229,0.0034374987555202095,3.7747688484191895,381.9000000000001,1120,0.9173775559663773,9.700000000000001,1.333975126145203,227.72,0.12228704186156392,1483.23,202
8968000,1.0049332147836685,-0.02109909299208084,3.686607049703598,388.20000000000005,1121,0.9165369105339051,15.100000000000003,1.4155832418401155,243.27,0.12422690406441689,1532.19,202
8976000,0.9955637037754059,-0.009307360047241673,3.980825605392456,390.0,1122,0.9171747612953186,15.100000000000003,1.7265659691859632,249.17,0.13640380485914647,1549.14,202
8984000,1.002089079618454,-0.008089085493702441,3.467789429426193,390.0,1123,0.9082707959413528,39.0,1.182424597973579,259.2,0.10406317762099207,1608.43,202
8992000,1.0187455761432647,-0.02589912441704655,3.4635167181491853,392.20000000000005,1124,0.8238653671741486,70.0,1.6173434107896845,273.82,0.10310558299534023,1687.28,202
9000000,1.0278320306539535,0.0027296402957290413,2.4637732142210007,392.20000000000005,1125,0.8256955742835999,88.60000000000001,0.9118252828900129,278.82,0.057101739239878956,1707.96,202
9008000,1.0208238685131072,-0.012838483896339313,3.273049179315567,392.20000000000005,1126,0.8758233487606049,87.80000000000001,1.1215745496056178,278.61,0.09457168727181851,1707.98,203
9016000,0.9849924910068512,-0.023293611181202323,3.7382158279418944,390.4000000000001,1127,0.8726448088884353,87.80000000000001,1.2643814526925665,273.32,0.12915788233280182,1703.36,203
9024000,0.9921918797492981,-0.020550042738905178,3.8327405428886414,394.4,1128,0.8992269885540009,98.89999999999999,1.4479052337371903,274.99,0.13377820850349964,1713.15,203
9032000,0.9926581156253814,-0.020936260679736734,3.207929927110672,398.1,1129,0.9185915726423264,98.89999999999999,1.434604257685133,278.46,0.09259703488089144,1740.45,203
9040000,0.9675263214111328,-0.010866682287778531,4.083658739328384,399.1,1130,0.9237653487920761,98.89999999999999,1.587827830177002,279.31,0.13454775288701057,1747.4,203
9048000,0.9937687808275223,-0.01919016544779879,3.920374400615692,399.1,1131,0.9260083484649658,98.89999999999999,1.45757325170874,279.83,0.13276773157529534,1750.07,203
9056000,1.004965597987175,-0.009772306524973828,3.3492544519901277,398.1,1132,0.9351674902439118,98.89999999999999,1.4114074942137975,278.13,0.09438797663897276,1754.26,203
9064000,1.005548821091652,-0.010487617710605263,3.323062695264816,399.1,1133,0.9178197360038758,100.0,1.3472466142421848,279.91,0.0980906844418496,1747.79,203
9072000,1.011373184323311,-0.02829025682643987,3.8129423058032987,399.1,1134,0.8297636550664902,100.0,1.4303735274855627,274.58,0.13798685400746763,1735.79,203
9080000,0.9977897599339485,-0.04911133206871455,4.214981682300568,388.1,1135,0.4534144479036331,1.0,2.1672243824891484,187.81,0.20614256988279522,1340.74,203
9088000,1.0941306310892105,-0.014649335323665582,2.093390049338341,362.4,1136,0.6908719581365586,1.0,0.7349651088667726,156.87,0.04043345535639673,1182.89,203
9096000,1.01081504881382,-0.0014454179216409101,1.8561081928014755,362.4,1137,0.8295086896419526,1.0,0.7102255999403174,154.81,0.03242929253261537,1170.5,203
9104000,0.9554151290655136,-0.021694622808718124,4.030463154315949,361.1,1138,0.8636821895837784,1.0,1.8539668811176417,147.14,0.1511163052218035,1144.94,203
9112000,1.013355579972267,-0.026085441511822863,4.675442039966583,361.1,1139,0.8861738240718842,1.0,1.7859290635120693,151.29,0.18034464789554477,1164.07,203
9120000,1.0277583926916123,-0.00504386218613945,3.516785228252411,366.50000000000006,1140,0.927704992890358,1.0,1.3852034443538963,158.44,0.10257298312149941,1188.55,203
9128000,1.00184123814106,-0.013183984071947635,3.9770327007770536,371.6000000000001,1141,0.9033030164241791,1.0,1.6315535688748972,166.36,0.14064955607056617,1198.21,203
9136000,0.987800949215889,-0.028279809289379045,4.008883849382401,371.6000000000001,1142,0.8757639056444169,1.0,2.1448284609208184,166.2,0.15797759622335433,1197.15,203
9144000,0.9792098474502563,-0.032541909936990125,4.095851233005524,366.50000000000006,1143,0.8708540838956833,1.0,1.6807866118953825,163.12,0.14374057548120617,1182.73,203
9152000,0.9318390065431594,-0.02659430812811479,3.8703839588165283,373.40000000000003,1144,0.8944527053833008,1.0,1.48411971739781,168.69,0.12233440657146274,1195.11,203
9160000,0.992493212223053,-0.02677236716437619,3.253186320066452,377.5,1145,0.8499324506521225,1.0,1.2852775626721578,168.47,0.09375906757544726,1207.97,203
9168000,0.9969662863016129,-0.01904263108246596,3.304482691884041,382.0,1146,0.8603809767961502,1.0,1.6173240016236674,170.98,0.1101423419546336,1219.06,203
9176000,0.9964871603250504,-0.040192055526422334,3.57006711602211,377.5,1147,0.8189501672983169,1.0,1.4507954479712,159.29,0.12027621104381979,1193.75,203
9184000,1.0063178980350493,-0.020018894345266745,3.9931887435913085,377.5,1148,0.8382540625333786,1.0,1.6171365268955904,159.7,0.14163040453568101,1193.57,203
9192000,0.9834702920913696,-0.005951794754946604,2.704483804702759,377.5,1149,0.8846983623504638,1.0,0.9652721487856067,163.22,0.058990111835300924,1195.4,203
9200000,0.9358248317241669,-0.020003618677146732,4.050565756559372,377.5,1150,0.8872523283958436,1.0,1.7841161241464365,163.47,0.13962238743901254,1195.04,203
9208000,0.9266954964399338,-0.013294224583078176,3.9033407878875734,382.4000000000001,1151,0.9237744396924973,1.0,1.6953865497661282,179.5,0.12934771495871245,1243.56,203
9216000,0.9262311154603958,-0.010838877865317044,3.2845307111740114,387.1,1152,0.9269508945941926,1.0,1.3909491707157833,195.15,0.08534024336375295,1309.34,203
9224000,0.9369802403450013,-0.023685729878488927,3.039237426519394,388.3,1153,0.9228415012359619,1.0,1.2330217336484932,206.65,0.08353846997022629,1361.5,203
9232000,0.9255605429410935,-0.020454665120923893,4.389246835708618,391.0,1154,0.8616908949613571,1.0,1.7964184944276615,220.57,0.16516820129938423,1432.9,203
9240000,0.9571882355213165,-0.0037320832090335897,4.057269003391266,391.0,1155,0.9167398631572723,2.0,1.7427566902883127,234.29,0.12119123414158821,1501.72,203
9248000,0.9512746834754944,-0.012503025193000212,3.368221974372864,391.0,1156,0.9291636216640472,3.8000000000000007,1.1481189559634069,245.41,0.09946189464069903,1561.14,203
9256000,0.9758774173259736,-0.007215989803662524,3.1445292055606844,391.40000000000003,1157,0.9274526315927506,31.700000000000003,1.0277324848891474,260.8,0.0779069543723017,1649.38,203
9264000,1.009847349524498,-0.014577934566623298,3.8277288353443146,391.40000000000003,1158,0.9105704420804978,60.4,1.6326774221990468,273.55,0.12794191310182212,1715.69,203
9272000,1.0224613505601883,-0.01948447663569823,3.343053275346756,391.40000000000003,1159,0.9158214890956878,71.0,1.33923140987738,280.17,0.09610520672053098,1749.08,203
9280000,1.0183150005340575,-0.0258013373875292,3.6694513714313506,391.40000000000003,1160,0.9214536851644516,86.6,1.340522944594829,288.22,0.12887973609380424,1798.56,203
9288000,1.0567860859632492,-0.02472675884982891,4.294973497390747,395.30000000000007,1161,0.7792646872997284,135.5,2.8323010003538416,304.55,0.20895219039171933,1865.69,203
9296000,1.0478897327184677,0.0026784103063982913,2.2370199686288834,403.1,1162,0.9329838240146637,136.0,0.6597060501551915,311.88,0.0398804200720042,1887.22,203
9304000,0.9873559153079987,-0.015337129797844682,3.743544542789459,403.1,1163,0.9126481765508652,129.20000000000002,1.5763416962231234,302.59,0.12931161259301008,1866.29,202
9312000,0.9911686354875564,-0.013191707035002765,2.947095617055893,403.1,1164,0.896875246167183,129.20000000000002,1.4014235830607251,302.15,0.0713823948521167,1866.37,202
9320000,0.9479377669095993,-0.012069753324030898,4.143145953416824,403.1,1165,0.8979410707950592,129.20000000000002,1.7133619509118312,303.47,0.15576191858388483,1869.76,202
9328000,0.9938529878854752,-0.02350000884849578,3.910434182882309,404.0,1166,0.9081884849071503,135.5,1.66184366701638,309.93,0.14024327598512173,1896.93,203
9336000,1.0065542566776275,-0.011167178305331617,3.3013547134399412,404.0,1167,0.9092669492959976,129.20000000000002,1.2103855294009944,308.2,0.09663686851970851,1908.18,203
9344000,1.0063289433717728,-0.013489460161072202,3.0988942623138427,404.0,1168,0.9006714767217636,129.20000000000002,1.1769638770564874,307.44,0.0896421994548291,1898.1,202
9352000,1.0305205792188645,-0.015001679402776063,3.7320228683948518,404.0,1169,0.8173061043024064,113.0,1.2953506539551014,309.06,0.13863757968880236,1900.07,203
9360000,1.0417038375139236,-0.03420865702442825,5.024937925338745,404.0,1170,0.8377117598056794,113.0,2.098584079136956,308.82,0.1949183551967144,1894.25,203
9368000,1.0135043114423752,-0.015562002676306292,2.615222944021225,404.0,1171,0.9193979787826538,133.70000000000002,0.8166154981035615,311.48,0.06113443308509886,1911.68,203
9376000,0.9805748093128205,-0.009697833431418985,2.910851545333862,404.40000000000003,1172,0.9366865473985672,113.0,1.0477260379889157,314.3,0.08146752083674073,1920.76,203
9384000,1.0435320395231247,-0.024459276292618598,3.232117097377777,404.0,1173,0.8735629254579544,111.50000000000001,1.3018568396471621,307.53,0.09498842609114945,1901.55,203
9392000,0.9988617181777955,-0.045603737411438486,4.666817518472672,404.40000000000003,1174,0.8834188294410705,111.50000000000001,2.1556653225008136,307.26,0.19030119997449219,1903.09,203
9400000,0.9934004962444305,-0.012234720701817423,3.9099854719638825,404.40000000000003,1175,0.9236448055505753,97.8,1.5290350068867062,302.94,0.13266526766121386,1888.53,203
9408000,1.0367175203561783,-0.012688624438887929,2.9767949652671812,402.2,1176,0.8914163225889206,97.8,1.1336019868476463,299.65,0.07032761570997537,1882.27,203
9416000,1.043131598830223,-0.027466994707938282,2.9194791120290757,402.2,1177,0.8930322581529617,95.7,1.0567609534722036,297.44,0.0849879883788526,1878.01,203
9424000,0.9927437442541123,-0.010410597993177362,3.972898625135422,402.0,1178,0.8826387023925781,92.2,1.6242551871208812,291.78,0.13706073995679616,1859.24,203
9432000,0.9787613254785538,0.001563619913322327,4.147324155569077,402.0,1179,0.9384529703855514,95.7,1.643059497764981,294.99,0.12831912582740188,1875.75,203
9440000,1.060753545165062,-0.02909678221520153,3.531687095165253,402.0,1180,0.8741039490699768,97.8,1.2096513687224906,294.94,0.11726988978683948,1862.0,203
9448000,1.0443492424488068,-0.02814055128954351,3.5542551678419114,402.0,1181,0.8836104965209961,97.8,1.2794230105254403,294.95,0.1236987405223772,1862.3,203
9456000,0.9829231297969818,-0.005406598218978615,3.4295012414455415,402.0,1182,0.9329087567329407,97.8,1.2931235431528798,294.59,0.10336768763605506,1861.25,203
9464000,0.9673567819595337,-0.013085866302717478,3.816776298284531,402.0,1183,0.9323316061496735,101.60000000000001,1.4445084181991754,298.53,0.143181018140167,1876.44,202
9472000,1.024545939564705,-0.02664160511980299,3.2393793749809263,400.1,1184,0.9226450169086456,101.60000000000001,1.0825259400792908,295.73,0.0947170372121036,1867.2,203
9480000,0.96600017786026,-0.01970764913887251,3.0985407507419587,394.3,1185,0.9013585883378983,95.7,1.065496279350712,288.45,0.09547286575194448,1837.82,203
9488000,0.9739515614509583,-0.02498752055922523,3.7814346206188203,394.3,1186,0.910340530872345,105.6,1.603644820146417,293.93,0.13290797629393636,1857.68,203
9496000,0.9643492168188095,-0.014523631317424589,3.479837203025818,394.3,1187,0.8932533490657807,105.6,1.305183549486063,290.29,0.10657423107884824,1854.03,203
9504000,0.9640951031446456,-0.012386296101844892,2.9898646652698515,394.3,1188,0.9183128148317337,105.6,1.050934795452323,289.0,0.08181220344267785,1847.11,203
9512000,0.946516894698143,-0.003499111358541995,4.275117733478546,390.0,1189,0.8823793405294418,105.6,1.5814667893028047,286.48,0.15475775506347417,1837.32,203
9520000,0.9683520197868347,-0.03586278456277796,4.2676584804058075,390.0,1190,0.9101743996143341,101.9,1.739220911024634,283.86,0.1654467867873609,1829.92,202
9528000,0.9551152938604355,-0.009684657269972377,3.344535548686981,390.20000000000005,1191,0.9314354979991912,105.6,1.2135289531868219,288.21,0.09319111433811486,1837.99,202
9536000,0.9442391312122345,-0.022064738408080303,3.2774159014225006,390.20000000000005,1192,0.9151990336179733,111.4,1.1831955016100304,290.56,0.1028288931073621,1844.5,202
9544000,0.9407265818119049,-0.03678931296803057,4.083025320768356,390.20000000000005,1193,0.8703100460767746,111.4,1.5317974800866483,291.44,0.1438720296882093,1840.71,202
9552000,0.9529917550086975,-0.000997283102478832,3.7790665185451506,390.20000000000005,1194,0.9329797428846359,105.6,1.2927898673600198,289.22,0.11843162395060063,1819.04,202
9560000,1.0201647859811782,-0.006971257734112442,3.159501074552536,390.0,1195,0.9049084234237671,111.4,1.1218534985290192,292.23,0.08326655386947096,1830.16,202
9568000,0.9764722216129303,-0.009504683526802182,3.032423335313797,392.1,1196,0.9218487590551376,111.4,1.0404214043289073,297.26,0.08755750105716288,1850.63,202
9576000,0.9742962616682053,-0.0018299855547957123,3.6071934604644778,390.20000000000005,1197,0.9421451634168625,111.4,1.2875721248000316,296.2,0.10175143052823842,1845.12,202
9584000,1.022204691171646,-0.0200148913852172,3.884454414844513,392.1,1198,0.9041193962097168,112.9,1.2078873914488755,298.72,0.12156731369905174,1849.62,202
9592000,0.9905685853958129,0.003245448908419348,3.02033900141716,393.0,1199,0.9517755484580994,112.9,0.9878340127966783,300.86,0.06980608063749968,1857.08,202
9600000,0.9939060813188553,-0.016567695907579037,3.9889581286907196,393.0,1200,0.9185998666286469,120.2,1.572982615077415,304.84,0.1327523346617818,1863.64,202
9608000,0.9575594061613083,-0.01534016091551166,3.605845378637314,393.0,1201,0.9239673328399658,194.80000000000004,1.2311483242427963,311.18,0.11423445037566125,1879.34,202
9616000,0.9610079365968704,-0.01942586295237561,3.229918282032013,393.0,1202,0.9303209912776947,194.80000000000004,1.1613253518647015,311.81,0.09089977632276713,1880.52,202
9624000,0.9915604245662689,-0.0230441669607535,3.8954042959213258,393.0,1203,0.8829219281673432,194.80000000000004,1.5185504098380707,311.97,0.13034769859164952,1880.6,202
9632000,0.9688798093795776,-0.012422530696494506,3.0181304168701173,398.30000000000007,1204,0.957829515337944,207.5,1.0419093854796038,316.66,0.06994524525478482,1914.1,202
9640000,0.9720709419250488,-0.01528314421273535,4.161372029781342,401.3,1205,0.942656722664833,207.5,1.5566828492267093,317.9,0.15397216244600714,1919.36,202
9648000,0.9703153121471405,-0.018497797900345177,4.528230904340744,401.3,1206,0.8675100916624069,207.5,1.6978840216432058,319.14,0.15903772165998817,1919.74,202
9656000,0.978434431552887,-0.010541503308777464,3.3430245864391326,404.0,1207,0.943596328496933,207.5,1.2807433845241467,321.75,0.09377243072725833,1920.57,202
9664000,0.9961526376008988,-0.006588500274606304,3.313677656650543,404.40000000000003,1208,0.9251550430059433,207.5,1.1658333872544437,324.26,0.10054075167514384,1940.57,202
9672000,1.0025518840551377,0.0012795817630831153,2.648702649474144,408.0,1209,0.9433973574638367,212.5,0.8923383574101327,328.01,0.0652714812150225,1943.27,202
9680000,1.067449923157692,-0.047943015471682886,3.2425493618845938,404.40000000000003,1210,-0.05432470262050629,1.8000000000000007,1.1464467358765296,263.43,0.10297103423392401,1622.81,202
9688000,1.285393653512001,0.006233244886680041,1.5273040696978568,401.0,1211,-0.4309064519405365,0.0,0.46441237679786956,115.99,0.018579731442732738,849.27,202
9696000,1.336543618440628,0.003687912631430663,1.2118367433547974,3.1000000000000085,1212,-0.20059550404548646,0.0,0.3152787799628067,1.4,0.012489686568442267,182.45,202
9704000,1.1582309728860856,-0.0023255059262737633,1.729790996313095,4.0,1213,0.4519307667016983,0.0,0.4459792214277567,1.55,0.03182475215318845,184.98,202
9712000,1.0414325428009032,-0.007318192481761798,2.03225909948349,4.0,1214,0.7517058306932449,0.0,0.5573453651340899,1.76,0.037645067214034496,191.13,202
9720000,1.008111183643341,-0.005417050465475768,2.921758936047554,4.0,1215,0.8220277911424637,0.0,0.905847625400714,4.27,0.08661334624048322,224.57,202
9728000,0.9800509077310562,-0.015839145440841095,5.136997629404068,7.200000000000017,1216,0.8983379715681076,0.0,2.158478082820394,12.85,0.225642012860626,270.73,202
9736000,1.035123771429062,-0.014612055413090274,3.1744398248195647,222.0000000000004,1217,0.8933319264650345,0.0,1.1382302004262996,39.0,0.08052325502969325,409.38,202
9744000,1.027419626712799,-0.02792144177481532,3.4752466785907745,291.20000000000005,1218,0.8565965265035629,0.0,1.31716624942047,45.24,0.10594532860442996,445.42,202
9752000,0.9828075563907623,-0.022931684619634324,3.2905926060676576,301.1,1219,0.876147181391716,0.0,1.597813285828468,55.89,0.09760070606134832,507.39,202
9760000,0.9702517342567444,-0.023152141774771734,3.5204183471202852,316.0000000000001,1220,0.8810098993778229,0.0,1.4339249338687134,68.83,0.10915972374379634,586.84,202
