fps,grad_norm,policy_loss,explained_variance,policy_entropy,approx_kl_divergence,episode_length,P09:episode_rewards,clip_fraction,PMM:episode_rewards,frames,advantage_norm,epoch_idx,value_loss,P01:episode_rewards
198,0.052364061181245355,-0.00015969972300808877,1.862645149230957e-09,1.781867642700672,2.1032465618464613e-05,340.93,330.0000000000004,0.0,179.5,5601280,15.968718254566193,547,0.023953073821030558,25.0
198,0.05575789673857453,-0.00024598258369223913,-2.6077032089233397e-09,1.784779854118824,3.2156437435659765e-05,345.58,375.0,0.0,185.75,5611520,15.968717920780183,548,0.020718230909551494,25.0
198,0.055693982818553055,-0.00027757844763982576,-1.4901161193847656e-08,1.7857994310557843,2.9357079795844232e-05,347.93,410.00000000000085,0.0,206.0,5621760,15.968718367815018,549,0.024112328607589006,25.0
198,0.05556733214482239,-0.00044336073551676236,-5.960464477539063e-09,1.7831620819866658,5.103847203162815e-05,349.06,550.0,0.0,217.0,5632000,15.968718183040618,550,0.022351595154032112,25.0
198,0.05574760576786254,-0.00018753628937702161,-1.1920928955078126e-08,1.7856436170637608,2.396623672300535e-05,354.05,477.5000000000002,0.0,211.25,5642240,15.968718165159226,551,0.02103764881612733,25.0
198,0.058125141995762554,-0.00015116608710741275,8.195638656616212e-09,1.784887083619833,1.953096504920815e-05,350.7,452.50000000000017,0.0,209.5,5652480,15.968718254566193,552,0.02272610552754486,25.0
198,0.057143577100269204,-0.00030119914590613915,-8.195638656616212e-09,1.7856819346547126,3.6815456429994954e-05,344.19,400.0,0.0,194.25,5662720,15.968717908859253,553,0.019749863445758818,25.0
198,0.055052284349776645,-0.00023856039551901632,-3.427267074584961e-08,1.7883899912238121,2.747678464984915e-05,334.24,310.00000000000085,0.0,184.25,5672960,15.968718022108078,554,0.01977172944752965,25.0
198,0.05872477181673656,-0.00030310683760035315,9.685754776000977e-09,1.789578764885664,3.6419877094573394e-05,332.59,275.0,0.0,168.25,5683200,15.968718087673187,555,0.020446055897627956,25.0
198,0.05678280311055557,-0.0002671991918759886,5.587935447692871e-09,1.788765262067318,2.9609012035347603e-05,333.71,350.0,0.0,176.5,5693440,15.968718230724335,556,0.022306916350498796,47.50000000000001
198,0.05762276776390755,-0.00030520795608026676,-3.3900141716003417e-08,1.7898432545363903,3.3827055610125e-05,348.44,360.0000000000009,0.0,197.5,5703680,15.968718266487121,557,0.022864030170603657,50.0
198,0.05619032462398479,-0.00021928354690317064,-1.1175870895385742e-09,1.7882568828761578,2.4228493393518847e-05,347.67,452.50000000000017,0.0,203.25,5713920,15.968718075752259,558,0.020244266066583805,50.0
198,0.055631206811161626,-0.00029667153357877397,2.2351741790771484e-09,1.786637756228447,3.308511436928008e-05,350.74,500.0,0.0,205.25,5724160,15.96871817111969,559,0.021787741445587018,50.0
198,0.05713485649043267,-0.000302073908096645,-8.195638656616212e-09,1.7861665308475494,3.0412668784052243e-05,344.99,502.5000000000002,0.0,212.0,5734400,15.968718308210374,560,0.02541767857619561,50.0
198,0.0562357277342644,-0.00032394715781265405,1.7508864402770997e-08,1.781188888847828,3.866280201103578e-05,342.33,525.0,0.0,209.0,5744640,15.968718022108078,561,0.019545086519792677,50.0
198,0.05850681487971304,-0.000338721945809084,-2.9429793357849122e-08,1.7804641880095005,3.733138616386355e-05,347.58,527.5000000000002,0.0,218.5,5754880,15.968718457221986,562,0.024720763828372582,25.0
198,0.057759110357580815,-0.00028309838417044374,-2.0861625671386717e-08,1.7795637659728527,3.168633096928275e-05,348.01,555.0000000000005,0.0,213.0,5765120,15.968718206882476,563,0.022092247562250124,47.50000000000001
198,0.05586723429312472,-0.00024243833313448705,4.8428773880004884e-09,1.772685944288969,2.197838938871044e-05,346.49,555.0000000000005,0.0,207.25,5775360,15.968718260526657,564,0.02230029553466011,50.0
198,0.054873219013044525,-0.00022315261740004643,9.313225746154785e-09,1.7684353783726692,2.5288416720581354e-05,350.91,552.5000000000002,0.0,225.0,5785600,15.968718338012696,565,0.02534061611513607,50.0
198,0.0573632504938818,-0.00025464600694249386,2.6077032089233397e-09,1.7643517129123212,3.3209710355652786e-05,351.76,455.0000000000004,0.0,215.5,5795840,15.968718391656875,566,0.025109883438562974,50.0
198,0.056861952839811256,-0.00014646970921603498,-1.1548399925231934e-08,1.7746935151517391,2.3353544831161698e-05,350.87,357.5000000000007,0.0,215.25,5806080,15.96871822476387,567,0.022809812269406392,50.0
198,0.055947767255506486,-0.0002108719305397244,-2.6077032089233397e-09,1.7797646604478359,2.3978894246923232e-05,344.64,360.0000000000009,0.0,207.25,5816320,15.968718183040618,568,0.023808979615569114,50.0
198,0.056502749408550566,-0.0003552135261998046,-1.2665987014770507e-08,1.771264087408781,3.4007551891912516e-05,336.59,350.0,0.0,197.25,5826560,15.968718177080154,569,0.02364774380112067,50.0
198,0.054240330606157836,-0.0001866861461166991,2.8312206268310546e-08,1.7658125281333923,2.2985343060444308e-05,334.56,452.50000000000017,0.0,207.5,5836800,15.968718498945236,570,0.025800105603411793,50.0
198,0.055644976590688046,-0.00015270198455255012,-1.0430812835693359e-08,1.7745511382818222,2.4474536382523836e-05,326.99,477.5000000000002,0.0,201.25,5847040,15.968718266487121,571,0.02330867792479694,50.0
198,0.05592379463390986,-0.00023464601072191725,4.470348358154297e-09,1.779300857335329,2.5786191661048008e-05,337.16,500.0,0.0,218.25,5857280,15.968718284368515,572,0.021612269192701206,50.0
198,0.05715970314309844,-0.000216714734051493,-4.8428773880004884e-09,1.7849433161318302,3.0824163929654703e-05,341.55,505.00000000000045,0.0,222.5,5867520,15.968718266487121,573,0.02497149434639141,50.0
198,0.060045283107019086,-0.00045073986548231914,2.6077032089233397e-09,1.7841851130127906,4.677771485330773e-05,347.32,477.5000000000002,0.0,220.0,5877760,15.968718230724335,574,0.02485017577710096,50.0
198,0.05690960365713958,-0.00030257435937528496,-1.4901161193847657e-09,1.781011701375246,3.6440573128082573e-05,342.97,430.0000000000004,0.0,208.0,5888000,15.968718093633651,575,0.02032530742289964,47.50000000000001
198,0.05448814524371126,-0.00022293763540801593,-7.450580596923829e-10,1.7803912416100502,2.079242663839409e-05,346.35,505.00000000000045,0.0,219.75,5898240,15.968718552589417,576,0.026039127525291406,25.0
198,0.054398943205838136,-0.0003154288300720509,-7.450580596923829e-10,1.7724569387733937,3.082177151432219e-05,342.84,457.5000000000006,0.0,204.5,5908480,15.968718123435973,577,0.02261131823179312,25.0
198,0.05742637315230932,-0.00028117213769291994,-1.862645149230957e-08,1.7736314460635185,3.622329134889135e-05,347.8,577.5000000000002,0.0,222.25,5918720,15.968718302249908,578,0.023943742131814362,47.50000000000001
198,0.058727342213823516,-0.000446441365784267,-2.458691596984863e-08,1.7825291961431504,5.0611759970164985e-05,344.17,427.5000000000002,0.0,210.75,5928960,15.968718206882476,579,0.019384530876413918,50.0
198,0.0541182346779007,-0.0002124643127899617,-1.6391277313232423e-08,1.7834935680031776,2.0900615024466163e-05,337.84,425.0,0.0,200.0,5939200,15.968718099594117,580,0.022813554934691636,50.0
198,0.05707856526386183,-0.00019853791600326075,-1.30385160446167e-08,1.7837583005428315,2.5104893113736537e-05,333.58,425.0,0.0,183.75,5949440,15.968718147277832,581,0.02060269347857684,50.0
198,0.05390237080011658,-0.00020739102619700135,1.7136335372924803e-08,1.7878448039293289,2.388296665842837e-05,338.76,427.5000000000002,0.0,186.75,5959680,15.9687180519104,582,0.019827524153515696,50.0
198,0.05691294047194314,-0.0003432622661421192,-3.3527612686157227e-09,1.7873020984232426,3.6384092023133975e-05,338.45,452.50000000000017,0.0,189.75,5969920,15.968718236684799,583,0.023753875761758535,72.50000000000001
198,0.05783187439101871,-0.0004131380115723005,1.7136335372924803e-08,1.7813639350235462,3.913646861306574e-05,336.19,325.0,0.0,179.25,5980160,15.968718194961548,584,0.021385953176650218,50.0
198,0.055800714475488566,-0.00023317370323638897,-2.16066837310791e-08,1.7812479309737683,2.7046568388122692e-05,339.88,407.5000000000006,0.0,191.5,5990400,15.968718165159226,585,0.021390737805631943,72.50000000000001
198,0.0595548802724704,-0.00047830845087446503,-1.1175870895385742e-09,1.7785998068749904,4.357342467873337e-05,345.88,377.5000000000002,0.0,194.25,6000640,15.968718260526657,586,0.023545002954779192,47.50000000000001
198,0.05654993156974315,-0.0001543287097774737,5.215406417846679e-09,1.7739433161914349,1.8703785355111967e-05,347.78,505.00000000000045,0.0,218.25,6010880,15.968718355894088,587,0.027347729372559117,50.0
198,0.05652745048858625,-0.00021311883901944383,-1.601874828338623e-08,1.7777178473770618,2.8051529548012157e-05,346.73,477.5000000000002,0.0,215.0,6021120,15.968718254566193,588,0.020032276373240166,47.50000000000001
198,0.057287504853600305,-0.00020811010308534604,1.862645149230957e-08,1.7828594990074635,2.291994836669531e-05,344.17,477.5000000000002,0.0,213.75,6031360,15.968718338012696,589,0.02363210541661829,50.0
198,0.05476435259202456,-0.0002491068131348584,6.332993507385254e-09,1.7841626860201358,2.689652113363472e-05,340.44,480.00000000000045,0.0,203.75,6041600,15.968717968463897,590,0.02183683578914497,47.50000000000001
198,0.054661695340861925,-0.0001902895666717086,1.7881393432617187e-08,1.7857324972748756,2.1041889768880218e-05,344.85,550.0,0.0,211.25,6051840,15.968718266487121,591,0.02258192686131224,50.0
198,0.0545249699054859,-0.0002869550065952353,1.601874828338623e-08,1.7871834464371203,3.082867915900067e-05,343.1,437.500000000001,0.0,201.5,6062080,15.968718135356903,592,0.021390490635531022,25.0
198,0.058825756777595516,-0.00020175562885924592,-2.2351741790771484e-08,1.7889701560139657,2.386714956159608e-05,345.31,380.00000000000045,0.0,195.0,6072320,15.968718159198762,593,0.020738258317578584,25.0
198,0.05823497875617441,-0.00033645746516413054,-1.6763806343078613e-08,1.78725413531065,3.447698991294601e-05,341.97,335.00000000000085,0.0,181.25,6082560,15.96871811747551,594,0.020297106594080107,25.0
198,0.0557314410312305,-0.00028155026120657567,-2.905726432800293e-08,1.7902684085071088,3.0256610714829436e-05,336.26,330.0000000000004,0.0,170.25,6092800,15.968718165159226,595,0.01875966713123489,25.0
198,0.05692466347182321,-0.000224272967534489,7.450580596923829e-10,1.7894699849188327,2.2654529906773745e-05,328.86,330.0000000000004,0.0,157.75,6103040,15.968718099594117,596,0.017979969040607103,25.0
198,0.05562263952467332,-0.00021758612292614997,4.097819328308106e-09,1.7877560615539552,2.6550041485506882e-05,324.68,280.00000000000045,0.0,150.0,6113280,15.968718111515045,597,0.017261046236671972,25.0
198,0.057502681310332524,-0.0003061321134737227,-3.688037395477295e-08,1.7887663073837756,3.289708909663958e-05,327.86,252.50000000000023,0.00107421875,150.75,6123520,15.968718194961548,598,0.019927516793541145,25.0
198,0.05441556208488226,-0.00020754140969074796,-2.7194619178771972e-08,1.7883833147585393,2.254073546188451e-05,334.15,250.0,0.0,159.25,6133760,15.968718194961548,599,0.02066751606762409,25.0
198,0.057551928092012795,-0.00027389334827603306,-1.4901161193847657e-09,1.7875607803463935,2.7364526114648237e-05,340.94,402.5000000000002,0.0,177.75,6144000,15.968718200922012,600,0.020243807043880225,0.0
198,0.05437322275906632,-0.0001938967176101869,3.725290298461914e-09,1.7854169063270091,2.3083614314334254e-05,337.41,435.00000000000085,0.0,183.75,6154240,15.968717974424361,601,0.01962917370838113,22.500000000000007
198,0.05734965580325211,-0.00028463107628340367,-1.1175870895385742e-09,1.7842481456696988,2.8537533547634552e-05,333.38,377.5000000000002,0.0,168.0,6164480,15.968718004226684,602,0.01698005619982723,25.0
198,0.059290625146860745,-0.000251598515205842,-9.313225746154785e-09,1.7848216839134694,2.6081073083217277e-05,326.64,327.5000000000002,0.0,151.25,6174720,15.968718278408051,603,0.01995297267130809,25.0
198,0.05704864007347399,-0.00027177465744898655,1.0430812835693359e-08,1.7816039010882379,2.9781288715824416e-05,330.13,302.5000000000002,0.0,151.25,6184960,15.968717974424361,604,0.016479533063829876,25.0
198,0.05736158203752077,-0.0003124523282167502,1.2665987014770507e-08,1.7830796919763088,3.07428691682432e-05,333.66,427.5000000000002,0.0,176.0,6195200,15.968718236684799,605,0.024527206481434406,25.0
198,0.055174572271861885,-0.00023029766089166515,-1.4528632164001465e-08,1.7855711698532104,2.4982632931713766e-05,338.69,427.5000000000002,0.0,198.0,6205440,15.968718284368515,606,0.023345821766997687,50.0
198,0.058054088905048915,-0.00031608616809535305,-5.960464477539063e-09,1.7854777857661248,3.386227703296996e-05,327.95,325.0,0.0,184.5,6215680,15.968718063831329,607,0.017843466537306084,50.0
198,0.05821962536067442,-0.00038004678244760723,-7.82310962677002e-09,1.7825486101210117,3.5124743324121965e-05,324.11,325.0,0.0,182.75,6225920,15.968718236684799,608,0.02507095437031239,50.0
198,0.057090432167080006,-0.00012537533802969847,1.2293457984924316e-08,1.7799254350364209,1.625070617716773e-05,323.28,325.0,0.0,172.25,6236160,15.968718135356903,609,0.02100101552787237,47.50000000000001
198,0.05702944398413627,-0.000255843609556905,-7.450580596923829e-10,1.780379869788885,2.499909810653733e-05,339.01,427.5000000000002,0.0,208.25,6246400,15.968718272447585,610,0.023719314773916266,50.0
198,0.05429208044493827,-0.00019396837124077137,0.0,1.7781841322779655,2.1720468913022373e-05,344.19,480.00000000000045,0.0,201.0,6256640,15.968718069791795,611,0.019303286011563614,50.0
198,0.05582942080761059,-0.00028264976281207056,-2.3469328880310058e-08,1.7833533376455306,3.022265700876048e-05,342.39,525.0,0.0,198.75,6266880,15.968718045949936,612,0.020946719974745065,50.0
198,0.057657383158600375,-0.0001737823426083196,1.1548399925231934e-08,1.7795018412172794,1.945031143621989e-05,340.13,385.00000000000085,0.0,189.0,6277120,15.968718314170838,613,0.024596343701705336,25.0
198,0.055917020454675524,-0.00018851305285352282,-1.601874828338623e-08,1.7839247740805149,2.3216161322459073e-05,337.4,380.00000000000045,0.0,182.5,6287360,15.968718177080154,614,0.019370221107965335,25.0
198,0.05569233042659834,-0.00028969574177608595,-6.7055225372314455e-09,1.7839143119752408,2.6595731454115422e-05,348.44,380.00000000000045,0.0,199.75,6297600,15.968718284368515,615,0.026157015474746005,47.50000000000001
198,0.05668229025831846,-0.00020779408332600725,-1.564621925354004e-08,1.779768418520689,2.0262947857552226e-05,355.45,475.0,0.0,218.5,6307840,15.968718403577805,616,0.02196984620532021,50.0
198,0.05489358343026176,-0.0002581660981377354,-3.427267074584961e-08,1.780229388177395,2.7625485329618725e-05,350.24,430.0000000000004,0.0,204.75,6318080,15.9687180519104,617,0.021053670375840737,50.0
198,0.05760040834583465,-0.00027750036297220505,5.215406417846679e-09,1.7841312453150748,2.8353779860346152e-05,347.24,452.50000000000017,0.0,197.25,6328320,15.968718165159226,618,0.02355737389298156,50.0
198,0.056135574301068206,-0.0001789734338672133,7.450580596923829e-10,1.7829564057290554,1.6964957005383142e-05,341.39,450.0,0.0,190.75,6338560,15.968718159198762,619,0.02183132998761721,50.0
198,0.0552483398628024,-0.00020656936867453625,-1.0058283805847169e-08,1.7810324184596538,2.108503558133634e-05,352.11,477.5000000000002,0.0,214.75,6348800,15.968718355894088,620,0.023623136163223535,50.0
198,0.05683771369045041,-0.00029785575115965913,0.0,1.7841152735054493,2.9311762580785937e-05,352.45,450.0,0.0,207.0,6359040,15.96871812939644,621,0.021397658638306893,50.0
198,0.05705286253964335,-0.00035030645231017845,1.2665987014770507e-08,1.7825145542621612,3.388275270062024e-05,352.87,527.5000000000002,0.0,212.5,6369280,15.968718081712723,622,0.022318772762082516,50.0
198,0.05871015691301464,-0.000341554956685286,1.564621925354004e-08,1.7832656688988209,3.3773647857948674e-05,349.41,432.5000000000006,0.0,202.5,6379520,15.968718075752259,623,0.020868926632101648,50.0
198,0.05937528151721745,-0.0002659660531207919,4.097819328308106e-09,1.7839961513876914,2.3416832314193668e-05,346.33,410.00000000000085,0.0,191.25,6389760,15.968718206882476,624,0.020923896807653365,47.50000000000001
198,0.0597595254059739,-0.00020133571488258894,-2.3096799850463868e-08,1.7819786235690116,2.308440543963286e-05,348.59,377.5000000000002,0.0,193.0,6400000,15.968718439340591,625,0.02365400759736076,50.0
198,0.05718376906572248,-0.00022981063830229687,1.2665987014770507e-08,1.7845825165510179,2.5137393060958856e-05,342.19,402.5000000000002,0.0,184.0,6410240,15.968718141317368,626,0.019779137647128665,25.0
198,0.057180556210035025,-0.00018541296958574094,-4.8428773880004884e-09,1.7870878756046296,1.7971704320762782e-05,344.36,425.0,0.0,185.25,6420480,15.968718189001084,627,0.01780198563938029,25.0
198,0.05844681937536815,-0.00031019271300465335,7.82310962677002e-09,1.7838726185262204,2.8789465083001176e-05,335.4,425.0,0.0,172.25,6430720,15.968718159198762,628,0.020326648771879265,25.0
198,0.0530352519195883,-0.0002210964939877158,-1.080334186553955e-08,1.7849982142448426,2.3402090933000164e-05,338.74,402.5000000000002,0.0,180.75,6440960,15.968718028068542,629,0.018708840376348235,25.0
198,0.0530356789538608,-0.00017040675011230632,1.1175870895385742e-09,1.7851718835532666,2.0095175398027187e-05,329.32,325.0,0.0,165.0,6451200,15.968717980384827,630,0.01910156773519702,47.50000000000001
198,0.054926482628996645,-0.00015184042422333732,-1.564621925354004e-08,1.7866736948490143,1.567698725382094e-05,334.21,332.5000000000006,0.0,180.75,6461440,15.968718278408051,631,0.023392831586534157,47.50000000000001
198,0.05585968767696218,-0.00031217984833347144,-3.688037395477295e-08,1.7845198810100555,2.510834693429942e-05,339.35,527.5000000000002,0.0,207.75,6471680,15.968718153238296,632,0.022845414094626905,50.0
198,0.055610552919548625,-0.000237057444974198,-7.82310962677002e-09,1.7860261231660843,2.7025274808067933e-05,343.55,525.0,0.0,216.75,6481920,15.96871838569641,633,0.02641498894081451,50.0
198,0.055363791086871394,-0.00019486417331791018,-1.5273690223693846e-08,1.7873505771160125,1.9085320182821165e-05,350.64,457.5000000000006,0.0,216.0,6492160,15.968718039989472,634,0.021390273061115295,50.0
198,0.056225606228547054,-0.00026331420776841695,-3.3527612686157227e-09,1.7878129988908769,2.295497145370362e-05,358.74,457.5000000000006,0.0,220.75,6502400,15.968718159198762,635,0.021510030911304056,50.0
198,0.056500299790836525,-0.00011379405732441228,5.960464477539063e-09,1.7858942538499831,1.3349689628228133e-05,350.21,382.5000000000007,0.0,195.0,6512640,15.968718218803406,636,0.01979062555183191,50.0
198,0.05908795349681499,-0.00024810194336168936,-3.3527612686157227e-09,1.783569311350584,2.48351180936357e-05,345.18,327.5000000000002,0.0,182.0,6522880,15.968718045949936,637,0.02154363777663093,25.0
198,0.05761348115636333,-0.00020219595389789902,-1.9371509552001954e-08,1.7833297453820705,2.0669291188557538e-05,343.24,377.5000000000002,0.0,184.75,6533120,15.968718242645263,638,0.022067556966794653,25.0
198,0.055763265648098095,-0.00021294540347298606,-1.1175870895385742e-08,1.7803151331841947,2.148846440430674e-05,337.91,327.5000000000002,0.0,177.75,6543360,15.968718016147614,639,0.021210471433005296,50.0
198,0.058767789245293876,-0.0002996854402226745,-2.2351741790771484e-09,1.7797662787139417,2.932342470263194e-05,335.98,355.00000000000045,0.0,175.25,6553600,15.968718242645263,640,0.02165243434428703,25.0
198,0.060180733550528075,-0.00039898532413644715,1.862645149230957e-09,1.7803558327257634,3.7107295155891504e-05,330.98,430.0000000000004,0.0,189.5,6563840,15.968718230724335,641,0.02250537365907803,25.0
198,0.05607806183983728,-0.00017430421175959054,-1.3783574104309083e-08,1.7851183749735355,1.9461239668983053e-05,333.11,477.5000000000002,0.0,195.5,6574080,15.968718016147614,642,0.02000878116232343,25.0
198,0.05341355046585874,-9.31878610572312e-05,-1.9371509552001954e-08,1.7879289083182812,1.1340725580577527e-05,339.87,477.5000000000002,0.0,206.75,6584320,15.96871822476387,643,0.02226442808751017,25.0
198,0.05523661035470352,-0.0001555464925331762,4.470348358154297e-09,1.7869714230298996,1.4295716411538706e-05,339.0,452.50000000000017,0.0,185.5,6594560,15.96871799826622,644,0.017524545223568565,47.50000000000001
198,0.05435658719999699,-0.0001518311310064746,-2.6077032089233397e-09,1.7859126426279546,1.5233209541909431e-05,339.45,427.5000000000002,0.0,179.5,6604800,15.968718165159226,645,0.02162796239426825,25.0
198,0.05781214818245504,-0.00020425143993634264,-2.570450305938721e-08,1.786323654651642,2.194053553483677e-05,343.74,427.5000000000002,0.0,184.5,6615040,15.96871793270111,646,0.020579844937310555,25.0
198,0.05639705783920877,-0.00020637683683162323,-1.825392246246338e-08,1.7863079831004143,1.9165154233480307e-05,343.6,452.50000000000017,0.0,191.0,6625280,15.968718099594117,647,0.02081468690885231,25.0
198,0.05858383773031147,-0.00025849258490779904,-3.7252902984619143e-10,1.7878779843449593,2.460209258199342e-05,342.41,480.00000000000045,0.0,188.0,6635520,15.968717968463897,648,0.01925949942669831,25.0
198,0.05537756278303415,-0.00016506301253684796,1.1175870895385742e-08,1.7892564162611961,1.6260562023195924e-05,344.31,552.5000000000002,0.0,198.0,6645760,15.968718063831329,649,0.02201793061103672,25.0
198,0.05672508002526959,-0.00025303231632278766,7.450580596923828e-09,1.7884188294410706,2.2901604225822326e-05,336.89,482.5000000000007,0.0,182.75,6656000,15.968718099594117,650,0.020930425077676774,25.0
198,0.053310138860621956,-0.00014571590290870517,-2.384185791015625e-08,1.7868404440581798,1.5437523431049983e-05,346.88,505.00000000000045,0.0,205.0,6666240,15.968718034029006,651,0.02056802362203598,47.50000000000001
198,0.05437008548366603,-0.00019596749216361787,3.7252902984619143e-10,1.7860518932342528,1.7958451767641213e-05,336.9,337.500000000001,0.0,185.75,6676480,15.968718093633651,652,0.021271547535434365,50.0
198,0.060909448613305085,-0.0002923649048170773,1.1548399925231934e-08,1.788922793418169,2.818526611845229e-05,329.13,375.0,0.0,166.5,6686720,15.9687180519104,653,0.016452237038174646,25.0
198,0.05341220156898217,-0.00021306366434146185,1.3783574104309083e-08,1.7898404218256474,2.07187550587129e-05,332.94,375.0,0.0,166.75,6696960,15.968717962503433,654,0.017440405138768256,25.0
198,0.05724451007720547,-0.0002423751040623756,-2.3096799850463868e-08,1.7903330758213998,2.1877171651141225e-05,328.06,277.5000000000002,0.0,134.5,6707200,15.968718063831329,655,0.016019003467226865,0.0
198,0.05831071063841907,-0.0002492576888471376,-8.195638656616212e-09,1.7909285575151443,2.1651387876442384e-05,337.67,300.0,0.0,151.5,6717440,15.968718189001084,656,0.020647354633547367,0.0
198,0.05660877620122753,-0.0002255579327538726,1.080334186553955e-08,1.789023608714342,2.0299736569207028e-05,341.86,305.00000000000045,0.0,168.5,6727680,15.96871834397316,657,0.021920674384455198,25.0
198,0.05876012372421324,-0.0003175218189426232,8.195638656616212e-09,1.7869136445224285,2.7119950545673178e-05,348.87,350.0,0.0,186.75,6737920,15.96871811747551,658,0.019273514463566243,25.0
198,0.055427081883017135,-0.00024039268319029362,-1.1920928955078126e-08,1.7808778256177902,2.0716083990857116e-05,347.83,327.5000000000002,0.0,184.0,6748160,15.968718159198762,659,0.02257489687472116,25.0
198,0.05751158365079444,-0.00023452547011402203,8.940696716308593e-09,1.773880460113287,1.912575720361964e-05,345.47,527.5000000000002,0.0,208.75,6758400,15.968718284368515,660,0.024514515744522215,50.0
198,0.05907065299038448,-0.00031108948078326646,-3.874301910400391e-08,1.7811362646520137,3.2850467430911576e-05,340.12,550.0,0.001953125,201.5,6768640,15.968718296289444,661,0.0221375614462886,50.0
198,0.05906375157370527,-0.0003045672327061766,-1.899898052215576e-08,1.7873802103102208,2.6186948733553093e-05,335.61,550.0,0.0,203.0,6778880,15.968718165159226,662,0.01808027072547702,50.0
198,0.055314587408918627,-0.0001759367365593789,6.7055225372314455e-09,1.7884492725133896,1.5798097214148044e-05,334.55,357.5000000000007,0.0,166.5,6789120,15.968717980384827,663,0.01796942319488153,47.50000000000001
198,0.05735580610246024,-0.0003667309665615903,-1.7881393432617187e-08,1.7898968212306499,3.3419522304178884e-05,338.99,350.0,0.0,165.25,6799360,15.968717938661575,664,0.019147154601523653,25.0
198,0.05737941017080415,-0.00027006868876924275,-1.080334186553955e-08,1.7900005824863912,2.14424832439164e-05,333.96,327.5000000000002,0.0,151.5,6809600,15.968717950582505,665,0.01562716485495912,25.0
198,0.056016795607714956,-0.00017290237956331113,1.4901161193847657e-09,1.7904001891613006,1.736995228451832e-05,336.29,402.5000000000002,0.0,169.75,6819840,15.96871822476387,666,0.022976793808629735,25.0
198,0.05638173523252397,-0.00019753591186599806,2.9802322387695314e-09,1.790257229655981,1.7802639368103e-05,340.59,402.5000000000002,0.0,178.5,6830080,15.96871817111969,667,0.021066200482891873,25.0
198,0.05640552607016144,-0.00021940019469184334,0.0,1.789423219114542,1.9313944241083902e-05,338.17,400.0,0.0,172.25,6840320,15.968718063831329,668,0.019706211634911597,25.0
198,0.05301999595040439,-0.00012916802006657235,6.7055225372314455e-09,1.7881534025073051,1.2489188143760544e-05,340.47,425.0,0.0,183.75,6850560,15.968718063831329,669,0.021735933207673953,22.500000000000007
198,0.05928267915672512,-0.00029959176790725903,-2.9802322387695312e-08,1.787546692788601,2.373478160921927e-05,335.81,325.0,0.0,175.75,6860800,15.968718087673187,670,0.019694953685393556,25.0
198,0.06011534342531845,-0.00031972213873814325,1.4528632164001465e-08,1.786420713365078,2.928947194940079e-05,343.13,355.00000000000045,0.0,183.5,6871040,15.968718022108078,671,0.018085165444063023,25.0
198,0.05440054031326367,-0.00017858121973404195,1.1175870895385742e-09,1.7859494991600513,1.702478250731332e-05,336.53,302.5000000000002,0.0,165.0,6881280,15.968718141317368,672,0.020618846896104513,25.0
198,0.05472681057624246,-0.0001869793708465295,-1.862645149230957e-08,1.785880694538355,1.5623064303005306e-05,336.55,325.0,0.0,163.0,6891520,15.968718016147614,673,0.019151310389861464,25.0
198,0.0574670817754779,-0.00018151428639612277,3.725290298461914e-09,1.7859487779438497,1.6372261505415153e-05,337.13,310.00000000000085,0.0,182.0,6901760,15.968718218803406,674,0.02197297681705095,47.50000000000001
198,0.054719636083703525,-0.00016675809492880945,4.097819328308106e-09,1.7886887818574906,1.505184105550228e-05,338.07,425.0,0.0,191.75,6912000,15.968718093633651,675,0.02028747207368724,47.50000000000001
198,0.05622694461403758,-0.0002598189006675966,-8.195638656616212e-09,1.7869467198848725,2.0749354904336938e-05,337.09,332.5000000000006,0.0,182.0,6922240,15.968718177080154,676,0.02189140006375965,25.0
198,0.05513159826646637,-0.00021130681780050508,1.4901161193847657e-09,1.7879289448261262,2.09962206812353e-05,340.19,400.0,0.0,176.75,6932480,15.96871793270111,677,0.018291349886567332,25.0
198,0.05382107167693325,-0.0001671990983595606,1.862645149230957e-09,1.787922526150942,1.3848410363559438e-05,344.23,377.5000000000002,0.0,175.75,6942720,15.968717902898788,678,0.020450670475838706,25.0
198,0.058487132610585656,-0.0002434915340927546,1.7881393432617187e-08,1.7871289759874345,2.1493743336131742e-05,345.66,402.5000000000002,0.0,185.5,6952960,15.968718081712723,679,0.02133056431193836,25.0
198,0.05684207035325539,-0.00026068418765134993,-5.960464477539063e-09,1.7895770005881786,2.2929863659215677e-05,341.47,350.0,0.0,172.0,6963200,15.968717902898788,680,0.017986395474872553,47.50000000000001
198,0.05992636723774534,-0.00029809104780724737,1.3783574104309083e-08,1.7894047006964684,2.5340132240092572e-05,330.25,302.5000000000002,0.0,154.25,6973440,15.968717926740647,681,0.02026323133322876,25.0
198,0.055020843632107894,-0.00021982982980262022,-2.2351741790771484e-09,1.7901549547910691,2.0696419809240752e-05,324.79,277.5000000000002,0.0,137.5,6983680,15.968717950582505,682,0.016866772109642623,25.0
198,0.05525016615931568,-0.00015721363452030345,-2.123415470123291e-08,1.7908544965088367,1.3091936565468033e-05,322.47,300.0,0.0,136.5,6993920,15.968718081712723,683,0.017661991075146943,25.0
