frames,P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,epoch_idx,policy_loss,grad_norm,advantage_norm,approx_kl_divergence,episode_length,policy_entropy,fps,clip_fraction,explained_variance,value_loss
1382400,1350.0,397.5,1071.25,135,-0.013410430442309006,2.3087541124642232,15.968719565868378,0.002531480100242659,561.04,1.6377834901213646,236,0.1707275390625,0.8122893821448087,0.598970694327727
1392640,1602.5000000000214,397.5,1101.0,136,-0.012710025134219904,1.9928842934268212,15.968719244003296,0.0021313315962746054,572.62,1.6534545481204987,236,0.14375,0.8526886947453022,0.3714857635786757
1402880,1350.0,375.0,1063.25,137,-0.013341020737789222,2.169452929363133,15.968719255924224,0.0025754809470530356,574.57,1.639797782152891,236,0.1662109375,0.87816531509161,0.48148647882044315
1413120,3892.5000000000014,422.5,1159.5,138,-0.013813753564500075,2.186876376108517,15.968719202280045,0.0026709646337625573,603.78,1.6294334299862385,236,0.178466796875,0.879850848019123,0.4792327844537795
1423360,4060.000000000001,472.5,1267.0,139,-0.01208565203996841,2.5263255210571662,15.968719226121902,0.002832511872384535,616.85,1.6294463634490968,236,0.1923095703125,0.8108032409101724,0.8226985964924097
1433600,4185.000000000001,520.0,1412.5,140,-0.010903900339326356,2.799486871453694,15.968719154596329,0.0021545998800778475,630.23,1.6164935566484928,236,0.147998046875,0.8051391523331404,1.2039628920610994
1443840,4207.500000000001,525.0,1495.5,141,-0.009470401728685829,3.9472062022926684,15.96871930360794,0.001879555553478323,620.04,1.6044874310493469,236,0.1294677734375,0.7697883557528258,1.2525270943064242
1454080,4277.5,525.0,1649.0,142,-0.009264907400756783,4.808079299310184,15.968719404935836,0.001709947310269317,626.38,1.6206589803099631,236,0.107666015625,0.7392741024494172,1.4756069049239158
1464320,4330.0,525.0,1815.5,143,-0.010999609064674587,3.5509090344289453,15.968719232082368,0.0019000054232495545,644.9,1.6325575813651085,236,0.1231689453125,0.7328443996608257,1.1573817152529955
1474560,4302.5,522.5,1851.75,144,-0.010200057446127175,3.2688981209420915,15.968719214200974,0.0019730789761527876,636.35,1.6445209376513958,236,0.132080078125,0.8433072712272406,0.8096976028056815
1484800,4325.0,500.0,1922.5,145,-0.008956234467768808,4.562313949594053,15.968719321489335,0.0018197797740416605,644.73,1.620239583402872,236,0.1201904296875,0.7689837876707315,1.5588260917691514
1495040,4325.0,522.5,1982.75,146,-0.011771968471293803,2.997024434364419,15.968719267845154,0.002425648864323527,645.68,1.6331458225846291,235,0.15693359375,0.8915081519633532,0.5048677021171898
1505280,4302.5,522.5,1913.5,147,-0.009511894746538019,4.421485640394892,15.96871907711029,0.0018751707726099554,652.47,1.6322551749646663,235,0.1212158203125,0.8339961875230074,1.1948885553516448
1515520,4377.5,522.5,1822.0,148,-0.010178743220239993,3.165849592594296,15.968719315528869,0.0018291303098411336,647.15,1.6443981908261776,235,0.12470703125,0.8357612289488315,0.9539512851741165
1525760,4327.5,525.0,1818.25,149,-0.010689803919012775,3.5907760217877263,15.968719375133514,0.0023169168292614456,637.11,1.6472069203853608,235,0.126025390625,0.7856389168649912,1.2582259099464863
1536000,4327.5,525.0,1909.25,150,-0.01079945029123337,3.7841053787366916,15.968719172477723,0.0018961164779629017,628.97,1.629011905938387,235,0.1264892578125,0.8612992864102125,1.2039925370714628
1546240,4275.0,550.0,1663.25,151,-0.011869179395216634,2.465260450414036,15.968719333410263,0.002145185024960787,607.33,1.6569170847535133,235,0.1541748046875,0.8992503806948662,0.5207320896210149
1556480,4277.5,525.0,1689.5,152,-0.011214846363145625,2.866057137112235,15.968719279766082,0.0021951092369025677,608.58,1.6505232349038124,235,0.144287109375,0.8460959564894438,0.8627732417080551
1566720,4205.0,525.0,1540.25,153,-0.012122961535351352,2.2554610236545267,15.96871920824051,0.0019474916875086312,596.57,1.6512458682060243,235,0.1236328125,0.9097907427698374,0.3743777897092514
1576960,4150.0,522.5,1393.5,154,-0.01197810422636394,2.214010802863137,15.96871926188469,0.002098647342882345,584.49,1.6445873163640499,235,0.1376220703125,0.892855740338564,0.6015493370825424
1587200,4152.5,522.5,1408.5,155,-0.010274992278573336,2.944530548572005,15.96871924996376,0.0020244268348281733,585.33,1.6370012417435647,235,0.127294921875,0.8402539167553187,0.9775386778172106
1597440,4152.5,547.5,1432.0,156,-0.010643440312560416,3.102912250083584,15.968719232082368,0.001992284172252163,590.84,1.6456177905201912,235,0.12646484375,0.846067289635539,1.0205919950501994
1607680,4152.5,522.5,1456.75,157,-0.010817429320741211,2.4605397863334026,15.968719172477723,0.0023091535940128437,593.97,1.63128617182374,235,0.1324951171875,0.8616937678307295,0.9807328317547217
1617920,4177.5,500.0,1483.5,158,-0.00984526702814037,2.8008386410288164,15.9687191426754,0.0018148229770762422,596.99,1.6298792034387588,235,0.1191650390625,0.822572173550725,1.056221164856106
1628160,4177.5,497.5,1575.0,159,-0.00983722286473494,2.844349699952315,15.968719255924224,0.0018499132209857168,598.03,1.6314595229923725,235,0.1222412109375,0.8404803927987814,1.0845841452945024
1638400,4230.000000000001,475.0,1681.75,160,-0.012360262302536285,2.7735563468442797,15.968719214200974,0.002465651647617387,608.45,1.6265899904072285,235,0.1606201171875,0.8801220387220383,0.7293918023817241
1648640,4200.0,472.5,1497.0,161,-0.01021586961360299,2.8014537702717037,15.968719166517257,0.002052800688011631,591.7,1.643473244458437,235,0.1449951171875,0.8455742705613375,0.6634113462409005
1658880,4227.5,447.5,1591.0,162,-0.009010772095098218,3.84351542094842,15.968719154596329,0.0019547814727733396,597.74,1.6270082585513592,235,0.1400146484375,0.8001735847443342,1.4448834535200148
1669120,4252.5,450.0,1663.25,163,-0.009890787981021276,3.82739695604878,15.968719273805618,0.0022627021396150497,609.48,1.6237234435975552,235,0.1427001953125,0.8506586942821741,1.1332564995624126
1679360,4275.0,422.5,1713.5,164,-0.01067913333317847,3.3052804943229477,15.968719202280045,0.002118388454528385,603.2,1.6162159740924835,235,0.1471435546875,0.8509574845433235,1.157555295387283
1689600,4277.5,447.5,1755.0,165,-0.010473048948915676,3.4474113973248626,15.96871926188469,0.002096896023079229,605.62,1.6288205415010453,235,0.15185546875,0.7958485897630453,1.4651122523937374
1699840,4305.0,397.5,1788.5,166,-0.009077557277487358,3.423029289110174,15.968719339370727,0.00200046886661799,608.38,1.6270479448139668,235,0.138037109375,0.7822893150150776,1.3345069666858762
1710080,4532.500000000001,450.0,1953.25,167,-0.012167372156545753,3.1324532181493545,15.96871926188469,0.002090658173824831,627.86,1.63727882578969,235,0.137646484375,0.8867724627256394,0.8669059886829927
1720320,4532.500000000001,375.0,1760.0,168,-0.009603677776976838,3.2037478196753866,15.968719154596329,0.0019339501018979083,612.03,1.6551935017108916,235,0.1161376953125,0.7464677698910236,1.1845465288497508
1730560,4300.000000000002,295.0,1579.25,169,-0.012584178695396986,2.2134622242732673,15.968719375133514,0.0022217581522116694,589.67,1.6632924243807792,235,0.136474609375,0.8042684845626354,0.6061252519953996
1740800,4232.500000000003,247.5,1547.25,170,-0.009575380661408417,2.486070927229341,15.96871924996376,0.001996301227621018,597.4,1.6645679630339145,235,0.124609375,0.7256600838154554,0.8381034670397639
1751040,4192.500000000002,322.5,1571.25,171,-0.008942233672860312,4.1633124320859825,15.968719244003296,0.0018309131720005637,598.49,1.6170863412320613,235,0.126220703125,0.8023859687149525,1.6012507068924606
1761280,4187.500000000001,372.5,1636.5,172,-0.008867183628171914,4.249682148800733,15.968719190359115,0.0019432635617480745,597.46,1.5921442992985249,235,0.12890625,0.7603973258286715,2.007435608608648
1771520,4502.5,397.5,1821.0,173,-0.009108772968829726,4.315396041779339,15.968719321489335,0.001994255540194316,621.56,1.6160785861313343,235,0.1302978515625,0.8260332532227039,1.2379548262339086
1781760,4532.500000000001,425.0,2003.0,174,-0.010311597562576935,3.7423211604236997,15.968719244003296,0.0019866540969932208,654.15,1.6162869565188884,235,0.13916015625,0.8520176336169243,0.9902474879520013
1792000,4605.000000000001,472.5,2095.75,175,-0.009468208377802512,4.063811977628056,15.9687191426754,0.0020680915937422157,658.16,1.630470847338438,235,0.1320068359375,0.8444267153739929,1.3793605484534055
1802240,4510.000000000001,475.0,2094.25,176,-0.00913309454699629,3.603768000077867,15.96871919631958,0.0020854183713712683,657.97,1.6265946269035338,235,0.1468017578125,0.8413027100265026,1.2692108808318152
1812480,4652.5,475.0,2205.5,177,-0.008183991959958803,3.9580733764012,15.96871926188469,0.0017020504659175251,671.51,1.6255914650857448,235,0.1164306640625,0.7539238508790731,1.803970795031637
1822720,4675.0,470.0,2094.75,178,-0.009685616033493716,3.117781455872439,15.96871920824051,0.002100245075815006,668.7,1.6390378266572951,235,0.149609375,0.7753669939935207,1.3334581123199314
1832960,4370.000000000002,417.50000000000006,1929.5,179,-0.010176852139920811,2.8676140934216257,15.968719291687012,0.002076250733285048,653.23,1.6142357632517814,235,0.1427978515625,0.8511218365281821,0.9851505625061691
1843200,4355.0,417.50000000000006,1920.5,180,-0.010687067384424154,3.3736078078039036,15.968719506263733,0.0024106099212762317,649.3,1.6118562370538712,235,0.144873046875,0.8501792933791876,1.2235071568284184
1853440,4552.5,322.5,1937.0,181,-0.009929734631077736,3.2571691146567816,15.96871926188469,0.002271856342258954,646.13,1.6360072664916516,235,0.1503662109375,0.7825848776847124,1.2798892001155764
1863680,4677.5,347.5,2124.25,182,-0.009009996563690947,4.842451866320617,15.96871926188469,0.0018608313375015526,663.72,1.5862272530794144,235,0.135009765625,0.807250303030014,2.1954418033361436
1873920,4655.0,375.0,2123.75,183,-0.007978130472110934,4.522966230463384,15.968719321489335,0.0018074123952491537,650.89,1.612022803723812,235,0.122705078125,0.8250869464129209,1.5324105458334087
1884160,4582.500000000001,425.0,2257.0,184,-0.00846325439051725,4.454190785841018,15.968719297647477,0.0016536632719638678,661.71,1.606067632138729,235,0.1141845703125,0.7886909738183021,2.097992272907868
1894400,4777.5,447.5,2367.25,185,-0.007153427823868697,4.511415642516427,15.968719398975372,0.0017175384110036495,679.24,1.6052780233323574,235,0.115087890625,0.8101812325417995,1.6473875826224684
1904640,4800.0,472.5,2349.5,186,-0.012751150487747508,2.829091826083236,15.968719094991684,0.0026753503995227174,674.46,1.627390991896391,234,0.179541015625,0.879544348269701,0.9304432194214314
1914880,4800.0,450.0,2447.5,187,-0.00829931818661862,4.705158868876772,15.968719202280045,0.001844589920017745,671.73,1.6178457587957382,234,0.12685546875,0.7854675382375718,1.922573943855241
1925120,4800.0,545.0,2530.5,188,-0.009486679184192326,4.065130121760711,15.968719172477723,0.0018671786277313148,675.48,1.6205585874617099,234,0.1309326171875,0.8425479348748922,1.5223464778158813
1935360,4777.5,550.0,2467.75,189,-0.010033509174536447,3.3625961604532066,15.968719100952148,0.0018155747204677026,672.52,1.643065545707941,234,0.130810546875,0.8353026825934649,1.0815334264189005
1945600,4777.5,497.5,2297.25,190,-0.009744577365199802,3.7131050622376733,15.968719226121902,0.002172239416131966,659.42,1.616220361739397,234,0.144189453125,0.8253373850136996,1.5887517619878053
1955840,4705.0,472.5,2281.0,191,-0.00822254122049344,4.060156698524063,15.968719315528869,0.001851569979180933,637.94,1.6147166252136231,234,0.1328369140625,0.804563357681036,1.9085413007065655
1966080,4700.0,495.0,2319.75,192,-0.008540798685862683,4.788044319958491,15.968719232082368,0.001831248488747783,637.13,1.6250432662665844,234,0.121533203125,0.796470595151186,1.6272482047788799
1976320,4775.0,495.0,2482.75,193,-0.007315480136458064,5.245993562320875,15.968719190359115,0.0017795724758119884,652.76,1.6231304831802844,234,0.1192138671875,0.7572935231029987,2.4738828206434844
1986560,4752.5,472.5,2257.75,194,-0.010539026431797539,2.9554865361069416,15.968719244003296,0.002064984128333316,645.73,1.660554650425911,234,0.1354248046875,0.8350657075643539,0.7553067218512297
1996800,4702.5,472.5,2086.5,195,-0.013211315974331228,2.139908107219202,15.968719232082368,0.002219449976314866,636.09,1.6409352526068688,234,0.1607666015625,0.868263078480959,0.5831760278437287
2007040,4777.5,475.0,2239.0,196,-0.007931286529856151,3.8157128862434133,15.968719279766082,0.001639407601954071,653.0,1.620983400940895,234,0.1136474609375,0.8074543040245772,1.4659542302601039
2017280,4832.500000000001,475.0,2289.0,197,-0.009078488403611118,3.9223668308527606,15.968719178438187,0.001850254099327174,666.95,1.630538372695446,234,0.127587890625,0.7804150514304637,1.8041786266956479
2027520,4810.000000000001,497.5,2448.75,198,-0.0076033591674786296,4.369204160135545,15.968719047307967,0.0016498260481629754,685.86,1.602760699391365,234,0.1179931640625,0.7930621713399887,2.260980359790847
2037760,4755.0,500.0,2464.0,199,-0.009645798529163585,3.6842096458215026,15.968719273805618,0.0019149480984428217,702.5,1.611471739411354,234,0.13818359375,0.7842375181615353,1.415788447111845
2048000,4655.0,472.5,2271.0,200,-0.009308060564944754,3.838039740379834,15.968719255924224,0.001980055842478032,680.82,1.6174433693289756,234,0.140673828125,0.8052498131990433,1.474879200104624
2058240,4705.0,492.5,2506.5,201,-0.007900196454284015,3.589189082235658,15.968719333410263,0.0017689453494885328,704.43,1.6096172049641608,234,0.1233154296875,0.7730005063116551,1.9717577475123107
2068480,4702.5,495.0,2770.75,202,-0.00865473859012127,4.454694924924878,15.968719291687012,0.001808858440279357,711.33,1.6097433432936668,234,0.1392578125,0.7833696268498898,2.5293780982494356
2078720,4700.0,495.0,2807.25,203,-0.008178860764746786,3.529268914851201,15.968719339370727,0.001663764473437753,716.52,1.621389213204384,234,0.120263671875,0.7644895695149898,2.137161835609004
2088960,4700.0,495.0,2748.0,204,-0.009937518050719518,3.318328631824405,15.96871907711029,0.0018184964250739545,708.14,1.6259981289505958,234,0.1288330078125,0.8592491205781698,1.2095917961094529
2099200,4627.500000000001,495.0,2442.5,205,-0.009843697896576487,2.9097213912311983,15.968719202280045,0.002014726363177393,680.4,1.6417644634842872,234,0.144775390625,0.8027521159499884,1.2074797400273383
2109440,4627.500000000001,447.5,2336.5,206,-0.009378795054726653,3.2632304144497786,15.96871924996376,0.0017439214997697113,670.46,1.6380944654345513,234,0.12421875,0.7633791659027338,1.3746107226237654
2119680,4602.5,472.5,2325.0,207,-0.010416988007273175,3.0772195908566533,15.968719214200974,0.0017495568348070956,677.32,1.6080860748887063,234,0.119873046875,0.835373792052269,1.2990234628785402
2129920,4627.500000000001,500.0,2322.5,208,-0.006912834453396499,3.687117776755227,15.968719363212585,0.0015109429605108362,685.33,1.6088063336908818,234,0.0975830078125,0.8241239257156849,1.8186693211086093
2140160,4650.0,500.0,2401.0,209,-0.009928339082398452,3.276417632823967,15.968719315528869,0.0018624869462659267,705.55,1.6223788268864154,234,0.1382568359375,0.8023772425949574,1.5391539510339498
2150400,4650.0,497.5,2375.75,210,-0.008873790202778764,3.5004885048316035,15.968719184398651,0.0016785742195797287,711.63,1.6190228283405304,234,0.122119140625,0.8066830594092608,1.373245398607105
2160640,4702.5,497.5,2414.75,211,-0.0075708422496973075,3.4452511075262784,15.968719345331191,0.0017762784240862076,713.52,1.6278712324798108,234,0.126220703125,0.8227184325456619,1.4142136534675955
2170880,4827.5,475.0,2650.5,212,-0.00728305713419104,4.615143909488819,15.968719327449799,0.0015908056228572005,733.04,1.5857579477131367,234,0.1092041015625,0.8349457379430533,1.7562906520441175
2181120,4857.500000000001,522.5,2861.0,213,-0.008961786498548462,3.739504921768579,15.968719267845154,0.0019617360251804002,748.76,1.6032774299383163,234,0.13701171875,0.847474604472518,1.5776515065226704
2191360,4927.5,450.0,2966.0,214,-0.007895981200272217,3.8793329533069256,15.968719327449799,0.0015538844278243356,754.31,1.6249519407749176,234,0.106884765625,0.8541523866355419,1.3148148930631578
2201600,4927.5,450.0,3051.5,215,-0.00787469150563993,4.28629553254852,15.968719297647477,0.0018119292682517447,737.46,1.5974530152976514,234,0.1317626953125,0.8464157648384572,1.5469195903278887
2211840,4855.000000000001,450.0,2909.25,216,-0.009142622004037548,3.92017069244316,15.968719351291657,0.0018731937438137426,725.97,1.6177282959222794,234,0.1359375,0.8300411507487298,1.2049394912086426
2222080,4902.5,522.5,2825.75,217,-0.010441502741741715,2.996813652705086,15.968719309568405,0.0019699094750653115,720.51,1.645730795711279,234,0.13505859375,0.866471528634429,0.6887644402682781
2232320,4850.0,517.5,2610.0,218,-0.008483982981852023,3.582846476347485,15.968719309568405,0.0017603494351309426,699.0,1.6523498758673667,234,0.1250244140625,0.778291666135192,1.3185457645915448
2242560,4827.5,447.5,2381.25,219,-0.010058254998511984,3.2338785694098915,15.968719345331191,0.0020239278587044886,695.1,1.6455286592245102,234,0.1413330078125,0.8330088119953871,1.1384352729190141
2252800,4802.5,447.5,2273.5,220,-0.008735992288347916,2.7800435945788946,15.96871926188469,0.0016414341742578456,687.95,1.6346224911510945,234,0.11357421875,0.8261367499828338,1.0735187991056592
2263040,4827.5,470.0,2312.25,221,-0.0073092786469715065,3.607633451664557,15.968719220161438,0.00139946266905366,702.11,1.5940480150282383,234,0.0947265625,0.8791176658123732,1.5083414694759996
2273280,4800.0,470.0,2166.75,222,-0.009437596704628959,3.0692577935331373,15.96871926188469,0.001758987995379279,697.2,1.633952797949314,234,0.1281494140625,0.889853011444211,0.8755661851260811
2283520,4802.5,470.0,2335.5,223,-0.006188247734826291,3.6710483499664868,15.968719226121902,0.001529948048892442,698.5,1.602433130890131,234,0.107958984375,0.8045558847486973,2.1382164862938224
2293760,4805.0,470.0,2579.75,224,-0.007179259658369119,3.4842693387743275,15.968719315528869,0.0013313456931545637,707.95,1.6275387853384018,234,0.0966796875,0.7745068103075028,2.0384350271895526
2304000,4875.0,475.0,2745.5,225,-0.00821683029680571,3.706365598988944,15.968719172477723,0.0014906059089757114,732.37,1.6455882161855697,234,0.105224609375,0.7543165106326342,1.773859958257526
2314240,4852.500000000001,525.0,2854.0,226,-0.008131998089447734,3.1043232291495206,15.96871924996376,0.0014195755980044094,736.38,1.6485995806753635,234,0.1102294921875,0.7373670782893896,1.4512615005485714
