episode_length,P09:episode_rewards,value_loss,policy_loss,explained_variance,fps,epoch_idx,P01:episode_rewards,frames,policy_entropy,grad_norm,PMM:episode_rewards,advantage_norm
181.53,3.0,0.015636620577752183,0.0011690635228296742,-0.150135418176651,260,1038,0.0,8304000,1.37188037276268,0.21164249665618612,1.4,1.302265040166676
181.41,3.0,0.014394553288584576,0.002631885837763548,-0.19342182755470275,259,1039,0.0,8312000,1.3654044580459594,0.18727156002948495,1.35,1.2142907110974193
193.01,4.0,0.014785396564675465,-0.0011520643392577768,-0.030964664220809936,259,1040,0.0,8320000,1.365704300403595,0.18848970289796857,1.6,1.2897800248116256
194.82,4.0,0.015327133589180449,0.0006678956735413522,-0.09667132377624511,259,1041,0.0,8328000,1.372305781841278,0.1872424677783352,1.65,1.3095366194471716
188.9,4.0,0.016488294804839824,0.0023729991144500672,-0.43189749896526336,259,1042,0.0,8336000,1.3715374016761779,0.20570842379014956,1.55,1.3425064416974783
181.26,3.0,0.01325474617218788,0.0010779550566803664,-0.06757748603820801,259,1043,0.0,8344000,1.3771998286247253,0.17488656308539482,1.4,1.191401538066566
176.75,3.0,0.01322306137471969,-5.480645806528628e-05,-0.08509165525436402,259,1044,0.0,8352000,1.3696480572223664,0.17524983815314704,1.3,1.2025988979637623
180.99,4.0,0.014957341047047521,7.550196954980492e-05,-0.07925141751766204,259,1045,0.0,8360000,1.3798705124855042,0.19505740640905095,1.4,1.3243328737467528
176.66,3.1000000000000085,0.01013705360252061,-3.7656663917005065e-05,-0.01092020869255066,259,1046,0.0,8368000,1.3741073179244996,0.15879177365134609,1.26,0.9972367197275162
171.78,3.0,0.011683010797910356,-0.0006325271034074831,-0.04695886969566345,259,1047,0.0,8376000,1.372670168876648,0.16128166819069367,1.14,1.1261639273539186
168.02,3.0,0.010839913509880717,0.0010774464660789817,-0.014541966319084167,259,1048,0.0,8384000,1.3750013887882233,0.1670287391004715,1.05,1.068338769376278
163.5,2.0,0.009618080631553312,0.0010835739903268405,-0.14486798465251924,259,1049,0.0,8392000,1.3789165711402893,0.1514381250869669,0.93,0.9436981690302492
170.97,3.0,0.010520934475425747,-0.000893157006939873,-0.15530492544174193,259,1050,0.0,8400000,1.3704522895812987,0.16376202155807068,1.11,1.0086876602843404
175.64,3.0,0.013274914338119288,0.0006750983302481472,-0.1746918588876724,259,1051,0.0,8408000,1.3701565706729888,0.17635568730046405,1.24,1.207227753587067
171.2,3.0,0.011330121292021432,0.0018454237067635404,-0.03981176495552063,259,1052,0.0,8416000,1.379552274942398,0.1657695182935833,1.13,1.0658714957907796
177.57,4.0,0.01990701451121822,0.002656199352350086,-0.02643694877624512,259,1053,0.0,8424000,1.3588804030418395,0.2277407516058024,1.25,1.5670266680419445
191.86,5.0,0.013653151535154394,-0.0004341724293772131,-0.18195516109466553,259,1054,0.0,8432000,1.3807959079742431,0.18236217834944124,1.64,1.1814672929793597
184.6,4.0,0.012197199424190331,-0.0008312775357626379,-0.655548500418663,259,1055,0.0,8440000,1.3785263311862945,0.1811872601725024,1.44,1.1215610848367215
181.1,3.0,0.01485167068221017,-9.460502886213362e-05,-0.04680375039577484,259,1056,0.0,8448000,1.3634300029277802,0.19012002581712742,1.32,1.2886830282583832
186.73,4.0,0.014409625020562089,0.0016058790381066502,-0.04860932111740112,259,1057,0.0,8456000,1.378532999753952,0.2023144567458356,1.5,1.278837134987116
180.59,3.0,0.012444441653115064,0.0015930855605984107,-0.027426740527153014,259,1058,0.0,8464000,1.3787693285942078,0.17444324151348017,1.36,1.1387262414768338
180.82,3.0,0.013065743875722546,0.0013239186601276742,-0.0861051058769226,259,1059,0.0,8472000,1.381547874212265,0.17949338848651908,1.34,1.1641945424675941
189.65,4.0,0.017162754503915495,0.0008879779191920534,-0.062456603050231936,258,1060,0.0,8480000,1.3800007128715515,0.205433308762368,1.55,1.4183210436999798
193.47,4.0,0.013095425185529166,0.0032473398296860977,-0.17895713269710542,258,1061,0.0,8488000,1.3818682622909546,0.18413860310836022,1.66,1.1383911369554698
181.92,3.1000000000000085,0.012365384854274453,0.0024904674499703107,-0.031882383823394776,258,1062,0.0,8496000,1.3788978219032288,0.1669024017300481,1.42,1.1183199130371213
173.45,3.0,0.013105862596303268,0.00023450074484571815,-0.19345192849636078,258,1063,0.0,8504000,1.3789879179000855,0.18138201938682816,1.18,1.161495790295303
174.19,3.1000000000000085,0.011334959212290415,0.0013312998006585986,-0.0627605152130127,258,1064,0.0,8512000,1.3807548105716705,0.1684251367168288,1.16,1.0773613097891213
177.54,3.0,0.014772854998464027,-0.0005243391450494528,-0.12229433953762055,258,1065,0.0,8520000,1.3790787029266358,0.1934926381636046,1.28,1.2859171019122004
176.74,3.0,0.013487962460540076,0.0002541971195023507,-0.040656131505966184,258,1066,0.0,8528000,1.3650584828853607,0.19232586110709704,1.26,1.1955230175331235
167.72,3.0,0.00945180530710786,0.000665852599486243,-0.27676492273807524,258,1067,0.0,8536000,1.3640573823451996,0.13694907395026368,1.05,0.9550192615017294
166.88,3.0,0.013779035538536846,0.0009658809888787801,-0.06397636592388153,258,1068,0.0,8544000,1.3531690347194671,0.17903562078025723,1.02,1.2179421939700843
184.5,4.0,0.015491801485513861,0.0020214551821118223,-0.02341055452823639,258,1069,0.0,8552000,1.3561805009841919,0.20828653682557768,1.46,1.3208211927860976
192.76,5.0,0.0134855006421094,-0.002046970402589068,-0.03201034963130951,258,1070,0.0,8560000,1.3511384403705597,0.17839858322750615,1.7,1.2315855395793915
190.12,4.0,0.016674158822024766,0.0035225836624158545,-0.009959726929664611,258,1071,0.0,8568000,1.3769526696205139,0.19840866802393972,1.64,1.3519301196187734
188.03,4.0,0.014980595237357192,0.002136055799201131,-0.07134493410587311,258,1072,0.0,8576000,1.3834219896793365,0.1862496181147091,1.53,1.3282282995060086
195.08,4.0,0.0169208460338632,-0.0016666218717273295,-0.008396869897842408,258,1073,0.0,8584000,1.3763544178009033,0.21524618174161125,1.73,1.4648275526985526
198.69,4.0,0.014448969875211333,-0.0007015574543038383,-0.02237792670726776,258,1074,0.0,8592000,1.3821076703071595,0.1869682096010989,1.83,1.2556711199879647
183.1,4.0,0.012936250305629074,0.002244987511076033,-0.0463654488325119,258,1075,0.0,8600000,1.3781045663356781,0.17909197823382986,1.46,1.1521719145402312
186.92,4.0,0.015261968306876952,-0.0022726699240956804,-0.020497859716415406,258,1076,0.0,8608000,1.362840667963028,0.2028383635959123,1.58,1.3274038030952215
180.81,3.0,0.014685474205334685,0.00221680007991381,-0.050020592212677004,258,1077,0.0,8616000,1.3717023921012879,0.19589456382181203,1.42,1.2520026729628444
177.87,3.0,0.014789911047646456,0.0013477552810218186,-0.007731462717056274,258,1078,0.0,8624000,1.3782908511161804,0.19204591278440378,1.33,1.3092799739912153
185.67,4.0,0.013399069707820671,0.0023709423677064478,-0.18062709748744965,258,1079,0.0,8632000,1.381463609933853,0.17883710753891838,1.52,1.1573878201469778
185.64,3.0,0.012528291426965552,-4.41302708350122e-05,-0.013293830156326293,258,1080,0.0,8640000,1.381179848909378,0.16498532037987293,1.49,1.1563783284276723
189.13,3.0,0.014954247110199503,0.001060760919644963,-0.03737430512905121,258,1081,0.0,8648000,1.380966227054596,0.18782353710949073,1.63,1.313071801327169
182.55,3.0,0.01458709640563029,0.0016858741638134233,-0.1352817612886429,258,1082,0.0,8656000,1.3794107365608215,0.18060041010250621,1.42,1.2093221539258956
180.53,4.0,0.017302156208388625,0.0017871056211879476,-0.12144984960556031,258,1083,0.0,8664000,1.3403722620010377,0.2314148354305706,1.37,1.4313112412393094
198.27,5.0,0.017981515118226526,0.0002626642433460802,-0.0198394513130188,258,1084,0.0,8672000,1.3778269696235657,0.213704756339693,1.81,1.4785888600349426
190.44,5.0,0.010546804556797724,-0.0024164496921002866,-0.10146688342094422,258,1085,0.0,8680000,1.3650920915603637,0.15225100614879608,1.55,1.0758119128644466
176.67,3.0,0.012624324615426303,0.000981849858071655,-0.028878194689750673,258,1086,0.0,8688000,1.3516551113128663,0.17203424724228167,1.23,1.1387877360917629
177.21,3.0,0.011833532817140622,-0.00040032281380263156,-0.01141448736190796,258,1087,0.0,8696000,1.3659619557857514,0.16940615770549447,1.31,1.1056795367971062
176.36,3.0,0.01429865673540462,0.0013980261934921146,-0.12820847034454347,258,1088,0.0,8704000,1.3818489599227906,0.18257257543182806,1.3,1.2580555406399072
180.44,3.0,0.012509321963443653,-0.0007975406304467469,-0.009008143544197083,257,1089,0.0,8712000,1.3778629577159882,0.1730744391546613,1.34,1.16131359629333
187.24,4.0,0.013804728361174056,4.121719277463853e-05,-0.040771185755729675,257,1090,0.0,8720000,1.3819383072853089,0.17945058913247608,1.52,1.2501518851146103
180.63,4.0,0.011685150363264256,0.0016673229364096186,-0.010890071988105774,257,1091,0.0,8728000,1.3821626603603363,0.16722741616806094,1.41,1.1047977492585779
182.27,4.0,0.013992174160375726,-0.0010850130853941665,-0.006569201946258545,257,1092,0.0,8736000,1.3807185912132263,0.17942206996065171,1.4,1.2824850216507913
178.97,4.0,0.010225368460487516,0.0008039705565897748,-0.01946596920490265,257,1093,0.0,8744000,1.3832977151870727,0.15426474201851836,1.29,0.9636217425763607
170.02,3.0,0.01453462051558745,0.004735942909028381,-0.09231724083423615,257,1094,0.0,8752000,1.3730913829803466,0.18246704491572013,1.1,1.2957372492924333
176.31,3.0,0.011543675750162947,-0.003246910274901893,-0.016240156292915343,257,1095,0.0,8760000,1.3544475257396698,0.17319346746146214,1.26,1.0831437208503485
169.1,3.0,0.012631123415967522,0.0020715991378528996,-0.07181174278259278,257,1096,0.0,8768000,1.3699653887748717,0.1772454681764019,1.09,1.127723800074309
168.63,2.0,0.012591657249340643,0.0022688182652927935,-0.1271267431974411,257,1097,0.0,8776000,1.3813114833831788,0.1737380933792642,1.06,1.175520829372108
178.5,3.0,0.012040207228001237,0.0009246749570593238,-0.1251516979932785,257,1098,0.0,8784000,1.3800013196468353,0.17874002551586468,1.28,1.1271224633604289
183.8,4.0,0.015200949854333885,1.7020907253026964e-05,-0.022295114994049074,257,1099,0.0,8792000,1.3766942465305327,0.19578253865610015,1.4,1.3229478760436177
180.0,3.0,0.00935674451782461,0.0017661064863204955,-0.026377095580101012,257,1100,0.0,8800000,1.3819497323036194,0.1420774513685721,1.3,0.9452888588234782
169.99,3.0,0.011697058481447585,0.0017766105255577714,-0.047752630710601804,257,1101,0.0,8808000,1.3785985457897185,0.1690917865514509,1.04,1.071067847656086
167.12,3.0,0.011933910754250973,0.0004846737370826304,-0.04084889173507691,257,1102,0.0,8816000,1.3794930505752563,0.17920081192758694,0.99,1.0931387071684002
174.29,3.0,0.011223334236092342,4.5455005019903185e-05,-0.2006577354669571,257,1103,0.0,8824000,1.3731277644634248,0.1525003334945041,1.2,1.070639021731913
176.59,3.1000000000000085,0.011624153935918003,-0.00024071438412647694,-0.12048756301403046,257,1104,0.0,8832000,1.3626381039619446,0.16794465080076906,1.27,1.1055478285253049
166.82,2.0,0.011661456310248468,-0.0003138605807907879,-0.011466149091720581,257,1105,0.0,8840000,1.35145446062088,0.17273609644963475,1.09,1.1195313847064972
164.03,2.0,0.009854968726253901,0.000687588230939582,-0.24664985299110412,257,1106,0.0,8848000,1.3699540841579436,0.1398859500656931,1.03,0.957154655084014
172.02,3.0,0.01480155106395614,-1.934285508468747e-05,-0.035451613664627075,257,1107,0.0,8856000,1.3634506464004517,0.20321049173424968,1.16,1.3243305543065071
185.93,4.0,0.015675610283360585,-0.002148962750798091,-0.005842876434326172,257,1108,0.0,8864000,1.321141494512558,0.19854807597750856,1.46,1.3985685128718615
203.34,4.0,0.016431955494372232,0.002557717221789062,-0.006644332408905029,257,1109,0.0,8872000,1.3597991538047791,0.20257592881086053,1.94,1.4260561600327493
195.09,4.0,0.013025387975139892,-0.0006969051129999571,-0.11688429832458497,257,1110,0.0,8880000,1.3767354106903076,0.17484740133884027,1.76,1.1883782415091992
184.34,3.1000000000000085,0.013114646243416246,0.001299900741323654,-0.0071126151084899905,257,1111,0.0,8888000,1.381413335800171,0.16801174159051208,1.37,1.1859503119438886
179.34,3.0,0.01191264701053683,0.002199304468740593,-0.04825860023498535,256,1112,0.0,8896000,1.3723079228401185,0.16037988806983083,1.28,1.0949880760908126
178.93,3.0,0.013871414596178511,-0.001384255089215003,-0.006102806925773621,256,1113,0.0,8904000,1.3635399770736694,0.1852619723708738,1.32,1.235628764629364
181.7,4.0,0.014221289479391998,0.0024044834293886195,-0.14432565569877626,256,1114,0.0,8912000,1.3745853304862976,0.18730561061353254,1.44,1.2485139025747776
180.12,3.1000000000000085,0.013179332207153038,0.0009102561906911432,-0.02762380838394165,256,1115,0.0,8920000,1.3782944512367248,0.16759032536452154,1.42,1.1876842514052988
193.12,4.0,0.019466072870818606,0.0010253531848138664,-0.02046354591846466,256,1116,0.0,8928000,1.3796473824977875,0.23376930587488945,1.7,1.549582414329052
193.78,4.0,0.01688540529617967,-0.0004104288015514612,-0.01449447512626648,256,1117,0.0,8936000,1.337103875875473,0.20489147801957996,1.7,1.3972109887748956
192.98,5.0,0.012521714366630476,0.0020602117219823413,-0.02577712893486023,256,1118,0.0,8944000,1.3543311774730682,0.16900059574564696,1.65,1.1633155866712332
194.96,5.0,0.012237994926090323,-0.000470256598200649,-0.03545616269111633,256,1119,0.0,8952000,1.3785152089595796,0.16284242554347103,1.75,1.1558020867407321
177.9,3.0,0.00886552326615856,0.00043271092406939717,-0.08692329168319703,256,1120,0.0,8960000,1.3783859348297118,0.1352208444478794,1.3,0.9131328608468174
165.03,3.0,0.0119089568466552,0.0014338755514472722,-0.08689607441425323,256,1121,0.0,8968000,1.354603807926178,0.16630637662037828,1.0,1.0874010565504433
169.16,3.0,0.01304342132230886,-0.0009293613099725917,-0.011591046452522277,256,1122,0.0,8976000,1.3699500250816345,0.17318450224091975,1.16,1.152118292413652
173.33,3.0,0.01402709495435488,0.00026073640503454954,-0.02528098225593567,256,1123,0.0,8984000,1.3794487535953521,0.17135540254660736,1.22,1.2241691712010652
177.24,3.0,0.015165364565691562,0.00362238450703444,-0.02677747905254364,256,1124,0.0,8992000,1.3830291724205017,0.18987942806200814,1.29,1.2892373914271593
190.76,4.0,0.012334414682654823,-0.001041047220933251,-0.024745633602142336,256,1125,0.0,9000000,1.381294951438904,0.1701494222700131,1.62,1.1550482824072241
184.7,3.0,0.014514830821535724,0.0019383018233929761,-0.028965362906455995,256,1126,0.0,9008000,1.3806200456619262,0.2012236753628531,1.41,1.2610925545543432
185.49,4.0,0.018725434200769088,0.0009609256125986576,-0.02407362461090088,256,1127,0.0,9016000,1.3743857860565185,0.2276053898234572,1.43,1.5215124493092298
191.86,4.0,0.013258430970818153,-0.00042709756642580034,-0.16644667446613312,256,1128,0.0,9024000,1.3771571731567382,0.17139645748744148,1.61,1.1868513410538435
183.31,3.1000000000000085,0.013433011867327878,0.0023224397050216794,-0.05657460391521454,256,1129,0.0,9032000,1.3830982983112334,0.17215140091567346,1.42,1.1962067213281988
186.08,3.0,0.016211527696541453,0.0003719288809224963,-0.11269602239131928,256,1130,0.0,9040000,1.3806301486492156,0.1928801585461633,1.46,1.37804117616266
187.63,3.0,0.014945684297035768,0.0016443692790289789,-0.005819600820541382,256,1131,0.0,9048000,1.380782697200775,0.19701465521855763,1.5,1.2918667424470187
188.74,4.0,0.014682992134930828,0.000691861982923001,-0.08885818660259247,256,1132,0.0,9056000,1.3685347902774812,0.19329652586244148,1.56,1.3220553065091372
191.87,5.0,0.018934801602517835,-0.0005823855579365044,-0.07009938657283783,255,1133,0.0,9064000,1.3506733536720277,0.2181134523723349,1.68,1.5167093848064541
190.14,4.1000000000000085,0.01320759589854788,-0.0008145455142948777,-0.06636880397796631,255,1134,0.0,9072000,1.3462907445430756,0.16285303366473283,1.7,1.2108500190079212
176.11,3.0,0.01254119199278648,-0.0003127343885716982,-0.010168907642364501,255,1135,0.0,9080000,1.3598942387104034,0.16856956448091165,1.36,1.1543190282210707
169.48,3.0,0.013060187207117905,0.0006145247677341103,-0.10606161773204803,255,1136,0.0,9088000,1.3567722856998443,0.17270439512436397,1.11,1.1349947648122907
171.92,3.0,0.012564000926076915,-0.0010536372009664775,-0.038941548466682435,255,1137,0.0,9096000,1.3659333670139313,0.17426094720253757,1.19,1.173996832538396
168.9,2.1000000000000085,0.011242423160401813,0.0001934152610192541,-0.009177956581115723,255,1138,0.0,9104000,1.356606364250183,0.1672373680861488,1.14,1.0771439499408006
170.27,2.0,0.01442154644495531,0.001506617743289098,-0.0784412693977356,255,1139,0.0,9112000,1.3680302810668945,0.18144799540030243,1.18,1.2664446989819407
168.4,3.0,0.010104932756654535,0.0011550307518336921,-0.08483068704605103,255,1140,0.0,9120000,1.3716640067100525,0.14863582593967858,1.11,0.9778963392693549
172.25,3.0,0.014731379121185455,0.000221173579338938,-0.21358757317066193,255,1141,0.0,9128000,1.3827242290973663,0.1951055137972791,1.16,1.2286803499795496
172.69,3.0,0.01268323537775359,0.003628398929722607,-0.05522520422935486,255,1142,0.0,9136000,1.3771981406211853,0.17445317428970822,1.14,1.1028287846595048
172.99,3.0,0.015264352058729856,-0.0009353876521345228,-0.0037876826524734495,255,1143,0.0,9144000,1.3416320633888246,0.1820713974999655,1.16,1.3444824403524398
195.25,4.0,0.017688120679886198,-0.0005377167876577005,-0.02879073441028595,255,1144,0.0,9152000,1.3651917743682862,0.20691485405557158,1.7,1.4962463483959436
205.1,5.0,0.015857899465663648,0.002825710838078521,-0.05857084631919861,255,1145,0.0,9160000,1.3674091374874116,0.2010838055994858,1.95,1.3487497793138028
189.46,4.0,0.01610779545368132,0.0008365906262770295,-0.2703655242919922,255,1146,0.0,9168000,1.3793699288368224,0.2104191244869795,1.6,1.3128262670338153
185.09,3.1000000000000085,0.014378212810424885,0.0021682448405772447,-0.23611432433128357,255,1147,0.0,9176000,1.377850385904312,0.1872395875420387,1.49,1.2408738883957267
183.89,4.0,0.011881940888738427,-0.0019112992158625275,-0.030358402132987974,255,1148,0.0,9184000,1.3791571938991547,0.16758948663061268,1.43,1.1034423229843378
184.07,4.0,0.01568132025013256,0.004470558956090827,-0.045166845917701724,255,1149,0.0,9192000,1.3800724291801452,0.20889595462681992,1.43,1.286620215550065
184.91,4.0,0.01484490656577691,0.00045821041669114493,-0.06914341986179352,255,1150,0.0,9200000,1.3720867657661437,0.19756636480479442,1.5,1.3037212344259024
171.03,3.0,0.011237602221785891,0.0029090314492350444,-0.014134749174118041,255,1151,0.0,9208000,1.3664365303516388,0.15930474462193764,1.18,1.029145146459341
167.47,3.0,0.010917093724419829,-0.0005182477986090816,-0.010592761039733887,255,1152,0.0,9216000,1.3807146215438844,0.1535852689463446,1.03,1.0500191491097213
172.57,3.0,0.01338180665683467,-4.452724242582917e-05,-0.019652173519134522,255,1153,0.0,9224000,1.3833443522453308,0.1643241021992468,1.1,1.194708990752697
180.71,3.0,0.011606328576285706,0.002064745684328955,-0.020492290258407594,255,1154,0.0,9232000,1.381610381603241,0.15699204954035553,1.34,1.069048275668174
191.51,4.0,0.01757027814297544,0.0016283607936929912,-0.36329078376293183,255,1155,0.0,9240000,1.3778567254543304,0.21443213692780053,1.61,1.4288652094826102
197.09,4.0,0.014878442375970736,-0.001241007475182414,-0.05977706432342529,254,1156,0.0,9248000,1.3775189471244813,0.19307458616253745,1.69,1.2872833455167711
188.22,4.0,0.014907468086967128,0.002508735216106288,-0.08601404845714569,254,1157,0.0,9256000,1.3791030514240266,0.1760846438399821,1.53,1.2754291374608875
180.96,3.0,0.015777275471446046,-0.0009128811745904386,-0.015145463943481445,254,1158,0.0,9264000,1.382380450963974,0.19839585882671454,1.4,1.3391969592869282
180.54,4.0,0.014260643400402841,0.002013618547935039,-0.051722397208213804,254,1159,0.0,9272000,1.3779136276245116,0.1904764527474996,1.38,1.2373748916387557
184.89,4.0,0.013961849688184884,-0.0008062672166852281,-0.011722481846809386,254,1160,0.0,9280000,1.3738664627075194,0.1840391136678482,1.42,1.2763548684120178
192.97,5.0,0.01320535296214075,-0.0004699907323811203,-0.07194603860378265,254,1161,0.0,9288000,1.3686530947685243,0.17192179640922262,1.69,1.217881348580122
181.85,3.0,0.013229191822815664,0.002073436639038846,-0.009430105686187745,254,1162,0.0,9296000,1.3766510856151581,0.17456446358578695,1.43,1.189067575968802
173.06,3.0,0.01254877681155449,-0.0003845374478260055,-0.030930944085121155,254,1163,0.0,9304000,1.3731409633159637,0.1687514784681039,1.21,1.140665520057082
169.97,3.0,0.011512362678531644,0.0020745034456012947,-0.02318053662776947,254,1164,0.0,9312000,1.3804171323776244,0.17144107731802966,1.15,1.0633649114519357
173.86,3.0,0.015506055617443053,0.00029938679275801403,-0.020147125124931334,254,1165,0.0,9320000,1.3670343387126922,0.1768780257446224,1.24,1.327730408385396
173.85,3.0,0.010199133176392934,-7.428321987390518e-07,-0.06636164247989655,254,1166,0.0,9328000,1.3682656717300414,0.15644697711570554,1.26,0.9987475143745541
166.82,3.0,0.01300143420596214,0.00046065815025940536,-0.15879037082195283,254,1167,0.0,9336000,1.3811945152282714,0.18255060676270818,1.05,1.1878141763061285
176.85,3.0,0.012808180988959066,0.001169416763004847,-0.0759779930114746,254,1168,0.0,9344000,1.368572610616684,0.16835744654954002,1.24,1.1518719574064016
177.57,3.0,0.012590690118922793,0.0025243382551707327,-0.024832048416137696,254,1169,0.0,9352000,1.3823693227767944,0.16989714017857058,1.22,1.1531358281150461
181.83,3.0,0.01388689033123228,-0.0010483476478839293,-0.009311622977256774,254,1170,0.0,9360000,1.379856915473938,0.18806857949142888,1.32,1.266561920121312
184.53,3.0,0.013853628434244456,0.0016102438420057296,-0.012103241086006165,254,1171,0.0,9368000,1.3829749238491058,0.1652967459893091,1.44,1.226828770302236
166.93,3.0,0.00865305192741289,-0.002739657631609589,-0.05744506239891052,254,1172,0.0,9376000,1.3833462226390838,0.1363343481361671,1.04,0.911829054094851
165.8,3.0,0.011707082673381138,0.0022432679650955835,-0.08548848330974579,254,1173,0.0,9384000,1.3821156573295594,0.1587038836100837,0.97,1.0980790075287223
175.34,3.0,0.014393794703682943,-0.0003555655834497884,-0.05457086622714996,254,1174,0.0,9392000,1.3741526758670808,0.18487572247531855,1.22,1.2686757658794523
185.21,3.1000000000000085,0.01563140316055069,0.0005377634614706039,-0.04450836718082428,253,1175,0.0,9400000,1.3774124050140382,0.20680820394227944,1.51,1.3045424220710993
185.96,3.0,0.01423354196434957,0.0015860613429686055,-0.02814813733100891,253,1176,0.0,9408000,1.3735044693946838,0.19681065062425493,1.5,1.2729009838402272
177.61,3.0,0.014623893113121084,0.002666228922025766,-0.47658696174621584,253,1177,0.0,9416000,1.3716997849941253,0.19202862322310454,1.3,1.244522845093161
174.39,3.0,0.01204210473686544,-0.0011161965364590287,-0.09609022259712219,253,1178,0.0,9424000,1.367195897102356,0.17851066408270924,1.25,1.1275036415457727
171.17,3.0,0.013252278808272422,0.003671649581519887,-0.19276705801486968,253,1179,0.0,9432000,1.3818297326564788,0.18109369049076943,1.18,1.165323997400701
183.81,3.0,0.01698860125772626,-0.00022447155322879552,-0.011235612630844116,253,1180,0.0,9440000,1.3757328629493712,0.20510658689614797,1.43,1.386804014928639
190.88,4.0,0.011716677319850533,0.0033615525912318845,-0.09386495769023895,253,1181,0.0,9448000,1.3725629484653472,0.17120114217244725,1.58,1.027872205413878
185.47,4.0,0.012899601983554021,-0.0003070178919006139,-0.00621691882610321,253,1182,0.0,9456000,1.3785761964321137,0.18258661331155224,1.41,1.1818739673122765
191.02,4.0,0.01672645809929236,0.004587384402548196,-0.007694138884544372,253,1183,0.0,9464000,1.3695744860172272,0.21239142619687235,1.62,1.3618511364609003
189.58,4.0,0.0133110440200835,-0.0009713029710110277,-0.07244769990444183,253,1184,0.0,9472000,1.3674490892887115,0.182976955498841,1.55,1.2366061291098596
179.81,3.0,0.011258628971581856,-0.0023948274651775137,-0.01419005274772644,253,1185,0.0,9480000,1.3504289710521697,0.1636710620753987,1.31,1.0099648801982404
165.44,2.1000000000000085,0.009710239850107882,0.002699614700395614,-0.3571645706892014,253,1186,0.0,9488000,1.3743843591213227,0.14445379094645217,1.0,0.9308192223683
164.86,2.0,0.012001353417797418,0.0005894015892408788,-0.059926192164421084,253,1187,0.0,9496000,1.3813248682022095,0.1627937498583435,1.02,1.1053949140384793
174.7,4.0,0.01419518256705487,0.0024437016760930417,-0.07533000946044922,253,1188,0.0,9504000,1.3820766842365264,0.17956592899615134,1.25,1.250380040742457
180.72,4.0,0.010339310332783498,-0.0021329376311041413,-0.007790917158126831,253,1189,0.0,9512000,1.3802205443382263,0.15516840903111281,1.39,1.0508897410333156
178.87,3.0,0.013256739989615199,0.0005708825029432774,-0.06281865656375885,253,1190,0.0,9520000,1.3834648251533508,0.17294585472124913,1.31,1.1644189531728626
180.4,3.0,0.01236126565669565,0.0014251109757606173,-0.02808696746826172,252,1191,0.0,9528000,1.3785534310340881,0.16420730516777873,1.27,1.125847995467484
171.38,3.0,0.012565661174321577,-0.000841285638161935,-0.009254690408706665,252,1192,0.0,9536000,1.3788365089893342,0.16831063512868358,1.07,1.1781939744576813
187.41,4.0,0.016278431940972952,0.0008235896826954558,-0.11647721707820892,252,1193,0.0,9544000,1.3811535382270812,0.1977843822069561,1.57,1.3868863464146852
182.49,4.0,0.009581037843358899,-0.0004539401939837262,-0.05908409535884857,252,1194,0.0,9552000,1.3759758114814757,0.14741837744132483,1.47,0.9431955029070377
165.78,2.0,0.011690932596120546,0.001427201001206413,-0.11212840557098389,252,1195,0.0,9560000,1.3771118009090424,0.1659736720092523,0.97,1.1125131072476506
171.98,3.0,0.013155677068652949,0.0030385562716401184,-0.06649690389633178,252,1196,0.0,9568000,1.3658099389076233,0.18601658927539455,1.14,1.192943503856659
164.41,2.1000000000000085,0.00944764707682225,-0.0006803917227080091,-0.1568048393726349,252,1197,0.0,9576000,1.3805753111839294,0.15494548903286504,0.96,0.9284607833437621
159.75,2.0,0.009992371757716683,-0.0004709527338854969,-0.04291138291358948,252,1198,0.0,9584000,1.3836605870723724,0.14791975527628012,0.8,0.9944373801723123
166.47,2.0,0.010756576879334716,0.0016032917087431997,-0.07293854594230652,252,1199,0.0,9592000,1.3803769886493682,0.15920018880013279,0.97,0.9793806139379739
171.98,3.0,0.013864545585520319,0.002896811761893332,-0.028733531832695006,252,1200,0.0,9600000,1.383042368888855,0.16352351876214827,1.14,1.2217293529212474
182.29,3.1000000000000085,0.012863951239050948,0.00019916754623409361,-0.028941842317581176,252,1201,0.0,9608000,1.3807496905326844,0.17489487322666641,1.38,1.178974323272705
202.06,5.0,0.01653658749602073,-0.0016363874811213463,-0.01667799472808838,252,1202,0.0,9616000,1.3801978719234467,0.2066436069244294,2.0,1.4023822503164411
193.42,5.0,0.014106963736194302,0.004036235211533495,-0.08791859924793244,252,1203,0.0,9624000,1.3735557663440705,0.1857950123512258,1.86,1.216477178260684
173.26,3.0,0.012559021921279055,0.00043388052377849815,-0.07165543913841248,252,1204,0.0,9632000,1.3781154656410217,0.18368553328006038,1.24,1.141065760757774
176.31,3.0,0.01174976425480054,-0.002896670801565051,-0.021430106163024903,252,1205,0.0,9640000,1.3761347925662994,0.15368251928048685,1.24,1.1053060964494943
178.13,3.0,0.013433603972262063,0.002083627886604518,-0.019241933822631837,252,1206,0.0,9648000,1.367590389251709,0.17822512892154652,1.33,1.175863510109484
178.64,3.0,0.014214329369524421,0.004523026843089611,-0.016309214234352113,251,1207,0.0,9656000,1.3728298151493072,0.181241601757699,1.35,1.2147024349123239
184.15,4.0,0.015863839897465367,0.0007787497865501792,-0.02151611030101776,251,1208,0.0,9664000,1.3689132690429688,0.20239686674301216,1.51,1.379596133083105
