episode_length,rollout_prob_std,explained_variance,policy_entropy,policy_loss,q_loss,P01:episode_rewards,policy_gradient_loss,grad_norm,PMM:episode_rewards,P09:episode_rewards,epoch_idx,avg_q_retraced,frames,model_prob_std,policy_gradient_bias_correction,avg_q_selected,fps,advantage_norm
3324.4,3.6222565554285044e-05,-516.6766634406741,2.1972248316568046,-7.638159313887942e-07,2.275848763509647e-09,0.0,-7.638159313887942e-07,2.1741137743186588e-05,0.0,0.0,703,3.456232336820567e-05,5061600,5.92148295333847e-05,0.0,3.493177798951346e-05,339,0.00015711108105991177
3324.45,2.7952864297183762e-05,-890.2691005762892,2.1972252925016265,-8.339380636436367e-07,7.004244030266575e-10,0.0,-8.339380636436367e-07,3.5211113308184133e-06,0.0,0.0,704,3.3205231294333415e-05,5068800,2.0005933772085522e-05,0.0,3.347499664698416e-05,339,0.0001266506763786984
3324.45,2.837892807756891e-05,-687.5258141608404,2.1972253138394584,-6.928869166121429e-07,5.674275824535087e-10,0.0,-6.928869166121429e-07,2.2821574677148754e-06,0.0,0.0,705,2.88774147374129e-05,5076000,1.5886578904577636e-05,0.0,2.9168616686429576e-05,339,0.00011503552829719322
3324.45,2.7226476708292656e-05,-982.1390630070808,2.197225312562216,-6.507856850410419e-07,6.523279694102803e-10,0.0,-6.507856850410419e-07,2.1594429878894297e-06,0.0,0.0,706,2.9233975881209724e-05,5083200,1.6589997943156435e-05,0.0,2.9364323420792523e-05,339,0.00012795112010250643
3324.45,3.2071956948201993e-05,-405.05985010149936,2.197225299960091,-7.414196882732106e-07,7.15956962173533e-10,0.0,-7.414196882732106e-07,2.05464976154467e-06,0.0,0.0,707,3.137419775980344e-05,5090400,1.920164847191815e-05,0.0,3.1613306636938345e-05,339,0.00015461525685240635
3324.45,2.5955595070737245e-05,-1021.441639729303,2.1972253353633575,-6.738532549969516e-07,5.962033800043902e-10,0.0,-6.738532549969516e-07,1.7018328543231997e-06,0.0,0.0,708,3.0310335983409056e-05,5097600,1.5392212374884305e-05,0.0,3.070701665401141e-05,339,0.0001261088021070348
3324.51,3.30692510639228e-05,-154.9948827483162,2.1972253059583995,-7.267109768803611e-07,7.424640199542626e-10,0.0,-7.267109768803611e-07,1.916514344109304e-06,0.0,0.0,709,3.007828162880426e-05,5104800,1.9719235553611967e-05,0.0,3.0210310176352366e-05,339,0.00015421516913751254
3324.51,2.5438010980829865e-05,-1827.964007811704,2.197225329018144,-6.276792717562611e-07,5.414077327607603e-10,0.0,-6.276792717562611e-07,1.558617058230616e-06,0.0,0.0,710,2.8667705119005402e-05,5112000,1.3257651944047608e-05,0.0,2.903102441065785e-05,339,0.00010101969756816151
3324.51,2.6936422876630042e-05,-17.118818718091177,2.197225291565555,-5.663337561096686e-07,7.950697507091369e-10,0.0,-5.663337561096686e-07,2.3050124855888986e-06,0.0,0.0,711,2.410464541394046e-05,5119200,1.705848221415479e-05,0.0,2.4389254125389555e-05,339,0.00013833639856009237
3324.51,2.4412616346923626e-05,-1212.965478121629,2.1972253256090104,-6.934366166038646e-07,5.908841410741693e-10,0.0,-6.934366166038646e-07,1.6436114254424708e-06,0.0,0.0,712,2.7822810054838934e-05,5126400,1.4439861639779056e-05,0.0,2.8396908737415775e-05,339,0.00012294663226041863
3324.51,2.6513942995151524e-05,-797.7205162118477,2.1972253499302283,-6.174759790652911e-07,6.624786030356867e-10,0.0,-6.174759790652911e-07,1.721195594966617e-06,0.0,0.0,713,2.7637250976488483e-05,5133600,1.6325380675665554e-05,0.0,2.7681245065679604e-05,339,0.00013472811321239579
3324.51,2.7420180966226896e-05,-492.66003461558984,2.1972252257980367,-6.557390888529404e-07,6.873909748186267e-10,0.0,-6.557390888529404e-07,1.6727057462146862e-06,0.0,0.0,714,2.737705338351406e-05,5140800,1.654236242349951e-05,0.0,2.7766968170485045e-05,339,0.00013777366215658466
3324.64,2.7714222658604325e-05,-1193.2408649322595,2.197225299723278,-6.412778545733625e-07,6.80274639519114e-10,0.0,-6.412778545733625e-07,1.7304689215630378e-06,0.0,0.0,715,2.6658288808534523e-05,5148000,1.5718740932027074e-05,0.0,2.7013721346502974e-05,339,0.0001319304264837747
3324.64,2.393274432245829e-05,-800.9187970172336,2.197225312237386,-5.311293180625647e-07,6.098564174597104e-10,0.0,-5.311293180625647e-07,1.7483622157160985e-06,0.0,0.0,716,2.3082213933600016e-05,5155200,1.3849109839507379e-05,0.0,2.340188734096332e-05,339,0.00011417252870333069
3324.64,2.2891083882117278e-05,-768.8373410679927,2.1972252808550676,-5.182482116954225e-07,6.738690526967908e-10,0.0,-5.182482116954225e-07,1.7534609737143918e-06,0.0,0.0,717,2.1768872303763776e-05,5162400,1.3274612393064233e-05,0.0,2.196931638903702e-05,339,0.00011095355727770501
3324.64,2.8956541859183894e-05,-357.7230372868644,2.1972253169521454,-5.894588774277773e-07,7.539807523515178e-10,0.0,-5.894588774277773e-07,1.7864750913056962e-06,0.0,0.0,718,2.5150488007576703e-05,5169600,1.817885325086384e-05,0.0,2.5489141371941686e-05,339,0.00014432464852075463
3324.64,4.37973635458396e-05,-1197.1314432776164,2.19722440338324,-0.00010331044367986924,2.315556947416524e-05,0.0,-0.00010331044367986924,9.946328719804007e-05,0.0,0.0,719,-3.6704929033325536e-05,5176800,7.781003642307157e-05,0.0,9.125636409548642e-06,339,0.01122770306985796
3324.6,3.6266606400045386e-05,-90.8742447792916,2.197225183305286,4.958275054632038e-07,1.3331744438993277e-09,0.0,4.958275054632038e-07,1.1168337666744543e-05,0.0,0.0,720,-2.2054404396060688e-05,5184000,4.258535835308269e-05,0.0,-2.23500997135344e-05,339,0.00016825034283426377
3324.6,3.23519711957762e-05,-1605.5665240553258,2.1972253170467555,6.155831169861261e-07,4.816187745058226e-10,0.0,6.155831169861261e-07,3.4709823175195607e-06,0.0,0.0,721,-2.5540882743659914e-05,5191200,1.8536255446929675e-05,0.0,-2.5832649980873695e-05,339,9.885201351667524e-05
3324.6,3.0324482869744447e-05,-87.96195220479235,2.1972253328438063,7.591221383133243e-07,6.586765409440368e-10,0.0,7.591221383133243e-07,2.66771481954096e-06,0.0,0.0,722,-3.170449530968584e-05,5198400,1.7233216871164486e-05,0.0,-3.178700304075754e-05,339,0.00013822538884895446
3324.6,3.093926979460955e-05,-1063.393756106444,2.197225278691066,5.736564296869195e-07,5.799929075046896e-10,0.0,5.736564296869195e-07,1.9232022986657617e-06,0.0,0.0,723,-2.5292170287139195e-05,5205600,1.5863006721673443e-05,0.0,-2.5564075572862812e-05,339,0.00012991468132265911
3324.6,3.0360911662556143e-05,-529.9312287997001,2.1972253165295514,5.444917304737118e-07,6.859230351844619e-10,0.0,5.444917304737118e-07,1.8289380748401068e-06,0.0,0.0,724,-2.4634119154600413e-05,5212800,1.7825492823919768e-05,0.0,-2.46760631602777e-05,339,0.00015002166298947326
3324.6,2.881445968219615e-05,-840.0066997854609,2.1972252633521165,5.841663611372988e-07,6.272520768533137e-10,0.0,5.841663611372988e-07,1.8639944039521224e-06,0.0,0.0,725,-2.4279346615956107e-05,5220000,1.8225920568899937e-05,0.0,-2.4432241378659098e-05,339,0.000151269329838999
3324.47,3.277155906076471e-05,-1019.2518893196974,2.197225309326535,5.335899011263926e-07,7.336705285002709e-10,0.0,5.335899011263926e-07,1.8457730702780651e-06,0.0,0.0,726,-2.3662260179263145e-05,5227200,1.7405743809327553e-05,0.0,-2.4025350796085263e-05,339,0.000146735637180284
3324.47,4.380304441323936e-05,-1202.0731695554366,2.1972243129450177,-5.057932721707102e-05,1.1580331863244322e-05,0.0,-5.057932721707102e-05,6.556387517640487e-05,0.0,0.0,727,-6.472104087657095e-05,5234400,7.503937044318609e-05,0.0,-4.189356617473549e-05,339,0.005663883333362186
3324.47,3.493953692083908e-05,-763.5961063305253,2.1972252792119984,1.7533409836601778e-06,1.0654550020964554e-09,0.0,1.7533409836601778e-06,1.1282955657631075e-05,0.0,0.0,728,-7.422340550889088e-05,5241600,3.936408195169775e-05,0.0,-7.453979113311755e-05,339,0.00012068203895195338
3324.47,5.511341240355885e-05,-681.0381061558874,2.197224014448741,0.00010349203964734456,2.315942800237537e-05,0.0,0.00010349203964734456,0.0001312893666055408,0.0,0.0,729,2.3913059961751787e-05,5248800,0.00010746202379474804,0.0,-2.2860976486667606e-05,339,0.011240985923606988
3324.47,2.9737790577749523e-05,-1319.8304691276192,2.197225337473173,3.9623819885605716e-07,7.862860839508158e-10,0.0,3.9623819885605716e-07,5.982382475556175e-06,0.0,0.0,730,-1.6927679113277483e-05,5256000,2.526787275374296e-05,0.0,-1.6980224160241567e-05,339,0.00011882485258674644
3324.57,3.3062388139865466e-05,-9.971007888439674,2.197225321225962,3.675510260661719e-07,6.246276387984074e-10,0.0,3.675510260661719e-07,2.6870911758559843e-06,0.0,0.0,731,-1.619617854659558e-05,5263200,2.0619989329703698e-05,0.0,-1.634082037594486e-05,339,0.00014877345806716487
3324.59,2.466966963962722e-05,-1638.5899764102571,2.197225350157294,3.498744965512045e-07,4.335248021071278e-10,0.0,3.498744965512045e-07,2.0510014446412167e-06,0.0,0.0,732,-1.4989094393419532e-05,5270400,1.4866307329670977e-05,0.0,-1.5147841690346495e-05,339,0.0001199058771459159
3324.59,2.5394452829228644e-05,-194.498507633493,2.1972253076235453,5.515820390409074e-07,6.287100323131986e-10,0.0,5.515820390409074e-07,3.363720012588838e-06,0.0,0.0,733,-2.3756551925702845e-05,5277600,1.7442479552589672e-05,0.0,-2.4477726525176313e-05,339,0.00012081470567621305
3324.59,2.395830130763349e-05,-1033.786593290274,2.197225296431118,3.966100613473329e-07,5.369629605955221e-10,0.0,3.966100613473329e-07,1.9561655391390045e-06,0.0,0.0,734,-1.384158495156159e-05,5284800,1.6060480121062765e-05,0.0,-1.4379547696647035e-05,339,0.0001284468431211078
3324.59,2.8767236015984592e-05,-224.80344965408722,2.1972252967622543,2.7721576157410095e-07,7.685032148418931e-10,0.0,2.7721576157410095e-07,2.1118352855380767e-06,0.0,0.0,735,-1.1609342645861325e-05,5292000,1.9849593432937463e-05,0.0,-1.1744177925879377e-05,339,0.00016552380596166703
3324.59,2.704787903289185e-05,-817.9247622827974,2.1972253303300766,3.270915703498624e-07,5.496812541474641e-10,0.0,3.270915703498624e-07,1.7801441591174764e-06,0.0,0.0,736,-1.1547115971603084e-05,5299200,1.6847583296218604e-05,0.0,-1.2064252423190032e-05,339,0.0001308973116771547
3324.52,2.688642580610408e-05,-745.3417460230544,2.1972253276242153,2.7717898154605367e-07,6.398829153492446e-10,0.0,2.7717898154605367e-07,1.7911420303000734e-06,0.0,0.0,737,-1.0918184210384898e-05,5306400,1.6207363369470905e-05,0.0,-1.1064375296627903e-05,339,0.00013541477009528923
3324.52,2.390050873117839e-05,-1029.6010781552395,2.1972253211654684,2.9629408656272704e-07,4.911071802852975e-10,0.0,2.9629408656272704e-07,1.7757234609730274e-06,0.0,0.0,738,-1.2272923277785153e-05,5313600,1.4307381941292501e-05,0.0,-1.2555732843051247e-05,339,0.00011214388876544821
3324.52,2.624578000423566e-05,-404.94273041096716,2.1972253250568285,3.375265626982143e-07,6.281670479308504e-10,0.0,3.375265626982143e-07,2.248225043106604e-06,0.0,0.0,739,-1.379352290668512e-05,5320800,1.5847145575857388e-05,0.0,-1.373871435780637e-05,339,0.00014829189224461065
3324.52,2.80920585898232e-05,-608.6811662244451,2.1972253080146023,1.929599405102316e-07,5.846254544757197e-10,0.0,1.929599405102316e-07,1.6815333001650105e-06,0.0,0.0,740,-8.875988839617375e-06,5328000,1.6661046439001934e-05,0.0,-8.942875749691438e-06,339,0.00014209257559252337
3324.52,2.3526940423843306e-05,-982.0331644541972,2.1972252964500396,2.2536806381238485e-07,5.655683608295517e-10,0.0,2.2536806381238485e-07,1.6420019540752705e-06,0.0,0.0,741,-8.781935279896986e-06,5335200,1.5471446627905437e-05,0.0,-9.058122438305976e-06,339,0.00013374167761919618
3324.51,3.0418985532970322e-05,-216.9167430380602,2.1972253086737226,1.6118752258779673e-07,7.606085760737416e-10,0.0,1.6118752258779673e-07,2.1155006542060212e-06,0.0,0.0,742,-7.734096288846189e-06,5342400,2.021578008607898e-05,0.0,-7.750631286587433e-06,339,0.0001706517080370102
3324.53,2.15269322680691e-05,-1538.8592511357508,2.1972253648723874,1.7405145662123883e-07,4.89000556913022e-10,0.0,1.7405145662123883e-07,1.5229531715959372e-06,0.0,0.0,743,-8.424299905981933e-06,5349600,1.381020136858803e-05,0.0,-8.293843704025027e-06,339,0.00011817855755268283
3324.53,2.6754066811593345e-05,-359.37076644048807,2.1972253313329486,2.1507990464029247e-07,6.905096321009101e-10,0.0,2.1507990464029247e-07,2.2737432658996884e-06,0.0,0.0,744,-1.3562087353171764e-05,5356800,1.6472914735387016e-05,0.0,-1.3522091669989052e-05,339,0.00014056988849009912
3324.53,2.392178419010481e-05,-1382.503067906259,2.1972252852008456,2.277553061419501e-07,5.236977580613122e-10,0.0,2.277553061419501e-07,1.5774114072519473e-06,0.0,0.0,745,-8.484282170428664e-06,5364000,1.3537191236229508e-05,0.0,-8.680331871077396e-06,339,0.00011241495623386028
3324.53,2.8660013602347442e-05,-84.90332606416845,2.1972253057502567,1.8200796827932223e-07,6.06642904318385e-10,0.0,1.8200796827932223e-07,1.8441746189804884e-06,0.0,0.0,746,-7.74338442295235e-06,5371200,1.732465744871047e-05,0.0,-7.671943812735685e-06,339,0.00015191942363870146
3324.53,2.496600342284175e-05,-1185.9333673696387,2.1972252189923847,2.1131324117544602e-07,5.016530026804378e-10,0.0,2.1131324117544602e-07,1.4981394642484976e-06,0.0,0.0,747,-7.096505704070628e-06,5378400,1.4113948235769876e-05,0.0,-7.357028170296929e-06,339,0.00012047831012965718
3324.76,2.8987210203055742e-05,-514.0228723246023,2.197225323893119,1.5177808513452613e-07,5.993592188459288e-10,0.0,1.5177808513452613e-07,1.7293001415354903e-06,0.0,0.0,748,-6.878966935785233e-06,5385600,1.7009038774870846e-05,0.0,-6.937536345593884e-06,339,0.00015104860472357472
3324.76,2.52429162034732e-05,-1268.4560763395139,2.1972252494023983,1.622249107927988e-07,5.172630343618507e-10,0.0,1.622249107927988e-07,1.7019136453062505e-06,0.0,0.0,749,-7.035938472280838e-06,5392800,1.4229425631962954e-05,0.0,-7.3976148669359575e-06,339,0.0001226423923869451
3324.76,2.451070659078347e-05,-408.5068449513877,2.197225328617626,2.5542489227325326e-07,6.354370820158453e-10,0.0,2.5542489227325326e-07,2.1176087378989905e-06,0.0,0.0,750,-1.0379497392892316e-05,5400000,1.5484415670121346e-05,0.0,-1.070135075378136e-05,339,0.00013490352390200212
3324.76,3.00455576772283e-05,-791.038935001606,2.1972253336036016,8.254592928651809e-08,6.584911688520048e-10,0.0,8.254592928651809e-08,1.8568285090576441e-06,0.0,0.0,751,-4.656331994088049e-06,5407200,1.7696872488007404e-05,0.0,-4.49001678551008e-06,339,0.0001586191090393054
3324.76,2.659916447183399e-05,-816.9143478641182,2.1972253285829355,9.039108593033376e-08,6.286653431277649e-10,0.0,9.039108593033376e-08,1.8436982718781366e-06,0.0,0.0,752,-5.699082338991472e-06,5414400,1.7234457292058134e-05,0.0,-5.413533584773428e-06,339,0.00014750561869397895
3324.76,2.8930608147202884e-05,-270.09964778360865,2.19722533278049,1.1818403592099195e-07,6.099781423703288e-10,0.0,1.1818403592099195e-07,1.7912058291711642e-06,0.0,0.0,753,-5.930317004677239e-06,5421600,1.7562283243803577e-05,0.0,-5.702250361634373e-06,339,0.00015279883208397192
3324.66,2.769368022651659e-05,-1219.9578404402448,2.197225299458655,1.3584884813775505e-07,4.869319964006286e-10,0.0,1.3584884813775505e-07,1.5363166527282652e-06,0.0,0.0,754,-6.219964076678248e-06,5428800,1.419545353773596e-05,0.0,-6.342724141989363e-06,339,0.00012699968853777165
3324.66,2.5667901039155157e-05,-532.6266034069296,2.1972252980426505,1.3498790121291529e-07,6.286063890777117e-10,0.0,1.3498790121291529e-07,1.9821090960659483e-06,0.0,0.0,755,-1.1038808736084057e-05,5436000,1.4738791217751372e-05,0.0,-1.0744752586880941e-05,339,0.00012396035755913275
3324.66,2.215089485237816e-05,-1107.4754173537096,2.1972253078222277,1.8644996355090782e-07,5.18597637325708e-10,0.0,1.8644996355090782e-07,1.5518421370183634e-06,0.0,0.0,756,-7.543788296339296e-06,5443200,1.3617185887697918e-05,0.0,-7.467279910099557e-06,339,0.00011626357701193986
3324.66,2.8673916343912365e-05,-14.525050027285305,2.1972253205378847,1.3114154170925721e-07,6.238540295455765e-10,0.0,1.3114154170925721e-07,1.766491271499161e-06,0.0,0.0,757,-5.77268187319319e-06,5450400,1.8283319844010568e-05,0.0,-5.943260263843776e-06,339,0.00015754332195885785
3324.66,2.551129573940892e-05,-1087.7634818255933,2.1972253330548606,1.0569007734311383e-07,5.000052603182087e-10,0.0,1.0569007734311383e-07,1.4400865845749524e-06,0.0,0.0,758,-6.043092888284692e-06,5457600,1.377476317609536e-05,0.0,-6.125766249203476e-06,339,0.00012093638992656835
3324.62,2.8317222924367036e-05,-546.8966428933542,2.1972252682182525,1.4488429267631472e-07,7.123854128994467e-10,0.0,1.4488429267631472e-07,1.9194545044991287e-06,0.0,0.0,759,-4.772991245734678e-06,5464800,1.669255458662317e-05,0.0,-5.006034633545653e-06,339,0.00015634186234680985
3324.62,2.3114054919064812e-05,-1771.168846305997,2.1972252598641413,9.121505091971278e-08,5.565285721467556e-10,0.0,9.121505091971278e-08,1.6122853277272085e-06,0.0,0.0,760,-5.284335145179267e-06,5472000,1.3751591918518236e-05,0.0,-5.573131218646929e-06,339,0.00012755262176623487
3324.62,2.782102846596283e-05,-185.06284947588014,2.1972253177311054,2.1666180348452064e-07,5.879123147449991e-10,0.0,2.1666180348452064e-07,1.9037846763458855e-06,0.0,0.0,761,-9.52294929434132e-06,5479200,1.4316828315844921e-05,0.0,-9.68005946113651e-06,339,0.00013000707122468415
3324.62,2.5075294171370145e-05,-1003.2445090323719,2.197225323183827,1.0444779499178716e-07,5.623125048476531e-10,0.0,1.0444779499178716e-07,1.5526142319146707e-06,0.0,0.0,762,-3.2077474427429874e-06,5486400,1.5538333801819054e-05,0.0,-3.55015649565059e-06,339,0.00013166067354779327
3324.62,2.4766771538799374e-05,-963.5231177776263,2.1972253469846863,5.8902345092066044e-08,5.077463715577255e-10,0.0,5.8902345092066044e-08,1.5495179517002453e-06,0.0,0.0,763,-2.8682417939574697e-06,5493600,1.5108271393685792e-05,0.0,-2.935311532129729e-06,339,0.00012821913597148762
3324.62,3.0476932562698583e-05,-331.4094119087428,2.1972253158042037,3.188517613364249e-08,6.644992903942536e-10,0.0,3.188517613364249e-08,1.6764679376690777e-06,0.0,0.0,764,-2.6186830187981765e-06,5500800,1.7448079746296033e-05,0.0,-2.743266454055983e-06,339,0.00015316318020885264
3324.61,2.656781806193723e-05,-1246.4848301212514,2.197225302491067,2.6344187642552974e-08,5.742577901593264e-10,0.0,2.6344187642552974e-08,1.7497921711237554e-06,0.0,0.0,765,-3.1537829092202073e-06,5508000,1.5151177659355427e-05,0.0,-2.995502596452052e-06,339,0.0001352714452372302
3324.61,2.5372327980583685e-05,-558.5327415431326,2.1972253123256897,1.3380263445785974e-07,5.489778007584504e-10,0.0,1.3380263445785974e-07,1.8329706691915799e-06,0.0,0.0,766,-6.923994629680603e-06,5515200,1.4789853708491758e-05,0.0,-7.354210954587699e-06,339,0.0001188334564296166
3324.61,2.2791273457194262e-05,-1014.2512069269211,2.1972253062800755,1.3151698098611447e-07,4.789721579193122e-10,0.0,1.3151698098611447e-07,1.6186009000389702e-06,0.0,0.0,767,-3.5122905394737975e-06,5522400,1.3704558390070505e-05,0.0,-3.653504908755351e-06,339,0.0001266562665519151
3324.61,2.7008517155892637e-05,-97.73851728607109,2.197225301959527,4.491740942614788e-08,6.161749526051865e-10,0.0,4.491740942614788e-08,1.7837607654063434e-06,0.0,0.0,768,-1.6572263596924945e-06,5529600,1.7910605905584548e-05,0.0,-1.4277839788201284e-06,339,0.00015038405212414193
3324.61,2.4135833080518095e-05,-1072.1351954108761,2.197225260166895,3.803533172502375e-08,5.214161863388567e-10,0.0,3.803533172502375e-08,1.5473646723377681e-06,0.0,0.0,769,-2.428214435583856e-06,5536800,1.4586804546675623e-05,0.0,-2.2239269280017596e-06,339,0.00012727472758976025
3324.64,2.9242163730570547e-05,-313.9206501098536,2.197225295008806,1.5012882495134905e-08,7.144517861706364e-10,0.0,1.5012882495134905e-08,1.8851104935146149e-06,0.0,0.0,770,-2.590780304150076e-06,5544000,1.7764217264019832e-05,0.0,-2.6112439061601895e-06,339,0.0001547118018263235
3324.64,1.909251366245577e-05,-2469.2831340092143,2.1972252996857202,-4.4655818890971055e-08,3.9218294138841185e-10,0.0,-4.4655818890971055e-08,1.3527508746679739e-06,0.0,0.0,771,-2.1962537638875988e-06,5551200,1.1685659242522838e-05,0.0,-2.089874975696592e-06,339,0.00010115512865032842
3324.64,2.3414856915469352e-05,-304.58575132745915,2.1972253021992074,2.1132487863055197e-07,6.325214580186915e-10,0.0,2.1132487863055197e-07,2.0123269309093024e-06,0.0,0.0,772,-8.174980932324014e-06,5558400,1.4708859539802962e-05,0.0,-8.116522717002029e-06,339,0.00013076981506343608
3324.64,2.4727256293017613e-05,-1143.9584504407612,2.197225309187773,3.3194518964786553e-08,4.944932864120352e-10,0.0,3.3194518964786553e-08,1.5327186157154862e-06,0.0,0.0,773,-2.3755787534222693e-06,5565600,1.4717473148594414e-05,0.0,-2.0322743210239985e-06,339,0.00012199675112843017
3324.64,2.498372305676784e-05,-573.8357243216795,2.1972252701010024,5.170194279928672e-08,5.95263864925312e-10,0.0,5.170194279928672e-08,1.7027711828307778e-06,0.0,0.0,774,-2.6773039044090046e-06,5572800,1.6465385345508733e-05,0.0,-2.5227332019774786e-06,339,0.00015066842991293543
3324.64,2.7923298480124633e-05,-731.2407158838283,2.197225318806512,-2.8786168938087726e-08,7.584942483026495e-10,0.0,-2.8786168938087726e-08,1.962447864217315e-06,0.0,0.0,775,-1.7716951565498602e-06,5580000,1.8592103772709112e-05,0.0,-1.5842226121001943e-06,339,0.00017671735258387698
3324.65,2.239124051645344e-05,-1573.3906249100205,2.1972253229126095,7.183173563424768e-08,5.900070142013958e-10,0.0,7.183173563424768e-08,1.5594767236637897e-06,0.0,0.0,776,-2.840643041379548e-06,5587200,1.4889141414164622e-05,0.0,-2.8630990830422334e-06,339,0.0001296474128374964
3324.65,2.1799812860301058e-05,-698.281872315731,2.1972253118053318,8.915279030287725e-08,4.919378853941104e-10,0.0,8.915279030287725e-08,1.8034680466727522e-06,0.0,0.0,777,-7.85841163013133e-06,5594400,1.3750245800792408e-05,0.0,-7.817238814259888e-06,339,0.00011264485210175168
3324.65,2.1476043074201587e-05,-1026.777501515106,2.1972253075352417,1.525263548799533e-07,4.821498613060579e-10,0.0,1.525263548799533e-07,1.629828120663563e-06,0.0,0.0,778,-5.082745491483305e-06,5601600,1.4227384021770376e-05,0.0,-5.4497467861325604e-06,339,0.00012086192872616073
3324.65,2.694668153299303e-05,-169.62939530232913,2.197225325470248,1.517942546038321e-08,6.140363280590475e-10,0.0,1.517942546038321e-08,1.8102709104447996e-06,0.0,0.0,779,-2.387910483855543e-06,5608800,1.8332623742781553e-05,0.0,-2.4779229627792907e-06,339,0.00015785981375573055
3324.65,2.1497472781808326e-05,-949.4566099397911,2.197225251339731,5.727707050744576e-08,4.228484494293391e-10,0.0,5.727707050744576e-08,1.4295979647823553e-06,0.0,0.0,780,-2.6599841122299312e-06,5616000,1.4226756416306104e-05,0.0,-2.647356444037703e-06,339,0.00012310658141549382
3324.38,2.7492593121928894e-05,-142.8369535589155,2.1972252993545838,7.649464089302484e-08,7.573706008478981e-10,0.0,7.649464089302484e-08,1.912239851542027e-06,0.0,0.0,781,-1.8954307117606724e-06,5623200,1.9598876197289492e-05,0.0,-2.129029454956419e-06,339,0.00017308450663731207
3324.38,2.1232176465156096e-05,-1553.4786869903216,2.1972253464611753,4.322509582296334e-08,4.2045836752689876e-10,0.0,4.322509582296334e-08,1.3274846742800866e-06,0.0,0.0,782,-2.8739077759328984e-06,5630400,1.2728730725021323e-05,0.0,-2.721158502221885e-06,339,0.00011021899952997017
3324.38,2.308979504346459e-05,-11.577370418196633,2.197225323215364,2.2306273193591362e-07,5.654151347376429e-10,0.0,2.2306273193591362e-07,1.9159633694124453e-06,0.0,0.0,783,-8.753924563677402e-06,5637600,1.4888587213211697e-05,0.0,-8.705606451328553e-06,339,0.000131423815615447
3324.38,2.2564553495047954e-05,-1512.2523250280615,2.1972253048293804,4.168472770915464e-08,5.806976012553453e-10,0.0,4.168472770915464e-08,1.6319460359377402e-06,0.0,0.0,784,-1.7255247735538696e-06,5644800,1.5761714720755866e-05,0.0,-1.673239226414541e-06,339,0.00013719398577986445
3324.38,2.378519057103215e-05,-399.16919881006714,2.1972253018617627,5.079493289420615e-08,6.041028767487717e-10,0.0,5.079493289420615e-08,1.6196407078676265e-06,0.0,0.0,785,-2.1890365012970713e-06,5652000,1.660147107136777e-05,0.0,-2.2563419287193876e-06,339,0.00014847647362719343
3324.38,2.6894231642613023e-05,-553.0468418300071,2.197225330348999,9.470008429538863e-10,6.697415692967637e-10,0.0,9.470008429538863e-10,1.7365696861075956e-06,0.0,0.0,786,-2.606086374957294e-06,5659200,1.8091483350005647e-05,0.0,-2.3088960941082886e-06,339,0.00015301222629880611
3324.42,2.3442466556118582e-05,-850.7067192788699,2.19722532390602,6.468960787879071e-08,7.071129933357266e-10,0.0,6.468960787879071e-08,1.8540849065272088e-06,0.0,0.0,787,-2.2740656019587435e-06,5666400,1.740773920120759e-05,0.0,-2.692858476393066e-06,339,0.00016039900398919735
3324.42,1.9661960929020986e-05,-824.2885462402351,2.1972253302196973,8.553222201829456e-08,4.795142039066988e-10,0.0,8.553222201829456e-08,1.5811484111359735e-06,0.0,0.0,788,-6.04405554481865e-06,5673600,1.3470941929852646e-05,0.0,-6.065998141477867e-06,339,0.00011226394359106033
3324.42,2.0923141654844873e-05,-806.3046816986704,2.1972253033849927,1.3083854309271332e-07,5.368649730675797e-10,0.0,1.3083854309271332e-07,1.6707602674770777e-06,0.0,0.0,789,-4.8858884374961694e-06,5680800,1.4646898524747768e-05,0.0,-4.899846451869155e-06,339,0.00013506331833691736
3324.42,2.266579790548421e-05,-475.28711153327475,2.197225333707673,-4.109282316325455e-08,5.11040452016623e-10,0.0,-4.109282316325455e-08,1.624530278820899e-06,0.0,0.0,790,-1.9615905879454152e-06,5688000,1.5886950786049664e-05,0.0,-1.904799576195216e-06,339,0.0001425823567651497
3324.42,1.9710571124507007e-05,-1028.4714054349681,2.197225331566321,8.582864952329409e-08,4.969905026370163e-10,0.0,8.582864952329409e-08,1.4907150943137557e-06,0.0,0.0,791,-2.400764347137944e-06,5695200,1.4294591056639586e-05,0.0,-2.335433647256833e-06,339,0.00012999143596826142
3324.26,2.6205268008827683e-05,-126.87564164313059,2.197225331787079,6.595383991061064e-08,7.816303040211857e-10,0.0,6.595383991061064e-08,1.9805595325367456e-06,0.0,0.0,792,-1.4835697514671763e-06,5702400,2.0511057996165457e-05,0.0,-1.456370314800761e-06,339,0.00018577220531907436
3324.26,1.9154621530606377e-05,-1797.238694011674,2.197225320629055,7.889620093263695e-08,4.2903542255573934e-10,0.0,7.889620093263695e-08,1.3108587922830967e-06,0.0,0.0,793,-2.8641143256066675e-06,5709600,1.2068461072132275e-05,0.0,-2.8473463179814766e-06,339,0.00010325442276741366
