frames,policy_loss,grad_norm,PMM:episode_rewards,advantage_norm,policy_entropy,episode_length,P01:episode_rewards,fps,value_loss,P09:episode_rewards,epoch_idx,explained_variance
8688000,-0.011141403727669967,1.5055742957908933,320.24,3.0653592109680177,1.001331205368042,1947.74,128.0,317,0.07604110699146986,410.2,1086,0.9281553673744202
8696000,0.015074409393128008,1.647020410615942,314.44,4.536389342546463,0.9698374158143998,1927.69,118.89999999999999,317,0.15627338798716664,410.2,1087,0.9026791924238204
8704000,-0.022762449627334716,1.4295321045090967,314.57,3.5845359659194944,1.0025642168521882,1924.89,118.89999999999999,317,0.10668045498430728,412.0,1088,0.9218779641389847
8712000,-0.011120171463117003,1.2559937118394864,317.13,3.1108657813072202,0.931242651939392,1931.52,119.0,317,0.08469910570420325,412.0,1089,0.9459633386135101
8720000,-0.010901832982199267,1.0998075085881276,319.8,3.123671541213989,0.9419391232728959,1946.25,119.0,317,0.07807462468743324,412.0,1090,0.941248141527176
8728000,-0.022045938815572298,1.1516367307113322,323.99,2.9991314256191255,0.9661172991991043,1973.7,137.9,317,0.08034822262823582,412.0,1091,0.9438258570432663
8736000,-0.012189078255469213,1.0400154643431507,324.6,2.987797120809555,0.9792984700202942,1975.31,185.0,317,0.08195163914933801,412.0,1092,0.8749914979934692
8744000,-0.016282015312463045,1.1396543446433065,320.24,3.3462431979179383,0.9544634526968002,1960.58,124.4,317,0.09329439682886004,412.0,1093,0.861690667271614
8752000,-0.01717908742662985,1.014306461539147,316.22,3.005349781513214,1.022825261950493,1957.41,124.4,317,0.08221921931020916,412.0,1094,0.9059517550468444
8760000,-0.014422833584540058,0.9802775970457601,319.01,2.9629865276813505,0.9775315308570862,1966.18,138.5,317,0.07039564553648234,412.0,1095,0.9407185727357864
8768000,-0.0016253816045355052,1.5093827971359774,316.55,3.8790765166282655,0.9625719112157821,1957.89,138.5,317,0.13279495148919523,412.0,1096,0.9368816506862641
8776000,-0.012012462947459425,1.4195594687477024,313.69,3.744839264154434,1.0019372391700745,1939.99,138.5,317,0.12906802227720618,410.2,1097,0.9194172126054764
8784000,-0.010303288545110263,1.0365395543961937,319.18,3.0057988607883455,1.0055197536945344,1979.24,191.8,317,0.07664626200683415,412.0,1098,0.9609802758693695
8792000,-0.01851276105386205,1.836540223626084,317.69,4.711350266933441,1.0037013798952104,1970.8,186.5,317,0.21548781842924655,412.0,1099,0.8725487923622132
8800000,-0.005588444437598809,1.2399752279584253,317.92,3.373765695095062,0.9741798961162567,1973.8,186.5,317,0.09133193272165954,412.0,1100,0.9249725997447967
8808000,-0.008205883599584922,2.1354434941954423,317.4,4.303224273920059,0.9609826254844666,1968.87,186.5,317,0.1626433719880879,412.0,1101,0.9290859150886536
8816000,-0.01984050345956348,1.638716999582904,315.5,3.408055827617645,0.9913592702150344,1956.56,186.5,317,0.09412774511612952,410.2,1102,0.939885373711586
8824000,-0.015857446681475266,1.1047773829642318,314.1,2.932281357049942,1.032760591506958,1961.96,153.0,317,0.07877364674583077,412.0,1103,0.9262336170673371
8832000,-0.015144645646505523,1.2706782048678587,313.88,3.4461932373046875,0.9504871356487274,1965.86,153.0,317,0.09995760569348931,412.0,1104,0.9012081438302993
8840000,-0.000348389427526854,1.3914644799314397,316.37,3.660702961683273,0.9576722127199173,1970.69,186.5,317,0.11574094228446484,412.0,1105,0.9384971553087235
8848000,-0.013841498637848417,1.1220210321742172,316.79,3.211640501022339,0.9520953232049942,1964.43,186.5,317,0.08791522408835589,412.0,1106,0.9389308822154999
8856000,-0.004075700775138103,1.1938188497630484,319.03,3.218661276102066,0.975419076681137,1981.16,186.5,317,0.08106863128952682,413.0,1107,0.9571871191263199
8864000,-0.01136605983832851,1.4301181013490625,322.65,3.4138201022148134,0.9907951927185059,1996.69,186.5,317,0.09687836945056916,412.1,1108,0.9589532691240311
8872000,-0.004397513014555443,0.9785204877984514,324.19,2.6967501962184905,1.024702506661415,2006.64,186.5,317,0.05928654892370105,413.0,1109,0.9599743163585663
8880000,-0.02054032744432334,1.2245589643646642,326.96,3.2818132543563845,1.0358171039819717,2010.54,191.8,317,0.08697965779341757,413.0,1110,0.9499252152442932
8888000,-0.012368328200191172,1.4688533716905077,322.74,3.6204575550556184,1.0133895409107208,1982.66,186.5,317,0.11961126551497728,413.0,1111,0.9283543789386749
8896000,-0.02281686536211055,1.7034990451951637,323.02,3.7401910758018495,0.9801860177516937,1992.35,191.8,317,0.1271745021082461,413.0,1112,0.9041676139831543
8904000,-0.012646619218867273,1.2517716384325115,322.95,3.560932184457779,0.9544940531253815,1990.74,191.8,317,0.1038186380174011,412.1,1113,0.924302504658699
8912000,-0.009204456963343545,1.379224156021455,325.22,3.5528888368606566,0.9892339009046555,2003.58,191.8,317,0.10115932865068317,411.1,1114,0.9242725813388825
8920000,-0.014411054407946721,1.1199077324952889,325.23,3.0756472432613373,1.0384802573919296,2007.66,191.8,317,0.08467103994451464,412.0,1115,0.9340208369493485
8928000,-0.0019253146537812427,0.851521313649641,325.83,2.671434772014618,1.0671397030353547,2009.14,199.2,317,0.0628320239763707,411.1,1116,0.9160727202892304
8936000,-0.02403179129876662,1.0369544848922272,327.44,3.139692907333374,1.020577465891838,2010.16,199.2,317,0.09918157702311874,411.1,1117,0.9350051236152649
8944000,-0.015865041338838638,1.1911034244869265,327.99,3.5996433520317077,1.0229040718078612,2007.92,210.8,317,0.09982274929061533,411.1,1118,0.9248382288217545
8952000,-0.005705171349691227,1.0016013489572995,327.58,2.921568221449852,1.0550802838802338,2011.82,210.0,317,0.07144039545673878,411.1,1119,0.95741794526577
8960000,-0.003364743330166675,1.1020886844805005,326.46,3.014563800096512,1.0229106503725052,2013.81,188.3,317,0.09067545565776527,411.1,1120,0.9126200515031815
8968000,-0.009713173633790574,1.075995666785538,324.23,2.7466968154907225,0.9873168855905533,2013.7,154.9,317,0.06901510430499912,411.1,1121,0.9251794296503068
8976000,-0.015465772484603804,1.0405870023111852,321.8,2.7476494371891023,0.9264127868413925,2010.86,153.3,317,0.07230324609205127,411.1,1122,0.9022705245018006
8984000,-0.0261863787076436,1.681675933037954,322.09,4.079176403284073,0.9301507014036179,2001.68,153.3,317,0.15036213519982994,412.0,1123,0.9012568891048431
8992000,-0.003534916968783364,1.0713222021056712,325.13,3.134420120716095,0.9505233544111252,2018.09,153.3,317,0.07786469868384302,411.1,1124,0.8994121193885803
9000000,-0.02221623470017221,1.0991503630717652,321.94,2.8822138470411303,0.9800871551036835,2016.21,145.79999999999998,317,0.0809257140243426,411.1,1125,0.9349668562412262
9008000,-0.0009669603721704334,1.125871371178805,321.96,3.1374961525201797,0.9677501481771469,2020.93,145.79999999999998,317,0.08762197451665997,411.1,1126,0.9329405760765076
9016000,-0.011651687861594838,1.192015700025198,323.95,3.629372582435608,0.9654584908485413,2030.89,153.3,317,0.11824765621684491,412.0,1127,0.9361881726980209
9024000,-0.01599835018219892,1.1788025180774613,325.33,3.601924937963486,0.9721271455287933,2041.36,153.3,317,0.10087254632264375,412.0,1128,0.9282651782035828
9032000,-0.011944404067471624,1.089358622048542,330.74,3.026324554681778,1.0052441251277924,2044.07,188.10000000000002,317,0.0848985277209431,409.2,1129,0.9398463505506516
9040000,-0.008543995062354951,1.0606963009112698,331.79,3.015923550128937,0.9633876234292984,2046.82,188.10000000000002,317,0.07719357672613114,411.1,1130,0.962035460472107
9048000,-0.015217842643905896,1.130672294524273,331.36,2.9642515915632246,0.9895357072353363,2044.03,188.10000000000002,317,0.08078887935262173,411.1,1131,0.9486011570692062
9056000,-0.013433992956124711,1.463663355109437,333.74,3.643334186077118,0.9610632437467576,2055.32,188.10000000000002,317,0.10309823834337294,409.3,1132,0.950565213561058
9064000,-0.010891748788999393,1.2097499634501334,328.54,3.022274514436722,0.9724136584997177,2043.52,177.4,317,0.08302452058531344,408.1,1133,0.9427709889411926
9072000,-0.01437356428730709,1.2578438166304924,324.62,3.4103369534015657,1.0140407133102416,2023.55,153.3,317,0.10212836842052639,406.20000000000005,1134,0.9033239269256592
9080000,-0.017684539132751524,1.4167654297024423,319.82,3.0539779937267304,1.001044107079506,2000.44,127.80000000000001,317,0.07940179076977075,406.0,1135,0.9042052358388901
9088000,-0.01679035087261582,2.006620097248191,320.65,3.6787270629405975,0.9683158761262893,2005.84,145.2,317,0.1212860333872959,405.1,1136,0.9166752243041992
9096000,-0.01274903998884838,1.0372563493426983,313.53,2.9754599678516387,0.9552518475055695,1978.5,127.80000000000001,317,0.07620359670370817,405.0,1137,0.9312164491415024
9104000,-0.013557893303222955,1.258063155564451,310.52,3.1216618859767915,0.8863123226165771,1965.72,116.9,317,0.08157439231872558,405.0,1138,0.9323819607496262
9112000,-0.02300924963084981,1.2744869741329898,301.45,3.5303115844726562,0.904143499135971,1933.83,97.6,317,0.10470396454446018,405.0,1139,0.8871413660049439
9120000,0.0006028388947015628,1.038045649100317,298.77,2.9911697697639466,0.9778954011201858,1923.05,91.9,317,0.06743472782894969,405.1,1140,0.9330640190839767
9128000,-0.022124217072559987,1.0402731684972697,298.77,3.109394596219063,1.0177753055095673,1923.05,91.9,317,0.08297699198126793,405.1,1141,0.8877062916755676
9136000,-0.014353001849813155,1.0438294193633415,290.39,3.0701008200645448,0.992811781167984,1902.94,69.9,317,0.08523448291234673,409.0,1142,0.9446796232461929
9144000,-0.002952105264994316,0.983698846442218,292.67,2.9955409449338912,1.0074532967805863,1915.71,72.7,317,0.07771967324893922,409.0,1143,0.9289750158786774
9152000,-0.0013763840851606802,0.928680859538158,293.66,2.667981418967247,0.9799899452924729,1920.18,72.7,317,0.07006508197635412,412.1,1144,0.9315176343917847
9160000,-0.016197500323905843,1.3657263533425021,293.76,3.8068143308162687,0.9156885051727295,1913.5,72.7,318,0.12382904473692179,412.1,1145,0.9249038535356522
9168000,-0.010214849672047421,1.0513335433301416,295.67,2.878739306926727,0.9553431040048599,1911.41,72.7,318,0.07540819163434208,412.1,1146,0.933015211224556
9176000,-0.007544403109932318,0.9946571229773328,296.42,2.8396214175224306,0.9639172095060349,1918.7,72.7,318,0.07183164834044874,413.0,1147,0.94869080722332
9184000,-0.023964967133942992,1.417638295760131,295.25,3.3396627497673035,0.9776482319831848,1909.43,69.9,318,0.09300179418176413,413.0,1148,0.9021220242977143
9192000,-0.017384717283530336,1.3458575518380482,295.5,3.437501153945923,1.01244134247303,1915.21,69.9,318,0.09907378598116338,413.0,1149,0.9294196188449859
9200000,-0.008470740432676394,1.2197611574836393,289.72,3.659298756122589,0.9914280700683594,1886.96,68.9,318,0.11750361024867743,413.0,1150,0.9185997867584228
9208000,-0.022295138455810957,1.1359769415634773,291.92,3.2352426040172575,1.0318694841861724,1894.57,68.9,318,0.08480994168668986,413.0,1151,0.9423954600095749
9216000,-0.008368642653222196,0.9407484899442486,290.84,2.852435528039932,1.02876306951046,1900.4,68.9,318,0.0665281372750178,413.0,1152,0.9187922376394272
9224000,-0.02391030169766964,1.1110174309546965,284.9,3.2231595981121064,0.9895413881540298,1878.15,67.3,318,0.10111241248436272,413.0,1153,0.8840895116329193
9232000,-0.009708516905084253,1.2583854676056625,282.68,3.409149948358536,0.9452563261985779,1876.92,67.3,318,0.09838819687254727,413.0,1154,0.9385280513763428
9240000,-0.012700690346537157,1.0437948211491384,278.27,3.2331207168102263,0.9028709524869919,1874.41,60.9,318,0.08540613746270537,413.1,1155,0.9500338274240494
9248000,-0.013625701071468939,1.146904164696528,277.07,3.0301606702804564,0.9306583034992219,1872.03,60.9,318,0.08285242347046733,413.1,1156,0.9578769528865814
9256000,-0.01765287789341528,1.0640813622196048,281.41,2.6485536170005797,0.884092185497284,1887.93,67.3,318,0.06094294256996363,415.0,1157,0.9588564002513885
9264000,-0.023301331524271517,1.4118432486219958,282.21,3.497849327325821,0.8877157932519912,1899.4,67.3,318,0.10571499072015285,415.1,1158,0.9454994237422943
9272000,-0.010208948992367368,0.8726416450114762,284.9,2.577834018468857,0.9182027143239975,1900.24,67.3,318,0.057167005157098175,415.1,1159,0.9554316341876984
9280000,0.0016499203303828836,1.4969177058402985,285.94,2.9495490843057635,0.8613693040609359,1906.38,68.2,318,0.07358918802812696,415.1,1160,0.9639840817451477
9288000,-0.010220668336842209,1.6366284378015505,293.25,3.3759907305240633,0.8907583969831466,1957.79,68.2,318,0.089896569410339,416.0,1161,0.974561192393303
9296000,-0.011305456539048464,0.9286385423797061,302.07,2.7019814759492875,0.951515109539032,2008.43,69.9,318,0.05719724407419562,416.0,1162,0.9572361123561859
9304000,-0.01859881163407408,1.3957651721905366,308.51,2.982037088274956,0.9957650011777878,2030.61,70.9,318,0.09286618702113629,416.0,1163,0.9219215649366379
9312000,-0.0035241009399760515,1.0869865666098426,311.12,3.0208212518692017,0.967441673874855,2025.76,76.4,318,0.0906019847234711,416.0,1164,0.8880663788318635
9320000,-0.020721420556074007,1.5715717465567767,309.52,4.2375289404392245,0.9407895720005035,2026.34,76.4,318,0.1564507738687098,416.0,1165,0.8909926187992095
9328000,-0.016620030353369657,1.2200998764973847,314.73,3.0318983018398287,0.9811879074573517,2054.58,96.10000000000001,318,0.08333196576684714,415.1,1166,0.9364479577541351
9336000,-0.016751533630304037,1.0708758738915567,320.65,3.0484340918064117,1.017831745147705,2067.73,119.10000000000001,318,0.08955843066796661,415.1,1167,0.9224247306585311
9344000,-0.01299341394980729,1.1771495551640974,317.04,3.5137339293956757,1.016925573348999,2050.53,107.80000000000001,318,0.09751531570218504,415.0,1168,0.924224094748497
9352000,-0.025748320622951723,1.3354503357765335,318.67,3.4752373027801515,0.9768189823627472,2064.46,78.39999999999999,318,0.11243039701599628,415.1,1169,0.9427963805198669
9360000,-0.016476835936773567,1.2257664464156337,317.44,2.931584026813507,1.0314901179075242,2066.2,78.39999999999999,318,0.0758598673902452,415.1,1170,0.9207973510026932
9368000,-0.010815948467170529,0.8161654154338055,320.74,2.409622495174408,0.9809087896347046,2084.87,78.39999999999999,318,0.04997602929361165,416.0,1171,0.9485477828979492
9376000,-0.015766004851611795,1.1463390981158499,314.69,3.0716562926769257,0.9740755480527877,2060.66,72.80000000000001,318,0.08259381972718984,416.0,1172,0.9364526176452637
9384000,-0.027398629647723282,1.670133893049576,316.98,3.5059203910827637,0.9644844424724579,2071.02,78.39999999999999,318,0.1103681247215718,416.1,1173,0.9232844585180282
9392000,-0.011225855425000191,0.9167088677984917,312.98,2.7247213077545167,1.0086298048496247,2051.23,78.39999999999999,318,0.06253397812601179,416.1,1174,0.923629766702652
9400000,-0.0015540346066700295,1.1080604967885643,314.39,3.154229153394699,0.9830996543169022,2057.33,100.60000000000001,318,0.08804927001707256,416.1,1175,0.9338014304637909
9408000,-0.012150715187599416,1.3324599649106887,314.31,3.615747802257538,0.9523251777887345,2065.48,111.10000000000001,318,0.11598090703599155,416.1,1176,0.909787985086441
9416000,-0.01337864140747115,1.1244424511733955,312.51,3.475931054353714,0.9610617673397064,2057.72,111.10000000000001,318,0.11169178249780089,415.1,1177,0.9305485665798188
9424000,-0.013882617396993736,0.9346025728576636,318.83,2.8424530935287478,0.9953065097332001,2072.18,116.5,318,0.07452748196199536,415.1,1178,0.9101170188188553
9432000,-0.004653162637969217,1.0274942121222816,318.09,3.0125513577461245,0.9686100053787231,2066.09,116.5,318,0.0922356942575425,415.1,1179,0.931701123714447
9440000,0.008199980281060561,1.303419523858469,324.02,3.579080069065094,0.9291883105039597,2088.22,169.5,318,0.10511512478347868,415.1,1180,0.934530668258667
9448000,-0.014391477896642755,1.5925881441503131,324.22,3.815399496555328,0.9645928156375885,2074.98,169.5,318,0.12013973868452013,415.1,1181,0.9439418333768844
9456000,-0.025390962407400366,1.1227212837790452,325.32,3.213184914588928,1.0060099065303802,2073.89,174.0,318,0.09039236662909389,415.1,1182,0.9234324949979782
9464000,-0.006165788896032609,0.8324819957339307,326.11,2.6725793296098708,1.0130664455890654,2062.1,174.0,318,0.06663246196229011,413.0,1183,0.92392214179039
9472000,-0.017045219999272377,1.1091234697634957,323.98,3.2332505345344544,0.9866329371929169,2059.79,174.0,318,0.08825485007837415,413.0,1184,0.9040898162126542
9480000,-0.025960162437841064,1.6322216718206106,322.42,3.5826791059970855,0.969947823882103,2032.3,153.4,318,0.11182513516396284,406.6000000000001,1185,0.8837174493074417
9488000,-0.011607530808541924,1.3332449669651267,321.54,3.557800979614258,0.9967225271463395,2028.07,153.4,318,0.10890394503250718,406.6000000000001,1186,0.9221219205856324
9496000,-0.013562668863705767,0.8471742447065732,319.02,2.653644788265228,0.9881516832113266,2007.19,153.4,318,0.06628867713734507,405.1,1187,0.9398439520597458
9504000,-0.012707859869115054,1.2052787120315491,319.87,3.361659110784531,0.9789596092700958,2015.98,153.4,318,0.09627476990688592,406.6000000000001,1188,0.9260864967107773
9512000,-0.009561615786951734,0.8754730668661881,320.27,3.035877785682678,1.001921688914299,2015.54,153.4,318,0.07334742208011448,405.1,1189,0.9338947820663452
9520000,-0.008312426854390651,1.0202415356959655,320.8,3.0894755971431733,0.9942037934064865,2006.84,153.4,318,0.0743983257189393,405.1,1190,0.9435402190685273
9528000,-0.008813952569616958,1.1635016354955885,323.31,3.4585005164146425,0.9594841706752777,2022.06,153.4,318,0.09298142051324249,412.3,1191,0.9447454804182053
9536000,-0.02041096955370449,1.250175794866082,326.04,3.488125983476639,0.9547418266534805,2041.34,153.4,318,0.10740499841049314,415.20000000000005,1192,0.9324621820449829
9544000,-0.007614732658257708,0.8238890040279871,328.71,2.623640002012253,0.9804363292455673,2053.43,174.0,318,0.06697197742760182,417.0,1193,0.9148162806034088
9552000,-0.010753518897108733,1.1295691179150644,332.64,2.9811406207084654,0.9470920062065125,2070.85,179.6,318,0.07854871707037091,417.0,1194,0.9063555479049683
9560000,0.0012824611202813686,1.3142214918075412,332.15,3.632557225227356,0.94424944460392,2056.98,179.6,318,0.10328316116705537,417.0,1195,0.9404166954755783
9568000,-0.002177875665947795,1.109101763226819,338.93,2.8733925831317904,0.984728348851204,2091.52,195.3,318,0.06568667256273329,417.0,1196,0.9607565087080002
9576000,-0.01705698323494289,1.043108649820811,338.44,2.7302943623065947,0.9740918129682541,2082.64,195.3,318,0.06779982548207045,417.0,1197,0.9377511441707611
9584000,-0.011327226069988683,0.866838427872368,345.73,2.6361812913417815,0.9539841520786285,2108.89,240.8,318,0.06349600398447365,417.0,1198,0.9506731218099594
9592000,-0.0024732678564032538,1.193025013153434,347.63,3.2351277434825896,0.9527711987495422,2113.01,244.7,318,0.08330916598439217,417.0,1199,0.9357879614830017
9600000,-0.011402706733206288,1.195826542185228,348.87,2.904309870004654,0.9535660672187806,2124.3,244.8,318,0.06710339086130261,416.1,1200,0.9576658582687378
9608000,-0.004371080970158801,1.1061724190991287,355.76,2.941103408336639,0.9852204239368438,2147.76,263.9,318,0.07071774895302951,416.1,1201,0.948603942990303
9616000,-0.02271812315157149,1.3451456559465202,353.98,3.1509971100091936,1.0093127006292344,2147.29,261.20000000000005,318,0.08562434065621347,416.1,1202,0.9123123449087143
9624000,-0.003642761724040611,1.141936314000044,355.6,2.9948163080215453,0.9904335099458694,2168.94,261.20000000000005,318,0.07548795844893902,416.1,1203,0.9153140962123871
9632000,-0.011557297592808026,0.9317034017222212,354.38,3.0065495777130127,0.9936086547374725,2159.23,244.8,318,0.07571104691829532,416.1,1204,0.9150733149051666
9640000,-0.01911484985728748,1.0783009230278946,355.01,2.816554400920868,0.9554228484630585,2170.75,244.8,318,0.07517301436048002,416.1,1205,0.951081291437149
9648000,-0.01692106659000274,1.5442255732882375,353.0,3.951077252626419,1.0376753914356232,2166.4,242.89999999999998,318,0.12463893011212349,416.1,1206,0.8504895234107971
9656000,-0.015200391554972157,1.1060178024580347,348.6,2.81452446103096,1.0017418497800827,2147.54,230.9,318,0.0697831434290856,416.1,1207,0.9074613922834396
9664000,-0.0037419559597037734,1.5843812255712337,345.48,3.7667647129297257,0.97581760764122,2140.85,229.4,318,0.13254789880942552,416.1,1208,0.8849928170442581
9672000,-0.017074416922405362,1.5559820841361758,343.76,3.8572337460517883,0.9468035674095154,2130.46,229.4,318,0.12800163517706095,416.1,1209,0.9037161505222321
9680000,-0.015726570119149984,1.845712447600628,339.51,4.107080800533295,0.9440159642696381,2119.59,221.20000000000002,318,0.1549654919654131,416.1,1210,0.9491592401266098
9688000,-0.01571495657946798,0.9632350686674623,345.44,3.1148492085933683,1.009231389760971,2142.97,230.3,318,0.08904883650131523,418.09999999999997,1211,0.9617125940322876
9696000,-0.009587490838312078,0.9335775123841842,344.47,2.7495315855741502,1.0436598932743073,2136.8,230.3,318,0.06988366612233221,419.1,1212,0.9535991060733795
9704000,-0.021556521683378377,0.9213434925756134,343.28,2.6315523517131805,1.0250118732452393,2145.88,221.20000000000002,318,0.06418948100879789,419.1,1213,0.9485826605558395
9712000,-0.017721396030392498,1.4024771241794136,343.42,3.579197095632553,1.0000247222185135,2135.34,221.20000000000002,318,0.11544716489501297,419.1,1214,0.9292299926280976
9720000,-0.010678803119226359,1.1187310184682282,340.16,3.2836057108640673,1.0215599125623702,2114.53,193.6,318,0.09636525400914252,418.09999999999997,1215,0.9531454634666443
9728000,-0.010448516084288713,1.1775420255712912,340.64,3.481775304079056,1.0109225416183472,2114.74,193.6,318,0.1069410365447402,418.09999999999997,1216,0.931547429561615
9736000,-0.01375101515557617,1.2335605624972565,340.65,3.701350222826004,1.0293785673379898,2121.66,193.6,318,0.11725150528363884,416.1,1217,0.9393127483129501
9744000,-0.016975269913091326,1.2652028859071252,337.7,3.5474289643764494,1.0501306021213532,2115.61,169.10000000000002,318,0.10159072839654983,418.09999999999997,1218,0.9278402948379516
9752000,-0.006896627671376336,0.9178027954793663,337.65,2.9116749489307403,1.0033633083105087,2115.87,141.8,318,0.07462203603237867,418.2,1219,0.9512186652421951
9760000,-0.009767773789353668,1.7411949313068518,332.07,4.3048026704788205,0.9836373549699783,2083.47,130.6,318,0.15764505034312606,415.30000000000007,1220,0.9362143510580063
9768000,-0.018096434838371353,1.5202105671462423,331.79,3.547240847349167,0.9749499374628067,2074.84,130.6,318,0.11063938935287297,413.2,1221,0.91470982670784
9776000,-0.017967922848183663,1.1624657470897966,329.15,3.173485440015793,0.9834510833024979,2056.0,130.6,318,0.09401909179519861,415.30000000000007,1222,0.945519192814827
9784000,-0.01249334576947149,1.3784351170057176,328.83,3.7949431324005127,0.961904621720314,2058.73,130.6,318,0.12491132546216249,415.30000000000007,1223,0.9257592707872391
9792000,-0.011409056150296238,0.9216301536255226,329.96,2.652021931409836,0.9335066539049148,2073.16,130.6,318,0.04987621098291129,418.0,1224,0.9691320490837098
9800000,-0.013651093717344338,1.0855882492510005,326.77,3.051622077226639,0.9420756131410599,2064.67,126.89999999999999,318,0.08530639356467873,418.09999999999997,1225,0.9578573441505432
9808000,-0.01702776805846952,0.9789005358343904,328.25,2.7917304450273512,0.9617662054300308,2072.77,126.89999999999999,318,0.07093937351834029,418.09999999999997,1226,0.9543092107772827
9816000,-0.005570878543076105,1.022597623581696,327.18,3.0103295886516572,0.9312314504384994,2068.17,126.89999999999999,318,0.08242570070084185,418.09999999999997,1227,0.9644342917203903
9824000,-0.019713662820286117,1.5681782523232288,327.39,3.5785630595684053,0.9427302926778793,2088.18,126.89999999999999,318,0.1053160292841494,419.20000000000005,1228,0.9344914227724075
9832000,-0.008907316758777597,1.54132888258528,331.14,3.4889035654067992,0.976549072265625,2081.55,130.6,318,0.10583315016701818,421.0,1229,0.9151453304290772
9840000,-0.021851948854746298,1.3621705373539745,326.76,2.868652129769325,1.04110218167305,2076.12,126.89999999999999,318,0.08091580665670335,421.1,1230,0.8783599811792374
9848000,-0.01173541443888098,1.0728981631448806,323.95,3.1125334709882737,1.0227042084932327,2068.98,125.80000000000001,318,0.08471667107194662,421.1,1231,0.9071447223424911
9856000,-0.009421564825024688,1.416290730800377,316.85,3.248075612783432,0.981619827747345,2048.54,103.8,318,0.09599108427762985,421.0,1232,0.917610901594162
9864000,-0.022446093395119535,1.4120162584162161,315.7,3.7290814435482025,0.9797344225645065,2044.93,103.8,318,0.11406456763856113,421.0,1233,0.9123447865247727
9872000,-0.006439165848132688,0.9416432921438685,320.17,2.6077461564540863,0.9818956410884857,2054.17,101.0,318,0.06006305717397481,421.0,1234,0.9165426790714264
9880000,-0.024637052124016918,1.4439417032520885,319.68,3.087563420534134,1.012825534939766,2055.58,91.9,318,0.08425865666009485,421.0,1235,0.9342088431119919
9888000,0.004303188766352832,1.592445819543177,317.13,3.7180422914028166,0.9218454366922378,2056.76,90.4,318,0.11618488929234445,419.20000000000005,1236,0.9429038274288177
9896000,-0.01758531454601325,2.9199390670105685,317.02,4.299971964359283,0.9726058673858643,2071.98,91.9,318,0.14594942909665407,418.09999999999997,1237,0.9256962245702743
9904000,-0.007122212236135965,0.9436092559163334,319.03,2.6556653559207914,0.9805311334133148,2062.41,96.4,318,0.06166061167605221,416.20000000000005,1238,0.8924575871229172
9912000,-0.011773697772296145,1.788599825080898,319.08,3.681307076215744,0.9305293971300125,2056.67,96.4,318,0.12283229803666472,416.20000000000005,1239,0.9219374984502793
9920000,-0.01501579611795023,1.6023259052241254,315.99,3.78620445728302,0.9593165993690491,2063.14,96.4,318,0.13300459522753955,416.20000000000005,1240,0.910122857093811
9928000,-0.012277365484042093,1.0143488522622064,317.1,3.1993698585033417,1.0311647081375122,2067.01,96.4,318,0.08802190603222698,416.20000000000005,1241,0.9343191248178482
9936000,-0.01374390664859675,1.3170748139676787,314.61,3.5948402774333954,1.0057701057195663,2070.9,90.4,318,0.10582245078869164,416.20000000000005,1242,0.907972868680954
9944000,-0.016045382182928735,1.056691617425189,309.89,2.937706176042557,1.039647621512413,2013.69,86.5,318,0.07256149787455797,413.2,1243,0.9326564764976502
9952000,-0.013990005771629512,1.3772612295129114,302.13,2.9689705568552016,1.0087164276838303,1992.89,78.0,318,0.07315917758271098,410.0,1244,0.9040336894989014
9960000,-0.010850254772230982,1.0884436575260128,302.63,3.2465796756744383,0.9860028755664826,1994.39,78.0,318,0.08965423698537052,410.0,1245,0.9155168384313583
9968000,-0.01593865248913062,1.3048655351061378,305.33,3.492142571210861,0.95566834628582,2013.04,78.0,318,0.10235432099550962,410.2,1246,0.9358151352405548
9976000,-0.011560846068896354,1.227531027835372,305.8,3.4482002651691435,0.965793576836586,2026.81,78.0,318,0.09649803860113025,410.2,1247,0.9329046845436096
9984000,-0.01872592032130342,1.0436070785476936,304.62,2.8689028316736223,1.0308294951915742,2013.51,78.0,318,0.07540700443089009,410.0,1248,0.9408964514732361
9992000,-0.013824854134727503,1.099963139373741,306.01,2.894581525325775,1.04148035466671,2003.8,81.6,318,0.0808931001694873,410.2,1249,0.91872165620327
10000000,-0.0035879529529483987,1.0405758606022,305.78,2.9489070665836334,1.0196913003921508,1992.87,81.6,318,0.0695988411270082,410.2,1250,0.9404094630479812
10008000,-0.015190137632307596,1.2393935276182617,305.84,3.2356311511993407,0.9619171100854874,1988.13,81.6,318,0.09061364174820483,412.1,1251,0.9290701526403428
10016000,-0.009969768839073367,1.2874153954864127,306.11,3.463575474023819,0.989034795165062,1970.21,81.6,318,0.09496835570782423,412.1,1252,0.9450478905439377
10024000,-0.012035990600124932,1.1714170730526938,300.13,3.216507842540741,1.0048263901472092,1946.9,78.0,318,0.08153560049831868,409.1,1253,0.9340964084863663
10032000,-0.0027123075965209864,1.31670031039367,301.29,3.488517527580261,0.9788863259553909,1958.12,78.0,318,0.09971059259027243,410.0,1254,0.9686668717861175
10040000,-0.009893447943031788,1.235173331448797,304.04,3.206239594221115,0.9883743411302567,1967.71,78.0,318,0.09547260420396925,410.0,1255,0.9464004337787628
10048000,-0.010050434403237886,1.150163565701594,306.49,3.241197283267975,0.955254585146904,1971.09,81.6,318,0.09540566505864262,410.0,1256,0.9562667137384415
