P09:episode_rewards,P01:episode_rewards,PMM:episode_rewards,episode_length,explained_variance,frames,policy_entropy,grad_norm,fps,epoch_idx,value_loss,policy_loss,advantage_norm
23.10000000000001,9.9,15.88,558.72,0.7674220305681229,1384000,1.124646418094635,0.5589312437738768,278,173,0.025879733571782707,-0.01001520425255876,1.9804782485961914
23.10000000000001,9.0,15.8,550.77,0.7576372343301773,1392000,1.1161632013320923,0.5508091846961931,279,174,0.024682610174641014,-0.0029957309539895504,1.9282321947813035
22.0,9.0,15.41,545.82,0.7674511229991913,1400000,1.1288467198610306,0.5689742881861141,279,175,0.024201668575406076,-0.008054074626415967,1.9079495817422867
22.0,9.0,15.82,549.2,0.781589497923851,1408000,1.1444634526968003,0.5681861542751125,279,176,0.025898611079901455,-0.006818118944647722,1.9836084043979645
21.200000000000017,9.0,15.73,538.11,0.7433797192573547,1416000,1.1295241820812225,0.4847489210286483,279,177,0.020768035859800874,-0.0008523210906423628,1.7644980037212372
23.10000000000001,9.0,16.04,543.49,0.7024866509437561,1424000,1.1343280756473542,0.5910410796255788,279,178,0.030131406644359232,-0.010580942147353199,2.0899232614040373
24.0,8.9,16.05,537.88,0.7238662350177765,1432000,1.1160466319322586,0.5819823276996852,279,179,0.029876462072134017,-0.013066750735742972,2.1158979177474975
25.10000000000001,9.0,16.6,550.31,0.7451553386449814,1440000,1.101433158516884,0.5271852756645609,279,180,0.02352217576932162,-0.003672088680323213,1.8781408017873764
25.10000000000001,9.9,16.94,558.91,0.7305411088466645,1448000,1.071315999031067,0.5797849447523066,279,181,0.028013113685883582,-0.01145135473459959,2.0496683490276335
26.10000000000001,9.9,17.59,566.27,0.6885015058517456,1456000,1.0268987756967545,0.6321883382152079,279,182,0.030392144890502095,-0.007006202663178556,2.128572758436203
29.0,10.0,18.67,583.66,0.7223555433750153,1464000,1.0865248137712478,0.5601515614835592,279,183,0.027807710263878106,-0.008630772079341114,2.0456922841072083
28.10000000000001,10.0,18.81,593.82,0.7494485324621201,1472000,1.0920463567972183,0.5604483283961016,279,184,0.028258602656424044,-0.009090881450101734,2.072212973833084
27.10000000000001,10.0,18.93,591.66,0.7007098573446274,1480000,1.103927999138832,0.5481024360124301,279,185,0.027193838371895252,-0.0018360157671850174,2.0201008635759354
28.10000000000001,10.0,19.49,605.22,0.7506627041101456,1488000,1.0920732825994492,0.5368011589097527,280,186,0.023572722524404524,-0.008796559349866584,1.8913407111167908
29.0,11.0,21.65,609.57,0.6881588506698608,1496000,1.0582343465089799,0.8098780923542169,280,187,0.043029822474345565,-0.009369583840016276,2.354001687169075
28.10000000000001,11.0,21.57,614.06,0.7792265754938126,1504000,1.121931592822075,0.5532129642589972,280,188,0.024718210748396814,-0.005243229398038238,1.9301276683807373
28.0,10.0,20.74,606.9,0.7003130412101746,1512000,1.0631681030988693,0.6951640141044128,280,189,0.030485407509841026,-0.009181541914003902,2.1356159645318984
27.0,10.0,20.71,603.16,0.686728293299675,1520000,1.109339080452919,0.631723824404128,280,190,0.031220779540017247,-0.010260785119844512,2.1383525413274764
27.0,10.9,20.29,602.39,0.7538396161794663,1528000,1.1119475281238556,0.5589051429791754,280,191,0.0246475355187431,-0.007332093492150307,1.9172000086307526
27.0,11.0,20.35,604.56,0.7019604969024659,1536000,1.0936058950424195,0.5860714942182114,280,192,0.027603211225941778,-0.003899273187853396,2.0480401694774626
28.10000000000001,11.0,21.15,620.1,0.6905246007442475,1544000,1.1098335075378418,0.6051994702295701,280,193,0.03352722712792456,-0.004840008310275153,2.2555451261997224
28.10000000000001,9.9,18.48,600.98,0.5196081292629242,1552000,1.1580207657814026,0.644447941658714,280,194,0.03117285611573607,-0.013354085693572415,2.10139605820179
28.10000000000001,1.9000000000000004,15.76,527.27,0.6256666648387909,1560000,1.1519933754205705,0.6003349249554332,280,195,0.027792365049826913,-0.00315940439584665,1.997453569471836
27.10000000000001,1.9000000000000004,15.64,521.66,0.6816936892271042,1568000,1.0442890179157258,0.6713937106354031,280,196,0.029481584997847678,-0.011959109830931992,2.1026535618305204
28.200000000000017,1.9000000000000004,15.68,531.49,0.701036873459816,1576000,1.0925998830795287,0.6091636971489868,280,197,0.03148212161380798,-0.011355464359512553,2.169686644077301
28.200000000000017,1.9000000000000004,16.12,533.83,0.661078160405159,1584000,1.0475289571285247,0.688345493149803,280,198,0.032204303275793794,-0.01249605456541758,2.197183786034584
28.0,1.9000000000000004,15.62,526.32,0.7197015339136124,1592000,1.0987291234731673,0.6638082751804817,280,199,0.028284722394309937,-0.0028864862211048603,2.0694327330589295
28.0,1.9000000000000004,15.53,525.51,0.7168521624803543,1600000,1.1157511788606644,0.6119906386978698,281,200,0.02839594322256744,-0.00611743577523157,2.076588306427002
28.0,2.0,16.26,548.77,0.7122339332103729,1608000,1.0877270084619521,0.6670691310277727,281,201,0.028487177025526764,-0.00642934040282853,2.0431412512063982
28.0,7.9,18.11,589.9,0.6799001455307007,1616000,1.0803625690937042,0.6543752808553575,281,202,0.03333102047909051,-0.013113699393579736,2.234912716150284
29.0,12.0,20.51,641.66,0.6868047320842743,1624000,1.0808410012722016,0.6357262672470585,281,203,0.03420397338457406,-0.008048251886066282,2.25073211312294
30.0,13.9,21.67,666.47,0.6215339332818985,1632000,1.055119059085846,0.7093649855386042,281,204,0.03545498306397349,-0.01158124542234873,2.275655574798584
30.0,13.9,21.5,661.01,0.6824913585186004,1640000,1.037500804066658,0.665650254935556,281,205,0.028606484085321425,-0.007489687753404723,2.088995260000229
30.200000000000017,13.9,21.91,663.49,0.6903182536363601,1648000,0.9088808029890061,0.6956226414108657,281,206,0.03232874812558293,-0.006440348681862816,2.1985632848739622
30.200000000000017,14.0,21.85,667.69,0.700412929058075,1656000,1.0336778330802918,0.7234664719015895,282,207,0.03249804794788361,-0.011386885551037267,2.2040191066265105
31.0,14.0,22.01,670.92,0.7484271460771561,1664000,1.0849014955759049,0.5825536836671121,282,208,0.027211902500130235,-0.00873065680905711,2.0210207724571227
31.0,14.0,22.36,668.55,0.7378888350725173,1672000,1.0768862015008926,0.5726335532832617,282,209,0.02735780322458595,-0.006717862386722118,2.0269432055950163
31.10000000000001,14.0,22.56,682.66,0.6695894509553909,1680000,1.0849296617507935,0.556003492809471,282,210,0.0296853637881577,-0.0068735687194566705,2.109942739009857
33.10000000000001,14.0,23.12,688.81,0.6763390177488326,1688000,1.095866676568985,0.6106636075873956,282,211,0.029054921893402932,-0.007513073791051284,2.0991664266586305
30.10000000000001,11.0,20.74,648.4,0.5606677436828613,1696000,1.1399123615026474,0.7120072721338289,282,212,0.03150754532078281,-0.006075087595381774,2.0909514743089677
30.0,10.0,19.71,625.58,0.698798810839653,1704000,1.1112528860569,0.5985367695297937,282,213,0.029974706945940854,-0.005688026559655554,2.114478474855423
30.0,10.0,19.54,614.8,0.6748711860179901,1712000,1.1091897189617157,0.6647670118922981,282,214,0.03375442779622972,-0.013742195042432286,2.2160814452171325
30.10000000000001,10.0,19.82,613.7,0.7235553652048111,1720000,1.0374911969900131,0.6918215895907942,282,215,0.0298939201887697,-0.008057402836275287,2.126326065659523
30.0,10.0,20.12,615.01,0.6817868119478225,1728000,1.0468733793497085,0.781623204346333,282,216,0.03691596334800124,-0.01868128341069678,2.332809911966324
32.10000000000001,10.0,20.68,611.9,0.7253131395578385,1736000,1.0447647207975388,0.7090252087876661,282,217,0.031551539697684344,-0.008536771366780159,2.1515481090545654
33.0,10.0,20.96,619.35,0.6749766457080841,1744000,1.062800291776657,0.6251828305541611,282,218,0.03140834786463529,-0.010417268082965165,2.1532297348976135
33.20000000000002,10.0,21.51,630.39,0.7228959906101227,1752000,1.0559209591150285,0.7130296583484836,282,219,0.028305784277617933,-0.008854111222954089,2.0575668823719027
35.10000000000001,10.0,22.34,644.32,0.6854466754198074,1760000,1.0486116820573808,0.6803768621364202,282,220,0.03301939728669822,-0.007065239192270383,2.2010239374637606
37.10000000000001,14.0,25.16,692.03,0.6614490830898285,1768000,1.0495609796047212,0.6677976170250248,282,221,0.036143538160249594,-0.011887976329308002,2.313477102518082
38.0,18.0,26.68,715.24,0.7045146769285202,1776000,1.0518989151716232,0.6378879632677538,282,222,0.03237124619074166,-0.011030947647086578,2.1941406643390655
39.0,19.0,27.72,736.02,0.7072703176736832,1784000,1.0518632864952087,0.6933618040289763,282,223,0.032719134837388995,-0.010375048415735364,2.2127508294582365
39.0,19.9,27.95,745.7,0.6886990392208099,1792000,1.0663619005680085,0.6670777542986935,283,224,0.03449989400338382,-0.0047648608207236974,2.2514611780643463
39.10000000000001,18.900000000000002,28.01,741.83,0.7090902662277222,1800000,1.0320654505491256,0.6271889605189501,283,225,0.03247274889610708,-0.011104156218498246,2.20121454000473
40.0,18.900000000000002,28.55,756.04,0.6832290232181549,1808000,1.0286942023038863,0.7072026673287904,282,226,0.03325756011530757,-0.006958725080476142,2.1961365842819216
40.20000000000002,17.0,28.46,755.01,0.6787609022855758,1816000,1.0863165897130966,0.6802968175258018,282,227,0.03356032862327993,-0.00576857234002091,2.213238090276718
40.20000000000002,16.8,28.24,755.26,0.708844296336174,1824000,1.0786771655082703,0.6910931197821015,282,228,0.036344120567664506,-0.01383500742202159,2.3086880201101305
41.10000000000001,15.0,28.14,750.83,0.6959940886497498,1832000,1.0749346208572388,0.6314068064725549,282,229,0.0313720534555614,-0.009374873955530348,2.147780042886734
40.0,15.0,27.7,757.67,0.7214353674650192,1840000,1.0843398487567901,0.665077655543018,283,230,0.03097183753736317,-0.0011371583158688737,2.136569725871086
40.0,14.0,26.33,739.51,0.7310943740606308,1848000,1.1263708901405334,0.6849172170367714,283,231,0.031161132669076323,-0.0170848127262434,2.1685477709770202
39.10000000000001,14.0,25.84,733.17,0.6863153946399688,1856000,1.0697273808717727,0.6467464130551772,283,232,0.033701344351284204,-0.007038924449589103,2.21662495136261
39.10000000000001,13.9,26.16,743.86,0.6988865429162979,1864000,1.0866497761011125,0.6817022167969362,283,233,0.03267661789432168,-0.012938555524560797,2.1993754172325133
38.10000000000001,14.0,26.32,753.42,0.6820542049407959,1872000,1.0346782499551772,0.7328653452471283,283,234,0.034075091257691384,-0.016429150438634677,2.2533439135551454
38.0,13.9,25.59,736.84,0.7007593405246735,1880000,1.031639603972435,0.7213782185469678,283,235,0.03117322359699756,-0.007815382928238251,2.1463411688804626
38.0,13.9,25.53,742.21,0.6334803760051727,1888000,1.0253349667787552,0.8278645795332749,283,236,0.03351352484431118,-0.005822821951005608,2.211673318743706
38.10000000000001,14.9,26.8,778.58,0.6799270558357239,1896000,1.0512729436159134,0.7607963818659145,283,237,0.03341272160410881,-0.012210036754549947,2.217594887018204
38.0,15.0,26.72,781.73,0.6816291385889053,1904000,1.0761150538921356,0.6359211497692139,283,238,0.03223875841125846,-0.002320612882031128,2.178855837583542
39.10000000000001,15.0,27.42,793.1,0.7130108064413071,1912000,1.0838205415010451,0.6297130947236671,283,239,0.03288098855409771,-0.0052634069245686985,2.2244546020030977
40.20000000000002,15.0,27.11,787.11,0.7046987050771714,1920000,1.0671096605062484,0.6684603142865039,283,240,0.03116771694738418,-0.01693578249163693,2.1234329664707183
42.0,16.9,28.51,811.47,0.6965423798561097,1928000,1.046214388012886,0.6928105063741742,283,241,0.03326769786886871,-0.008224593702818766,2.233800106048584
42.0,15.9,28.32,806.39,0.7131155979633331,1936000,1.0829091632366181,0.6365766117976184,283,242,0.033217092459090054,-0.010549352645757609,2.1887399423122407
42.0,16.9,28.48,809.52,0.6660321855545044,1944000,1.0565890538692475,0.7212958947331538,283,243,0.03256067960523069,-0.012496086157261744,2.203341636657715
40.20000000000002,16.0,28.04,805.46,0.7107933896780014,1952000,1.0517153608798981,0.693937714434403,283,244,0.03224936655722559,-0.011657260316424072,2.1772846961021424
42.0,15.9,27.86,810.84,0.6907056641578674,1960000,1.0397671741247176,0.679282332073184,283,245,0.03452449005097151,-0.013123227035393939,2.255600930452347
43.20000000000002,15.9,28.24,815.23,0.6646758562326431,1968000,1.049944987297058,0.6798155633299032,284,246,0.03151885718107224,-0.003885806877806317,2.131055040359497
39.0,15.9,27.24,791.8,0.7443569213151932,1976000,1.0682124656438827,0.6473362856870573,284,247,0.03392962655983865,-0.012968753637687768,2.220211522579193
39.0,15.0,26.21,779.47,0.7427154761552811,1984000,1.0710626566410064,0.6231596562810185,284,248,0.03280389929190278,-0.006530030353460461,2.2018103802204134
38.0,15.0,25.76,775.31,0.6742022716999054,1992000,1.0278517079353333,0.6667886227455311,284,249,0.03365727013908327,-0.01160042451811023,2.1848503303527833
39.0,16.0,26.89,796.51,0.7151019537448883,2000000,1.0472438901662826,0.6432951242912809,284,250,0.0335557653196156,-0.01566684977384284,2.160155880451202
39.0,16.0,26.43,788.74,0.704571892619133,2008000,1.0196233439445495,0.7315340454586081,284,251,0.03375865879934281,-0.015171159799615452,2.2094808197021485
38.10000000000001,16.0,26.68,795.78,0.7169540143013,2016000,1.0299469977617264,0.6775556295559195,284,252,0.03495138699188829,-0.015313410613453015,2.2378282630443573
39.10000000000001,16.0,26.7,805.68,0.6504696553945541,2024000,1.0034703409671784,0.6993398216843205,284,253,0.035736991316080095,-0.010660991930635647,2.2661132335662844
39.10000000000001,16.0,27.45,815.67,0.7065693712234498,2032000,0.9802818363904953,0.6922907749949985,284,254,0.031196258198469877,-0.008681940336355182,2.152655420303345
40.0,16.9,28.04,834.76,0.6393751871585845,2040000,0.96009432554245,0.6588228685863559,284,255,0.03314156948588789,-0.008128925061027985,2.1971310234069823
40.0,17.0,28.38,846.97,0.6964394462108612,2048000,0.9858381557464599,0.637084672492625,284,256,0.03279392652213573,-0.010256449196022003,2.1829428672790527
41.10000000000001,16.9,28.96,851.75,0.6839927995204925,2056000,1.0004339963197708,0.7475367450363686,284,257,0.03944328062236309,-0.017662746088171845,2.3976364481449126
44.10000000000001,16.9,29.68,856.36,0.6566869086027145,2064000,1.01439788877964,0.6266820692136447,284,258,0.03404485092498362,-0.007645699390559457,2.21665643453598
45.0,18.0,30.62,875.35,0.696449693441391,2072000,1.0233472621440887,0.6877539730615634,284,259,0.035082809426821765,-0.010899646003526869,2.250253207683563
45.10000000000001,18.0,31.09,880.88,0.6689120429754257,2080000,1.0296066838502884,0.6725538247574678,284,260,0.03782210299745202,-0.011380281373494654,2.343288555145264
47.10000000000001,18.0,31.37,885.21,0.6715606051683426,2088000,1.0256266462802888,0.6720300628137905,284,261,0.033364550359547135,-0.012106467116973363,2.180329965353012
47.10000000000001,19.0,31.72,890.95,0.6915365487337113,2096000,1.0003855401277542,0.7576234406335592,284,262,0.03462476565502584,-0.00913425122067565,2.2372748613357545
47.10000000000001,19.9,31.94,894.38,0.6420032346248626,2104000,1.0300052577257157,0.7077133771926054,284,263,0.03794498085975647,-0.012860176984686405,2.316090055704117
48.0,19.9,33.74,889.04,0.6018762129545212,2112000,1.0010600560903549,0.9524254527663453,285,264,0.05447002968750894,-0.020916038799914532,2.6092662274837495
48.20000000000002,20.0,34.08,891.12,0.6411943238973618,2120000,1.0282022613286972,0.7359276050700083,285,265,0.04155663394369185,-0.014106860154424795,2.4200014126300813
48.20000000000002,19.9,34.21,888.35,0.6368482279777526,2128000,1.0335226267576219,0.7046258252206724,285,266,0.03877774948719889,-0.010480318432091735,2.3102256405353545
51.0,19.9,35.21,899.2,0.6160925853252411,2136000,1.0281319957971573,0.7365661321504382,285,267,0.03793817259836942,-0.011703643042419571,2.3261181926727295
51.300000000000026,21.0,35.88,901.71,0.6377995812892914,2144000,1.0084375935792922,0.7349211598895893,285,268,0.0380833367491141,-0.008385972483520163,2.371024647951126
51.0,21.0,36.07,901.6,0.6369639408588409,2152000,1.0117965579032897,0.6555447548192364,285,269,0.03568962150719017,-0.008379492758249398,2.2750279849767683
51.20000000000002,22.0,37.14,906.9,0.6689361494779587,2160000,1.0013701546192169,0.6683345965040333,285,270,0.03579738180618733,-0.01185420929454267,2.2790781551599504
54.10000000000001,22.0,37.63,918.52,0.671058195233345,2168000,1.032533893585205,0.6729731694508407,285,271,0.03690241229254752,-0.012308439333573916,2.314433192014694
54.10000000000001,22.0,37.28,912.8,0.689131315946579,2176000,1.0365387839078903,0.7617155815721268,285,272,0.039061748012900355,-0.01001248032276635,2.369770653247833
55.0,22.0,37.83,928.89,0.6941088891029358,2184000,1.0285234647989272,0.6768657330984178,285,273,0.03476170432753861,-0.01298485963838175,2.170741084814072
55.0,22.0,38.34,939.53,0.6857522118091584,2192000,0.9820748728513717,0.6905520754875293,285,274,0.0341430984577164,-0.009345883280038833,2.188223574757576
56.10000000000001,23.9,39.79,954.82,0.6789246982336045,2200000,1.0245684188604356,0.7389446219175801,285,275,0.04443547616712749,-0.015179811113048345,2.5099465823173523
55.0,23.9,38.13,948.18,0.6695600014925003,2208000,1.0098001658916473,0.715480419544515,285,276,0.03722204178571701,-0.010612831577018369,2.2969134747982025
55.0,25.0,38.72,958.63,0.6426902943849564,2216000,1.0359639275074004,0.6841102136582884,285,277,0.03809068238828331,-0.009003188900096574,2.3558125245571135
55.0,24.9,39.14,966.76,0.6966567933559418,2224000,1.0306792384386063,0.5755943815519448,285,278,0.03011186223477125,-0.0072603220929158855,2.086421923041344
