frames,fps,advantage_norm,epoch_idx,approx_kl_divergence,policy_loss,P09:episode_rewards,PMM:episode_rewards,episode_length,grad_norm,explained_variance,value_loss,policy_entropy,P01:episode_rewards,clip_fraction
8468480,200,15.968718206882476,827,5.870971081445298e-06,-0.00010915388047578744,375.0,185.0,342.85,0.05524884225119357,1.1175870895385742e-08,0.02309680510079488,1.7851136274635793,50.0,0.0
8478720,200,15.968718266487121,828,4.067782250927188e-06,-5.500660372490529e-05,455.0000000000004,207.5,349.56,0.05579750196546607,9.313225746154785e-09,0.021413165848935024,1.7868819586932658,25.0,0.0
8488960,200,15.968718111515045,829,7.515231815613533e-06,-0.0001359813912131358,450.0,196.0,338.58,0.05573844881994081,-1.3411045074462891e-08,0.01826476602582261,1.7871396079659463,25.0,0.0
8499200,200,15.968717938661575,830,7.920334073263646e-06,-0.00014005418215674582,450.0,180.5,330.3,0.05731794875468832,-1.862645149230957e-09,0.016512526004225946,1.786250039190054,25.0,0.0
8509440,200,15.96871801018715,831,7.571382147819605e-06,-0.00013511548149836017,405.00000000000045,160.25,324.14,0.05508074399859255,-3.3527612686157227e-08,0.019084937358275055,1.7877326883375644,25.0,0.0
8519680,200,15.968718028068542,832,8.29033062506035e-06,-0.00014385180511453655,405.00000000000045,167.0,330.74,0.05698456858615395,-2.9802322387695314e-09,0.021044098655693233,1.787710289657116,25.0,0.0
8529920,200,15.96871822476387,833,6.985144712245983e-06,-0.00011200223671039566,382.5000000000007,184.25,338.05,0.05598745235573205,-1.3783574104309083e-08,0.02306660290341824,1.7886560402810574,25.0,0.0
8540160,200,15.968718141317368,834,4.2692572531422005e-06,-7.114843592717079e-05,350.0,170.25,335.11,0.05398236447067738,-2.7194619178771972e-08,0.017534042842453346,1.790425082296133,50.0,0.0
8550400,200,15.968718266487121,835,6.443615894446975e-06,-0.00012509875014075079,382.5000000000007,190.75,337.32,0.05596498479506691,7.450580596923828e-09,0.02442769301123917,1.7902595303952693,50.0,0.0
8560640,200,15.968718087673187,836,6.210759751845707e-06,-0.00010734706520452165,355.00000000000045,188.75,340.47,0.05465649286176477,-1.9744038581848144e-08,0.020535024697892368,1.7893993996083737,50.0,0.0
8570880,200,15.968718183040618,837,7.3959660753519785e-06,-0.00014112676644799648,452.50000000000017,197.5,337.39,0.06167675584703399,-2.5331974029541015e-08,0.01982458445709199,1.789700475335121,50.0,0.0
8581120,200,15.968718045949936,838,7.143325335279283e-06,-0.00013138939684722572,402.5000000000002,172.25,326.15,0.05509499210373464,1.6391277313232423e-08,0.019468348028021866,1.7886122189462186,47.50000000000001,0.0
8591360,200,15.968718153238296,839,7.666103047188066e-06,-0.0001529287630546605,330.0000000000004,170.75,327.72,0.0562835165611044,-2.6077032089233397e-09,0.02225831757823471,1.7883990556001663,25.0,0.0
8601600,200,15.968717777729035,840,9.514521454945246e-06,-0.00018208888504887,325.0,159.25,329.05,0.056637114191169305,7.450580596923828e-09,0.0157223368936684,1.7870797902345656,25.0,0.0
8611840,200,15.968718200922012,841,7.201987521610054e-06,-0.00013467159606079805,302.5000000000002,155.0,335.23,0.05888698192757312,-7.450580596923829e-10,0.020535128234769218,1.7877027161419392,25.0,0.0
8622080,200,15.968718165159226,842,8.02467583711497e-06,-0.0001386595376970945,305.00000000000045,162.75,333.01,0.05657763963077154,-2.384185791015625e-08,0.02225746619806159,1.7893546864390373,25.0,0.0
8632320,200,15.968718236684799,843,4.758625269923877e-06,-8.612670389993582e-05,430.0000000000004,187.5,336.02,0.056291227133189015,-2.0489096641540527e-08,0.019976516102906315,1.7891938731074333,25.0,0.0
8642560,200,15.96871817111969,844,4.286548980814153e-06,-8.472489953419427e-05,500.0,186.5,328.93,0.05650831235111927,2.6077032089233397e-09,0.0199332435571705,1.7897077076137067,25.0,0.0
8652800,200,15.968718200922012,845,4.050417329659606e-06,-6.658327238255879e-05,500.0,192.5,329.84,0.05622483189507331,2.458691596984863e-08,0.02070362337399274,1.7898033253848553,25.0,0.0
8663040,200,15.968717926740647,846,4.129111470058122e-06,-8.770279491727706e-05,477.5000000000002,180.75,332.88,0.05506870185022035,-1.0430812835693359e-08,0.019823079937486908,1.7894591756165028,25.0,0.0
8673280,200,15.968718034029006,847,7.285390570666017e-06,-0.00014058736924198455,427.5000000000002,170.0,336.98,0.05584283783221733,-8.568167686462402e-09,0.0184517895715544,1.789817240089178,25.0,0.0
8683520,200,15.968718028068542,848,3.9491959749726744e-06,-7.866968699090648e-05,327.5000000000002,159.0,333.83,0.0558623960737092,-2.6822090148925782e-08,0.017737048532580957,1.7887753896415233,25.0,0.0
8693760,200,15.968718028068542,849,4.7561244617355666e-06,-7.547158693341772e-05,325.0,160.0,333.42,0.055081465409162776,-2.60770320892334e-08,0.021482378424843775,1.7886350080370903,50.0,0.0
8704000,200,15.968718093633651,850,4.083994287196191e-06,-7.97184016846586e-05,302.5000000000002,168.5,333.53,0.05886310620175557,2.2351741790771484e-09,0.02132886915060226,1.7885493583977223,50.0,0.0
8714240,200,15.968718022108078,851,5.198596218169982e-06,-9.924171299644514e-05,402.5000000000002,176.75,336.32,0.054743770693924554,-6.7055225372314455e-09,0.01899783984408714,1.7894589930772782,50.0,0.0
8724480,200,15.968718087673187,852,4.626837947663276e-06,-9.491129712841939e-05,377.5000000000002,167.0,336.47,0.05520565470416623,3.3527612686157227e-09,0.0182475195848383,1.7898551389575004,25.0,0.0
8734720,200,15.968718296289444,853,4.439351164331473e-06,-7.597045478178189e-05,430.0000000000004,182.75,338.09,0.05550632313435504,-1.7508864402770997e-08,0.022090471477713435,1.7904595993459225,25.0,0.0
8744960,200,15.968717843294144,854,6.8472578399481066e-06,-0.00014152525463941856,355.00000000000045,165.5,332.65,0.05483197097776153,0.0,0.016795654344605282,1.7898312978446485,25.0,0.0
8755200,200,15.968718135356903,855,5.642178917975027e-06,-0.00010444828803883866,355.00000000000045,166.25,332.27,0.054084377586507325,-1.601874828338623e-08,0.019516187004046514,1.7897232174873352,25.0,0.0
8765440,200,15.968718123435973,856,7.17849219087352e-06,-0.0001570621763676172,300.0,161.25,333.27,0.05683891752927941,-3.725290298461914e-08,0.020676786996773444,1.7884360685944558,47.50000000000001,0.0
8775680,200,15.968718230724335,857,3.5998999019737355e-06,-6.343264913084567e-05,300.0,168.75,337.45,0.056404050351727145,-2.5331974029541015e-08,0.019317541652708315,1.788151665776968,47.50000000000001,0.0
8785920,200,15.968718111515045,858,4.648786850403042e-06,-0.00010399177499493817,300.0,169.25,332.81,0.05922792758684002,8.568167686462402e-09,0.020450814435025676,1.7882748499512673,47.50000000000001,0.0
8796160,200,15.968718194961548,859,4.614962756854801e-06,-8.412924144067802e-05,310.00000000000085,170.75,333.72,0.05657213893581586,-6.7055225372314455e-09,0.020300560805480927,1.7877157218754292,25.0,0.0
8806400,200,15.968718141317368,860,6.164539358199939e-06,-0.00013029056244704407,307.5000000000006,167.5,330.14,0.05454196937470427,4.8428773880004884e-09,0.019114649418042973,1.7878807857632637,25.0,0.0
8816640,200,15.968718123435973,861,5.587920197425156e-06,-0.00011173267776030116,307.5000000000006,166.75,335.11,0.05397344982195643,1.2665987014770507e-08,0.019181813436443918,1.7886938877403735,25.0,0.0
8826880,200,15.968718254566193,862,4.372118016782167e-06,-9.661004150984809e-05,375.0,177.25,335.2,0.056824448120927115,1.9371509552001954e-08,0.022123613825533538,1.787764736264944,25.0,0.0
8837120,200,15.968718004226684,863,6.350689843714896e-06,-0.00013679143085028046,375.0,175.25,333.18,0.060107947443353335,-2.5331974029541015e-08,0.017506726042483933,1.7869858250021935,25.0,0.0
8847360,200,15.9687180519104,864,2.80810912999252e-06,-5.251198381301947e-05,352.5000000000002,174.5,333.86,0.053190683424520394,7.078051567077636e-09,0.02334206968662329,1.7872745133936405,25.0,0.0
8857600,200,15.968718057870865,865,4.561793851909357e-06,-0.00010567593599262182,352.5000000000002,179.25,335.35,0.05383375568508508,-3.874301910400391e-08,0.019738262257305905,1.7877578534185887,25.0,0.0
8867840,200,15.968718177080154,866,8.042652712836329e-06,-0.00016575208865106107,357.5000000000007,182.0,336.52,0.056401749678232874,3.3527612686157227e-09,0.02168979539128486,1.7870691142976285,50.0,0.0
8878080,200,15.96871829032898,867,5.473973960978818e-06,-0.00012452942464733497,427.5000000000002,199.75,344.22,0.05594058591185942,7.450580596923828e-09,0.02458656416856684,1.78658217638731,50.0,0.0
8888320,200,15.968718099594117,868,6.8283082927833584e-06,-0.0001430787018762203,452.50000000000017,206.0,347.87,0.056962930683851866,-3.5017728805541994e-08,0.02126362750714179,1.7852018833160401,47.50000000000001,0.0
8898560,200,15.96871799826622,869,6.784251939007113e-06,-0.0001428995939932065,500.0,209.25,348.65,0.057529231724871635,3.7252902984619143e-10,0.02110225772485137,1.7840518996119499,25.0,0.0
8908800,200,15.968718153238296,870,4.8657888606806756e-06,-0.00010460390803928022,430.0000000000004,191.0,340.85,0.056431780665907615,-2.384185791015625e-08,0.01993033377802931,1.7860694989562034,47.50000000000001,0.0
8919040,200,15.968718039989472,871,3.961014597775314e-06,-8.496571826981381e-05,302.5000000000002,163.5,331.63,0.057031066158768004,2.8312206268310546e-08,0.018452037389215546,1.7855055972933769,25.0,0.0
8929280,200,15.968718135356903,872,3.6375159270018997e-06,-7.73366500652628e-05,252.50000000000023,153.5,328.14,0.05675417255261879,4.8428773880004884e-09,0.021545573134790174,1.7854415327310562,25.0,0.0
8939520,200,15.968718034029006,873,4.7826637854520015e-06,-9.905978877213783e-05,305.00000000000045,168.25,332.95,0.05743382086552349,1.3411045074462891e-08,0.020247298723552375,1.786983596533537,47.50000000000001,0.0
8949760,200,15.968718153238296,874,4.922267796669822e-06,-0.00011696695510181599,302.5000000000002,166.0,328.51,0.056806247194522805,5.587935447692871e-09,0.018658515060087665,1.78620003759861,50.0,0.0
8960000,200,15.968718123435973,875,4.620954889156259e-06,-9.319427281297976e-05,302.5000000000002,167.25,329.83,0.059162991372732524,1.1175870895385742e-09,0.021228763941326178,1.785869712382555,50.0,0.0
8970240,200,15.968718230724335,876,4.694563178531119e-06,-0.00010375012552685803,302.5000000000002,177.25,333.66,0.05742873430584111,-1.1175870895385742e-09,0.022238737021689305,1.7868064664304257,50.0,0.0
8980480,200,15.968718135356903,877,2.30322725853771e-06,-6.348740062094294e-05,325.0,182.0,343.07,0.05492661682907849,-2.6077032089233397e-09,0.02085797433683183,1.7868418097496033,25.0,0.0
8990720,200,15.968718135356903,878,3.634637484606351e-06,-6.836164629930863e-05,325.0,187.5,347.22,0.057536716052040006,3.3527612686157227e-09,0.023797261295840144,1.7859115138649941,50.0,0.0
9000960,200,15.968718308210374,879,6.232890619639608e-06,-0.0001523458180599846,325.0,196.5,347.78,0.05573489814765377,2.9429793357849122e-08,0.022908014029962943,1.7857818096876144,50.0,0.0
9011200,200,15.968718177080154,880,4.969878572186337e-06,-0.00010859009198611602,352.5000000000002,187.75,340.64,0.05719355133900196,-1.564621925354004e-08,0.0215489920694381,1.7852036125957966,47.50000000000001,0.0
9021440,200,15.968717944622039,881,4.2091520088272105e-06,-9.729534976941068e-05,402.5000000000002,196.5,346.15,0.05594049672106873,-2.0116567611694337e-08,0.020573943739873358,1.786482061445713,25.0,0.0
9031680,200,15.96871811747551,882,3.108147708319464e-06,-5.602400087809656e-05,475.0,203.5,348.59,0.055708780676430016,-1.1548399925231934e-08,0.021545204042922705,1.78730661123991,25.0,0.0
9041920,200,15.968718147277832,883,2.94781273663669e-06,-6.602061657758895e-05,475.0,212.5,352.54,0.05497140628806424,-3.5017728805541994e-08,0.023294238810194656,1.787250206619501,25.0,0.0
9052160,200,15.968718177080154,884,5.604036786049926e-06,-0.00013954614732938352,452.50000000000017,205.75,348.93,0.0615909618524358,-1.3783574104309083e-08,0.022883879352593794,1.7877712324261665,50.0,0.0
9062400,201,15.968717944622039,885,3.7072179629782375e-06,-8.051348231674638e-05,327.5000000000002,184.0,339.47,0.056915339609510694,-1.3783574104309083e-08,0.018342469056369735,1.7869098410010338,47.50000000000001,0.0
9072640,201,15.968718087673187,886,4.553662197137598e-06,-0.00011913362686755136,325.0,167.0,331.74,0.05541258500390296,-2.7567148208618165e-08,0.01995310793281533,1.786816817522049,25.0,0.0
9082880,201,15.968718409538269,887,3.8560356890426915e-06,-8.684651911607943e-05,350.0,168.0,332.31,0.058771867308947165,-1.0058283805847169e-08,0.023505640574148855,1.7873315878212452,25.0,0.0
9093120,201,15.9687180519104,888,4.474523226027927e-06,-0.00011084393627243116,377.5000000000002,186.0,341.75,0.0553228002692724,1.080334186553955e-08,0.02233058293350041,1.787086085230112,47.50000000000001,0.0
9103360,201,15.968718063831329,889,5.060936027412311e-06,-0.0001290542717470089,427.5000000000002,199.75,346.22,0.05708969312407817,-1.2665987014770507e-08,0.020608828897820786,1.7877388939261436,50.0,0.0
9113600,201,15.968718177080154,890,5.142076475528334e-06,-0.00011665044967230642,502.5000000000002,202.5,345.59,0.05604052804399053,-2.1979212760925294e-08,0.022424385056365282,1.788458675891161,25.0,0.0
9123840,201,15.968718123435973,891,4.473210787825366e-06,-9.794545148906763e-05,527.5000000000002,196.25,340.8,0.05894342817339766,-3.91155481338501e-08,0.020596658988506534,1.7897257559001445,25.0,0.0
9134080,201,15.968717974424361,892,3.0874378358580757e-06,-8.039071472012437e-05,525.0,195.0,340.03,0.05450236666769117,-2.0489096641540527e-08,0.021487838102621025,1.7901568032801152,25.0,0.0
9144320,201,15.968718034029006,893,2.482562319172654e-06,-4.7137990623014045e-05,425.0,184.5,334.63,0.05547988189891491,-1.862645149230957e-08,0.018172469604178332,1.7901758968830108,47.50000000000001,0.0
9154560,201,15.96871787905693,894,3.7108993370726927e-06,-0.0001029366481816396,425.0,167.5,328.59,0.05835626209381965,0.0,0.01884036355477292,1.7900768160820006,25.0,0.0
9164800,201,15.96871812939644,895,4.470567847747464e-06,-0.00011145606895297533,425.0,169.75,324.73,0.05669095557786361,1.080334186553955e-08,0.019780953027657235,1.7892712511122226,25.0,0.0
9175040,201,15.96871801018715,896,2.4075955838337436e-06,-6.207840851857327e-05,257.5000000000006,156.25,321.02,0.05447338813007441,-1.7881393432617187e-08,0.02127719863783568,1.7883440591394901,25.0,0.0
9185280,201,15.968718272447585,897,4.331675768143306e-06,-0.0001315941379289143,302.5000000000002,163.0,328.07,0.05655778990060848,-3.762543201446533e-08,0.02281211249064654,1.7871489487588406,25.0,0.0
9195520,201,15.968718105554581,898,3.940453047585058e-06,-9.30956313823117e-05,325.0,163.25,332.58,0.05594295639198349,-2.2351741790771484e-08,0.01943645978171844,1.78546085357666,25.0,0.0
9205760,201,15.968718022108078,899,3.3018514547178413e-06,-9.300445854023564e-05,325.0,171.75,335.44,0.05705622887129387,9.685754776000977e-09,0.018056768391397783,1.7842442281544209,25.0,0.0
9216000,201,15.96871801018715,900,4.3385567693010605e-06,-0.00011401493356970605,325.0,168.5,332.25,0.05506944789091892,-7.450580596923828e-09,0.018612971846596337,1.7836817294359206,25.0,0.0
9226240,201,15.968718236684799,901,3.931871852946855e-06,-0.00010010873411374633,357.5000000000007,163.75,326.89,0.05377668833608379,1.3411045074462891e-08,0.021585259900894015,1.7831292793154716,25.0,0.0
9236480,201,15.968718111515045,902,3.1157185119590204e-06,-8.40258420794271e-05,427.5000000000002,174.75,334.2,0.05685071543385194,-1.0430812835693359e-08,0.019303571202908643,1.7839421026408673,25.0,0.0
9246720,201,15.968718093633651,903,3.1460154581441913e-06,-6.423379236366599e-05,357.5000000000007,170.25,332.85,0.05587711857490252,4.8428773880004884e-09,0.020276209208532237,1.7855508349835874,25.0,0.0
9256960,201,15.968718284368515,904,3.5042350527370037e-06,-9.736181782500352e-05,477.5000000000002,192.25,341.16,0.05590205992778645,-1.7136335372924803e-08,0.02262347094947472,1.7868184119462966,47.50000000000001,0.001025390625
9267200,201,15.968718123435973,905,3.488738971002547e-06,-8.765945676714182e-05,500.0,192.0,338.66,0.059376751548755345,7.078051567077636e-09,0.021953209230559878,1.786760575324297,47.50000000000001,0.0
9277440,201,15.968718028068542,906,2.8283219730251828e-06,-6.554943138326053e-05,500.0,205.5,340.62,0.0549663802477981,-1.5273690223693846e-08,0.01795965163328219,1.7875760845839976,25.0,0.0
9287680,201,15.968717986345291,907,2.641435317740637e-06,-6.548221681441646e-05,500.0,178.75,332.14,0.061001375516868364,1.1175870895385742e-09,0.019796580509864724,1.7876522898674012,25.0,0.0
9297920,201,15.968718123435973,908,3.157846499396433e-06,-7.497860733565175e-05,452.50000000000017,169.0,329.0,0.05441771538091196,-1.7508864402770997e-08,0.019028774549951777,1.7877793043851853,25.0,0.0
9308160,201,15.96871799826622,909,3.4991143340379337e-06,-8.985467284219339e-05,252.50000000000023,148.5,325.62,0.059494471386951776,-7.82310962677002e-09,0.015992340131197123,1.788164571672678,25.0,0.0
9318400,201,15.968717974424361,910,4.0886419169994245e-06,-0.00010816595549840713,250.0,141.75,327.89,0.05869924465595509,7.450580596923829e-10,0.016662257864663844,1.7888085782527923,0.0,0.0
9328640,201,15.968718075752259,911,3.2043516627222603e-06,-9.436959662707522e-05,252.50000000000023,140.0,328.11,0.056506383138516934,6.7055225372314455e-09,0.01879192577325739,1.7890269234776497,25.0,0.0
9338880,201,15.968717914819717,912,3.0544383211039694e-06,-8.575524134357693e-05,275.0,146.5,332.7,0.05683535932239457,3.7252902984619143e-10,0.01977390098327305,1.7887424513697625,25.0,0.0
9349120,201,15.968718099594117,913,3.0193479108875376e-06,-8.949717630457599e-05,352.5000000000002,163.75,334.0,0.057806945902568685,6.7055225372314455e-09,0.01910855410678778,1.7882675394415855,25.0,0.0
9359360,201,15.968717944622039,914,2.006167676982251e-06,-4.3138904220541005e-05,477.5000000000002,173.0,336.07,0.05687572394256185,-1.825392246246338e-08,0.020196024683536963,1.787930963933468,22.500000000000007,0.0
9369600,201,15.968718135356903,915,1.5413115729723259e-06,-3.968526361859403e-05,525.0,196.75,340.1,0.056809992934267715,7.82310962677002e-09,0.022646114107919856,1.7880416266620158,25.0,0.0
9379840,201,15.96871829032898,916,2.696914577615672e-06,-7.773135012030252e-05,527.5000000000002,199.25,342.25,0.05610209219774115,-5.960464477539063e-09,0.024157700611976907,1.787394542247057,47.50000000000001,0.0
9390080,201,15.968717980384827,917,3.5561353811441875e-06,-0.00011368646946721128,477.5000000000002,204.75,347.28,0.05675779075742301,4.8428773880004884e-09,0.018832438238314354,1.78721893876791,50.0,0.0
9400320,201,15.968718093633651,918,2.167274832812205e-06,-5.5772208725102246e-05,352.5000000000002,186.0,344.85,0.05779741768959148,1.5273690223693846e-08,0.02091834876919165,1.787093385308981,50.0,0.0
9410560,201,15.968718034029006,919,3.381112903788619e-06,-0.00010725391985033639,327.5000000000002,169.25,340.77,0.05616000517273569,-8.940696716308593e-09,0.01912724760477431,1.7865464009344578,25.0,0.0
9420800,201,15.968718153238296,920,2.7729997252534667e-06,-8.733634626878484e-05,325.0,157.0,331.94,0.057531552028932155,2.7939677238464355e-08,0.019559381750877947,1.7861653596162796,25.0,0.0
9431040,201,15.96871799826622,921,3.162969218353795e-06,-9.002743463497609e-05,325.0,170.25,332.51,0.05786212956845053,-1.4156103134155273e-08,0.02045835263270419,1.7858860418200493,25.0,0.0
9441280,201,15.968718183040618,922,3.2222357756239716e-06,-8.674973778397544e-05,325.0,182.5,337.75,0.056171427780313074,-1.862645149230957e-09,0.02090831488603726,1.786307507753372,47.50000000000001,0.0
9451520,201,15.968717986345291,923,2.2437220245419275e-06,-6.24037083980511e-05,277.5000000000002,177.5,340.8,0.05636669143123887,-1.4901161193847656e-08,0.01824590570759028,1.787079082429409,47.50000000000001,0.0
9461760,201,15.968717885017394,924,4.094033458801327e-06,-0.0001264768925466342,275.0,166.5,337.05,0.05680924269685863,1.1175870895385742e-09,0.017594208466471174,1.7864550903439522,25.0,0.0
9472000,201,15.968718189001084,925,1.2275834704644772e-06,-3.2970314350677654e-05,275.0,154.75,333.9,0.05439071593429077,-1.6763806343078613e-08,0.021752508281497284,1.7854137383401394,25.0,0.0
9482240,201,15.968718153238296,926,2.725999687980263e-06,-7.704073796048761e-05,275.0,165.0,333.91,0.05561263967078687,-5.960464477539063e-09,0.021511377030401492,1.7863825008273124,25.0,0.0
9492480,201,15.968718123435973,927,3.2171403280378817e-06,-0.0001039256760122953,380.00000000000045,180.75,341.21,0.059398350638896424,-7.82310962677002e-09,0.02123948645312339,1.7868910402059555,25.0,0.0
9502720,201,15.968718057870865,928,3.410681966786733e-06,-0.00010988504509441554,502.5000000000002,192.0,344.72,0.057508753419372415,2.2351741790771484e-09,0.01866249219456222,1.7851738967001438,47.50000000000001,0.0
9512960,201,15.968718355894088,929,2.5949107678557846e-06,-8.189048039639602e-05,380.00000000000045,182.0,340.28,0.057973039295809645,-1.080334186553955e-08,0.022209161191130988,1.7833978787064553,50.0,0.0
9523200,201,15.96871822476387,930,1.8573799379084655e-06,-4.6689080772921446e-05,385.00000000000085,183.75,334.14,0.05785753839444454,-2.9802322387695314e-09,0.021285456547047943,1.7844112321734429,50.0,0.0
9533440,201,15.968718081712723,931,2.322119900921571e-06,-6.777014023100492e-05,475.0,192.0,339.21,0.05756952822335389,-1.9744038581848144e-08,0.020197379420278595,1.7851181387901307,50.0,0.0
9543680,201,15.968718111515045,932,2.6460279209272743e-06,-8.333520163432695e-05,382.5000000000007,176.75,335.68,0.05758345318789003,2.9802322387695314e-09,0.016413632122566923,1.786543644964695,25.0,0.0
9553920,201,15.968717986345291,933,3.2445064327424333e-06,-0.0001064235838384775,300.0,153.75,329.65,0.05715314873980443,8.568167686462402e-09,0.01675062806752976,1.7869856983423233,25.0,0.0
9564160,201,15.968718093633651,934,3.0932251390725087e-06,-9.5160822456819e-05,227.5000000000002,141.75,328.99,0.05871882799240594,2.9802322387695314e-09,0.021261479490203784,1.7879419676959514,25.0,0.0
9574400,201,15.968718123435973,935,1.9514507330287146e-06,-5.357426671253052e-05,275.0,160.0,334.39,0.054048138292348634,-1.4901161193847656e-08,0.02079701629409101,1.7886419788002967,47.50000000000001,0.0
9584640,201,15.968718147277832,936,2.2655415474748253e-06,-7.719066360891702e-05,275.0,159.25,333.0,0.06000432844887036,2.9802322387695314e-09,0.01823512079572538,1.7888686798512936,25.0,0.0
9594880,201,15.968718141317368,937,2.900186661702886e-06,-8.693275376572273e-05,302.5000000000002,169.0,331.9,0.05713450943562916,-2.6077032089233397e-09,0.020829949298058637,1.7891914784908294,25.0,0.0
9605120,201,15.968718045949936,938,2.6119568448501605e-06,-9.518951846985147e-05,325.0,163.75,330.55,0.057832101709525095,-1.4528632164001465e-08,0.018220953762647697,1.7898858770728112,25.0,0.00107421875
9615360,201,15.968718177080154,939,2.3613069090017145e-06,-9.18013243790483e-05,330.0000000000004,174.75,334.93,0.059299618127414876,-2.458691596984863e-08,0.020979651983361693,1.789859912544489,25.0,0.0
9625600,201,15.968718236684799,940,2.1715499351086797e-06,-5.862231009814423e-05,480.00000000000045,182.75,335.48,0.054166961480410024,-2.1979212760925294e-08,0.02076194832334295,1.7887522622942924,47.50000000000001,0.0
9635840,201,15.968718004226684,941,2.4229803515962713e-06,-8.831549203023315e-05,427.5000000000002,179.25,332.62,0.056762893892325715,-7.450580596923828e-09,0.020587376863113606,1.7885081052780152,50.0,0.0
9646080,201,15.968717926740647,942,1.855173461173809e-06,-6.223635991773336e-05,475.0,189.5,336.18,0.05622575866137079,-4.470348358154297e-09,0.020077202952234075,1.7880111798644065,50.0,0.0
9656320,201,15.968718004226684,943,1.732479293148348e-06,-5.600617005256936e-05,357.5000000000007,167.25,332.54,0.055561733676251356,3.166496753692627e-08,0.018103504364262335,1.7883277617394924,25.0,0.0
9666560,201,15.968717986345291,944,2.559036715288343e-06,-9.178342606901424e-05,362.5000000000011,165.75,335.82,0.0584398468201369,-3.3527612686157227e-09,0.019663661054801197,1.7887056544423103,25.0,0.0
9676800,201,15.968717986345291,945,1.7155304264160342e-06,-6.134972536528949e-05,302.5000000000002,155.0,333.59,0.05048635716774996,-2.7194619178771972e-08,0.018693019385682418,1.788402982801199,25.0,0.0
9687040,201,15.96871801018715,946,2.1309220985976653e-06,-7.933328615763457e-05,302.5000000000002,159.75,333.44,0.05675442856654851,1.7881393432617187e-08,0.019090183833031914,1.7871219962835312,25.0,0.0
9697280,201,15.968717992305756,947,1.5165119287230412e-06,-4.190965155430604e-05,300.0,147.75,333.41,0.056802106562449606,9.313225746154785e-09,0.018932065708213486,1.7871613033115863,25.0,0.0
9707520,201,15.968718218803406,948,1.9061025521405206e-06,-6.469472609751392e-05,350.0,169.0,336.5,0.05743230336457372,-1.0058283805847169e-08,0.02329184077680111,1.7874153688549996,25.0,0.0
9717760,201,15.968718230724335,949,1.2589814492369732e-06,-4.6192187801352703e-05,350.0,172.75,337.64,0.05404269733256377,-7.450580596923828e-09,0.019501444621710107,1.7868510775268078,25.0,0.0
9728000,201,15.968718153238296,950,1.5858307223781676e-06,-5.384379437600728e-05,377.5000000000002,185.25,340.28,0.056840251471591864,-1.1548399925231934e-08,0.02151271779439412,1.7862018086016178,50.0,0.0
9738240,201,15.968717992305756,951,1.9675451524925337e-06,-8.023026675800793e-05,407.5000000000006,178.25,337.17,0.05715457974780129,-5.215406417846679e-09,0.01919009545526933,1.7857725307345391,25.0,0.0
9748480,201,15.968718218803406,952,1.6891696687060254e-06,-5.472668090078514e-05,330.0000000000004,173.25,337.08,0.05859177377150979,-1.899898052215576e-08,0.022300704423105343,1.7863266333937644,47.50000000000001,0.0
9758720,201,15.96871801018715,953,1.5265301860023507e-06,-5.451866672956385e-05,377.5000000000002,177.25,337.77,0.05665504991556517,-1.0430812835693359e-08,0.018003308639163152,1.785960666835308,25.0,0.0
9768960,201,15.968718326091766,954,1.6590462543875085e-06,-7.007864787738072e-05,375.0,191.75,341.87,0.05801809820446767,1.862645149230957e-08,0.02184808374440763,1.785477863997221,25.0,0.0
9779200,201,15.968718266487121,955,1.964246936836389e-06,-6.143693262856686e-05,352.5000000000002,187.0,337.44,0.060319899267618236,1.1548399925231934e-08,0.022993584012147038,1.786443692445755,47.50000000000001,0.0
9789440,201,15.96871822476387,956,1.7053775088093914e-06,-5.619529256364331e-05,380.00000000000045,204.25,342.66,0.05619836662734003,-1.1175870895385742e-08,0.021891772796516308,1.7875418968498706,50.0,0.0
9799680,201,15.968717920780183,957,1.4359845244810155e-06,-5.6542771199019624e-05,305.00000000000045,180.25,336.29,0.05755727110058926,-2.644956111907959e-08,0.019148026808397844,1.7869955725967883,25.0,0.0
9809920,201,15.968718206882476,958,1.541623293571659e-06,-6.87393647240242e-05,425.0,197.75,338.39,0.05664802312307018,-2.16066837310791e-08,0.021866034367121756,1.7865448631346226,25.0,0.0
9820160,201,15.96871812939644,959,1.3730229241559756e-06,-4.6105193450785006e-05,430.0000000000004,196.75,337.65,0.055033806505020086,3.7252902984619143e-10,0.02135731599992141,1.7862335488200187,25.0,0.0
9830400,201,15.968718266487121,960,1.4589549670096512e-06,-6.140194818726741e-05,477.5000000000002,201.25,341.35,0.0536450221056632,-2.421438694000244e-08,0.0214591569325421,1.785825750231743,25.0,0.0
9840640,201,15.968718236684799,961,1.9132240652579293e-06,-6.855611354694702e-05,475.0,192.75,344.31,0.06119921722914736,-1.3783574104309083e-08,0.020523444985155948,1.7855610124766828,47.50000000000001,0.0
9850880,201,15.968718087673187,962,1.4849040204101271e-06,-6.236851004359778e-05,325.0,177.25,341.69,0.0575137667113078,-1.4156103134155273e-08,0.02135015208623372,1.786379726231098,50.0,0.0
9861120,201,15.96871838569641,963,1.5333372645393028e-06,-5.6951321312226355e-05,325.0,173.5,336.7,0.05820364022385838,1.2293457984924316e-08,0.0220852264406858,1.785736358910799,25.0,0.0
