grad_norm,P01:episode_rewards,PMM:episode_rewards,frames,value_loss,epoch_idx,explained_variance,policy_loss,P09:episode_rewards,advantage_norm,clip_fraction,approx_kl_divergence,episode_length,fps,policy_entropy
1.5859731711284872,525.0,821.75,1075200,0.11626470995834097,105,0.9692634917795658,-0.012779819224851963,947.5000000000019,15.968719339370727,0.1608154296875,0.002891290694924803,522.97,191,1.6591963045299054
1.7591992143570114,622.5,828.25,1085440,0.13259083782322706,106,0.9608705770224333,-0.01197152162421844,947.5000000000019,15.968719315528869,0.137841796875,0.0024779822034478303,521.04,191,1.6547668866813183
1.753863328438062,547.5,878.25,1095680,0.4918217125465162,107,0.8835270952433347,-0.009608996815586579,947.5000000000019,15.96871919631958,0.11669921875,0.0018104270397547033,521.82,191,1.6667976312339305
2.124664351111648,470.0,841.25,1105920,0.21129919880768283,108,0.9273384395986796,-0.012124125048285351,825.0,15.968719226121902,0.1482666015625,0.002581330045439129,510.42,191,1.6763641074299813
2.328607654341039,422.5,938.25,1116160,0.8819479931495152,109,0.8361980263143778,-0.010829153821396176,825.0,15.968719387054444,0.14482421875,0.002191867215015359,513.96,191,1.6565270848572253
1.8755578696734134,425.0,1014.25,1126400,0.4565183293190785,110,0.8895346440374852,-0.01200314906964195,1190.0000000000014,15.968719273805618,0.1489501953125,0.0026511668672359106,528.23,191,1.6623226650059224
2.022426234625424,470.0,1111.5,1136640,0.47110687469830737,111,0.9236662071198225,-0.011674159400718054,1590.0000000000225,15.968719047307967,0.1421875,0.002373981502933362,547.64,191,1.6525022506713867
2.0247615400386545,470.0,1118.0,1146880,0.33469934060703965,112,0.9295805670320988,-0.01043063472607173,1590.0000000000225,15.968719321489335,0.11328125,0.0020375123507964457,545.72,191,1.654920855909586
2.0529240247288887,545.0,1130.25,1157120,0.34515446606092154,113,0.9083732835948467,-0.010454091306019108,1600.0000000000234,15.968719244003296,0.129443359375,0.0019351831072075259,549.13,191,1.6594027981162072
2.161025063034372,595.0,1173.25,1167360,0.5167102981125936,114,0.9066073521971703,-0.01136158567860548,4052.5,15.968719315528869,0.1367919921875,0.0021725871499714694,553.71,191,1.6559548631310463
1.7561122141904886,595.0,1010.0,1177600,0.1335353433387354,115,0.956713680922985,-0.010797265858127503,1325.0,15.968719106912612,0.115380859375,0.0020994979555101654,549.76,191,1.6501476973295213
1.8142540333432415,595.0,993.5,1187840,0.41244618308264763,116,0.912186573445797,-0.00954372956402949,1302.5000000000002,15.968719291687012,0.1265380859375,0.0020769743284976155,552.22,191,1.664661593735218
2.0766723467418498,595.0,1071.75,1198080,0.6200568580534309,117,0.8802792146801949,-0.011160078470857116,1325.0,15.968719220161438,0.1234130859375,0.0021271075143434693,565.33,191,1.6652106426656246
1.8503937702053084,645.0,1146.0,1208320,0.26182538003195077,118,0.9378800962120295,-0.011324188202706864,1402.5000000000005,15.968719273805618,0.128955078125,0.002353137194495848,591.62,191,1.655408077687025
2.2355916917108343,700.0,1202.25,1218560,0.662974089407362,119,0.8452012293040753,-0.010588709478543023,1677.5000000000216,15.96871907711029,0.142236328125,0.0023088520241461826,593.62,191,1.647709345817566
2.0732090845769346,700.0,1193.75,1228800,0.3453000303125009,120,0.8917868796736002,-0.008891093462989375,1677.5000000000216,15.968719202280045,0.112841796875,0.0018118998307503666,590.93,191,1.6736119478940963
1.9645083257610019,520.0,1124.5,1239040,0.3018788701854646,121,0.9204680025577545,-0.01051762861206953,1335.000000000001,15.968719083070756,0.1163330078125,0.0021305938728918405,575.18,191,1.6747098371386528
2.3976656980036877,472.5,1142.75,1249280,0.642544758785516,122,0.8515911612659692,-0.009368579107467667,1677.5000000000216,15.968719220161438,0.1497314453125,0.0021973339832473807,562.93,191,1.6677329942584038
1.6925013305810732,450.0,1027.75,1259520,0.14669632309814915,123,0.9345938920974731,-0.011172673296823633,1325.0,15.96871924996376,0.131689453125,0.002265965646381901,535.8,191,1.66550355553627
1.5771656821260374,450.0,950.25,1269760,0.100059155235067,124,0.9736101195216179,-0.01220298702683067,825.0,15.96871930360794,0.1486328125,0.0025156110782862456,525.4,191,1.6527859047055244
1.845065769884902,425.0,894.75,1280000,0.14978308046702296,125,0.9621501944959163,-0.011138926172134234,957.5000000000028,15.968719047307967,0.13837890625,0.002249648696374945,522.29,191,1.6481018751859664
1.6128055389374,472.5,885.75,1290240,0.12934230130631477,126,0.966163431480527,-0.011916170855511155,1255.0000000000005,15.968719291687012,0.1412109375,0.0023580174725797236,529.19,191,1.6605023846030236
1.8285804649801598,522.5,856.75,1300480,0.4710863780463114,127,0.8814172279089689,-0.010215314671222586,1255.0000000000005,15.96871920824051,0.118359375,0.0019649372551387946,523.28,191,1.6652122743427753
1.7044244454771955,622.5,881.75,1310720,0.2658435755292885,128,0.9408334698528051,-0.01071503430539451,1300.0,15.96871919631958,0.13544921875,0.00213220456525991,534.49,191,1.66451228633523
1.7781530969720154,520.0,936.5,1320960,0.28114552999613807,129,0.9041431102901697,-0.01055554620197654,1300.0,15.968719279766082,0.124853515625,0.0022420266155112048,534.75,191,1.662833895534277
1.8475791775523516,625.0,1014.25,1331200,0.3793868939508684,130,0.9290368612855673,-0.010764116617792752,1300.0,15.968719172477723,0.11923828125,0.002105543556536205,546.86,191,1.6521022409200667
1.9625729424281715,650.0,1078.5,1341440,0.37125634467811325,131,0.9404021635651588,-0.011141684329049894,1325.0,15.968719118833542,0.13701171875,0.0019555462465635663,551.62,191,1.6533684618771076
2.0658737976307533,697.5,1163.5,1351680,0.42877105947118255,132,0.9230018153786659,-0.010108534745086217,1325.0,15.968719351291657,0.101953125,0.0017709907262432006,575.75,191,1.672322529554367
2.1961711435192237,600.0,1133.25,1361920,0.3694202287122607,133,0.898566410690546,-0.009984828056985862,1325.0,15.96871930360794,0.1048095703125,0.0017411531185760928,563.74,191,1.6855773381888866
2.0752392883485777,587.5,1137.25,1372160,0.4752999339136295,134,0.9104016877710819,-0.010499696947954362,1325.0,15.968719214200974,0.1100830078125,0.001821369404445124,570.87,191,1.660212591290474
1.9825985680647338,645.0,1174.25,1382400,0.4887226642924361,135,0.8995324384421111,-0.011350906351435697,1325.0,15.9687191426754,0.1204345703125,0.001855316964537538,575.88,191,1.6703404366970063
2.302891641949541,500.0,1229.5,1392640,0.4430333528434858,136,0.8774707358330488,-0.00936741586010612,3950.0,15.968719321489335,0.119873046875,0.002117680849585535,581.68,191,1.6714468590915204
2.5694049269934434,475.0,1231.75,1402880,0.7221489294199273,137,0.8589718576520682,-0.009362676477758214,3962.500000000001,15.968719244003296,0.106201171875,0.0017628598019886054,584.67,191,1.672961988300085
1.9867120133524332,497.5,1220.5,1413120,0.4224787982879207,138,0.9169156655669213,-0.010173157520694077,3962.500000000001,15.968719309568405,0.1184814453125,0.002062217695425142,577.07,191,1.6718499764800072
1.8738717396007547,522.5,1278.25,1423360,0.4756417607073672,139,0.9117514185607434,-0.011407232008787105,4075.0,15.96871908903122,0.1221923828125,0.002332186334615762,591.34,191,1.6811189569532872
1.8760853556365036,522.5,1272.25,1433600,0.591948631676496,140,0.9172583948820829,-0.011164086091594073,4075.0,15.968719112873078,0.11865234375,0.001980382669342199,589.72,191,1.6666439212858677
2.1195097047149707,672.5,1241.0,1443840,0.6090869757346808,141,0.8988779544830322,-0.011178645759355278,4075.0,15.968719244003296,0.1288818359375,0.001917516060473496,583.99,191,1.6631161831319332
1.8074919424624851,722.5,1338.75,1454080,0.46158566888188945,142,0.9256946325302124,-0.011761227598071855,4075.0,15.968719375133514,0.1445556640625,0.002318455578563627,589.81,191,1.667671412229538
2.2682308132299824,722.5,1305.75,1464320,0.6508073483360931,143,0.8582891050726176,-0.01006554463529028,4075.0,15.968719172477723,0.1532470703125,0.0022147824954120996,581.91,191,1.669076293706894
2.4148450065929823,700.0,1423.75,1474560,0.659368712361902,144,0.8825247939676046,-0.010750008514150977,4227.5,15.9687191426754,0.117041015625,0.0019158600622521226,592.95,191,1.6729204170405865
