PMM:episode_rewards,frames,explained_variance,epoch_idx,value_loss,episode_length,policy_entropy,P01:episode_rewards,advantage_norm,fps,policy_loss,grad_norm,P09:episode_rewards
1.21,8608000,-0.007856631278991699,1076,0.011876972191512323,173.71,1.3770181512832642,0.0,1.088579664155841,302,-0.001978457954246551,0.16344572106423075,3.0
1.26,8616000,-0.005603646636009216,1077,0.014123462993293288,176.11,1.3805196511745452,0.0,1.2358489979431033,302,0.0024498985591344534,0.16413042439897052,3.0
1.44,8624000,-0.003857360482215881,1078,0.013586745196753326,183.83,1.380826277732849,0.0,1.2392480536922812,302,-0.0007119878166122362,0.16688982794431986,3.1000000000000085
1.34,8632000,-0.0035308563709259035,1079,0.012720783139375271,180.74,1.3816797149181366,0.0,1.1418563272058964,302,0.001933181304484606,0.16305350727427423,3.1000000000000085
1.33,8640000,-0.0003300708532333374,1080,0.016871723759250015,179.56,1.3697209799289702,0.0,1.4250584337115288,302,-0.00021032471442595125,0.19354414321258936,3.0
1.49,8648000,-0.0008768463134765626,1081,0.011427048836126233,185.27,1.371747989654541,0.0,1.0955083037354052,302,-0.001363490701187402,0.14482964233085846,3.0
1.32,8656000,8.799731731414794e-05,1082,0.013229506441343802,178.05,1.373683874607086,0.0,1.172313317321241,302,0.0006181212142109871,0.15671989138826606,3.0
1.47,8664000,-1.3987421989440917e-05,1083,0.016303909576781735,186.0,1.3562454581260681,0.0,1.4085371424257755,302,0.0011208674922818318,0.17243797522990126,4.0
2.06,8672000,0.0002674746513366699,1084,0.017798560899245787,208.91,1.3544144082069396,0.0,1.449363107457757,302,-0.00018783829524181782,0.1777403810871288,5.0
2.16,8680000,-0.00015143871307373046,1085,0.013772958224344621,211.69,1.3792140805721282,0.0,1.214957416690886,302,0.002568057255120948,0.16149938584559043,5.0
1.6,8688000,0.00013297975063323976,1086,0.015013021601389483,190.21,1.3784204387664796,0.0,1.2732911203801631,302,0.003404014540137723,0.18330274766122925,4.0
1.37,8696000,-0.000204659104347229,1087,0.012488635036070263,181.72,1.3819321608543396,0.0,1.188279239423573,302,-0.002710687204962596,0.16063600067659853,3.1000000000000085
1.29,8704000,-0.0006448954343795776,1088,0.011601609919089241,177.12,1.3814443862438202,0.0,1.0681773520261049,302,-0.0016894647502340376,0.1536277477937711,3.0
1.11,8712000,-0.0011036717891693116,1089,0.012678829583965125,169.58,1.378352904319763,0.0,1.1287568795308471,302,0.0033746064477600157,0.15355293491064065,3.0
1.35,8720000,-0.00041805624961853026,1090,0.016293274314557495,179.8,1.3761412727832794,0.0,1.3628982169181107,302,0.0003599690308328718,0.18664688773012517,3.0
1.83,8728000,-0.00022454142570495604,1091,0.01701089302836408,200.57,1.367043159008026,0.0,1.4407851472124458,302,-0.0015077492292039096,0.1987506486129641,5.0
1.67,8736000,-0.00043334901332855227,1092,0.01202740422979332,193.87,1.3718348145484924,0.0,1.116805111207068,302,-0.00016551442648051306,0.16063436532394937,5.0
1.33,8744000,-2.390146255493164e-06,1093,0.014932853514756062,180.73,1.3835770189762115,0.0,1.2898453184589744,302,0.00125689595915901,0.17575875803733246,3.0
1.28,8752000,-0.0016483205556869507,1094,0.01255037609142164,178.78,1.3846842074394226,0.0,1.165878849811852,302,0.0012749892560532316,0.16168727528427362,3.0
1.43,8760000,-0.0011790019273757934,1095,0.013378702118034198,181.22,1.3841401100158692,0.0,1.183379363939166,302,0.0024399110695230773,0.1626569264855461,3.0
1.63,8768000,0.00010741949081420899,1096,0.014536749914914254,187.76,1.3846189022064208,0.0,1.2621874219179154,302,4.8159579746425153e-05,0.16598545730334538,4.0
1.63,8776000,-0.0036203676462173463,1097,0.016918645130554067,189.68,1.3824304115772248,0.0,1.4010251368954778,302,0.0008989146328531206,0.18607677214284812,4.0
1.58,8784000,-4.348516464233398e-05,1098,0.014263802652631058,190.01,1.3800627398490906,0.0,1.2553741397336124,302,-0.0007782370546919992,0.1689551688535116,4.0
1.63,8792000,2.5752782821655274e-05,1099,0.013225855308405698,190.45,1.3666521251201629,0.0,1.207827818132937,302,-0.001819896190208965,0.17126906438233638,5.0
1.5,8800000,-0.00015238583087921143,1100,0.012096200277419485,183.12,1.3734472978115082,0.0,1.162668814063072,302,0.0013121968663472217,0.14776396507024853,4.1000000000000085
1.42,8808000,-0.0001697582006454468,1101,0.012755933950629697,181.58,1.3782491183280945,0.0,1.1924807761609555,302,0.001954306305269711,0.15840351613915404,4.0
1.43,8816000,-0.00015473246574401856,1102,0.011473319181513944,184.71,1.3804620456695558,0.0,1.1237484668567777,302,-0.0014645710797049104,0.14758526709639028,3.1000000000000085
1.31,8824000,-0.00033635497093200686,1103,0.013990806271922339,178.71,1.3769347894191741,0.0,1.2067326433956622,302,0.0008063367428258061,0.1691246767050437,3.0
1.2,8832000,-0.0006676971912384033,1104,0.013249599472815135,173.76,1.373416119813919,0.0,1.195692428201437,302,0.0014083505544112995,0.16713353082331117,3.0
1.34,8840000,-0.000194585919380188,1105,0.01377838968539436,182.25,1.3747916543483734,0.0,1.2272516506910325,302,0.0013530739932321012,0.16474375807280278,4.0
1.4,8848000,-0.00010034263134002686,1106,0.012728560260984522,185.47,1.3844416904449464,0.0,1.1894733388721943,302,0.000617956334608607,0.1523369109924484,4.0
1.39,8856000,-0.0009134000539779663,1107,0.011707005381008457,180.79,1.3845399725437164,0.0,1.087029847614467,302,-0.0003908282984048128,0.1509807650541838,3.0
1.41,8864000,-0.00017051637172698974,1108,0.012051064976276393,179.59,1.3837869131565095,0.0,1.1462156828865409,302,-0.0008469852587586501,0.16012297267301864,3.0
1.34,8872000,-0.002526266574859619,1109,0.013822593200920892,179.23,1.3827093124389649,0.0,1.2190438247844577,302,0.001447708150590188,0.180968101090662,3.0
1.23,8880000,-0.005623639822006226,1110,0.012475294673149619,176.15,1.3808433949947356,0.0,1.1203189077600837,302,0.0013447453652042896,0.16308928337704112,3.0
1.21,8888000,-0.008892208337783813,1111,0.012858751214225776,174.06,1.3732559835910798,0.0,1.1744249371066688,302,-0.0007973645493621007,0.1614766748748603,3.0
1.15,8896000,-0.006303607821464539,1112,0.013900064583449421,171.1,1.3772126746177673,0.0,1.2186172361671925,302,0.0025753842050471576,0.1694045432415854,3.0
1.18,8904000,-0.0036689436435699465,1113,0.01207157659033328,173.68,1.3712607061862945,0.0,1.1185946375131608,302,-0.00019753125496208668,0.16323492721920785,3.0
1.42,8912000,-0.0011227911710739137,1114,0.014662953141660183,181.65,1.3755889213085175,0.0,1.3152279734238983,302,0.002135824200231582,0.17575624793311537,3.0
1.71,8920000,-0.00035962581634521487,1115,0.0182310836605393,194.34,1.3748968541622162,0.0,1.4947481912374496,302,0.0007134990140912123,0.18525974228662104,4.0
2.02,8928000,-0.003218640089035034,1116,0.01598588279874093,208.16,1.372541297674179,0.0,1.36520208992064,302,0.0005880559142678976,0.18876101053021357,5.0
1.62,8936000,-0.0033932393789291382,1117,0.013402413412386523,190.31,1.376282252073288,0.0,1.238358223028481,302,-0.0003653283987659961,0.16853197174309767,4.0
1.28,8944000,-0.012347692847251892,1118,0.011938667154154245,177.64,1.3778567361831664,0.0,1.12008245870471,302,0.0010162658069748432,0.15468694415620235,3.0
1.3,8952000,-0.0030731064081192016,1119,0.015563025483643286,179.0,1.379262981414795,0.0,1.29395819760859,302,0.002675037923036143,0.1918557333580073,4.0
1.32,8960000,-0.003673277497291565,1120,0.011858245740713756,178.34,1.377052764892578,0.0,1.1116783340647816,302,-0.0012426253221929074,0.15848523851089072,4.0
1.4,8968000,-0.00024371325969696044,1121,0.015615682587704214,185.12,1.382604533433914,0.0,1.3293561369553208,302,0.0025906532735098155,0.17776060106823535,4.0
1.47,8976000,-0.0084779691696167,1122,0.01205755589900491,188.4,1.3842568802833557,0.0,1.1200294853933155,302,-0.0017275998543482274,0.1661624854626304,4.0
1.44,8984000,-0.0005498659610748291,1123,0.01592876116781554,186.29,1.383386846780777,0.0,1.3733693432807923,302,0.0003467788966372609,0.19243010935920477,3.0
1.5,8992000,-0.0007120203971862793,1124,0.014052126760034298,187.6,1.3814122366905213,0.0,1.198977548852563,302,0.0005607835343107581,0.17247751939747363,4.0
1.27,9000000,-0.00844928741455078,1125,0.010982617161735106,177.21,1.3767889392375947,0.0,1.0061826035007835,302,0.001833265462773852,0.14683288226907037,3.1000000000000085
1.07,9008000,-0.013159481287002563,1126,0.011322974428790076,169.08,1.3675295758247374,0.0,1.0673695346154273,302,0.0006376412301324308,0.14392120648605508,2.1000000000000085
1.38,9016000,-0.0016495019197463989,1127,0.017427703132561874,181.85,1.362566307783127,0.0,1.4545166675746442,302,0.0013919378106947988,0.19328172310366531,3.1000000000000085
1.57,9024000,-0.0021044713258743285,1128,0.015368500557669904,189.01,1.3532962775230408,0.0,1.3463375464454292,302,0.0008824855263810605,0.1756702578685922,4.0
1.57,9032000,-0.000987866520881653,1129,0.014397461722583103,188.23,1.3631832778453827,0.0,1.2344121164083481,302,0.0027818617498269306,0.1704779803829753,5.0
1.66,9040000,-0.000975799560546875,1130,0.015581099337778142,192.22,1.3663465726375579,0.0,1.3373294941708445,302,-0.0013846475374884903,0.19438927426504693,5.0
1.66,9048000,-0.0002147752046585083,1131,0.015532260156251141,191.76,1.3599339866638183,0.0,1.3216106721013785,302,0.0009968331470736303,0.1756479273420023,5.0
1.81,9056000,7.871031761169433e-05,1132,0.01769686090074174,197.6,1.3825828981399537,0.0,1.3946437252312898,302,0.0032390349090565,0.20131366882632565,5.0
1.81,9064000,2.3584365844726563e-05,1133,0.01468548504410137,196.51,1.3825544583797456,0.0,1.3137554714083672,302,-0.00015469702426344157,0.1803824512604956,5.0
1.57,9072000,-0.000601799488067627,1134,0.015800560420320835,188.41,1.3822555124759675,0.0,1.309676917567849,302,0.003315427692141384,0.1915410169970554,4.0
1.29,9080000,-0.0078620445728302,1135,0.012351838366678294,178.44,1.3807300913333893,0.0,1.1054770613834262,302,-0.0014136073236659286,0.1557037557105383,3.0
1.11,9088000,-0.0005319839715957641,1136,0.011443188060529791,171.03,1.3721914756298066,0.0,1.0616811218485236,302,-0.00024890166358090935,0.1528048783790223,3.0
1.45,9096000,-0.000508497953414917,1137,0.013955083883629413,185.36,1.36722350358963,0.0,1.2723001477867364,302,0.0018469424516661093,0.15711040950767738,4.0
1.62,9104000,-0.00019978225231170654,1138,0.015358723520803324,194.63,1.3767654979228974,0.0,1.296765599064529,302,-0.0005952867143787444,0.18376523988987487,4.1000000000000085
1.31,9112000,-0.002081366181373596,1139,0.01043495355721916,180.39,1.3748325049877166,0.0,1.0126063979417086,302,0.0012328796915244311,0.13515486888667777,4.0
1.16,9120000,-0.0009336245059967041,1140,0.016062318107324246,171.99,1.3776511681079864,0.0,1.3454763146489859,302,0.001301967270555906,0.19292695600594745,3.0
1.38,9128000,-0.0050155317783355715,1141,0.014756823421794251,180.38,1.3782459259033204,0.0,1.2991472285613417,302,0.0008283160533756017,0.17203248985078914,3.0
1.42,9136000,-0.0022988539934158327,1142,0.011927806345502176,183.12,1.3791097116470337,0.0,1.1453510039672254,302,-0.002713461903622374,0.1609552387835315,3.0
1.37,9144000,-0.0018142253160476685,1143,0.013268772477067614,182.98,1.3771068787574767,0.0,1.2029719072394074,302,0.00281026212440338,0.15895936494881918,3.1000000000000085
1.32,9152000,-0.0003251969814300537,1144,0.014850281751641888,180.01,1.3756977367401122,0.0,1.281773614063859,302,0.0020220878801774232,0.16823184481753078,3.0
1.82,9160000,-0.0003261703252792358,1145,0.018456552607240155,198.6,1.3754393970966339,0.0,1.5200628872215747,302,-0.001188991223461926,0.2039755505684045,5.0
1.93,9168000,3.027677536010742e-05,1146,0.0157297862211999,202.51,1.3677361488342286,0.0,1.3668670248240233,302,0.0019751378684304656,0.17699159013065693,5.0
1.69,9176000,-0.0034674787521362304,1147,0.012140143587289457,193.89,1.3748231470584868,0.0,1.138331821206957,302,-0.003091436647810042,0.15111435949117508,4.1000000000000085
1.31,9184000,-0.013318997025489807,1148,0.009509369288485914,179.32,1.3620296323299408,0.0,0.9136263757944107,302,0.0019544846809003502,0.13124328757196602,4.0
1.01,9192000,-0.002928807735443115,1149,0.014040999702606314,167.48,1.3717912018299103,0.0,1.2140866642817856,302,0.0003770292161789257,0.16914221329952867,3.0
1.21,9200000,-0.02605398952960968,1150,0.013313437316369345,173.99,1.3812706530094148,0.0,1.1850395355932415,302,0.0014522196026518941,0.16891907183621094,3.0
1.11,9208000,-0.013941741585731506,1151,0.01118094602680685,169.67,1.3841917514801025,0.0,1.025459726843983,302,0.0007407246355433017,0.15059166534225887,3.0
1.31,9216000,-0.0006179100275039673,1152,0.01650304467688329,180.16,1.3833216774463652,0.0,1.3925227720662952,302,0.00016126377071486785,0.1845732093063241,3.0
1.47,9224000,-0.0044681477546691896,1153,0.012520204536554048,185.92,1.3790691566467286,0.0,1.1559442858584226,302,0.0009422003268264234,0.16466017108510297,3.0
1.26,9232000,-0.005790480375289917,1154,0.00984768094725041,174.97,1.378794881105423,0.0,0.9943511115014553,302,-0.0014025089861024753,0.1332481905147853,3.0
1.03,9240000,-0.006120185256004333,1155,0.010074089690488109,165.34,1.3615167880058288,0.0,0.9635702624544501,302,0.0009276542539009825,0.13398515236665054,2.0
0.95,9248000,-0.010912851095199586,1156,0.012997606992253169,161.75,1.3520582342147827,0.0,1.1930366912856698,302,0.00039475413970649245,0.15594621564294509,2.0
1.13,9256000,-0.004267085790634156,1157,0.009937449132646634,170.86,1.3836028969287872,0.0,0.9815087072551251,302,0.0006948018417460844,0.12554707834879625,3.0
1.35,9264000,-0.004832094311714172,1158,0.015888973446853926,181.0,1.3777355098724364,0.0,1.3453242456167935,302,0.0018822056887438522,0.17266646979285014,3.0
1.44,9272000,-0.005547228455543518,1159,0.013878971819303842,183.08,1.374133781194687,0.0,1.2684308836609126,302,-0.0030210572385112756,0.15696532648467937,3.1000000000000085
1.36,9280000,-0.0038229286670684814,1160,0.012682181786403816,178.58,1.3664142549037934,0.0,1.1233734522387386,302,0.0010764663922600449,0.16428928863009717,3.0
1.31,9288000,-0.004198657274246216,1161,0.012245286825300355,178.12,1.3734328639507294,0.0,1.1260158563777805,302,0.002205797254573554,0.16183835062148091,3.0
1.11,9296000,-0.004312959313392639,1162,0.011074615619609176,170.94,1.382100088596344,0.0,1.0252108259871602,302,-0.00015990532891009933,0.14081973685934593,3.0
1.17,9304000,-0.003191197514533997,1163,0.013259965764827939,174.72,1.3755278396606445,0.0,1.2071802198514343,302,6.511440267786383e-05,0.1589485837422327,3.0
1.25,9312000,-0.0005700242519378662,1164,0.01121624143092049,179.69,1.361993935108185,0.0,1.099024104103446,302,-0.0005413072352530435,0.1403536028516704,4.0
1.35,9320000,-0.0010974538326263428,1165,0.016465153273375107,181.61,1.3820087587833405,0.0,1.3453723707050085,302,0.0010124007851118222,0.18376766648641843,3.1000000000000085
1.42,9328000,-0.009795286655426026,1166,0.013748655301124018,182.2,1.3809481287002563,0.0,1.2169072058238088,302,0.0013950463698711247,0.15680389841770792,3.0
1.47,9336000,-0.0013252854347229003,1167,0.014943504680559272,186.25,1.3825317478179933,0.0,1.2810824346542358,302,0.0003185151724028401,0.16440512875403848,3.1000000000000085
1.52,9344000,-0.0026154124736785887,1168,0.012258531087268239,187.84,1.3781534683704377,0.0,1.1309238388761877,302,-0.0010597390781185822,0.1569390950917509,3.0
1.37,9352000,-0.0018985044956207275,1169,0.014300693539134955,179.3,1.3659045958518983,0.0,1.2641435080394148,302,0.0015089753130450845,0.16065833045446593,3.0
1.3,9360000,-0.017065485119819642,1170,0.011608713719410843,171.69,1.3534469747543334,0.0,1.0859921918064357,302,-0.0010309272457379847,0.15510099815086492,3.0
1.17,9368000,-0.016691133975982667,1171,0.013821533153666223,166.43,1.3511902105808258,0.0,1.2079185722582042,302,0.002029905901872553,0.1707518272344995,3.0
1.09,9376000,-0.025652318000793456,1172,0.012097175144463108,167.15,1.3781866419315338,0.0,1.0833183732256293,302,0.0020684150187298654,0.16177221038662012,3.0
1.35,9384000,-0.002099555730819702,1173,0.013336895413231105,180.08,1.3802864956855774,0.0,1.2271174791455268,302,-0.0008276764191396069,0.16290417876634425,4.0
1.46,9392000,-0.023330829739570617,1174,0.012256344664369862,185.81,1.3670662009716035,0.0,1.1580483004264535,302,-0.0005158798338379711,0.1500938383323728,4.0
1.26,9400000,-0.010469543337821961,1175,0.01379186482100522,176.44,1.3717664515972137,0.0,1.2174872004985808,302,0.0013146786129800603,0.16490196897030795,3.0
1.27,9408000,-0.002743625044822693,1176,0.014704239502289057,177.54,1.3828266334533692,0.0,1.2524010844901203,302,0.0024043028650339695,0.1792062038830678,3.0
1.42,9416000,-0.002739887833595276,1177,0.012558558976124914,184.86,1.3819319713115692,0.0,1.1797515786066652,302,-0.0013944416963204275,0.16303401482633917,4.0
1.29,9424000,-0.007439630031585693,1178,0.010098641356134976,180.25,1.3831168079376222,0.0,0.9672144547849894,302,0.0008605569088831543,0.13759928839479757,3.1000000000000085
1.2,9432000,-0.003131885528564453,1179,0.016792353044374975,175.28,1.3775389420986175,0.0,1.3778047012910246,302,0.00199363284104038,0.18547092457855446,3.0
1.36,9440000,-0.005466859340667724,1180,0.015010724085532274,182.2,1.3740205800533294,0.0,1.212750431485474,302,0.00501463528489694,0.1779988330897738,3.0
1.52,9448000,-0.0034373217821121217,1181,0.01482174366577965,188.25,1.369740674495697,0.0,1.319435886889696,302,-0.0017449956995551474,0.18298810365130616,4.0
1.33,9456000,-0.005978153347969055,1182,0.00960502174551209,177.68,1.3811109900474547,0.0,0.9537403054581955,302,-0.0005311276734573766,0.1323714675862632,3.0
1.0,9464000,-0.015692217350006102,1183,0.01076382388246202,165.83,1.3785230934619903,0.0,1.041487240139395,302,-0.0007660052279243245,0.14424259427403802,3.0
1.23,9472000,-0.013088900446891785,1184,0.015027805980971608,176.3,1.3677617824077606,0.0,1.2789972420409321,302,0.00029280457121785733,0.1718675986181525,3.0
1.45,9480000,-0.005281673669815063,1185,0.017516760498983784,185.39,1.355402833223343,0.0,1.445088207796216,302,0.00028113250067690387,0.16938162255784645,4.0
1.63,9488000,-0.0035601365566253662,1186,0.013633785404636,192.3,1.350925906896591,0.0,1.2470385662838817,302,0.0009714599081780762,0.14446053871229797,4.0
1.35,9496000,-0.004098560214042663,1187,0.013927461146031418,181.2,1.3585191667079926,0.0,1.253750119432807,302,-0.0008238698251079768,0.1631412052948896,3.0
1.24,9504000,-0.005834580063819885,1188,0.013687390543045694,178.1,1.3793497836589814,0.0,1.2229384991154075,302,0.0030156992515549064,0.14669622515089967,3.0
1.37,9512000,-0.004346533417701721,1189,0.014723512874898006,183.88,1.3787708616256713,0.0,1.2951961897313595,302,-0.00038661288330331443,0.17964590468059224,3.0
1.56,9520000,-0.0010601669549942017,1190,0.013364901841878236,189.63,1.3513512134552002,0.0,1.2462390508130192,302,-0.0012622165848733856,0.1538676529118553,4.0
1.89,9528000,-0.011691153645515442,1191,0.01680661837781372,196.72,1.34520143866539,0.0,1.4002138523384928,302,0.0031517933984287084,0.1839647858006699,6.0
1.94,9536000,-0.005044794678688049,1192,0.012953877459003706,195.48,1.3691020131111145,0.0,1.1785833340883256,302,-0.0008871849414572353,0.15190431181589648,5.300000000000026
1.76,9544000,-0.0024737948179244995,1193,0.014726755381943804,192.27,1.3747256326675414,0.0,1.2836130974069238,302,0.001161716038477607,0.18517150926101714,5.0
1.52,9552000,-0.005709424614906311,1194,0.014157142370440851,187.08,1.3839206933975219,0.0,1.2540977253764867,302,4.535811778623611e-05,0.16766170952143586,3.1000000000000085
1.45,9560000,-0.005470911860466003,1195,0.012672635924927818,182.88,1.3830969560146331,0.0,1.1657152281329035,302,0.0008186977286823094,0.16080154787929657,3.0
1.33,9568000,-0.021033822298049926,1196,0.011656028392578718,178.04,1.3744403147697448,0.0,1.088515281882137,302,-5.3822549525648355e-05,0.14990593900961016,3.0
1.06,9576000,-0.002751575708389282,1197,0.010753305175785498,167.35,1.3652695322036743,0.0,1.0231707954034208,302,-0.0006815984482091153,0.14469840904882247,2.0
0.93,9584000,-0.003594622015953064,1198,0.010193076644573012,163.15,1.3740647411346436,0.0,0.9864198655635118,302,0.0025581372110173107,0.13825569259264406,2.0
1.09,9592000,-0.009520602226257325,1199,0.014235320427533225,170.75,1.3768425130844115,0.0,1.2509682767093182,302,-0.0009189579529629555,0.16396113346145416,3.0
1.45,9600000,-0.001400301456451416,1200,0.014602810524920642,185.77,1.3633400404453277,0.0,1.2963685328140855,302,-0.00011440765694715083,0.17018949668899575,4.0
1.64,9608000,-0.0035173726081848145,1201,0.017286329521029983,192.27,1.3570294415950774,0.0,1.415979788079858,302,0.004876790519920178,0.1881192632350572,5.0
1.78,9616000,-0.0017687481641769408,1202,0.013619166706412215,197.62,1.3729118609428406,0.0,1.2444094772636891,302,-0.0035114734806120395,0.16576618553434963,5.0
1.44,9624000,-0.0025979477167129518,1203,0.01245993658383668,185.74,1.38001624584198,0.0,1.1357906411588192,302,0.002469599060832479,0.15421299804123087,4.1000000000000085
1.34,9632000,-0.0007579123973846435,1204,0.01504673398556406,183.02,1.3779139912128449,0.0,1.284290331453085,302,-1.852696528658271e-05,0.1748218750866571,4.0
1.67,9640000,-0.0006857836246490479,1205,0.01732279320644011,193.6,1.3691528487205504,0.0,1.4464803146570921,302,0.002050577619156684,0.17902302212724056,4.1000000000000085
1.87,9648000,-0.0036776041984558105,1206,0.01524090013809655,199.74,1.3674062180519104,0.0,1.3308162201568485,302,-0.0025415535460342653,0.17851133349608223,5.0
1.62,9656000,-0.003496781587600708,1207,0.015111948831508926,191.54,1.377004655599594,0.0,1.300447234250605,302,0.002924852826690767,0.18203639877724162,4.0
1.63,9664000,-0.0020153450965881346,1208,0.017055229109100765,193.94,1.3804493474960327,0.0,1.4424600119143725,302,-0.001293027727806475,0.19578822645583838,4.0
1.57,9672000,-0.002778092622756958,1209,0.013098694785367116,190.84,1.3788117730617524,0.0,1.2256008334457875,302,-0.0008708436776942108,0.15863426250914034,4.0
1.35,9680000,-0.003356160521507263,1210,0.011200978535734976,183.21,1.3807760906219482,0.0,1.0923501521348953,302,-0.0002834139671176672,0.1502650479529334,4.0
1.25,9688000,-0.0030895739793777464,1211,0.012768531717165387,179.17,1.371473913192749,0.0,1.197074246313423,302,-0.00014203919330611824,0.15819963311965574,3.0
1.18,9696000,-0.008610587120056152,1212,0.009590027570670828,173.85,1.3671258294582367,0.0,0.9402449910528958,302,0.0004627485654782504,0.13324559703251493,3.0
1.19,9704000,-0.0024866312742233276,1213,0.014909770273243339,173.51,1.3646674358844757,0.0,1.289247346483171,302,0.002592693358892575,0.1781479755484022,3.0
1.24,9712000,-0.0014847016334533691,1214,0.013715116169660178,176.22,1.3769631826877593,0.0,1.2033934035152196,302,-0.0006862131756497547,0.1670618820704429,3.0
1.07,9720000,-0.0029640889167785647,1215,0.009781931643740336,170.96,1.3759773123264312,0.0,0.9393766348809004,302,0.0004832168132998049,0.13301834715882177,3.0
1.08,9728000,-0.0030863273143768312,1216,0.011803722542972538,170.84,1.3780492949485779,0.0,1.1329010866582394,302,-0.0007576542708557099,0.1524093812328139,3.0
1.34,9736000,-0.001130468249320984,1217,0.0151919422661922,179.45,1.3717322385311126,0.0,1.3130714286491274,302,0.0009102541051106527,0.16238997309987277,3.0
1.31,9744000,-0.0019333761930465697,1218,0.011545680260460357,178.82,1.3765107023715972,0.0,1.0950779340416192,302,-0.001394361394632142,0.1554989710106744,3.0
1.05,9752000,-0.0010974711179733275,1219,0.01045213631910883,169.94,1.37484823346138,0.0,1.0270432426035405,301,-0.0004053825349546969,0.1499174956626889,3.0
1.09,9760000,-0.0020358282327651977,1220,0.01367193232322279,171.8,1.3712829387187957,0.0,1.2167699608579279,301,0.0004450395919957373,0.16114386817761076,4.0
1.52,9768000,-0.0015594512224197388,1221,0.014898461270204279,187.51,1.3644005310535432,0.0,1.309435019940138,301,0.0014783065039955545,0.16838810136253046,4.0
1.56,9776000,-0.0010997945070266725,1222,0.01404764269651423,188.4,1.350673645734787,0.0,1.2769522753730416,301,-0.0019315739400917664,0.16767840394848255,4.0
1.12,9784000,-0.006992161870002746,1223,0.011827984966694204,170.69,1.3645215439796448,0.0,1.1070252539776266,301,0.0015450872911605983,0.15660745698687117,3.0
0.94,9792000,-0.0024539989233016966,1224,0.00934063175644269,162.62,1.3723897421360016,0.0,0.8820074137859046,301,0.0015302019804948942,0.12961347754636257,2.0
1.07,9800000,-0.0031357789039611816,1225,0.013115649844585277,167.45,1.3804065203666687,0.0,1.193406411409378,301,-0.001059564677416347,0.15713728750131215,3.0
1.3,9808000,-0.007519875764846802,1226,0.013667885980139545,177.71,1.3740241122245789,0.0,1.2323957185074688,301,0.0018420450034318493,0.1666818753582054,3.0
1.42,9816000,-0.0032653921842575075,1227,0.016719397002216283,181.37,1.3572601926326753,0.0,1.4214683247730135,301,0.0003506427607499063,0.1874880344927166,3.0
1.38,9824000,-0.003705992102622986,1228,0.011236305396450916,177.77,1.3544983100891113,0.0,1.1005770373344421,301,-0.0017107905249577017,0.15210312436697296,3.0
1.12,9832000,-0.006744788885116577,1229,0.011312130162723406,169.8,1.3775972414016724,0.0,1.0974444062635302,301,0.0011839147115824745,0.14448286977376992,3.0
1.22,9840000,-0.004388424754142761,1230,0.014951639370519843,176.26,1.3817776250839233,0.0,1.3022789407894015,301,0.0053811521595343945,0.1734252623566009,3.0
1.56,9848000,-0.00646223247051239,1231,0.013519481798430205,189.49,1.3760089230537416,0.0,1.1965233100950718,301,-0.0038917119428515433,0.15802533331592117,4.0
1.42,9856000,-0.001621747612953186,1232,0.01330103612617677,183.2,1.3811097979545592,0.0,1.1958747858181595,301,0.0029700485221110283,0.16014224489854947,4.0
1.37,9864000,-0.006790624260902405,1233,0.014329094791683018,181.49,1.3821038711071014,0.0,1.296186220087111,301,-0.0004297569242771715,0.1646136345930236,3.0
1.48,9872000,-0.003693807125091553,1234,0.014174688535513269,185.43,1.3804347670078279,0.0,1.280647418871522,301,-9.205292735714466e-07,0.16822603153747628,3.0
1.06,9880000,-0.00601328432559967,1235,0.009338643768096518,168.1,1.3801080667972565,0.0,0.9237327263318003,301,0.0010616869822843,0.13335526577827136,2.1000000000000085
0.85,9888000,-0.009485875964164734,1236,0.010005485101971771,159.55,1.3816389644145965,0.0,0.9981858911551535,301,0.00046459767152555285,0.13426980029673607,2.0
1.02,9896000,-0.004677221179008484,1237,0.011202693288823866,165.43,1.3783244466781617,0.0,1.0753346572630107,301,0.0007548850888269953,0.14166891054664263,3.0
1.21,9904000,-0.00169217050075531,1238,0.015234526312706293,174.45,1.378303942680359,0.0,1.3023954267799853,301,-0.0012301459518494085,0.17452821016758377,3.0
1.52,9912000,-0.001604425311088562,1239,0.017871202535370685,186.73,1.3814474546909332,0.0,1.462414256259799,301,0.0020818938338197767,0.1945407126099139,4.0
1.67,9920000,-0.0050266808271408085,1240,0.013439392209838842,191.3,1.3806127250194549,0.0,1.238544855490327,301,-0.00041799857979640364,0.16512757265555122,3.1000000000000085
1.36,9928000,-0.003388805389404297,1241,0.015609934836693356,178.27,1.375661972761154,0.0,1.3354010611772538,301,0.0021659737464506178,0.1810244072381006,3.0
1.13,9936000,-0.007562751173973084,1242,0.010078482076824002,169.17,1.3696406412124633,0.0,0.9898437273874879,301,-0.0003644296765560284,0.14168470931850227,3.0
1.09,9944000,-0.004144099950790406,1243,0.011541195125537342,167.14,1.3626859319210052,0.0,1.118343280106783,301,-0.0005167365225497633,0.15006293836487616,2.1000000000000085
1.12,9952000,-0.003823554515838623,1244,0.010926817781837598,167.25,1.371728709936142,0.0,1.0701355058699846,301,-0.0013130782532971353,0.15042650257919213,3.0
