frames,clip_fraction,episode_length,PMM:episode_rewards,advantage_norm,policy_loss,value_loss,epoch_idx,explained_variance,P09:episode_rewards,P01:episode_rewards,approx_kl_divergence,policy_entropy,grad_norm,fps
8724480,0.0,336.16,173.75,15.96871822476387,-9.938496223185211e-05,0.02162964951712638,852,-1.4901161193847657e-09,405.00000000000045,22.500000000000007,5.42421526216752e-06,1.7874805152416229,0.05438862793139365,201
8734720,0.0,335.27,174.5,15.968718183040618,-9.879932222247589e-05,0.019498273383942433,853,2.1979212760925294e-08,405.00000000000045,25.0,5.284298016849931e-06,1.786146156489849,0.05657857485712925,201
8744960,0.0,335.25,164.25,15.968718254566193,-8.060875752562424e-05,0.021961058242595755,854,-8.568167686462402e-09,300.0,25.0,4.218407299638738e-06,1.7860962614417075,0.05776628185382724,201
8755200,0.0,341.09,180.0,15.968718147277832,-9.339974199065181e-05,0.022048774411086925,855,8.568167686462402e-09,300.0,50.0,4.789310162478521e-06,1.7861808322370052,0.05710799696404954,201
8765440,0.0,341.64,175.0,15.968718087673187,-0.00013595395776064834,0.021048182691447436,856,-1.825392246246338e-08,302.5000000000002,50.0,6.552109099833281e-06,1.7851202569901943,0.05926612345173604,202
8775680,0.0,341.15,177.75,15.968718141317368,-0.00018154365607188084,0.020590595758403652,857,3.725290298461914e-09,352.5000000000002,47.50000000000001,8.312418633527052e-06,1.7857912838459016,0.05876678670968233,202
8785920,0.0,337.2,178.75,15.96871829032898,-0.000190321397894877,0.023852781794266774,858,-3.5017728805541994e-08,377.5000000000002,25.0,9.74267184921107e-06,1.7871359169483185,0.060585587718459,202
8796160,0.0,342.08,195.0,15.968718183040618,-6.986432017583866e-05,0.02417484867037274,859,-4.097819328308106e-09,450.0,50.0,3.4617837646466754e-06,1.7883466437458992,0.05725689666280529,202
8806400,0.0,337.76,193.0,15.968718123435973,-0.0001279606847674586,0.02016028356156312,860,-1.7508864402770997e-08,330.0000000000004,50.0,5.774151359627666e-06,1.7885500200092792,0.057692799378421665,202
8816640,0.0,334.66,178.5,15.968718063831329,-8.784669025772019e-05,0.019474342706962487,861,5.587935447692871e-09,325.0,50.0,4.509860583112868e-06,1.787809345126152,0.056359830405204245,202
8826880,0.0,336.43,185.5,15.968718373775483,-0.00013555244913732167,0.022562995983753352,862,-2.2351741790771484e-08,477.5000000000002,47.50000000000001,6.197337503721645e-06,1.7868057526648045,0.058205211632525164,202
8837120,0.0,336.24,176.75,15.96871811747551,-0.00010122052335646004,0.020658506895415485,863,-1.5273690223693846e-08,402.5000000000002,47.50000000000001,4.323439080766711e-06,1.7835060060024261,0.05417424895352578,202
8847360,0.0,340.04,195.0,15.968718284368515,-0.00013649648881255416,0.023712345922831446,864,-9.685754776000977e-09,477.5000000000002,25.0,5.653299785257637e-06,1.781601943820715,0.05698813854525877,202
8857600,0.0,341.98,204.0,15.96871829032898,-7.912228284112643e-05,0.022762730531394482,865,-2.458691596984863e-08,452.50000000000017,47.50000000000001,4.315166541601911e-06,1.781278482079506,0.05953381205845618,202
8867840,0.0,335.8,195.25,15.96871817111969,-0.00012459143872547429,0.024000701663317157,866,-1.2293457984924316e-08,427.5000000000002,50.0,4.7471589441017145e-06,1.7819105796515942,0.057002959250558115,202
8878080,0.0,335.63,195.25,15.968718296289444,-9.573064489813987e-05,0.024577627901453524,867,-6.7055225372314455e-09,325.0,50.0,5.109171705419691e-06,1.781724139302969,0.055863727247133385,202
8888320,0.0,338.03,196.75,15.968718111515045,-7.565643354610075e-05,0.02203605032991618,868,-7.82310962677002e-09,425.0,50.0,3.7486050237900413e-06,1.7835051819682122,0.05610734673982164,202
8898560,0.0,338.23,188.5,15.968718075752259,-0.00014928090749890543,0.02089423223515041,869,-7.078051567077636e-09,352.5000000000002,50.0,6.323796573592944e-06,1.782711146771908,0.05695784638461143,202
8908800,0.0,334.74,180.5,15.968718147277832,-7.243756081152242e-05,0.02228997169295326,870,-1.0058283805847169e-08,352.5000000000002,25.0,3.7367034559532277e-06,1.7835617505013943,0.05834621155597218,202
8919040,0.0,337.38,175.0,15.968718183040618,-0.0001016265458019916,0.02138068786589429,871,8.568167686462402e-09,300.0,25.0,4.1892955430111735e-06,1.7839383080601692,0.05595560769700386,202
8929280,0.0,339.06,180.75,15.968718177080154,-6.879732027300633e-05,0.021254477091133595,872,1.3783574104309083e-08,300.0,25.0,2.887268026668943e-06,1.7824182413518428,0.05560974928514043,202
8939520,0.0,349.75,192.25,15.96871829032898,-8.312055069836788e-05,0.02299272232048679,873,-1.9744038581848144e-08,350.0,25.0,4.496936062703405e-06,1.7839135520160199,0.057854283889215596,202
8949760,0.0,346.98,188.25,15.968718028068542,-0.00010001917398767546,0.019530126740573906,874,-8.940696716308593e-09,350.0,25.0,5.174895789750167e-06,1.7858118206262588,0.0579993813183769,202
8960000,0.0,345.07,197.0,15.96871833205223,-8.756420102145057e-05,0.022826525778509677,875,6.7055225372314455e-09,505.00000000000045,25.0,3.873392546105414e-06,1.7860396854579448,0.0570162800254725,202
8970240,0.0,341.1,186.25,15.968718177080154,-0.0001015667432511691,0.02041307299514301,876,-8.940696716308593e-09,527.5000000000002,25.0,4.7244015202618785e-06,1.7876518346369266,0.0561911772729913,202
8980480,0.0,340.99,184.75,15.968718218803406,-0.00013317927332536783,0.022752858081366865,877,-1.9371509552001954e-08,387.5000000000011,47.50000000000001,5.142493966059369e-06,1.7883303314447403,0.057996463665097066,202
8990720,0.0010498046875,336.35,167.75,15.968717956542969,-9.117867411987391e-05,0.018415440627723,878,-1.080334186553955e-08,325.0,50.0,4.620602961441511e-06,1.7887751840054988,0.05652217993352503,202
9000960,0.0,339.84,183.75,15.968718481063842,-8.016693718673195e-05,0.0251860429008957,879,2.7939677238464355e-08,352.5000000000002,47.50000000000001,3.104252113983463e-06,1.7886350326240064,0.0585572969972198,202
9011200,0.0,348.61,213.5,15.968718278408051,-0.00010713912124629132,0.023423174815252423,880,1.1548399925231934e-08,500.0,50.0,4.761054122348618e-06,1.787241456657648,0.06134932498846428,202
9021440,0.0,348.47,223.25,15.96871821284294,-0.00010637014092935715,0.021845440129982307,881,-5.215406417846679e-09,500.0,50.0,4.42564021168601e-06,1.7881547890603542,0.05293030156348717,202
9031680,0.0,356.53,240.0,15.968718183040618,-8.273491912405006e-05,0.02185822472383734,882,-8.195638656616212e-09,550.0,50.0,3.846111048100287e-06,1.7886076375842095,0.057905685432430146,202
9041920,0.0,348.39,205.5,15.968718242645263,-0.00011100079791503958,0.022162742423824967,883,0.0,427.5000000000002,50.0,4.22028725429735e-06,1.7876085214316846,0.05532044903561887,202
9052160,0.0,343.0,196.75,15.968718194961548,-9.138185450865421e-05,0.02174529146286659,884,1.0058283805847169e-08,425.0,50.0,3.989147762772927e-06,1.7863059908151626,0.05568228283112157,202
9062400,0.0,337.36,193.0,15.968718153238296,-0.00010947579685307573,0.023725378199014813,885,-2.8312206268310546e-08,402.5000000000002,50.0,4.880772278204049e-06,1.7881317175924778,0.05902503419134253,202
9072640,0.0,333.56,187.25,15.968718093633651,-0.00015636104944860563,0.021384503867011517,886,-1.2665987014770507e-08,312.5000000000011,50.0,6.2884967346077404e-06,1.7897225804626942,0.05962862718811294,202
9082880,0.0,337.46,187.75,15.968718093633651,-8.777993571129628e-05,0.02111885697959224,887,7.82310962677002e-09,330.0000000000004,50.0,4.355040719422609e-06,1.7899296909570694,0.05597400455259847,202
9093120,0.0,335.4,177.5,15.968718063831329,-0.00011197356179764029,0.021925794950220734,888,-1.601874828338623e-08,327.5000000000002,50.0,4.328242883272493e-06,1.7898581854999065,0.055235518099616354,202
9103360,0.0,337.56,189.0,15.968718230724335,-0.00015824920192244462,0.019291130488272756,889,-3.3900141716003417e-08,377.5000000000002,25.0,5.766868058054708e-06,1.7879392832517624,0.06284676416856234,202
9113600,0.0,335.52,188.0,15.968718278408051,-8.54082311775528e-05,0.02377371690236032,890,2.2351741790771484e-09,357.5000000000007,50.0,3.3223157435036123e-06,1.7867274723947049,0.05486485665044764,202
9123840,0.0,337.59,191.25,15.968718111515045,-0.00013730677237617784,0.02221432066289708,891,-1.0430812835693359e-08,357.5000000000007,25.0,5.192600045511586e-06,1.7865652114152908,0.05841864763302333,202
9134080,0.0,334.72,208.25,15.968718236684799,-8.060739510256099e-05,0.023283099828404374,892,-1.4528632164001465e-08,502.5000000000002,47.50000000000001,3.210792073593538e-06,1.7863416410982609,0.05369237869204293,202
9144320,0.0,338.78,216.5,15.968718218803406,-7.5823835322808e-05,0.021950454474426805,893,-3.688037395477295e-08,525.0,25.0,3.18900513165965e-06,1.7864610739052296,0.0563633545102614,202
9154560,0.0,346.46,222.25,15.96871838569641,-0.00013343074315343983,0.02443899094942026,894,-2.9802322387695314e-09,527.5000000000002,50.0,5.274413669675848e-06,1.7859759882092476,0.058695566288295684,202
9164800,0.0,339.66,198.5,15.968718147277832,-5.9143932958249934e-05,0.0192577578331111,895,-4.097819328308106e-09,477.5000000000002,25.0,2.49061943222717e-06,1.7865663789212705,0.055653465860699844,202
9175040,0.0,339.37,186.25,15.96871811747551,-0.00011220521264476702,0.02121990961022675,896,-1.6763806343078613e-08,382.5000000000007,25.0,4.433863584618614e-06,1.7864519409835338,0.05884373749936983,202
9185280,0.0,333.66,176.75,15.968718099594117,-9.829423270275583e-05,0.021130181424086913,897,-1.9371509552001954e-08,350.0,25.0,3.771700583099502e-06,1.786962079256773,0.05412225657207733,202
9195520,0.0,336.85,172.25,15.968718189001084,-0.00011056324365199544,0.021506577118998393,898,-7.450580596923828e-09,302.5000000000002,25.0,4.222927671942989e-06,1.7881065510213374,0.060295218083560656,202
9205760,0.0,337.18,179.75,15.96871817111969,-5.91809737670701e-05,0.021955482749035582,899,-1.30385160446167e-08,300.0,50.0,2.6821544173827315e-06,1.7881726786494254,0.0577585837216936,202
9216000,0.0,336.64,175.0,15.968718189001084,-5.035906597186113e-05,0.020622429336071946,900,7.450580596923829e-10,300.0,50.0,2.0084722970103996e-06,1.7885451175272464,0.056177293695398554,202
9226240,0.0,333.88,178.5,15.968718153238296,-8.920837863115593e-05,0.021343659126432612,901,-2.644956111907959e-08,375.0,25.0,3.5362745558487063e-06,1.7878227360546588,0.05741145732470386,203
9236480,0.0,335.3,181.0,15.968718069791795,-0.00013723555912292795,0.01944376990722958,902,-3.725290298461914e-09,335.00000000000085,50.0,4.818115159399561e-06,1.7876246944069862,0.05965663550024116,203
9246720,0.0,335.17,194.25,15.96871833205223,-7.162181864259765e-05,0.023021351502393372,903,-1.3411045074462891e-08,475.0,50.0,2.497497333819876e-06,1.7871537148952483,0.05751556694105697,203
9256960,0.0,332.95,192.0,15.968717986345291,-9.849171292444225e-05,0.021419546517427078,904,-1.1175870895385742e-08,475.0,50.0,4.1202064876899595e-06,1.7865647688508033,0.05558788799319939,203
9267200,0.0,334.04,195.75,15.96871822476387,-9.376409743708792e-05,0.022273082578612956,905,-1.825392246246338e-08,475.0,50.0,3.3218035102144937e-06,1.787037204951048,0.05762419173148875,203
9277440,0.0,340.67,197.25,15.968718045949936,-7.871880334278102e-05,0.021551421959884465,906,-7.450580596923828e-09,427.5000000000002,50.0,3.21552762986288e-06,1.7874230720102786,0.05879187750918833,203
9287680,0.0,344.84,193.0,15.96871811747551,-4.9726331508281876e-05,0.020511359197553248,907,3.6135315895080564e-08,427.5000000000002,50.0,2.0523142912176605e-06,1.7876293912529946,0.054594041822968994,203
9297920,0.0,341.32,185.5,15.968717914819717,-0.00010803009190567537,0.018681395330349914,908,-1.4901161193847656e-08,450.0,50.0,3.846213441360824e-06,1.7882648177444935,0.059197908677564116,203
9308160,0.0,335.34,169.75,15.968718177080154,-6.188343031681143e-05,0.020510180020937695,909,-8.568167686462402e-09,382.5000000000007,25.0,2.3219538120455853e-06,1.7880471125245094,0.05673378322280774,203
9318400,0.0,337.44,181.5,15.968718308210374,-5.5720892851240934e-05,0.022833924664882942,910,8.195638656616212e-09,450.0,25.0,2.2651867723877393e-06,1.787444505095482,0.0519845212524118,203
9328640,0.0,333.48,162.5,15.968717902898788,-8.75961950441706e-05,0.01630010581284296,911,-4.470348358154297e-09,350.0,25.0,3.1729047738182635e-06,1.786925495415926,0.055532018454165465,203
9338880,0.0,338.58,186.5,15.968718093633651,-5.45124064956326e-05,0.02092944614996668,912,-1.6763806343078613e-08,455.0000000000004,25.0,1.9733553324519092e-06,1.7874945566058158,0.05537483728631933,203
9349120,0.0,333.09,172.25,15.96871787905693,-6.605597700399812e-05,0.02133529176353477,913,2.6077032089233397e-09,375.0,25.0,2.6808906228303897e-06,1.7876009508967399,0.054705229872053195,204
9359360,0.0,336.16,168.75,15.96871787905693,-5.575886207225267e-05,0.018964178120950238,914,-5.960464477539063e-09,302.5000000000002,25.0,2.359548695080038e-06,1.7882257200777532,0.05376941502149104,204
9369600,0.0,335.68,172.0,15.968718022108078,-6.440713914344088e-05,0.020421228191116823,915,-1.30385160446167e-08,300.0,47.50000000000001,2.533709069707513e-06,1.7890925690531732,0.05774746407701211,204
9379840,0.0,340.08,173.0,15.968718123435973,-6.688548746751622e-05,0.021828965147142297,916,-1.4156103134155273e-08,300.0,47.50000000000001,2.444748772206795e-06,1.7888612255454064,0.05589474280587857,204
9390080,0.0,341.63,198.75,15.968718194961548,-7.028525869827718e-05,0.022784608355141244,917,2.6077032089233397e-09,502.5000000000002,50.0,2.5988626593420607e-06,1.788910135626793,0.05564191689678233,204
9400320,0.0,341.84,198.5,15.968718189001084,-5.5759436509106306e-05,0.021985987212974577,918,-8.940696716308593e-09,502.5000000000002,50.0,1.8961951006757349e-06,1.7875446945428848,0.05219355100156138,204
9410560,0.0,344.08,201.25,15.96871817111969,-8.151374204317108e-05,0.020594569342210888,919,-1.3411045074462891e-08,525.0,50.0,3.0799032457562435e-06,1.7874854877591133,0.05704745146361008,204
9420800,0.0,340.04,187.0,15.968718206882476,-7.018549422355136e-05,0.024276693648425864,920,9.685754776000977e-09,407.5000000000006,47.50000000000001,2.463819668824252e-06,1.7877964034676552,0.0581564943215662,204
9431040,0.0,345.26,210.75,15.968718075752259,-8.673958654981107e-05,0.022312283335486426,921,-9.685754776000977e-09,525.0,50.0,3.080845815151001e-06,1.7876314967870712,0.05379425593802243,204
9441280,0.0,350.18,215.25,15.968718361854553,-6.778763781767339e-05,0.02490188173833303,922,-7.450580596923829e-10,502.5000000000002,50.0,2.3701646545082334e-06,1.7886577002704143,0.05886601710084891,204
9451520,0.0,351.51,226.25,15.968718111515045,-8.57960170833394e-05,0.020948220387799664,923,-2.16066837310791e-08,575.0,50.0,2.9545623142945844e-06,1.7891560822725296,0.059769067758620495,204
9461760,0.0009765625,346.29,188.75,15.968717956542969,-7.533484058512841e-05,0.017727291368646547,924,-4.470348358154297e-09,432.5000000000006,25.0,2.58318040343708e-06,1.7897176913917066,0.055525578289523606,204
9472000,0.0,338.26,173.5,15.968718135356903,-6.646327419730369e-05,0.020379780360963197,925,-8.568167686462402e-09,325.0,25.0,2.425833014907397e-06,1.7898787878453732,0.05908366580605821,205
9482240,0.0,337.07,149.5,15.968718105554581,-8.065796537266578e-05,0.01793372249812819,926,3.725290298461914e-09,275.0,25.0,2.5700502848280406e-06,1.7901278100907803,0.05520659199184859,205
9492480,0.0,339.84,170.5,15.96871811747551,-7.144076644181042e-05,0.019256439461605622,927,-2.6077032089233397e-09,350.0,50.0,2.2965451919099155e-06,1.7899883076548577,0.058185160313790264,205
9502720,0.0,335.58,161.0,15.96871775984764,-4.799591843038797e-05,0.017030633919057438,928,-2.421438694000244e-08,350.0,47.50000000000001,1.7564912680345656e-06,1.7899710960686206,0.05514778978185384,205
9512960,0.0,331.67,157.75,15.96871793270111,-6.528897902171593e-05,0.019251448492286726,929,-3.3900141716003417e-08,350.0,25.0,2.203934003663921e-06,1.7899067372083663,0.05666010727986047,205
9523200,0.0,329.9,152.0,15.968717885017394,-8.788696577539667e-05,0.018546747471555138,930,-2.2351741790771484e-08,302.5000000000002,50.0,2.916825141574542e-06,1.789793284982443,0.05739337094103518,205
9533440,0.0,332.1,160.5,15.96871812939644,-9.705979391583242e-05,0.02130903497163672,931,-4.097819328308106e-09,302.5000000000002,50.0,3.110418978025109e-06,1.7897285372018814,0.05667605748152098,205
9543680,0.0,332.15,167.75,15.968718081712723,-5.905589277972467e-05,0.019229102885583417,932,-5.587935447692871e-09,325.0,25.0,1.9055437366577444e-06,1.7904643423855304,0.05771315840975866,205
9553920,0.0,327.21,164.75,15.9687180519104,-7.499781168007758e-05,0.0181736288650427,933,6.7055225372314455e-09,362.5000000000011,22.500000000000007,2.3522979524570608e-06,1.7905643992125988,0.05555787933320676,205
9564160,0.0,331.54,176.25,15.968717908859253,-0.0001289465164518333,0.01956246892514173,934,-7.82310962677002e-09,475.0,22.500000000000007,3.878236828491755e-06,1.7900741800665856,0.057049956247191246,205
9574400,0.0,330.82,163.5,15.968718087673187,-7.369860104518011e-05,0.018399700708687305,935,-2.2351741790771484e-08,302.5000000000002,0.0,2.3608597769481097e-06,1.7900750681757926,0.056309148634648046,205
9584640,0.0,333.71,165.5,15.9687180519104,-8.980024304037216e-05,0.022370899090310557,936,1.080334186553955e-08,300.0,25.0,2.521965261814696e-06,1.7896761924028397,0.056564598583513946,205
9594880,0.0,335.61,169.0,15.968718063831329,-9.709416517580393e-05,0.0208150392427342,937,-2.7567148208618165e-08,302.5000000000002,25.0,3.0187620050470264e-06,1.7886447675526143,0.0587017217861863,206
9605120,0.0,341.33,176.0,15.96871821284294,-6.126895277702715e-05,0.020656991479336285,938,2.9802322387695314e-09,325.0,50.0,1.7478878071658378e-06,1.7875828318297864,0.056548158376570255,206
9615360,0.0,344.8,194.25,15.968718165159226,-8.143663872033358e-05,0.02221562006743625,939,-2.5331974029541015e-08,377.5000000000002,50.0,2.467933852978721e-06,1.787276054173708,0.05937458160539111,206
9625600,0.0,343.14,178.0,15.96871793270111,-5.561708239838481e-05,0.02079041291726753,940,-1.5273690223693846e-08,327.5000000000002,50.0,1.5079290085096008e-06,1.7872325986623765,0.05730581420121109,206
9635840,0.0,337.82,177.25,15.96871801018715,-9.315323550254106e-05,0.02057555575738661,941,-1.6391277313232423e-08,327.5000000000002,50.0,3.147154284954823e-06,1.788562712818384,0.0585672226866362,206
9646080,0.0,334.78,169.75,15.968718093633651,-8.273704042949248e-05,0.019791610952233897,942,7.078051567077636e-09,302.5000000000002,50.0,2.2484935117306206e-06,1.7888772785663605,0.05624092627415546,206
9656320,0.0,332.11,174.25,15.968718147277832,-9.012709124363027e-05,0.02150407699518837,943,2.421438694000244e-08,277.5000000000002,50.0,2.7036265701330107e-06,1.788827110081911,0.05756960750939359,206
9666560,0.0,332.28,179.75,15.968718218803406,-6.003721573506482e-05,0.021378719265339897,944,1.080334186553955e-08,305.00000000000045,50.0,1.480389029975826e-06,1.7881455563008786,0.05624409470369265,206
9676800,0.0,340.35,191.0,15.968717992305756,-9.086804384423885e-05,0.019375702581601217,945,-1.4901161193847657e-09,317.5000000000015,50.0,2.6298985593364855e-06,1.787467073649168,0.056900778663510156,206
9687040,0.0,333.62,165.75,15.96871812939644,-5.978466579108499e-05,0.017936576146166772,946,6.7055225372314455e-09,300.0,47.50000000000001,1.906516527822033e-06,1.7886345326900481,0.055627661811769126,206
9697280,0.0,331.68,148.0,15.968718272447585,-5.15294261276722e-05,0.01755758212239016,947,1.9371509552001954e-08,275.0,25.0,1.4623494079213374e-06,1.7887629456818104,0.05627940955977392,206
9707520,0.0,331.79,153.25,15.968718242645263,-6.732743204338477e-05,0.02389162383042276,948,8.940696716308593e-09,275.0,25.0,1.9747942260450733e-06,1.7890099972486495,0.05820000466439094,206
9717760,0.0,337.69,177.0,15.968718194961548,-3.630526116467081e-05,0.0232952227932401,949,1.4156103134155273e-08,327.5000000000002,25.0,1.0625744070930087e-06,1.7887479759752751,0.05932207757126773,206
9728000,0.0,345.13,196.25,15.968718123435973,-6.181942735565827e-05,0.022360626084264368,950,1.862645149230957e-09,400.0,50.0,1.7144519929956914e-06,1.7886665396392345,0.057884853934347016,207
9738240,0.0,347.36,218.0,15.96871817111969,-0.00010038751224783482,0.02256994067283813,951,-1.080334186553955e-08,550.0,25.0,2.2879325997426924e-06,1.7876072071492672,0.05907016982521096,207
9748480,0.0,348.31,229.0,15.968718183040618,-6.905733134772163e-05,0.020261115522589534,952,-1.4156103134155273e-08,575.0,25.0,2.053293087600494e-06,1.7872441843152047,0.05567686382815616,207
9758720,0.0,348.49,225.25,15.968718141317368,-7.164842772908742e-05,0.020498181134462355,953,-2.868473529815674e-08,575.0,25.0,1.9994912932863596e-06,1.7880820252001286,0.05714204317194427,207
9768960,0.0,344.83,204.75,15.968718272447585,-5.6608720115036704e-05,0.02216760424489621,954,-1.5273690223693846e-08,525.0,47.50000000000001,1.4287891869635416e-06,1.7887022837996482,0.05692869626242868,207
9779200,0.0,339.49,181.0,15.968718069791795,-6.326997245196254e-05,0.020168963359901683,955,-4.470348358154297e-09,430.0000000000004,25.0,1.6289195822832837e-06,1.788835097104311,0.05825608419943129,207
9789440,0.0,336.45,188.25,15.968718111515045,-5.5641928702243605e-05,0.02099957030150108,956,-8.195638656616212e-09,475.0,47.50000000000001,1.5622374504309366e-06,1.7892274580895902,0.058381610028100786,207
9799680,0.0,337.35,196.25,15.968718200922012,-6.286686193561764e-05,0.01995220272510778,957,-1.9371509552001954e-08,527.5000000000002,25.0,1.7781383432780018e-06,1.7895634859800338,0.05786815137401746,207
9809920,0.0,337.75,196.75,15.968718093633651,-6.119978570495732e-05,0.02211758820922114,958,1.4901161193847656e-08,475.0,50.0,1.6051105079545324e-06,1.7895379036664962,0.05276448737510044,207
9820160,0.0,332.29,173.25,15.968717819452285,-8.713291244930588e-05,0.01591245851595886,959,-4.805624485015869e-08,302.5000000000002,25.0,2.1482021967889065e-06,1.789033330231905,0.057967863509981496,207
9830400,0.0,334.66,166.5,15.968718123435973,-5.746047863794956e-05,0.019597646783222445,960,-2.6077032089233397e-09,302.5000000000002,25.0,1.4783764511139275e-06,1.7886193804442883,0.05836967623331517,207
9840640,0.0,335.86,164.25,15.968718028068542,-6.608361200051149e-05,0.01948278267518617,961,-3.091990947723389e-08,330.0000000000004,25.0,1.5893696811264402e-06,1.7888678893446923,0.057878227737912305,207
9850880,0.0,331.17,148.75,15.968717902898788,-5.4939928668318315e-05,0.017422633491514718,962,-4.470348358154297e-09,275.0,25.0,1.3462967907329481e-06,1.7887357763946057,0.05645396404888453,208
9861120,0.0,334.74,165.25,15.968718063831329,-5.37577459908789e-05,0.021896366460714488,963,-3.874301910400391e-08,402.5000000000002,25.0,1.3582882455898115e-06,1.7886477537453174,0.05937201020463025,208
9871360,0.0,338.63,179.5,15.968718361854553,-3.6565524169418495e-05,0.02144654446456116,964,3.3527612686157227e-09,505.00000000000045,0.0,9.473248202856998e-07,1.7891182705760003,0.05609346373809786,208
9881600,0.0,342.88,195.25,15.968718326091766,-2.0921588520650404e-05,0.021383698296267538,965,-8.568167686462402e-09,550.0,22.500000000000007,6.050722776859696e-07,1.7887289270758628,0.05499327144543155,208
9891840,0.0,339.2,192.5,15.968718242645263,-6.576722917088773e-05,0.020019857058650815,966,-1.4901161193847657e-09,500.0,25.0,1.4846396161449782e-06,1.7883719839155674,0.05508501184377081,208
9902080,0.0,335.77,172.25,15.968718099594117,-4.0702064507058824e-05,0.018963410903234036,967,-3.2782554626464846e-08,380.00000000000045,25.0,1.1278710833062533e-06,1.78852946087718,0.05670587231956918,208
9912320,0.0,333.45,175.75,15.968718135356903,-6.156019808258861e-05,0.02105106840026565,968,-1.825392246246338e-08,312.5000000000011,47.50000000000001,1.3506268269042332e-06,1.7885634839534759,0.054571843020385515,208
9922560,0.0,335.7,168.0,15.968718063831329,-9.196602077281568e-05,0.018901288774213754,969,-6.7055225372314455e-09,300.0,25.0,2.042451305861448e-06,1.7878048241138458,0.05768111167361269,208
9932800,0.0,336.08,166.5,15.968718159198762,-6.862768568680622e-05,0.019821808859705924,970,-7.450580596923828e-09,275.0,25.0,1.3930022674454867e-06,1.7872921586036683,0.059441670503571596,208
9943040,0.0,336.33,170.25,15.968717944622039,-5.107026445330121e-05,0.018491834271117114,971,0.0,355.00000000000045,25.0,1.4304876524623421e-06,1.7873285569250583,0.05827033393603167,208
9953280,0.0020751953125,327.98,154.5,15.968717968463897,-7.075510002323427e-05,0.017720458572148344,972,-8.195638656616212e-09,275.0,25.0,1.4520818956351156e-06,1.7877522952854634,0.060237154150812086,208
9963520,0.0,327.8,171.0,15.968718147277832,-5.565155515796505e-05,0.022221847961191088,973,-1.3411045074462891e-08,425.0,25.0,1.1915322906647097e-06,1.7874899871647358,0.05639906440073813,208
9973760,0.0,327.56,165.0,15.968718105554581,-5.52147928829072e-05,0.0208597841206938,974,-1.825392246246338e-08,277.5000000000002,47.50000000000001,1.1816976336870289e-06,1.7870275400578977,0.0574448433468326,208
9984000,0.0,331.92,182.0,15.968717950582505,-3.1517392926616594e-05,0.02019791272759903,975,-5.960464477539063e-09,427.5000000000002,50.0,8.41835517839673e-07,1.7877717390656471,0.05568676940994136,209
9994240,0.0,332.2,168.75,15.968718028068542,-5.792621141154086e-05,0.018613655764784198,976,-1.825392246246338e-08,302.5000000000002,25.0,1.3412107709831478e-06,1.7881872057914734,0.056869757402066526,209
10004480,0.0,337.03,165.75,15.968717986345291,-4.724789505416993e-05,0.020249829153181055,977,3.7252902984619143e-10,325.0,25.0,9.830268074509374e-07,1.7879866719245912,0.05900970818258675,209
10014720,0.0,342.26,168.25,15.968718284368515,-3.7405858165584505e-05,0.02139577934576664,978,-4.470348358154297e-09,325.0,25.0,7.753674420296619e-07,1.7880180202424527,0.05829536424758207,209
10024960,0.0,352.2,192.0,15.968718218803406,-5.598942680080654e-05,0.020564983889926225,979,2.3096799850463868e-08,480.00000000000045,47.50000000000001,1.169638922188243e-06,1.7882600970566274,0.05869129928314102,209
10035200,0.0,344.14,188.25,15.968718075752259,-1.9347574925632217e-05,0.01949088769906666,980,-2.0116567611694337e-08,525.0,50.0,5.089268574454131e-07,1.7885075025260448,0.054681117002724024,209
10045440,0.0,341.51,196.25,15.968718093633651,-4.198118149361108e-05,0.021930498705478384,981,-3.129243850708008e-08,502.5000000000002,50.0,9.23577602476855e-07,1.7887855246663094,0.057540046967802724,209
10055680,0.0,336.46,181.0,15.968718063831329,-5.5930465896381067e-05,0.019346593113732526,982,-5.587935447692871e-09,455.0000000000004,50.0,1.0402783843788121e-06,1.7890134438872338,0.054736535617496564,209
10065920,0.0,338.15,188.25,15.968718177080154,-3.715645980264526e-05,0.02114893067628145,983,-3.7252902984619143e-10,455.0000000000004,50.0,8.235475012829952e-07,1.788777507841587,0.05573500906169128,209
10076160,0.0,339.61,185.25,15.968718194961548,-6.130032415967435e-05,0.02372575386543758,984,-3.7252902984619143e-10,352.5000000000002,47.50000000000001,1.2565611546166977e-06,1.7891887590289115,0.05604373821230017,209
10086400,0.0,339.39,189.75,15.968718159198762,-4.153191675868584e-05,0.025531439349288122,985,-1.601874828338623e-08,350.0,25.0,8.81937217964146e-07,1.7891167163848878,0.05857452624927838,209
10096640,0.0,343.32,195.25,15.968717962503433,-3.908606486220378e-05,0.01878458481078269,986,-1.7508864402770997e-08,377.5000000000002,25.0,7.436229996549138e-07,1.7887057103216648,0.05721468482730511,209
10106880,0.0,338.42,175.5,15.968718057870865,-4.0936055665952156e-05,0.017758865482755938,987,-1.1175870895385742e-09,355.00000000000045,25.0,8.147666543195653e-07,1.7882058702409267,0.05322080805044854,209
10117120,0.0,344.02,198.5,15.96871829032898,-6.287481446634046e-05,0.02488031344837509,988,-1.1175870895385742e-08,527.5000000000002,25.0,1.0968357548463148e-06,1.7876754961907864,0.05681102089086852,210
