P01:episode_rewards,advantage_norm,policy_entropy,P09:episode_rewards,explained_variance,fps,policy_loss,PMM:episode_rewards,clip_fraction,epoch_idx,approx_kl_divergence,frames,grad_norm,episode_length,value_loss
50.0,15.968717855215072,1.7566824212670327,352.5000000000002,-1.3411045074462891e-08,190,-0.0003172644748701714,187.75,0.222412109375,794,0.0001912548509409362,8130560,0.05750312079533645,339.91,0.011325576956551231
50.0,15.96871775984764,1.7646558955311775,452.50000000000017,2.9802322387695314e-09,190,-0.00038883979359525254,198.5,0.265234375,795,0.0002497931140737819,8140800,0.05732370126476919,341.5,0.010518787750334014
50.0,15.968717646598815,1.7677477419376373,502.5000000000002,-5.215406417846679e-09,190,-0.0004055080622492824,202.25,0.261767578125,796,0.00022715462884725923,8151040,0.05405298750464259,343.01,0.009357665269635617
25.0,15.968717402219772,1.7766256004571914,525.0,-6.7055225372314455e-09,190,-0.000248484345866018,190.75,0.2556640625,797,0.00024319676643074216,8161280,0.05365651908563921,338.32,0.008948084195799311
50.0,15.968717777729035,1.7742345422506332,377.5000000000002,-3.7252902984619143e-10,190,-0.0005401989867095836,182.25,0.25751953125,798,0.0002419328086659789,8171520,0.05577810723425143,336.62,0.011009561458695315
47.50000000000001,15.96871783733368,1.7668165847659112,377.5000000000002,8.195638656616212e-09,190,-0.0002590750445961021,179.0,0.211572265625,799,0.00020106759705953436,8181760,0.053868122615974415,332.01,0.009972915718390141
50.0,15.968717789649963,1.7712650075554848,400.0,-1.1920928955078126e-08,190,-0.000497698642720934,188.5,0.29970703125,800,0.000281325378743702,8192000,0.05295078753205248,334.09,0.009597248639147437
25.0,15.968717867136002,1.7654554441571235,400.0,-2.9802322387695314e-09,190,-0.0003174392448272556,174.75,0.2390380859375,801,0.0002557506617975491,8202240,0.053850431224197845,326.93,0.009336333807732444
25.0,15.968717432022094,1.7683433890342712,310.00000000000085,1.862645149230957e-09,190,-0.0003673552662803559,158.25,0.26005859375,802,0.00024107987183938918,8212480,0.05191231808629487,325.61,0.008368948167571943
25.0,15.968717783689499,1.7640197150409223,500.0,-1.1175870895385742e-09,190,-0.00039046639030857475,183.0,0.235693359375,803,0.00023518411739118506,8222720,0.05355185916942018,327.0,0.010196533483758685
25.0,15.968717640638351,1.7605024248361587,475.0,3.7252902984619143e-10,190,-0.00038595870646531696,179.25,0.24326171875,804,0.00023624204247667534,8232960,0.05313813599566562,327.98,0.01048600014710246
25.0,15.968717741966248,1.7689906485378741,550.0,4.470348358154297e-09,190,-0.0002824232127750292,202.75,0.251513671875,805,0.00024120429135194855,8243200,0.05576865238299711,335.6,0.009430212999723154
25.0,15.968717914819717,1.7690558694303036,475.0,-1.30385160446167e-08,190,-0.0005494040626217612,189.0,0.267919921875,806,0.00025955658979484044,8253440,0.055327100487914914,335.6,0.009495660329412204
25.0,15.968717783689499,1.76839504763484,402.5000000000002,-1.1548399925231934e-08,190,-0.00039123439564718864,182.25,0.22802734375,807,0.00019301540973586383,8263680,0.05416782080421852,336.86,0.010019318585909787
25.0,15.96871775984764,1.7663889415562153,402.5000000000002,-5.215406417846679e-09,190,-0.0002462112926878035,183.75,0.2121826171875,808,0.0001805046405600308,8273920,0.054874712998819644,337.08,0.009338657472835622
25.0,15.968717908859253,1.760262854397297,310.00000000000085,2.0489096641540527e-08,190,-0.0004937103938573272,184.5,0.281982421875,809,0.000230285047504708,8284160,0.05516171544489853,337.81,0.010509070819534828
25.0,15.968717086315156,1.7529584005475045,320.0000000000017,-1.0058283805847169e-08,190,-0.0003819664856564486,182.0,0.274658203125,810,0.00021982144364258717,8294400,0.053964210471017314,338.01,0.009208110286499505
25.0,15.968717765808105,1.7463139086961745,337.500000000001,7.078051567077636e-09,190,-0.0002885752575821243,178.25,0.196923828125,811,0.00017422845386114716,8304640,0.05230732619720622,335.05,0.009454312573052449
25.0,15.968717461824417,1.737134201079607,277.5000000000002,-5.215406417846679e-09,191,-0.0003515682834404288,153.5,0.2342529296875,812,0.00019685115477869887,8314880,0.05105239603471453,324.63,0.0076285201002974645
25.0,15.968717867136002,1.731648898124695,277.5000000000002,-1.4528632164001465e-08,191,-0.00042510000748734454,153.25,0.2426025390625,813,0.00020033305780060574,8325120,0.055622597663683625,326.56,0.010137247180864506
47.50000000000001,15.968716949224472,1.736492718756199,277.5000000000002,1.0430812835693359e-08,191,-0.0003897304221027298,152.75,0.2762939453125,814,0.00023125723235750684,8335360,0.05201390588703412,325.42,0.008192549551313277
25.0,15.968717581033706,1.7476560540497303,307.5000000000006,1.862645149230957e-09,191,-0.00038590976455452617,158.5,0.264013671875,815,0.00023923875671414408,8345600,0.050772166315027824,331.95,0.008103118209874083
25.0,15.968717765808105,1.7421560496091844,380.00000000000045,-1.3411045074462891e-08,191,-0.0003194599448761437,161.0,0.2552490234375,816,0.00021865767889153175,8355840,0.053747391606921525,331.35,0.008650788511295105
25.0,15.968717974424361,1.748127882182598,427.5000000000002,-1.862645149230957e-09,191,-0.0003902890057361219,167.25,0.271826171875,817,0.00020010385296984624,8366080,0.05466363834822343,330.43,0.009002679740297026
50.0,15.96871793270111,1.7563821598887444,405.00000000000045,4.470348358154297e-09,191,-0.0004913247448712355,175.5,0.291796875,818,0.00027233975102092245,8376320,0.05222914130266117,332.89,0.009965517623641063
50.0,15.968717747926712,1.7599358536303042,277.5000000000002,1.1920928955078126e-08,191,-0.0005129349476192147,160.0,0.279248046875,819,0.000214286667970498,8386560,0.05510627108533368,326.31,0.00927741262858035
50.0,15.96871746778488,1.7585242368280887,302.5000000000002,7.82310962677002e-09,191,-0.00027594825660344214,166.75,0.210107421875,820,0.00016110337415646824,8396800,0.05239508028515365,328.89,0.009470706753518243
50.0,15.968717688322068,1.7600123226642608,350.0,-2.6077032089233397e-09,191,-0.00027701343933586033,167.5,0.2442626953125,821,0.00019121695412920302,8407040,0.056750014836980466,331.1,0.009632522575202529
50.0,15.968717789649963,1.7611681036651134,350.0,3.725290298461914e-09,191,-0.0004497071335208602,158.5,0.2849365234375,822,0.00022963505520863238,8417280,0.05302140890748245,327.29,0.007950431559493154
25.0,15.968717300891877,1.7497492134571075,277.5000000000002,-1.2293457984924316e-08,191,-0.0003145338005197118,143.75,0.2314453125,823,0.0001901871416297496,8427520,0.051856653580247526,325.24,0.008357275943558307
25.0,15.968717694282532,1.7522770218551158,280.00000000000045,2.6077032089233397e-09,191,-0.00038087866960268,146.5,0.2514404296875,824,0.00020864545684133872,8437760,0.05245181783223311,327.99,0.009499534868973569
25.0,15.968717002868653,1.7525118298828601,327.5000000000002,7.450580596923829e-10,191,-0.0003583367239116342,163.25,0.27119140625,825,0.00023602026018636478,8448000,0.05301649560112128,333.83,0.008641742045074351
25.0,15.968717724084854,1.7560811206698417,357.5000000000007,1.862645149230957e-08,191,-0.0003232935374398949,169.0,0.2656494140625,826,0.00022266226672513768,8458240,0.05134446598059561,338.73,0.007933516931916528
22.500000000000007,15.968717521429062,1.7621193177998067,327.5000000000002,-2.6077032089233397e-09,191,-0.00034042555853375234,159.0,0.264892578125,827,0.00017905963967450588,8468480,0.05254045448242182,337.57,0.008926160980809072
25.0,15.968717348575591,1.763709343969822,352.5000000000002,-9.313225746154785e-09,191,-0.00042279916560801213,154.0,0.2745361328125,828,0.00022119657983310503,8478720,0.053906386407250116,334.53,0.00874945540562635
0.0,15.968717437982558,1.766306184232235,352.5000000000002,7.078051567077636e-09,191,-0.0003730936376086902,147.5,0.2929443359375,829,0.00020780608906321164,8488960,0.05219108415872507,336.57,0.006943210416466172
0.0,15.968717747926712,1.7620364837348461,452.50000000000017,-1.2293457984924316e-08,191,-0.0002901345633290475,173.0,0.2049072265625,830,0.0001524572156455406,8499200,0.05200113308193588,338.87,0.009083642439145478
0.0,15.968717747926712,1.7560007087886333,335.00000000000085,-3.3527612686157227e-09,191,-0.00042980604121112265,147.75,0.2677978515625,831,0.00019458811362653704,8509440,0.05273219292414029,329.45,0.007768039594884613
25.0,15.968717581033706,1.7601867944002152,380.00000000000045,-1.564621925354004e-08,191,-0.00036825283168582244,155.0,0.276123046875,832,0.00020431179408397782,8519680,0.05575771314582221,325.35,0.008336939549917589
25.0,15.96871708035469,1.7513827063143252,225.0,-3.7252902984619143e-10,191,-0.0002202257004682906,124.25,0.251220703125,833,0.00019591368142855004,8529920,0.053595700636392477,318.12,0.006938648574481477
25.0,15.968717020750045,1.732565201073885,225.0,-5.587935447692871e-09,191,-0.0003639052611106308,130.75,0.25341796875,834,0.0001694702454113184,8540160,0.05090489506296969,321.02,0.007974032094830363
25.0,15.96871703863144,1.724021153151989,200.0,1.862645149230957e-09,191,-0.0004427229687280487,109.75,0.25625,835,0.0001824401009004717,8550400,0.05029106695536869,316.73,0.00702493024552382
25.0,15.968717259168624,1.723936204612255,225.0,-1.3783574104309083e-08,191,-0.0003888462386385072,118.5,0.248095703125,836,0.0001665833909186176,8560640,0.0491783164374071,321.45,0.007118811896816624
25.0,15.96871770620346,1.7302962861955167,227.5000000000002,-1.2293457984924316e-08,192,-0.00038307348804664796,121.75,0.2697021484375,837,0.00017055720023932962,8570880,0.054593908225119045,319.23,0.008759576729903528
25.0,15.968718069791795,1.7419841282069684,355.00000000000045,1.0430812835693359e-08,192,-0.0003330436196847586,162.0,0.234228515625,838,0.0001488417491088967,8581120,0.055299122500377516,329.79,0.010747256348258816
25.0,15.968717801570893,1.7517338395118713,357.5000000000007,-1.862645149230957e-09,192,-0.00041074773253058083,171.25,0.3158935546875,839,0.00021970907438060295,8591360,0.05332055426108986,332.13,0.008763096706024954
25.0,15.968717640638351,1.7585596933960914,302.5000000000002,-5.960464477539063e-09,192,-0.00033651782250672114,169.5,0.2604736328125,840,0.00017058906706282073,8601600,0.0541043052026541,335.21,0.008342841391413457
25.0,15.968717956542969,1.7559116065502167,315.00000000000125,-2.5331974029541015e-08,192,-0.000365163750393549,179.25,0.2291015625,841,0.00015461580749445147,8611840,0.05376487037849986,338.3,0.010745566596051503
25.0,15.96871783733368,1.75315752774477,350.0,-2.2351741790771484e-09,192,-0.00046973274020274404,173.25,0.2490478515625,842,0.00017139592443129458,8622080,0.05372416260869508,339.78,0.010437824710606947
25.0,15.968714874982833,1.7475307539105416,355.00000000000045,6.332993507385254e-09,192,-0.0001682678921497427,178.5,0.2201904296875,843,0.0001489098899462249,8632320,0.051174454254918046,339.93,0.008467477405361024
25.0,15.968717658519745,1.7506966210901738,350.0,-3.3527612686157227e-09,192,-0.0002098748223943403,171.25,0.1994140625,844,0.0001315574028382116,8642560,0.053333494671650127,337.28,0.009196856100970763
25.0,15.968717724084854,1.7515340730547906,357.5000000000007,6.7055225372314455e-09,192,-0.0004045594550916576,175.25,0.285986328125,845,0.0001802714399168792,8652800,0.05639622656913974,333.73,0.009895494616648648
25.0,15.968716996908189,1.7569080755114554,350.0,-7.450580596923828e-09,192,-0.00030775525483477394,172.0,0.2611328125,846,0.0001710833851944926,8663040,0.05566682268673186,332.99,0.010233915401840932
25.0,15.96871742606163,1.7618921741843223,327.5000000000002,1.4901161193847657e-09,192,-0.00034852233802666887,176.25,0.249072265625,847,0.00018616175130290458,8673280,0.052823771867117654,335.73,0.008920509555991885
47.50000000000001,15.968717420101166,1.769291815161705,300.0,-7.078051567077636e-09,192,-0.000248786772499443,163.5,0.2350830078125,848,0.0001655230304328903,8683520,0.052839651816931524,335.11,0.00865548023230076
25.0,15.968716084957123,1.7709433130919934,275.0,0.0,192,-0.00037893227927270344,143.25,0.2767333984375,849,0.00017169495623221566,8693760,0.05493375383263477,326.64,0.008440403499071181
25.0,15.968717712163926,1.77551134750247,250.0,-7.450580596923829e-10,192,-0.0003541952020896133,156.25,0.2868896484375,850,0.00018345830667030328,8704000,0.056123471284580596,330.52,0.009568494474660839
25.0,15.96871770620346,1.7820141844451427,305.00000000000045,-3.7252902984619143e-10,192,-0.00037269525819283444,166.75,0.2849853515625,851,0.00017219451549017607,8714240,0.05373967925988939,331.18,0.008535838560419506
25.0,15.968714737892151,1.7793383337557316,450.0,2.2351741790771484e-09,192,-0.0003435173690377269,169.5,0.322900390625,852,0.00021148474936367735,8724480,0.05083105029307391,331.23,0.0066168798055969095
22.500000000000007,15.968717324733735,1.7765078380703927,400.0,2.0116567611694337e-08,192,-0.00021051852745586076,153.75,0.2303955078125,853,0.00013759824804537857,8734720,0.05142950457285973,323.67,0.007905089320934167
0.0,15.968717652559281,1.7751714065670967,400.0,-4.8428773880004884e-09,192,-0.00026852295159187636,143.25,0.311376953125,854,0.0001999564829816336,8744960,0.05266247851661347,318.67,0.007411781758491998
0.0,15.968717324733735,1.7755026631057262,355.00000000000045,2.9802322387695314e-09,192,-0.00024812906740407926,140.75,0.247119140625,855,0.00015725385951483872,8755200,0.050883372278474115,319.5,0.007426635930823977
22.500000000000007,15.968717658519745,1.7729201339185239,232.50000000000063,8.195638656616212e-09,192,-0.0002072530576697318,126.0,0.23017578125,856,0.00012701260843215323,8765440,0.05214514047628079,318.29,0.006981552383149392
25.0,15.968717765808105,1.7763422846794128,342.5000000000015,9.313225746154785e-09,192,-0.00039690203884674703,148.75,0.2898193359375,857,0.0001618790724322139,8775680,0.05446003138989338,328.98,0.009116618411553645
25.0,15.968713736534118,1.7772681206464767,337.500000000001,1.2665987014770507e-08,192,-0.00029090783100400587,153.75,0.292529296875,858,0.00016833491853134318,8785920,0.0517081902390815,331.19,0.006905484512816429
25.0,15.9687169611454,1.7777653761208057,327.5000000000002,-1.7508864402770997e-08,192,-0.00024323359939444346,143.75,0.224072265625,859,0.0001349120288425709,8796160,0.05015424744620819,326.04,0.006523413221202645
25.0,15.968714094161987,1.777380394935608,305.00000000000045,1.1920928955078126e-08,192,-0.000249574951158138,127.0,0.2569580078125,860,0.00015036576463529628,8806400,0.0533183353557678,318.13,0.007471245902129909
25.0,15.968717694282532,1.7750144205987453,305.00000000000045,-2.3469328880310058e-08,192,-0.0002760777158982819,127.75,0.2734130859375,861,0.0001729879341509033,8816640,0.051637015362021296,317.42,0.007116436253636493
25.0,15.96871749162674,1.768862946331501,332.5000000000006,-1.4901161193847657e-09,192,-0.00036482279874689995,141.5,0.30341796875,862,0.00017742104528224446,8826880,0.05246224816000401,325.33,0.0070712565757276025
25.0,15.96871754527092,1.7654303319752216,227.5000000000002,-4.470348358154297e-09,192,-0.0002161415064620087,116.0,0.2609375,863,0.00013472218585732775,8837120,0.0513637427238676,315.62,0.0061513222503890574
25.0,15.968717676401138,1.7646998800337315,202.50000000000023,7.450580596923829e-10,192,-0.00034894555319624486,110.0,0.3091796875,864,0.00017462609706697663,8847360,0.05211900900017916,316.06,0.006687023759423027
22.500000000000007,15.968717646598815,1.773666927218437,202.50000000000023,0.0,192,-0.00024198705941671505,108.25,0.261083984375,865,0.00014209215870550907,8857600,0.052931201235261335,315.13,0.007595841922102409
25.0,15.96871721148491,1.7753243193030357,200.0,-1.862645149230957e-09,192,-0.0002658089499163907,106.0,0.2671630859375,866,0.00016456235723296686,8867840,0.04990143183468753,317.72,0.006278183050653752
0.0,15.968717348575591,1.7710117489099502,225.0,6.332993507385254e-09,192,-0.00021915524266660213,110.25,0.2629150390625,867,0.00014169424423471355,8878080,0.05325456543428212,316.81,0.0065578534407563895
0.0,15.968717604875565,1.7719549097120761,200.0,-2.6077032089233397e-09,192,-0.0002239683108200552,106.75,0.2347900390625,868,0.00012931629654389099,8888320,0.05207579690681056,311.12,0.007283374246253515
25.0,15.968717652559281,1.7774239465594293,250.0,-6.7055225372314455e-09,192,-0.00039964924508240074,133.5,0.2453857421875,869,0.00011956499345942007,8898560,0.05282226571085127,317.58,0.009620864469070511
25.0,15.968717801570893,1.7821639738976955,277.5000000000002,4.470348358154297e-09,193,-0.00038132694135128986,148.0,0.3043212890625,870,0.00016638342321435574,8908800,0.0556098450087539,322.04,0.008932501967137796
25.0,15.968717497587203,1.7852792024612427,252.50000000000023,8.568167686462402e-09,193,-0.00035554701680666766,145.0,0.3137939453125,871,0.00016454398099430279,8919040,0.05238539906915056,324.33,0.006852552441705484
25.0,15.968717479705811,1.7847505152225493,250.0,4.470348358154297e-09,193,-0.0002699237476917915,135.5,0.256396484375,872,0.0001390275749947989,8929280,0.04998285772161818,322.63,0.006586491031339392
22.500000000000007,15.968717461824417,1.7799969434738159,250.0,4.8428773880004884e-09,193,-0.00031142540865403134,122.75,0.2385498046875,873,0.00011418070484658926,8939520,0.05282501025695093,322.93,0.007922193023296132
25.0,15.968717330694199,1.7780225731432437,325.0,5.587935447692871e-09,193,-0.0003202585961844306,138.5,0.2789306640625,874,0.00013696759068828612,8949760,0.053567837706402485,328.37,0.009145877553964964
25.0,15.968716704845429,1.7766218394041062,325.0,5.960464477539063e-09,193,-0.0002415946866676677,142.5,0.253857421875,875,0.00012194886511380787,8960000,0.051781912137362426,327.63,0.007868449324359972
25.0,15.968717539310456,1.7736995950341226,302.5000000000002,-2.3469328880310058e-08,193,-0.00028649021151068156,142.5,0.2427490234375,876,0.00011267753412980142,8970240,0.0511758734239493,324.4,0.007969339280862187
47.50000000000001,15.96871782541275,1.7699565276503564,280.00000000000045,-1.9371509552001954e-08,193,-0.00019972402042185423,151.0,0.2296630859375,877,0.00010129373068039627,8980480,0.05399365915912613,321.96,0.009558958668276319
50.0,15.96871771812439,1.7743145868182182,335.00000000000085,3.3527612686157227e-09,193,-0.00018239160744997206,161.25,0.2461181640625,878,0.00013144758948158142,8990720,0.05294396948094514,330.76,0.008550128366005083
25.0,15.968717652559281,1.773824395239353,452.50000000000017,8.195638656616212e-09,193,-0.00021492627020052167,178.0,0.2314208984375,879,0.00012748533755271296,9000960,0.05333420544439386,335.89,0.008851357245112013
25.0,15.968717640638351,1.7704104326665402,405.00000000000045,7.450580596923829e-10,193,-0.00023467008941224776,168.25,0.226318359375,880,0.00010658835421644142,9011200,0.05164344555512461,335.76,0.008426012199743127
25.0,15.968717437982558,1.7728691756725312,300.0,-5.587935447692871e-09,193,-0.00015842754255572799,149.0,0.22734375,881,0.0001032340770464657,9021440,0.05118442029379337,326.37,0.007023905818186904
25.0,15.968717557191848,1.7731391556560994,277.5000000000002,-9.685754776000977e-09,193,-0.0003213987532944884,144.5,0.2621337890625,882,0.00013146283892879752,9031680,0.052150226300422285,325.59,0.009020541912104819
25.0,15.968717575073242,1.7737623490393162,277.5000000000002,-1.0430812835693359e-08,193,-0.00028667357873928266,154.75,0.269580078125,883,0.000124261020352634,9041920,0.05560805465826697,328.32,0.010421219525233028
50.0,15.968717807531357,1.7786636024713516,402.5000000000002,-1.4901161193847657e-09,193,-0.00024100916198221967,173.5,0.25751953125,884,0.00010896623919443016,9052160,0.05194930138792152,332.26,0.008901117031200556
50.0,15.968717831373215,1.7808697544038297,500.0,4.8428773880004884e-09,193,-0.00023029981457511894,196.5,0.268408203125,885,0.00012803259553706425,9062400,0.0553265969622083,341.66,0.011557525904026988
50.0,15.96871766448021,1.7829890847206116,500.0,1.0430812835693359e-08,193,-0.0001488094148953678,190.0,0.2646240234375,886,0.00011084839461736884,9072640,0.05621235532918802,339.63,0.009239379573955375
50.0,15.968717616796493,1.7808296240866184,387.5000000000011,0.0,193,-0.0003503830484987702,190.5,0.2887939453125,887,0.00012746288731939613,9082880,0.055072236783441086,338.02,0.009510288692763425
50.0,15.968717432022094,1.7795176647603512,352.5000000000002,-1.1175870895385742e-09,193,-0.0002908472284616437,164.25,0.2815185546875,888,0.00011970121050506322,9093120,0.05195515664688943,328.17,0.00765754219273731
25.0,15.96871758699417,1.7771884135901928,300.0,7.82310962677002e-09,193,-0.00019807765893347095,153.5,0.2623046875,889,0.00011586369123932627,9103360,0.05503045619359955,327.59,0.009465841168866973
50.0,15.968717843294144,1.7795511581003667,375.0,7.078051567077636e-09,193,-0.0002555644477979513,182.25,0.2385009765625,890,0.00010169673835953574,9113600,0.05428129810646045,342.94,0.011095182312419637
50.0,15.968717777729035,1.7794530898332597,352.5000000000002,-3.725290298461914e-09,193,-0.00018865792771975974,179.0,0.2349365234375,891,0.00010114987519145302,9123840,0.054642629508958374,343.86,0.009885903276517638
50.0,15.968717819452285,1.7776066325604916,380.00000000000045,6.7055225372314455e-09,193,-0.0002041358697169926,195.5,0.2260009765625,892,9.781267927380099e-05,9134080,0.05198840257455578,348.96,0.010151034071168397
25.0,15.968717390298844,1.7744370751082896,377.5000000000002,3.7252902984619143e-10,193,-0.0002749493412920856,187.75,0.260693359375,893,0.0001099827724623026,9144320,0.05459324898941278,335.62,0.010691560101986398
25.0,15.968717765808105,1.7706488601863384,525.0,1.4901161193847657e-09,193,-0.00029471923771779985,211.25,0.2450439453125,894,9.221297918777793e-05,9154560,0.05380607578866929,343.81,0.010266675607999787
47.50000000000001,15.968717741966248,1.7736203610897063,407.5000000000006,1.4901161193847656e-08,193,-0.0003112822465482168,197.0,0.2670654296875,895,0.00010027982703348925,9164800,0.05494386003923897,337.63,0.010989669039918225
25.0,15.968717801570893,1.7738442897796631,385.00000000000085,1.2293457984924316e-08,193,-0.0003024225476110587,196.75,0.253662109375,896,0.00011483785957295822,9175040,0.05560165315764035,342.76,0.01038159633608302
50.0,15.968717944622039,1.7751743458211422,475.0,-3.3527612686157227e-09,193,-0.0002747386515693506,202.5,0.262646484375,897,0.00010549809933451116,9185280,0.05526413001227633,343.17,0.010444672286394053
50.0,15.968717676401138,1.777173300087452,330.0000000000004,2.9802322387695314e-09,193,-0.00024579230121162253,183.0,0.2408935546875,898,0.00011745188209566493,9195520,0.05179416267006469,339.29,0.008427413524623261
50.0,15.96871777176857,1.7796660974621772,330.0000000000004,1.5273690223693846e-08,193,-0.00020239390869392082,180.75,0.2513427734375,899,0.00010090179508210894,9205760,0.05550738272846566,341.36,0.010903847170629888
50.0,15.968717682361603,1.7821120671927928,277.5000000000002,-1.899898052215576e-08,193,-0.00031919536995701493,175.75,0.2885009765625,900,0.00010476051346870463,9216000,0.055161163288174185,344.26,0.009913926692388487
50.0,15.968717670440673,1.7812585890293122,330.0000000000004,8.940696716308593e-09,193,-0.0002175756912038196,179.5,0.255712890625,901,9.398774420752432e-05,9226240,0.05253982345161769,343.78,0.008927291426516604
50.0,15.968717795610427,1.77797272503376,452.50000000000017,-1.6391277313232423e-08,194,-0.00023182806944532786,184.5,0.2481689453125,902,9.594248792765825e-05,9236480,0.05366181902471125,342.59,0.009226148942980216
25.0,15.968717449903489,1.7772220335900784,500.0,2.9802322387695314e-09,194,-0.0002513718613045057,178.75,0.282080078125,903,0.00010971082001596245,9246720,0.05270083589406872,339.14,0.00811016809029752
25.0,15.968717938661575,1.7788873702287673,477.5000000000002,-1.1175870895385742e-08,194,-0.0002573361420218134,172.5,0.2900390625,904,0.00010001624818301025,9256960,0.05218209941267367,336.58,0.008521883747744142
25.0,15.968717658519745,1.7797652401030064,402.5000000000002,6.7055225372314455e-09,194,-0.00029678985811187886,159.0,0.3238525390625,905,0.0001183073204138907,9267200,0.051822720516629804,333.19,0.008029400897066807
25.0,15.968716710805893,1.7777527831494808,277.5000000000002,7.450580596923828e-09,194,-0.0003095135396506521,147.25,0.3195068359375,906,0.00010487271334334026,9277440,0.049896534920189466,331.01,0.006631732410312452
25.0,15.968717777729035,1.7790703468024731,275.0,-7.82310962677002e-09,194,-0.0002733982903009746,134.75,0.285400390625,907,0.00010098212101929959,9287680,0.05133069452952761,326.31,0.008407419086506707
25.0,15.968717479705811,1.7817845344543457,277.5000000000002,1.2293457984924316e-08,194,-0.0002837815074599348,141.25,0.2935546875,908,9.75192316825968e-05,9297920,0.05244726739724209,328.59,0.008168465532253321
25.0,15.968717390298844,1.7823473647236825,312.5000000000011,-3.3527612686157227e-09,194,-0.0002155660931748571,160.5,0.2369140625,909,7.744154850861663e-05,9308160,0.05401039242338666,333.97,0.0086771666397226
25.0,15.968717563152314,1.7808409497141837,300.0,-1.5273690223693846e-08,194,-0.00025580765468475876,164.25,0.280615234375,910,0.00010087091908896894,9318400,0.053710990729890704,334.0,0.009868940252272296
0.0,15.96871750354767,1.7822586059570313,310.00000000000085,-8.195638656616212e-09,194,-0.00023320729851548095,163.5,0.275634765625,911,9.495896875542087e-05,9328640,0.05420825830201873,334.06,0.008507722227295744
25.0,15.968717747926712,1.7819008961319924,355.00000000000045,1.3783574104309083e-08,194,-0.00022926891833776608,159.0,0.262353515625,912,8.198727361587998e-05,9338880,0.052704543143333595,329.53,0.00911517430904496
25.0,15.968716275691985,1.7789306819438935,405.00000000000045,2.2351741790771484e-09,194,-0.0002582378379884176,164.25,0.284326171875,913,8.223396800381977e-05,9349120,0.052654335926820915,331.59,0.0078083114183527865
25.0,15.968716698884965,1.7743828430771829,327.5000000000002,2.6077032089233397e-09,194,-0.0002810863517879625,154.0,0.288818359375,914,9.038570665431678e-05,9359360,0.053849007055456664,332.1,0.007752601520746793
25.0,15.968716788291932,1.776409848034382,302.5000000000002,-7.82310962677002e-09,194,-0.00020663886680267752,152.5,0.2653564453125,915,9.653378015812563e-05,9369600,0.05212227311466082,330.53,0.009216065377313499
25.0,15.968717533349992,1.7795633040368557,325.0,-2.9802322387695312e-08,194,-0.00021722373603552114,148.5,0.234326171875,916,7.261478485043327e-05,9379840,0.05178855373409489,328.79,0.008455597275860783
25.0,15.968717652559281,1.776908265799284,280.00000000000045,5.587935447692871e-09,194,-0.00021020308777224271,153.5,0.2513427734375,917,8.77858736849646e-05,9390080,0.05500224503463073,329.15,0.008870784322789404
25.0,15.968717861175538,1.7739105448126793,452.50000000000017,1.30385160446167e-08,194,-0.0002985849376273109,173.25,0.2888671875,918,8.002373463593671e-05,9400320,0.056400035346891475,338.53,0.009881746096652932
25.0,15.968717688322068,1.7725185602903366,500.0,-3.3527612686157227e-09,194,-0.0001821042038500309,185.5,0.228857421875,919,8.01224450771798e-05,9410560,0.05400356290447722,337.78,0.009202126058517024
25.0,15.968717592954636,1.7742164202034474,407.5000000000006,-2.9802322387695314e-09,194,-0.0002926398803538177,184.75,0.2998291015625,920,8.319029133154742e-05,9420800,0.056113822600779704,340.31,0.0088674732389336
25.0,15.968717753887177,1.7749240435659885,400.0,-1.1175870895385742e-09,194,-0.0002369902085774811,175.0,0.2802734375,921,8.140811594472552e-05,9431040,0.0546577535915634,332.47,0.0099751683363138
25.0,15.968717658519745,1.7749858178198337,500.0,-8.940696716308593e-09,194,-0.000183997903332056,180.0,0.2503173828125,922,7.327883688397207e-05,9441280,0.05269203201387775,336.55,0.008824310183808848
25.0,15.968717795610427,1.7743734084069729,527.5000000000002,1.862645149230957e-09,194,-0.0003726362687302753,177.75,0.33330078125,923,9.708847070726279e-05,9451520,0.050826108723990224,334.5,0.007459475502946589
25.0,15.968717741966248,1.7753470987081528,527.5000000000002,-1.3411045074462891e-08,194,-0.0002622343974508112,176.75,0.2635986328125,924,7.438267199830762e-05,9461760,0.05232693918785748,336.24,0.008554933067352976
25.0,15.968717449903489,1.7730348400771618,277.5000000000002,6.7055225372314455e-09,194,-0.00017509786284790606,148.0,0.270068359375,925,7.432348466096528e-05,9472000,0.05192735516099757,327.53,0.007752205599990703
25.0,15.968717813491821,1.7709321275353431,252.50000000000023,-4.0605664253234865e-08,194,-0.0002633829157275613,142.5,0.2590087890625,926,6.634417387694214e-05,9482240,0.05187263604842575,324.52,0.009008172945686965
25.0,15.968717783689499,1.7696004383265973,305.00000000000045,-1.0058283805847169e-08,194,-0.00017601452345843426,152.25,0.24375,927,6.552648926145821e-05,9492480,0.049413704419784536,325.49,0.007932713847458217
25.0,15.96871657371521,1.7764986239373683,327.5000000000002,-4.8428773880004884e-09,194,-0.00018775231255858672,151.5,0.2701904296875,928,7.033727780161314e-05,9502720,0.051613980083822716,330.75,0.00800194702214867
