frames,grad_norm,policy_loss,value_loss,epoch_idx,fps,P09:episode_rewards,policy_entropy,episode_length,explained_variance,PMM:episode_rewards,P01:episode_rewards,advantage_norm
1392000,0.6198324678853792,-0.007769094322866294,0.02729939963668585,174,224,21.0,1.1320880246162415,560.82,0.7087977600097656,14.79,9.0,2.032831517457962
1400000,0.6366294905955128,-0.005923517616756726,0.024799630278721452,175,224,21.0,1.1142856127023697,568.52,0.7483796221017838,15.19,9.0,1.9536252427101135
1408000,0.665240749159507,-0.010315998148289509,0.025048569017089902,176,224,21.0,1.0737439368665218,558.23,0.6974162298440933,15.0,8.0,1.929957013130188
1416000,0.6451622831338949,-0.003998871219228022,0.02647828512825072,177,224,22.10000000000001,1.1014028990268707,573.44,0.7158505803346634,15.81,8.0,1.9934712278842925
1424000,0.658414691850981,-0.0078043952293228355,0.027440460659563543,178,224,22.10000000000001,1.1025981068611146,573.83,0.7290881693363189,15.92,8.9,2.036485266685486
1432000,0.7103088253803788,-0.012656646660179832,0.03042641481384635,179,224,23.200000000000017,1.104313108921051,576.85,0.7076302546262742,16.4,10.0,2.136970055103302
1440000,0.6386677321143422,-0.0029989018841592953,0.026102542113512754,180,224,24.10000000000001,1.144475395679474,571.69,0.6972854882478714,16.61,10.0,2.0002971613407134
1448000,0.6480337199839264,-0.009011214556376218,0.02797804183792323,181,224,23.0,1.148429366350174,574.16,0.7147953867912292,16.54,10.0,2.060370956659317
1456000,0.5604449904163846,-0.0034483724931487813,0.02231491350568831,182,224,24.0,1.1446673083305359,577.12,0.7747135400772095,16.52,10.0,1.846466792821884
1464000,0.6906076386126656,-0.007041863930062391,0.030563602363690733,183,224,24.0,1.1058977991342545,590.5,0.6828678005933762,16.84,10.0,2.1550389885902406
1472000,0.716263276899138,-0.01364972271876468,0.03349793844856322,184,224,24.10000000000001,1.0640824168920517,600.13,0.695044577717781,17.57,11.0,2.241970338821411
1480000,0.6942785907910357,-0.0076193731420789845,0.027076604822650552,185,224,26.0,1.0770854210853578,598.98,0.7029124563932418,17.82,11.0,2.037123529911041
1488000,0.6312391808865204,-0.008156095669328352,0.02819028848782182,186,224,26.0,1.099685841202736,605.41,0.7237346708774567,18.11,11.9,2.076398947238922
1496000,0.5856267547962573,-0.0048202523152576756,0.027523867292329668,187,224,26.0,1.10382606446743,619.73,0.7029117423295975,18.36,12.0,2.043142713308334
1504000,0.6092179389835625,-0.00976401294254174,0.027239031130447983,188,224,26.200000000000017,1.121904842853546,622.96,0.7571752470731735,18.44,10.9,2.0377591586112977
1512000,0.6132311169991486,-0.00830423208361026,0.028269224958494307,189,224,26.200000000000017,1.098128604888916,614.85,0.7223757815361023,18.13,10.0,2.055071692466736
1520000,0.6696663626641873,-0.011179220730209636,0.030424232790246607,190,224,28.0,1.0808060431480409,629.9,0.7165714156627655,18.93,10.9,2.125746854543686
1528000,0.6856031397936653,-0.004596586248080712,0.02857864969410002,191,224,28.0,1.1069998770952225,623.13,0.698661253452301,18.6,10.0,2.0539521300792694
1536000,0.6910124072063226,-0.012791200139326974,0.02896493553183973,192,224,28.0,1.0936861252784729,625.11,0.6713430470228196,18.09,10.0,2.071738760471344
1544000,0.8082527005054838,-0.004815403477987274,0.03087266952730715,193,224,28.0,1.0935420614480973,628.79,0.674412037730217,18.13,10.0,2.1410787546634675
1552000,0.6466218558838959,-0.008195751692401245,0.030408267471939324,194,224,28.0,1.0800715976953505,630.8,0.6949623638391494,18.05,10.0,2.1328544092178343
1560000,0.7872358877736301,-0.014266377495077904,0.03182934843935072,195,225,28.0,1.0880163580179214,631.48,0.6987573373317718,18.0,10.0,2.1905269658565523
1568000,0.7772659504615101,-0.012408114527352155,0.033973036715760824,196,225,28.0,1.0924309891462327,645.56,0.7075300985574722,18.42,10.9,2.243008005619049
1576000,0.5946268684758004,-0.006176335569398362,0.02728987214155495,197,225,27.10000000000001,1.0746089953184128,651.77,0.705215215086937,18.56,11.0,2.032214659452438
1584000,0.5986272214030456,-0.007906633280217647,0.02808632992208004,198,225,27.0,1.09867918074131,644.85,0.7307479214668274,18.42,11.0,2.05987801194191
1592000,0.6104994021821283,-0.005446348219993524,0.029104029824957252,199,225,27.10000000000001,1.147328072786331,650.06,0.6829670816659927,18.66,11.0,2.104785189628601
1600000,0.6422298457506049,-0.013239517456386239,0.02917878208681941,200,225,29.10000000000001,1.1475782632827758,671.82,0.698114178776741,19.66,12.0,2.0998275756835936
1608000,0.6276914973600386,-0.004387755628267769,0.02833129286766052,201,225,29.10000000000001,1.0896700435876847,683.99,0.6856150609254837,20.17,12.0,2.0755202889442446
1616000,0.6994464643208899,-0.0066525306813127825,0.03177168741356581,202,225,28.10000000000001,1.0895125699043273,679.86,0.6537464809417725,19.76,12.0,2.168540279865265
1624000,0.6855355614228955,-0.01253335053101182,0.030859404364600777,203,225,29.0,1.0816456705331803,689.09,0.678598958849907,20.23,12.0,2.154862287044525
1632000,0.6614236808542145,-0.005371661604149267,0.030845070690847933,204,225,29.10000000000001,1.0988250827789308,680.45,0.6832555538415909,20.15,12.0,2.152801567316055
1640000,0.6906493120058468,-0.007884366225334815,0.027877311697229745,205,225,30.0,1.104765694141388,683.54,0.7260952812433242,20.25,12.0,2.0577342545986177
1648000,0.6742724533518043,-0.013851529866806232,0.03160774643532932,206,224,29.10000000000001,1.0751893991231918,683.63,0.6972862601280212,20.11,12.0,2.1877833259105683
1656000,0.6741482418580587,-0.012539707855321467,0.033370107151567935,207,224,30.0,1.0644814050197602,691.44,0.6542101722955703,20.53,12.0,2.203638677597046
1664000,0.6925338088455691,-0.010571095109917224,0.03350757419131696,208,224,30.10000000000001,1.0618889939785003,707.37,0.6480688446760178,21.25,12.0,2.215018275976181
1672000,0.7178012736780502,-0.014336337221939175,0.03379205188713968,209,225,33.10000000000001,1.0380522286891938,704.61,0.6912744766473771,21.51,12.0,2.23057363986969
1680000,0.726211536247217,-0.0063891858597344255,0.02938548168633133,210,225,33.10000000000001,1.0467679834365844,713.91,0.6796425116062165,21.69,12.0,2.091964504122734
1688000,0.7179812735694676,-0.01144474723143503,0.03128652337007225,211,225,33.0,1.068592558503151,701.73,0.7069936311244964,21.42,12.0,2.1812421357631684
1696000,0.707533580482737,-0.008549856236204505,0.03211786695756018,212,225,34.0,1.0561199969053268,713.11,0.665373153090477,21.92,12.9,2.183445191383362
1704000,0.719366114487026,-0.010301529059652238,0.033291300097480415,213,225,34.0,1.013211972117424,702.12,0.38129850685596467,21.29,12.0,2.2386717092990875
1712000,0.6539171833724805,-0.009054135078331456,0.03229580393061042,214,225,34.0,1.0985626757144928,698.78,0.6723232638835906,21.29,12.0,2.200366163253784
1720000,0.6734226126581083,-0.015589320022263565,0.032215662044472994,215,225,34.0,1.060219492316246,697.77,0.6851022481918335,21.8,12.0,2.177127323746681
1728000,0.7294701160521845,-0.007451540047768503,0.03396809422411025,216,225,34.0,1.00954441010952,704.63,0.680720928311348,21.78,12.0,2.226819052696228
1736000,0.752790554673025,-0.013474107860820367,0.0339962166082114,217,225,33.10000000000001,1.0554104793071746,709.09,0.706471570134163,21.86,12.0,2.2375687193870544
1744000,0.7470006898514727,-0.009488159222528339,0.03505290055647493,218,225,34.0,1.0610134881734847,702.1,0.6590038508176803,21.79,12.0,2.303875552415848
1752000,0.6873975001623807,-0.006195674456539564,0.031001116819679736,219,225,34.10000000000001,1.1256893002986907,710.45,0.6872740393877029,22.27,12.0,2.1518519806861875
1760000,0.7636761329051567,-0.011435901806107722,0.032244356032460925,220,225,35.0,1.0711307501792908,715.61,0.6879976904392242,22.43,12.0,2.2034094095230103
1768000,0.7260386252746669,-0.007652682886691764,0.03113723046146333,221,225,34.10000000000001,1.0562408030033112,721.15,0.690877987742424,22.33,12.0,2.1641596150398255
1776000,0.7044671323197724,-0.009443420000025071,0.029983825674280526,222,225,35.0,1.0441808956861496,723.24,0.7155407518148422,22.77,14.9,2.134510999917984
1784000,0.6224489226945346,-0.006132686938799452,0.02964645576197654,223,225,35.0,1.0905886888504028,747.3,0.6788863313198089,23.99,16.0,2.0970297265052795
1792000,0.669584773714471,-0.009085208473261447,0.034282714482396844,224,225,35.10000000000001,1.0672365921735762,751.75,0.6939868932962417,24.54,16.0,2.280869971513748
1800000,0.8746549336131193,-0.013350242903688922,0.03406514863949269,225,225,35.0,1.0392794573307038,750.98,0.6855078035593033,24.29,16.0,2.254801219701767
1808000,0.7722363440908815,-0.01234963962691836,0.03260922148823738,226,225,35.10000000000001,1.0638304322957992,753.21,0.667318959236145,24.36,15.9,2.204294203519821
1816000,0.7865938272594392,-0.010730317170964555,0.03211252018343657,227,225,34.10000000000001,1.0713056564331054,749.46,0.6737668353319168,23.79,14.0,2.170251076221466
1824000,0.72984560723417,-0.011595254752319307,0.035689246309921145,228,225,34.10000000000001,1.0452934730052947,749.87,0.6900813722610474,23.72,14.9,2.2875812673568725
1832000,0.6760643709729268,-0.013120709077229549,0.031567840799689294,229,225,34.10000000000001,1.0624933618307113,757.71,0.7155507397651673,24.06,14.0,2.1806988513469694
1840000,0.7221452603884402,-0.004299821115564555,0.03130012925248593,230,225,34.10000000000001,1.0460337853431703,746.16,0.6798415899276733,23.79,13.9,2.148041847348213
1848000,0.6605457763997827,-0.008812991474114825,0.02771557544823736,231,225,34.0,1.0818931263685228,746.82,0.727808867096901,23.88,13.9,2.038844772577286
1856000,0.7703938086835623,-0.014028044577280525,0.03357155387289822,232,225,34.10000000000001,1.094396610856056,755.59,0.6946550840139389,23.77,14.0,2.2206340432167053
1864000,0.7683289820379542,-0.015400195301990606,0.03611183911561966,233,226,34.10000000000001,1.0700540798902511,750.7,0.6695055198669434,23.35,13.9,2.3102515184879304
1872000,0.8239721643621468,-0.017135944255423963,0.033157851132564246,234,226,35.10000000000001,1.0629527723789216,751.74,0.6813319706916809,23.59,13.9,2.213427810668945
1880000,0.7078189549965218,-0.004405683865770698,0.03261257630772889,235,226,37.10000000000001,1.0676409018039703,760.08,0.637507951259613,24.34,14.0,2.217560603618622
1888000,0.7470222586409159,-0.007692963916924782,0.0361631035245955,236,226,37.10000000000001,1.055899760723114,772.97,0.6639881545305252,24.74,14.0,2.3363058137893677
1896000,0.8265610149808029,-0.019022434517391957,0.04323773122392595,237,226,38.10000000000001,1.0212790381908416,774.07,0.6334314441680908,25.46,14.0,2.4706402802467347
1904000,0.7474878820401603,-0.008654275051521837,0.03806133949197829,238,226,39.20000000000002,0.9940735626220704,779.77,0.6237677335739136,26.24,14.9,2.3657955825328827
1912000,0.6723952902192032,-0.005519359860336408,0.03293571376241743,239,226,42.20000000000002,1.035928212404251,795.9,0.6745523309707642,27.48,15.0,2.199735132455826
1920000,0.7244463733874162,-0.012323420200264081,0.03520960852503777,240,226,42.20000000000002,1.0676509660482407,811.56,0.6864025050401688,28.05,17.0,2.29163143157959
1928000,0.7454630411429533,-0.006594506587716751,0.031490318877622485,241,226,43.10000000000001,1.0558570671081542,824.54,0.6432636135816574,28.57,17.9,2.158640863895416
1936000,0.6810417048802364,-0.012784561144653707,0.03367732482030988,242,226,43.10000000000001,1.0633899277448655,823.22,0.6816499334573746,28.87,18.900000000000002,2.2205107522010805
1944000,0.6135820117632574,-0.004797679258263088,0.03079404089599848,243,226,43.10000000000001,1.0825953328609466,828.07,0.6923748749494553,28.95,18.900000000000002,2.150193440914154
1952000,0.6121124467591229,-0.008885584086528979,0.031805017618462446,244,226,43.10000000000001,1.0995859271287918,843.56,0.6678001028299332,29.77,20.0,2.167490484714508
1960000,0.6944859772417812,-0.01237180044525303,0.033899583700113,245,226,44.10000000000001,1.0656247997283936,840.15,0.6666760820150376,29.57,18.900000000000002,2.2201956909894944
1968000,0.631031756285275,-0.0063419264537515115,0.036886300425976515,246,226,44.10000000000001,1.0243841671943665,832.29,0.6540573757886886,29.42,17.9,2.3389605951309203
1976000,0.8082749165872142,-0.009077694147345028,0.04063281863927841,247,226,44.10000000000001,1.0292423087358475,829.51,0.6316881656646729,29.48,17.9,2.4333889985084536
1984000,0.6993300463480012,-0.007544919873471372,0.03320440377574414,248,226,43.10000000000001,1.0204030877351762,830.67,0.6585270935297012,29.02,17.0,2.214244339466095
1992000,0.7325471335466712,-0.010703259471556521,0.03483218487352133,249,226,39.10000000000001,0.9996046060323716,826.26,0.6370029026269912,28.66,17.9,2.2579810714721678
2000000,0.6647501595959733,-0.007741862256953027,0.03416963362600654,250,226,42.10000000000001,1.0380403405427934,824.16,0.6748575150966645,28.71,17.0,2.250487269163132
2008000,0.7077910717604938,-0.010358671339345165,0.034600148554891345,251,226,43.0,1.0276885998249055,836.15,0.698560254573822,29.17,17.0,2.286532644033432
2016000,0.7145327140697847,-0.007723274021409452,0.03056624187156558,252,226,43.0,1.0737433564662933,830.5,0.7155159902572632,29.06,16.9,2.1434874927997587
2024000,0.7435938718050863,-0.0065272438167448855,0.03456695320084691,253,226,43.0,1.0615359485149383,811.45,0.7208813697099685,28.44,16.0,2.281207774877548
2032000,0.7090169597399152,-0.006631933510798263,0.03371381005272269,254,226,43.0,1.0741920524835586,809.91,0.6917077249288559,28.51,16.0,2.2279538989067076
2040000,0.6782372513396656,-0.008168239824299236,0.03182807574514299,255,226,41.20000000000002,1.0689768797159196,806.07,0.7404234701395035,28.33,16.0,2.1646828305721284
2048000,0.6428066333632231,-0.011120124091976323,0.03096120894420892,256,226,39.20000000000002,1.0791417419910432,800.78,0.6860563611984253,28.13,16.0,2.125417791604996
2056000,0.7356835981302252,-0.011221858237986453,0.038340975679457184,257,226,43.10000000000001,1.0833027231693269,820.55,0.6436636835336685,28.85,16.0,2.3455239653587343
2064000,0.7071141561997081,-0.009968122522041085,0.03732984957285226,258,226,43.10000000000001,1.0921600437164307,803.98,0.638248834013939,28.66,16.9,2.3557453751564026
2072000,0.8119888319397869,-0.010802892078063451,0.035921399965882304,259,226,44.0,1.064152299761772,796.36,0.6594948369264603,28.57,16.9,2.2944700384140013
2080000,0.8290991462104605,-0.017797221810615157,0.03745417985599488,260,226,44.0,1.0463142466545106,797.48,0.6744079089164734,28.42,16.9,2.3385688495635986
2088000,0.75383546038748,-0.0072944998618913815,0.03856248526833952,261,226,44.0,1.0290256679058074,783.91,0.6364205431938171,27.75,16.0,2.3975857377052305
2096000,0.6459481602969085,-0.005543098619673401,0.03166664491407573,262,226,44.10000000000001,1.0766073036193848,807.42,0.6985910099744796,29.2,16.9,2.146457313299179
2104000,0.6729170200383155,-0.013495032425271346,0.03679734064266085,263,226,44.10000000000001,1.072611307501793,809.6,0.6529437309503555,29.38,17.0,2.3317547833919523
2112000,0.6825638830860582,-0.010346837884862908,0.03524333819746971,264,226,47.0,1.0799405497312546,839.61,0.6789779454469681,30.89,17.0,2.2561460161209106
2120000,0.6647198300823398,-0.011729831483244198,0.03331290524452925,265,226,47.0,1.0701352256536483,846.77,0.663799585700035,31.59,18.0,2.1775521928071977
2128000,0.6941904832940071,-0.01761861924169352,0.03428568311501294,266,226,47.0,1.054180496931076,852.51,0.7129073733091355,31.38,17.9,2.2010759234428408
2136000,0.7382115664301208,-0.014114381256440538,0.0344792596809566,267,226,47.0,1.0333461564779283,841.96,0.6645650601387024,31.13,17.0,2.240920776128769
2144000,0.8015089713537256,-0.008583512897166657,0.03571694439277053,268,226,47.0,0.9833288872241974,853.61,0.6594652062654496,31.19,17.0,2.2645343673229217
2152000,0.7575288489507689,-0.007785410983487963,0.035513386856764556,269,226,47.0,1.0107425504922867,854.23,0.6364129799604415,31.4,17.0,2.279573330879211
2160000,0.6410047477400015,-0.00671753138769418,0.030701085897162556,270,226,47.0,1.0626610648632049,868.47,0.6997177892923355,31.73,16.9,2.1259941381216048
2168000,0.6808275381612782,-0.013368964983965271,0.0354752011038363,271,226,47.10000000000001,1.0799063527584076,866.48,0.6816752058267593,31.73,16.9,2.258251101374626
2176000,0.6954072282177032,-0.011800580185372382,0.03300165254622698,272,226,47.0,1.0428713554143905,862.03,0.6510451090335846,31.06,16.9,2.2004832470417024
2184000,0.7142276509317235,-0.016966536233667284,0.03578784411773086,273,226,47.0,1.0614609605073928,869.8,0.6759046626091003,31.43,16.9,2.2781457018852236
2192000,0.7096420472293258,-0.009286666212137789,0.035755584137514236,274,226,47.0,1.0985319244861602,869.41,0.6567811810970307,31.33,16.0,2.265291629433632
2200000,0.6815597608616479,-0.00882998024331755,0.034043184202164414,275,226,46.10000000000001,1.0887404149770736,866.28,0.6756012743711471,31.44,18.700000000000003,2.2294246482849123
2208000,0.7571670771793135,-0.01625719662057236,0.03624448172748089,276,226,46.10000000000001,1.0467013996839523,868.95,0.687820063829422,31.53,18.700000000000003,2.292905067205429
2216000,0.7619871505014136,-0.013827746118768119,0.04072708401829004,277,226,46.10000000000001,1.0267921090126038,870.02,0.6627483391761779,31.83,19.0,2.35816077709198
2224000,0.7475009892227262,-0.017605212966445835,0.03788713208399713,278,226,45.10000000000001,1.0415344262123107,866.04,0.6828428429365158,31.54,19.0,2.3154177367687225
2232000,0.7788682192775611,-0.017565166674903595,0.037409995337948206,279,226,46.10000000000001,0.9866737455129624,869.36,0.6655011504888535,31.76,19.0,2.3247708427906035
