frames,policy_entropy,episode_length,fps,advantage_norm,explained_variance,P09:episode_rewards,P01:episode_rewards,epoch_idx,policy_loss,PMM:episode_rewards,value_loss,grad_norm
8384000,0.9247596883773803,1881.03,199,3.546730283498764,0.9033748710155487,399.50000000000006,192.5,1048,-0.028216871539480052,314.69,0.1160335556883365,1.4039422879469763
8392000,0.9379408937692643,1879.72,199,3.9468408811092375,0.887216591835022,399.50000000000006,192.5,1049,-0.00892016410260112,316.4,0.14514633080922068,1.4953329815585659
8400000,0.9387011331319809,1873.0,199,3.3909948360919953,0.888430335521698,399.0,166.8,1050,-0.016067637742962687,315.39,0.09801444166339934,1.0642650370344817
8408000,0.9481999945640563,1886.19,199,3.096071420907974,0.8724261033535003,399.0,192.5,1051,-0.01786394439317519,316.69,0.0857755554560572,1.0150115565612312
8416000,0.9166110867261886,1889.64,199,4.272926268577575,0.8805349230766296,396.3,202.4,1052,-0.012749741811858258,318.34,0.16295285031199455,1.6151391050206896
8424000,0.941029179096222,1896.0,199,4.6156618058681484,0.9081677150726318,395.1,206.9,1053,-0.022880236068740487,320.26,0.17891555245965718,1.8210457146536072
8432000,0.9569963747262955,1887.69,199,3.2482187819480894,0.9395249646902084,393.2,206.9,1054,-0.01362919084775058,319.7,0.08436860017478466,1.037741733145274
8440000,0.9521698796749115,1863.42,199,3.2794854736328123,0.9193051981925965,393.0,202.4,1055,-0.005485325769986957,317.64,0.09513345401734113,1.493154382312265
8448000,0.9317171728610992,1860.65,199,4.205495808124542,0.9060032898187638,393.0,169.2,1056,-0.02480177865290898,315.47,0.13874767593108117,1.74957357367481
8456000,0.9356149530410767,1827.69,199,4.08151160120964,0.8779192507266999,395.1,159.60000000000002,1057,-0.022360042720101773,312.33,0.1487599013838917,1.6720153611696604
8464000,0.9554418504238129,1819.57,199,4.24116019487381,0.8970067262649536,395.1,159.60000000000002,1058,-0.014803659338504076,311.49,0.14851859834045172,1.4850243212686234
8472000,0.9808904439210892,1809.18,199,3.484245400428772,0.9092773640155792,396.1,137.8,1059,-0.012357249452034012,311.63,0.0985084471385926,1.1414328510803733
8480000,0.9508527076244354,1818.16,199,4.249010630846024,0.888980507850647,396.1,137.8,1060,-0.003845200545620173,311.7,0.16405367922969163,1.6938000508039597
8488000,0.9633593010902405,1804.53,199,4.31658011674881,0.8881150698661804,396.1,132.3,1061,-0.033135679444530976,307.4,0.17419960271101445,1.7336046446375253
8496000,0.9692412751913071,1789.84,199,4.451535905599594,0.9158819043636321,396.1,132.3,1062,-0.01647247570566833,306.52,0.17849918208085,2.1183453806979275
8504000,0.9852049493789673,1789.43,199,3.2102779257297516,0.8844136464595794,396.1,135.9,1063,-0.022248145464691334,309.21,0.1156787950079888,1.2662611055529494
8512000,0.9745759838819503,1778.61,199,4.117630925178528,0.8531619954109192,396.1,137.8,1064,-0.007226075222133659,306.54,0.13746330125257372,1.6652952096366682
8520000,0.9920999091863633,1762.76,199,2.9272917664051055,0.8838862842321396,395.20000000000005,114.8,1065,-0.01598126373719424,302.0,0.07647644656244665,0.8369215409556959
8528000,0.9337607955932617,1762.28,199,3.233167340755463,0.8992054319381714,395.20000000000005,114.8,1066,-0.010947319842380239,304.29,0.08682374035939575,1.0853029353113925
8536000,0.9245444291830063,1771.4,199,3.9511472272872923,0.9030422431230545,397.2,157.40000000000003,1067,-0.0010213252957328224,306.45,0.12503200114704668,1.39177749067743
8544000,0.9199366128444671,1770.39,199,4.086576803922653,0.8965160495042801,397.2,157.40000000000003,1068,-0.013158495440147817,309.9,0.14165255203843116,1.5568190083361244
8552000,0.9635049366950988,1778.59,199,3.6882990550994874,0.900041698217392,397.3,157.40000000000003,1069,-0.02282106115599163,309.51,0.11548785479739308,1.15282443503645
8560000,0.9256037592887878,1774.41,199,3.868302597999573,0.930704990029335,397.2,114.89999999999999,1070,-0.009021540664252824,306.97,0.12572775140404702,1.5066894140187637
8568000,0.9593194723129272,1773.18,199,3.3757843923568727,0.9281662148237229,397.2,187.2,1071,-0.01358718862698879,309.88,0.09521718067117035,1.268773979579167
8576000,0.938917036652565,1772.68,200,3.4692735362052916,0.9062050437927246,398.1,160.4,1072,-0.024247102596564218,307.8,0.09770758357830346,1.1451715570550147
8584000,0.9204881262779235,1767.29,200,3.8348650729656217,0.9075569421052933,398.1,143.00000000000003,1073,-0.006908652666716079,306.64,0.12795622427016495,1.4234973759902578
8592000,0.9458052700757981,1757.01,200,3.4357301843166352,0.8695567989349365,398.1,143.00000000000003,1074,-0.016224800728668925,305.98,0.10564771670848132,1.1216891279828998
8600000,0.9260046929121017,1753.12,200,3.907014997005463,0.910018989443779,398.1,143.00000000000003,1075,-0.010741718319186475,303.35,0.1548574110120535,1.4876157119572648
8608000,0.9164839369058609,1749.95,199,4.352643839120865,0.8849673587083816,397.0,143.00000000000003,1076,-0.02003906898200512,300.83,0.16154793636873366,1.6956967166926626
8616000,0.9341904938220977,1752.79,199,3.2906507527828217,0.9170607995986938,397.0,160.4,1077,-0.010985152117464168,304.63,0.09161376010626554,1.0736554125734994
8624000,0.9303334099054337,1770.17,200,3.6854700982570647,0.8943145608901978,397.0,166.7,1078,-0.02067161368450627,307.69,0.11798605705611408,1.2508247990198766
8632000,0.8911722230911255,1788.42,200,3.6730052781105043,0.9062198430299759,397.0,187.9,1079,-0.009397054855944588,309.15,0.11941399858333171,1.5444956554860603
8640000,0.9234401619434357,1789.81,200,2.712526024580002,0.9030497938394546,393.1,187.9,1080,-0.016649927612161265,308.52,0.06523739220574498,1.0028673751933306
8648000,0.9341966992616654,1806.46,199,3.568482550382614,0.8872133475542069,393.1,202.60000000000002,1081,-0.02427217517979443,308.61,0.11919630859978497,1.3109663255697412
8656000,0.9308616399765015,1796.35,199,3.434157872200012,0.8979890811443328,392.1,166.7,1082,-0.006727006928849732,302.94,0.0895608148071915,1.3509783212888835
8664000,0.930008117556572,1804.94,200,3.5286867129802704,0.8515458410978317,392.1,187.9,1083,-0.010300465260152124,305.44,0.0981560968887061,1.1407563049862746
8672000,0.909739089012146,1803.99,200,3.8247345769405365,0.9201350128650665,392.1,166.7,1084,-0.018285809318549583,302.85,0.13387894814833998,1.2873483002289265
8680000,0.9240110439062118,1811.83,200,3.6215442562103273,0.9179288297891617,392.1,166.7,1085,-0.012266444527194836,303.39,0.10008307624608279,1.2478354677642352
8688000,0.9888544237613678,1825.81,200,3.245850350856781,0.9167169046401977,393.0,145.9,1086,-0.033605292167048904,305.32,0.09709494029171765,1.4561673470657326
8696000,0.9849274390935898,1837.3,200,3.70964808344841,0.8774342447519302,393.0,166.7,1087,-0.018045094772824087,307.33,0.11862037676386535,1.4929643380843967
8704000,0.9440009397268295,1852.04,200,3.3228798580169676,0.8937681114673615,393.0,203.50000000000003,1088,-0.013768115363200195,313.03,0.0977848903927952,1.1082903474030916
8712000,0.9516273474693299,1852.39,200,3.4530040764808656,0.9233026731014252,393.0,203.50000000000003,1089,-0.008126620853727218,312.9,0.10087740895338357,1.1168089218819446
8720000,0.9474833172559738,1862.7,200,3.3927914011478424,0.9202474361658096,392.1,203.50000000000003,1090,-0.010953643393295352,314.74,0.08860271762125194,0.9854904906413485
8728000,0.9684088903665543,1869.85,200,3.1315637958049773,0.9200597965717315,392.1,203.50000000000003,1091,-0.021199127805884926,314.23,0.09062945246696472,0.9494310806800382
8736000,1.0172954261302949,1873.86,200,3.5310522043704986,0.8421820074319839,392.1,187.9,1092,-0.03192345961200772,309.24,0.13255714519415052,1.3380619308771013
8744000,0.9562194150686264,1870.99,200,3.3943843603134156,0.902467211484909,392.1,166.7,1093,-0.003462922819890082,307.09,0.10469151069875807,1.1554335403646512
8752000,0.940676418542862,1885.84,200,3.5372467362880706,0.9304999965429306,392.0,169.0,1094,-0.01951431874476839,309.45,0.11309797891415656,1.1502097842422991
8760000,0.9646044206619263,1888.88,200,3.8376621317863466,0.8748571318387985,392.0,166.7,1095,-0.016749266400001944,309.61,0.1282323470991105,1.4102380667617205
8768000,0.9528006887435914,1890.52,200,2.6197755897045134,0.9314173030853271,390.20000000000005,169.0,1096,-0.004722624311689287,310.06,0.05786141909658909,0.7091297312605609
8776000,0.9625763654708862,1902.77,200,3.9552902245521544,0.8882282662391663,392.0,201.40000000000003,1097,-0.022925865682354926,312.0,0.15138879447244108,2.0041211140115975
8784000,0.9941152733564377,1901.46,200,3.7198455917835234,0.9005880773067474,392.1,169.0,1098,-0.01944930067154928,311.45,0.10510816426947713,1.1377147480227483
8792000,1.0286955338716508,1894.6,200,2.7442096877098083,0.9264874988794327,392.1,166.6,1099,-0.013498161691823043,310.61,0.0667640454787761,0.7696830109864026
8800000,0.9612606543302536,1907.77,200,3.498403609991074,0.9392391574382782,393.1,166.6,1100,-0.014723899435484782,312.02,0.10417660714127124,1.2387828636363323
8808000,0.9511776971817016,1915.87,200,3.7592544102668763,0.9032576888799667,394.3,166.6,1101,-0.012149071579042357,310.73,0.10650755369104445,1.2426234051190936
8816000,0.9690198183059693,1891.79,200,3.6699286091327665,0.8979473477602005,394.90000000000003,143.4,1102,-0.028628129006829112,307.96,0.10215053614228964,1.3568601582780733
8824000,0.9529922181367874,1882.94,200,3.561841756105423,0.9333523017168045,394.90000000000003,143.4,1103,0.009537090783705935,307.06,0.10657785091549159,1.3873042553132768
8832000,0.9386761349439621,1865.41,200,3.466806606054306,0.9158315742015839,394.90000000000003,143.4,1104,-0.01761166291020345,309.83,0.10925404921174049,1.1627065905741116
8840000,0.9355552089214325,1870.54,200,4.3123054337501525,0.8920329397916794,394.90000000000003,160.3,1105,-0.021040939508238807,310.78,0.16413852389901876,1.4558679759551056
8848000,0.9732624042034149,1881.72,200,3.7245078086853027,0.8953061443567276,394.90000000000003,168.29999999999998,1106,-0.020670105949247956,312.95,0.12119369491934777,1.4754827448290282
8856000,1.0022691935300827,1892.46,200,3.4429227352142333,0.9116177374124527,394.90000000000003,171.70000000000002,1107,-0.015459671543794684,316.35,0.10584085636772216,1.0466462224929243
8864000,1.0312167477607728,1881.33,200,3.1548777055740356,0.8958382850885391,393.1,168.29999999999998,1108,-0.025526035164948554,310.74,0.0973289539385587,1.1531880225721387
8872000,0.9640800231695175,1873.01,200,3.590775421857834,0.933476511836052,393.1,158.70000000000002,1109,-0.005005283594946377,307.48,0.10960861001163721,1.4902177570859159
8880000,0.9839490252733231,1869.49,200,4.308999334573746,0.8955044132471085,392.1,158.20000000000002,1110,-0.020861095901345834,307.42,0.15188060113228857,1.6788409800946695
8888000,1.0405151492357254,1868.44,200,3.2965935242176054,0.8907788240909577,406.4000000000001,123.7,1111,-0.02262956118933289,306.18,0.09393914261832834,1.0094077598360938
8896000,1.0523778122663499,1865.96,200,2.301682475209236,0.886898820400238,406.4000000000001,123.7,1112,-0.016110110172303394,306.21,0.0483303823787719,0.8249982171839396
8904000,0.9562506413459778,1857.91,200,3.7399946665763855,0.8872784352302552,403.30000000000007,123.7,1113,-0.01040751173204626,304.99,0.12504419304430484,1.4722223323639836
8912000,0.9511447948217392,1838.36,200,4.41300927400589,0.8604319870471955,399.40000000000003,120.2,1114,-0.027362002038862555,301.58,0.1671424234379083,1.599379908907073
8920000,0.9764773190021515,1836.94,200,3.0954948043823243,0.8962589293718338,396.3,123.7,1115,-0.013733066935674287,303.12,0.07327250242233277,0.9252521115173341
8928000,0.9247965514659882,1855.12,200,2.9820379209518433,0.9355334579944611,402.09999999999997,138.4,1116,-0.005856371160189155,305.39,0.0735534492507577,0.9809365226312886
8936000,0.9654640001058579,1841.15,200,3.9553196692466734,0.9186360335350037,402.09999999999997,138.4,1117,-0.028907375542221416,304.75,0.12495915098115802,1.5061555416424124
8944000,0.9929100829362869,1852.11,200,3.485141166448593,0.906612657904625,403.0,159.8,1118,-0.027792964121763363,309.77,0.09965983529575169,1.02995353093665
8952000,0.9837676864862442,1856.78,200,2.9159069085121154,0.9213247948884964,403.0,159.8,1119,-0.00710285754976212,311.28,0.07485418314114213,0.849416301436796
8960000,0.9969980180263519,1824.56,200,3.3478051364421844,0.8941065567731857,402.09999999999997,138.4,1120,-0.01754691586655099,303.25,0.09638228854164481,1.1745987999996155
8968000,0.9692996317148208,1827.01,200,3.7861187767982485,0.9141037964820862,399.30000000000007,138.4,1121,-0.0014261080275900894,302.04,0.12431453038938343,1.267937782207514
8976000,0.986437258720398,1832.96,200,3.489192672967911,0.8906772828102112,402.09999999999997,154.4,1122,-0.02799448817735538,306.19,0.1028630194813013,1.2198272531052945
8984000,0.9501737785339356,1809.82,200,3.4484451138973236,0.8938411265611649,396.3,154.4,1123,-0.013604622025741264,303.05,0.10614482789300382,1.1389639919407606
8992000,0.9628871387243271,1818.92,200,3.993959693908691,0.8981305754184723,396.3,154.4,1124,-0.012559073086522403,304.13,0.13522219698876142,1.2984433291486608
9000000,0.9912651884555816,1831.91,200,3.140992077589035,0.9055235683917999,393.3,154.4,1125,-0.008876158466555352,303.4,0.09108178557362408,0.9438308013473611
9008000,1.0010957896709443,1843.66,200,3.143152071237564,0.9061004412174225,396.3,154.4,1126,-0.0046921275166823765,305.4,0.08899612276814878,1.287723374840951
9016000,0.9907401794195175,1853.67,200,3.289464613199234,0.9015513151884079,396.3,154.4,1127,-0.005659899569582194,304.37,0.09325733056757599,1.0848806496907548
9024000,0.9754034054279327,1846.82,200,3.734317897558212,0.9031706464290619,396.3,124.0,1128,-0.019270206536421027,300.97,0.12046994966454803,1.1667503988482977
9032000,0.987031922340393,1835.51,200,3.249344699382782,0.9031596875190735,396.3,123.7,1129,-0.020758271022932605,294.71,0.08893999234773219,0.9224774601263505
9040000,1.0032942074537277,1819.76,200,3.267001985311508,0.8711944383382797,399.0,119.9,1130,-0.01697977473260835,289.23,0.10425024842377752,1.0075927053104514
9048000,0.9728062331676484,1816.13,200,3.5389245200157164,0.8121647864580155,399.0,107.80000000000001,1131,-0.01849136971635744,289.17,0.11775672604329884,1.218006218444797
9056000,0.9010263031721115,1819.55,200,4.333963000774384,0.8468103265762329,399.0,110.0,1132,-0.008607677008258178,291.19,0.15415675734169781,1.5019565853114372
9064000,0.9367995703220368,1805.05,200,3.78372461438179,0.8861385983228683,396.20000000000005,110.0,1133,-0.010258366587222553,288.96,0.11891554113477469,1.2416445427700447
9072000,0.9706535995006561,1818.28,200,3.51772904753685,0.8901818072795868,396.20000000000005,122.60000000000001,1134,-0.01350754658720689,291.49,0.1211404227744788,1.4235383901032261
9080000,0.9459994769096375,1817.12,200,3.9340683674812316,0.8621237987279892,396.20000000000005,122.60000000000001,1135,-0.01860330708324909,291.66,0.144076907671988,1.4179713029240824
9088000,0.9351603990793228,1821.48,200,3.554730794429779,0.9254773926734924,398.1,122.60000000000001,1136,-0.010875068222521805,294.07,0.11839579281862825,1.1288385493273234
9096000,0.9237419384717941,1843.13,200,3.8412886679172518,0.8989549028873444,399.1,133.0,1137,-0.011162338715512305,297.93,0.12999936168082057,1.4555059553650422
9104000,0.9470316243171691,1842.75,200,3.566848177909851,0.8990417844057084,399.1,133.0,1138,-0.01651237506652251,299.49,0.10248565772548318,1.20243460012501
9112000,0.9222556477785111,1840.78,200,3.966938772201538,0.9177519619464874,395.30000000000007,133.0,1139,-0.02047362138022436,300.13,0.13927856511436404,1.5507271184976177
9120000,0.9037009364366532,1852.73,200,3.439906430244446,0.9514428532123566,398.1,133.0,1140,-0.0018007476392085664,301.08,0.10031222643330694,1.05626585335257
9128000,0.9238879781961441,1852.2,200,3.697537442445755,0.9208308058977127,398.1,133.0,1141,-0.01372012956882827,301.13,0.11073215906508267,1.2016309893177624
9136000,0.9578310567140579,1844.0,200,3.9557258999347686,0.9258449482917785,398.1,131.2,1142,-0.011061472435249015,298.23,0.14015774964354932,1.292616446407142
9144000,0.9447441154718399,1850.33,200,4.364850976467133,0.8824399536848069,399.1,131.2,1143,-0.027414468043207307,300.98,0.19836892039515078,1.5250278196837734
9152000,0.9509425151348114,1863.88,200,3.686682257652283,0.9320324498414994,400.40000000000003,131.2,1144,-0.031204112094274025,304.2,0.11541528618894517,1.282172560511929
9160000,0.9504183977842331,1878.66,200,3.400295326709747,0.9145312994718552,404.20000000000005,133.8,1145,-0.007724454665585654,307.15,0.10969838675111532,1.0975427199971541
9168000,0.8986437624692917,1877.08,200,3.571135367155075,0.9444856768846512,402.2,133.8,1146,-0.019946569305848243,307.04,0.11819356685504318,1.2225580424369276
9176000,0.9121118915081025,1902.93,200,4.2580204641819,0.9008687764406205,404.20000000000005,133.8,1147,-0.01048353396821767,310.87,0.14507045718841255,1.5643673866498036
9184000,0.9407823622226715,1880.89,200,3.056716512441635,0.8930350989103317,406.0,133.8,1148,-0.01153728402015986,308.46,0.07638283725827932,0.9545906858794813
9192000,0.9377307629585266,1901.67,200,3.327624200582504,0.9007043862342834,407.0,134.9,1149,-0.009983959024539217,315.15,0.09512967973947525,1.1445256323889135
9200000,0.9060860311985016,1902.06,200,3.868852536678314,0.8310380613803864,407.0,134.9,1150,-0.01398821322247386,314.56,0.14701103592291476,1.4424299233792937
9208000,0.8870819211006165,1905.93,200,3.4521871757507325,0.9268100315332413,407.0,147.6,1151,-0.0047437344049103556,315.36,0.10312329932115973,1.172799258546283
9216000,0.933608421087265,1931.19,200,3.8211223316192626,0.8547583305835724,407.0,151.9,1152,-0.017988213390926832,319.04,0.13322203106246888,1.245733595200096
9224000,0.9504085820913315,1959.02,200,2.771554545164108,0.9229946839809418,407.0,167.3,1153,-0.007870438476093113,327.41,0.05919558277353645,0.7544487189648169
9232000,0.9060689276456833,1972.38,200,3.8823828899860384,0.8978824591636658,407.0,195.10000000000002,1154,-0.017280661549884824,330.94,0.12461066358722746,1.3394985470579268
9240000,0.8866326713562012,1975.86,200,3.8144188499450684,0.948386681675911,407.0,205.2,1155,-0.008708000197148067,333.24,0.1186556141730398,1.3660812797757718
9248000,0.9322424310445786,2012.86,200,3.1744128608703615,0.9332617956399918,408.1,239.8,1156,-0.0117878724320326,342.52,0.08006794357672334,0.9903695144849667
9256000,0.9674491387605667,2048.17,200,3.048555839061737,0.9397545081377029,412.20000000000005,270.4,1157,-0.015693756035761907,350.15,0.0747940166387707,1.0674729358104342
9264000,0.9601346427202224,2050.47,200,2.5913060879707337,0.9365961033105851,412.20000000000005,262.7,1158,-0.013337731685423933,350.28,0.06790558935143054,0.8384996782945463
9272000,0.9211206614971161,2039.9,200,3.686948562860489,0.9254076552391052,409.3,262.7,1159,-0.011008380603925616,348.78,0.11412327939644457,1.241102405429936
9280000,0.910812892317772,2042.47,200,3.7204935002326964,0.9079608148336411,409.3,262.7,1160,-0.02476659827399999,349.11,0.12895573150366546,1.618886150086149
9288000,0.9467560237646103,2043.47,200,3.42098824262619,0.8984941536188126,412.20000000000005,241.8,1161,-0.010888332179019926,344.54,0.10450294659938664,1.23177943770097
9296000,0.9486795616149902,2033.44,200,3.361280552148819,0.8855320972204208,412.20000000000005,239.4,1162,-0.016775097928475587,341.25,0.10402946712449193,1.1179152672970618
9304000,0.9574473923444748,2022.22,200,2.843910194635391,0.9339076060056687,412.20000000000005,231.7,1163,-0.01612831646343693,336.11,0.06921474020928145,0.9230845499346
9312000,0.9178101003170014,2006.96,200,3.6688646054267884,0.9163599240779877,412.20000000000005,210.5,1164,-0.015299709818791599,332.01,0.11312990146689117,1.2287170235395144
9320000,0.9090645986795426,2025.43,200,3.519903955459595,0.918448976278305,412.20000000000005,210.5,1165,-0.004868538018781692,334.3,0.10484092618338764,1.2755968526801744
9328000,0.919189036488533,2035.42,200,3.269118077754974,0.9353236705064774,412.20000000000005,210.5,1166,-0.018235358817037195,334.98,0.09266085448674857,1.1500252567317197
9336000,0.8969580996036529,2046.42,200,3.635413838624954,0.92047591984272,411.1,210.5,1167,-0.015481215871404856,334.16,0.10566972501575947,1.2729288265294376
9344000,0.9026125895977021,2066.34,200,3.779738178253174,0.9158674120903015,412.20000000000005,231.7,1168,-0.0004887718608370051,338.61,0.1117207635845989,1.2212727757809696
9352000,0.9766017115116119,2076.57,200,3.0724314284324645,0.9271475929021835,409.2,235.8,1169,-0.025712703876779416,340.53,0.0865583618171513,1.1381701037927778
9360000,0.9750900739431381,2068.06,200,3.6027157974243162,0.9085957151651383,409.2,231.7,1170,0.002903142842114903,337.67,0.12037041087634862,1.3310947810403588
9368000,0.9582353001832962,2064.2,200,3.5293687415122985,0.9348556345701218,411.1,210.79999999999998,1171,-0.014016924612224101,335.78,0.09970065418630839,1.2631304373248236
9376000,0.9539958959817887,2062.45,200,3.2448904287815092,0.9299539637565613,412.20000000000005,210.79999999999998,1172,-0.0064422826236113905,335.87,0.08871136981062591,1.10316148277634
9384000,0.9367703968286514,2058.82,200,4.417754666805267,0.8974736374616623,412.20000000000005,231.7,1173,-0.027240226367939612,337.45,0.17770311071537434,1.7941679419834884
9392000,0.9776833844184876,2054.79,200,3.4836960566043853,0.9059045690298081,412.20000000000005,231.7,1174,-0.016529811583459376,337.38,0.11524000332690776,1.1544013784371634
9400000,0.914723926782608,2044.03,200,3.246394329071045,0.9133548337221146,408.3,231.5,1175,-0.014127581557550001,335.15,0.08539572729729115,0.9806570416292735
9408000,0.914491982460022,2038.52,200,3.4833039271831514,0.9209582501649857,408.3,208.70000000000002,1176,-0.005001041888026521,332.52,0.1070957233197987,1.0536111386442528
9416000,0.9071661049127578,2028.79,200,3.4443755769729614,0.9432268166542053,408.3,231.5,1177,-0.0225248810229823,333.93,0.09653080503456295,1.1978277609263948
9424000,0.8312025368213654,2033.79,200,3.7782833421230317,0.9363808047771454,408.3,235.8,1178,-0.012649641350726597,333.75,0.1175106918439269,1.223558379151737
9432000,0.8737352156639099,2018.52,200,3.9269359850883485,0.9328491097688675,411.1,235.8,1179,-0.01736431094643194,332.87,0.13782309618778527,1.3425741922402785
9440000,0.9279214042425156,1999.07,199,3.3121512174606322,0.9528774213790894,411.1,231.5,1180,-0.010163452059496194,328.94,0.09685511562041939,1.0852391931946037
9448000,0.9348255866765975,2004.29,200,3.820141685009003,0.9272292941808701,412.3,207.8,1181,-0.004444820309108763,326.57,0.16142395896837114,1.4743526158812654
9456000,1.0319663709402085,1312.73,200,2.84300328373909,-0.15863588631153105,406.1,1.0,1182,-0.030035268499923405,202.23,0.0895512723736465,1.370777192068234
9464000,1.0895889830589294,1217.24,200,1.9491845679283142,0.672727238535881,406.1,1.0,1183,0.00037234193878248333,183.69,0.02931089367251843,0.5195686813928105
9472000,0.9951684528589249,1181.62,200,2.497256900072098,0.8588934421539307,406.1,1.0,1184,-0.00905116136520519,176.89,0.05867783053778112,0.8156297440741447
9480000,0.9232865107059479,1166.9,200,3.7711326491832735,0.8772773116827011,405.1,1.0,1185,-0.012551396285998636,172.49,0.14072472271509467,1.637571444154246
9488000,0.958435320854187,1159.27,200,4.042233887910843,0.8798137795925141,397.80000000000007,1.0,1186,-0.025552126156399027,168.15,0.14175050627440214,1.4503655461073857
9496000,0.9918676519393921,1165.36,200,3.3892941677570345,0.8809545528888703,397.80000000000007,1.0,1187,-0.008407443706237245,167.21,0.10833080446347594,1.1782397001410148
9504000,1.0343154591321946,1164.32,200,2.9425905501842498,0.8683464270830155,398.7000000000001,1.0,1188,-0.015972997401840983,163.05,0.07995887886732816,0.8634344664732799
9512000,0.9732164889574051,1163.02,200,3.3670864057540895,0.8904179340600967,390.80000000000007,1.0,1189,-0.00825812648399733,165.21,0.09471498493105174,1.121892058350754
9520000,0.9336674481630325,1152.48,200,4.113149635791778,0.882539593577385,390.80000000000007,1.0,1190,-0.017671359437226784,161.57,0.140870519913733,1.3642686769088337
9528000,0.9836993116140366,1153.55,200,3.6512039101123808,0.893762668967247,406.1,1.0,1191,-0.024361202178988607,161.03,0.10597357032820583,1.1337882093640792
9536000,1.0003749758005143,1151.84,200,2.3980259531736374,0.932275161743164,407.40000000000003,1.0,1192,-0.012626789244823158,159.45,0.05312318953219801,0.7398680338018032
9544000,0.9640950125455856,1143.3,200,2.79833340883255,0.8822709459066391,398.80000000000007,1.0,1193,-0.010259280513564591,155.39,0.07290277657099069,0.8026948669358426
9552000,0.8998591428995133,1140.58,200,3.903262691497803,0.9110148429870606,392.6,1.0,1194,-0.008883954291668487,154.4,0.14133561664260924,1.7994672001553644
9560000,0.9061474442481995,1144.3,200,3.613455733060837,0.9440259337425232,390.20000000000005,1.0,1195,-0.02338102841982618,158.55,0.10365973697975278,1.2213847218898206
9568000,0.9525995206832886,1172.89,200,3.1700468969345095,0.9360389536619187,398.0,1.0,1196,-0.007227147086523473,165.49,0.07982753601856529,1.014404897804105
9576000,0.9497613036632537,1189.03,200,3.8517743706703187,0.9054993325471878,392.6,1.0,1197,-0.01332441311882576,165.81,0.14664451175369322,1.286410678468634
9584000,0.9476362210512161,1250.92,200,3.1822331130504606,0.9012865126132965,398.1,1.0,1198,-0.033109685306844765,182.85,0.10148524396121501,1.1341092963859796
9592000,0.9252815937995911,1268.55,200,3.696348246335983,0.9002521431446076,398.1,1.0,1199,-0.01524986192700453,185.75,0.13274345674552024,1.2428848319310015
9600000,0.9415457248687744,1339.81,200,4.176337423324585,0.8787736970186234,398.1,1.0,1200,-0.01668007496627979,198.27,0.14618212689645588,1.9767725930348876
9608000,1.0044423693418503,1409.89,200,3.147238879203796,0.9417233461141586,400.80000000000007,1.0,1201,-0.008766542066587136,212.3,0.09170090112835169,1.0976119914755587
9616000,1.0021954560279847,1539.6,200,2.787170253992081,0.9356652635335923,408.1,1.0,1202,-0.017660192915936932,235.55,0.06749126859940588,0.8894084408559074
9624000,0.9865436542034149,1577.42,200,2.355283576846123,0.9153199535608292,408.1,1.9000000000000004,1203,-0.009948465013876558,240.51,0.06080719984136522,0.734560891522445
9632000,0.9547972702980041,1650.61,200,3.4543457186222075,0.915022264122963,408.1,2.9000000000000004,1204,-0.001746160143520683,253.58,0.11712878891266883,1.1005627518759666
9640000,0.9528182876110077,1685.38,200,3.8416849756240845,0.898878606557846,408.1,3.9000000000000004,1205,-0.0015271375584416092,260.37,0.12899523066356777,1.302875660606349
9648000,0.9557082027196884,1743.21,200,3.6329383778572084,0.9142928445339202,408.1,18.400000000000006,1206,-0.00941326366712019,270.83,0.0979687668569386,1.4020538673042335
9656000,0.9510526549816132,1853.77,200,3.065597063302994,0.9246041548252105,409.2,46.800000000000004,1207,-0.01806307186256163,289.59,0.07442371244542301,1.3700658974149524
9664000,0.9146163547039032,1958.51,200,3.4154566180706025,0.9127987176179886,411.20000000000005,98.89999999999999,1208,-0.018472043240981294,308.24,0.1005324558634311,1.1705169610359214
9672000,0.9334294980764389,1975.48,200,2.5492606598138807,0.9429931169748307,411.20000000000005,116.20000000000002,1209,-0.011720333767298143,311.97,0.06232781378552318,0.8235828392083833
9680000,0.9459002739191056,1811.02,200,3.869997361898422,0.3664855080842972,413.1,36.900000000000006,1210,-0.02967669876408763,278.49,0.1555040745437145,1.7565616274811564
9688000,1.1160175001621246,1728.94,200,2.182544444799423,0.6388579529523849,413.1,2.0,1211,-0.017776343759906013,264.62,0.03904325074516237,0.9854022495587925
9696000,0.9944860422611237,1680.27,200,2.447413074970245,0.8363963425159454,409.5,2.0,1212,-0.0056852888348475975,253.59,0.05684258399996907,0.8437546782291048
9704000,0.9483508491516113,1654.02,200,3.199928622841835,0.887715870141983,408.1,2.0,1213,-0.014761180594796315,248.0,0.0972651540953666,1.107001353571494
9712000,0.9421737289428711,1650.78,200,3.9811434781551363,0.8661527574062348,408.0,2.0,1214,-0.01814427915829583,248.56,0.1281345222517848,1.3044808493847002
9720000,0.9856564843654633,1619.01,200,2.6090461128950118,0.9079632794857025,408.0,2.0,1215,-0.011974395303986966,240.04,0.06765326349064708,0.8618815092391441
9728000,0.9037326693534851,1619.01,200,3.1370820927619936,0.9156387490034104,408.0,2.0,1216,-0.01259267303859815,240.04,0.08260680202394724,1.0123850697069807
