episode_length,PMM:episode_rewards,policy_loss,fps,frames,epoch_idx,grad_norm,policy_entropy,advantage_norm,value_loss,P01:episode_rewards,P09:episode_rewards,explained_variance
191.35,1.62,-1.539565906568896e-05,1067,8592000,1074,0.03995548520166983,1.3855897521972655,0.255554330162704,0.000629003630947409,0.0,4.0,0.7815858501195908
190.62,1.56,-1.4897649343765806e-05,1067,8600000,1075,0.032221836790365985,1.3854882967472077,0.22016042083501816,0.0003965240744946641,0.0,4.0,0.9540529447793961
191.69,1.6,-0.00014702543485327623,1068,8608000,1076,0.024416256881939997,1.3849794614315032,0.17078553725033999,0.00023541984797702752,0.0,4.0,0.9208035790920257
194.9,1.69,0.00015314403932279675,1068,8616000,1077,0.03865824611053736,1.3858603847026825,0.2778397300094366,0.0008564726364056696,0.0,4.0,0.7432346832752228
181.23,1.36,0.00017915735123096965,1068,8624000,1078,0.03284726899197685,1.3859665882587433,0.2494342438876629,0.0005655649390064355,0.0,4.0,0.8274904251098633
174.81,1.18,-0.0001570293393888278,1068,8632000,1079,0.032861768261353445,1.3856043541431426,0.22862112119793893,0.0004583855239434342,0.0,3.0,0.493482945561409
177.39,1.21,-0.00018916047265520318,1068,8640000,1080,0.030193841485825094,1.3851349461078644,0.22007036186754703,0.0004638683891425899,0.0,3.0,0.9462950146198272
185.47,1.43,-0.00011534387883330055,1069,8648000,1081,0.04611351481992712,1.3848573565483093,0.27669898271560667,0.0007869202954316279,0.0,3.0,0.871126856803894
187.53,1.5,0.00014686593116493895,1069,8656000,1082,0.0329797663229176,1.384763480424881,0.2283465265110135,0.0004203775091082207,0.0,3.0,0.6927891325950623
180.89,1.34,6.183044497447554e-05,1069,8664000,1083,0.03211628809944471,1.3852246463298798,0.23273846492171288,0.0004382590536988573,0.0,3.0,0.9168385273218155
189.09,1.57,-9.231555738551833e-05,1069,8672000,1084,0.0405596795097006,1.3853231394290924,0.2715422207862139,0.0006211917773180176,0.0,3.0,0.9407300269603729
186.53,1.5,5.061234172899276e-05,1069,8680000,1085,0.03665578847615323,1.385397083759308,0.25133411392569543,0.0005431792169838445,0.0,3.0,0.8138015764951706
173.47,1.15,4.757638089358807e-07,1070,8688000,1086,0.033612786136636236,1.3857518351078033,0.23813372500240804,0.0005366164612496504,0.0,3.0,0.2004134500026703
172.49,1.14,-5.576269131779554e-05,1070,8696000,1087,0.023713164474727176,1.3854938459396362,0.16639013975858688,0.00022626145728281698,0.0,2.0,0.7942499387264251
178.87,1.26,2.141079748980701e-06,1070,8704000,1088,0.030243942274223855,1.3856408751010896,0.20563487645238637,0.0003608845151575224,0.0,3.0,0.9562286412715912
185.29,1.43,-0.00017106921229242288,1070,8712000,1089,0.04054014946269162,1.3853082370758056,0.2548180903494358,0.0005499582778793411,0.0,4.0,0.8872403275966644
199.29,1.86,9.360300871776417e-05,1070,8720000,1090,0.031351338374941765,1.3845242357254028,0.2144003113731742,0.00036429496218261194,0.0,4.0,0.9089849734306336
200.48,1.97,-3.27445052244002e-05,1071,8728000,1091,0.03167173855336121,1.3853489196300506,0.20497584138065578,0.00037385677826932805,0.0,4.0,0.5109680247306824
179.15,1.37,-1.45481694744376e-05,1071,8736000,1092,0.028640132651491377,1.3856959187984466,0.20076584797352554,0.0003704955165812862,0.0,3.0,0.841599246263504
184.26,1.49,0.00020392015510878992,1071,8744000,1093,0.02830235175527746,1.3857577848434448,0.20534018658101558,0.0003132626659862581,0.0,3.0,0.8838468772172928
183.21,1.46,-0.0001522869522750625,1071,8752000,1094,0.03158612995762815,1.3858837819099425,0.22629617102444172,0.0004529385537171038,0.0,3.1000000000000085,0.9302024322748185
184.14,1.44,-0.00014561638139639398,1071,8760000,1095,0.021723038219006643,1.3860460114479065,0.1591467949748039,0.00023633314940525453,0.0,4.0,0.817224628329277
174.17,1.14,0.00017090187579015036,1072,8768000,1096,0.02757185786302323,1.385800940990448,0.2002441579475999,0.0004040600491043733,0.0,3.0,0.8498757952451705
175.54,1.21,-0.0004038610603311099,1072,8776000,1097,0.04193771442406133,1.3855787563323974,0.2338635192066431,0.00044926679252967007,0.0,3.0,0.7991543316841125
184.45,1.44,-3.9157857827376575e-07,1072,8784000,1098,0.04266115490913582,1.3846814441680908,0.28666904881596567,0.0007219251446076669,0.0,3.0,0.8462254899740219
187.47,1.56,-0.00014428865069930906,1072,8792000,1099,0.03747228214075595,1.3847440946102143,0.26167745314538476,0.0005741064814719721,0.0,4.0,0.7642537337541581
180.09,1.4,0.00012639668682822957,1072,8800000,1100,0.04011624951045898,1.3852554607391356,0.25193154096603393,0.0006034306370020204,0.0,3.0,0.9438278508186341
183.68,1.45,-0.00023786624158674384,1072,8808000,1101,0.030375021882614428,1.3856329321861267,0.20899800900369883,0.00044631366656176395,0.0,3.1000000000000085,0.8588873499631882
179.77,1.34,4.7660207201261075e-06,1073,8816000,1102,0.03510235976820255,1.385777006149292,0.24779563583433628,0.0005546209129715863,0.0,3.0,0.8936116975545884
179.97,1.33,2.1453194785863162e-05,1073,8824000,1103,0.03100561921674473,1.3853544545173646,0.22440029472112655,0.0004561099245802325,0.0,3.0,0.7394106537103653
185.2,1.46,-1.096484818845056e-05,1073,8832000,1104,0.023231793611445308,1.385475106239319,0.16307998437434434,0.00021290608350682305,0.0,4.0,0.9515738677978516
188.64,1.51,-0.00014981245665694588,1073,8840000,1105,0.030418363320285535,1.385431751012802,0.1991144509240985,0.00036872400549327724,0.0,4.0,0.8518709862232208
194.51,1.69,1.1567090914468282e-05,1073,8848000,1106,0.0343737323967728,1.3850583028793335,0.22646244592964648,0.0004299979138886556,0.0,4.0,0.7591410142183304
178.11,1.32,0.00020085035495867487,1074,8856000,1107,0.035109407551408914,1.3854558324813844,0.2390729634463787,0.0006460865187909804,0.0,3.0,0.6471665734052658
182.55,1.36,-3.718531792401336e-05,1074,8864000,1108,0.03401479122383248,1.3857292938232422,0.23869439594447614,0.000462848788483825,0.0,3.0,0.9406445986032486
195.85,1.71,-0.00015916255530100897,1074,8872000,1109,0.041019361186749384,1.3857997453212738,0.2869865795969963,0.0006992660701143905,0.0,4.0,0.8977382862567902
194.09,1.65,9.203237101246487e-05,1074,8880000,1110,0.036883684397660835,1.3858640277385712,0.24248447086662053,0.0005061563367053167,0.0,4.0,0.7111145043373108
176.85,1.22,-0.00017820602093706838,1074,8888000,1111,0.02568202968539597,1.386100459098816,0.17341849964112044,0.0002524695339889149,0.0,3.0,0.057786391973495485
163.21,0.88,0.00033322126073471737,1075,8896000,1112,0.03873356875807132,1.3858318793773652,0.24308200083673,0.0005839225765885203,0.0,2.1000000000000085,0.7160235899686813
169.28,1.04,-5.628073049592786e-05,1075,8904000,1113,0.026986467955812447,1.38566379904747,0.18905621547251938,0.00032535332613406356,0.0,3.0,0.732517723441124
176.26,1.22,1.3700371728191385e-05,1075,8912000,1114,0.024575861451034887,1.3858369815349578,0.17082509607076646,0.00023712127605904243,0.0,3.0,0.8965066730976105
171.23,1.07,-6.956833676667884e-06,1075,8920000,1115,0.02751165124874396,1.3857986748218536,0.18441298276185988,0.0002824116410647548,0.0,3.0,0.8258704209327697
172.71,1.09,-5.503198401129339e-05,1075,8928000,1116,0.02431019426751074,1.385605218410492,0.16739622604101898,0.00023995297699002548,0.0,3.0,0.910911038517952
175.75,1.15,-0.0003577740951004671,1075,8936000,1117,0.044384107888527286,1.3857118844985963,0.23382283609360457,0.0006511539213715878,0.0,3.0,0.796426597237587
184.43,1.35,3.390337602468207e-05,1076,8944000,1118,0.027924070017079704,1.3849835658073426,0.2037100851908326,0.0003698081492802885,0.0,4.0,0.895432299375534
179.99,1.27,8.199996940675192e-05,1076,8952000,1119,0.039350391609723784,1.3853654766082764,0.2698481732606888,0.0007408480073172541,0.0,4.0,0.7324164110422134
168.3,1.0,6.22361118439585e-05,1076,8960000,1120,0.0218289633428353,1.385558444261551,0.16166225090622902,0.00020117224814384827,0.0,3.0,0.8007337701320648
176.61,1.25,-6.0987022588960823e-05,1076,8968000,1121,0.032372379520623995,1.3852734613418578,0.22814029969275,0.00039222887990035814,0.0,3.0,0.8570504462718964
183.48,1.43,6.664080215159628e-05,1076,8976000,1122,0.025827121049310287,1.3848145830631255,0.1774237573891878,0.00030416549947403837,0.0,3.1000000000000085,0.7619280660152435
174.6,1.18,-1.2626181342056952e-05,1076,8984000,1123,0.02391761817243128,1.3854170274734496,0.16729052856564522,0.00021680570118405739,0.0,3.0,0.903360932469368
172.91,1.16,-6.221095063665416e-05,1077,8992000,1124,0.036106550296500506,1.385496654510498,0.24262135192751885,0.0005380633691493131,0.0,4.0,0.7031894677877426
171.21,1.15,-3.121338020719122e-05,1077,9000000,1125,0.03405678165592646,1.3843913793563842,0.23305382892489435,0.0004915127826643584,0.0,3.0,0.5776319569349289
174.98,1.25,0.00010334821901778923,1077,9008000,1126,0.03875089254443954,1.3844190061092376,0.2677917670458555,0.00070805949595524,0.0,3.0,0.6079737067222595
181.34,1.41,5.8988198486531476e-05,1077,9016000,1127,0.025810944230416095,1.3856159090995788,0.19189824603497982,0.00030166138416461765,0.0,3.0,0.9538964921236038
184.66,1.42,-0.00010425907913258925,1077,9024000,1128,0.03915326438505263,1.3854973566532136,0.2460755967721343,0.0005297161813359707,0.0,4.0,0.9022934585809708
189.76,1.51,4.9976771665569684e-05,1078,9032000,1129,0.0349526502673769,1.385871729850769,0.23274645283818246,0.0005440221645039855,0.0,4.0,0.7815453225374221
186.42,1.46,-0.00011578011956771661,1078,9040000,1130,0.04042615085144287,1.384862654209137,0.285750368013978,0.0008340783848325373,0.0,3.0,0.823708524107933
183.67,1.39,7.917558801636914e-05,1078,9048000,1131,0.029099611976536807,1.3851456761360168,0.21234030719846486,0.0003804200702688831,0.0,3.1000000000000085,0.8768769413232803
179.97,1.35,-0.00013850518778781406,1078,9056000,1132,0.026463697323096173,1.385895813703537,0.183124830275774,0.00030547357080649816,0.0,4.0,0.6636947691440582
177.38,1.35,2.3421367804985492e-05,1078,9064000,1133,0.03729445992844631,1.385722464323044,0.24114636152982713,0.000574407273416,0.0,4.0,0.9074931037425995
179.49,1.32,0.0001223387278150767,1079,9072000,1134,0.03165714748332569,1.3854529142379761,0.22028022967278957,0.00044971881769470203,0.0,3.0,0.9413977247476578
171.51,1.09,-0.00011813989083748311,1079,9080000,1135,0.02443015787228079,1.385860891342163,0.17593612428754568,0.0002834811478442134,0.0,3.0,0.8936359661817551
175.02,1.2,6.674849750197609e-05,1079,9088000,1136,0.03270469786295901,1.3857879161834716,0.2187886144220829,0.0005082767860585591,0.0,4.0,0.9013958674669266
181.38,1.31,-0.0001685388820260414,1079,9096000,1137,0.033458600548657104,1.3857893764972686,0.2229231736063957,0.00044174266832669673,0.0,4.0,0.6334228539466857
179.11,1.23,4.240863141603768e-05,1079,9104000,1138,0.030315771135602174,1.385960603952408,0.2115789560601115,0.0004241486686260032,0.0,3.1000000000000085,0.8356508326530456
179.36,1.28,2.5188411455019378e-05,1079,9112000,1139,0.04209357170881362,1.3854113054275512,0.2898444391787052,0.0008932227039076679,0.0,3.0,0.7793839913606644
172.92,1.18,-0.0001836661744164303,1080,9120000,1140,0.04679385367218962,1.38580295085907,0.2871813800185919,0.0008064576802644296,0.0,3.0,0.7013728177547455
180.84,1.39,0.00015221271256450565,1080,9128000,1141,0.0394961135799545,1.3859580993652343,0.2638724824786186,0.0006982333423002274,0.0,3.0,0.9236362189054489
184.31,1.41,-6.525322616653284e-05,1080,9136000,1142,0.022149218904033877,1.3860615742206575,0.16702196937054395,0.0002263539449268137,0.0,4.0,0.8170357942581177
179.32,1.29,-1.3107598606438842e-05,1080,9144000,1143,0.0279324044815295,1.385611046552658,0.1949608366191387,0.0002999426191763632,0.0,4.0,0.8949697083234787
174.25,1.2,-2.9626278919749893e-05,1080,9152000,1144,0.040774173252374334,1.3858234262466431,0.2645796790719032,0.0006465261829362134,0.0,4.0,-0.644741330742836
181.7,1.39,0.0001802890556609782,1080,9160000,1145,0.037796792925518866,1.3859598135948181,0.2533733102492988,0.0005618455733929295,0.0,4.0,0.5142892324924468
185.27,1.46,-0.0001439447750453837,1081,9168000,1146,0.026178245734422102,1.386022882461548,0.18649145122617483,0.00027303508628392594,0.0,3.0,0.653715147972107
178.93,1.31,0.0001863862742720812,1081,9176000,1147,0.03861567664796184,1.385266855955124,0.2425070124864578,0.0005079082416341407,0.0,3.0,0.9311237329244614
186.26,1.51,-0.00017748311352988822,1081,9184000,1148,0.03140835638939612,1.3854070842266082,0.2187225890532136,0.0004505250881175016,0.0,4.0,0.7648461055755615
188.55,1.6,2.8164652030682193e-06,1081,9192000,1149,0.040893021158238965,1.3854831278324127,0.2643027461320162,0.0006638458039378748,0.0,4.0,0.904493579864502
184.69,1.5,-3.304217389086261e-05,1081,9200000,1150,0.02915583424166588,1.385436362028122,0.198887199126184,0.0003398545378877316,0.0,3.1000000000000085,0.7378578364849091
186.1,1.48,6.000207604301977e-05,1082,9208000,1151,0.026482102321061282,1.3842949485778808,0.18848936688154935,0.0003081603762893792,0.0,4.0,0.9482995587587356
187.91,1.5,-3.7430619704537095e-05,1082,9216000,1152,0.024868638208554388,1.384916455745697,0.18767057351768016,0.00033603703592234525,0.0,4.0,0.9247756576538086
180.73,1.34,1.1669280529531535e-05,1082,9224000,1153,0.03252783139159228,1.3857333052158356,0.22370867148041726,0.0004182203504387871,0.0,3.0,0.8143653815984726
169.94,1.09,-2.9720270249526947e-05,1082,9232000,1154,0.038911469250424116,1.385879168510437,0.2440131490677595,0.0005224667059883359,0.0,2.1000000000000085,0.8598527365922928
175.07,1.18,-5.6869169072797375e-05,1082,9240000,1155,0.030632141581147167,1.3860503399372102,0.20897417597472667,0.000443232010857173,0.0,3.0,0.9076196616888046
181.85,1.31,4.687484841269907e-05,1082,9248000,1156,0.02698606995465843,1.3858154034614563,0.19685605548322202,0.00033761530241463336,0.0,3.1000000000000085,0.4969646692276001
174.93,1.16,1.495927237556316e-05,1083,9256000,1157,0.029162084964957185,1.3852014017105103,0.19075832802802326,0.0003366286187338119,0.0,3.0,0.8299814403057099
174.19,1.22,-8.065592483035289e-05,1083,9264000,1158,0.03489550101633836,1.3856422650814055,0.2504163150116801,0.0005507609662527102,0.0,3.0,0.7628885793685913
172.49,1.17,7.231910043628887e-05,1083,9272000,1159,0.02964080925571292,1.3854642987251282,0.20589799050241708,0.0005335463566007092,0.0,3.0,0.7239110493659973
178.7,1.28,0.000333699380453254,1083,9280000,1160,0.05801778314905842,1.3856841921806335,0.33486291833221915,0.0010838266035352716,0.0,3.1000000000000085,0.7654153209924698
182.18,1.38,-0.00011627500651229639,1083,9288000,1161,0.03135563566112181,1.3857170474529266,0.22297981787472965,0.0005415643612286658,0.0,4.0,0.759526794552803
184.24,1.42,-0.000270514320473012,1083,9296000,1162,0.03882808296211393,1.383997949361801,0.26336383882910014,0.0006143086861811753,0.0,3.0,0.5168843525648117
183.69,1.43,4.264148170477711e-05,1084,9304000,1163,0.027368711290944883,1.3855497694015504,0.1952748652547598,0.0003616247062018374,0.0,3.0,0.7422092282772064
180.41,1.33,-9.700014292320703e-05,1084,9312000,1164,0.04394255675372109,1.3859146964550018,0.2636957985907793,0.0007108833099118783,0.0,4.0,0.8413908231258392
175.24,1.18,0.00015901117949397304,1084,9320000,1165,0.02926948936557887,1.3858179080486297,0.21118234973400832,0.0003642453148677305,0.0,3.0,0.7116687291860581
178.67,1.26,-2.7029449411202224e-05,1084,9328000,1166,0.030809957200139217,1.3853732824325562,0.21824802368879317,0.0004113229702124954,0.0,3.0,0.9593524670600891
180.32,1.31,0.00026675861721741967,1084,9336000,1167,0.03412265329646357,1.3857838654518126,0.2332294952496886,0.00046525960433427824,0.0,3.0,0.7640705800056458
175.56,1.23,-0.0005704185847753251,1084,9344000,1168,0.042586554610668646,1.385291293859482,0.23159800667315722,0.0006232405996524904,0.0,3.0,0.3621645224094391
177.7,1.3,-4.016840539406985e-06,1085,9352000,1169,0.042365455479846145,1.3849720859527588,0.27602891720831396,0.0006612781296826142,0.0,3.0,0.7722255343198776
184.83,1.47,5.693723142030649e-05,1085,9360000,1170,0.03545020007008498,1.3853709995746613,0.23991918697953224,0.0004943824111614958,0.0,3.1000000000000085,0.8315717214345932
184.59,1.43,0.00010968119167955592,1085,9368000,1171,0.03527720953214349,1.3856201124191285,0.22587505288422108,0.000524268368644698,0.0,3.0,0.8011234366893768
183.14,1.37,-7.158014697779436e-05,1085,9376000,1172,0.04038476826463864,1.3858631038665772,0.2600126241147518,0.0008071288637438556,0.0,3.0,0.7519232457876206
176.72,1.27,0.00016451946412416875,1085,9384000,1173,0.031138255772739744,1.3858302998542786,0.2173465535789728,0.00039130904184276005,0.0,3.0,0.9034437406063079
174.17,1.21,-0.0001785301467316458,1085,9392000,1174,0.029475358122919137,1.385823050737381,0.2061040772497654,0.0003571746017678379,0.0,3.0,0.9045601844787597
178.44,1.3,4.213293137581786e-05,1086,9400000,1175,0.03190810089636671,1.3852314293384551,0.2425172848254442,0.0005049905138457689,0.0,3.0,0.3644500690698624
175.14,1.23,-0.0001669862869221106,1086,9408000,1176,0.03147527354260827,1.3858582866191864,0.22298959031701088,0.00040537287062761604,0.0,3.0,0.9464708906412125
176.69,1.25,0.00018707539544266183,1086,9416000,1177,0.03707352388855466,1.3858780360221863,0.22174194648861886,0.0004167515337030636,0.0,3.0,0.724141543507576
187.38,1.5,-4.7006128006614745e-05,1086,9424000,1178,0.02980731567299491,1.385294269323349,0.21412730410695077,0.0003625849144737003,0.0,4.0,0.9163399446010589
187.11,1.52,2.5370807852596043e-05,1086,9432000,1179,0.031161728483019083,1.3850534331798554,0.2154097555577755,0.0003788427499603131,0.0,4.0,0.9597071975469589
185.7,1.47,3.0409310274990274e-05,1086,9440000,1180,0.04395712276478147,1.3858353650569917,0.274014655277133,0.0006645391750498675,0.0,3.1000000000000085,0.7471932071447372
186.39,1.48,0.00023537279732408934,1087,9448000,1181,0.043412200381817846,1.3856966066360474,0.27324254423379896,0.000668539118632907,0.0,3.1000000000000085,0.8377041304111481
179.18,1.32,-0.000392352206617943,1087,9456000,1182,0.03213327600734158,1.3858832561969756,0.22736491713672877,0.0004844483461420168,0.0,3.0,0.8271258527040481
183.0,1.42,8.004853043530602e-07,1087,9464000,1183,0.040093327444929744,1.3848482441902161,0.2532986517250538,0.0005843489816834335,0.0,3.0,0.8486751180887222
179.46,1.31,-5.178980936761945e-06,1087,9472000,1184,0.026617141152023894,1.3850327348709106,0.18801696363836526,0.0002833936369916046,0.0,3.0,0.9486167562007904
177.63,1.28,-2.29550976655446e-06,1087,9480000,1185,0.0392051394186509,1.3855021786689758,0.24887386918067933,0.0005584999024358695,0.0,3.0,0.15980319261550904
177.65,1.28,-3.385965932238833e-05,1087,9488000,1186,0.025791600611269828,1.3854102718830108,0.17870768826454878,0.0002893976678387844,0.0,3.1000000000000085,0.9491460353136063
176.36,1.2,1.9776463450398296e-05,1088,9496000,1187,0.029355262503733028,1.3856216871738434,0.19309085723012687,0.00032645043978845933,0.0,3.1000000000000085,0.7808008450269699
190.77,1.51,9.787695365957916e-05,1088,9504000,1188,0.036863223795722266,1.3856054365634918,0.24991003286093474,0.0006609819978257292,0.0,4.0,0.8616174060106278
197.98,1.67,-0.000165108332366799,1088,9512000,1189,0.03127996578660136,1.3857798719406127,0.21177453756332398,0.00037514299769100037,0.0,4.0,0.7893928551673889
197.08,1.68,-4.227812823955901e-05,1088,9520000,1190,0.024995827476484232,1.3853756821155547,0.1859270066395402,0.00027310701636451995,0.0,4.0,0.9503346973657608
192.27,1.64,0.00016845585058035794,1088,9528000,1191,0.0323909129495942,1.3860320055484772,0.21084525413811206,0.00035070783078481325,0.0,4.0,0.9370347684621811
188.22,1.6,-3.6775003900402224e-05,1088,9536000,1192,0.030655879583332234,1.385879306793213,0.2215358851104975,0.00038734297926566795,0.0,4.0,0.8411323988437652
182.19,1.43,-4.034695361042395e-05,1089,9544000,1193,0.035126436177201036,1.385362446308136,0.22191143225878476,0.00043941979527517105,0.0,4.0,0.7679483282566071
177.03,1.26,2.6119812555407408e-05,1089,9552000,1194,0.034334741267413184,1.385597871541977,0.23898990094661712,0.0005565671298245434,0.0,3.0,0.7101239603757858
182.35,1.41,6.1546620599983726e-06,1089,9560000,1195,0.03170571146232183,1.3858178222179414,0.21486880987882614,0.00033877176349051297,0.0,3.0,0.8679587185382843
176.23,1.22,3.573514095478458e-06,1089,9568000,1196,0.029436874266924592,1.385870646238327,0.19403476040810347,0.0004288890542011359,0.0,3.0,0.7874973082542419
174.17,1.15,5.205018875130918e-05,1089,9576000,1197,0.03936565576823502,1.3858700001239777,0.2578730833530426,0.0006212789214441728,0.0,3.0,0.9277088713645935
176.26,1.25,-7.177182204031851e-05,1089,9584000,1198,0.024279558422009268,1.3859664905071258,0.1775339436903596,0.00023867103111115283,0.0,3.0,0.8790080207586288
184.88,1.45,2.3851746518630535e-05,1090,9592000,1199,0.02783557038100216,1.3853005361557007,0.18759000446647406,0.0002889191076974384,0.0,4.0,0.8782606136798858
182.37,1.35,-5.032089989981614e-05,1090,9600000,1200,0.027139486032380797,1.3858918166160583,0.20813930436968803,0.000335740868558787,0.0,3.0,0.7911806428432464
171.16,1.09,2.4059177594608627e-05,1090,9608000,1201,0.02405628689965418,1.3859100115299225,0.16547147933393716,0.0002069115709491598,0.0,3.0,0.8987956207990646
181.37,1.35,0.00020142580924584764,1090,9616000,1202,0.03824011530309059,1.3857248842716217,0.2693927108496428,0.0006065507428866112,0.0,4.0,0.6289251005649567
191.49,1.66,-0.00021812986313307192,1090,9624000,1203,0.04417431040843464,1.3848562836647034,0.28217333521693944,0.000707512330282043,0.0,4.0,0.8163650572299957
179.26,1.35,4.687481665314408e-05,1090,9632000,1204,0.0326917170494816,1.3849345242977142,0.23461111929267645,0.0005165775730711175,0.0,3.1000000000000085,0.8632753837108612
175.31,1.21,-0.0001408620000438532,1091,9640000,1205,0.03177684736848549,1.3852954113483429,0.21982729401439427,0.00042621356407835265,0.0,3.0,0.9108966982364655
177.76,1.27,5.267173572860884e-05,1091,9648000,1206,0.03089846281756786,1.385333755016327,0.2054289983212948,0.00038493573303640007,0.0,3.0,0.7892915546894074
173.43,1.15,8.370436829864047e-05,1091,9656000,1207,0.026644335087943692,1.3852980315685273,0.1857199440523982,0.00028604756813365383,0.0,3.0,0.9010438460111618
175.41,1.19,-0.00035012194246519357,1091,9664000,1208,0.03405224739312222,1.385415198802948,0.22724244773387908,0.0005120471265581728,0.0,3.0,0.8895615231990814
181.07,1.39,0.00020402448615641333,1091,9672000,1209,0.03971158361361922,1.38582585811615,0.2553477248549461,0.0006689333051326685,0.0,3.0,0.9241409301757812
187.55,1.56,-0.00048747268800070743,1091,9680000,1210,0.051365884239342637,1.3859514772891999,0.2918381205201149,0.0009088501719816122,0.0,4.0,0.7657005649805069
177.25,1.27,0.00019885717149008996,1092,9688000,1211,0.03895045261616183,1.3858768248558044,0.26941707015037536,0.0007107054609423358,0.0,3.0,0.7261629605293274
179.43,1.32,-0.0001519778140936978,1092,9696000,1212,0.03404029979332167,1.385978569984436,0.23789207577705385,0.0004477592953844578,0.0,3.1000000000000085,0.9208107906579971
189.75,1.55,0.00013656457071192562,1092,9704000,1213,0.055932244431524954,1.385920169353485,0.3269403797388077,0.0011115451022669731,0.0,4.0,0.9149750787019729
186.66,1.5,-5.479381885379553e-05,1092,9712000,1214,0.029463579147097078,1.3856296801567078,0.22437233716249466,0.00040845090046786936,0.0,3.1000000000000085,0.8286881595849991
186.65,1.51,-0.00021478426966496046,1092,9720000,1215,0.029330998905503634,1.3853347766399384,0.20557909801602364,0.0003835067277577764,0.0,4.0,0.944477544426918
186.49,1.5,-5.333501976565458e-06,1092,9728000,1216,0.04215671241790602,1.3852542674541473,0.26340129248797894,0.0006196618488320383,0.0,4.0,0.8627378606796264
180.09,1.32,-6.359849729051348e-05,1093,9736000,1217,0.03247932413344419,1.3856966197490692,0.22589875645935537,0.0004829427955883148,0.0,3.0,0.8551743566989899
176.04,1.23,9.61657598236343e-05,1093,9744000,1218,0.03795768357518567,1.385803747177124,0.23644363541156055,0.0006802594798591599,0.0,3.0,0.8135708677768707
185.99,1.48,-0.00018736422682195554,1093,9752000,1219,0.03331407323932299,1.3856023347377777,0.22304560527205466,0.00043837807439558676,0.0,3.0,0.793243687748909
184.57,1.47,-0.00010052562385681085,1093,9760000,1220,0.028958193379587934,1.3860491871833802,0.20336770068854093,0.0003482042915857164,0.0,3.0,0.8725375562906266
173.4,1.19,0.00021319451894669328,1093,9768000,1221,0.03257874390555199,1.3859501600265502,0.215494157448411,0.0003851446066983044,0.0,3.0,0.9522791123390197
178.46,1.32,-1.5022786101326346e-07,1093,9776000,1222,0.028229245135025754,1.3858543074131011,0.19143842428922653,0.0003043245507888059,0.0,3.0,0.8705953913927078
182.18,1.41,-0.00014221925243873557,1094,9784000,1223,0.032778214048923456,1.3855497562885284,0.21967729717493056,0.00041913749468221797,0.0,4.0,0.9231454461812973
179.98,1.31,0.00029568421395651965,1094,9792000,1224,0.03690464664226681,1.3855026173591614,0.24017737694084645,0.0004994247895774606,0.0,3.0,0.6932418930530548
178.49,1.25,-0.00022004047505106428,1094,9800000,1225,0.02764928869802035,1.385352065563202,0.2047949678823352,0.0003410252285539173,0.0,3.0,0.5212776857614517
172.62,1.12,3.262462945713196e-05,1094,9808000,1226,0.025258406854320067,1.3857171022891999,0.17490948267281056,0.0002445905427157413,0.0,3.0,0.8847983849048614
174.4,1.18,-5.174042787984945e-05,1094,9816000,1227,0.031147944770786598,1.3854931271076203,0.21541017942130566,0.00037889465751504757,0.0,3.0,0.8767581707239152
178.92,1.31,0.00030679639171239616,1094,9824000,1228,0.03422556446602417,1.384649007320404,0.2467412167042494,0.0006509257192192308,0.0,3.0,0.9073661470413208
181.49,1.43,-0.0003387933531212184,1094,9832000,1229,0.02928391400871049,1.385398998260498,0.20500574499368668,0.0003669121668463049,0.0,3.1000000000000085,0.8918503797054291
179.78,1.35,-4.3863674800377336e-05,1095,9840000,1230,0.03986754244359528,1.3856279611587525,0.25373784858733417,0.0007030640646098618,0.0,4.0,-0.17748236954212188
176.39,1.25,5.352301959646866e-06,1095,9848000,1231,0.026889753887117913,1.3856058347225189,0.19110583938658238,0.0002904344118633162,0.0,3.0,0.855318198800087
176.73,1.28,0.00019773386395172566,1095,9856000,1232,0.02821935756874234,1.385676236152649,0.20277987837791442,0.0003740261930215638,0.0,3.0,0.6087862092256546
176.65,1.29,-0.00014549973209796008,1095,9864000,1233,0.04454948321965414,1.383569016456604,0.27916662372648715,0.0006878421974033699,0.0,3.0,0.8371557980775833
179.61,1.35,-0.0001872024012845941,1095,9872000,1234,0.041361321605577844,1.3830479311943054,0.3171374103426933,0.000915563940325228,0.0,3.0,0.7769477474689483
177.99,1.28,1.5497682252316736e-05,1095,9880000,1235,0.027115627807708032,1.3843698000907898,0.19392963424324988,0.00032712461992559836,0.0,3.0,0.8836175042390824
175.91,1.19,-1.9599790539359675e-05,1096,9888000,1236,0.041231684104784776,1.384811075925827,0.2679432627558708,0.0007223574810450373,0.0,2.0,0.6429665386676788
182.35,1.38,-9.67805809341371e-05,1096,9896000,1237,0.027840273552609634,1.3850242507457733,0.198402092307806,0.0003564060835924465,0.0,4.0,0.8408418852090835
177.23,1.28,-6.169807893456891e-06,1096,9904000,1238,0.030431639882630618,1.3857558834552766,0.20359555788338185,0.0003556759314415103,0.0,3.1000000000000085,0.8816669118404389
181.14,1.34,8.753695721679832e-05,1096,9912000,1239,0.0271790488151004,1.384684909582138,0.1914744694530964,0.0003056436231054249,0.0,3.0,0.9321851253509521
