P09:episode_rewards,frames,approx_kl_divergence,grad_norm,fps,PMM:episode_rewards,episode_length,epoch_idx,advantage_norm,policy_entropy,P01:episode_rewards,policy_loss,clip_fraction,explained_variance,value_loss
255.00000000000043,2897920,0.001577812585009042,0.0497639989815728,235,152.5,342.63,283,15.968717628717423,1.6615441098809243,50.0,-0.0008394026985115488,0.2270751953125,-1.30385160446167e-08,0.007718197561916895
250.0,2908160,0.0023574678082866284,0.05149940409577212,235,145.5,336.15,284,15.96871754527092,1.6641559593379498,25.0,-0.001590202798251994,0.290869140625,-3.3527612686157227e-09,0.007579758772226342
280.00000000000045,2918400,0.0021049483758616818,0.051532313502807806,235,142.25,331.88,285,15.968717628717423,1.7024225071072578,25.0,-0.0011623643375060055,0.255322265625,2.9802322387695314e-09,0.007325559563105344
250.0,2928640,0.0023539777444284483,0.05147070899075161,235,130.5,329.71,286,15.968702065944672,1.6843554221093655,25.0,-0.001173658475454431,0.267529296875,-1.3411045074462891e-08,0.006149990726104448
275.0,2938880,0.002381391967219315,0.0502773024579918,235,130.75,335.07,287,15.968717694282532,1.6641426526010037,25.0,-0.0011585179552639601,0.276171875,-6.7055225372314455e-09,0.007607394339902385
275.0,2949120,0.002416737902069599,0.05086364083329031,235,123.0,328.89,288,15.968717682361603,1.6564098186790943,25.0,-0.0016147341666510329,0.2991943359375,-1.7881393432617187e-08,0.007934679278696422
375.0,2959360,0.0016632124965383355,0.05113701164160093,235,157.25,336.94,289,15.96871783733368,1.5903047278523446,25.0,-0.0014111963726463727,0.221435546875,3.3527612686157227e-09,0.009629875553946477
377.5000000000002,2969600,0.0018025875813009406,0.050480726897591664,235,150.25,326.21,290,15.968717151880265,1.5973357677459716,25.0,-0.0007900541229901136,0.2255859375,-7.078051567077636e-09,0.007243570551327139
330.0000000000004,2979840,0.0025722876662200634,0.049668345046580034,235,145.25,326.13,291,15.968717056512833,1.6185062281787395,25.0,-0.0014978925399191211,0.3109619140625,1.2665987014770507e-08,0.006186908554832371
225.0,2990080,0.0021586016561855105,0.05188210975148146,235,121.5,319.1,292,15.968717652559281,1.6635942608118057,0.0,-0.0014522593752190004,0.282666015625,-8.568167686462402e-09,0.0063940087362425405
300.0,3000320,0.0016142217551191607,0.05044072374783497,235,130.5,325.92,293,15.968717753887177,1.6723466627299786,0.0,-0.0008419272297032876,0.202978515625,6.7055225372314455e-09,0.009744280577615427
300.0,3010560,0.0018724012795019007,0.05027282259796613,235,145.0,326.04,294,15.968717688322068,1.6640718460083008,0.0,-0.0010164651277591475,0.23076171875,-1.4156103134155273e-08,0.008305133014982858
377.5000000000002,3020800,0.0019137576095033637,0.04618683247427513,235,149.0,325.33,295,15.968716484308242,1.6091682337224484,25.0,-0.0011595954096264905,0.255712890625,-7.82310962677002e-09,0.0057638095395077475
307.5000000000006,3031040,0.0025373393707468495,0.04995040776436716,235,120.75,315.58,296,15.96871110200882,1.6356852069497108,0.0,-0.0007251457995153032,0.2889404296875,9.685754776000977e-09,0.0046477711358562605
277.5000000000002,3041280,0.0015902231942391154,0.04772766846608069,235,107.5,314.31,297,15.96871684193611,1.6671994969248771,0.0,-0.0005935953678999795,0.194091796875,2.3469328880310058e-08,0.006788575039814759
175.0,3051520,0.0026915744003588316,0.044806452785269284,235,84.25,309.58,298,15.968715649843215,1.5753354549407959,0.0,-0.0010515490364923607,0.31806640625,-4.470348358154297e-09,0.004097450191071772
150.0,3061760,0.0026963053598080934,0.04850501003022959,235,83.75,309.73,299,15.968717163801193,1.6845899052917956,0.0,-0.0009531209436318023,0.3376708984375,-5.587935447692871e-09,0.005148731975589271
175.0,3072000,0.0016896323167884474,0.048049858310472676,235,91.5,308.98,300,15.968717688322068,1.6170885898172855,0.0,-0.0007772936631226912,0.18818359375,-1.2665987014770507e-08,0.0075659287036614845
200.0,3082240,0.0024986809926247134,0.0458809071620163,235,107.75,311.98,301,15.968715143203735,1.5953124083578587,0.0,-0.0011689251812640577,0.3075439453125,7.450580596923829e-10,0.006185312979408763
250.0,3092480,0.0016647366968413734,0.05162729648420631,235,130.5,318.54,302,15.968717849254608,1.5355071969330312,22.500000000000007,-0.0006959176975215086,0.1959716796875,1.6763806343078613e-08,0.00977896404947387
375.0,3102720,0.0015616728697750658,0.04816935989199341,235,154.0,329.02,303,15.968717610836029,1.5506044283509255,25.0,-0.0008800131494353991,0.173779296875,-7.450580596923829e-10,0.009122748879235587
375.0,3112960,0.002527413423871394,0.05295949043980312,235,159.0,330.58,304,15.96871721148491,1.5174907505512238,25.0,-0.0015015162622148636,0.343701171875,8.568167686462402e-09,0.007152827811682983
305.00000000000045,3123200,0.002020866076684058,0.04885213947227858,235,141.25,324.17,305,15.968717616796493,1.5203617431223393,25.0,-0.001337942516693147,0.2274658203125,1.6763806343078613e-08,0.007310362055432051
225.0,3133440,0.0016117701342977853,0.04774858188817005,235,111.5,312.67,306,15.968715858459472,1.5629158429801464,25.0,-0.0011983280692220433,0.2286865234375,-1.2293457984924316e-08,0.006204464062635395
200.0,3143680,0.001671698109907993,0.04629635907827728,235,102.75,308.97,307,15.968717235326768,1.4637377932667732,25.0,-0.0013632458190841134,0.242333984375,-9.313225746154785e-09,0.005282426678968477
175.0,3153920,0.0019071254960067562,0.04515829392170835,235,94.5,309.58,308,15.968716210126876,1.4681440763175488,0.0,-0.0007934916044177953,0.2342529296875,-1.1175870895385742e-09,0.005819385176471315
175.0,3164160,0.00206258944473916,0.0441465446078108,235,89.0,311.27,309,15.96869199872017,1.5034069418907166,0.0,-0.0006719642537063919,0.23486328125,-1.3411045074462891e-08,0.005746417071277677
202.50000000000023,3174400,0.0022506962524744267,0.04742701349077883,235,111.25,314.84,310,15.968717062473297,1.5830215618014336,0.0,-0.0010942061331661534,0.2891357421875,1.4156103134155273e-08,0.007100088842389596
252.50000000000023,3184640,0.0019525390717717527,0.046361828895936236,235,127.25,321.71,311,15.968717169761657,1.6146252185106278,0.0,-0.0007957074813020881,0.24970703125,3.725290298461914e-09,0.008020298516757406
360.0000000000009,3194880,0.0017863742246902348,0.04998016458927643,235,157.75,326.71,312,15.968717753887177,1.638081581145525,25.0,-0.0011856189048558008,0.212841796875,-1.2293457984924316e-08,0.01036316789045486
382.5000000000007,3205120,0.0017231637428722023,0.052510534800434036,235,180.5,339.3,313,15.968717676401138,1.6634107239544391,25.0,-0.0009879846486001043,0.23798828125,7.450580596923829e-10,0.010025031359691638
452.50000000000017,3215360,0.002140032715755069,0.05574570968106483,235,202.5,346.63,314,15.96871775984764,1.6732011549174786,25.0,-0.0008567972319724504,0.2542724609375,-2.6077032089233397e-09,0.011898940216633491
525.0,3225600,0.001556396348621547,0.05225101140985007,235,235.25,358.59,315,15.968717789649963,1.647481457144022,47.50000000000001,-0.0011385954974684864,0.216650390625,-1.1548399925231934e-08,0.011911417859664652
502.5000000000002,3235840,0.001472775304029028,0.05507112583464704,235,232.75,357.97,316,15.968717747926712,1.7018915079534054,50.0,-0.0009075825852050912,0.2023193359375,-1.0058283805847169e-08,0.012117171942372806
532.5000000000007,3246080,0.0017558620187287488,0.054344832057941064,235,244.75,362.42,317,15.968717700242996,1.7268505819141864,50.0,-0.0009663418313721195,0.2189208984375,-8.195638656616212e-09,0.011312320268916664
525.0,3256320,0.0017105430807760058,0.053942104009314915,235,223.0,357.27,318,15.968717807531357,1.7408219061791896,50.0,-0.0011283735339020495,0.23984375,-8.568167686462402e-09,0.009612845676747384
577.5000000000002,3266560,0.0016065315824675963,0.05704872450601918,235,248.75,359.37,319,15.96871770620346,1.7388709612190723,47.50000000000001,-0.0012116947105823782,0.2402587890625,1.3411045074462891e-08,0.013040724484562815
552.5000000000002,3276800,0.0015803469664888326,0.05516066214553317,235,241.25,353.54,320,15.968717640638351,1.7266857773065567,50.0,-0.0007973421557835536,0.2244384765625,0.0,0.0113211329713522
552.5000000000002,3287040,0.0013265327763264168,0.05755467315994004,235,259.5,355.41,321,15.968718105554581,1.6737897455692292,50.0,-0.0008049756150285247,0.196484375,-1.1175870895385742e-09,0.013540630770512508
550.0,3297280,0.0018793056629874626,0.05434874822644893,235,240.5,350.09,322,15.968717640638351,1.6490533158183098,50.0,-0.0012350218079518528,0.242724609375,7.078051567077636e-09,0.01127171582338633
457.5000000000006,3307520,0.0014434588043059193,0.0555260253726072,235,244.5,354.32,323,15.968717736005782,1.6145260535180568,75.0,-0.0011316536696540425,0.2114501953125,8.195638656616212e-09,0.014086249747197143
375.0,3317760,0.001857729518025053,0.05756773756683249,235,233.75,346.08,324,15.968718022108078,1.6505424812436105,75.0,-0.0013426810121018207,0.273193359375,-2.6077032089233397e-09,0.013714471424100339
375.0,3328000,0.0012568710803520845,0.05414678469128531,235,243.75,349.97,325,15.96871801018715,1.695088904350996,75.0,-0.0009506981779850321,0.1870849609375,-1.6763806343078613e-08,0.013551652859314344
352.5000000000002,3338240,0.0016140842533047817,0.05873352815872836,235,239.0,345.41,326,15.968717956542969,1.7011835113167764,75.0,-0.0012990809456823627,0.23876953125,3.7252902984619143e-10,0.012380878451949684
350.0,3348480,0.001275578779012676,0.05714564207258793,235,239.25,345.9,327,15.968717968463897,1.6892999574542045,97.5,-0.0008920272095565452,0.1802490234375,1.080334186553955e-08,0.013805908692302183
427.5000000000002,3358720,0.0011406130752618538,0.0570102004382191,235,249.25,348.11,328,15.968718063831329,1.6913100175559521,97.5,-0.000757804266322637,0.176123046875,1.862645149230957e-09,0.015143826097482816
477.5000000000002,3368960,0.0014704756500407256,0.056642057716443206,235,258.5,346.52,329,15.968717831373215,1.6967126742005347,100.0,-0.0014195931878930423,0.220703125,-3.7252902984619143e-10,0.013148231869854499
527.5000000000002,3379200,0.0013624549393966845,0.055797620084059675,236,276.5,352.27,330,15.968717813491821,1.7041229344904423,122.5,-0.0009614138671167893,0.1881591796875,-8.940696716308593e-09,0.013870757986296667
602.5000000000002,3389440,0.001351447485205881,0.058055299603308644,236,282.75,351.55,331,15.968717843294144,1.7105864740908145,125.0,-0.0009070054034964415,0.2081298828125,1.080334186553955e-08,0.015263967076316476
527.5000000000002,3399680,0.0012365598633209628,0.054495842720681587,235,273.0,357.38,332,15.968717789649963,1.689192895591259,150.0,-0.0008673058706335724,0.1705322265625,1.601874828338623e-08,0.013146321440581232
525.0,3409920,0.001347234940561748,0.05789818152236318,236,268.75,355.25,333,15.968717736005782,1.6779041394591332,125.0,-0.0008670745464769425,0.1974853515625,-1.4156103134155273e-08,0.013958651888242458
577.5000000000002,3420160,0.0013943237969783694,0.05754263104079362,236,283.75,365.92,334,15.968717956542969,1.6787966310977935,122.5,-0.0012033901886752574,0.2112060546875,4.097819328308106e-09,0.012873131537344307
502.5000000000002,3430400,0.0012114773420933034,0.05797876169949227,236,274.25,365.26,335,15.96871782541275,1.6491747438907622,100.0,-0.0010573832481895807,0.178759765625,-3.725290298461914e-09,0.015415538608795031
405.00000000000045,3440640,0.001151311314083614,0.05554155939658488,236,267.0,360.6,336,15.96871775984764,1.598632525652647,100.0,-0.0009535790966765489,0.1725341796875,-1.1920928955078126e-08,0.01401846278749872
400.0,3450880,0.001257723469393568,0.056060940154091396,236,266.25,354.48,337,15.968718004226684,1.5856370694935322,147.5,-0.0009624381087633083,0.193994140625,-6.332993507385254e-09,0.015280305796477479
377.5000000000002,3461120,0.0014111364927885007,0.0578169359394695,236,254.0,346.56,338,15.968717885017394,1.5764565266668797,150.0,-0.0013449282996589318,0.2177978515625,5.215406417846679e-09,0.014757383592950646
377.5000000000002,3471360,0.0012486862008415755,0.05809098299276307,236,263.75,348.1,339,15.968717992305756,1.5813547134399415,172.5,-0.000914049899438396,0.1864990234375,2.6077032089233397e-09,0.016704022139310836
552.5000000000002,3481600,0.0011206454294580225,0.05816323697347733,236,296.0,352.04,340,15.968717843294144,1.5739934384822845,150.0,-0.0006632817763602361,0.162890625,-4.8428773880004884e-09,0.01573323274642462
550.0,3491840,0.0011585556884483594,0.056331608223149456,236,304.0,354.84,341,15.968717902898788,1.5629630208015441,175.0,-0.0010349094180128304,0.1794189453125,-7.450580596923828e-09,0.016190207668114454
577.5000000000002,3502080,0.0014833170248721218,0.05696610031963554,236,314.0,356.22,342,15.96871787905693,1.5931682914495469,175.0,-0.0013481601847161074,0.2149169921875,1.1175870895385742e-09,0.014426586266199592
525.0,3512320,0.0012706187134526204,0.06043344452582019,236,292.75,354.57,343,15.96871787905693,1.608301091939211,150.0,-0.0011405859728256472,0.1910400390625,1.7881393432617187e-08,0.015319962851935997
502.5000000000002,3522560,0.0011988728222490862,0.05517025282991023,236,286.5,357.73,344,15.968717807531357,1.5753624230623244,150.0,-0.0009629581065382809,0.1776123046875,-1.4156103134155273e-08,0.014043817098718136
527.5000000000002,3532800,0.0012648545331785499,0.05588070355126579,236,294.25,370.55,345,15.968717753887177,1.549581564962864,150.0,-0.0009633588568249251,0.172314453125,2.9802322387695314e-09,0.015015818692336324
575.0,3543040,0.0011553362123095212,0.05196576641667729,236,299.0,377.9,346,15.96871770620346,1.5878808297216893,172.5,-0.0005733644367865054,0.1668701171875,-2.0116567611694337e-08,0.013979660579934716
575.0,3553280,0.0012058917838544403,0.05412068095478849,236,306.0,375.52,347,15.968717944622039,1.625801293551922,175.0,-0.0010120109094714281,0.1816162109375,-4.8428773880004884e-09,0.01601516463997541
575.0,3563520,0.0011944112959483277,0.058122165658353674,236,304.5,375.32,348,15.968718004226684,1.6506039544939994,150.0,-0.0009185835286189103,0.1888671875,-7.450580596923829e-10,0.015683321273536423
577.5000000000002,3573760,0.0012929835449824623,0.053944042971255934,236,294.75,365.88,349,15.968717807531357,1.6529882207512856,125.0,-0.0010480880846444052,0.1800537109375,-7.078051567077636e-09,0.012489236889814492
527.5000000000002,3584000,0.001253952613274123,0.05425479445470022,236,275.75,358.17,350,15.968717753887177,1.625092040747404,125.0,-0.0010508877498068615,0.18212890625,-1.0058283805847169e-08,0.013873305234301369
502.5000000000002,3594240,0.0012456179696329172,0.05168647194968386,236,260.0,355.8,351,15.96871771812439,1.6297630667686462,125.0,-0.0008863633520377334,0.1676513671875,2.9802322387695314e-09,0.012523882934328868
527.5000000000002,3604480,0.0013425206326303396,0.05405111044886154,236,249.25,352.16,352,15.968717789649963,1.6261639326810837,122.5,-0.0007427881380863254,0.20458984375,-2.6077032089233397e-09,0.01127024043671554
552.5000000000002,3614720,0.0011850106013014284,0.052638006894515324,236,239.75,349.54,353,15.968717730045318,1.6121692448854446,75.0,-0.0012508486601291225,0.18974609375,1.3783574104309083e-08,0.012494066693761852
452.50000000000017,3624960,0.0014196612355505066,0.060518013339433296,236,227.0,343.68,354,15.96871783733368,1.5958638325333596,97.5,-0.0012236418151587714,0.2422607421875,-1.1175870895385742e-09,0.013816611267975532
500.0,3635200,0.0010859441382820023,0.053253067099377424,236,244.25,346.14,355,15.968718063831329,1.6133379884064198,100.0,-0.0006086134395445697,0.1612548828125,-2.6077032089233397e-09,0.014581387491489295
525.0,3645440,0.001119260843114489,0.05535584448162857,236,270.25,353.51,356,15.968717950582505,1.6112256221473218,100.0,-0.0008194556918169838,0.1742431640625,-8.940696716308593e-09,0.013607737387064844
502.5000000000002,3655680,0.0012095661228045174,0.05530075023468158,236,274.0,365.13,357,15.968717652559281,1.6285120747983455,125.0,-0.0011615655921559664,0.2090087890625,-4.097819328308106e-09,0.013640434224862474
435.00000000000085,3665920,0.001625159980449098,0.06086862945720324,235,266.0,369.55,358,15.968717801570893,1.665231790393591,125.0,-0.0015218562042718987,0.270263671875,2.2351741790771484e-09,0.01349528065766208
552.5000000000002,3676160,0.001296520587612804,0.058024135524807695,236,269.25,372.96,359,15.968717968463897,1.6558856286108494,125.0,-0.001020699348373455,0.215966796875,7.82310962677002e-09,0.012171445997955744
432.5000000000006,3686400,0.0011240741153073941,0.05336104935386164,235,244.0,355.56,360,15.96871787905693,1.624895579367876,97.5,-0.0006586281589989085,0.1647216796875,-2.0861625671386717e-08,0.012928513245424256
552.5000000000002,3696640,0.0013406619171121292,0.05808050251415016,236,255.0,349.57,361,15.968717908859253,1.6309768840670587,75.0,-0.0009754844923008932,0.21005859375,-1.4901161193847656e-08,0.014405740963411517
600.0,3706880,0.001400281726830599,0.05434028931871504,236,266.5,352.87,362,15.968717712163926,1.6748938776552678,50.0,-0.0009572548402502435,0.2263916015625,0.0,0.011433016390219564
600.0,3717120,0.0016144013006993418,0.05464308440025334,236,255.5,354.31,363,15.968717813491821,1.6929327867925168,50.0,-0.0010921843000687658,0.2358642578125,1.4901161193847657e-09,0.011480209010187536
577.5000000000002,3727360,0.002036497969658058,0.05825535909446936,236,243.75,353.96,364,15.968717700242996,1.6798125952482224,50.0,-0.0017074642746592872,0.307861328125,3.3527612686157227e-09,0.011902625106085907
552.5000000000002,3737600,0.001209699857716373,0.0541604342993819,236,238.5,355.65,365,15.968717843294144,1.6414259254932404,50.0,-0.0008237638299760875,0.192724609375,-9.313225746154785e-09,0.011787570896558464
550.0,3747840,0.00108059403335119,0.053171521518839374,236,227.5,350.32,366,15.968717861175538,1.5964894160628318,50.0,-0.0005304021029587602,0.1680419921875,-3.3527612686157227e-09,0.011027500807540492
525.0,3758080,0.0011572042808893456,0.05135709072657653,236,214.0,350.27,367,15.968717694282532,1.6065982364118099,50.0,-0.0009593705195584335,0.1928955078125,-1.30385160446167e-08,0.008428804126742762
477.5000000000002,3768320,0.0010872032621364268,0.055031353091268734,235,190.75,337.46,368,15.968717819452285,1.6112611785531044,25.0,-0.0003494241154839983,0.1564453125,-4.097819328308106e-09,0.011190348742093192
352.5000000000002,3778560,0.001524859908124654,0.05445471818555788,235,201.25,345.97,369,15.96871771812439,1.569783904403448,50.0,-0.001076463278150186,0.2251953125,3.3527612686157227e-09,0.012340927193872631
327.5000000000002,3788800,0.001068448394681809,0.056809178516266504,235,213.0,349.77,370,15.96871777176857,1.5746045224368572,50.0,-0.0006840278136223787,0.17373046875,4.470348358154297e-09,0.013808063775650225
350.0,3799040,0.0010825546538541174,0.053992864071626324,236,226.25,354.82,371,15.968717628717423,1.5425785839557649,72.50000000000001,-0.0012701749801635742,0.1815673828125,-3.3155083656311036e-08,0.012506762049542885
377.5000000000002,3809280,0.0015375004366774193,0.053033248571491845,236,226.75,356.78,372,15.968717885017394,1.5321605131030083,50.0,-0.001171978161437437,0.226171875,6.332993507385254e-09,0.011382125068666937
500.0,3819520,0.0011673277385227721,0.04886066370241811,236,223.0,359.27,373,15.968712902069091,1.4926007509231567,50.0,-0.0009276534481614362,0.1991943359375,-1.3411045074462891e-08,0.007961534264274484
455.0000000000004,3829760,0.0012023875102272542,0.049586709006534266,236,183.5,347.32,374,15.968717235326768,1.4929829068481921,0.0,-0.000713904597068904,0.17373046875,-1.862645149230957e-09,0.007242618013242464
287.5000000000011,3840000,0.001265263710013187,0.046446331838196735,236,138.0,332.36,375,15.968715453147889,1.4890687629580497,0.0,-0.0007861540936573875,0.19453125,-3.725290298461914e-09,0.006369635186024425
227.5000000000002,3850240,0.0015356375697564318,0.044070131392262284,236,109.25,318.26,376,15.968715125322342,1.5330298468470573,0.0,-0.0007900577304098988,0.195654296875,-2.570450305938721e-08,0.0057708655587248355
307.5000000000006,3860480,0.0013663613224508709,0.049618689159289485,236,123.5,320.33,377,15.968717622756959,1.6100189723074436,0.0,-0.0006511597468488617,0.228759765625,8.940696716308593e-09,0.006992398144393519
307.5000000000006,3870720,0.0015510434399914174,0.05474539213818953,236,131.25,322.61,378,15.968717581033706,1.6662919402122498,0.0,-0.0006395496555342106,0.2302978515625,-2.7194619178771972e-08,0.00882988714492967
300.0,3880960,0.0013438147191266125,0.04827702042185818,236,142.5,325.98,379,15.968717461824417,1.6816570997238158,25.0,-0.0005869181270099944,0.18515625,-1.6391277313232423e-08,0.008577958523528651
302.5000000000002,3891200,0.0015108192574786016,0.05015347256953956,236,157.25,336.64,380,15.968717896938324,1.6312396220862866,22.500000000000007,-0.0011150269172503613,0.23486328125,0.0,0.009562640942021972
400.0,3901440,0.0014765130752607547,0.05209735956170012,236,167.5,335.99,381,15.968717765808105,1.621514841169119,25.0,-0.0014103320743743097,0.2495849609375,-1.2293457984924316e-08,0.010933440194639843
355.00000000000045,3911680,0.0015083753899190811,0.050107504176598164,236,165.25,336.84,382,15.968717557191848,1.6334570840001106,25.0,-0.0005466198526846711,0.23720703125,-1.9744038581848144e-08,0.008185276996118773
350.0,3921920,0.002075788502929754,0.051839571108467895,236,161.25,329.24,383,15.968717539310456,1.624781721830368,25.0,-0.000817716173696681,0.2568603515625,1.5273690223693846e-08,0.008100282367831824
252.50000000000023,3932160,0.0016078201618654475,0.0504961913498454,235,136.25,325.73,384,15.968717288970947,1.6604596175253392,0.0,-0.000981624943233328,0.2577880859375,-2.2351741790771484e-09,0.006641453983502288
225.0,3942400,0.0016090240545963753,0.05036644954403494,235,119.75,319.49,385,15.968717521429062,1.6663224548101425,22.500000000000007,-0.0005199404964514543,0.252734375,-1.4901161193847657e-09,0.00657396897477156
225.0,3952640,0.0013682512238858634,0.05172630209096579,235,117.25,322.03,386,15.968717461824417,1.7150344215333462,0.0,-0.0007673861404327908,0.2579345703125,0.0,0.007907425993641937
275.0,3962880,0.0016035896825485451,0.05446490508042149,235,133.75,328.41,387,15.968717867136002,1.7331069827079773,25.0,-0.001412835579321836,0.27880859375,1.4156103134155273e-08,0.01002268034935696
480.00000000000045,3973120,0.0013335810634714563,0.05580749086790933,235,177.75,340.91,388,15.96871770620346,1.757241750508547,25.0,-0.001086681774177123,0.2460205078125,8.940696716308593e-09,0.01030018291057786
300.0,3983360,0.0020931939067907026,0.05396813326096197,235,171.25,339.97,389,15.968717777729035,1.7786817356944085,25.0,-0.0011029162702470784,0.308251953125,1.0058283805847169e-08,0.008386059679105528
300.0,3993600,0.001124169407893305,0.05276577572014203,235,173.25,340.03,390,15.968717712163926,1.7690904401242733,25.0,-0.0007059025694616139,0.1989501953125,-5.960464477539063e-09,0.010301557808270445
300.0,4003840,0.0015349523926715847,0.057873326485171205,235,178.0,344.28,391,15.96871771812439,1.760836660861969,47.50000000000001,-0.0011116728535853326,0.2793701171875,1.4156103134155273e-08,0.011730723312939517
380.00000000000045,4014080,0.0016531603782595993,0.05733407177211575,235,195.75,349.05,392,15.968717777729035,1.7586217515170575,50.0,-0.0014294591917860088,0.3057861328125,-1.1175870895385742e-09,0.0105730428116658
427.5000000000002,4024320,0.0014396424493071437,0.05581178011472101,235,211.0,350.84,393,15.968717968463897,1.7553979359567164,50.0,-0.0012691190357145387,0.2675048828125,-8.568167686462402e-09,0.01107943845090631
477.5000000000002,4034560,0.0012849741880870623,0.056801640949083965,235,229.0,354.58,394,15.968718004226684,1.7403019718825816,50.0,-0.0008167580052031553,0.23662109375,-2.2351741790771484e-09,0.011838066735072062
362.5000000000011,4044800,0.00134914057084643,0.05824332025503652,235,221.75,352.43,395,15.968717831373215,1.7048297703266144,72.50000000000001,-0.0007914235087810084,0.2504638671875,-1.1175870895385742e-09,0.012499172508250922
355.00000000000045,4055040,0.001215814002412685,0.05559587786583248,235,235.0,358.8,396,15.96871782541275,1.7122421957552434,75.0,-0.0013000852301047416,0.2260986328125,4.8428773880004884e-09,0.01323794855561573
412.5000000000011,4065280,0.0011745998214109932,0.05559061432849026,235,242.0,354.57,397,15.968717843294144,1.72669143602252,75.0,-0.0006554974381288048,0.2015869140625,-1.6391277313232423e-08,0.012611078118061414
355.00000000000045,4075520,0.0013511361807331923,0.0555336238140026,235,232.25,350.76,398,15.968717849254608,1.7040131978690625,72.50000000000001,-0.001181036308844341,0.242431640625,-6.7055225372314455e-09,0.012002670004767424
402.5000000000002,4085760,0.0011622949303841778,0.05293038147811606,235,228.75,349.84,399,15.968717622756959,1.7221880793571471,50.0,-0.0010122723935637624,0.210986328125,4.097819328308106e-09,0.012678476956352824
402.5000000000002,4096000,0.001216540563285662,0.051493630439928086,235,222.0,344.96,400,15.96871775984764,1.6919272877275944,50.0,-0.0009239371571311495,0.2099609375,-2.6822090148925782e-08,0.013076537105371244
500.0,4106240,0.0014178427851732067,0.05638729490561868,235,242.5,344.93,401,15.968717914819717,1.652432668954134,97.5,-0.001099241520569194,0.2448486328125,-8.940696716308593e-09,0.01336172215960687
525.0,4116480,0.0011002761657039172,0.056651256155190545,235,254.5,345.99,402,15.968717700242996,1.6813695318996906,122.5,-0.0005831871192640392,0.19453125,1.1548399925231934e-08,0.013150163701357086
405.00000000000045,4126720,0.0015926446844275687,0.055282578511157233,235,235.75,344.51,403,15.968717646598815,1.7479319900274277,100.0,-0.0009549979520670604,0.2826904296875,-2.2351741790771484e-09,0.010143165243516706
500.0,4136960,0.0011410991699904115,0.05667147127677443,235,225.25,342.94,404,15.968717652559281,1.7494552090764046,72.50000000000001,-0.0007134765342925675,0.2150390625,2.9802322387695314e-09,0.011219212178548332
332.5000000000006,4147200,0.0013317608581928653,0.053273590845000454,235,194.0,340.49,405,15.968717610836029,1.730352444946766,50.0,-0.0009320469041995238,0.23408203125,1.080334186553955e-08,0.008749380269364337
325.0,4157440,0.0011212269790348728,0.05157876365675742,235,184.5,345.33,406,15.968717634677887,1.723450379818678,50.0,-0.0010217373983323341,0.1969482421875,4.097819328308106e-09,0.01155558274476789
380.00000000000045,4167680,0.0011354017719725107,0.05654394149308848,235,195.5,349.99,407,15.968717622756959,1.7088080324232577,50.0,-0.0007184292200690834,0.2090087890625,-6.7055225372314455e-09,0.011286104052487644
380.00000000000045,4177920,0.0012132502336811512,0.055036969197757656,235,215.0,346.97,408,15.968717885017394,1.6874483227729797,50.0,-0.0005627107086183969,0.1892578125,-1.0430812835693359e-08,0.013635170193447265
500.0,4188160,0.0013116457762180288,0.054390832179496376,235,225.25,342.98,409,15.968717920780183,1.717995811998844,47.50000000000001,-0.001088099529442843,0.212109375,2.16066837310791e-08,0.011496795619677869
502.5000000000002,4198400,0.001097885255580877,0.05562791044932789,235,226.75,342.69,410,15.968717604875565,1.7104318931698799,50.0,-0.0007849630470445845,0.196875,1.564621925354004e-08,0.012262859443217167
355.00000000000045,4208640,0.0013518770164409944,0.05257898761469818,235,201.0,336.27,411,15.968717694282532,1.7388658359646798,50.0,-0.0009248860504158074,0.2665283203125,-3.7252902984619143e-10,0.009562709269084734
325.0,4218880,0.0013487682038601178,0.05501689079435729,235,178.75,333.57,412,15.968716412782669,1.744746818393469,25.0,-0.0008855303971358808,0.253857421875,-4.470348358154297e-09,0.008671903065896913
350.0,4229120,0.0013350874820218905,0.05521072766128008,235,159.25,328.34,413,15.968717455863953,1.7565649583935738,25.0,-0.0007721789916104171,0.2484130859375,-1.080334186553955e-08,0.008450447443465237
352.5000000000002,4239360,0.0018349787303407084,0.05178967848350154,235,148.75,323.32,414,15.96871621608734,1.7556542590260507,25.0,-0.0011601573169173207,0.33046875,2.9802322387695314e-09,0.006311771683016332
282.5000000000007,4249600,0.0017891620394181018,0.049413439621931024,235,133.0,320.36,415,15.968704277276993,1.7386342622339725,25.0,-0.0009759041713550687,0.302734375,-1.7508864402770997e-08,0.006952580621625426
250.0,4259840,0.0013721341552852095,0.050216009993094037,235,117.75,310.21,416,15.968717551231384,1.6893541507422924,25.0,-0.0009916264865751146,0.2489990234375,-6.7055225372314455e-09,0.007756930807227036
227.5000000000002,4270080,0.0013682034157781685,0.053967328824114515,235,118.5,313.15,417,15.968718081712723,1.6940821953117848,25.0,-0.0010677594007574953,0.26357421875,-1.9371509552001954e-08,0.008911241998248443
252.50000000000023,4280320,0.0014883324893958162,0.05414803234572434,235,137.25,320.78,418,15.968717521429062,1.7054107308387756,25.0,-0.00118516339607595,0.27783203125,-6.332993507385254e-09,0.009601296785422164
