epoch_idx,frames,PMM:episode_rewards,P09:episode_rewards,policy_entropy,advantage_norm,approx_kl_divergence,P01:episode_rewards,clip_fraction,value_loss,policy_loss,episode_length,explained_variance,fps,grad_norm
812,8314880,7138.75,11505.0,1.6472017832100392,15.968719267845154,0.00014310725350122154,4072.5,0.0884765625,1.9741919096559286,-0.0024393855241214625,1013.81,0.9110359359532595,193,6.556519710238123
813,8325120,6785.0,11425.0,1.655374126881361,15.968719351291657,0.00012301792104868063,4050.0,0.0864013671875,2.0341363014653324,-0.0025580670478120736,979.01,0.8881883535534143,193,5.5203394880465515
814,8335360,6743.0,11357.5,1.6404904492199421,15.968719100952148,0.00010148838086570487,4072.5,0.0699951171875,2.6152912199497225,-0.002187537963618524,970.56,0.8824028510600328,193,7.544879455360947
815,8345600,6729.25,11425.0,1.653321310132742,15.968719327449799,0.0001223303721377326,4050.0,0.088330078125,2.27931907447055,-0.0026605262534758365,971.56,0.8369161956012249,193,5.591218145329665
816,8355840,6684.0,11425.0,1.64886652007699,15.968719285726547,0.00017468274195798946,4050.0,0.0905029296875,2.591729644872248,-0.0024883198238967452,973.78,0.8469265103340149,193,6.909975088885034
817,8366080,6596.0,11437.5,1.6387147203087806,15.968719273805618,0.000124624650167896,3925.0,0.077197265625,2.0725734239444136,-0.002393175273846282,956.56,0.8972240176051856,193,5.996757044705082
818,8376320,6694.0,11552.5,1.6440880008041858,15.968719297647477,0.0001307101711681148,4050.0,0.0826416015625,2.4336082899942992,-0.0023004839400528,967.8,0.8649063602089881,193,6.755001466504586
819,8386560,6584.0,11687.5,1.6571739226579667,15.968719172477723,0.00013906426285638425,3912.5,0.09111328125,2.489240209199488,-0.0023183687131677288,967.69,0.8638015389442444,193,6.627700722068598
820,8396800,6682.0,11962.500000000002,1.6480389110744,15.968719220161438,0.00012347584045883792,875.0,0.081201171875,2.0823760809376837,-0.002269590413925471,981.64,0.8901808895170689,193,6.960877869733058
821,8407040,6804.5,11815.000000000002,1.6481677405536175,15.968719297647477,8.854102811562333e-05,3507.500000000001,0.062890625,2.7433870332315564,-0.0019249811410190886,992.28,0.8847089499235153,193,7.023653699876489
822,8417280,6801.75,11927.5,1.6548428893089295,15.9687191426754,0.00013088173037649614,875.0,0.084619140625,2.0206759868189694,-0.002317241642231238,992.16,0.9071592073887587,193,7.158413878682086
823,8427520,6879.75,11957.5,1.6418574050068855,15.968719244003296,0.0001023500922417285,872.5,0.0772216796875,2.0645507790148256,-0.002426100699813105,1000.14,0.9123112324625253,193,5.151524088555393
824,8437760,6891.75,11957.5,1.642267157137394,15.968719160556793,0.0001221817661671922,867.5,0.09814453125,1.586993901617825,-0.0025149746656097705,1001.84,0.9246654715389013,193,4.825239713458415
825,8448000,6706.25,11677.5,1.6441046483814716,15.968719166517257,0.0001058664279596052,867.5,0.08427734375,2.2478229466825725,-0.0023120294812542853,977.92,0.8992499526590109,193,5.607877080213823
826,8458240,7045.75,11952.5,1.650812565535307,15.968719363212585,0.00011048317155432646,3935.0,0.0777587890625,2.286300297640264,-0.002301880424056435,1015.33,0.8805609799921512,193,5.829912448235569
827,8468480,6991.25,11927.5,1.6337808147072792,15.968719285726547,0.00012828365929983524,3995.0,0.0926513671875,2.036984094046056,-0.002521910761061008,1015.62,0.9100347395986319,193,5.036107806555685
828,8478720,7091.0,11812.500000000002,1.6454764425754547,15.968719160556793,0.00011736197401707865,3635.000000000001,0.0804931640625,1.6628102701157332,-0.00240802015614463,1032.13,0.8735215701162815,193,5.834863213254338
829,8488960,7128.0,11702.5,1.641861329972744,15.968719226121902,9.596344126443709e-05,4022.5,0.07529296875,2.431501586176455,-0.0021731831315264572,1031.6,0.8784565143287182,193,6.654762961861577
830,8499200,7210.0,11732.5,1.6449888579547405,15.968719106912612,0.00011097477097691543,4072.5,0.0720703125,2.4023728117346765,-0.0021335491015634033,1035.46,0.8636272430419922,193,6.855771991610328
831,8509440,6945.5,11732.5,1.6483546681702137,15.968719333410263,0.00015355734402491827,3992.5,0.108203125,2.1165344156324863,-0.002413401004014304,1016.39,0.8711871951818466,193,5.078943210658101
832,8519680,6909.5,11680.0,1.6493761122226716,15.968719357252121,0.00011091538772440169,3922.5,0.08701171875,2.0255883164703845,-0.0023906054901090103,1022.57,0.9068708658218384,193,6.471376783973727
833,8529920,6986.0,11727.5,1.641111220419407,15.968719255924224,9.994882259430748e-05,3885.0,0.0740234375,3.023612394928932,-0.0020774240814716905,1035.54,0.8279912322759628,193,8.993647921361626
834,8540160,7089.5,11755.0,1.6464482359588146,15.968719482421875,0.00012039541942875948,3922.5,0.0891357421875,1.9836809573695064,-0.002581508363073226,1042.26,0.9047851089388133,193,6.492823525252493
835,8550400,6977.75,11800.0,1.640526406466961,15.968719321489335,0.00010613834233832702,3922.5,0.084228515625,1.777218691073358,-0.0024083713647996773,1032.08,0.9243811264634132,193,5.929197108648535
836,8560640,6819.5,11727.5,1.646089117974043,15.968719387054444,8.623389445421431e-05,3485.000000000001,0.0751953125,2.272209357470274,-0.0019441221345005034,1009.04,0.8446675259619951,193,6.110561825964707
837,8570880,6709.75,11575.0,1.6485457688570022,15.968719238042832,0.00011740379137056313,3485.000000000001,0.075048828125,2.631360690295696,-0.0021899750678130657,994.2,0.8684942442923784,193,6.385128896663663
838,8581120,6378.75,11575.0,1.653217928111553,15.968719232082368,0.00012813963847472086,795.0,0.1067138671875,1.4648764131590724,-0.002409018520029349,951.01,0.9316961418837308,193,5.221805051035625
839,8591360,6071.75,9270.00000000002,1.6539470076560974,15.96871926188469,0.00010600912667997937,692.5,0.0825927734375,1.993405096232891,-0.0022999497730779696,928.04,0.8894779250025749,193,5.987420776835142
840,8601600,6269.25,11480.0,1.6464309945702553,15.968719178438187,0.00010710363570460568,792.5,0.08427734375,2.121461542509496,-0.002209843325908878,954.24,0.8787208806723357,193,5.3036064418746465
841,8611840,6238.0,8642.500000000004,1.643871096521616,15.968719267845154,0.00011017331440250104,797.5,0.093994140625,2.08066782169044,-0.0023584369198943024,940.9,0.9089844848960638,193,5.640431927183947
842,8622080,6018.25,8317.500000000002,1.6391383737325669,15.968719232082368,9.512556904160992e-05,797.5,0.0855712890625,1.9158547427505255,-0.002050136634670707,921.79,0.8854249499738216,193,6.301252408395255
843,8632320,6160.25,8510.0,1.648864348232746,15.96871919631958,9.713552001630291e-05,797.5,0.0861572265625,2.250351371616125,-0.0021345162625948434,939.12,0.8906610321253539,192,6.926162537150508
844,8642560,6023.5,8605.0,1.6406101614236832,15.968719333410263,0.00011521423716436413,797.5,0.091552734375,1.6170934533700347,-0.0023856847154092977,932.02,0.8980535514652729,192,4.732461451563482
845,8652800,6026.75,8687.500000000004,1.63955315053463,15.968719404935836,9.221283981438091e-05,770.0,0.0810791015625,2.3311141323298217,-0.0020719149037176977,938.47,0.859828531742096,192,6.59910308642703
846,8663040,5883.25,8682.500000000004,1.6433147095143794,15.968719339370727,0.00012441874152241736,722.5,0.089453125,2.355478321015835,-0.002146768685634015,931.41,0.8637675102800131,192,6.839058131364425
847,8673280,6182.25,8682.500000000004,1.634215035289526,15.968719452619553,0.0001024236159557601,822.5,0.0902099609375,1.8546160314232112,-0.0022136520768981428,959.66,0.8967613451182842,192,5.494130094929141
848,8683520,6503.25,11312.5,1.6365421943366527,15.968719297647477,9.937488782542757e-05,850.0,0.079931640625,2.365487715229392,-0.0020185879788186868,979.3,0.8639240756630897,192,8.1621629179151
849,8693760,6558.75,11312.5,1.6360531955957414,15.968719226121902,0.00010596466571784723,875.0,0.0796875,2.5960078068077563,-0.0019534451097570128,968.65,0.8716248866170645,192,8.079049221421672
850,8704000,6419.75,11432.5,1.6410365529358386,15.968719267845154,9.253178199194086e-05,845.0,0.0775390625,2.280199720710516,-0.002140950387911289,946.12,0.8762572955340147,192,6.760010616319908
851,8714240,6427.25,11432.5,1.6229404956102371,15.968719279766082,8.607868818368454e-05,850.0,0.083349609375,1.936685860529542,-0.0020226738075507455,946.56,0.8988760504871607,192,6.182440651962489
852,8724480,6590.75,11500.0,1.6297760963439942,15.968719285726547,0.0001124322986394647,850.0,0.08037109375,2.68488606531173,-0.0018740110182989156,958.46,0.8286856263875961,192,9.96900832688063
853,8734720,6703.75,11500.0,1.635491495579481,15.968719160556793,8.753229108111726e-05,850.0,0.0885009765625,1.8336321026086808,-0.002243488600652199,970.23,0.9172700278460979,192,6.224383620852367
854,8744960,6717.25,11527.5,1.6301214754581452,15.96871938109398,9.875911278304836e-05,850.0,0.08310546875,2.276517371274531,-0.0020245038245775503,969.27,0.8498195145279169,192,8.307835593309195
855,8755200,6788.75,11502.5,1.6264991924166678,15.96871930360794,7.180312560273392e-05,850.0,0.075,2.5842250742018225,-0.001825486541929422,970.32,0.8836933203041554,192,6.9149372559318225
856,8765440,7158.75,11560.000000000002,1.6342309214174748,15.96871919631958,0.00011383427701286802,3485.000000000001,0.1091552734375,1.2740529847331346,-0.0022099732879723886,999.78,0.9406853150576353,192,3.9897588796708945
857,8775680,7129.75,11650.0,1.6320180505514146,15.96871919631958,0.00010873296516815418,3485.000000000001,0.0919189453125,2.39764856826514,-0.001957800143463828,998.1,0.8838574290275574,192,6.859378446414425
858,8785920,7144.0,11655.0,1.6298677511513233,15.968719279766082,9.65449008574681e-05,3507.500000000001,0.0834228515625,1.9717494759708643,-0.0019567124982131645,1000.35,0.9004080943763256,193,5.807847009243217
859,8796160,7302.5,11727.5,1.6282810285687446,15.968719226121902,9.286983514151178e-05,3772.5,0.086181640625,2.5864101542159914,-0.0018917420038633281,1012.39,0.8750838581472635,193,7.4020525882476065
860,8806400,7552.25,11777.5,1.6309105776250363,15.968719154596329,6.982331248747697e-05,4140.0,0.072412109375,2.344673684425652,-0.0017841151646280195,1041.9,0.8663477912545204,193,7.251182230165574
861,8816640,7664.5,11777.5,1.6390813253819942,15.968719238042832,8.162482610450783e-05,4140.0,0.07939453125,1.98253392316401,-0.0019347324558111722,1050.28,0.8880998734384775,193,6.6364631202291395
862,8826880,7484.5,11752.5,1.624732317775488,15.968719071149826,8.675987815747522e-05,3772.5,0.0888427734375,2.2918136617168785,-0.0019293556842058025,1027.32,0.868854995071888,193,6.807505939891544
863,8837120,7617.75,11752.5,1.6363762751221658,15.968719279766082,7.888700961795753e-05,3930.0,0.08955078125,2.8823853813111784,-0.001741285023308592,1038.06,0.8635634075850248,193,8.138302856749135
864,8847360,7520.25,11750.0,1.6273118257522583,15.968719351291657,8.070778271678461e-05,3930.0,0.0849853515625,2.152056985720992,-0.0018245074985316022,1025.7,0.8832931410521269,193,6.965733646485975
865,8857600,7671.25,11860.0,1.6276410810649395,15.968719005584717,7.811806733281669e-05,3930.0,0.0821533203125,2.2907045489177107,-0.0018317034842766588,1040.55,0.900318606197834,193,7.849358935704632
866,8867840,7412.5,11760.0,1.633618350327015,15.968719255924224,8.192966141814806e-05,1280.0000000000002,0.0845947265625,2.8464278964325787,-0.0018969583419675474,1018.82,0.8633743423968554,193,7.155040249297545
867,8878080,7605.25,11905.0,1.6402872651815414,15.968719190359115,8.330452689645187e-05,1280.0000000000002,0.088330078125,1.9678887677378953,-0.0019357518591277766,1038.97,0.8987647615373134,193,7.024630918579336
868,8888320,7674.5,11905.0,1.6389195516705513,15.968719178438187,0.00010074871992245462,3620.000000000001,0.101220703125,2.194621405750513,-0.0019276609069493133,1041.26,0.8652402997016907,193,7.407621650124845
869,8898560,7454.0,11877.5,1.6382264405488969,15.968718981742859,0.00010379526396525133,845.0,0.108056640625,2.0464552767574786,-0.0018743184746199404,1035.19,0.8801146022975445,193,5.656285133484948
870,8908800,7293.5,11877.5,1.6346413314342498,15.968719124794006,9.261333652893517e-05,800.0,0.0958251953125,2.113068651687354,-0.0019730987056391313,1022.12,0.8959029383957386,193,6.145309997605111
871,8919040,7195.5,11905.0,1.6341473951935768,15.968719148635865,7.905130953698956e-05,800.0,0.0753662109375,1.915770560503006,-0.0017380130444507812,1015.66,0.9167632419615984,193,9.506650746258671
872,8929280,7113.25,11952.5,1.6428556181490421,15.96871926188469,7.748399977809423e-05,847.5,0.0880615234375,2.204744216054678,-0.0016204610967179179,1019.31,0.8669614173471928,193,7.910555935070907
873,8939520,6984.5,11905.0,1.6403846852481365,15.968719148635865,7.523400889146784e-05,847.5,0.0829833984375,2.2139461261220275,-0.0018397776693745982,1006.77,0.8768700290471315,193,6.765343431954035
874,8949760,6947.75,11877.5,1.6438762463629246,15.968719226121902,6.664765937918846e-05,847.5,0.078955078125,3.0210737783461807,-0.0015950511977280257,1013.15,0.8397285044193268,193,9.117014146162743
875,8960000,6943.5,11905.0,1.6359047308564185,15.96871919631958,7.592282165764155e-05,850.0,0.08486328125,2.6742695095017552,-0.0018558304491307354,1010.83,0.8585462152957917,193,7.916407174229275
876,8970240,7051.25,11877.5,1.634591331332922,15.968719202280045,8.324419337307366e-05,895.0,0.099560546875,1.8942497991025449,-0.0020191241204884137,1023.73,0.9067674752324819,193,6.932259599032294
877,8980480,6924.5,11902.5,1.6434389285743236,15.96871936917305,7.609055088940095e-05,895.0,0.087548828125,2.317929684370756,-0.0019334201679157559,1003.76,0.8939325474202633,193,6.22724799327788
878,8990720,6892.25,11902.5,1.6403414510190486,15.968719255924224,7.600678230725594e-05,895.0,0.0950439453125,1.856012574210763,-0.0020776444649527547,997.6,0.9011866215616464,193,4.598586041093048
879,9000960,7114.25,11930.0,1.6377336166799068,15.96871920824051,8.953039890318634e-05,3715.000000000001,0.0930419921875,1.8495147163048387,-0.0018867827062422292,1009.43,0.9146519150584936,193,5.706825932596504
880,9011200,7195.0,11930.0,1.636035856604576,15.968719112873078,9.09731916528482e-05,4097.5,0.101416015625,2.1446224534884095,-0.0018614517981404787,1022.67,0.8758485428988934,193,6.036584443609131
881,9021440,7173.0,11940.000000000002,1.6386299461126328,15.968719220161438,7.833976163729873e-05,3805.000000000001,0.0871826171875,2.3134969834238293,-0.0017697669409244554,1011.01,0.8581308353692293,193,6.222338759421895
882,9031680,7359.75,12135.0,1.6388697996735573,15.96871907711029,6.826351662238272e-05,3805.000000000001,0.083935546875,2.558111381530762,-0.002028557721132529,1029.12,0.8758638966828585,193,7.499591991983382
883,9041920,7583.25,12135.0,1.6381745681166648,15.968719238042832,7.21129786185222e-05,4122.5,0.0907470703125,1.7862772135064007,-0.001652792368986411,1050.83,0.9220215357840061,193,5.844105306976347
884,9052160,7655.75,12012.500000000002,1.6544503249228,15.96871926188469,7.894599591925528e-05,4125.0,0.0923828125,2.22427319213748,-0.0017107457153542783,1045.18,0.8931124802678824,193,6.7183804906485225
885,9062400,7422.5,11955.0,1.6465919561684133,15.968719184398651,7.465950247175987e-05,720.0,0.0890380859375,2.0553943065926434,-0.0018059874880236749,1025.83,0.9014949381351471,193,6.024276853676879
886,9072640,7423.25,11955.0,1.638490292429924,15.96871924996376,6.976212502359819e-05,720.0,0.0902587890625,1.7694244026206434,-0.0016054769252150437,1024.47,0.9162903551012278,193,7.215125300343814
887,9082880,7138.25,11860.0,1.6328008443117141,15.96871936917305,6.668184593678211e-05,720.0,0.085888671875,1.6055100316181778,-0.001811897488005343,1009.99,0.9311661586165428,193,6.044692696726914
888,9093120,7408.75,11927.5,1.6346371285617352,15.968719238042832,7.535317338632827e-05,725.0,0.0997314453125,1.7985612720251083,-0.0016607313653366873,1036.2,0.9003099039196968,193,6.0349164419270425
889,9103360,7293.0,11790.000000000002,1.645803315192461,15.96871924996376,6.855448311993035e-05,715.0,0.097607421875,2.4826105535030365,-0.0018345305365073728,1028.46,0.8891458388417959,193,6.0374863459200645
890,9113600,7403.5,11775.0,1.6414716720581055,15.968719202280045,6.766458040195181e-05,617.5,0.0929931640625,2.5774584649130703,-0.0018162037235015306,1036.2,0.8784654535353184,193,6.337296993250501
891,9123840,7441.25,11752.5,1.6291495114564896,15.968719333410263,6.097468652148993e-05,715.0,0.0870361328125,1.7437841838225723,-0.001672411636900506,1045.33,0.9093247137963771,193,6.040215969072813
892,9134080,6982.5,11580.0,1.6312627874314785,15.9687191426754,7.698558729878485e-05,617.5,0.1065185546875,2.185386965610087,-0.001841382900965982,997.79,0.8893548272550106,193,6.375905391909883
893,9144320,6941.75,11677.5,1.6350629508495331,15.968719428777694,5.720177143894878e-05,715.0,0.0802734375,2.3620493883267044,-0.0013883363546483452,995.42,0.8655869077891112,193,7.79725681789684
894,9154560,6986.0,11675.0,1.6268593177199364,15.968719345331191,6.768826024974705e-05,847.5,0.095751953125,1.5080605931580067,-0.0017070763266929135,994.76,0.930209456756711,193,5.3312670941427704
895,9164800,7085.75,11675.0,1.6336629070341586,15.968719238042832,6.884130865936269e-05,872.5,0.1071044921875,1.65621431292966,-0.0018444388450006954,1003.49,0.9169545017182827,193,5.874435041115866
896,9175040,7127.0,11675.0,1.6257820896804334,15.968719190359115,7.027527682406474e-05,872.5,0.1010498046875,1.8489269185811281,-0.0017468419131546399,1007.12,0.8918511677533388,193,6.759190596167786
897,9185280,7115.0,11580.0,1.6306243300437928,15.968719291687012,5.9672763104488474e-05,3507.500000000001,0.083984375,1.8176514426246286,-0.001723831760318717,1002.54,0.9027695409953594,193,7.685910921082581
898,9195520,6921.75,11675.0,1.6392558909952641,15.96871930360794,5.8548420332000735e-05,3485.000000000001,0.089892578125,2.6195143312215805,-0.0015171861045018887,984.63,0.8669234681874514,193,7.493400059027574
899,9205760,7139.5,11700.0,1.6319344952702521,15.968719214200974,5.575818825673158e-05,872.5,0.0764892578125,2.6163768719881775,-0.0012122348111006432,1002.95,0.8778495598584414,193,9.03658534398307
900,9216000,7064.0,11702.5,1.640356432646513,15.968719184398651,8.120208644757116e-05,847.5,0.105126953125,1.5273387638852,-0.0019474870070553152,1000.18,0.920441123098135,193,5.366950853642181
901,9226240,7140.25,11700.0,1.631989224255085,15.96871924996376,5.061266174724212e-05,847.5,0.0759033203125,2.503660967387259,-0.0013926723531767493,1007.05,0.8769177969545126,193,9.45795279677064
902,9236480,7443.75,11732.5,1.6384338431060315,15.968719267845154,5.601452014324039e-05,3867.5,0.0955322265625,1.749228346440941,-0.0017882488871691748,1034.6,0.8958221603184938,193,5.252691027328581
903,9246720,7183.75,11677.5,1.6426951266825198,15.96871926188469,6.069988953351334e-05,870.0,0.0950439453125,2.1999546525999905,-0.0017408204068487976,1014.16,0.8838286820799113,193,6.5180167240072295
904,9256960,6984.25,11677.5,1.6489825218915939,15.968719238042832,5.9729280700356395e-05,747.5,0.090966796875,2.219170404598117,-0.001565929355638218,1007.33,0.8815980169922113,193,6.562338068907484
905,9267200,6963.5,11677.5,1.6328404530882836,15.968719190359115,5.46633464921651e-05,817.5000000000001,0.0825439453125,2.3313285522162914,-0.0015118373597942992,1006.92,0.8959672711789608,193,7.224190342284615
906,9277440,7024.0,11677.5,1.6209983073174954,15.968719172477723,4.8580337197980623e-05,817.5000000000001,0.0769287109375,1.8676713641732932,-0.0014605278989620273,1004.13,0.9089459415525198,194,7.64556514217716
907,9287680,7071.75,11652.5,1.6308830566704273,15.968719291687012,4.818299437758331e-05,817.5000000000001,0.0756103515625,2.2846427135169507,-0.0013843601009284612,1011.19,0.8826616939157248,194,7.678178813358883
908,9297920,7069.75,11627.500000000002,1.642604861408472,15.968719178438187,6.21666859106626e-05,850.0,0.10908203125,1.528084355033934,-0.0017499643599876435,1006.76,0.9035525526851416,194,5.742955406743771
909,9308160,6979.5,11580.0,1.622736470401287,15.968719279766082,5.920270419883678e-05,872.5,0.092529296875,2.1712429393082857,-0.001561423721796018,1004.24,0.9084626346826553,194,7.523246623396483
910,9318400,7340.5,11652.5,1.6344525538384915,15.968719178438187,4.1332323152925944e-05,4070.0,0.072509765625,2.8750743571668864,-0.0013259447736345465,1030.01,0.8316681563854218,194,10.459043719027273
911,9328640,7192.75,11630.000000000002,1.6376216992735864,15.968719452619553,5.733255213262564e-05,4085.0,0.0940673828125,2.142332279868424,-0.0015944620624850359,1014.92,0.9033809561282397,194,6.549272449022107
912,9338880,7262.75,11630.000000000002,1.6256976328790187,15.968719226121902,5.2674803467618776e-05,4085.0,0.0805419921875,1.5159637390635907,-0.001603134453034727,1018.26,0.9195857495069504,194,5.6047121410535965
913,9349120,7446.0,11755.0,1.636267352104187,15.96871919631958,7.410899334911198e-05,4122.5,0.1015869140625,2.3863539062440395,-0.0014758423645616857,1032.32,0.9005763348191976,194,6.932581177036106
914,9359360,7608.25,11850.0,1.640954151749611,15.968719273805618,7.35324041552644e-05,4175.0,0.0999267578125,1.8166826905682683,-0.0014826395083218813,1032.99,0.9111283894628286,194,5.140971794853432
915,9369600,7592.25,11870.0,1.63243275731802,15.968719327449799,5.401746749987696e-05,4175.0,0.092236328125,2.2291457070037723,-0.001408166419423651,1035.83,0.9056920044124126,194,6.644783276666577
916,9379840,7781.5,11870.0,1.6318016909062862,15.96871926188469,5.213633191616107e-05,4197.5,0.09052734375,2.5290577225387096,-0.00135206295435637,1054.6,0.8859193746000529,194,7.274034254291112
917,9390080,7821.25,12052.500000000002,1.6345691576600074,15.968719172477723,4.128576022027364e-05,4175.0,0.0804443359375,2.0090450547635554,-0.00146858833522856,1058.56,0.9113763678818941,194,6.824548075535169
918,9400320,7515.5,12005.0,1.638400549441576,15.968719333410263,5.622799378031795e-05,4047.5,0.0967041015625,2.5424358077347278,-0.0013888745477743214,1039.46,0.8616351097822189,194,7.886678639866081
919,9410560,7732.5,12052.500000000002,1.6356807850301265,15.968719375133514,5.501149787107695e-05,4047.5,0.0964111328125,2.425939706340432,-0.0015186289776465856,1052.38,0.8827522449195385,194,6.495836104229236
920,9420800,7418.25,12007.500000000002,1.634151243418455,15.96871936917305,5.2194140967626836e-05,872.5,0.0856201171875,1.8800918109714986,-0.0013447118864860386,1023.15,0.9106029316782951,194,7.419951501703295
921,9431040,7492.0,12075.0,1.6363987609744073,15.968719244003296,4.847303945609612e-05,872.5,0.0920166015625,2.048753849603236,-0.0015521547433309025,1033.3,0.8824782710522413,194,7.343842838012333
922,9441280,7153.0,11860.0,1.6410553246736526,15.968719220161438,4.852395373401465e-05,847.5,0.0925048828125,3.619362537935376,-0.001339959429242299,1003.89,0.8062820352613926,194,9.05953572823677
923,9451520,7308.0,11955.0,1.628834070265293,15.96871924996376,4.371966411471258e-05,847.5,0.0926025390625,2.1374627955257894,-0.001453071074502077,1026.13,0.8955737207084894,194,6.506610273450138
924,9461760,7492.25,11955.0,1.6280925273895264,15.968719333410263,4.3940540063910425e-05,847.5,0.09140625,1.5746158022899182,-0.0015243652498611482,1042.79,0.9220415875315666,194,5.946027454146089
925,9472000,7766.5,12005.0,1.6369654215872287,15.968719309568405,4.2506769169329414e-05,850.0,0.089501953125,2.13070861492306,-0.001424266710455413,1059.6,0.8936202701181173,194,7.230339235272138
926,9482240,7683.0,12005.0,1.6268126338720321,15.968719357252121,4.470855794589529e-05,847.5,0.1007080078125,2.000004318729043,-0.001416904994948709,1050.46,0.9084919918328523,194,6.979129968471921
927,9492480,7383.75,11882.5,1.6236764155328274,15.968719267845154,5.120390842353329e-05,847.5,0.103564453125,2.1188322275877,-0.0015323803771025268,1021.06,0.9192251797765494,194,6.554101103589216
928,9502720,7682.0,11762.500000000002,1.6293085619807244,15.968719345331191,4.5904611341215064e-05,3815.0,0.0911865234375,2.3445422627031802,-0.0014026765744347357,1039.75,0.8727433200925588,194,7.586937752845057
929,9512960,7484.0,11750.0,1.6385175369679927,15.96871919631958,3.7656802553109534e-05,3440.000000000001,0.0720458984375,1.460614158399403,-0.0013340043762582355,1025.24,0.9245093844830989,195,6.381196138331158
930,9523200,7706.75,11750.0,1.6362879998981952,15.968719339370727,3.461883198557381e-05,3982.5,0.0808349609375,2.1798810455948114,-0.001251237534233951,1042.13,0.8889147195965051,195,8.007574094864918
931,9533440,7642.75,11612.500000000002,1.6355602405965328,15.968719178438187,4.06367277244633e-05,4075.0,0.0993896484375,1.7156355502083898,-0.001367885091167409,1036.69,0.9167083170264959,195,6.750591521158155
932,9543680,7776.5,11610.000000000002,1.6438644006848335,15.968719315528869,3.422159077216343e-05,4067.5,0.0741943359375,2.457659113779664,-0.001232102829271753,1042.62,0.8652101039886475,195,7.052569896658173
933,9553920,7460.75,11577.5,1.6446070708334446,15.968719297647477,4.354318320983572e-05,4067.5,0.0937255859375,2.1048342481255533,-0.0013070487988443348,1012.38,0.8980586878955364,195,5.818669526561443
934,9564160,7125.25,11575.0,1.6485814578831195,15.968719160556793,5.721021099485725e-05,3597.500000000001,0.0963134765625,2.129643062502146,-0.0012809359170205426,976.18,0.8776960778981447,195,6.141836066627272
935,9574400,7088.25,11575.0,1.6231064297258855,15.968719333410263,3.441847545604028e-05,3990.0,0.0819091796875,2.3659747008234264,-0.0012344135320745409,978.49,0.9015836417675018,195,7.56329578860259
936,9584640,7154.5,11552.5,1.6384104438126088,15.968719202280045,3.893187325050857e-05,875.0,0.08759765625,2.2474119745194914,-0.0011514583839016268,985.51,0.8872757494449616,195,8.17201552979986
937,9594880,7140.5,11582.500000000002,1.6355343841016292,15.968719190359115,4.257396000183298e-05,845.0,0.1060302734375,2.3909236600622537,-0.0013448426605464192,985.2,0.887873787432909,195,6.593288042421878
938,9605120,6932.75,11575.0,1.6315697953104973,15.968719363212585,4.1382011044860736e-05,782.5,0.0983154296875,2.262891272455454,-0.0012041855163261062,962.87,0.8670016642659902,195,8.567610797167166
939,9615360,6960.5,11582.500000000002,1.64074382558465,15.968719202280045,3.5262635925847885e-05,782.5,0.096484375,2.7585508354008197,-0.0012453352808734052,963.19,0.853633989021182,195,7.576050828733552
940,9625600,6835.75,11655.0,1.6262486763298512,15.968719404935836,3.268557895876878e-05,782.5,0.0861328125,1.9653126806020738,-0.0012101532696760843,950.09,0.8906742181628943,195,8.078698259725158
941,9635840,6873.75,11725.0,1.6429923973977565,15.968719327449799,3.8633680512986485e-05,760.0,0.0868408203125,2.268091243132949,-0.001159402723715175,961.23,0.8734714858233928,195,8.347044656902067
942,9646080,7132.0,11827.5,1.640568282455206,15.968719238042832,3.3905748421676414e-05,617.5,0.0888427734375,2.8693693593144416,-0.0012387801820295864,982.91,0.849769214913249,195,8.311688116156589
943,9656320,7197.0,11757.5,1.629522444307804,15.968719273805618,3.91960658699285e-05,617.5,0.102880859375,2.0607876028865575,-0.0011865696173117613,988.75,0.9025879148393869,195,7.0390355421391915
944,9666560,7533.5,11827.5,1.6302112281322478,15.968719279766082,3.7009777063939105e-05,820.0000000000001,0.0847900390625,2.7000986233353617,-0.0010691762488932,1010.4,0.8830870587378741,195,8.40245713639484
945,9676800,7580.25,11827.5,1.6273050129413604,15.968719279766082,2.9725406006301384e-05,820.0000000000001,0.0851806640625,2.0842945624142883,-0.001178159769551712,1024.6,0.9089732486754656,195,8.39382911096139
946,9687040,7646.5,11850.0,1.640002216398716,15.968719244003296,3.4076347472467015e-05,847.5,0.0904296875,1.9914985418319702,-0.0012512332050391706,1035.17,0.8959177553653717,195,6.033228686183916
947,9697280,7779.0,11975.0,1.6371041133999824,15.968719285726547,3.49000837564303e-05,4067.5,0.09521484375,2.2484572583809497,-0.0010548501884841243,1045.68,0.9048631567507982,195,6.836869465868146
948,9707520,7974.75,11975.0,1.6331283852458,15.968719190359115,3.0847007777070645e-05,4075.0,0.0844482421875,3.0174113865941763,-0.0011428483949202928,1070.74,0.8582862112671137,195,7.959177491906926
949,9717760,8397.75,12487.500000000007,1.6301206178963183,15.96871919631958,3.1696750139374034e-05,4125.0,0.0951171875,2.1969522327184676,-0.001257329009968089,1100.47,0.9046133901923895,195,6.713155246267351
950,9728000,8462.25,12420.000000000002,1.6348992109298706,15.968719232082368,3.827888999233206e-05,4147.5,0.0888671875,2.0070377927273513,-0.0012610552472324343,1105.66,0.9009491439908743,195,6.348960666888894
