PMM:episode_rewards,fps,grad_norm,advantage_norm,P09:episode_rewards,approx_kl_divergence,epoch_idx,frames,policy_loss,explained_variance,value_loss,policy_entropy,clip_fraction,episode_length,P01:episode_rewards
105.0,238,0.05015940448205587,15.96871777176857,200.0,0.00019040366072431425,829,8488960,-0.00034209541845484635,7.82310962677002e-09,0.007136725411100997,1.6942788608372212,0.261083984375,312.48,25.0
112.5,238,0.05148528621359583,15.968717277050018,227.5000000000002,0.00021908860176935718,830,8499200,-0.0003049173050385434,6.7055225372314455e-09,0.007116722477394433,1.7047861643135547,0.2662353515625,316.66,0.0
105.75,238,0.05475309373020069,15.968717873096466,202.50000000000023,0.00016939543985081685,831,8509440,-0.00023120971654861934,-4.097819328308106e-09,0.006932521070120856,1.7044086202979087,0.2511962890625,316.31,0.0
112.0,238,0.05053541836201275,15.96871750354767,225.0,0.0001744902038083751,832,8519680,-0.0004323113476857543,3.725290298461914e-09,0.007405952153825978,1.6892944321036338,0.2345947265625,317.05,0.0
99.5,238,0.05039707653191071,15.96871725320816,202.50000000000023,0.00018813986344952128,833,8529920,-0.0003683916926092934,-5.215406417846679e-09,0.006432833230655887,1.6945846207439899,0.2802001953125,312.14,0.0
95.25,238,0.052577047571988625,15.968717670440673,202.50000000000023,0.00018469040297759421,834,8540160,-0.0002991646542795934,1.6391277313232423e-08,0.007508853646322677,1.706772156059742,0.2633056640625,312.0,0.0
88.5,238,0.050906631145958725,15.96871730685234,225.0,0.00016496618225936288,835,8550400,-0.0003501228977256687,9.313225746154785e-09,0.005714702861996557,1.6992080070078373,0.2402587890625,310.85,0.0
100.5,238,0.052915121979863367,15.968717229366302,225.0,0.00016214260691640447,836,8560640,-0.00024309801119670738,-5.587935447692871e-09,0.0069568808310464195,1.6930120259523391,0.2315185546875,314.88,0.0
92.25,238,0.05050844916263304,15.968716257810593,200.0,0.00019004335435539587,837,8570880,-0.0003053917489523883,-5.960464477539063e-09,0.005113067013633099,1.7037092842161656,0.273828125,306.83,0.0
92.0,238,0.051545608784725014,15.968714839220047,200.0,0.00018684858728796884,838,8581120,-0.0003174198925989913,-2.123415470123291e-08,0.006649406865085439,1.712809207290411,0.268896484375,306.66,0.0
83.75,238,0.04970886524726377,15.968717557191848,200.0,0.00016342397079149862,839,8591360,-0.0002789957354252692,-2.3469328880310058e-08,0.005824594109435565,1.7066299237310887,0.2242919921875,303.35,0.0
99.0,238,0.05212012435089367,15.968716782331466,200.0,0.00020730793056458196,840,8601600,-0.00025091553306992863,-5.960464477539063e-09,0.007112170536652229,1.7107724957168102,0.29423828125,308.13,0.0
112.75,238,0.054695871969211995,15.968717747926712,200.0,0.00016708766963375866,841,8611840,-0.00037952939019305634,-2.9802322387695314e-09,0.007988408613528009,1.7175857305526734,0.2635498046875,313.07,0.0
127.5,238,0.0517413702771609,15.968717628717423,210.00000000000085,0.00018627261716162025,842,8622080,-0.00030379577019630234,-1.3411045074462891e-08,0.008563306748874311,1.7181346803903579,0.23955078125,319.91,0.0
119.0,238,0.05200378328506673,15.968717676401138,232.50000000000063,0.00015949386939198006,843,8632320,-0.00038304192894429435,2.2351741790771484e-09,0.006046219336894865,1.708026972413063,0.245263671875,321.04,0.0
106.75,238,0.0528422972328943,15.968717634677887,225.0,0.00012978112106356576,844,8642560,-0.0003025679790880531,5.215406417846679e-09,0.006970161787148754,1.7124680556356906,0.20419921875,318.66,0.0
102.75,238,0.05420354612392721,15.968717515468597,225.0,0.00015983685296347972,845,8652800,-0.00018755002129182684,-1.862645149230957e-09,0.006796900691006158,1.7166481517255305,0.24326171875,316.92,0.0
101.0,238,0.05246442160076631,15.968717682361603,177.50000000000023,0.00013857420919549668,846,8663040,-0.00028312872382230125,-3.7252902984619143e-10,0.007668422367714811,1.7195581085979939,0.217138671875,314.08,25.0
97.75,238,0.050471409326672025,15.968717926740647,177.50000000000023,0.0001701765249482179,847,8673280,-0.000343863750458695,-1.4901161193847656e-08,0.006370064176371671,1.7115636609494687,0.254150390625,312.0,22.500000000000007
105.0,238,0.05471397445158723,15.968717867136002,225.0,0.00017496973819532968,848,8683520,-0.0003408908525670995,9.313225746154785e-09,0.008201162611294421,1.7076028563082217,0.2818603515625,315.4,25.0
124.0,238,0.05310328983686015,15.96871783733368,277.5000000000002,0.0001628804161484254,849,8693760,-0.0004416601914272178,-5.960464477539063e-09,0.009159887693022029,1.7106930904090405,0.2664306640625,322.18,25.0
141.0,238,0.054665208732408765,15.968717849254608,305.00000000000045,0.00012955979947619766,850,8704000,-0.00027439783843874466,-2.9802322387695314e-09,0.008837552335171495,1.7028604738414288,0.2265625,325.88,25.0
153.75,238,0.05476121900512515,15.968717795610427,355.00000000000045,0.00012891138071537966,851,8714240,-0.0002730406242335448,3.725290298461914e-09,0.009316264073277125,1.722325584292412,0.2209716796875,328.63,25.0
149.0,238,0.053060181726214,15.968717777729035,355.00000000000045,0.0001499982543990086,852,8724480,-0.00032380322336393873,-1.862645149230957e-09,0.00800303592113778,1.7357148423790931,0.2343994140625,325.43,25.0
146.5,238,0.057654674376133294,15.968717807531357,327.5000000000002,0.00015547221893825737,853,8734720,-0.0004324397879827302,-5.587935447692871e-09,0.008871355828887317,1.7342100270092486,0.2671142578125,323.69,25.0
148.75,238,0.056491254501276136,15.968717485666275,327.5000000000002,0.0001761707674731383,854,8744960,-0.00041520612830936443,-1.4901161193847656e-08,0.00911728248520376,1.7248587675392628,0.2835205078125,326.83,25.0
152.0,238,0.0536309202897325,15.96871799826622,337.500000000001,0.00016878189350606477,855,8755200,-0.00035408990297582934,-3.7252902984619143e-10,0.009311712388262094,1.7115164801478386,0.288037109375,330.04,25.0
164.5,238,0.053764556495289884,15.968717700242996,400.0,0.00010986851633321137,856,8765440,-0.000203976175544085,6.7055225372314455e-09,0.008193789909637417,1.715022300183773,0.2029541015625,335.63,50.0
139.0,238,0.05189474495449349,15.968717736005782,300.0,0.00012942164317486515,857,8775680,-0.00033730071809259245,3.3527612686157227e-09,0.007175045927760948,1.7190295338630677,0.2422607421875,328.1,25.0
136.25,238,0.05343838463920386,15.968717694282532,302.5000000000002,0.00014439597736313204,858,8785920,-0.00036759847498615275,-5.215406417846679e-09,0.007331071480075479,1.7315640240907668,0.28115234375,327.66,25.0
111.5,238,0.05136634894382369,15.968717515468597,202.50000000000023,0.00011597383244534853,859,8796160,-0.00024105503398459406,-2.60770320892334e-08,0.006470563375296478,1.7333219073712827,0.2097412109375,318.28,22.500000000000007
114.75,238,0.05674920625741462,15.968717676401138,225.0,0.0001367630102841133,860,8806400,-0.00031691403382865245,-7.82310962677002e-09,0.007557964419356722,1.7416243232786655,0.2502685546875,316.54,22.500000000000007
109.0,238,0.05334227465444943,15.968717920780183,200.0,0.00017907513922210683,861,8816640,-0.00035727042341022753,-1.1920928955078126e-08,0.007504045990935992,1.748191998153925,0.300341796875,310.84,0.0
117.0,238,0.05311819803997477,15.968717229366302,227.5000000000002,0.0001563504891695544,862,8826880,-0.00033922986003744884,-1.3411045074462891e-08,0.007135476428038601,1.7556868128478527,0.28134765625,313.61,0.0
103.75,238,0.05405625108816137,15.968713033199311,200.0,0.00015742108812766276,863,8837120,-0.00029335315448406616,2.6077032089233397e-09,0.007115102500387138,1.7544432885944843,0.2609375,313.58,0.0
115.0,238,0.05193039468560713,15.968717658519745,225.0,0.00013857236494665414,864,8847360,-0.00029489730477507694,-2.2351741790771484e-09,0.006701639439415885,1.752821322530508,0.2762451171875,318.1,0.0
119.5,238,0.05509230846140869,15.96871771812439,225.0,0.00013064100572997007,865,8857600,-0.0003588713574572466,4.8428773880004884e-09,0.009121467147997464,1.7442252807319165,0.2322265625,319.77,0.0
145.75,238,0.05604287310307493,15.96871793270111,377.5000000000002,0.00011750110020365412,866,8867840,-0.0003282209494500421,2.6077032089233397e-09,0.00979303275453276,1.7302898205816746,0.2302734375,323.9,25.0
147.5,238,0.05025066210258348,15.968717741966248,350.0,0.00012596498514376718,867,8878080,-0.00025750487202458316,-1.4156103134155273e-08,0.007604768168494047,1.7292892709374428,0.2071044921875,326.51,25.0
149.0,238,0.05322705104001531,15.968717765808105,377.5000000000002,0.00013279130620489355,868,8888320,-0.00027595246210694314,-7.450580596923828e-09,0.007603015512358979,1.7354160360991955,0.2518310546875,324.01,22.500000000000007
129.25,238,0.05405137945483836,15.968717604875565,282.5000000000007,0.00011048387570156137,869,8898560,-0.0003002046090841759,-5.960464477539063e-09,0.007507423262177326,1.737395229190588,0.229296875,319.14,0.0
142.0,238,0.05496759118924736,15.968717676401138,400.0,0.00010565883475806004,870,8908800,-0.00027594764105742797,-5.960464477539063e-09,0.009279870937098167,1.7434369549155235,0.2248779296875,321.97,0.0
141.0,238,0.0540248761305835,15.968717634677887,310.00000000000085,0.00010431539064157392,871,8919040,-0.00019182013638783247,-5.960464477539063e-09,0.00778785909715225,1.739686308056116,0.212744140625,325.43,0.0
150.25,238,0.05695835533924711,15.968717896938324,310.00000000000085,0.00012242096093189047,872,8929280,-0.00032710355953895486,-2.0489096641540527e-08,0.00919208601990249,1.7440767601132392,0.25341796875,330.44,22.500000000000007
147.0,238,0.05501106669044291,15.968717592954636,277.5000000000002,0.00012540660749351673,873,8939520,-0.0002036441524978727,-1.3411045074462891e-08,0.008463012241918477,1.751609157025814,0.217431640625,331.56,22.500000000000007
143.25,238,0.052083765636862546,15.968717402219772,277.5000000000002,0.00012446677307877962,874,8949760,-0.00033881546332850123,-1.4156103134155273e-08,0.008504625505884178,1.749679407477379,0.2611083984375,328.04,22.500000000000007
156.5,238,0.05802842195922967,15.968717807531357,327.5000000000002,7.746178987666497e-05,875,8960000,-0.00018257389820064418,-5.587935447692871e-09,0.011156127280264628,1.7484632335603236,0.1597900390625,333.54,0.0
166.0,238,0.05665645233565192,15.968717807531357,352.5000000000002,0.00012716553609202209,876,8970240,-0.00029979310784256086,-6.7055225372314455e-09,0.009159881124651293,1.742269589751959,0.2661865234375,336.88,25.0
168.5,238,0.05244648277224233,15.968717807531357,352.5000000000002,0.0001143729929339088,877,8980480,-0.00028757425207004417,-1.1548399925231934e-08,0.008480268189850903,1.7374959491193294,0.2174072265625,337.15,25.0
147.0,238,0.05237538925240596,15.968717730045318,275.0,0.00010069612187564303,878,8990720,-0.0003563493359251879,1.4528632164001465e-08,0.008243790406777408,1.7269261106848717,0.21728515625,333.13,25.0
139.5,238,0.05376675795902467,15.968717795610427,277.5000000000002,0.00012151104404267699,879,9000960,-0.0003510266960802255,-1.862645149230957e-09,0.008721849813991867,1.7160932742059232,0.243408203125,329.09,25.0
138.0,238,0.05554592957045362,15.96871787905693,300.0,9.112105059987386e-05,880,9011200,-0.000276446466523339,1.564621925354004e-08,0.009533661344903521,1.7086613863706588,0.1984619140625,331.46,25.0
130.25,238,0.050454635714016906,15.968717789649963,277.5000000000002,0.00010462650112827988,881,9021440,-0.0002836430126990308,1.862645149230957e-08,0.0073312528627866415,1.6969220981001853,0.2116943359375,328.48,0.0
125.0,238,0.05516223117157578,15.968717563152314,275.0,0.00013136508058906316,882,9031680,-0.00017684655176708475,8.568167686462402e-09,0.007492034816277737,1.7028131149709225,0.269384765625,325.78,0.0
114.75,238,0.050605602946263026,15.968717676401138,200.0,0.00012196797061392317,883,9041920,-0.0002235438110801624,4.470348358154297e-09,0.007861093405153952,1.7005886301398276,0.249658203125,318.22,22.500000000000007
127.25,238,0.05357041551368323,15.968717908859253,230.0000000000004,0.00010887806662296384,884,9052160,-0.00024029789565247484,-2.0861625671386717e-08,0.008096100096008741,1.7043301656842231,0.2377685546875,321.24,25.0
135.75,238,0.0535303284404926,15.968717926740647,252.50000000000023,0.00011478806358198313,885,9062400,-0.00039247085223905744,1.1920928955078126e-08,0.008834188057517168,1.702437099814415,0.27978515625,325.08,25.0
125.75,238,0.05178577755952507,15.968717682361603,227.5000000000002,0.00010869463631202336,886,9072640,-0.00024742986570345236,2.6077032089233397e-09,0.0060377549916665885,1.7147689536213875,0.2526123046875,325.36,0.0
120.5,238,0.0553102126751415,15.968717896938324,225.0,0.00012146896996512169,887,9082880,-0.000253764752051211,-1.601874828338623e-08,0.007879654400130675,1.7237883493304254,0.2782470703125,324.14,0.0
118.75,238,0.05570381245973114,15.968717628717423,225.0,0.00010598712629246165,888,9093120,-0.0002694002945645479,-8.568167686462402e-09,0.007838854327746957,1.725294327735901,0.2580322265625,320.63,25.0
114.75,238,0.05287505910696266,15.968716484308242,225.0,0.00013269309920005412,889,9103360,-0.0003012899897839816,-2.6077032089233397e-09,0.00569635187446238,1.7323544174432755,0.3116943359375,316.27,25.0
109.5,238,0.053053482012346664,15.968716430664063,202.50000000000023,0.00011712424591188153,890,9113600,-0.000303564981186355,-1.1548399925231934e-08,0.007471064852268228,1.7306565567851067,0.2508056640625,312.39,0.0
110.75,238,0.053203919977617045,15.968717783689499,205.00000000000043,0.00010194862367818303,891,9123840,-0.0003224872882128693,-1.5273690223693846e-08,0.008805832054849815,1.7256263040006161,0.2616455078125,310.86,0.0
121.5,238,0.05180162919995505,15.968717724084854,250.0,0.00011340364807246316,892,9134080,-0.00029742008737230206,-1.1175870895385742e-08,0.0070325640157534505,1.730391789972782,0.261376953125,313.97,25.0
119.25,238,0.05418544886328416,15.968717676401138,250.0,0.00010530826741899091,893,9144320,-0.0003241791731852572,-1.601874828338623e-08,0.006767608420250326,1.7303237110376357,0.2745849609375,314.94,25.0
117.0,238,0.05527238555895333,15.968717616796493,252.50000000000023,9.96713822395634e-05,894,9154560,-0.0001867250757641159,-3.725290298461914e-09,0.0077003832342597885,1.7318213619291782,0.21826171875,314.4,0.0
125.25,238,0.05552936756615321,15.96871684193611,275.0,9.411524623814671e-05,895,9164800,-0.0002947207813122077,-1.4901161193847657e-09,0.008584192221223929,1.722365675866604,0.2360595703125,320.12,0.0
123.5,238,0.049885259264363144,15.968717622756959,280.00000000000045,8.466318768824976e-05,896,9175040,-0.00021552246143983212,-1.0058283805847169e-08,0.006268019170602201,1.7263531498610973,0.1861572265625,323.45,0.0
115.25,238,0.051553985355284236,15.968717634677887,250.0,0.00011221497490652155,897,9185280,-0.0003386668620805722,5.587935447692871e-09,0.006747809101216262,1.7340916410088538,0.28916015625,322.82,0.0
111.0,238,0.05585263994933245,15.968718045949936,202.50000000000023,0.00010329523454402078,898,9195520,-0.00036421624572540167,-8.195638656616212e-09,0.00818898798097507,1.7287283264100552,0.2918212890625,319.19,25.0
124.0,238,0.05552108153713627,15.96871771812439,252.50000000000023,7.89309037234176e-05,899,9205760,-0.00023359072893072152,-3.7252902984619143e-10,0.00913722657096514,1.7363886699080466,0.221044921875,321.76,22.500000000000007
149.5,238,0.05153534282364639,15.968717938661575,400.0,7.612112273669425e-05,900,9216000,-0.00023021867527859286,-1.7136335372924803e-08,0.008435603362886467,1.7322171367704868,0.1999755859375,327.44,22.500000000000007
140.75,238,0.05325978973840199,15.96871766448021,302.5000000000002,0.00011246716307837801,901,9226240,-0.00032801662309793754,-2.1979212760925294e-08,0.007763875287309929,1.7325869135558605,0.3012451171875,329.48,0.0
134.25,238,0.05341217751266871,15.968717646598815,277.5000000000002,7.364003395124997e-05,902,9236480,-0.00019376856434973888,-2.3096799850463868e-08,0.008585530036361888,1.734889243543148,0.2015869140625,324.1,0.0
119.25,238,0.0514994915369949,15.968717515468597,250.0,8.161237083239569e-05,903,9246720,-0.00021009143129049334,-2.0861625671386717e-08,0.00771155854108656,1.7316501498222352,0.223193359375,325.33,0.0
111.0,238,0.051205587483098856,15.968717914819717,227.5000000000002,0.0001307892581415615,904,9256960,-0.00035808053580694833,-1.862645149230957e-08,0.006651967807192705,1.7287233725190163,0.3339111328125,324.02,0.0
111.25,238,0.052133428566544994,15.968717628717423,250.0,0.00010030359322072968,905,9267200,-0.00026621933029673527,-7.82310962677002e-09,0.007098581900572753,1.7285327322781086,0.2920654296875,326.13,0.0
108.75,238,0.05502076252645203,15.968716835975647,227.5000000000002,8.24011627535981e-05,906,9277440,-0.00021032970034866593,-3.7252902984619143e-10,0.0075561494298654,1.7356296956539154,0.24794921875,322.06,25.0
105.75,238,0.05244813653925264,15.968717396259308,227.5000000000002,0.00010236932410236931,907,9287680,-0.00025763018420548177,2.6077032089233397e-09,0.0066218973514423855,1.7353991277515888,0.277783203125,319.77,0.0
104.0,238,0.05349502414676732,15.968717175722123,202.50000000000023,7.445065585081068e-05,908,9297920,-0.000146543465416471,1.825392246246338e-08,0.007605824301663233,1.7417754709720612,0.22939453125,318.39,0.0
104.5,238,0.05041621287666822,15.968717849254608,200.0,8.59486878672655e-05,909,9308160,-0.0002746511538134655,-5.215406417846679e-09,0.007986713512946154,1.7477987825870513,0.2419677734375,315.96,0.0
109.75,238,0.04999264092659642,15.96871737241745,202.50000000000023,9.33487294394908e-05,910,9318400,-0.0003187715101375943,1.0430812835693359e-08,0.00695284973568846,1.7383889123797416,0.25751953125,313.88,25.0
113.5,238,0.05306525467262824,15.968717652559281,250.0,7.49640734753143e-05,911,9328640,-0.00023821596114430575,-1.2665987014770507e-08,0.009101309967991255,1.7351342521607875,0.2241943359375,313.53,25.0
118.5,238,0.05605958558692703,15.9687175989151,250.0,8.545863678968146e-05,912,9338880,-0.00019484541953715962,-4.097819328308106e-09,0.007780212605757697,1.734758983552456,0.254443359375,316.33,0.0
126.25,238,0.04758945045733795,15.968712264299393,250.0,0.00010583149038154716,913,9349120,-0.00032297516918333713,-6.7055225372314455e-09,0.005594552901669658,1.7370420664548873,0.273876953125,321.07,0.0
91.0,238,0.05193930375458052,15.968715053796767,200.0,8.774639824125075e-05,914,9359360,-0.00015789756580488756,-1.3411045074462891e-08,0.005052915552838044,1.7393567442893982,0.295947265625,310.35,0.0
94.0,238,0.053735482678186765,15.968716663122176,202.50000000000023,9.591687859540343e-05,915,9369600,-0.0002814490198943531,-7.450580596923828e-09,0.0060714956292486025,1.7474787391722202,0.304638671875,309.26,0.0
92.25,238,0.05312234355712068,15.9687175989151,200.0,8.426704888826464e-05,916,9379840,-0.00019070247326453683,3.3527612686157227e-09,0.006456950439678621,1.7464486174285412,0.2757080078125,307.78,0.0
108.75,238,0.048774936801168525,15.968713760375977,402.5000000000002,7.927120467723369e-05,917,9390080,-0.00024304659291374264,-8.195638656616212e-09,0.004946144220115478,1.7500379011034966,0.2430419921875,311.74,0.0
96.75,238,0.0506256515271124,15.968716889619827,200.0,9.286835672632776e-05,918,9400320,-0.0002558964015406673,8.940696716308593e-09,0.005328842022277058,1.7399721942842006,0.2843994140625,310.23,0.0
86.25,239,0.049228757802242194,15.96871668100357,175.0,7.841910743398018e-05,919,9410560,-0.00020592280889104587,-2.6077032089233397e-09,0.006259072814691536,1.7328377701342106,0.235498046875,304.82,0.0
81.75,239,0.04763807559619602,15.96871526837349,150.0,0.00012178437988765722,920,9420800,-0.00041381496412213893,-4.8428773880004884e-09,0.0040337781123525925,1.7286497712135316,0.4085205078125,305.67,0.0
72.75,239,0.05057300350115845,15.968714529275895,127.50000000000021,0.0001053591661623443,921,9431040,-0.00017364446975989267,-7.82310962677002e-09,0.004174254599890759,1.73468359708786,0.3247314453125,303.32,0.0
56.0,239,0.049151370046906756,15.968717116117478,100.0,0.00010612530565410339,922,9441280,-0.00021342380459827838,3.725290298461914e-09,0.004334288962922983,1.7354454882442951,0.329248046875,298.79,0.0
68.5,239,0.05320668862223421,15.968717217445374,125.0,5.841998407838389e-05,923,9451520,-0.0001862255132436985,7.450580596923829e-10,0.006598560656016161,1.7364163637161254,0.2209716796875,304.02,0.0
80.25,239,0.05094350275217622,15.968716442584991,152.50000000000023,7.920904735776446e-05,924,9461760,-0.00016301004216074945,-1.862645149230957e-09,0.005929788032790384,1.7392539910972118,0.2550048828125,306.15,0.0
86.25,239,0.05021099325484337,15.968713283538818,175.0,8.507770613519483e-05,925,9472000,-0.0001876097690910683,-9.685754776000977e-09,0.00564214710448141,1.739151893556118,0.2836181640625,307.79,0.0
81.0,239,0.05140139923128072,15.968716537952423,175.0,9.095725121390785e-05,926,9482240,-0.0002079400004731724,3.725290298461914e-09,0.005817457450530128,1.7420845955610276,0.2690185546875,307.62,0.0
86.5,239,0.05129894222164877,15.9687171459198,177.50000000000023,5.982202184107166e-05,927,9492480,-0.0001473584274208406,-1.1920928955078126e-08,0.005002815272246153,1.7405317328870296,0.239111328125,309.32,0.0
85.75,239,0.052866161226900986,15.968714815378188,200.0,6.585593101045006e-05,928,9502720,-0.00020280281078157713,-4.8428773880004884e-09,0.005816388710456977,1.7362235479056836,0.2594482421875,307.26,0.0
90.5,239,0.05227331183319521,15.968717354536057,202.50000000000023,7.380866688926347e-05,929,9512960,-0.00021861647073819767,-1.1175870895385742e-08,0.005700216000241199,1.7341350786387921,0.287548828125,307.22,0.0
84.5,239,0.04844502583085493,15.96871577501297,175.0,7.628529046055377e-05,930,9523200,-0.000277649449344608,-6.7055225372314455e-09,0.005260735029662555,1.7312272518873215,0.2868408203125,307.42,0.0
84.25,239,0.05165996453874726,15.968712574243545,150.0,8.282400439512117e-05,931,9533440,-0.0001520404763141414,-1.9744038581848144e-08,0.005662291971543709,1.7318006806075572,0.2908935546875,307.87,0.0
76.75,239,0.05038476341762103,15.968715500831603,150.0,8.881816720283098e-05,932,9543680,-0.00033276111771556315,-1.7136335372924803e-08,0.00532309957226289,1.7382478728890418,0.3326416015625,305.66,0.0
76.5,239,0.050877462721441856,15.968717831373215,150.0,7.015475682905503e-05,933,9553920,-0.00020891435560770332,8.940696716308593e-09,0.006284168630008935,1.7308796338737011,0.2687255859375,305.84,0.0
83.0,239,0.05137564916475275,15.968715316057205,175.0,7.37860428682069e-05,934,9564160,-0.0002169525389035698,-1.4901161193847657e-09,0.006887643229379137,1.7348397307097911,0.2449951171875,310.71,0.0
98.5,239,0.05147841536962557,15.968717396259308,202.50000000000023,6.039369573791475e-05,935,9574400,-0.00012954641570104287,-1.1548399925231934e-08,0.0059870565049095605,1.7333214551210403,0.24638671875,313.23,0.0
98.0,239,0.05260587119902802,15.968717509508133,200.0,8.40852173446649e-05,936,9584640,-0.00021365287539083512,-2.2351741790771484e-09,0.005598925797767151,1.7397315248847007,0.3453125,313.21,0.0
78.75,240,0.049452124124191255,15.968717229366302,150.0,7.52741006495583e-05,937,9594880,-0.00019246415795350912,-3.7252902984619143e-10,0.00472455062968038,1.7287710368633271,0.2962646484375,305.76,0.0
68.75,240,0.050802095394906086,15.968715518712997,125.0,5.5932138218395265e-05,938,9605120,-0.00015708278515376152,-7.078051567077636e-09,0.005386163743327188,1.722266399860382,0.231298828125,302.0,0.0
71.25,240,0.05213367858145185,15.968709915876389,125.0,7.799826223182648e-05,939,9615360,-0.0002934661330073141,8.568167686462402e-09,0.0048451907086587195,1.7255815044045448,0.356640625,300.95,0.0
70.5,240,0.04978107913665443,15.96871709227562,125.0,7.651526420211496e-05,940,9625600,-0.0002563622809248045,-1.0058283805847169e-08,0.004495881784077937,1.7218733429908752,0.3050048828125,299.56,0.0
80.25,240,0.05026969888177303,15.968717259168624,150.0,6.75765687187635e-05,941,9635840,-0.0001958473199920263,-4.470348358154297e-09,0.005214585297562735,1.7194630108773707,0.2812744140625,301.31,0.0
80.5,240,0.052340161717755386,15.968713027238845,152.50000000000023,4.5094121134781065e-05,942,9646080,-0.00014279104252636898,-6.7055225372314455e-09,0.006208354655746007,1.7274514503777028,0.2339599609375,304.11,0.0
102.75,240,0.05219674324087827,15.968717157840729,225.0,7.07190949231773e-05,943,9656320,-0.00025819752372626683,-4.8428773880004884e-09,0.006263171351520214,1.7219035416841506,0.316796875,307.9,0.0
93.75,240,0.04982635590485539,15.9687175989151,202.50000000000023,7.483200808682256e-05,944,9666560,-0.00029505655184038917,1.862645149230957e-09,0.005156036176504131,1.7259958639740944,0.334716796875,307.26,0.0
89.0,240,0.05072664172636419,15.968716883659363,175.0,6.087797405989193e-05,945,9676800,-0.00019098692137049512,-4.8428773880004884e-09,0.006053651116553737,1.7267935395240783,0.2862548828125,308.12,0.0
69.0,240,0.046177190949093797,15.96871497631073,150.0,8.41656321558304e-05,946,9687040,-0.0001998392166569829,6.7055225372314455e-09,0.004818865967195052,1.7309442698955535,0.3203369140625,306.07,0.0
78.75,240,0.055434001989818606,15.968717753887177,150.0,7.043775928785578e-05,947,9697280,-0.00018265990183863323,4.8428773880004884e-09,0.007128210956034308,1.737056701630354,0.30546875,310.47,0.0
76.0,240,0.05051456694105547,15.968717581033706,150.0,5.98057680612385e-05,948,9707520,-0.00015695264846726786,-1.6763806343078613e-08,0.005605920776179119,1.7461170621216298,0.293310546875,310.64,0.0
95.75,240,0.05181600873217403,15.96871750354767,200.0,5.400842850704635e-05,949,9717760,-0.0002638660920638358,-1.4901161193847657e-09,0.006345573482758482,1.746120809018612,0.3127197265625,313.22,0.0
94.5,240,0.05131007934153579,15.968717652559281,225.0,5.292404840382403e-05,950,9728000,-0.00019402423276915215,-3.725290298461914e-09,0.006402958506805589,1.7462865442037583,0.2932861328125,310.75,0.0
88.5,240,0.04818883010694006,15.968709713220596,202.50000000000023,6.677763684486138e-05,951,9738240,-0.00019297523322165945,5.215406417846679e-09,0.00395068085016641,1.7412259303033353,0.3542236328125,308.38,0.0
69.25,240,0.048349100508227674,15.968716436624527,150.0,5.38056170990231e-05,952,9748480,-0.00017335650372842792,9.685754776000977e-09,0.004446112007303782,1.7375718794763089,0.268115234375,304.8,0.0
58.5,240,0.048654106899122335,15.968714475631714,125.0,7.163384401032147e-05,953,9758720,-0.00021435188136820216,7.82310962677002e-09,0.004536568846029354,1.7379473440349102,0.34912109375,300.04,0.0
68.75,240,0.050918411032965696,15.968717432022094,152.50000000000023,5.53158377787355e-05,954,9768960,-0.00015430490020662546,8.568167686462402e-09,0.005555387526192135,1.7401849687099458,0.2990478515625,305.91,0.0
79.75,241,0.04946511436110554,15.96871742606163,200.0,4.920747289194338e-05,955,9779200,-0.0001330762981524458,-1.4901161193847657e-09,0.005479745574984918,1.742921169102192,0.2610595703125,309.22,0.0
88.25,241,0.05257619367478842,15.968716901540756,202.50000000000023,5.443619428762148e-05,956,9789440,-0.00014614569590776227,8.195638656616212e-09,0.005913825365087178,1.750632456690073,0.298583984375,310.33,0.0
85.5,241,0.051087939852478725,15.968716078996659,177.50000000000023,7.087145597139966e-05,957,9799680,-0.00020886648753730696,-1.1920928955078126e-08,0.005225522653370262,1.7529942743480205,0.342333984375,305.25,0.0
75.75,241,0.04900698387223708,15.96871709227562,150.0,5.374412928969008e-05,958,9809920,-0.00020965513631381326,-3.7252902984619143e-10,0.004944828661473366,1.7484040580689908,0.31875,302.28,0.0
72.5,241,0.05170722997873002,15.968716543912887,150.0,4.2254244869432964e-05,959,9820160,-0.0001314177454332821,-5.960464477539063e-09,0.005799128512171592,1.7483256801962852,0.2489990234375,300.98,0.0
87.5,241,0.051734823979201594,15.968716156482696,225.0,4.634163580607975e-05,960,9830400,-0.0001655578256759327,-1.1548399925231934e-08,0.0056851847721063106,1.7492966651916504,0.2953857421875,306.59,0.0
95.5,241,0.05341618452726845,15.96871737241745,225.0,5.1865223500158206e-05,961,9840640,-0.00013119687428115868,-1.4901161193847656e-08,0.005863868923324844,1.749079129844904,0.28623046875,309.57,0.0
97.25,241,0.05063348511179335,15.968717569112778,225.0,4.428999089371999e-05,962,9850880,-0.00016215790165006184,1.4901161193847657e-09,0.005857791424750758,1.7523168191313743,0.2739990234375,311.96,0.0
91.5,241,0.0561000388474765,15.968717658519745,177.50000000000023,4.012259197736512e-05,963,9861120,-0.0001419016767613357,-2.123415470123291e-08,0.00652777947125287,1.753234113007784,0.2929931640625,308.76,0.0
110.25,241,0.052620002584993844,15.968717700242996,225.0,2.8381739806704333e-05,964,9871360,-0.00018165914225392043,-2.384185791015625e-08,0.008444397791936353,1.7528924576938152,0.1976318359375,310.68,0.0
