epoch_idx,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction,P01:episode_rewards,policy_entropy,frames,fps,explained_variance,episode_length,grad_norm,P09:episode_rewards,value_loss,advantage_norm
803,8.457523897376084e-06,187.25,-0.00012348499440122395,0.0,47.50000000000001,1.7828650034964084,8222720,196,-2.905726432800293e-08,333.56,0.055721018703397185,367.50000000000153,0.02593177143135108,15.968718326091766
804,4.872803028521666e-06,209.5,-8.212573302444071e-05,0.0,50.0,1.7832174114882946,8232960,196,-1.601874828338623e-08,336.3,0.05497761121897403,527.5000000000002,0.0250261377193965,15.968718302249908
805,1.6105510581754247e-05,232.5,-0.00030021933671378067,0.0018798828125,47.50000000000001,1.7824634723365307,8243200,196,-1.080334186553955e-08,341.44,0.056524729395132034,575.0,0.02278274907148443,15.968718183040618
806,1.0931510677947288e-05,216.0,-0.00018838535415852676,0.0,50.0,1.782227948307991,8253440,196,5.587935447692871e-09,339.2,0.05742434805884521,550.0,0.021577396208886056,15.968718022108078
807,8.641858893132515e-06,200.75,-0.00013822996952512768,0.0,47.50000000000001,1.78046912252903,8263680,196,-7.82310962677002e-09,339.28,0.05501291234207556,502.5000000000002,0.018579344780300745,15.968718093633651
808,8.631433003358779e-06,180.0,-0.0001636245273402892,0.0,47.50000000000001,1.7804857552051545,8273920,196,-1.3411045074462891e-08,333.75,0.05968104179729132,425.0,0.02387756637763232,15.968718260526657
809,1.1632994453747436e-05,189.25,-0.00018327501275052782,0.0,50.0,1.7824442237615585,8284160,196,9.685754776000977e-09,334.89,0.056175893739974135,475.0,0.01950063908298034,15.968717986345291
810,8.453297453048236e-06,207.25,-0.00014389281677722464,0.0,50.0,1.7795697413384914,8294400,196,1.0430812835693359e-08,341.15,0.05860656655315655,475.0,0.024443868341040797,15.968718355894088
811,8.756144633581542e-06,193.5,-0.0001482575402405928,0.0,50.0,1.7785028010606765,8304640,196,-3.01748514175415e-08,337.68,0.05431224452590363,407.5000000000006,0.020254623919026927,15.968718087673187
812,8.400469545888356e-06,187.25,-0.00015631423084414565,0.0,50.0,1.7775892704725265,8314880,196,-1.2665987014770507e-08,337.3,0.05620006593425588,302.5000000000002,0.025055943743791432,15.968718278408051
813,4.4951919202951275e-06,183.75,-6.422290171030909e-05,0.0,50.0,1.7778735138475894,8325120,196,-5.960464477539063e-09,340.15,0.05492877294305813,277.5000000000002,0.025435851333895698,15.968718445301056
814,6.985604555675984e-06,223.0,-0.00011038731790904421,0.0,75.0,1.7814933523535728,8335360,196,-3.7252902984619143e-10,347.75,0.056460182408210824,457.5000000000006,0.029113617510301993,15.968718689680099
815,6.178419048186168e-06,210.0,-9.924056735144404e-05,0.0,50.0,1.7820611231029033,8345600,196,3.3527612686157227e-09,351.88,0.059060552726263524,427.5000000000002,0.019364197246613913,15.968718099594117
816,1.25062819335664e-05,215.5,-0.00020753418284584767,0.0,25.0,1.7841554135084152,8355840,196,-9.685754776000977e-09,354.17,0.058578483692939554,525.0,0.02147694544692058,15.968718039989472
817,1.1222755237572102e-05,199.0,-0.00019656655786093324,0.0,25.0,1.7877205587923526,8366080,196,-5.960464477539063e-09,348.24,0.05870604341783718,525.0,0.02181779500970151,15.968718165159226
818,3.9834306972186265e-06,198.25,-5.6474727171007547e-05,0.0,25.0,1.7869543328881263,8376320,196,2.421438694000244e-08,350.03,0.0535362150899818,480.00000000000045,0.021481419616611673,15.968718075752259
819,8.48190512237057e-06,193.75,-0.00014267992773966398,0.0,25.0,1.7875077411532403,8386560,196,3.3527612686157227e-09,347.66,0.05634354913383244,405.00000000000045,0.020251830416964368,15.968718242645263
820,7.639548583271428e-06,165.5,-0.00014224236692825798,0.0,25.0,1.7865742966532707,8396800,196,-1.9371509552001954e-08,339.6,0.058119731133525976,325.0,0.018501017187372782,15.968718105554581
821,7.0080853095233485e-06,189.25,-0.00015657000476494433,0.0,47.50000000000001,1.7841009885072707,8407040,196,-2.0489096641540527e-08,343.43,0.055150029981760273,385.00000000000085,0.025594425859162585,15.968718278408051
822,1.0960763224576731e-05,202.0,-0.00018494603300496238,0.0,25.0,1.7800070829689503,8417280,196,-6.7055225372314455e-09,339.0,0.05578608510908277,525.0,0.02079490324249491,15.968718081712723
823,5.9723905973640966e-06,219.5,-0.00010668778013496194,0.0,50.0,1.7789832636713983,8427520,196,-1.4901161193847657e-09,347.99,0.05586484325488685,527.5000000000002,0.024487612821394576,15.968718236684799
824,1.068169656814888e-05,218.25,-0.00018374657156527974,0.0,50.0,1.7779148392379285,8437760,196,-1.899898052215576e-08,349.28,0.05709197726767136,527.5000000000002,0.023904930788557977,15.968718159198762
825,7.589611786995576e-06,202.5,-0.00011933409514313098,0.0,50.0,1.7814467236399651,8448000,196,2.2351741790771484e-09,345.87,0.056472502332655175,435.00000000000085,0.021431961379130372,15.968718039989472
826,7.1343464963069534e-06,195.5,-0.00013349205037229694,0.0,50.0,1.783242803066969,8458240,196,-3.241002559661865e-08,341.66,0.05315581962735275,355.00000000000045,0.022658274724381044,15.968718194961548
827,6.107939323851675e-06,205.0,-0.00010840876602742355,0.0,50.0,1.7821228139102459,8468480,196,0.0,342.13,0.057326741022182715,505.00000000000045,0.02447481967974454,15.96871846318245
828,5.5830536576984006e-06,205.5,-9.299531538999872e-05,0.0,50.0,1.782322460412979,8478720,196,-6.7055225372314455e-09,341.46,0.05788945955914111,505.00000000000045,0.02051820780034177,15.968718045949936
829,7.778717702566772e-06,183.0,-0.00014813482830504653,0.0,25.0,1.7838670015335083,8488960,196,-2.3096799850463868e-08,332.47,0.05704811061182068,410.00000000000085,0.01956322017067578,15.968718111515045
830,7.778911586098225e-06,171.0,-0.0001371086334984284,0.0,25.0,1.7814859315752982,8499200,196,-7.450580596923828e-09,332.98,0.05562209172210282,377.5000000000002,0.02046139117446728,15.968718063831329
831,4.112657773613915e-06,175.5,-6.0071814550610726e-05,0.0,25.0,1.7819882459938525,8509440,196,-1.601874828338623e-08,333.01,0.05376604527242137,350.0,0.022452032976434565,15.968718105554581
832,4.01582719300464e-06,198.5,-6.724052400386427e-05,0.0,25.0,1.783905104547739,8519680,196,7.82310962677002e-09,339.14,0.05404319269449297,500.0,0.02258367728209123,15.968718296289444
833,8.010398980262678e-06,214.75,-0.00014089588548813481,0.0,50.0,1.784176030009985,8529920,196,2.6077032089233397e-09,343.48,0.05594215395624006,527.5000000000002,0.023143115779384972,15.968718194961548
834,5.182695711858365e-06,191.5,-9.862030092335771e-05,0.0,50.0,1.7856275595724582,8540160,196,2.9429793357849122e-08,340.71,0.05181153683481823,527.5000000000002,0.01797880526573863,15.968718028068542
835,4.747186155173999e-06,187.5,-6.029060623404803e-05,0.0,25.0,1.7870408713817596,8550400,196,5.960464477539063e-09,339.84,0.05297656276060329,412.5000000000011,0.022365173004800454,15.968718123435973
836,6.218066969210234e-06,169.5,-0.00011425462198531023,0.0,25.0,1.7874367967247964,8560640,196,-1.3783574104309083e-08,339.67,0.05697940610808355,325.0,0.021223361714510246,15.968718087673187
837,4.562633839144681e-06,185.5,-7.826185774320037e-05,0.0,25.0,1.7867454871535302,8570880,196,-2.0116567611694337e-08,344.06,0.05787516847034435,325.0,0.025957519124494864,15.968718403577805
838,9.339889885207064e-06,207.0,-0.00018014375273196493,0.0,25.0,1.786658476293087,8581120,196,8.940696716308593e-09,354.21,0.05866845244307538,352.5000000000002,0.021659995918162166,15.968718153238296
839,1.0778267478195325e-05,195.5,-0.00022739802661817521,0.0,25.0,1.7864772088825702,8591360,196,-2.0861625671386717e-08,351.36,0.05952935235599792,350.0,0.02056749479379505,15.96871811747551
840,9.301634326375207e-06,208.25,-0.00017730593426676933,0.00205078125,25.0,1.7882497258484364,8601600,196,2.6077032089233397e-09,351.55,0.05922588448711001,432.5000000000006,0.02309275292791426,15.96871811747551
841,4.66356185759853e-06,195.25,-8.332440593221691e-05,0.0,25.0,1.7887001268565654,8611840,196,2.868473529815674e-08,344.95,0.05537583933211236,527.5000000000002,0.020720035111298784,15.968718034029006
842,6.422991754684304e-06,190.0,-0.0001241834102984285,0.0,25.0,1.7884937405586243,8622080,197,-1.4901161193847656e-08,340.41,0.05688977472198897,425.0,0.019464290284668097,15.968717914819717
843,4.593633247829132e-06,191.75,-8.087429741863162e-05,0.0,50.0,1.7889082349836827,8632320,197,-1.1548399925231934e-08,341.05,0.056058738299298805,425.0,0.023131679324433208,15.968718147277832
844,3.3968893082769736e-06,185.75,-5.5508042896690314e-05,0.0,50.0,1.7884745202958583,8642560,197,-1.862645149230957e-08,338.71,0.055080822358039086,425.0,0.02153302108927164,15.968718135356903
845,7.29818097182644e-06,194.5,-0.00016267589544440852,0.0,50.0,1.7879326924681664,8652800,197,8.568167686462402e-09,342.97,0.05746157629010188,450.0,0.02127072692674119,15.968717962503433
846,8.119911506299094e-06,199.25,-0.00015578627680952196,0.0036865234375,50.0,1.7864371739327907,8663040,197,-1.6763806343078613e-08,343.57,0.0582520579096778,525.0,0.023814460361609235,15.968718135356903
847,9.597280449202828e-06,208.5,-0.0002006981711019762,0.0,50.0,1.7862978436052799,8673280,197,-4.544854164123535e-08,351.08,0.060806091568600805,405.00000000000045,0.024866716674296185,15.968718189001084
848,5.2432316396844316e-06,208.25,-0.00010767486310214736,0.0,47.50000000000001,1.7850652284920216,8683520,197,-1.564621925354004e-08,348.71,0.052088599611685424,500.0,0.02247687613707967,15.96871801018715
849,5.547249085013917e-06,208.25,-9.936922851920827e-05,0.0,50.0,1.7850873298943042,8693760,197,-1.564621925354004e-08,349.78,0.054956993184441374,405.00000000000045,0.020746759534813464,15.96871812939644
850,4.8038710976472386e-06,191.0,-9.49373312323587e-05,0.0,25.0,1.785657849907875,8704000,197,-1.7508864402770997e-08,340.3,0.05501975889230455,405.00000000000045,0.022322057897690685,15.968718045949936
851,6.1144648655198084e-06,201.75,-0.000132458879306796,0.0,50.0,1.7850696593523026,8714240,197,-6.332993507385254e-09,342.85,0.05949168098716029,452.50000000000017,0.02487238780304324,15.968718373775483
852,7.231419719244681e-06,212.75,-0.0001353328980258084,0.0,25.0,1.7844635762274266,8724480,197,-1.4528632164001465e-08,345.63,0.05579055106764669,500.0,0.022157623938983306,15.968718159198762
853,3.831968747669556e-06,219.0,-7.813259180693422e-05,0.0,50.0,1.7850298307836057,8734720,197,-2.5331974029541015e-08,345.29,0.057222776819191766,500.0,0.021028871671296655,15.968717992305756
854,4.274982190177745e-06,202.25,-8.219628543884027e-05,0.0,47.50000000000001,1.7836341083049774,8744960,197,-1.30385160446167e-08,342.94,0.05645429497119262,455.0000000000004,0.020718856932944618,15.968718177080154
855,6.274980457132706e-06,177.0,-0.00011455988715169951,0.0,25.0,1.7849909856915473,8755200,197,-1.4528632164001465e-08,335.81,0.05797764173072388,327.5000000000002,0.019856604188680647,15.96871799826622
856,4.55187273256108e-06,155.0,-9.828675756580196e-05,0.0,25.0,1.7848977841436864,8765440,197,-1.862645149230957e-08,329.01,0.05394633697614548,275.0,0.02006414937786758,15.968718063831329
857,3.546017902977816e-06,165.5,-6.67136802803725e-05,0.0,47.50000000000001,1.784553024172783,8775680,197,6.332993507385254e-09,328.36,0.05292233256406329,277.5000000000002,0.021411267915391365,15.968718159198762
858,7.445145615481152e-06,164.75,-0.00016961567162070422,0.0,50.0,1.7845456965267659,8785920,197,-9.685754776000977e-09,326.36,0.05708574466623236,275.0,0.018763414685963653,15.968717980384827
859,6.140537966015102e-06,169.75,-0.00012633466612896883,0.0,50.0,1.7816879965364933,8796160,197,-4.470348358154297e-09,327.83,0.057471315504117715,277.5000000000002,0.025076331361196934,15.968718242645263
860,5.458811971570387e-06,177.25,-0.00010929720810963773,0.0,50.0,1.7836401179432868,8806400,197,8.940696716308593e-09,332.88,0.058387929835992225,305.00000000000045,0.021251176204532384,15.9687180519104
861,5.21182242487761e-06,197.25,-0.0001124054346291814,0.0,47.50000000000001,1.7846987061202526,8816640,197,-2.458691596984863e-08,340.97,0.056061475538875846,350.0,0.02602525893598795,15.96871833205223
862,7.537774700550059e-06,226.0,-0.00017142817996500525,0.0,47.50000000000001,1.7846678532660007,8826880,197,-1.2293457984924316e-08,347.7,0.056720602456182545,550.0,0.02402932773111388,15.968718105554581
863,3.235018969888204e-06,229.0,-5.7574681704863906e-05,0.0,50.0,1.7848836831748485,8837120,197,8.195638656616212e-09,347.19,0.05500618710316868,527.5000000000002,0.02192860548966564,15.968718123435973
864,4.8035081668063025e-06,202.75,-0.00010813741755555384,0.002001953125,50.0,1.7854377195239066,8847360,197,1.1548399925231934e-08,339.7,0.06188526061867681,525.0,0.01914948636549525,15.96871801018715
865,4.902901181302877e-06,182.5,-0.00010020889458246529,0.0,50.0,1.7848126493394374,8857600,197,-1.1548399925231934e-08,337.15,0.05651002895352568,377.5000000000002,0.02419284006464295,15.968718284368515
866,3.8080176859911496e-06,173.5,-7.821016733942088e-05,0.0,47.50000000000001,1.785772406309843,8867840,197,-7.078051567077636e-09,334.2,0.05588058447475429,375.0,0.021261039836099373,15.968718284368515
867,4.369811397275658e-06,177.5,-8.972570321930107e-05,0.0,25.0,1.7850501865148545,8878080,197,-3.725290298461914e-09,333.66,0.056063160133294154,377.5000000000002,0.017311437739408575,15.968718063831329
868,5.822369743224698e-06,173.0,-0.00012622237773030065,0.0,25.0,1.7856835655868053,8888320,197,-2.6077032089233397e-09,329.97,0.05402262756087963,387.5000000000011,0.021080739740864374,15.968718123435973
869,6.35527960298754e-06,172.75,-0.00014188706409186126,0.0008544921875,25.0,1.7856251686811446,8898560,197,-3.3155083656311036e-08,329.56,0.05949817577406308,300.0,0.0228199943783693,15.968718069791795
870,4.455897596877812e-06,188.25,-8.131061804306228e-05,0.0,47.50000000000001,1.7862100645899772,8908800,197,1.0430812835693359e-08,333.86,0.0561907014663278,427.5000000000002,0.022356631263392046,15.968718242645263
871,4.333167159054074e-06,179.5,-0.00010663915891200304,0.0,47.50000000000001,1.7868023201823235,8919040,197,-4.470348358154297e-09,334.23,0.05692782998066729,377.5000000000002,0.020181554203736594,15.96871821284294
872,4.1267829168578626e-06,175.0,-8.195424052246381e-05,0.0,25.0,1.7867287218570709,8929280,197,2.421438694000244e-08,331.71,0.05589173914368499,377.5000000000002,0.020414624761906454,15.968718075752259
873,4.638352752289743e-06,163.75,-9.952808240996092e-05,0.0,25.0,1.7875747300684453,8939520,197,-1.899898052215576e-08,330.62,0.05712167872597469,327.5000000000002,0.018182133647496813,15.968718034029006
874,4.721664710483076e-06,166.0,-0.0001242245692992583,0.0,25.0,1.786031823605299,8949760,197,7.450580596923828e-09,332.8,0.05524716280096226,325.0,0.02045466434501577,15.96871811747551
875,5.150369603346139e-06,163.0,-0.00010755488656286616,0.0,25.0,1.7851348325610161,8960000,197,-1.1175870895385742e-08,332.62,0.061545886017655496,300.0,0.023438044352224095,15.968718236684799
876,4.421106470658964e-06,189.5,-8.63075196321006e-05,0.0,50.0,1.7859793707728386,8970240,197,-1.1548399925231934e-08,338.95,0.05591721791138571,325.0,0.023814521287567912,15.968718254566193
877,4.788765021657148e-06,211.75,-0.00011286034041404491,0.0,50.0,1.7873368717730045,8980480,197,6.7055225372314455e-09,342.79,0.06078701505611596,435.00000000000085,0.024123869993491098,15.968718266487121
878,3.562744612572999e-06,210.0,-7.366914051090134e-05,0.0,50.0,1.7881690107285977,8990720,197,1.5273690223693846e-08,340.11,0.05661351009323582,457.5000000000006,0.020776761893648653,15.968718057870865
879,4.490262559331271e-06,202.25,-9.816093588597142e-05,0.0,50.0,1.7887083858251571,9000960,197,-8.195638656616212e-09,339.16,0.05994771744140028,527.5000000000002,0.020555764247546904,15.968718218803406
880,5.590664666788036e-06,165.5,-0.00014095571859797928,0.0,50.0,1.7892956204712391,9011200,197,2.6077032089233397e-09,327.22,0.057595126805681206,330.0000000000004,0.020129543892107905,15.968717944622039
881,4.6193257980498e-06,177.75,-0.0001046421186401858,0.0,50.0,1.7887931793928147,9021440,197,-9.313225746154785e-09,333.6,0.05882104657424451,325.0,0.022555663372622804,15.96871812939644
882,5.144617192887057e-06,198.5,-0.00013347998974495568,0.00205078125,50.0,1.7893961466848851,9031680,197,-1.7136335372924803e-08,343.03,0.06003452496031836,480.00000000000045,0.024650584784103556,15.968718302249908
883,3.162271852497067e-06,204.0,-7.387261539406608e-05,0.0,50.0,1.7894271694123745,9041920,197,-7.078051567077636e-09,346.43,0.05373672146622181,477.5000000000002,0.020376205060165374,15.968718069791795
884,3.7220221989153758e-06,206.75,-7.861476424295689e-05,0.0,50.0,1.7898496627807616,9052160,197,-3.874301910400391e-08,352.19,0.05730545855281059,500.0,0.021744121247320437,15.96871821284294
885,3.7317686339299884e-06,194.75,-8.89589478902053e-05,0.0,50.0,1.7898630142211913,9062400,197,-7.450580596923829e-10,342.21,0.05785339166837632,477.5000000000002,0.021247462840983646,15.968718159198762
886,3.7993908470479454e-06,179.75,-9.393022646690952e-05,0.0,50.0,1.7894338577985764,9072640,197,-2.458691596984863e-08,342.14,0.056627294922795,352.5000000000002,0.022259976202622055,15.968718147277832
887,3.9182211594879225e-06,178.5,-9.222901135217399e-05,0.0,50.0,1.7889077492058276,9082880,197,-5.215406417846679e-09,338.09,0.05489842977607016,302.5000000000002,0.0222781837801449,15.968718034029006
888,4.349606770283343e-06,183.75,-0.00010726265777520894,0.0,25.0,1.7898696511983871,9093120,197,-5.587935447692871e-09,341.12,0.05840920741628273,377.5000000000002,0.020939924160484225,15.968718081712723
889,3.168877016357374e-06,182.0,-8.070090389082907e-05,0.0,25.0,1.7897977024316787,9103360,197,7.450580596923828e-09,339.13,0.05626285844635163,355.00000000000045,0.019492609455483034,15.96871801018715
890,5.741032073980356e-06,183.75,-0.00014946548981242813,0.0,25.0,1.7876134797930718,9113600,197,-2.0116567611694337e-08,338.69,0.0564435774845497,452.50000000000017,0.022995447239372878,15.968718266487121
891,4.832272259180925e-06,204.75,-0.00013763680835836566,0.0,25.0,1.7851181700825691,9123840,197,3.3527612686157227e-09,344.44,0.05424939389419185,477.5000000000002,0.022870589845115318,15.968718087673187
892,3.95534645980522e-06,199.75,-0.00010364814879721962,0.0,50.0,1.783201652020216,9134080,197,2.0116567611694337e-08,344.98,0.05455171508529544,430.0000000000004,0.021405655614216812,15.96871821284294
893,3.799191766218346e-06,201.75,-7.868664106354117e-05,0.0,50.0,1.7840834252536297,9144320,197,-1.6391277313232423e-08,346.44,0.05774818552952863,427.5000000000002,0.022311011486453935,15.968718177080154
894,2.44273123551908e-06,193.5,-7.091931111062877e-05,0.0,25.0,1.7830617643892765,9154560,197,-7.450580596923829e-10,341.2,0.05613734034091729,402.5000000000002,0.022955434501636774,15.968718272447585
895,4.698299580008225e-06,194.25,-9.804930377868004e-05,0.0,50.0,1.7832329146564008,9164800,197,-2.3096799850463868e-08,341.29,0.055291715333050905,375.0,0.0209571931976825,15.968718236684799
896,5.732050979379011e-06,198.25,-0.00014369528180395718,0.0,50.0,1.786627635359764,9175040,197,-5.215406417846679e-09,341.51,0.058975325901440626,375.0,0.023819516526418737,15.968718367815018
897,2.946929928548947e-06,191.5,-6.799457114539109e-05,0.0,50.0,1.7869479067623615,9185280,197,-1.6763806343078613e-08,339.73,0.055020620350644464,352.5000000000002,0.021408790058922024,15.968718326091766
898,2.596709435509492e-06,185.25,-6.663590684183874e-05,0.0,50.0,1.7868395812809468,9195520,197,-1.0058283805847169e-08,339.47,0.053212743098848214,350.0,0.022238096251385286,15.968718183040618
899,3.843450666618509e-06,166.5,-9.366401991428575e-05,0.0,25.0,1.7864018127322197,9205760,197,-1.9371509552001954e-08,333.84,0.05716231745003612,325.0,0.019056510723021346,15.968718147277832
900,5.352236730993276e-06,167.25,-0.00014214060283848084,0.000830078125,25.0,1.787921918183565,9216000,197,1.0058283805847169e-08,334.15,0.05820888296604465,327.5000000000002,0.020494476883322933,15.968718165159226
901,4.723808925133355e-06,173.0,-0.00012308075311011634,0.0,25.0,1.7865122132003308,9226240,198,-6.7055225372314455e-09,337.34,0.057236682412349915,350.0,0.022204574331408367,15.968718218803406
902,3.135794519087964e-06,191.75,-7.954377178975847e-05,0.0,25.0,1.785913035273552,9236480,198,-1.899898052215576e-08,339.09,0.057786661709826125,380.00000000000045,0.02252402107405942,15.968718338012696
903,2.380757342440587e-06,197.25,-5.9554853578447364e-05,0.0,50.0,1.7857838973402977,9246720,198,8.195638656616212e-09,341.48,0.053876862478022015,400.0,0.023597874457482248,15.968718278408051
904,3.3199255355609304e-06,191.75,-9.34067933485494e-05,0.0,25.0,1.7860933527350427,9256960,198,-4.0978193283081055e-08,339.31,0.05826343581327671,400.0,0.020919595766463316,15.968718034029006
905,3.3200157502022432e-06,185.25,-7.732453095741221e-05,0.0,47.50000000000001,1.786880262941122,9267200,198,-3.3527612686157227e-09,344.24,0.05709441989357559,400.0,0.019416729887598193,15.968718004226684
906,2.1329366593325625e-06,169.75,-4.328223185439129e-05,0.0,25.0,1.7868244886398315,9277440,198,-1.7881393432617187e-08,338.72,0.05333000771989277,355.00000000000045,0.0200883531360887,15.968718183040618
907,3.6830402700305244e-06,169.0,-9.904956023092382e-05,0.0,47.50000000000001,1.7874783709645272,9287680,198,1.1175870895385742e-09,343.76,0.05795722856385719,325.0,0.01946077531320043,15.9687180519104
908,3.22832219075142e-06,170.5,-8.511768828611821e-05,0.0,25.0,1.7889163412153721,9297920,198,-4.470348358154297e-09,340.6,0.05412374039608434,302.5000000000002,0.0209802985569695,15.96871812939644
909,3.333176970865548e-06,193.25,-9.631127613829449e-05,0.0,25.0,1.7871782071888447,9308160,198,-2.7194619178771972e-08,342.78,0.055951598175370265,450.0,0.02325666998513043,15.968718314170838
910,3.0495509680539268e-06,200.25,-9.063390461960807e-05,0.0,25.0,1.7853137090802194,9318400,198,4.8428773880004884e-09,339.79,0.05538997779232051,452.50000000000017,0.020294789923354983,15.968718147277832
911,2.418040895602047e-06,204.25,-7.031991644907975e-05,0.0,25.0,1.7842478625476361,9328640,198,-3.129243850708008e-08,337.81,0.05695215731557056,452.50000000000017,0.02287512270559091,15.968718016147614
912,3.6531078539292496e-06,187.5,-9.616264815122122e-05,0.0,22.500000000000007,1.784410508722067,9338880,198,2.2351741790771484e-09,337.4,0.056877350557983,450.0,0.018263083350029775,15.968718028068542
913,3.251288161820742e-06,186.5,-9.853843494056491e-05,0.0,25.0,1.7846218362450599,9349120,198,1.1548399925231934e-08,334.24,0.05377810572033699,450.0,0.020874486851971595,15.9687180519104
914,1.985148181571361e-06,175.5,-4.4308095584710824e-05,0.0,25.0,1.784538348764181,9359360,198,-2.7567148208618165e-08,332.3,0.05720584742695937,427.5000000000002,0.02042892014142126,15.968718218803406
915,3.4261133162294398e-06,180.25,-9.179018452414312e-05,0.0,47.50000000000001,1.7852009765803813,9369600,198,-6.7055225372314455e-09,330.29,0.056211809544866945,335.00000000000085,0.023418661885079926,15.96871834397316
916,4.413371532341337e-06,188.5,-0.0001230156860401621,0.0008544921875,50.0,1.7860037967562676,9379840,198,-8.940696716308593e-09,334.74,0.05780995356801817,332.5000000000006,0.02224667734117247,15.968718284368515
917,4.073110591251705e-06,187.75,-0.0001351446469925577,0.0011474609375,50.0,1.7862181715667247,9390080,198,9.313225746154785e-09,341.79,0.05645600261779856,332.5000000000006,0.02225679197581485,15.968718194961548
918,2.973617613466484e-06,205.0,-7.646847952855751e-05,0.0,50.0,1.7852329686284065,9400320,198,-1.4528632164001465e-08,346.73,0.05307066270892945,402.5000000000002,0.02419641742599197,15.968718230724335
919,3.4013944366195757e-06,202.5,-9.757433072081767e-05,0.0,50.0,1.7861735872924327,9410560,198,7.078051567077636e-09,346.02,0.05746875219158095,502.5000000000002,0.01842426263028756,15.968718111515045
920,2.5401737816121985e-06,196.5,-6.571240628545638e-05,0.0,50.0,1.7869729727506638,9420800,198,-6.7055225372314455e-09,343.58,0.05798916765810054,502.5000000000002,0.023172637075185777,15.968718218803406
921,2.370655718020309e-06,201.0,-6.158967844385188e-05,0.0,50.0,1.7873818382620812,9431040,198,-1.5273690223693846e-08,341.58,0.05596414335286511,525.0,0.022659885638859123,15.968718135356903
922,2.4698734048533844e-06,203.0,-6.834967844042694e-05,0.0,50.0,1.7879975982010365,9441280,198,-1.1920928955078126e-08,346.54,0.0546823163063707,502.5000000000002,0.021005799947306513,15.968717938661575
923,1.8148607021206687e-06,207.25,-4.3569772697082956e-05,0.0,50.0,1.788345355540514,9451520,198,-1.3783574104309083e-08,341.96,0.053020718519658686,530.0000000000005,0.022615329950349407,15.968718141317368
924,2.042888095613038e-06,187.75,-5.861608478880953e-05,0.0,50.0,1.7882804907858372,9461760,198,-1.3411045074462891e-08,337.15,0.054397203139127194,377.5000000000002,0.020615170549717732,15.968718123435973
925,2.9076218634016547e-06,195.0,-9.206111444655107e-05,0.0,47.50000000000001,1.787892173230648,9472000,198,-3.203749656677246e-08,333.76,0.06008074116849521,402.5000000000002,0.024855788296554236,15.96871833205223
926,3.7127412323867405e-06,191.5,-0.00010497629518795293,0.0017822265625,47.50000000000001,1.7889845982193946,9482240,198,0.0,333.65,0.05651705867057746,377.5000000000002,0.02047712408239022,15.968718242645263
927,3.6964170648912107e-06,196.0,-0.00012324008202995173,0.0,50.0,1.788462370634079,9492480,198,-2.2351741790771484e-09,332.51,0.05834088553443688,377.5000000000002,0.023480979318264872,15.968718189001084
928,3.1255125640394787e-06,196.25,-9.985957331082318e-05,0.0,50.0,1.7866361275315286,9502720,198,7.450580596923828e-09,336.03,0.055212361863602476,387.5000000000011,0.022786104917759075,15.968718183040618
929,2.5370471724905918e-06,190.25,-8.189932086679618e-05,0.0,50.0,1.78581912368536,9512960,198,9.313225746154785e-09,332.25,0.058200309130385895,382.5000000000007,0.02076984503073618,15.968718063831329
930,2.8259603354188755e-06,191.5,-8.732741916901432e-05,0.0,47.50000000000001,1.7854961670935154,9523200,198,-1.601874828338623e-08,338.93,0.052527314661344526,452.50000000000017,0.020879058650461958,15.968718141317368
931,3.1227509721565296e-06,198.0,-0.00010375921865488636,0.0,25.0,1.7851210564374924,9533440,198,-2.1979212760925294e-08,339.32,0.0580056114574725,477.5000000000002,0.02118781663302798,15.968718141317368
932,2.528438717475101e-06,204.0,-8.489532083331142e-05,0.0,25.0,1.784402810037136,9543680,198,3.166496753692627e-08,350.51,0.055408045051375546,477.5000000000002,0.02368322122783866,15.96871829032898
933,1.4202075722391516e-06,212.0,-4.7058253767318095e-05,0.0,22.500000000000007,1.782474721968174,9553920,198,-3.5017728805541994e-08,350.46,0.05612294067414174,505.00000000000045,0.02167603693669662,15.968718039989472
934,2.3618797189067785e-06,211.5,-8.036158433242236e-05,0.0,25.0,1.7816902928054332,9564160,198,4.8428773880004884e-09,352.91,0.0555174590751629,500.0,0.019642551825381816,15.968717962503433
935,2.3153485820659457e-06,191.5,-7.236484925670084e-05,0.0,25.0,1.78200488910079,9574400,198,1.2665987014770507e-08,342.72,0.05642813743155066,450.0,0.022239388432353735,15.968718165159226
936,1.915201289370838e-06,184.0,-6.816317581979093e-05,0.0,25.0,1.781406970322132,9584640,198,5.587935447692871e-09,337.77,0.058076524163390174,427.5000000000002,0.021044259195332416,15.96871817111969
937,1.739082812157733e-06,181.0,-4.698973825725261e-05,0.0,25.0,1.7817295484244824,9594880,198,-1.1175870895385742e-08,335.53,0.055380042472111576,425.0,0.0232859903073404,15.968718183040618
938,2.5257209069873275e-06,187.75,-7.903749083197909e-05,0.0,25.0,1.7826971031725407,9605120,198,-8.940696716308593e-09,338.44,0.05494012954823156,425.0,0.02034339167003054,15.968718075752259
939,2.308638453929479e-06,185.75,-8.129159650707151e-05,0.0,50.0,1.7828712850809096,9615360,198,-1.1175870895385742e-08,340.95,0.0560705973455939,402.5000000000002,0.019895442776032723,15.9687180519104
