fps,approx_kl_divergence,advantage_norm,value_loss,clip_fraction,epoch_idx,policy_loss,grad_norm,frames,explained_variance,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards,episode_length,policy_entropy
264,0.00024314569247962936,15.968717312812805,0.006746106361424609,0.280322265625,811,-0.00032254967372864486,0.04990220096726703,8304640,-2.2351741790771484e-09,25.0,108.0,202.50000000000023,317.69,1.7565901570022107
264,0.0002841774412914333,15.968716967105866,0.006680384592164046,0.314404296875,812,-0.000474025839503156,0.04997583602524925,8314880,-4.8428773880004884e-09,25.0,111.5,225.0,316.34,1.7504018634557723
264,0.00024629773361368735,15.968717181682587,0.007492952943357523,0.2856201171875,813,-0.00036981773082516155,0.05252585520868942,8325120,1.1920928955078126e-08,25.0,114.5,225.0,317.13,1.7463927522301674
264,0.00025561129161939534,15.968717592954636,0.006529103507637047,0.2829833984375,814,-0.00030616270923928824,0.051120836237873724,8335360,2.6077032089233397e-09,25.0,120.25,225.0,320.17,1.752468439936638
264,0.00019612517135954023,15.968717509508133,0.008037460192838353,0.2392333984375,815,-0.0002199496142566204,0.052886091863295945,8345600,1.080334186553955e-08,22.500000000000007,128.5,277.5000000000002,322.75,1.7355716183781624
264,0.00020264119323343266,15.968717074394226,0.007788442068238055,0.246044921875,816,-0.0002663542953087017,0.05376660009935208,8355840,-5.215406417846679e-09,25.0,120.75,225.0,318.26,1.7267065614461898
264,0.00020755992868330962,15.968717473745347,0.007240880158315121,0.2740478515625,817,-0.00041451470169704405,0.050813794038782625,8366080,-3.3527612686157227e-09,25.0,130.0,225.0,317.71,1.7262233421206474
264,0.00025520271606467305,15.968714088201523,0.005461129696544731,0.2876220703125,818,-0.00038773625765315957,0.049836828752245266,8376320,-4.097819328308106e-09,22.500000000000007,106.25,200.0,307.83,1.7127386674284935
264,0.00023964465027752623,15.968716233968735,0.006608391545654513,0.28720703125,819,-0.0003147248593450058,0.05012996422607006,8386560,-1.1175870895385742e-09,0.0,95.25,177.50000000000023,304.17,1.701269831508398
264,0.00020371583131861826,15.968717628717423,0.00698562263214626,0.2544677734375,820,-0.00034820177370420424,0.053466225454154914,8396800,4.8428773880004884e-09,22.500000000000007,98.75,205.00000000000043,309.43,1.7006690047681332
264,0.00020283571001442625,15.968716990947723,0.006341695219259691,0.2900390625,821,-0.0003827633940090891,0.052716515603246805,8407040,-8.195638656616212e-09,25.0,110.0,250.0,316.61,1.7073181100189685
264,0.0002076292101008903,15.96871709227562,0.006924260374421465,0.2554443359375,822,-0.0002059048962109955,0.05122247480722568,8417280,1.30385160446167e-08,25.0,108.75,250.0,315.02,1.71649996265769
264,0.00022836904187073515,15.968717008829117,0.007305365496813465,0.2809814453125,823,-0.0003232699735235656,0.053758152056260264,8427520,-1.30385160446167e-08,25.0,113.5,225.0,315.61,1.7103162117302417
263,0.00021755584412801453,15.96871758699417,0.0074100689156693985,0.269873046875,824,-0.0003275468661740888,0.04977606964443129,8437760,1.2293457984924316e-08,25.0,115.5,225.0,315.29,1.7106480933725834
263,0.0002282508678007389,15.968717551231384,0.00674051261958084,0.2604736328125,825,-0.00025578274617146237,0.05014282688323679,8448000,-7.078051567077636e-09,25.0,118.0,227.5000000000002,321.13,1.7124822318553925
263,0.00028484547373111015,15.968713635206223,0.005756910071534093,0.3535400390625,826,-0.0004486465059017064,0.0500361763394777,8458240,-7.078051567077636e-09,0.0,113.5,227.5000000000002,317.92,1.7044130012392997
263,0.0002216359366414622,15.968706786632538,0.007543043660621152,0.2623779296875,827,-0.00034142889744543937,0.05165428774927718,8468480,-5.960464477539063e-09,0.0,119.25,275.0,320.4,1.6961953282356261
263,0.0002233693326310515,15.968717294931412,0.005215049739672395,0.2875732421875,828,-0.0002676658014024724,0.04954474683077755,8478720,4.8428773880004884e-09,0.0,110.25,230.0000000000004,317.55,1.6965810373425483
263,0.00020290288520925516,15.968717473745347,0.0069157456866150826,0.280517578125,829,-0.00024587930820416657,0.052809252831676465,8488960,-1.7881393432617187e-08,0.0,108.0,225.0,316.4,1.7054374761879445
263,0.0002468873877013777,15.96871708035469,0.006371819126798073,0.287744140625,830,-0.0004097403885680251,0.05141765051918821,8499200,3.725290298461914e-09,22.500000000000007,100.5,175.0,312.0,1.7004327483475208
263,0.00017389915256202926,15.968717527389526,0.006487824579653534,0.2194091796875,831,-0.00019407748732191976,0.04942387626378943,8509440,-1.1548399925231934e-08,22.500000000000007,110.25,200.0,312.73,1.704290574043989
263,0.00023992669313130933,15.968717175722123,0.0070977947943106304,0.3305908203125,832,-0.0004397250209876802,0.05221137049233301,8519680,-3.725290298461914e-09,22.500000000000007,118.5,202.50000000000023,317.52,1.7161795996129512
263,0.0002229663473414689,15.968717682361603,0.008464111374269122,0.2963623046875,833,-0.00055160454739962,0.049956270003276335,8529920,2.2351741790771484e-09,25.0,130.5,227.5000000000002,323.46,1.724720749258995
263,0.00021659124958297581,15.968717277050018,0.007311395444594382,0.259765625,834,-0.0003827168449788587,0.05152804635363478,8540160,-9.685754776000977e-09,25.0,134.25,250.0,321.54,1.7126050382852553
263,0.00020279517498522637,15.968717014789581,0.0065864636756998605,0.3090576171875,835,-0.00037374898020061666,0.052005562613159126,8550400,7.82310962677002e-09,25.0,134.0,252.50000000000023,321.51,1.7209110140800477
263,0.0001748601975521069,15.968717569112778,0.006971756533675944,0.2520263671875,836,-0.0002886290902097244,0.0515765419854025,8560640,4.8428773880004884e-09,25.0,126.5,277.5000000000002,321.49,1.7304356597363948
263,0.0001830055218619009,15.968717670440673,0.006927438515958784,0.272509765625,837,-0.0002325007677427493,0.0536575233453523,8570880,2.2351741790771484e-09,25.0,130.0,300.0,325.86,1.725984350591898
263,0.00020798688986616297,15.968717700242996,0.007599001524704363,0.2621826171875,838,-0.0003427595633183955,0.05080791455646044,8581120,4.097819328308106e-09,22.500000000000007,127.5,275.0,324.06,1.7297120071947574
263,0.0001539981335483276,15.968717497587203,0.007150067499992474,0.212890625,839,-0.00012769183849741238,0.051688489434153675,8591360,1.2665987014770507e-08,0.0,118.0,227.5000000000002,317.43,1.7295286133885384
263,0.0002503107130834792,15.968716031312942,0.006684593374757242,0.325927734375,840,-0.000434710180707043,0.050013138187168946,8601600,2.0116567611694337e-08,0.0,114.5,225.0,313.82,1.7376762539148332
263,0.00020408453430604824,15.9687175989151,0.008106326920005813,0.279052734375,841,-0.00020688838703790678,0.052699715942315505,8611840,2.123415470123291e-08,0.0,129.75,250.0,318.11,1.7309780545532703
263,0.0001876858491257849,15.968717819452285,0.007694006106066809,0.2646484375,842,-0.00032619898993289096,0.05225425672232309,8622080,-6.332993507385254e-09,25.0,139.5,250.0,320.47,1.7360669061541558
263,0.0001541677507120198,15.968717437982558,0.007375682874840095,0.24296875,843,-0.00023430839864886367,0.052764395296100795,8632320,-1.1175870895385742e-08,0.0,144.0,402.5000000000002,320.86,1.7396743580698968
263,0.0001981669723204682,15.968716931343078,0.005838049681983648,0.2716064453125,844,-0.0002858853245925275,0.048509089117035706,8642560,2.9802322387695314e-09,0.0,136.75,452.50000000000017,321.08,1.754584789276123
263,0.0001867229858959263,15.968716603517532,0.008188002319047882,0.293408203125,845,-0.0003509511814627331,0.05158272067437434,8652800,-3.091990947723389e-08,0.0,143.0,452.50000000000017,323.13,1.7696712031960486
263,0.0002213109249780132,15.968717497587203,0.00716281941708985,0.326806640625,846,-0.0003416375577216968,0.05421792882292564,8663040,6.7055225372314455e-09,25.0,150.75,452.50000000000017,325.07,1.7797350332140922
263,0.0002096568559789347,15.968717521429062,0.007239515105720784,0.30703125,847,-0.00032132506785274015,0.05124252788119321,8673280,6.332993507385254e-09,25.0,135.25,282.5000000000007,320.02,1.7851867720484733
263,0.00016329515555213447,15.968715578317642,0.008033394263264881,0.2824951171875,848,-0.0002342833988222992,0.05507333370683807,8683520,-8.568167686462402e-09,25.0,134.0,252.50000000000023,318.13,1.7819247990846634
263,0.00015116991575538918,15.968717867136002,0.00823329841150553,0.25595703125,849,-0.00035909380567318295,0.0531112049787628,8693760,2.9802322387695314e-09,25.0,123.0,227.5000000000002,318.88,1.7767926037311554
263,0.0001750646574848247,15.968717420101166,0.007408298308871508,0.2674560546875,850,-0.00019782388699240983,0.05409349381175273,8704000,-2.1979212760925294e-08,25.0,123.75,227.5000000000002,319.09,1.7731132529675961
263,0.00018242788407327737,15.968717420101166,0.007222673216256225,0.2872314453125,851,-0.0002666109343408607,0.053319858471739236,8714240,-1.080334186553955e-08,25.0,140.75,352.5000000000002,325.01,1.779624330997467
263,0.00013648985268588376,15.968717783689499,0.009376212925781146,0.2145751953125,852,-0.000255265041050734,0.051300171812925496,8724480,-2.6077032089233397e-09,25.0,144.25,327.5000000000002,324.83,1.7758791506290437
263,0.00017117012382641405,15.968717330694199,0.007049934140104597,0.2478759765625,853,-0.00017777090070012492,0.054125088732967785,8734720,-1.4156103134155273e-08,22.500000000000007,142.25,280.00000000000045,325.88,1.7681279703974724
263,0.00017321198190209942,15.968717575073242,0.0069727310004964235,0.307275390625,854,-0.0005036708309489768,0.05195080795384889,8744960,1.1920928955078126e-08,0.0,132.25,275.0,321.04,1.7618460372090339
263,0.00016851780518862826,15.968716889619827,0.008225081855312056,0.2726806640625,855,-0.0003618906672272715,0.0539135292510019,8755200,2.2351741790771484e-09,25.0,122.0,275.0,318.23,1.7596452355384826
263,0.00015304301316874103,15.968717557191848,0.008130256596086839,0.2406005859375,856,-0.0002993051104567712,0.04983150427707259,8765440,1.862645149230957e-09,25.0,128.5,275.0,318.93,1.7601997703313828
263,0.00016647870845147849,15.968717700242996,0.008644348649886524,0.2650390625,857,-0.000269203956486308,0.053119699060725556,8775680,-3.3527612686157227e-09,25.0,135.0,275.0,328.14,1.7483910344541074
263,0.0001665828718330431,15.968717652559281,0.008424263364213402,0.2862060546875,858,-0.000367040481796721,0.054244548813026636,8785920,1.862645149230957e-09,25.0,134.0,250.0,328.97,1.74711332321167
263,0.00015836912595670327,15.968717455863953,0.007582547507126947,0.2889404296875,859,-0.00041135096125799464,0.05380883847191211,8796160,1.30385160446167e-08,25.0,138.5,275.0,329.4,1.7384497858583927
263,0.00015978511539316287,15.96871771812439,0.008479965721926419,0.29111328125,860,-0.0002988704967719968,0.05289826837560874,8806400,-7.450580596923829e-10,25.0,133.5,252.50000000000023,322.2,1.7389356695115565
263,0.0001502967669594568,15.968716472387314,0.008104742379816798,0.2778564453125,861,-0.0003221173748897854,0.052118493619429565,8816640,6.332993507385254e-09,25.0,141.0,300.0,322.59,1.7395205557346345
263,0.00018026091722127545,15.96871674656868,0.007525876680381316,0.300341796875,862,-0.00031904937077342765,0.050545387351027,8826880,-1.7136335372924803e-08,0.0,143.25,300.0,326.18,1.7429374508559703
263,0.00014565662016892135,15.96871588230133,0.008662864564666962,0.2531005859375,863,-0.0003040070536371786,0.05408701918006674,8837120,3.7252902984619143e-10,22.500000000000007,145.0,275.0,329.57,1.74532051384449
263,0.00014633756045299152,15.968717658519745,0.008700453537676367,0.2532958984375,864,-0.0002988467938848771,0.051985525180195634,8847360,-1.0058283805847169e-08,25.0,131.75,250.0,323.25,1.7537033885717392
263,0.00013405745071892738,15.968717485666275,0.00666705302792252,0.246337890625,865,-0.0002493734486051835,0.05166499864328937,8857600,1.825392246246338e-08,25.0,129.5,227.5000000000002,319.16,1.7604474991559982
263,0.00018519966444685565,15.968717831373215,0.008453668621950784,0.3225341796875,866,-0.0004336787009378895,0.05470847084645329,8867840,6.7055225372314455e-09,25.0,125.25,225.0,319.51,1.7664876006543637
263,0.00015066092338216207,15.968717801570893,0.008429269914267934,0.2695556640625,867,-0.0002819200704834657,0.05280274550822987,8878080,-2.9802322387695314e-09,25.0,135.5,250.0,324.14,1.7623613901436328
263,0.00015580268756849592,15.968717622756959,0.007278659609619353,0.277587890625,868,-0.0003562744605005719,0.052899757844729355,8888320,-7.82310962677002e-09,25.0,138.5,250.0,328.05,1.754287426173687
263,0.00016208254153440293,15.968717676401138,0.006729623330102186,0.31943359375,869,-0.0004443101130163996,0.05051594796294784,8898560,-2.123415470123291e-08,25.0,130.25,227.5000000000002,325.87,1.757161556184292
263,0.00012685937104315315,15.968717867136002,0.008356989736603282,0.235791015625,870,-0.00018731673917500303,0.05367490666158138,8908800,-5.215406417846679e-09,0.0,134.5,227.5000000000002,327.32,1.7633725002408027
263,0.00015037507166351105,15.968717694282532,0.008798040881356429,0.2655029296875,871,-0.00031854226217546965,0.05109329374884961,8919040,-1.1175870895385742e-09,22.500000000000007,136.75,275.0,325.12,1.7658822946250439
263,0.00018193764681342372,15.968716835975647,0.006948938826303675,0.34326171875,872,-0.0004007971205282956,0.050039280024752594,8929280,-6.332993507385254e-09,25.0,154.25,275.0,328.09,1.7753438152372838
263,0.00015500744438448066,15.968717139959335,0.007584308445302668,0.2758544921875,873,-0.0002622321213493706,0.05211427733901518,8939520,2.3469328880310058e-08,25.0,134.0,250.0,319.51,1.7812324441969394
263,0.0001463424295799598,15.968717902898788,0.009421071374617895,0.282373046875,874,-0.0003144187681755284,0.05440254657950476,8949760,-1.4528632164001465e-08,25.0,154.5,402.5000000000002,330.0,1.78310631737113
263,0.00012688688213771115,15.968717688322068,0.008482056697721419,0.26943359375,875,-0.00019384918559808284,0.05474176232297008,8960000,4.8428773880004884e-09,47.50000000000001,160.25,335.00000000000085,332.69,1.7831571653485299
263,0.0001292197997287303,15.968716943264008,0.006516161034244306,0.296875,876,-0.00036274318845244127,0.05021435031669754,8970240,2.0116567611694337e-08,25.0,164.5,380.00000000000045,331.05,1.7778413146734238
263,0.0001364695335823285,15.96871726512909,0.006965695066173794,0.2815185546875,877,-0.00031636773710488344,0.049947621743892015,8980480,-4.8428773880004884e-09,0.0,127.5,250.0,318.68,1.7699566185474396
263,0.00012881712438073123,15.96871721148491,0.006757616670904553,0.2805419921875,878,-0.0003061784322198946,0.05036276346347871,8990720,-9.313225746154785e-09,0.0,110.5,250.0,317.67,1.7671050816774367
263,0.000149096627898615,15.968717807531357,0.007469500046863686,0.31640625,879,-0.0003508783152938122,0.051916985242263666,9000960,7.450580596923829e-10,0.0,112.5,225.0,320.23,1.7666088499128818
263,0.0001441142915950877,15.968707174062729,0.007243809809119739,0.290576171875,880,-0.00025556568361935207,0.05268347726050142,9011200,8.940696716308593e-09,25.0,112.0,225.0,321.53,1.774436305463314
263,0.0001331567187285998,15.968717575073242,0.0060267222649599715,0.2714111328125,881,-0.00024711294208827893,0.050936927202014856,9021440,-1.825392246246338e-08,0.0,105.0,200.0,317.7,1.7751699797809124
263,0.00011574137320771171,15.968717628717423,0.008359683068920275,0.250830078125,882,-0.0002521370071917772,0.05304951246071741,9031680,7.450580596923829e-10,22.500000000000007,125.0,275.0,322.35,1.7760468155145646
263,0.00011786344987712028,15.968717479705811,0.008498142076496152,0.2592041015625,883,-0.0002675528176041553,0.05444406344803434,9041920,6.332993507385254e-09,22.500000000000007,126.0,250.0,320.79,1.7737276718020438
263,0.00014191304949413565,15.968715208768845,0.005717055238935132,0.319091796875,884,-0.00032329883106285706,0.04889115249788515,9052160,-1.2665987014770507e-08,25.0,136.5,275.0,323.67,1.7708118103444577
263,0.0001568203881600283,15.968717205524445,0.007114339150666638,0.31845703125,885,-0.00021972234681015833,0.05058958889845463,9062400,-2.2351741790771484e-09,22.500000000000007,119.0,200.0,321.72,1.7739454537630082
263,0.00012988094196160206,15.9687175989151,0.005926534401169192,0.280078125,886,-0.0002267464822580223,0.05206388866326779,9072640,8.940696716308593e-09,0.0,108.75,200.0,322.0,1.7779613316059113
263,0.00017383798031715968,15.968710094690323,0.0070761579738700675,0.3814453125,887,-0.00033089547214331104,0.053190557563824,9082880,8.195638656616212e-09,0.0,104.0,200.0,317.65,1.78020221889019
263,0.0001182130141025084,15.968717390298844,0.006223663539913105,0.2855224609375,888,-0.00022282737627392634,0.05163817042128051,9093120,1.30385160446167e-08,0.0,103.75,225.0,316.27,1.774907923489809
263,0.00012415760227639793,15.968717241287232,0.007592980917570458,0.30205078125,889,-0.00028894912466057574,0.0520109526623071,9103360,9.685754776000977e-09,0.0,111.5,227.5000000000002,315.99,1.774283403903246
263,0.00012330370199009622,15.968717449903489,0.0074078505325360314,0.3044189453125,890,-0.0003088984878559131,0.05395404532503121,9113600,-1.0430812835693359e-08,0.0,112.75,225.0,321.18,1.777980513870716
263,8.823327077607246e-05,15.9687169611454,0.0070805216229132386,0.2345947265625,891,-0.0002535557323426474,0.050855896731296646,9123840,-6.7055225372314455e-09,0.0,127.5,255.00000000000043,324.91,1.7771306686103343
263,0.00015226277440483216,15.968680852651596,0.005534044390781645,0.3294921875,892,-0.0002984433092933614,0.04996976185890698,9134080,2.2351741790771484e-09,25.0,121.75,227.5000000000002,326.67,1.7720827750861645
263,0.00015233387395312547,15.96871766448021,0.007161681085199234,0.3177490234375,893,-0.0002924223052104935,0.051578769994786056,9144320,-1.601874828338623e-08,25.0,126.0,255.00000000000043,323.38,1.7708487883210182
263,0.00015681440146941839,15.96871787905693,0.006335957050032448,0.342041015625,894,-0.00033159007143694906,0.05054609607648386,9154560,-7.078051567077636e-09,22.500000000000007,113.0,250.0,321.62,1.7769330352544785
263,0.0001461178258352902,15.968717455863953,0.007661480824413047,0.30830078125,895,-0.00023202654410852118,0.05355514704290907,9164800,-1.1548399925231934e-08,25.0,118.5,250.0,321.16,1.7743801385164262
263,0.00010699435285985715,15.968717694282532,0.006882032301109575,0.2825439453125,896,-0.00024767864670138806,0.050860955474357095,9175040,7.450580596923828e-09,0.0,116.75,250.0,321.54,1.7751529589295387
263,0.00015354964506144597,15.968716067075729,0.005612564178801449,0.378662109375,897,-0.0003946138453102321,0.04982489518574759,9185280,-2.9802322387695314e-09,0.0,110.0,250.0,315.94,1.7777628421783447
263,0.00010279090079521325,15.968717122077942,0.008531513830234871,0.274267578125,898,-0.00028834448858106043,0.051315988729694076,9195520,-3.3527612686157227e-09,0.0,108.5,225.0,320.64,1.7755909346044063
263,0.00011926955433096964,15.968717938661575,0.00916304278653115,0.29794921875,899,-0.00033473144176241474,0.05290367676918058,9205760,-1.0430812835693359e-08,25.0,133.25,250.0,327.14,1.7778626717627048
263,0.00011581392256587719,15.968716955184936,0.0060878868193412925,0.2900634765625,900,-0.00019277385144960134,0.051219357897206254,9216000,7.450580596923829e-10,25.0,140.75,302.5000000000002,328.77,1.7745277851819992
263,0.00011838338961815964,15.968717712163926,0.007362170687156322,0.3042724609375,901,-0.0003291176391940098,0.05020289915318223,9226240,1.4901161193847657e-09,25.0,145.5,380.00000000000045,325.29,1.7744256146252155
263,0.00012387225936478786,15.968717068433762,0.006500491819406306,0.3005859375,902,-0.0003104583054664545,0.05084952636977815,9236480,-3.725290298461914e-09,0.0,121.0,252.50000000000023,316.5,1.7688759066164494
263,0.00013462824742980218,15.968717569112778,0.0058285992458877445,0.3497314453125,903,-0.0002847035528247943,0.04830967101972103,9246720,-5.215406417846679e-09,0.0,105.5,202.50000000000023,311.13,1.7600300289690494
263,0.00010579894219420183,15.96871771812439,0.006229222913407284,0.2907470703125,904,-0.0002364054547797423,0.050681007379021224,9256960,1.1175870895385742e-09,0.0,99.25,225.0,311.65,1.7648987106978893
263,0.00010129800713798431,15.968717294931412,0.0062884546735404,0.2950927734375,905,-0.0003095521402428858,0.05130542706810713,9267200,1.1175870895385742e-08,0.0,98.25,180.00000000000045,315.17,1.7658351927995681
263,7.73445985810639e-05,15.968717610836029,0.005817398782846794,0.239892578125,906,-0.00015661362776882016,0.05223479845188791,9277440,-2.9802322387695314e-09,0.0,99.25,225.0,318.25,1.764050055295229
263,0.00012217384602024594,15.968716996908189,0.0069259797687209355,0.3006103515625,907,-0.0002547178486565826,0.05146156498033805,9287680,1.1548399925231934e-08,25.0,106.25,202.50000000000023,315.41,1.7673749200999738
263,9.555558256195696e-05,15.968717312812805,0.007183120945410337,0.285107421875,908,-0.00021919046994298697,0.054009738267792165,9297920,-9.685754776000977e-09,25.0,103.0,200.0,316.35,1.7687726460397244
263,0.00010209761177080168,15.968717527389526,0.006650540249393089,0.2807861328125,909,-0.00016720408784749453,0.05152434733974635,9308160,1.080334186553955e-08,22.500000000000007,109.75,202.50000000000023,318.55,1.7678341165184974
262,0.0001032772767494805,15.96871770620346,0.00751314774970524,0.3134033203125,910,-0.00030236623897508255,0.052265011646635495,9318400,5.587935447692871e-09,0.0,112.0,225.0,323.87,1.7693485386669636
262,0.00011086173718055647,15.968717557191848,0.00717973241225991,0.3276123046875,911,-0.0003157445491524413,0.05305134000599969,9328640,2.2351741790771484e-09,0.0,118.5,227.5000000000002,321.09,1.7713930949568748
262,0.00010039870465590184,15.968717646598815,0.0074579514644938175,0.2919189453125,912,-0.00016803269736556103,0.05264109595072791,9338880,5.960464477539063e-09,0.0,119.5,225.0,322.31,1.773327971994877
262,9.14394888674508e-05,15.968717747926712,0.008860988827655092,0.2914306640625,913,-0.00021288051284500397,0.053886358193291295,9349120,-5.215406417846679e-09,0.0,130.0,227.5000000000002,326.39,1.7731250666081906
262,9.348137650597721e-05,15.968717592954636,0.008597487971746887,0.3021484375,914,-0.00035881541261915115,0.053141260543561476,9359360,-1.4528632164001465e-08,0.0,145.25,255.00000000000043,331.42,1.7736108049750328
262,0.00010860015737677032,15.968717736005782,0.007970174253023288,0.3191162109375,915,-0.00024014861046453006,0.05135511154536253,9369600,-5.960464477539063e-09,25.0,146.25,277.5000000000002,332.12,1.7751698523759842
262,7.634182749853835e-05,15.968717205524445,0.007350037929779773,0.243017578125,916,-0.0001379558310873108,0.05285095046020388,9379840,-1.9744038581848144e-08,22.500000000000007,143.25,275.0,329.67,1.774991001188755
262,9.400038736693262e-05,15.968717700242996,0.008123837197945249,0.2987548828125,917,-0.00032965933351079,0.05173639498058569,9390080,-7.450580596923829e-10,22.500000000000007,136.25,277.5000000000002,326.14,1.7716379188001157
262,0.00011719833811927317,15.968717634677887,0.005925893476160127,0.36240234375,918,-0.0002841352725226898,0.04878530729291618,9400320,-1.6391277313232423e-08,0.0,133.25,277.5000000000002,326.15,1.7696577355265617
262,8.036400754392048e-05,15.968717688322068,0.008578525575831008,0.2830810546875,919,-0.000267649358829658,0.05383090166583422,9410560,1.1920928955078126e-08,0.0,131.5,277.5000000000002,327.6,1.774922539293766
262,9.453148514388942e-05,15.968717575073242,0.007308353202824946,0.281396484375,920,-0.00018444632150931283,0.05132496035649945,9420800,-1.30385160446167e-08,22.500000000000007,127.25,250.0,326.95,1.782113717496395
262,7.882173177264917e-05,15.968715626001359,0.0064535017906905525,0.2986572265625,921,-0.00017471085448050871,0.05019403745777147,9431040,-1.0058283805847169e-08,25.0,119.5,227.5000000000002,320.86,1.7858921743929386
262,7.8635255111692e-05,15.968717789649963,0.009257534060816397,0.2627197265625,922,-0.00023819271700631361,0.05206332305209425,9441280,3.7252902984619143e-10,25.0,141.25,302.5000000000002,322.87,1.786226636171341
262,6.627169353006224e-05,15.968715673685073,0.009063680783538076,0.2432861328125,923,-0.00021522931128856727,0.05208534519326001,9451520,-7.078051567077636e-09,25.0,146.5,325.0,329.07,1.7868468269705773
262,8.854194507978974e-05,15.96871771812439,0.008225821861196891,0.31591796875,924,-0.000273554786144814,0.0513261177978598,9461760,-4.8428773880004884e-09,47.50000000000001,167.5,352.5000000000002,337.07,1.786416759341955
262,8.57049148144995e-05,15.968717581033706,0.007828632780910994,0.2934814453125,925,-0.00025134757343039384,0.050948213274715125,9472000,-8.940696716308593e-09,25.0,157.0,325.0,338.41,1.786252947896719
262,6.16915689112929e-05,15.968717777729035,0.010747718412312679,0.2338623046875,926,-0.00021000838751206174,0.056865688463418204,9482240,-2.2351741790771484e-09,25.0,160.0,327.5000000000002,337.37,1.786249688267708
262,6.212304306032478e-05,15.968717461824417,0.010448215358701418,0.271533203125,927,-0.00019305121750221588,0.056998555620669134,9492480,-2.1979212760925294e-08,25.0,174.5,350.0,339.82,1.786757618188858
262,8.246239471185746e-05,15.968714660406112,0.008034527772042565,0.288525390625,928,-0.00022559445205843075,0.05199400378491949,9502720,8.940696716308593e-09,50.0,173.75,327.5000000000002,344.6,1.7851431287825108
262,7.067706816670239e-05,15.968717592954636,0.007758384096814552,0.2760009765625,929,-0.0001582797938681324,0.05234266527249569,9512960,7.450580596923829e-10,50.0,159.25,325.0,333.2,1.782842043787241
262,7.522020653105699e-05,15.968717581033706,0.007748211527541571,0.278271484375,930,-0.00017910200585902203,0.051078039520610866,9523200,1.862645149230957e-09,25.0,132.75,255.00000000000043,324.46,1.7820746064186097
262,8.445831468044674e-05,15.968717700242996,0.008311604868504218,0.297119140625,931,-0.0002588409035524819,0.05198697603349435,9533440,-8.195638656616212e-09,25.0,146.0,327.5000000000002,327.99,1.7815709076821804
262,6.773504486687898e-05,15.96871771812439,0.00879981151119864,0.287646484375,932,-0.0002698850614251569,0.05171585611111047,9543680,7.450580596923828e-09,25.0,147.0,305.00000000000045,327.58,1.78060622215271
262,6.64537218527883e-05,15.968717736005782,0.008053188210396911,0.23984375,933,-0.00015233194044412813,0.052823777870700736,9553920,-8.195638656616212e-09,50.0,162.25,352.5000000000002,336.73,1.7796162784099578
262,6.360809708354509e-05,15.968717360496521,0.008271166964732402,0.2664306640625,934,-0.00016923613839026075,0.052471840952839396,9564160,-5.215406417846679e-09,25.0,153.0,277.5000000000002,331.43,1.7810980953276156
262,7.51515538484071e-05,15.968717819452285,0.009009591126960004,0.28232421875,935,-0.0001972493286302779,0.05385954142735908,9574400,-3.129243850708008e-08,25.0,155.25,277.5000000000002,333.25,1.780829757452011
262,6.990214682893736e-05,15.968717730045318,0.008634178611100652,0.28818359375,936,-0.00024281843416247285,0.05395231730500748,9584640,-4.470348358154297e-09,25.0,146.5,275.0,326.22,1.7814369656145572
262,5.343415732372847e-05,15.968717789649963,0.009238787207141285,0.2430419921875,937,-0.00017704600577417295,0.05170661336342269,9594880,5.215406417846679e-09,25.0,153.0,275.0,324.46,1.7827695779502393
262,6.421701435499472e-05,15.968710207939148,0.006817836891031881,0.2927734375,938,-0.0002050735904049361,0.0513372145784749,9605120,-4.470348358154297e-09,25.0,146.0,275.0,324.71,1.7815101779997349
262,5.551555138190167e-05,15.9687175989151,0.009079768735864491,0.247216796875,939,-0.00018236054802400758,0.0543780841320838,9615360,-1.1175870895385742e-09,22.500000000000007,151.0,275.0,330.76,1.781103105843067
262,5.224322163850381e-05,15.968717688322068,0.007903173004706332,0.254541015625,940,-0.00020721948822028936,0.05378877203084468,9625600,-1.1175870895385742e-09,22.500000000000007,146.25,250.0,328.12,1.777418888360262
262,6.226348058273601e-05,15.96871721148491,0.006609290327469352,0.2898681640625,941,-0.0002361705528528546,0.04991910598283052,9635840,8.195638656616212e-09,22.500000000000007,143.25,250.0,327.76,1.7748166985809803
262,7.603945973428949e-05,15.968717181682587,0.007027165173417416,0.3211669921875,942,-0.00026290659661754034,0.05059262974075992,9646080,-2.0861625671386717e-08,22.500000000000007,125.0,250.0,324.45,1.7781463421881198
262,5.8874335574721215e-05,15.96871742606163,0.008403670740699453,0.26201171875,943,-0.00012214064845466054,0.05318807416186109,9656320,-9.313225746154785e-09,25.0,124.75,250.0,330.22,1.7817759573459626
262,5.043318096182858e-05,15.968717336654663,0.008753479315419099,0.2192138671875,944,-0.00011272824776824564,0.05450917237752375,9666560,8.195638656616212e-09,25.0,141.25,300.0,333.64,1.7809982627630234
262,5.512109496308426e-05,15.968716287612915,0.0077607380996141725,0.2711669921875,945,-0.00019626304165285547,0.05134915432149447,9676800,8.568167686462402e-09,25.0,137.25,275.0,332.0,1.7795134380459785
262,5.093807799365635e-05,15.968717682361603,0.007949061683393665,0.258935546875,946,-0.0001824412091082195,0.052933647030771136,9687040,-3.7252902984619143e-10,25.0,148.25,300.0,330.18,1.7768779791891576
