P01:episode_rewards,explained_variance,advantage_norm,episode_length,P09:episode_rewards,fps,grad_norm,policy_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,frames,value_loss,epoch_idx,clip_fraction
75.0,1.6391277313232423e-08,15.968717509508133,356.18,350.0,243,0.0556763246982494,-0.0006754312344128266,1.748154601454735,213.75,0.0008117207426380446,5488640,0.010770369741658214,536,0.2293212890625
75.0,1.30385160446167e-08,15.968717777729035,358.91,350.0,243,0.05512639569844634,-0.0006805914301367011,1.7333087295293808,216.75,0.0007860885760010205,5498880,0.012830499039614552,537,0.2083251953125
50.0,2.0489096641540527e-08,15.968717741966248,357.69,357.5000000000007,243,0.05490349878773879,-0.0006046216301911044,1.7239842556416989,212.25,0.0007660591654428117,5509120,0.01044154193077702,538,0.22919921875
72.50000000000001,7.450580596923829e-10,15.968717789649963,358.44,427.5000000000002,243,0.05678488416653897,-0.0009742301419464639,1.6961138851940631,228.0,0.0009453362365974272,5519360,0.013038307694660033,539,0.2652099609375
50.0,1.1175870895385742e-09,15.968717700242996,363.8,500.0,243,0.0506760755921461,-0.000783124172812677,1.6377572849392892,238.25,0.0008091990126160908,5529600,0.010193267342765466,540,0.2333251953125
72.50000000000001,1.862645149230957e-09,15.968717741966248,364.92,500.0,243,0.05273140994681695,-0.0004201899530016817,1.5890499569475651,244.25,0.0007704861032749478,5539840,0.011933891197259072,541,0.2189697265625
50.0,-4.470348358154297e-09,15.96871789097786,357.63,475.0,243,0.05268551385631226,-0.000401805490400875,1.667725059390068,229.5,0.0007535637570754261,5550080,0.010051902865598095,542,0.199169921875
50.0,2.2351741790771484e-09,15.968717676401138,353.58,475.0,243,0.05273301377684649,-0.0008727599819394527,1.6855608478188515,219.0,0.0009875600846726228,5560320,0.009610888573297416,543,0.269580078125
50.0,1.4901161193847657e-09,15.968717610836029,345.22,452.50000000000017,243,0.056464488531789855,-0.000592285340098897,1.6919347062706946,207.0,0.0010944310636830322,5570560,0.011117743086833798,544,0.259326171875
50.0,-2.0489096641540527e-08,15.968717765808105,352.89,477.5000000000002,243,0.05537540382576435,-0.0006674492284219014,1.6941777445375918,212.75,0.0007310895916077698,5580800,0.012064090149942785,545,0.1960205078125
50.0,-1.7136335372924803e-08,15.968717646598815,354.69,477.5000000000002,243,0.05133669109261566,-0.0008884528062480968,1.681114361435175,215.0,0.0008909333437827627,5591040,0.010019656088843476,546,0.2361328125
50.0,2.2724270820617674e-08,15.968717849254608,348.6,327.5000000000002,243,0.05446152198852444,-0.0005654168300679885,1.719465082883835,191.5,0.0009422961557078224,5601280,0.010030256836034823,547,0.25703125
75.0,-3.7252902984619143e-10,15.96871775984764,353.02,352.5000000000002,243,0.05066434530780465,-0.0010519581930566347,1.699748056381941,200.25,0.0009601469394141304,5611520,0.010835450457670958,548,0.2805908203125
75.0,1.2293457984924316e-08,15.968717962503433,353.89,425.0,243,0.05519270203115541,-0.0006570923267645412,1.6925728999078273,212.75,0.0006424101652470427,5621760,0.013784288126043976,549,0.1869140625
75.0,4.470348358154297e-09,15.96871777176857,357.12,477.5000000000002,243,0.05562424107573122,-0.0006048985069355695,1.7057112008333206,235.0,0.0006608436983924548,5632000,0.012844269942434039,550,0.1952392578125
75.0,-9.313225746154785e-09,15.968717777729035,364.01,577.5000000000002,243,0.05640399954344966,-0.0008274709798570257,1.721351331472397,266.75,0.0006783193031481005,5642240,0.01394702869838511,551,0.206884765625
75.0,1.4901161193847657e-09,15.96871783733368,360.28,552.5000000000002,243,0.0541530071824202,-0.000768211915055872,1.734168926626444,251.25,0.0006402553479631478,5652480,0.010318038507830352,552,0.1956787109375
50.0,-1.1175870895385742e-08,15.968717670440673,348.61,525.0,243,0.052607627273681914,-0.0009198964900861029,1.7554860584437848,221.5,0.0010298906616696968,5662720,0.009353831808311952,553,0.27314453125
47.50000000000001,-2.16066837310791e-08,15.968717736005782,343.16,400.0,243,0.05311687877307404,-0.0006980737285630312,1.7524674333631993,185.5,0.0007664038227972014,5672960,0.009802774075069465,554,0.2317626953125
25.0,1.1175870895385742e-09,15.968717795610427,336.79,377.5000000000002,243,0.05455819506106789,-0.00036000947147840634,1.7595627322793006,178.75,0.000606805512865094,5683200,0.01045405190600377,555,0.1903564453125
25.0,-2.9802322387695314e-09,15.96871709227562,341.43,400.0,243,0.05573884664181411,-0.0007937645001220517,1.7522191070020199,192.75,0.0008763745341582307,5693440,0.01093645268383625,556,0.27373046875
25.0,-1.7508864402770997e-08,15.968717551231384,341.22,425.0,243,0.054518673927338224,-0.0007898984527855646,1.7537658266723155,200.25,0.0009246698024867328,5703680,0.010303571913482301,557,0.2696044921875
25.0,8.195638656616212e-09,15.968717414140702,335.27,350.0,243,0.05248190849727987,-0.0007442444199114107,1.7510189048945903,175.5,0.0010710591598694919,5713920,0.008222529828458391,558,0.286962890625
25.0,1.1920928955078126e-08,15.96871782541275,332.36,350.0,243,0.05382067432614842,-0.0006001993842801312,1.7480643071234225,159.25,0.0007472449422891714,5724160,0.008986659915353811,559,0.2340576171875
25.0,7.078051567077636e-09,15.968717736005782,329.44,282.5000000000007,243,0.053125863699584816,-0.0006393625706550665,1.7490271180868149,149.0,0.0008591773678773507,5734400,0.008728231213535765,560,0.25048828125
50.0,-6.332993507385254e-09,15.968717873096466,333.31,355.00000000000045,243,0.050714564498103284,-0.0008676651064888574,1.7426117077469825,163.25,0.0007906843482203385,5744640,0.00914997161453357,561,0.2363525390625
50.0,-3.7252902984619143e-10,15.968717443943024,337.81,427.5000000000002,243,0.05189875769417562,-0.0004127737589442404,1.7582892514765263,170.5,0.0006309168518043862,5754880,0.009622294741961922,562,0.199853515625
50.0,1.1920928955078126e-08,15.96871793270111,341.7,427.5000000000002,243,0.05448542510558733,-0.0007140684247133322,1.7329744525253772,184.5,0.0008141509721326656,5765120,0.010019106838080915,563,0.233935546875
50.0,-2.123415470123291e-08,15.968717443943024,344.46,382.5000000000007,243,0.04947688218359897,-0.0006128589157015085,1.7333065934479237,183.75,0.0007560947925213668,5775360,0.007941754480316376,564,0.218701171875
25.0,1.30385160446167e-08,15.968717777729035,333.44,250.0,243,0.05302586101423122,-0.0007069067567499587,1.7360577538609505,142.25,0.0007621599133102563,5785600,0.008686679822858423,565,0.23193359375
47.50000000000001,2.644956111907959e-08,15.96871766448021,338.83,302.5000000000002,243,0.051273133857162624,-0.000669745577397407,1.7276617035269737,161.0,0.0005982976794513206,5795840,0.010989523223543074,566,0.2045654296875
47.50000000000001,4.097819328308106e-09,15.968717354536057,335.17,302.5000000000002,243,0.05434607839175083,-0.0008637929138785693,1.751837134361267,160.75,0.0008929483522706505,5806080,0.009363092669286744,567,0.2923095703125
50.0,-3.3527612686157227e-09,15.96871771812439,342.32,350.0,243,0.05424367951169347,-0.0005794512599095469,1.7537340126931666,189.5,0.0005531367771141049,5816320,0.011350046287407167,568,0.1774658203125
47.50000000000001,-3.725290298461914e-09,15.968717557191848,336.53,327.5000000000002,243,0.05721102433330845,-0.0007897745599620976,1.7619864612817764,178.0,0.0008290422031620893,5826560,0.011097693281021748,569,0.2617431640625
47.50000000000001,1.080334186553955e-08,15.968717736005782,342.46,350.0,243,0.05482624264962703,-0.0008099035156192258,1.7521181561052799,188.75,0.0007665154182063816,5836800,0.009981909436464775,570,0.2524658203125
25.0,-3.7252902984619143e-10,15.96871771812439,336.85,377.5000000000002,243,0.05326728440458826,-0.0007362692846072605,1.7249281384050845,175.25,0.0008298305891649704,5847040,0.006991789139556203,571,0.2326416015625
25.0,1.4901161193847656e-08,15.968717634677887,337.03,400.0,243,0.05271469904872359,-0.0005826621232699836,1.718360038101673,167.5,0.000626079089474274,5857280,0.00926658864627825,572,0.21611328125
25.0,9.685754776000977e-09,15.968717724084854,330.28,332.5000000000006,243,0.0524636182789084,-0.0008765628614128218,1.697626529633999,153.25,0.0008178354218770778,5867520,0.00883226571859268,573,0.2766845703125
25.0,-2.9802322387695314e-09,15.968717163801193,324.11,275.0,243,0.048467925169898965,-0.0009516235131741269,1.679346150159836,141.25,0.0009858655137293226,5877760,0.0070343284644650336,574,0.28798828125
25.0,9.685754776000977e-09,15.968717682361603,327.18,300.0,243,0.05277862887000147,-0.0004744629601191264,1.7124462328851222,149.0,0.0007521916929988492,5888000,0.008060903931618669,575,0.246923828125
0.0,3.725290298461914e-09,15.968716818094254,321.34,275.0,243,0.051107639381751294,-0.0009971051622414961,1.6936510182917117,131.25,0.0009949791396081764,5898240,0.006147236970502945,576,0.308056640625
0.0,5.215406417846679e-09,15.968717563152314,321.92,275.0,243,0.051340548712287194,-0.0008045042210142128,1.686403150856495,127.0,0.0008889461139489185,5908480,0.00629067389654665,577,0.3142333984375
22.500000000000007,2.2351741790771484e-09,15.968717616796493,313.35,227.5000000000002,243,0.05213032638654751,-0.0007311748799111228,1.6768045552074908,110.5,0.0007742891829479959,5918720,0.008216172945412836,578,0.252587890625
0.0,-2.2351741790771484e-09,15.968715035915375,311.78,275.0,243,0.048410537874497894,-0.0004832646263821516,1.6782826036214828,114.0,0.0007600566438100032,5928960,0.005130866930198863,579,0.245654296875
0.0,-1.30385160446167e-08,15.968717515468597,311.35,250.0,243,0.05037575111020333,-0.0007316095801797928,1.6755668863654136,109.25,0.0009681258707729512,5939200,0.006531460819678614,580,0.2944580078125
0.0,5.960464477539063e-09,15.968711590766906,314.66,225.0,243,0.05008098081496768,-0.000603005757147912,1.7084282472729684,98.25,0.0008982104786866785,5949440,0.00589951536942408,581,0.2610595703125
0.0,-2.16066837310791e-08,15.968717640638351,313.82,200.0,243,0.046450400625596695,-0.0009366706977743888,1.7166978672146798,95.0,0.0009012743691982905,5959680,0.00595872575577232,582,0.28974609375
0.0,-1.862645149230957e-08,15.968717259168624,313.36,177.50000000000023,243,0.049676750164721395,-0.0006555822292284574,1.716271348297596,94.75,0.0009041126421550416,5969920,0.0052289629419647096,583,0.283642578125
0.0,1.7136335372924803e-08,15.968714517354964,308.85,150.0,243,0.04937246996519002,-0.00040012000172282567,1.7044784508645534,85.25,0.0011465577982505692,5980160,0.005014305986679801,584,0.33212890625
0.0,4.8428773880004884e-09,15.96871085166931,306.69,150.0,243,0.049703522595933615,-0.0005798640973807778,1.7067138776183128,78.5,0.0008766659140121647,5990400,0.006116258418449405,585,0.2630126953125
0.0,-1.1175870895385742e-09,15.968698871135711,305.01,175.0,243,0.048838789702274746,-0.0003221123683033511,1.7118559800088406,78.0,0.001064169581383112,6000640,0.004942372792431193,586,0.3055908203125
0.0,6.332993507385254e-09,15.968717157840729,305.56,177.50000000000023,243,0.04732259171702028,-0.0009705146814667387,1.7266091838479043,79.25,0.0011799140987420742,6010880,0.005431022822085652,587,0.36630859375
0.0,-3.725290298461914e-09,15.968715411424636,305.6,177.50000000000023,243,0.05029129072391665,-0.00021118109070812353,1.690091136097908,80.25,0.0007078873645866679,6021120,0.005822775962241167,588,0.2227294921875
0.0,7.450580596923829e-10,15.968717193603515,306.41,177.50000000000023,243,0.04675209435534708,-0.000824187860780512,1.708910121768713,84.0,0.0009454734813687082,6031360,0.00546860237357123,589,0.30224609375
0.0,-1.4901161193847657e-09,15.96871754527092,309.13,200.0,243,0.052581461222481016,-0.0009494142155745067,1.7349076740443707,94.75,0.0008820885207484252,6041600,0.007291142822850816,590,0.298828125
0.0,2.9429793357849122e-08,15.968717223405838,316.87,275.0,243,0.05727929552402765,-0.0008222987618864864,1.73166416734457,126.25,0.0006755936325816946,6051840,0.010541826190274151,591,0.2513427734375
25.0,2.123415470123291e-08,15.968717801570893,323.96,300.0,243,0.05300518752734092,-0.0005261499238258694,1.7236723639070988,150.75,0.0006794823164256059,6062080,0.008848409786151024,592,0.23134765625
47.50000000000001,2.123415470123291e-08,15.968717753887177,328.88,277.5000000000002,243,0.05526561325250464,-0.0007932363201689441,1.7352752044796944,167.0,0.0007354529852278801,6072320,0.010344940172490168,593,0.2518310546875
25.0,4.097819328308106e-09,15.968717753887177,336.31,352.5000000000002,243,0.05566593501943283,-0.0006063242897653253,1.7490944854915143,184.75,0.000644832263463968,6082560,0.011753614983172156,594,0.2193115234375
50.0,1.0058283805847169e-08,15.968717694282532,343.16,382.5000000000007,243,0.056707558917523285,-0.0009696154749690323,1.7392044864594935,202.25,0.0008605569517747824,6092800,0.01179205165390158,595,0.280322265625
50.0,-8.195638656616212e-09,15.968717646598815,348.13,382.5000000000007,243,0.05494783862788396,-0.0007904617681560921,1.7383579447865487,208.75,0.0006227302187326699,6103040,0.010910055239401117,596,0.233154296875
75.0,-1.4156103134155273e-08,15.968717777729035,351.93,477.5000000000002,243,0.05604416138181144,-0.0007736131770798238,1.7386928752064705,230.75,0.0007847610196790811,6113280,0.012271581958339084,597,0.2700927734375
50.0,-5.215406417846679e-09,15.968717926740647,351.58,477.5000000000002,243,0.053517731133143766,-0.0005869327083928511,1.7482493698596955,221.25,0.0005595656283759354,6123520,0.011306746066838968,598,0.2101318359375
75.0,-7.078051567077636e-09,15.968717658519745,350.87,477.5000000000002,243,0.05565984435982981,-0.000562825778433762,1.7426457315683366,226.0,0.0006263783371252884,6133760,0.010934896636172198,599,0.2207275390625
72.50000000000001,-2.2351741790771484e-09,15.96871782541275,347.25,477.5000000000002,243,0.053028538060331774,-0.0011233424207603092,1.7174673147499562,217.0,0.0007093234701471829,6144000,0.012147012629020537,600,0.2563232421875
50.0,-9.685754776000977e-09,15.968717873096466,342.71,330.0000000000004,243,0.055530646062924384,-0.0004167198243521852,1.707239557802677,205.25,0.0005901378200064755,6154240,0.012556926258548628,601,0.212890625
75.0,-8.568167686462402e-09,15.968717938661575,348.57,352.5000000000002,243,0.05584698679220192,-0.0008616474260634277,1.6976763643324375,219.25,0.0006528518408188688,6164480,0.013261538452934474,602,0.2308837890625
75.0,-7.450580596923828e-09,15.968717980384827,345.96,377.5000000000002,243,0.05233425379179053,-0.0006607025497942232,1.7114466212689876,226.25,0.0005812480214729022,6174720,0.013161378239601618,603,0.187841796875
75.0,1.1175870895385742e-08,15.968717736005782,344.2,407.5000000000006,243,0.0580050287089392,-0.0004556400035653496,1.7274411655962467,238.0,0.0005215994048683115,6184960,0.012730196496704593,604,0.1895263671875
75.0,-2.0116567611694337e-08,15.968717557191848,341.22,350.0,242,0.05517625933614663,-0.0007568516186438501,1.735066358745098,221.5,0.000555387903594351,6195200,0.011860197766509373,605,0.2130859375
75.0,-6.7055225372314455e-09,15.968717652559281,350.52,377.5000000000002,242,0.05508209849501089,-0.0006880968285258859,1.7097574718296529,224.75,0.0006195407951707921,6205440,0.011492404670570977,606,0.23115234375
75.0,-1.0430812835693359e-08,15.968717861175538,348.84,352.5000000000002,242,0.05422801262224504,-0.0005337825172318844,1.7023916684091092,210.25,0.0005629848591922837,6215680,0.011129026971138956,607,0.2130859375
75.0,1.825392246246338e-08,15.968717914819717,355.46,402.5000000000002,242,0.05933550002999327,-0.0006205296591360821,1.7052849046885967,222.75,0.0005634833132660333,6225920,0.01392411480046576,608,0.2112548828125
50.0,2.0861625671386717e-08,15.968717831373215,353.77,525.0,242,0.053764821798760985,-0.000583461062706192,1.7124804273247718,234.0,0.0005845929249190362,6236160,0.01080765244041686,609,0.22548828125
50.0,-4.8428773880004884e-09,15.9687175989151,350.87,400.0,242,0.05459249194944512,-0.0008883064001565799,1.7151465371251107,214.5,0.0007023097004775991,6246400,0.010295595869501994,610,0.2785888671875
25.0,2.9802322387695314e-09,15.968717592954636,349.77,525.0,242,0.05348688383822754,-0.000759084793025977,1.70872268602252,209.5,0.000787825457148017,6256640,0.009433997352425649,611,0.265185546875
25.0,3.7252902984619143e-10,15.968717628717423,334.52,375.0,242,0.04932201162678397,-0.0008812739921268076,1.7170884430408477,172.5,0.0007652133818368157,6266880,0.00862514052705592,612,0.2711669921875
25.0,-3.7252902984619143e-10,15.968716818094254,325.42,327.5000000000002,242,0.054902045043003736,-0.000551437038302538,1.7414852641522884,150.25,0.000715367303756409,6277120,0.00774207720812683,613,0.2779296875
25.0,-2.384185791015625e-08,15.968717747926712,315.82,257.5000000000006,242,0.051864385264514444,-0.0006852489805169171,1.7245851024985313,134.5,0.0008956154038457953,6287360,0.007117870183537889,614,0.3001953125
25.0,-1.3411045074462891e-08,15.968717652559281,319.19,250.0,242,0.053140999342759856,-0.0007454119317117147,1.7186685547232627,135.75,0.0006678253670827416,6297600,0.008846124473529926,615,0.26005859375
25.0,-1.9744038581848144e-08,15.968717724084854,323.98,282.5000000000007,242,0.05103699879670866,-0.000310548601555638,1.7202447332441806,148.5,0.0005994831343173246,6307840,0.00785651969654282,616,0.2049560546875
25.0,4.8428773880004884e-09,15.968717724084854,326.58,252.50000000000023,242,0.05388137859692971,-0.0004700420591689181,1.7243096575140953,144.75,0.0008535825762976401,6318080,0.007793572087848588,617,0.3045166015625
22.500000000000007,-1.7136335372924803e-08,15.968717736005782,323.72,252.50000000000023,242,0.04968775934537244,-0.00046862588023941496,1.729123590886593,134.0,0.0007741339837764371,6328320,0.006615631815930101,618,0.2904541015625
25.0,7.450580596923828e-09,15.968717682361603,318.79,227.5000000000002,242,0.051053018984847244,-0.0004685037616582122,1.7496246866881848,129.75,0.0006789594720714831,6338560,0.008471498172912106,619,0.2529541015625
25.0,-3.054738044738769e-08,15.968717765808105,318.79,227.5000000000002,242,0.05241006356729353,-0.0004840820467507001,1.7570649065077304,128.0,0.0005778966602463242,6348800,0.008364596613864706,620,0.24482421875
25.0,1.2665987014770507e-08,15.968717688322068,318.55,275.0,242,0.05150993849725473,-0.0007970156177179888,1.7697588160634041,138.5,0.0007897617718015226,6359040,0.006834346620144061,621,0.3260986328125
25.0,-1.862645149230957e-08,15.968717676401138,312.85,227.5000000000002,242,0.052010421558337405,-0.000362551099533448,1.7651981942355632,114.5,0.000877215989609681,6369280,0.006642077362357668,622,0.296484375
25.0,-3.7252902984619143e-10,15.968717539310456,316.81,250.0,242,0.049629233878435604,-0.0007129635818273527,1.7503310866653918,120.25,0.0006657572645480059,6379520,0.006941106760950788,623,0.2634521484375
22.500000000000007,-1.0058283805847169e-08,15.968717604875565,315.63,225.0,242,0.04937095291208316,-0.0006103337584136171,1.7190273463726045,108.75,0.0005504469321778061,6389760,0.006877827400330716,624,0.2174072265625
25.0,-4.097819328308106e-09,15.968717175722123,316.46,225.0,242,0.050145219911952775,-0.0006207341291883494,1.6933414421975612,114.25,0.0006764772561012933,6400000,0.006299138143009486,625,0.278466796875
22.500000000000007,1.4901161193847657e-09,15.968717640638351,311.4,200.0,242,0.05267518669091888,-0.0005356965171813499,1.7089209251105786,107.25,0.0006643644072411803,6410240,0.007889254398287448,626,0.2501220703125
25.0,-9.685754776000977e-09,15.96871777176857,319.47,250.0,242,0.05080288040152253,-0.0004713269772764761,1.7226787991821766,135.5,0.0005347970893211596,6420480,0.008805740632851666,627,0.1924072265625
25.0,-1.4156103134155273e-08,15.968714249134063,320.01,252.50000000000023,242,0.053571414455870894,-0.0006124725252448116,1.7348340950906276,145.5,0.0006475023621618448,6430720,0.008258308499989653,628,0.2780029296875
25.0,1.1548399925231934e-08,15.968717867136002,320.66,252.50000000000023,242,0.05153906945070639,-0.0005041960943344747,1.7340124748647212,144.0,0.0006501964767153367,6440960,0.006551073270566121,629,0.255322265625
25.0,6.7055225372314455e-09,15.968717640638351,309.4,225.0,242,0.052130579676611735,-0.0005119864057633094,1.7223855346441268,124.0,0.0005210839414814927,6451200,0.008501322397660261,630,0.2365234375
25.0,-1.4901161193847657e-09,15.968717688322068,322.19,277.5000000000002,242,0.05484258311085557,-0.0006288874166784808,1.7154601506888867,138.25,0.00046504992847644643,6461440,0.010589905774759245,631,0.1968994140625
50.0,-1.5273690223693846e-08,15.968717867136002,334.8,332.5000000000006,242,0.053925690266891146,-0.0005754418285505381,1.7234889954328536,178.5,0.0005836173651516674,6471680,0.010369354169233702,632,0.2416259765625
50.0,-1.4901161193847656e-08,15.968717765808105,344.25,355.00000000000045,242,0.05292919972487029,-0.0007302927228010958,1.714848954230547,190.75,0.0005567633668903226,6481920,0.010150809263723203,633,0.23525390625
50.0,-5.215406417846679e-09,15.968717896938324,342.7,355.00000000000045,242,0.05686084982621796,-0.000634806411108002,1.690160759538412,207.25,0.00056169372832926,6492160,0.012439993301813956,634,0.232958984375
50.0,-2.3469328880310058e-08,15.968717938661575,338.18,350.0,242,0.05469394910527303,-0.00033784397382987665,1.6680128917098045,198.0,0.0005361342433445771,6502400,0.011782841429521795,635,0.205029296875
72.50000000000001,-5.587935447692871e-09,15.968717724084854,348.44,502.5000000000002,242,0.054458623236426806,-0.0006498920130979969,1.6784015581011773,237.75,0.0004883670253661876,6512640,0.013374142818793188,636,0.2084228515625
75.0,-1.1175870895385742e-08,15.96871783733368,343.96,402.5000000000002,242,0.053002201899641166,-0.0004140481127251405,1.6976140677928924,224.25,0.00043156988677992556,6522880,0.011594923969823867,637,0.1791259765625
75.0,-9.685754776000977e-09,15.96871782541275,345.49,355.00000000000045,242,0.05473275982098108,-0.0009375616566103418,1.6884524688124656,224.0,0.0006806170027743974,6533120,0.01141570563922869,638,0.2945556640625
50.0,-1.080334186553955e-08,15.968717801570893,341.25,325.0,242,0.05445542996512968,-0.0006216832756763324,1.6933757051825524,206.0,0.0005783582401704734,6543360,0.011612997675547377,639,0.2418212890625
50.0,7.450580596923829e-10,15.968717634677887,343.59,350.0,242,0.05365232133122934,-0.0006131204016128322,1.712049912661314,205.5,0.0004806356492508712,6553600,0.010539197159232572,640,0.205859375
50.0,0.0,15.968717855215072,344.63,405.00000000000045,242,0.05181805317394306,-0.0005082110219518654,1.6905909165740014,203.5,0.0006118279098132007,6563840,0.00978525143036677,641,0.25322265625
47.50000000000001,7.450580596923829e-10,15.96871777176857,343.28,502.5000000000002,242,0.05280967161296933,-0.0006428430682717589,1.7011023364961146,202.75,0.0004988092097889307,6574080,0.010433638237009291,642,0.2166259765625
25.0,-1.1920928955078126e-08,15.968717855215072,338.96,405.00000000000045,242,0.05242641278827457,-0.0005086521057819482,1.6956450946629047,188.75,0.0005075452332903296,6584320,0.009622976393802673,643,0.222314453125
47.50000000000001,2.6077032089233397e-09,15.96871775984764,339.15,325.0,242,0.05631280750755777,-0.0005210296467339504,1.690838312357664,181.25,0.0005296079420801902,6594560,0.008825871999943048,644,0.2390625
25.0,-6.7055225372314455e-09,15.968717056512833,332.81,252.50000000000023,242,0.05147365995818447,-0.00046040269735385663,1.6838293589651585,144.5,0.000600083432914289,6604800,0.0066305391286960004,645,0.2512451171875
25.0,-2.6077032089233397e-09,15.968717354536057,326.08,250.0,242,0.04962502616964246,-0.0004945465376295033,1.706256600469351,124.0,0.0005396649638626627,6615040,0.006417570185294608,646,0.26025390625
25.0,-1.080334186553955e-08,15.968717801570893,321.14,250.0,242,0.055680000647352845,-0.0003720901775523089,1.7347669146955014,128.25,0.0005135646553242168,6625280,0.010452843366510933,647,0.2107177734375
0.0,-3.2782554626464846e-08,15.968717724084854,328.89,277.5000000000002,242,0.0523651393490754,-0.0004920890536595834,1.7299874767661094,138.25,0.00047935243192256396,6635520,0.007944264462275896,648,0.2204345703125
25.0,-1.4528632164001465e-08,15.968717682361603,335.32,302.5000000000002,242,0.05238884217862159,-0.0005762583761679708,1.708699431270361,153.0,0.0006509100313039085,6645760,0.007339214086096035,649,0.27802734375
0.0,6.7055225372314455e-09,15.968717461824417,324.3,252.50000000000023,242,0.05306103389801452,-0.0005737924253480742,1.7198851153254509,126.25,0.0005297626824841472,6656000,0.007578761807212686,650,0.2631103515625
22.500000000000007,-1.5273690223693846e-08,15.968715870380402,312.69,275.0,242,0.0506957139962273,-0.0006867767180665397,1.7264566905796528,117.75,0.000766621358391717,6666240,0.007192164809447376,651,0.2884765625
0.0,9.313225746154785e-09,15.968717575073242,310.72,252.50000000000023,242,0.05371935729952437,-0.000614994581337669,1.7220841959118842,120.5,0.0007200934088388067,6676480,0.008469918008722743,652,0.308837890625
25.0,-3.3527612686157227e-09,15.968717610836029,313.39,250.0,242,0.050079902515399274,-0.0005804494132462424,1.7305350132286548,120.75,0.0005934153529061348,6686720,0.0070289699920977,653,0.27294921875
25.0,0.0,15.968717831373215,319.41,250.0,242,0.05315331910728573,-0.0006172969089675462,1.7598154470324516,129.25,0.0006913928759303189,6696960,0.0086169233453802,654,0.2958740234375
25.0,-1.5273690223693846e-08,15.968717479705811,316.57,227.5000000000002,242,0.049090755587658144,-0.0009582164788298541,1.7597403347492218,122.75,0.0007224721943003942,6707200,0.005636756040803448,655,0.3392822265625
25.0,-3.725290298461914e-09,15.968717390298844,318.74,225.0,242,0.0512717002587917,-0.00046575716696679593,1.7665377609431743,117.25,0.0006849366410563107,6717440,0.006666113556639175,656,0.2787109375
0.0,-1.1175870895385742e-09,15.968717044591903,311.04,202.50000000000023,242,0.04995529897082248,-0.0006360975017742021,1.7596860200166702,100.25,0.0006745540763546387,6727680,0.005989531668944892,657,0.30146484375
0.0,1.899898052215576e-08,15.96871775984764,311.25,202.50000000000023,242,0.051912228086515286,-0.0005666066197591135,1.763184230774641,104.25,0.0006141221721293278,6737920,0.007450138130116102,658,0.276220703125
0.0,-4.8428773880004884e-09,15.968717634677887,310.41,225.0,242,0.05315863104474385,-0.00036433909517654686,1.760600810497999,109.25,0.0005248293774400281,6748160,0.007825609861538397,659,0.223486328125
25.0,6.332993507385254e-09,15.968717336654663,315.48,227.5000000000002,242,0.05123884319383874,-0.0005697608688933542,1.7555462718009949,120.0,0.00053966473553686,6758400,0.007454621635906733,660,0.2814208984375
0.0,1.862645149230957e-09,15.96871730685234,315.18,250.0,242,0.05006062030032028,-0.000573653217361425,1.73702809587121,118.5,0.0005099076436550831,6768640,0.006801951161560282,661,0.238525390625
0.0,-6.7055225372314455e-09,15.968713790178299,310.14,202.50000000000023,242,0.050929735448640635,-0.0006454776821556152,1.7354890920221806,100.0,0.000615908894111783,6778880,0.0049830580436605485,662,0.29345703125
0.0,-2.421438694000244e-08,15.968717378377914,314.54,202.50000000000023,242,0.05164383861264996,-0.000748772562656086,1.7417887352406978,105.0,0.00058330132080755,6789120,0.007205962849684511,663,0.3001953125
0.0,-1.564621925354004e-08,15.968717789649963,314.48,202.50000000000023,242,0.05108543086350374,-0.0005054601271694992,1.7405056707561015,109.25,0.0004713235855717812,6799360,0.008442934891172626,664,0.2348876953125
25.0,-1.2665987014770507e-08,15.968717616796493,324.5,250.0,242,0.052515736736802945,-0.0005623315370030469,1.738404420763254,135.25,0.00048540692436347397,6809600,0.00860580823282362,665,0.238232421875
25.0,3.3527612686157227e-09,15.968716102838517,321.2,250.0,242,0.05086717248555234,-0.0005860291625140235,1.735551281273365,141.5,0.0005550100917943723,6819840,0.008079700517271249,666,0.2381103515625
25.0,-7.82310962677002e-09,15.968716740608215,326.95,275.0,242,0.05256191441258592,-0.0005357652393286116,1.7407615594565868,143.25,0.0006078085628786311,6830080,0.008105508478888624,667,0.286669921875
25.0,1.601874828338623e-08,15.968717747926712,321.74,277.5000000000002,242,0.05253275292673669,-0.0004502110739849741,1.756162691861391,141.0,0.000517958967333243,6840320,0.008531532589768177,668,0.2509033203125
25.0,1.564621925354004e-08,15.968716692924499,322.02,277.5000000000002,242,0.054604193988131156,-0.0008429763547610492,1.7609651111066342,139.25,0.0005621777851146703,6850560,0.008316488293075963,669,0.2665283203125
25.0,-2.458691596984863e-08,15.968717527389526,327.14,325.0,242,0.05302394383224698,-0.000769917392244679,1.752885852754116,151.5,0.0005164918762005754,6860800,0.009883161458856194,670,0.252685546875
25.0,-1.1920928955078126e-08,15.96871789097786,334.65,325.0,242,0.05603923729734036,-0.0006460267042712076,1.7390502460300923,167.5,0.0005248917426513344,6871040,0.00984596569178393,671,0.258837890625
