frames,P01:episode_rewards,episode_length,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,value_loss,grad_norm,advantage_norm,fps,P09:episode_rewards,policy_loss
8176000,80.5,1820.57,278.77,1022,0.8753496760129929,0.9629364079236984,0.11973270392045379,1.3575655017884996,3.786037205457687,204,393.70000000000005,-0.02184422078411444
8184000,80.5,1841.99,283.43,1023,0.8612500739097595,0.9689367651939392,0.0805022027529776,1.0474355388906833,3.109173513650894,204,400.0,-0.002417374794895295
8192000,80.5,1846.58,281.32,1024,0.9140880739688874,0.9245329999923706,0.09238173824734985,1.135138023531351,3.2072866415977477,204,400.1,-0.025248111749533564
8200000,93.6,1854.72,284.07,1025,0.8845068317651749,0.8728438949584961,0.09231336075812578,1.0942916142502315,3.4634347301721573,204,400.0,-0.014091322661843151
8208000,93.6,1876.73,286.16,1026,0.8951023012399674,0.9117240959405899,0.13608954176306726,1.4807153963373065,3.9338037407398225,204,400.1,-0.02156980421044864
8216000,93.6,1881.47,284.15,1027,0.8632935005426406,0.9948825722932816,0.08879136102739721,1.1670330427262254,3.276131823062897,204,400.0,-0.0340729908371577
8224000,95.9,1895.88,287.39,1028,0.9336989504098893,0.965369718670845,0.04087108633480966,0.712407592645181,2.3416574025154113,204,400.0,-0.0034577225527027623
8232000,95.9,1900.24,288.62,1029,0.8948037165403366,0.9686992728710174,0.17867956571746618,1.5699291022956121,4.015021687746048,204,400.20000000000005,-0.014264302203882835
8240000,109.0,1918.6,295.17,1030,0.8666577869653702,0.9691607373952865,0.17832494424656034,1.6879414080766435,4.608139327764511,204,400.20000000000005,-0.021370262376149186
8248000,109.0,1911.19,295.0,1031,0.8674567097425461,1.0102965688705445,0.08217824450694025,0.9933877443128448,2.974217939376831,204,400.20000000000005,-0.009274853864335455
8256000,108.1,1905.76,291.27,1032,0.8019393974542618,0.9979404431581497,0.10784175192937255,1.250949692280326,3.4752261066436767,204,400.0,-0.012386672175489366
8264000,109.0,1902.98,292.66,1033,0.8757577162981033,0.9482658034563065,0.1661698909290135,1.7090546117072853,4.354473942518235,204,393.70000000000005,-0.017290951842442157
8272000,109.0,1891.86,294.08,1034,0.8817618161439895,0.9935244089365005,0.10776472628116608,1.2290777372360784,3.7286190605163574,204,393.70000000000005,-0.01428644802479539
8280000,109.0,1921.24,298.84,1035,0.8407082176208496,1.0048867720365524,0.10046240493655205,1.1275255370032746,3.4885890555381773,204,400.20000000000005,-0.014919839783106
8288000,109.0,1909.8,298.08,1036,0.8863868397474289,1.0226651096343995,0.04400010176934302,0.6636092929947209,2.353086218833923,204,400.0,-0.005779002805884375
8296000,109.0,1908.7,297.93,1037,0.9224982619285583,0.9641144776344299,0.10654114249162376,1.3050833291334056,3.6056413781642913,204,400.0,-0.00921489114916767
8304000,122.9,1927.72,308.01,1038,0.9148715889453888,0.9701939284801483,0.11547789512202143,1.297972043049866,3.8000609314441682,204,402.3,-0.01227961966789735
8312000,122.9,1931.67,307.8,1039,0.855539927482605,1.009531335234642,0.09052246676757932,1.0251294869337482,3.2327388393878937,203,402.3,-0.01544884033181006
8320000,127.5,1939.29,310.66,1040,0.8650381332635879,0.9966576182842255,0.10130333183333277,1.2145573743481544,3.4597282230854036,203,405.5,-0.0260286322081447
8328000,127.4,1924.48,307.05,1041,0.9024047911167145,0.9750649857521058,0.15371710338629782,1.43489868185176,4.118229454755783,203,405.5,-0.027756211084197277
8336000,127.4,1921.44,305.62,1042,0.8940121579170227,0.9572990792989731,0.10514409271068871,1.1726449153432028,3.6047520518302916,203,410.09999999999997,-0.021088362696464174
8344000,127.4,1919.48,306.99,1043,0.9200935143232346,0.94872150182724,0.13178718491457403,1.538660250611231,3.691860122680664,203,410.09999999999997,-0.008810386810437195
8352000,127.4,1905.78,306.23,1044,0.8372901463508606,0.9409495598077774,0.18094670022837817,1.6222230107491253,4.620107791423798,203,405.0,-0.011102649377426133
8360000,122.0,1903.74,305.76,1045,0.9268914753198624,0.9263419455289841,0.09696308894082904,1.3751007140761664,3.514276977777481,204,410.0,-0.006065408525755629
8368000,108.1,1893.77,303.85,1046,0.9033482676744461,0.9288452488183975,0.0921979720145464,1.2385764670194332,3.330470937490463,204,410.0,-0.01742140608112095
8376000,108.1,1895.43,302.38,1047,0.9153056454658508,0.9351739656925201,0.1122252303455025,1.3073803819043635,3.6898111844062806,204,405.1,-0.018141909472760745
8384000,100.0,1914.18,304.67,1048,0.8862355828285218,0.9585116422176361,0.09400683493353426,1.2651336951665444,3.4410735142230986,204,410.0,-0.016629655734577684
8392000,100.0,1899.8,303.65,1049,0.9180653178691864,1.0229325312376023,0.05469242031686008,0.7572232539898313,2.58760755777359,203,406.4000000000001,-0.015991970426402987
8400000,100.0,1905.59,304.97,1050,0.9323866969347,0.944020693898201,0.09326186031103134,1.1947798625200479,3.236960065364838,203,406.4000000000001,-0.002134912188630551
8408000,99.8,1893.31,300.83,1051,0.9298901629447937,0.9383203798532486,0.1234246753435582,1.7166050961426276,3.939866279363632,204,405.1,-0.0057640091807115825
8416000,97.2,1900.94,301.15,1052,0.8716138654947281,0.9811358052492142,0.08530285080894828,1.0193247712263367,3.265911295413971,203,406.4000000000001,-0.00818119119212497
8424000,99.8,1913.44,304.57,1053,0.9287906575202942,0.9972484225034713,0.06069140119012445,0.8548073641480611,2.586217269897461,203,406.4000000000001,-0.013738472338300198
8432000,89.0,1900.15,297.78,1054,0.9025838488340377,0.9369864565134048,0.14626711670309306,1.6327075705347225,4.18485236287117,203,406.4000000000001,-0.026004698255565017
8440000,79.10000000000001,1868.54,291.85,1055,0.8993754804134368,1.0076362788677216,0.12493020964786411,1.5834763435389236,3.897496926784515,203,410.0,-0.033697797650529535
8448000,70.30000000000001,1873.82,292.57,1056,0.8991469097137451,1.0152007842063904,0.058111722394824025,0.8948866831985615,2.655492283701897,203,410.0,-0.007200564530794509
8456000,53.0,1819.52,278.5,1057,0.9263542997837066,0.9727236849069595,0.07188920262735338,0.9343789662103005,2.89155268907547,203,406.4000000000001,-0.01327116016054788
8464000,53.0,1816.5,273.99,1058,0.9441481441259384,0.9890790992975235,0.07132570280693472,1.019757507190393,2.9048265552520753,203,406.4000000000001,-0.009047562248160829
8472000,53.0,1817.55,274.49,1059,0.935869078040123,0.9531975603103637,0.0824938992317766,1.0736474750707272,2.9922478258609773,203,406.4000000000001,-0.012028735391359078
8480000,53.0,1817.55,274.49,1060,0.9074811148643493,0.9594179475307465,0.1083765791170299,1.3402225714677931,3.577690448760986,203,406.4000000000001,-0.01760680750274332
8488000,53.0,1812.34,273.94,1061,0.8884261524677277,0.9625823301076889,0.10518063780851662,1.1598186772497387,3.5285965168476103,203,405.1,-0.019149870313121937
8496000,53.0,1834.56,278.14,1062,0.9172654044628143,0.9693480461835862,0.11727569838054479,1.1889316848883886,3.6922962498664855,203,405.1,-0.0015255407465156168
8504000,53.0,1845.18,281.69,1063,0.9059807628393173,0.998615015745163,0.12091128586791455,1.4480174776867292,3.8430422914028166,203,404.1,-0.017379547580494547
8512000,53.0,1851.24,280.83,1064,0.8751254224777222,1.0568088161945344,0.10480852025561034,1.3528303359835439,3.3846150541305544,203,404.1,-0.014542411833535879
8520000,55.7,1856.89,283.32,1065,0.9022418236732483,1.016911545395851,0.05983509858138859,0.8763266528269456,2.653136066198349,203,404.1,-0.01661953350470867
8528000,43.9,1838.47,278.13,1066,0.907113625407219,0.9429080241918564,0.1400191675219685,1.61973769831488,4.062922319173813,203,397.70000000000005,-0.01598303356935503
8536000,43.9,1834.86,279.33,1067,0.9139442402124405,0.9459335243701935,0.11533725031651557,1.351189925206299,3.7782482039928436,203,397.70000000000005,-0.0237644694064511
8544000,43.9,1874.0,283.64,1068,0.9383160787820816,0.9648459142446518,0.1121695222146809,1.1715513277616132,3.5510833191871645,203,404.0,-0.011634378849412314
8552000,43.9,1888.0,286.55,1069,0.873635180592537,1.007865709066391,0.08594445877708495,1.060831556505836,3.345271499156952,203,404.0,-0.00802885350654833
8560000,43.9,1868.9,282.06,1070,0.8883861589431763,1.023351241350174,0.08308970560319721,1.1772202992488452,2.9929574263095855,203,404.0,-0.020269026645692065
8568000,43.9,1875.63,281.51,1071,0.9026142686605454,0.9832485342025756,0.1222281942050904,1.6481163058921886,3.472935261130333,203,404.0,-0.017561569063254866
8576000,43.9,1851.63,276.88,1072,0.9004522848129273,0.9930863565206528,0.10188339148182422,1.9899126664505136,3.395982765555382,203,397.2,-0.0195346253272146
8584000,43.9,1850.98,277.55,1073,0.887069463133812,0.9829330986738205,0.0914075025357306,1.1002736568344391,3.2906872355937957,203,397.2,-0.012132164923241363
8592000,43.9,1834.25,273.52,1074,0.9192657977342605,0.9532680433988571,0.0802738674916327,0.9315594376994254,3.066117377281189,203,397.2,-0.004910751637071371
8600000,43.9,1813.69,271.69,1075,0.8856044203042984,0.923743241429329,0.1370778256189078,1.6798365627493483,3.8736730539798736,203,396.1,-0.02630011135217501
8608000,54.800000000000004,1826.69,274.96,1076,0.94529232442379,0.8981906479597092,0.12659615702927113,1.6753174390097478,3.964143681526184,203,397.2,-0.015416911422071279
8616000,67.9,1858.22,285.04,1077,0.9517608433961868,0.9612005734443665,0.06625497586093843,0.9250658657173648,2.947213352918625,203,399.50000000000006,-0.006890004797023721
8624000,92.10000000000001,1897.96,291.91,1078,0.9032699781656265,1.0169254314899445,0.09878317168913782,1.284216233889704,3.2551385086774824,203,399.50000000000006,-0.021526013344555395
8632000,92.10000000000001,1890.38,292.54,1079,0.9087890034914017,0.9555953431129456,0.12893862003460527,1.4524750857931885,3.9676888644695283,203,399.50000000000006,-0.0017741530800049077
8640000,92.10000000000001,1887.18,290.45,1080,0.9201279723644257,0.9248801267147064,0.14210143646225334,1.6314225545200198,4.2332948660850525,203,404.20000000000005,-0.02663210556283957
8648000,116.0,1952.56,310.95,1081,0.9448936671018601,0.9373024284839631,0.05841899058781564,0.9131738877804476,2.73368124961853,203,406.1,-0.012929083337076009
8656000,123.30000000000001,1950.36,314.67,1082,0.9148151856660843,0.9868114680051804,0.0777673922944814,1.0527594826640325,3.0016615986824036,203,406.1,-0.005076165913196746
8664000,123.30000000000001,1945.93,316.12,1083,0.9037915360927582,0.9728070688247681,0.07722013779450208,0.8704416910827123,2.9340093088150025,203,407.0,-0.010364452120848
8672000,106.0,1930.67,308.13,1084,0.8428851532936096,0.9210310292243957,0.14700544498860835,1.447228902368579,4.0221822965145115,203,407.0,-0.013132925917452666
8680000,106.0,1941.07,312.55,1085,0.8923814409971237,0.9321024596691132,0.09225804143585264,1.0210282517010802,3.3264060485363007,203,410.09999999999997,-0.022789782675972675
8688000,104.7,1924.07,305.07,1086,0.9055601954460144,0.985563570857048,0.08923889825120568,1.163750029971531,3.2795508110523226,203,407.30000000000007,-0.010410690323042218
8696000,101.2,1911.17,302.36,1087,0.9008881324529647,0.9667654603719711,0.07747681709937751,0.9413662275413924,3.047366621494293,203,407.30000000000007,-0.01034892339608632
8704000,101.2,1908.24,302.71,1088,0.9130234253406525,0.9066970711946487,0.10194515774026514,1.2520233857107563,3.5345742321014404,203,410.0,-0.008934014082769863
8712000,105.6,1929.32,308.31,1089,0.9213344591856003,0.9536725717782975,0.09941490696743131,1.2099743579298379,3.3606559216976164,203,407.30000000000007,-0.019271968656103127
8720000,106.0,1947.74,311.97,1090,0.9013177543878556,0.9556516683101655,0.08489750274457038,1.109901781225366,3.350384693145752,203,407.30000000000007,-0.0014718103042105212
8728000,106.9,1977.61,317.3,1091,0.9275187182426453,0.9630694937705994,0.07122164221480488,1.0500651087412272,2.9341520166397093,203,407.30000000000007,-0.0218151445408148
8736000,106.9,1977.61,317.3,1092,0.927945704460144,0.9059925156831742,0.10464115807786584,1.1557559360081535,3.4740971076488494,203,407.30000000000007,-0.010673301946371793
8744000,106.9,1966.77,316.2,1093,0.873910837173462,0.9441669857501984,0.12914535191841423,1.264044938218922,3.944764621257782,203,410.0,-0.006623974890680983
8752000,116.0,1984.02,318.74,1094,0.9384144824743271,0.9664738827943802,0.11137951327487826,1.3026048136961053,3.664218394756317,203,407.30000000000007,-0.01969737209408777
8760000,123.30000000000001,1982.92,322.53,1095,0.9137738591432571,0.9985142612457275,0.09077008203603328,1.1040063198361245,3.345746799707413,203,407.0,-0.021555234342413312
8768000,123.30000000000001,1984.34,321.8,1096,0.9261524069309235,0.9839189517498016,0.09868872829247266,1.1925433813717583,3.285791064500809,203,407.30000000000007,-0.015144045646302402
8776000,123.30000000000001,1988.96,323.52,1097,0.9353996896743775,0.9201416373252869,0.10717494240030646,1.2599360682104281,3.744992566108704,203,409.1,0.00030697878333739935
8784000,123.30000000000001,1986.34,326.38,1098,0.9507922261953354,0.8940024054050446,0.16338317856192588,1.5550589001529775,4.211088571548462,203,410.0,-0.006672131733503193
8792000,219.40000000000003,2004.04,332.31,1099,0.9750716787576675,0.8830185532569885,0.049068049741908905,0.8040430181441474,2.656014931201935,203,410.0,-0.003476546468446031
8800000,219.40000000000003,2031.58,334.34,1100,0.9567570263147354,0.9595742279291153,0.08009355131071061,1.022384193389143,3.025977236032486,203,410.0,-0.01552246159335482
8808000,156.4,2029.37,331.29,1101,0.9488765132427216,0.9534069287776947,0.07576285578310489,1.0447736360675044,2.8695020306110384,203,410.0,-0.011164893024542835
8816000,156.4,2017.54,329.3,1102,0.9301315957307815,0.9493471479415894,0.09406913174781949,1.0577903505818638,3.222351706624031,203,410.0,-0.008921863533905706
8824000,156.4,2042.73,329.8,1103,0.9333442884683609,0.9432501924037934,0.10653566223569215,1.3339209901034812,3.619761536121368,203,410.2,-0.011044943101733224
8832000,156.4,2052.52,331.76,1104,0.917405417561531,0.9761105942726135,0.1171147373970598,1.5434987129853897,3.8129400300979612,203,410.0,-0.010718063091162548
8840000,156.4,2039.26,331.38,1105,0.9488870757818222,0.9785713076591491,0.07612683217506856,0.9674390222169859,3.00351070523262,203,410.0,-0.006062540657585487
8848000,158.4,2058.16,331.71,1106,0.9469601786136628,0.9432389402389526,0.0936766079813242,1.0838635124205442,3.3633919048309324,203,410.0,-0.012965605915524066
8856000,143.0,2045.78,327.11,1107,0.898191996216774,0.9782200300693512,0.09276746698655187,1.1286363753095987,3.2341645205020906,203,410.0,-0.02003888598177582
8864000,143.0,2042.31,326.65,1108,0.864440250992775,0.9780204129219056,0.10193957436829805,1.1615469199615769,3.548467084169388,203,410.2,-0.007348435551393777
8872000,143.0,2068.41,327.65,1109,0.8702571791410446,0.9423303538560868,0.11682156579568982,1.4523327357788995,3.8084051489830015,203,412.1,-0.016621201350353658
8880000,134.0,2020.44,319.86,1110,0.7299747258424759,1.0605669313669204,0.08576536565087736,1.01354637990482,2.9850834453105928,203,410.2,-0.02302924999385141
8888000,143.0,2018.17,319.89,1111,0.8866489017009735,0.9914125716686248,0.11699938262812794,1.2571238969756207,3.6482831823825834,203,410.2,-0.0023935391125269236
8896000,134.0,2000.62,316.77,1112,0.9156800848245621,0.9269063633680343,0.13657977614551783,1.3341857101294192,3.720816589593887,203,410.2,-0.007741034738137387
8904000,132.70000000000002,1991.95,313.35,1113,0.9075938910245895,0.8979968184232712,0.12435609561391175,1.3466603105152037,3.873774369955063,203,410.2,-0.03223015656956704
8912000,132.70000000000002,1992.02,315.22,1114,0.9310737746953964,0.877466825246811,0.11480765002779662,1.3298072958734657,3.6631139767169953,203,412.1,-0.007794580317568034
8920000,114.8,1972.7,310.07,1115,0.9067322105169296,0.9064318454265594,0.13123699709773062,1.5348927086547355,3.722619845867157,203,412.1,-0.02672628212312702
8928000,114.8,1959.7,308.43,1116,0.9241612511873245,0.971076266169548,0.06909305334091187,0.9968216809635305,2.9190795826911926,203,412.1,-0.01951757939707022
8936000,112.80000000000001,1969.12,307.87,1117,0.9253649616241455,0.9983451694250107,0.11477498391643166,1.3014512355966448,3.73512207865715,203,413.1,-0.014495490965782665
8944000,112.80000000000001,1979.22,308.98,1118,0.8949668633937836,0.9705788558721542,0.14197606535628438,1.765093570713478,4.052507581710816,203,414.0,-0.03386829393683002
8952000,112.80000000000001,1943.25,304.09,1119,0.8970291590690613,0.9517789977788925,0.09408829326741397,1.3363658720704956,3.455193029642105,203,413.1,-0.015559003159723942
8960000,114.8,1955.86,307.19,1120,0.9073969584703445,0.9508145505189896,0.13550093392841517,1.3771516648774105,3.8401392030715944,203,413.1,-0.004000881047832081
8968000,120.4,1960.83,311.14,1121,0.9078659427165985,0.9267113149166107,0.15699554122053086,1.5502168470957722,4.439944710731506,203,413.1,-0.009302773077506573
8976000,120.4,1950.48,311.07,1122,0.8683305275440216,0.9961581921577454,0.11430284904316068,1.2508182575050342,3.6769559705257415,203,413.1,-0.01996786552015692
8984000,120.4,1955.11,311.13,1123,0.9109021908044815,0.9846910309791564,0.07427795416675508,1.0347009878309712,2.8590236747264863,203,413.1,-0.0007420369703322649
8992000,120.4,1948.37,311.29,1124,0.9268652021884918,0.9203570991754532,0.08214013914577663,1.1098883964020283,2.944518851041794,203,413.1,-0.021306185913622357
9000000,120.4,1928.87,310.3,1125,0.9121694439649581,0.9094489705562592,0.11086378197185695,1.3279001793083964,3.6498781168460845,203,408.50000000000006,-0.00876957054628292
9008000,132.70000000000002,1953.05,313.77,1126,0.9483360034227372,0.9032574433088303,0.09556984297931194,1.1517768490649751,3.3989165699481965,203,408.50000000000006,-0.0007584075972408755
9016000,120.4,1915.32,309.39,1127,0.9308684605360031,0.9695289695262909,0.06820579559542239,1.0957310636743798,2.8342580837011337,203,408.0,-0.017518494739342715
9024000,114.8,1925.41,306.45,1128,0.9195661497116089,1.0340187335014344,0.07168197351507842,1.061271361508303,2.8601272571086884,203,408.40000000000003,-0.011933468921051826
9032000,112.80000000000001,1908.34,302.86,1129,0.898098012804985,0.9868757927417755,0.10680116050876677,1.1568605815511068,3.3320619213581084,203,408.40000000000003,-0.017586155915632843
9040000,87.0,1894.99,298.2,1130,0.9102788788080215,0.960979363322258,0.15833126708865167,1.6691907240824322,4.170584253072739,203,408.40000000000003,-0.023813087043672566
9048000,87.0,1892.09,296.03,1131,0.8831019997596741,1.0060739457607268,0.0838755847606808,0.9671541678478482,2.9633836793899535,203,408.40000000000003,-0.014347687280969695
9056000,87.0,1878.62,296.63,1132,0.8421398872137069,0.9984250539541244,0.058294428340159354,0.8464786790441555,2.5653489899635313,203,408.40000000000003,-0.013245367360868841
9064000,77.9,1880.47,295.64,1133,0.8607019543647766,0.9903307843208313,0.0938926438940689,1.06216476270891,3.1077666020393373,203,408.40000000000003,-0.018233743969817626
9072000,77.9,1896.73,295.55,1134,0.8853898215293884,0.9534539705514908,0.1741630339436233,1.7894654386583086,4.584993312358856,203,408.40000000000003,-0.02867305836174637
9080000,87.0,1929.33,300.99,1135,0.907308599948883,1.0105893486738204,0.08211586549878121,1.1824157523018466,2.974135785102844,203,408.40000000000003,-0.017177037060027944
9088000,100.60000000000001,1939.43,301.66,1136,0.867814050912857,1.0097134864330293,0.07533745097927749,1.0302466608882803,2.9302371549606323,203,408.40000000000003,-0.010203090352706567
9096000,110.1,1943.96,304.75,1137,0.9041068351268768,0.9589632159471512,0.09483692636713385,1.1519578262443833,3.306752029657364,203,408.40000000000003,-0.013333976713474839
9104000,110.1,1931.46,303.19,1138,0.894287600517273,0.951877059340477,0.11804188202600926,1.4517512078652723,3.6523268270492553,203,408.0,-0.010130465448019094
9112000,110.1,1940.84,303.3,1139,0.9378330296278,0.9221481436491012,0.09213515622541309,1.095955646888479,3.337898306846619,203,408.0,-0.02123611749499105
9120000,110.1,1953.46,305.4,1140,0.9531850117444992,0.945846610069275,0.09569014460779726,1.214207001573463,3.3781959223747253,203,408.40000000000003,-0.017824806546559557
9128000,128.10000000000002,1968.48,308.35,1141,0.931954312324524,1.0048322784900665,0.07429188702255488,0.9410428772590101,2.8068036007881165,203,408.40000000000003,-0.015250190432416275
9136000,128.10000000000002,1972.86,308.15,1142,0.9357476729154587,0.9689278495311737,0.07054886287078262,1.0244294189396548,2.7734099435806274,203,408.40000000000003,-0.027405385190504603
9144000,99.60000000000001,1940.36,298.68,1143,0.9046189332008362,0.9510789275169372,0.11795778548344969,1.378797811516453,3.7141837203502654,203,406.20000000000005,0.0034651047131046653
9152000,99.60000000000001,1941.9,303.09,1144,0.9283297526836395,0.9551557785272599,0.094851785749197,1.158869399439113,3.291551741361618,203,407.1,-0.014724019377026706
9160000,99.60000000000001,1975.27,300.15,1145,0.9267746478319168,0.9851642054319382,0.08197612932883203,1.1183437392316598,3.0141178011894225,203,406.1,-0.013762138003367
9168000,99.60000000000001,1968.88,299.2,1146,0.9294241750240326,0.9686946368217468,0.0896576051414013,1.083043829774602,3.2827261531353,203,406.1,-0.011736605578262243
9176000,99.60000000000001,1987.92,299.68,1147,0.9128505718708039,0.9838286876678467,0.09793869284912944,1.012533200951113,3.270273345708847,203,406.1,-0.01682708652864676
9184000,99.60000000000001,1980.91,297.51,1148,0.915183961391449,0.9338511925935745,0.12612575643695892,1.2369880807613851,3.7771984899044035,203,405.1,-0.013210683149518445
9192000,99.60000000000001,1989.89,299.27,1149,0.9564552539587021,0.9506491720676422,0.07303746826015413,0.9664655253231034,3.0049632883071897,203,406.1,-0.005562931476451922
9200000,99.60000000000001,1993.52,299.72,1150,0.9393996042013169,0.9501385420560837,0.0975447655748576,1.3317675162109355,3.425450782775879,203,406.1,-0.005662057666340843
9208000,99.60000000000001,1985.99,299.54,1151,0.9352256435155869,0.9841905879974365,0.07860500723123551,1.0187723445334753,3.057139503955841,203,406.1,-0.01480882685049437
9216000,104.7,1999.52,300.36,1152,0.8865572547912598,1.0195978319644927,0.09709821004886181,1.3188224959297399,3.2832864356040954,203,406.1,-0.003506412840215489
9224000,116.7,1998.27,301.39,1153,0.9093604791164398,1.036766277551651,0.09670328960753977,1.143095054471348,3.322233521938324,203,405.1,0.0035020186559995637
9232000,148.10000000000002,2015.3,307.13,1154,0.9030158334970474,1.0044637340307236,0.11137350696139038,1.3471613090749657,3.4896146500110627,203,405.1,-0.01667116399621591
9240000,148.10000000000002,2007.49,307.37,1155,0.9230337554216385,0.9505851531028747,0.15038197073154153,1.6086583821170968,4.09619005560875,203,405.0,-0.029264483661390842
9248000,162.6,2010.53,311.2,1156,0.8932685536146164,0.9918350386619568,0.1335747289005667,1.660126535263349,3.676593519449234,203,405.0,-0.022496942409852637
9256000,164.9,2001.19,313.18,1157,0.91369926571846,0.993681572675705,0.06572394617833197,0.8645189356448753,2.725211967229843,203,401.40000000000003,-0.004617046157145524
9264000,178.6,2003.7,314.86,1158,0.8787202602624893,0.945082745552063,0.19417081576772033,1.7627965519281112,4.504202136993408,203,401.40000000000003,-0.01943602023520725
9272000,165.9,2014.66,316.53,1159,0.9194696003198624,0.9619781965017319,0.1390933003742248,1.4159185409884056,3.97873774766922,203,401.40000000000003,-0.020104422110598534
9280000,165.9,2013.21,319.21,1160,0.9082720249891281,0.9618161851167679,0.11055001038126648,1.1071653138382025,3.5913061559200288,203,405.0,-0.020719822596038284
9288000,178.6,2008.34,322.61,1161,0.9336349838972091,0.9700567656755448,0.07817985066212714,0.981412894204152,2.9609548270702364,203,406.0,0.0014948792580980808
9296000,165.9,2008.1,322.65,1162,0.9140208131074905,0.9488509273529053,0.1513323858100921,1.4037628826686606,4.0989491391181945,203,406.1,-0.01915387279877905
9304000,165.9,2001.84,321.84,1163,0.9258037638664246,0.9467547285556793,0.10052415223792195,1.128086847302189,3.3627554857730866,203,406.1,-0.015071435564950662
9312000,165.9,1992.4,322.06,1164,0.8998820328712464,1.0166407161951065,0.07224465923383833,0.931517539400037,2.971021212339401,203,406.1,-0.020168054653622675
9320000,164.7,1982.88,319.73,1165,0.9212410241365433,0.9636913055181503,0.08866018773056566,1.0695347672433424,3.279842472076416,203,405.1,-0.01005631619831547
9328000,164.7,1962.95,318.36,1166,0.9057103282213211,0.943950474858284,0.12381109879352152,1.218058497806438,3.702187759876251,203,405.1,-0.012807607596332673
9336000,165.9,1980.53,322.81,1167,0.915184211730957,0.9804706525802612,0.08803030548617244,0.9626219313854318,3.257808345556259,203,406.1,-0.007862749950727449
9344000,165.9,1988.41,323.16,1168,0.9242870277166366,0.9725090110301972,0.10945512148551644,1.2486650327453521,3.6676697826385496,203,406.1,-0.01835537663922878
9352000,160.8,1950.48,319.22,1169,0.9341150265932083,1.0138547313213349,0.08727741725742817,0.9801985270967442,3.072951476573944,203,406.20000000000005,-0.03082684489345411
9360000,160.8,1956.53,319.44,1170,0.9221718508005142,0.9827201402187348,0.1078036426845938,1.10642004745454,3.37870942234993,203,406.20000000000005,-0.01880564148981648
9368000,150.0,1935.93,316.57,1171,0.8900178480148315,0.9545399987697601,0.1251328495517373,1.4910230724232718,3.6942066812515257,203,406.20000000000005,-0.01875012844160665
9376000,160.8,1936.6,318.9,1172,0.9138460564613342,0.8967408061027526,0.14187223372980953,1.5347047833206502,4.24639014840126,203,406.20000000000005,-0.0058546248869970445
9384000,160.8,1915.69,317.91,1173,0.9548216742277146,0.9228846281766891,0.10058389376848936,1.0892946678664905,3.401835272312164,203,405.1,-0.0021458805169095284
9392000,160.8,1916.3,318.42,1174,0.9545347464084625,0.9083986812829972,0.07804699476808309,0.9678301778841891,3.0646638643741606,203,406.30000000000007,-0.006585403757635504
9400000,160.8,1919.53,317.65,1175,0.9583550441265106,0.9135406923294067,0.0990114222932607,1.1696500447478098,3.3272456526756287,203,409.5,-0.009990051497588866
9408000,160.8,1926.25,320.11,1176,0.9374654483795166,0.9524622327089309,0.0863405969645828,1.0548482435074804,3.231534740924835,203,414.50000000000006,-0.006086514810449444
9416000,150.0,1926.73,319.15,1177,0.963922131061554,0.9519733554124832,0.06789389312732964,0.9082886354052288,2.8504268288612367,203,414.50000000000006,-0.009945447081354359
9424000,150.0,1936.07,318.98,1178,0.948109290599823,0.9848109608888627,0.09014423219487071,1.255877326362748,3.3588858461380005,203,414.50000000000006,-0.021519123705511446
9432000,164.7,1976.65,327.11,1179,0.9381870031356812,0.9498388892412186,0.10568091724067927,1.1446181777687168,3.528815768957138,203,419.1,-0.024711841085227206
9440000,149.70000000000002,1977.71,323.27,1180,0.9356505841016769,0.9647481656074524,0.08499765576794743,1.1386804540780247,3.3020279788970948,203,419.1,-0.016913689285283907
9448000,115.5,1974.5,318.54,1181,0.9140236908197403,0.9819650483131409,0.13207013869192452,1.2436364387713978,3.4862570464611053,203,419.1,-0.014020979103952414
9456000,115.5,1974.11,320.03,1182,0.9192261898517609,0.9573367911577225,0.10616404237225652,1.1959622141083517,3.610812519788742,203,419.1,0.0006325760611798615
9464000,109.9,1961.17,320.11,1183,0.9304972600936889,0.9621213853359223,0.16860033012926579,1.7991997714732308,4.246872876882553,203,419.1,-0.008656667553877924
9472000,109.9,1956.73,319.58,1184,0.9332374376058579,0.9480445653200149,0.10911351991817356,1.3828973990834432,3.4096346426010133,203,419.1,-0.015882416937511152
9480000,109.9,1956.96,316.12,1185,0.9196053284406662,0.9422418588399887,0.1438005728740245,1.3955673230586303,4.025015575885773,203,419.1,-0.026315855731954798
9488000,115.5,1953.73,317.44,1186,0.9149327504634858,0.9164587879180908,0.13781946064904332,1.3294203961048487,4.012404391765594,202,414.50000000000006,-0.020651780340704137
9496000,115.5,1975.72,316.81,1187,0.9508024215698242,0.9581889551877976,0.12142293323762715,1.3461821154207658,3.7465534007549284,202,419.1,-0.015664603330078533
9504000,115.5,1979.87,316.06,1188,0.9042890352010727,0.9824975997209549,0.08130902555771172,1.174653159119524,3.0891919577121736,202,419.40000000000003,-0.01417704644438345
9512000,117.80000000000001,1988.78,319.49,1189,0.9322856432199478,0.9621382570266723,0.07137388703878969,0.8632465491058546,2.8836842262744904,202,419.40000000000003,-0.011618638227519114
