P09:episode_rewards,fps,frames,explained_variance,grad_norm,epoch_idx,advantage_norm,policy_entropy,episode_length,policy_loss,value_loss,PMM:episode_rewards,P01:episode_rewards
3.0,1360,5384000,-0.008928791284561158,0.1725771038017515,673,1.0384812422655523,1.3670813894271852,168.7,0.002453923102002591,0.010930240069983483,1.06,0.0
3.1000000000000085,1359,5392000,-0.0038420760631561277,0.2023681331067718,674,1.1942423172853887,1.3777126717567443,179.45,0.0006464134061388904,0.013428229260030093,1.31,0.0
3.1000000000000085,1358,5400000,-0.004753358960151673,0.18132443418799443,675,1.0757361503690481,1.3818250441551208,183.61,0.0024272437707986683,0.012132637111296845,1.41,0.0
3.0,1358,5408000,-0.00018824815750122072,0.1842828285521891,676,1.2092117077670992,1.3808791875839233,178.75,0.0024361406388197795,0.013491527414043959,1.33,0.0
4.0,1358,5416000,-9.80132818222046e-05,0.2185260918559112,677,1.3287055473029614,1.3795547592639923,179.51,0.0007954779407009483,0.015485300021937291,1.4,0.0
4.0,1358,5424000,-6.864309310913087e-05,0.21864030695572395,678,1.378683329038322,1.3841645669937135,189.46,0.00149309370550327,0.015922676254631368,1.64,0.0
4.0,1357,5432000,-0.0003809499740600586,0.18625513588364964,679,1.0824092372134329,1.374688048362732,186.17,-9.010053589008748e-05,0.012061391729130264,1.46,0.0
3.0,1357,5440000,-0.0007603591680526733,0.15776298413445822,680,0.9296659905835987,1.3711485517024995,168.66,0.0010471300088101998,0.00938554752204709,1.05,0.0
3.0,1357,5448000,-0.0023343533277511595,0.24803511025032027,681,1.4569660797156394,1.3713921129703521,167.32,0.0035147942183539273,0.018462618630371706,1.09,0.0
4.0,1357,5456000,-0.0003031355142593384,0.18519715572459053,682,1.1720372789166869,1.365855666399002,185.59,-0.0010310653975466265,0.012679302144561007,1.6,0.0
4.0,1357,5464000,-0.00041855216026306154,0.22278167215988623,683,1.316588821336627,1.3593112468719482,192.52,0.0013337826932547615,0.015674502656220283,1.72,0.0
4.0,1356,5472000,-0.0063719600439071655,0.1764632628468582,684,1.1384218105860056,1.3791802895069123,185.56,0.0019672588305547833,0.012497787668885395,1.44,0.0
3.0,1356,5480000,-0.00646097183227539,0.18094508234971524,685,1.0188257162086665,1.379075837135315,174.17,0.0006442147149937227,0.011231118337523185,1.16,0.0
3.0,1356,5488000,-0.0019381123781204224,0.19162709270524939,686,1.1919812816381454,1.3766811990737915,178.42,0.0016119535826146602,0.013166652554091343,1.34,0.0
3.0,1355,5496000,-0.0003807109594345093,0.19913141530645884,687,1.1414280027523638,1.373171797990799,176.2,0.0005579168093390763,0.012779886780735978,1.3,0.0
3.0,1354,5504000,-0.0016345316171646118,0.18172100114214515,688,1.1131704078242182,1.3782648813724518,169.89,0.0012256532500032336,0.011958843108704969,1.12,0.0
3.0,1353,5512000,0.0004243350028991699,0.19761317453407948,689,1.173914235420525,1.3809655845165252,175.84,0.0008890533540397883,0.013465415483760807,1.22,0.0
3.0,1353,5520000,0.00014518558979034424,0.1861226583071069,690,1.210162969492376,1.3829939901828765,178.91,0.003015774157829583,0.013200826377997146,1.25,0.0
3.0,1352,5528000,-0.0003779566287994385,0.19150236870147933,691,1.304387136399746,1.377355818748474,179.2,0.0021278685634024443,0.015083491794575821,1.25,0.0
5.0,1351,5536000,-0.00023139357566833495,0.22061523431447363,692,1.4592526197060942,1.3632862639427186,194.37,6.186796235851943e-05,0.01753444847084211,1.65,0.0
6.0,1351,5544000,-0.03093603014945984,0.21776277124779322,693,1.248563104327768,1.3641775584220885,206.34,-8.102892199531198e-05,0.014678294246127734,2.04,0.0
6.300000000000026,1350,5552000,-0.0025828617811203005,0.23950579498939817,694,1.5369802498072387,1.3349743247032166,208.87,0.002472167940577492,0.019336131712752832,2.15,0.0
5.1000000000000085,1350,5560000,-0.008132286667823792,0.24599120979894173,695,1.5102614994347094,1.3707314288616181,203.99,-0.0009134431788697839,0.019060754664005797,2.01,0.0
5.0,1349,5568000,-0.012102084755897522,0.17340180281439246,696,1.0847821495309473,1.381286939382553,199.53,0.0014486457413295283,0.011366594733681267,1.82,0.0
3.0,1348,5576000,-0.0011139857769012452,0.1922904766065584,697,1.198824460208416,1.373416908979416,180.82,0.001636230477015488,0.013478737812110921,1.32,0.0
3.0,1348,5584000,-0.004223411679267883,0.17193496034675895,698,1.0921794397383928,1.3666258144378662,177.5,-0.0007782968989340589,0.011599481454304623,1.25,0.0
2.1000000000000085,1347,5592000,-0.005610164403915405,0.17050540179462295,699,1.0138601707480848,1.3543751621246338,168.04,0.00056281030876562,0.010831556470282066,1.09,0.0
2.1000000000000085,1346,5600000,-0.0020143407583236694,0.166148163485358,700,1.0311014139279724,1.3483600723743439,159.27,0.0013117312733083963,0.01111011874034375,0.93,0.0
3.0,1346,5608000,-0.0008220344781875611,0.1943780949522508,701,1.1059428860619664,1.3755386424064637,167.26,0.001441540626110509,0.012507485547930628,1.11,0.0
3.0,1345,5616000,-0.00036598622798919675,0.1870077985823786,702,1.2264943560957908,1.376190766096115,176.4,0.0028307568030868425,0.013735311896271014,1.31,0.0
3.0,1344,5624000,-0.0004332780838012695,0.19877499751532798,703,1.2807607213407755,1.3728822576999664,174.73,-0.00018099249409715413,0.014296085133610177,1.24,0.0
4.0,1344,5632000,-0.00047963321208953857,0.20420604266708675,704,1.3406482702307403,1.3588402724266053,183.11,-2.7120040031149983e-05,0.015297228694576006,1.41,0.0
4.0,1343,5640000,-0.0022380375862121583,0.18631949619221058,705,1.1818137220852076,1.363847724199295,186.41,-0.00107465693494305,0.012924840183568449,1.49,0.0
3.0,1343,5648000,-0.0015436702966690064,0.1808337480041757,706,1.1697610007598995,1.3624923932552337,178.61,0.0020211479427234736,0.012756306705341558,1.33,0.0
3.0,1342,5656000,-0.005863780379295349,0.2010161007942954,707,1.2642139885947108,1.3720421695709228,173.92,0.00046879187575541435,0.014359841420455268,1.25,0.0
3.0,1342,5664000,-0.0031755876541137693,0.1861095526336717,708,1.073747875057161,1.3807226133346557,170.03,-0.0011440789327025413,0.011257214301881504,1.13,0.0
4.0,1341,5672000,-0.0028350526094436646,0.20331636960172833,709,1.272102198265493,1.383691647052765,174.92,0.0013994265111978166,0.015037890762232563,1.16,0.0
4.0,1341,5680000,-0.0064982157945632935,0.202178172363767,710,1.2576005367934704,1.382286468744278,184.87,0.002155195014493074,0.014638409606582171,1.4,0.0
3.0,1340,5688000,-0.001354251503944397,0.1665809432826798,711,1.0157442279532551,1.3681982898712157,176.88,0.0009995811325495651,0.011030315042389702,1.28,0.0
2.0,1340,5696000,-0.0010779845714569093,0.1714997009520259,712,0.9886400336399674,1.3668453061580659,163.62,-0.0007909573619235743,0.010678220041577334,0.99,0.0
3.0,1339,5704000,-0.002450867295265198,0.2014024081508765,713,1.211601659320295,1.3785124802589417,172.61,0.00377269298536703,0.014276614724285536,1.15,0.0
3.0,1339,5712000,-0.0009717428684234619,0.18613952245679652,714,1.1560043201223016,1.3589166355133058,172.32,-3.549783141352236e-05,0.012834175483058062,1.18,0.0
3.0,1338,5720000,-0.0016433215141296387,0.22214774845188565,715,1.2782575831562282,1.3715318536758423,171.14,0.002380866154562682,0.014743660064468714,1.17,0.0
4.0,1338,5728000,-0.0013908398151397704,0.21550820966047884,716,1.351448874399066,1.37527534365654,182.48,0.002317708432674408,0.016005277356252918,1.41,0.0
5.0,1338,5736000,-0.0005102097988128662,0.24119984667427122,717,1.5272114549577236,1.3817355847358703,202.6,0.0037986043619457634,0.018831883116145035,1.83,0.0
4.1000000000000085,1337,5744000,-0.0010643082857131959,0.21829686805678641,718,1.39078682474792,1.3783786165714265,204.23,0.0011728914733976125,0.016380591472952802,1.88,0.0
3.0,1337,5752000,-0.006253653168678284,0.16935397427674112,719,1.0291161053627729,1.3739616787433624,184.45,-0.002198233613744378,0.01071849407413083,1.41,0.0
2.0,1336,5760000,-0.003002534508705139,0.1660632778668527,720,1.0825670615583658,1.3531621181964875,166.84,0.00020331685314886272,0.011483607316795314,1.0,0.0
3.0,1336,5768000,-0.0010006487369537353,0.19276863916355658,721,1.1947386971488596,1.3751675653457642,167.9,0.00046962254913523793,0.013625260522339887,1.1,0.0
3.0,1335,5776000,-0.0007033473253250122,0.17157084448564525,722,1.1238377022743224,1.3765714383125305,170.86,0.0005369524142588488,0.012038482372099679,1.15,0.0
4.0,1335,5784000,8.10772180557251e-05,0.21332395605658835,723,1.4086026222258807,1.3735504376888275,186.29,0.0024713383754715323,0.016664507437126302,1.47,0.0
4.0,1335,5792000,-0.0006932234764099121,0.2158757954177867,724,1.3878320138156415,1.3836793935298919,195.99,0.0007821034907829017,0.016852954662026604,1.68,0.0
4.0,1334,5800000,-0.0005853503942489624,0.19106315138939398,725,1.230502154789865,1.3827151834964753,196.24,0.0026859701331704857,0.013884025118923091,1.76,0.0
3.0,1334,5808000,-0.0006798297166824341,0.17220997520756312,726,1.1286232410371304,1.369690170288086,183.08,0.0008458024455467239,0.012338457313198888,1.45,0.0
2.0,1333,5816000,-0.0023845988512039185,0.19969297758737245,727,1.0907857666537166,1.3745569467544556,169.93,0.0013114499405492098,0.01205366129939648,1.12,0.0
3.0,1333,5824000,-0.0005341488122940064,0.18517757261403492,728,1.1764990298822522,1.3808017241954804,172.51,0.003503674840903841,0.013436911667972708,1.17,0.0
3.0,1332,5832000,-0.001405433416366577,0.16930253782257967,729,1.0937096531689168,1.3786946415901185,177.43,-0.0005388242763001472,0.011577297572021052,1.23,0.0
3.0,1332,5840000,-0.000913962721824646,0.20029072096704023,730,1.2118534109368921,1.3759182894229889,173.54,0.001902826870791614,0.013472457185416715,1.11,0.0
3.0,1332,5848000,-0.0006020039319992066,0.17622823214283623,731,1.0868543795868755,1.3827269446849824,173.65,0.0007251274550799281,0.01148812770647055,1.14,0.0
3.1000000000000085,1332,5856000,-0.0038501065969467163,0.1829994904092985,732,1.0828833140432834,1.3823274528980256,179.71,-0.000827365373261273,0.011613719986944488,1.33,0.0
4.0,1332,5864000,-0.0013158094882965087,0.21119113056580788,733,1.3565820731967688,1.3761915969848633,181.23,0.0035989339934894816,0.015684325088041077,1.36,0.0
3.1000000000000085,1332,5872000,-0.015615203976631164,0.17977576285741673,734,1.100631574317813,1.3661520993709564,175.03,0.0022785948310047387,0.012391270598789106,1.18,0.0
5.0,1332,5880000,-0.005418847799301147,0.24724215219317916,735,1.5149569217115642,1.369009199142456,193.93,-0.004432881220709533,0.018959590477697928,1.72,0.0
5.0,1331,5888000,-0.003718876838684082,0.17676204718235575,736,1.1219761324301363,1.37271049618721,198.1,0.0019193399325013161,0.012207657277049293,1.83,0.0
3.0,1331,5896000,-0.0011502581834793091,0.15810362838241013,737,1.034378087632358,1.3669418478012085,179.74,0.00025463455727731344,0.009992390509742108,1.38,0.0
3.0,1331,5904000,-0.012739274501800537,0.19616868080344446,738,1.1448798495158554,1.3642268478870392,179.5,0.0022401145691401327,0.012490878286571387,1.34,0.0
4.0,1331,5912000,-0.0010735243558883667,0.21102934511987786,739,1.4564723916351796,1.3562078738212586,184.37,0.002323980848523206,0.01756728413998644,1.41,0.0
5.0,1331,5920000,-0.007640432119369506,0.2146425358325697,740,1.2398763170465827,1.361155515909195,189.79,-0.001677772884722799,0.014376093660025617,1.56,0.0
5.0,1331,5928000,-0.0185860812664032,0.22287050269026693,741,1.4142598517984153,1.3655522966384888,199.8,0.002148911192343803,0.017312730788435145,1.85,0.0
4.0,1331,5936000,-0.011815049648284913,0.20950517935776852,742,1.3612652596831323,1.3645226967334747,194.81,0.0021751114915241486,0.01621107833349015,1.76,0.0
4.0,1331,5944000,-0.001476215124130249,0.18869662489098804,743,1.2680610921606421,1.3617094659805298,200.72,-0.0008185016992501914,0.013938409669663088,1.87,0.0
4.0,1330,5952000,-0.0026926934719085694,0.21247498057150502,744,1.2620650873705745,1.3737645733356476,198.43,-0.0006420353555586189,0.014021704887509258,1.78,0.0
3.1000000000000085,1329,5960000,-0.0042595785856246945,0.18024003536902117,745,1.142280532978475,1.3767180609703065,181.91,0.0015939246147172526,0.01250216913247641,1.41,0.0
2.0,1328,5968000,-0.002287389039993286,0.18019873937118144,746,1.0932933138683438,1.3833195114135741,164.72,0.002468620400177315,0.012239028667472666,0.96,0.0
3.0,1327,5976000,-0.0012535560131072998,0.1900233537665105,747,1.2343087378144264,1.3851344108581543,172.23,0.0016410886053927242,0.013591505124968534,1.12,0.0
4.0,1327,5984000,-0.004532466530799866,0.185776062804849,748,1.2392485734075307,1.3761820340156554,183.69,-0.0018761492078192533,0.013328136039172022,1.38,0.0
4.0,1326,5992000,-0.0012699508666992188,0.2039004385813538,749,1.343917047381401,1.3637267971038818,186.62,0.0011633430491201579,0.015248288254515501,1.44,0.0
5.0,1325,6000000,-0.0054174262285232545,0.23722546443385936,750,1.451321814917028,1.3770399022102355,197.91,0.00222446132946061,0.01742176452898093,1.73,0.0
6.0,1325,6008000,-0.0011578094959259033,0.20377954293257985,751,1.3024785269796848,1.383369381427765,207.48,-0.00031538525072392074,0.014937020954530453,2.15,0.0
4.0,1324,6016000,-0.00713438093662262,0.14198571158619633,752,0.8056210428476334,1.3799673807621002,183.1,0.00017204808769747616,0.007865707532014312,1.53,0.0
3.0,1323,6024000,-0.025832185745239256,0.17125946849448737,753,1.172483784351498,1.3677018105983734,163.93,0.0024507932920823806,0.013456359939595472,0.91,0.0
3.0,1323,6032000,-0.0001167839765548706,0.20507912381048712,754,1.3566433078609408,1.3139966583251954,175.68,0.004053062953753397,0.016440466041351555,1.26,0.0
5.0,1322,6040000,9.03010368347168e-07,0.2507204829379065,755,1.6776266452297568,1.3434453880786896,210.53,-0.000800024478812702,0.022066999568960455,2.26,0.0
5.0,1321,6048000,-0.0010194355249404908,0.1879430371108489,756,1.1488370246253907,1.3665325927734375,205.56,0.0019458208413561807,0.012906235224861576,2.1,0.0
4.0,1321,6056000,-0.009605576992034912,0.22315036593344292,757,1.387952726855874,1.3821107017993928,190.7,-0.00017665228457190097,0.016737586009858207,1.62,0.0
4.0,1320,6064000,-0.0034106802940368653,0.20615355571931815,758,1.3677836667746306,1.3743863368034364,192.73,0.0009571093469276093,0.016582598897857678,1.66,0.0
4.0,1319,6072000,-0.015669222474098205,0.1753352771414893,759,1.255011397525668,1.3730835926532745,186.02,0.0020499629538971932,0.014291189858315647,1.45,0.0
4.0,1319,6080000,-0.0019676464796066283,0.20959635196839005,760,1.2124688886478543,1.3791840970516205,189.25,-0.002616634676232934,0.013486673910274477,1.52,0.0
4.0,1318,6088000,-0.004789400100708008,0.19562954332621518,761,1.1403772718645633,1.3743652999401093,188.22,0.0026636195532046257,0.013738984680474004,1.5,0.0
3.1000000000000085,1317,6096000,-0.0008977389335632324,0.1945794845339682,762,1.2011775860190392,1.3729609405994416,180.79,-0.00032962528319330887,0.013426083072117763,1.38,0.0
4.0,1317,6104000,-0.0007244008779525757,0.21391935344738966,763,1.2193405659869314,1.373797652721405,177.9,0.0005994089040905238,0.014220719573586393,1.3,0.0
4.0,1316,6112000,-0.002010376453399658,0.18014188010207022,764,1.086393412016332,1.3782145583629608,181.38,0.002376721961190924,0.011692832578523849,1.33,0.0
3.0,1315,6120000,-0.025213834047317505,0.18303004033854348,765,1.0653690425213427,1.3800437557697296,180.25,-0.0007310554920695722,0.011527900654701852,1.3,0.0
3.0,1315,6128000,-0.001050029993057251,0.17127825133796562,766,1.1506027444079518,1.3690290546417236,173.79,0.0025440038589295,0.012230208112268883,1.17,0.0
3.0,1314,6136000,-0.0018324488401412964,0.2152109622013297,767,1.2766565646976233,1.3804579854011536,175.91,-0.0010652801184915005,0.014676846649717846,1.24,0.0
3.0,1313,6144000,-0.003123570680618286,0.1875609377540502,768,1.201844939403236,1.3835132217407227,181.22,0.0004788863525027409,0.013216802760589418,1.33,0.0
3.0,1313,6152000,-0.006964408159255982,0.18298193247072497,769,1.0690866486169397,1.3829654705524446,176.39,0.002152010687859729,0.011563141896992875,1.2,0.0
3.0,1312,6160000,-0.00203075110912323,0.16883913812659848,770,1.010296681597829,1.3815084195137024,176.84,0.0009963092883117496,0.010707194945434822,1.23,0.0
2.0,1311,6168000,-0.01836927652359009,0.171392964510989,771,0.9611785429343581,1.37847559094429,168.47,-0.0004000922420527786,0.009969507071900807,1.08,0.0
3.0,1311,6176000,-0.0020811283588409424,0.17097516575559069,772,1.054904578924179,1.3665045845508574,165.11,0.0004390824027359486,0.011133142279986715,1.01,0.0
3.0,1310,6184000,-0.004958972334861755,0.16139242469292725,773,1.12124182138592,1.365559881925583,165.95,0.001742696989676915,0.012075828208839994,1.05,0.0
3.0,1309,6192000,-0.0015259593725204467,0.1764213699988836,774,1.0992283757403494,1.374126158952713,170.94,0.0011328762723132968,0.012311842356684793,1.13,0.0
4.0,1309,6200000,6.445825099945069e-05,0.23520851093641926,775,1.5513548052310944,1.3825008952617646,186.66,0.005266915714310016,0.019597426836644446,1.5,0.0
4.0,1308,6208000,-0.0007037943601608276,0.21483147772274314,776,1.3470008912310005,1.3797477579116821,197.45,-0.0007498000760097057,0.015899403726707534,1.79,0.0
5.0,1307,6216000,-0.004271893501281738,0.25320327824335137,777,1.5197022560611366,1.3733478927612304,208.45,0.0028702810290269555,0.019033590205663132,2.11,0.0
5.0,1307,6224000,-0.001099153757095337,0.24018410355286496,778,1.3997181840240955,1.3703870463371277,205.52,0.0029254618790582753,0.017726372607776285,2.05,0.0
5.0,1306,6232000,-0.007936847805976867,0.19662421170273015,779,1.1765064530447125,1.3686588537693023,206.63,0.0015031144709791988,0.013810057531072744,2.02,0.0
4.1000000000000085,1306,6240000,-0.0011184191703796386,0.18323513476725378,780,1.1414480374753475,1.379370286464691,186.63,0.0018139674072153867,0.01264715983212227,1.51,0.0
3.1000000000000085,1305,6248000,-0.0011227560043334962,0.20501419741221472,781,1.2578667269274593,1.3813062846660613,182.77,0.0022908333723898975,0.014870526728027472,1.38,0.0
4.0,1304,6256000,-0.000299108624458313,0.18937799275518885,782,1.241553599089384,1.38385169506073,181.86,3.072459192480892e-05,0.014059730905501056,1.4,0.0
3.0,1304,6264000,-0.001478249430656433,0.15468000638768664,783,1.0093501151166857,1.3827200222015381,174.24,0.0007057767151854933,0.01035776579927642,1.2,0.0
3.1000000000000085,1303,6272000,-0.0008498322963714599,0.21937585752968025,784,1.4418151739239693,1.3755672812461852,179.66,0.0010841392871225252,0.017988640698376912,1.28,0.0
5.0,1302,6280000,-0.009817255735397339,0.19135474530677343,785,1.3025723176449537,1.3650891804695129,196.39,0.001976203267695382,0.015011055431368731,1.74,0.0
6.0,1302,6288000,-0.004044095277786255,0.1961235523949711,786,1.228624972589314,1.3585299789905547,205.45,0.0005701465439051389,0.013946177425095812,2.01,0.0
4.0,1301,6296000,-0.0022318238019943238,0.16161380841618128,787,1.0039627754688263,1.372123064994812,186.53,-0.0008711577625945211,0.010381778483533707,1.51,0.0
3.0,1301,6304000,-0.005063062906265259,0.18044004067701824,788,1.1013544120453298,1.3722317397594452,175.82,0.0015386762644629926,0.012105853098940998,1.18,0.0
3.0,1300,6312000,-0.0007678794860839843,0.16677988746258088,789,1.076403376981616,1.3750679636001586,175.6,-0.00022337345173582436,0.011480227429856313,1.24,0.0
3.0,1299,6320000,-0.0007805109024047851,0.18618660893037378,790,1.2327849228680134,1.3659771752357484,179.16,0.0037391349766403435,0.014690402876526605,1.31,0.0
4.0,1299,6328000,-0.0012182384729385377,0.187299428983311,791,1.2015487278997898,1.380768539905548,182.43,-0.001553259458160028,0.01272114283478004,1.37,0.0
3.0,1298,6336000,-0.004912753105163575,0.15957452495328506,792,1.0061739646457135,1.3668061530590057,175.02,0.002099581534275785,0.010547507272826806,1.23,0.0
3.0,1298,6344000,-0.0019610446691513063,0.23385138070375328,793,1.3863116643577813,1.3747511911392212,177.32,0.0017257069959305228,0.017021992336831316,1.25,0.0
4.0,1297,6352000,-0.0004281747341156006,0.2138346293607336,794,1.4519293566793203,1.37138197183609,195.01,-0.0012575995238148607,0.017285369337769224,1.61,0.0
4.0,1296,6360000,-0.0026714551448822023,0.19333472007324623,795,1.1931815220043063,1.3781836318969727,198.93,-0.0005998551528318785,0.01342697201476767,1.75,0.0
3.0,1296,6368000,-0.0004374951124191284,0.2421204785560367,796,1.4771065500378608,1.379534307718277,183.13,0.002345675523392856,0.017543119482288604,1.44,0.0
3.0,1295,6376000,-0.00933361828327179,0.18397701980975328,797,1.0778590968810022,1.379565852880478,178.88,0.001996457906352589,0.011924512571631567,1.31,0.0
3.0,1295,6384000,-0.0005786645412445068,0.20198000905123384,798,1.1893702665343882,1.37720170378685,178.21,0.0003934471704997122,0.013470245272537795,1.28,0.0
3.0,1294,6392000,-0.0010882145166397094,0.17158815632149144,799,1.0486354060471057,1.3723258197307586,176.21,0.0009661944583058357,0.01087711928459612,1.24,0.0
3.0,1293,6400000,-0.0011111170053482056,0.16641955287115873,800,1.0009113986045122,1.3831163954734802,170.46,0.0003226645465474576,0.010529017310891503,1.08,0.0
3.0,1293,6408000,-0.011096539497375489,0.16976911390204047,801,1.0539911772683264,1.3802134144306182,170.99,0.0012474225675396155,0.011494473270647631,1.06,0.0
2.1000000000000085,1292,6416000,-0.001120423674583435,0.1611405281974191,802,0.980465090163052,1.380522735118866,167.13,-0.0005166492899297736,0.009784677714160353,0.98,0.0
3.0,1292,6424000,-0.0002930891513824463,0.17798265622625734,803,1.085313732549548,1.3801342260837555,169.44,0.0017063222371507436,0.011797203181818077,1.06,0.0
3.0,1291,6432000,-0.0023126292228698732,0.1814620028754056,804,1.2122849145904184,1.3824745440483093,171.83,0.0027342183917062357,0.013725103838482937,1.11,0.0
3.0,1290,6440000,-0.0021528398990631106,0.16996560386327497,805,1.0687140226736664,1.3833319413661957,173.97,-0.0014662364397645432,0.01115470310081946,1.2,0.0
3.1000000000000085,1290,6448000,-0.0008082664012908935,0.18493306409143653,806,1.0985775975137948,1.383033481836319,177.18,0.0029863711920916102,0.01217481362298713,1.33,0.0
3.1000000000000085,1289,6456000,-0.00118522047996521,0.2031324659797774,807,1.3210711965709925,1.3602398204803468,176.23,0.0019386161514557897,0.01534834596471228,1.33,0.0
5.0,1289,6464000,-0.008349469900131225,0.1957031240330077,808,1.3662055706232785,1.3774857711791992,191.58,-0.00011811087024398148,0.015810538628024916,1.69,0.0
5.1000000000000085,1288,6472000,-0.0008205491304397583,0.19763889895225487,809,1.359280077368021,1.3776521503925323,207.67,-0.0013051460823044181,0.01549821510878246,2.13,0.0
5.0,1288,6480000,-0.001587476134300232,0.19974941018665465,810,1.1929643865302204,1.3819005715847015,198.25,0.003713395908125676,0.013774106431501423,1.84,0.0
4.0,1287,6488000,-0.00085435152053833,0.216279986125148,811,1.4270421789586545,1.3750427460670471,191.27,0.0009610507183242589,0.01719702539168793,1.64,0.0
4.0,1287,6496000,-0.0025913095474243164,0.20384965215481354,812,1.2508883114904166,1.3683186018466948,192.65,0.00024499867111444474,0.014232584008896083,1.63,0.0
4.0,1286,6504000,-0.0018438142538070679,0.2070514192521713,813,1.3611812692135572,1.3725973165035248,192.07,0.0016944105206493987,0.016042810898725293,1.6,0.0
4.0,1286,6512000,-0.002711060643196106,0.1892451972188124,814,1.2114024745672942,1.3695974159240722,188.04,0.004091858362080529,0.013953080082355882,1.47,0.0
4.0,1285,6520000,-0.00761957049369812,0.19378544109245666,815,1.3124037692695856,1.3552140259742738,190.63,-0.0029241028567776085,0.015045330780558287,1.56,0.0
3.1000000000000085,1284,6528000,-0.009708928465843201,0.17848848609016507,816,1.0875841364450753,1.342523695230484,180.61,0.0013542683469131588,0.011757359913303844,1.37,0.0
3.0,1284,6536000,-0.0021716427803039552,0.21389958355710997,817,1.3473120734840631,1.3664766621589661,181.28,0.002872926099225879,0.016032301942104824,1.4,0.0
4.0,1283,6544000,-0.0025152242183685302,0.20903317382033473,818,1.205019855760038,1.37145228266716,189.18,-0.002282319641672075,0.013241344578409553,1.57,0.0
4.0,1283,6552000,-0.002221772074699402,0.1843373974792681,819,1.1363241131603719,1.381574239730835,186.29,0.002524814628995955,0.012493787206526576,1.46,0.0
3.1000000000000085,1282,6560000,-0.0016104233264923095,0.18142663716503105,820,1.2414048579335213,1.3801593828201293,181.84,0.001642075443523936,0.01409391735567624,1.4,0.0
3.0,1282,6568000,-0.010968199372291565,0.18277307985312116,821,1.11948567526415,1.3774009442329407,174.57,0.0004838135291356593,0.012327826714271168,1.25,0.0
3.0,1281,6576000,-0.0011388570070266723,0.15126202742362488,822,1.001860062610358,1.3763326835632324,171.0,-0.0005773207894526422,0.010288069934936174,1.14,0.0
2.1000000000000085,1281,6584000,-0.10737246751785279,0.16942555798624603,823,1.0445170601271092,1.37733137011528,167.28,0.001544944132620003,0.011283926959064843,1.04,0.0
3.0,1280,6592000,-0.0007288223505020142,0.1930098965256857,824,1.292351601049304,1.3796036064624786,170.83,0.0026355960518412757,0.014706195206890697,1.1,0.0
3.1000000000000085,1279,6600000,-0.0012394344806671142,0.19474842918805627,825,1.1791868206486107,1.3622497463226317,180.61,-0.0016224686399800702,0.012886215738640204,1.33,0.0
3.1000000000000085,1279,6608000,-0.0007736611366271972,0.19145542693328582,826,1.3957326966524124,1.3253609013557435,181.4,0.0013235936197452246,0.016632158141437686,1.39,0.0
3.1000000000000085,1278,6616000,-0.0014996087551116942,0.19317777913516945,827,1.203203871510923,1.3518358504772185,179.37,-6.555059517268091e-05,0.013007781120813888,1.5,0.0
3.1000000000000085,1278,6624000,-0.004057089686393738,0.19616559549289841,828,1.2128347680717706,1.363762024641037,182.36,0.00014542490185704082,0.013889517163570418,1.44,0.0
3.0,1277,6632000,-0.010322585701942444,0.19346735114103478,829,1.2107346381247044,1.376269954442978,181.6,0.007352316827746108,0.01464208850596549,1.33,0.0
4.0,1277,6640000,-0.002113499641418457,0.2147270355535641,830,1.299534977413714,1.3811147248744964,181.32,-0.004934964236454107,0.015016481027814735,1.34,0.0
4.0,1276,6648000,-0.0014203208684921264,0.17539350901205134,831,1.1499452022090555,1.382386702299118,182.79,0.0014612434688024223,0.012989947084265622,1.38,0.0
3.0,1276,6656000,-0.0020126473903656007,0.17006631273660314,832,1.0976369081437587,1.3677566063404083,173.05,0.00081376088259276,0.011526244177766785,1.14,0.0
3.0,1275,6664000,-0.0008903366327285767,0.20185555430026816,833,1.2742828115820886,1.356603820323944,174.67,0.0028619520767824724,0.014867938681854867,1.2,0.0
4.0,1275,6672000,-0.00673541784286499,0.19265141694029592,834,1.2430521746352314,1.3723515939712525,181.34,-0.0011309473135042935,0.01376118531150496,1.36,0.0
3.1000000000000085,1274,6680000,-0.015681056976318358,0.1915677198252747,835,1.1378776220418514,1.3774077880382538,183.43,-0.0004741417616605759,0.01269679607822809,1.38,0.0
3.1000000000000085,1274,6688000,-0.003045310378074646,0.18682836180686002,836,1.310591007731855,1.380819218158722,185.51,0.001867104215780273,0.014799478906898002,1.44,0.0
3.1000000000000085,1273,6696000,-0.0036378377676010132,0.18991363805978984,837,1.2068877511844038,1.3820647430419921,190.76,0.0029632295365445314,0.013638375867949436,1.59,0.0
3.1000000000000085,1272,6704000,-0.0031571024656295776,0.19100978631743673,838,1.116417854987085,1.38086381316185,188.04,0.0007639250671491027,0.012587595831173531,1.48,0.0
3.0,1272,6712000,-0.0025804990530014036,0.18722323192522394,839,1.144514167867601,1.3791414189338684,174.55,0.00024077079957351088,0.0121559744116621,1.16,0.0
2.0,1271,6720000,-0.0007384908199310303,0.16353967090800053,840,1.0719205320440233,1.3773951959609985,170.25,-0.0002627169415791286,0.011008299078976052,1.12,0.0
3.0,1271,6728000,-0.0007859718799591064,0.17228326897108182,841,1.1129534685611724,1.374982534646988,170.38,0.001781723703024909,0.012051914870608017,1.13,0.0
