epoch_idx,grad_norm,episode_length,fps,advantage_norm,PMM:episode_rewards,frames,value_loss,explained_variance,policy_loss,P01:episode_rewards,approx_kl_divergence,clip_fraction,policy_entropy,P09:episode_rewards
528,0.04650048360893359,322.93,295,15.968717855215072,141.25,5406720,0.008389582010113372,0.0,-0.0007410941196212661,25.0,0.0007109808092550906,0.17470703125,1.293778108805418,300.0
529,0.04744975455152943,320.94,295,15.968717670440673,129.75,5416960,0.006283032523333532,-7.450580596923828e-09,-0.0005346248384739738,25.0,0.0007562072851968083,0.1610595703125,1.2936538986861705,252.50000000000023
530,0.048059726003055865,315.01,295,15.968716794252396,113.75,5427200,0.007698494061673955,-1.0058283805847169e-08,-0.0007256741020682967,0.0,0.0007175131308045479,0.1616455078125,1.2828247107565403,225.0
531,0.0424877908156672,306.2,295,15.968717205524445,91.75,5437440,0.006240258634920792,3.7252902984619143e-10,-0.0005285990228003357,0.0,0.0008192773133956166,0.1822509765625,1.2308610521256924,175.0
532,0.048838433829871505,310.01,295,15.968717485666275,101.75,5447680,0.007363148781405471,5.960464477539063e-09,-0.00029219333155197094,0.0,0.0006055002338669624,0.132177734375,1.2630866207182407,200.0
533,0.045688445594587554,309.2,295,15.968717247247696,89.75,5457920,0.005783338915625791,1.4156103134155273e-08,-0.0005066211837402079,0.0,0.0007229624398490842,0.1480712890625,1.2194955475628375,175.0
534,0.04230814241959977,313.33,295,15.968715155124665,95.5,5468160,0.0055316372325251,-2.2351741790771484e-09,-0.0006047902566933772,0.0,0.0007846528009380904,0.1862060546875,1.1662777811288834,200.0
535,0.0446448098695736,310.22,295,15.968716078996659,79.75,5478400,0.005120276290472248,1.3411045074462891e-08,-0.00048518955409235784,0.0,0.0009516260694567791,0.22265625,1.2074202358722688,150.0
536,0.046391252466936025,318.03,295,15.968716913461686,108.75,5488640,0.00798077669809345,-1.5273690223693846e-08,-0.00023650489347346593,0.0,0.0005126808520309112,0.1399169921875,1.2440024480223655,277.5000000000002
537,0.0473745416470643,319.29,295,15.968717634677887,114.25,5498880,0.006911212876366335,5.215406417846679e-09,-0.0006832208659034222,0.0,0.0007228040616396924,0.1897216796875,1.2875562846660613,275.0
538,0.047065691543521575,325.6,295,15.968713438510894,137.25,5509120,0.008289593588108346,1.862645149230957e-09,-0.0006753945221134927,0.0,0.000816646924960196,0.1852294921875,1.240478303283453,402.5000000000002
539,0.04985388129261684,323.15,295,15.968717670440673,129.25,5519360,0.0074415800584574756,-1.6391277313232423e-08,-0.0007360199382674182,0.0,0.0008566454572132898,0.2189208984375,1.2581251457333564,290.0000000000013
540,0.04694595972993867,318.05,295,15.968714028596878,122.25,5529600,0.006877343702122118,-1.825392246246338e-08,-0.0003590397202060558,0.0,0.0005904819504721104,0.152685546875,1.2535159811377525,225.0
541,0.04188950375553889,307.36,295,15.96871663928032,95.0,5539840,0.004610700711089067,8.195638656616212e-09,-0.00031466311847907493,0.0,0.0007363035967163257,0.173779296875,1.2237211652100086,175.0
542,0.04597223152688898,304.18,295,15.96871440410614,80.75,5550080,0.005183653405595123,-1.1548399925231934e-08,-0.0006059861138055566,0.0,0.000744472568911192,0.2011962890625,1.208429279178381,150.0
543,0.03736276662327641,304.49,295,15.968713092803956,70.5,5560320,0.004493222234793847,-1.4528632164001465e-08,-0.0005200758576393127,0.0,0.0006834722862407716,0.1599853515625,1.098808216303587,127.50000000000021
544,0.03613992202828393,307.69,295,15.96871633529663,75.5,5570560,0.004702144103055162,-2.2724270820617674e-08,-0.000289547103602672,0.0,0.0006837752379169615,0.135107421875,1.0612159363925457,150.0
545,0.04059372691680329,305.84,295,15.968713581562042,68.0,5580800,0.0037188564756320376,-1.080334186553955e-08,-0.00021213117288425564,0.0,0.0008380875502808748,0.1957275390625,1.1192226596176624,102.50000000000021
546,0.04518322031411903,307.57,295,15.968714755773544,71.5,5591040,0.00505397287351741,-3.725290298461914e-09,-0.000228745113054174,0.0,0.0011648576341769968,0.23310546875,1.2995717890560627,150.0
547,0.05098063891402275,311.33,295,15.968716943264008,83.0,5601280,0.007835801515875573,-5.960464477539063e-09,-0.0006543276951560984,0.0,0.0007938215065649956,0.2260986328125,1.3833213858306408,177.50000000000023
548,0.049395773060478924,312.94,295,15.968717563152314,92.5,5611520,0.006264919997192919,-6.7055225372314455e-09,-0.0007319214499148074,0.0,0.0008280455348312898,0.22802734375,1.3535551019012928,202.50000000000023
549,0.044086082897771696,312.02,295,15.9687165081501,89.5,5621760,0.005016971604868558,2.905726432800293e-08,-0.0003028717197594233,0.0,0.0009219794428531713,0.185986328125,1.3607101164758206,177.50000000000023
550,0.047424246943828886,309.15,295,15.968716543912887,86.0,5632000,0.0061170649949019665,-8.568167686462402e-09,-0.000571606308221817,0.0,0.0009183044383689776,0.242236328125,1.349411441385746,202.50000000000023
551,0.04446130337021505,309.26,295,15.968717563152314,93.0,5642240,0.007398690861691648,-8.195638656616212e-09,-0.00028977021938771943,0.0,0.0006316072017540364,0.1420654296875,1.3354725055396557,202.50000000000023
552,0.051727964803815474,311.99,295,15.968717569112778,102.25,5652480,0.007512743252482324,-1.9371509552001954e-08,-0.000606307328780531,0.0,0.0007195325033492849,0.186474609375,1.36832330301404,225.0
553,0.05480287960863872,320.34,295,15.968717652559281,130.75,5662720,0.009015023318352178,-1.6391277313232423e-08,-0.000493994557109545,0.0,0.0006664372628016225,0.186572265625,1.3698345936834813,277.5000000000002
554,0.05410336604665776,323.13,295,15.968717843294144,146.25,5672960,0.009319695208250777,-7.82310962677002e-09,-0.0008864352503223927,25.0,0.0006846816518958576,0.1950439453125,1.4089710868895053,302.5000000000002
555,0.05413021134288949,327.31,295,15.968717700242996,161.75,5683200,0.010950340295221395,1.1920928955078126e-08,-0.0006284295672230655,25.0,0.000666830907101712,0.1925537109375,1.4104554064571857,335.00000000000085
556,0.0575085998753007,331.57,295,15.968717724084854,181.75,5693440,0.011049673057095788,-1.4901161193847656e-08,-0.0006633698976656888,25.0,0.0007560190249648712,0.2090576171875,1.3871567688882351,500.0
557,0.049603622133155674,324.81,295,15.968717700242996,173.75,5703680,0.009227195957100776,-2.3469328880310058e-08,-0.00042318950727349147,25.0,0.0005448985149598684,0.14296875,1.325225629657507,477.5000000000002
558,0.04973342065595186,325.47,295,15.968717849254608,171.75,5713920,0.008348905649108928,1.7508864402770997e-08,-0.00044563346564245875,47.50000000000001,0.0007139813898561443,0.1950927734375,1.3568432211875916,500.0
559,0.04836794578664598,314.25,295,15.968709230422974,120.75,5724160,0.006833284233564996,3.7252902984619143e-10,-0.00045419449052133134,0.0,0.0008772602772239679,0.211083984375,1.3426359638571739,225.0
560,0.05234661751659943,319.64,295,15.96871793270111,112.0,5734400,0.009046445648709777,-5.587935447692871e-09,-0.0006400885307812132,0.0,0.000736118812315567,0.1923583984375,1.4102074451744557,200.0
561,0.05507143318272077,318.86,295,15.968717795610427,121.5,5744640,0.009475422445029835,-1.601874828338623e-08,-0.0004946963694237638,0.0,0.0006531088828069187,0.196630859375,1.4555726006627083,225.0
562,0.05668870794795892,320.38,295,15.968717640638351,151.75,5754880,0.011225937923154562,-2.570450305938721e-08,-0.0005945875640463782,25.0,0.0006094177275059564,0.166796875,1.4457782045006753,252.50000000000023
563,0.05736428159864596,322.03,295,15.968717527389526,154.0,5765120,0.009062275138785481,-1.3783574104309083e-08,-0.0009449379424040672,25.0,0.0008219061177982212,0.2362548828125,1.419859129935503,277.5000000000002
564,0.05687365677412517,326.35,295,15.968717861175538,161.25,5775360,0.010829084015858826,-4.470348358154297e-09,-0.0006577304513484706,25.0,0.0008679339388507401,0.2260498046875,1.4349319234490394,300.0
565,0.05499067163683711,329.52,295,15.968717724084854,158.75,5785600,0.010038532062753801,1.4528632164001465e-08,-0.00043016248200729025,25.0,0.0005489333047378863,0.1631591796875,1.4653424806892872,300.0
566,0.05537302721384866,335.46,295,15.968717938661575,187.0,5795840,0.014032725266588386,-6.7055225372314455e-09,-0.0005363786709494889,25.0,0.0004964870641600783,0.1327880859375,1.458038155734539,305.00000000000045
567,0.05777877890634089,340.22,295,15.968717926740647,205.0,5806080,0.013637279245449463,-8.568167686462402e-09,-0.0005808002097182907,25.0,0.0005385442817242847,0.1702392578125,1.4497575633227826,355.00000000000045
568,0.05815680096623519,348.95,295,15.968717885017394,242.25,5816320,0.013195468127014465,3.725290298461914e-09,-0.0007766855887894053,50.0,0.0006006567275207431,0.177294921875,1.441358456760645,552.5000000000002
569,0.05834790596201389,353.83,295,15.968717861175538,262.5,5826560,0.012864235560118686,-1.564621925354004e-08,-0.0006811886865762063,50.0,0.0005428768006815688,0.174609375,1.4349160663783551,575.0
570,0.060247090961503214,349.33,295,15.968717920780183,265.25,5836800,0.012607738748192788,-1.7881393432617187e-08,-0.0009158358276181389,50.0,0.0007156995486809592,0.2173583984375,1.4345324002206326,600.0
571,0.05727028571989192,348.12,295,15.968717646598815,243.0,5847040,0.012373776619278942,-8.195638656616212e-09,-0.0005690071175195044,50.0,0.0006161158294503366,0.17841796875,1.4125067710876464,577.5000000000002
572,0.05230934938927342,347.58,295,15.968717831373215,226.0,5857280,0.011519399553071708,-4.8428773880004884e-09,-0.00038456472793768626,72.50000000000001,0.0005392794323896055,0.1347412109375,1.3996679767966271,550.0
573,0.05646691936467837,339.39,295,15.968717712163926,181.25,5867520,0.009426904939755332,-1.4528632164001465e-08,-0.0006724500644850195,50.0,0.000800268848783503,0.2526123046875,1.4395057827234268,325.0
574,0.05892377904953887,332.82,295,15.968717777729035,179.0,5877760,0.011658041598821,6.332993507385254e-09,-0.0007622291370353196,50.0,0.0007911369921771438,0.247607421875,1.4379123218357563,362.5000000000011
575,0.05437533648952626,333.45,295,15.968717807531357,177.25,5888000,0.01094270575340488,8.940696716308593e-09,-0.0008179499129255419,50.0,0.0006227324823754543,0.196826171875,1.4567956320941449,350.0
576,0.05217893516164764,332.47,295,15.968716865777969,177.0,5898240,0.009440027466462197,-4.8428773880004884e-09,-0.00044484618410933763,25.0,0.0005324851528968111,0.1612060546875,1.4646070919930936,352.5000000000002
577,0.049095296923987224,330.05,295,15.968717938661575,158.0,5908480,0.008378956259912229,-2.3469328880310058e-08,-0.0007480247069906909,25.0,0.0006101653548455487,0.1935546875,1.4207586839795112,300.0
578,0.05249983922951619,326.05,295,15.968717223405838,144.0,5918720,0.008122619323057734,-1.862645149230957e-08,-0.00039570741100760645,25.0,0.0004543365769109187,0.14169921875,1.427153930068016,277.5000000000002
579,0.05630289491285565,327.61,295,15.968717938661575,143.25,5928960,0.011858861619111849,1.862645149230957e-09,-0.0007113079114787979,25.0,0.0005106553064280206,0.1695556640625,1.437504480779171,300.0
580,0.04737349544881531,330.46,295,15.968717646598815,154.0,5939200,0.009497198891403968,2.9802322387695314e-09,-0.0003683784449094674,25.0,0.0004530885930840611,0.1241455078125,1.3924976646900178,327.5000000000002
581,0.04766938129333835,326.39,295,15.968717437982558,149.5,5949440,0.008207165643489134,-4.8428773880004884e-09,-0.0005729583695938345,25.0,0.0005081791875142016,0.153564453125,1.3681977920234203,327.5000000000002
582,0.04969424627966714,318.48,295,15.968718028068542,134.25,5959680,0.008123735350636707,-2.4959444999694825e-08,-0.0007113680654583732,25.0,0.0006439155112721196,0.2035888671875,1.3653507366776467,252.50000000000023
583,0.049377903346564264,312.02,295,15.968717914819717,116.0,5969920,0.007927655589264759,-1.30385160446167e-08,-0.0005367604560888139,25.0,0.0005017164728570833,0.1807373046875,1.3614625737071038,200.0
584,0.04879160696838429,312.05,295,15.96871789097786,109.25,5980160,0.007637436780350981,-1.7136335372924803e-08,-0.0008330018041306176,25.0,0.0007877502228240019,0.228955078125,1.3669520527124406,200.0
585,0.046576049176614516,314.32,295,15.968717575073242,105.5,5990400,0.006119667805614881,-5.215406417846679e-09,-0.0005754195593908662,22.500000000000007,0.000660087536278553,0.204931640625,1.2958776600658894,200.0
586,0.04547304175771011,313.07,295,15.968703001737595,94.25,6000640,0.005756814242468522,-1.862645149230957e-09,-0.0009867368196864845,22.500000000000007,0.000789529495686736,0.2201904296875,1.2734748244285583,175.0
587,0.042455822582236305,310.82,295,15.968713158369065,100.0,6010880,0.006079641154821047,4.8428773880004884e-09,-0.0006510360813990701,0.0,0.0006978437646552038,0.2165283203125,1.248853974789381,225.0
588,0.03563749592264179,304.87,295,15.968717509508133,88.75,6021120,0.00573783916534012,2.9802322387695314e-09,-0.00040283371563418766,0.0,0.0004526267402013673,0.1111083984375,1.1580007813870907,177.50000000000023
589,0.041104505692029183,306.01,295,15.968709492683411,85.0,6031360,0.005057541142208066,-6.7055225372314455e-09,-0.00036962903832318263,0.0,0.000845441253915169,0.1980224609375,1.2053784869611264,177.50000000000023
590,0.04243877270533204,304.68,295,15.968717116117478,71.5,6041600,0.004998354038934849,8.195638656616212e-09,-0.00032355071198253427,0.0,0.0007803811182085952,0.2025390625,1.2820101484656334,150.0
591,0.04074492862985694,303.35,295,15.968716615438462,70.75,6051840,0.005278257788313567,-1.601874828338623e-08,-0.00032181960086745675,0.0,0.0008471715274481539,0.1628173828125,1.3452826522290706,127.50000000000021
592,0.04369607756285689,304.43,295,15.968716502189636,77.0,6062080,0.006764199971090079,7.82310962677002e-09,-0.0006097729747125413,22.500000000000007,0.0007139872513221235,0.1809814453125,1.3592820055782795,150.0
593,0.0434873613343682,305.67,295,15.968714731931687,75.5,6072320,0.004953308025746494,5.215406417846679e-09,-0.0003001759447215591,0.0,0.0006059619721213494,0.209423828125,1.306463611871004,150.0
594,0.04380452867850439,307.19,295,15.968710827827454,79.0,6082560,0.005744013483117172,3.3527612686157227e-09,-0.0003569293206965085,0.0,0.000596726017090532,0.176123046875,1.342822889238596,152.50000000000023
595,0.04586531669997089,302.22,295,15.968717569112778,72.0,6092800,0.004786114037233347,-5.215406417846679e-09,-0.0008195260903448798,0.0,0.0008574021692837163,0.2471923828125,1.3751639641821385,150.0
596,0.047898491914305806,303.94,295,15.968717318773269,75.25,6103040,0.006201112659118735,2.1979212760925294e-08,-0.0004898761082586134,0.0,0.0006193718963004357,0.2000732421875,1.3852972723543644,150.0
597,0.04921473482824381,304.3,295,15.96871746778488,80.5,6113280,0.007156439313666852,4.097819328308106e-09,-0.0005302237699652323,0.0,0.0008226868308355506,0.2514892578125,1.4115172430872918,150.0
598,0.05098571844858163,310.33,295,15.968717819452285,89.5,6123520,0.0076259491885139145,-6.332993507385254e-09,-0.0005549455137952464,25.0,0.0006490427983067093,0.202978515625,1.4622642397880554,175.0
599,0.052754707237700746,318.46,295,15.96871782541275,124.5,6133760,0.010250015702331439,-8.195638656616212e-09,-0.0005035546189901651,25.0,0.0005481245318549099,0.1769287109375,1.4886177577078343,252.50000000000023
600,0.04917766809184302,326.9,295,15.968717849254608,146.25,6144000,0.009073380507834372,9.313225746154785e-09,-0.00034658588338061237,25.0,0.0006659646926635787,0.1835693359375,1.536194559186697,325.0
601,0.0525441555602856,330.81,295,15.968717694282532,159.5,6154240,0.009107743415734148,3.725290298461914e-09,-0.0006678898957034107,25.0,0.0006556505472644858,0.2198974609375,1.5472233235836028,325.0
602,0.05367379664930268,330.07,295,15.96871777176857,155.25,6164480,0.010663809192556073,-3.3527612686157227e-09,-0.0005290902296110289,25.0,0.0005644571756242556,0.1715087890625,1.5125407487154008,280.00000000000045
603,0.05510532773598993,328.44,295,15.968717819452285,144.75,6174720,0.009935107159617474,-5.215406417846679e-09,-0.0008157120890246005,25.0,0.0006193603496456035,0.23271484375,1.5300522431731225,275.0
604,0.0557690469258774,324.27,294,15.968717670440673,162.25,6184960,0.010733425495709525,9.685754776000977e-09,-0.0005853546113939956,25.0,0.0005189997915721279,0.1825927734375,1.5281651675701142,275.0
605,0.05490648330178414,331.68,294,15.968717753887177,180.0,6195200,0.012323312223452376,-2.0116567611694337e-08,-0.0007756603103189263,47.50000000000001,0.0005735255176418264,0.209765625,1.4968622356653214,300.0
606,0.051428626283117465,334.22,294,15.968717652559281,191.25,6205440,0.01046942570610554,-7.450580596923829e-10,-0.00020216029915900435,50.0,0.0004756013028256234,0.1458984375,1.529340858012438,327.5000000000002
607,0.05583506482808692,333.21,294,15.96871777176857,172.75,6215680,0.010298198585223873,-1.7508864402770997e-08,-0.0005759766401752131,50.0,0.0006584611924665751,0.2031005859375,1.589007430523634,300.0
608,0.05212274026925443,333.49,294,15.9687175989151,158.0,6225920,0.010475787197992758,7.450580596923829e-10,-0.0006721349582221592,50.0,0.0006028731601986692,0.2255615234375,1.599577358365059,300.0
609,0.056300669843501426,341.48,294,15.96871782541275,167.25,6236160,0.011472814712033142,-7.450580596923829e-10,-0.00045910928602097554,25.0,0.0005729375760211042,0.2044189453125,1.604044608771801,300.0
610,0.056838010388362434,343.83,294,15.968717795610427,171.0,6246400,0.01014525972714182,1.4901161193847657e-09,-0.0005334908943041228,25.0,0.0006857609340613635,0.2319580078125,1.6132946752011776,300.0
611,0.054358274724872355,339.7,294,15.968717473745347,165.25,6256640,0.010014821627737546,-2.9802322387695314e-09,-0.0007188985695393057,25.0,0.0006197520829800851,0.247705078125,1.5921640865504743,300.0
612,0.050602988870456556,342.34,294,15.968717861175538,173.25,6266880,0.01080250845716364,-7.450580596923828e-09,-0.000542134496208746,25.0,0.0004892270931634357,0.169091796875,1.5957671292126179,325.0
613,0.05528426551953329,338.83,294,15.968717855215072,187.25,6277120,0.014356157142174197,-1.1548399925231934e-08,-0.0007850318681448698,47.50000000000001,0.0005537102159919982,0.1827880859375,1.5924766063690186,350.0
614,0.05422055614365447,343.91,294,15.96871787905693,198.25,6287360,0.011200097173423273,-3.7252902984619143e-10,-0.0006473122302850243,50.0,0.0005077636360965698,0.1810791015625,1.6275053769350052,400.0
615,0.057564579264660784,341.89,294,15.968717712163926,198.0,6297600,0.010738704599498305,-7.450580596923828e-09,-0.0005785795034171315,47.50000000000001,0.0005703225744056794,0.2129638671875,1.6445743456482886,400.0
616,0.056735107441551705,347.4,294,15.968717873096466,194.75,6307840,0.012640530384669547,5.587935447692871e-09,-0.0007620950837008422,50.0,0.0005164161101617992,0.203125,1.6266121432185172,330.0000000000004
617,0.055422093877334044,346.66,294,15.968717944622039,203.75,6318080,0.013813631211814937,-7.450580596923829e-10,-0.0007026635063084541,50.0,0.0005759373355090247,0.2072998046875,1.588285493850708,325.0
618,0.05971535181711266,347.92,294,15.968717873096466,231.0,6328320,0.015044995184871368,-3.7252902984619143e-10,-0.0006049606483429671,75.0,0.0005772328802095217,0.2030517578125,1.601350099593401,482.5000000000007
619,0.05562017351383468,352.05,294,15.96871783733368,263.0,6338560,0.01339495194988558,4.470348358154297e-09,-0.0006980700454732869,100.0,0.0004983218841715598,0.202880859375,1.6134766727685927,575.0
620,0.05196584760136608,347.25,294,15.968717902898788,259.75,6348800,0.01238373007363407,-1.3783574104309083e-08,-0.0006174412461405155,75.0,0.0005090295714680337,0.168115234375,1.6318394891917705,575.0
621,0.05658730386315595,351.35,294,15.96871789097786,240.0,6359040,0.012355631136597368,9.685754776000977e-09,-0.0006007491683703847,75.0,0.0005376185134210232,0.1844970703125,1.6181296303868293,550.0
622,0.05701282406804999,343.58,294,15.968717950582505,218.25,6369280,0.013113865484774579,-2.0116567611694337e-08,-0.0008181482276995667,50.0,0.0005631413708840682,0.2154541015625,1.6059534907341004,355.00000000000045
623,0.057487807290300244,347.16,294,15.968717843294144,228.5,6379520,0.013940475015260745,5.960464477539063e-09,-0.0005297182284266455,75.0,0.0004090872428207604,0.1644287109375,1.6203446462750435,377.5000000000002
624,0.06122053958514194,347.24,294,15.968717926740647,227.0,6389760,0.015213063440751285,7.82310962677002e-09,-0.00047801604559936093,75.0,0.0005649399967893487,0.214892578125,1.674476120620966,352.5000000000002
625,0.05875047010029607,349.75,294,15.968717861175538,231.5,6400000,0.013252676239062566,-5.587935447692871e-09,-0.0008252022325905273,97.5,0.0005604058541734958,0.22568359375,1.6970301754772663,350.0
626,0.05929011843905855,353.4,294,15.968717855215072,238.0,6410240,0.014389394543832168,-6.332993507385254e-09,-0.0006538522873597685,75.0,0.0004765189789296187,0.206005859375,1.6977726191282272,352.5000000000002
627,0.058365593046266706,349.87,294,15.968717896938324,236.5,6420480,0.012805299698084128,1.2665987014770507e-08,-0.0004600143562129233,75.0,0.00045879609168935075,0.17607421875,1.7084507569670677,402.5000000000002
628,0.05628056708879042,345.25,294,15.968717843294144,228.75,6430720,0.011296053542537265,-6.7055225372314455e-09,-0.0007003132908721454,75.0,0.0004699805153990155,0.2024658203125,1.722107870131731,425.0
629,0.05877352902568518,342.26,294,15.968717843294144,222.0,6440960,0.01294988182198722,-1.4156103134155273e-08,-0.0007724828033133235,75.0,0.0004926843224708933,0.20927734375,1.7267651401460171,402.5000000000002
630,0.056211474452082875,342.42,294,15.96871799826622,205.75,6451200,0.012516860371397343,7.450580596923829e-10,-0.0005077818572317483,25.0,0.0005314321500478059,0.1797607421875,1.711485381424427,375.0
631,0.05512512245877551,345.58,294,15.968717950582505,196.25,6461440,0.010621129168066545,1.862645149230957e-09,-0.0008620009375590598,25.0,0.0005889716158534952,0.2551513671875,1.6957199163734913,375.0
632,0.05311053623385931,339.74,294,15.96871782541275,186.75,6471680,0.009976295851447502,-1.4156103134155273e-08,-0.0004899623949313536,25.0,0.0005713280846435965,0.204052734375,1.6882352955639361,385.00000000000085
633,0.053176657913209836,337.57,294,15.968717646598815,186.25,6481920,0.011597705981694162,1.825392246246338e-08,-0.0005403732066042721,50.0,0.000517442327756612,0.196240234375,1.6950810611248017,375.0
634,0.052402468547733526,329.84,294,15.96871770620346,169.75,6492160,0.008282236700142675,7.450580596923828e-09,-0.0007041689550533192,25.0,0.0006332015105400046,0.25224609375,1.6693244740366935,352.5000000000002
635,0.055923666986122424,333.86,294,15.968717741966248,166.0,6502400,0.009635897102998569,-7.82310962677002e-09,-0.0007306082061404595,25.0,0.00055821436347685,0.2261474609375,1.6588029481470585,325.0
636,0.05469574380256168,330.34,294,15.96871783733368,156.75,6512640,0.009728900899062864,1.30385160446167e-08,-0.0006337193502986338,25.0,0.000551274220367759,0.2242431640625,1.6671490304172039,277.5000000000002
637,0.05552021592593788,335.58,294,15.968717777729035,178.5,6522880,0.011302347359014675,-1.7136335372924803e-08,-0.000740701489849016,50.0,0.0005344319763764815,0.22294921875,1.6443648368120194,305.00000000000045
638,0.05695118866382367,329.19,294,15.96871789097786,179.0,6533120,0.012133700755657627,2.0489096641540527e-08,-0.0004849964876484592,50.0,0.00042045238255497,0.1681884765625,1.643757652491331,327.5000000000002
639,0.053369410240254246,334.63,294,15.96871750354767,195.0,6543360,0.011812743774135015,3.3527612686157227e-09,-0.0005650884355418384,50.0,0.0004073448472610153,0.1712158203125,1.645160549134016,350.0
640,0.05522779422103989,331.78,294,15.968717885017394,186.25,6553600,0.013172323670005426,1.7508864402770997e-08,-0.0007031920562440064,50.0,0.00046880136978728616,0.1950439453125,1.6500180259346962,325.0
641,0.058636738049292855,344.7,294,15.968717896938324,218.25,6563840,0.01399456367653329,1.4901161193847657e-09,-0.0007119622998288833,50.0,0.0005265219601056969,0.2076416015625,1.6430465944111348,405.00000000000045
642,0.059845112583840024,347.32,294,15.96871783733368,229.5,6574080,0.013176733310683631,5.215406417846679e-09,-0.0007385564418655122,50.0,0.00046438710404572703,0.2024169921875,1.6155309870839119,502.5000000000002
643,0.05537123991429952,344.01,294,15.968717730045318,219.75,6584320,0.011235453354311175,-3.3527612686157227e-09,-0.0008157866992405616,47.50000000000001,0.0005278651634469611,0.2423583984375,1.6033299393951892,502.5000000000002
644,0.05443094927507899,343.13,294,15.96871775984764,209.25,6594560,0.011751391450161464,5.587935447692871e-09,-0.000527674867407768,47.50000000000001,0.00039365714438588384,0.17255859375,1.5980688691139222,430.0000000000004
645,0.05198631463081086,336.51,294,15.96871787905693,174.75,6604800,0.01042241966497386,-3.650784492492676e-08,-0.00042129408866458106,25.0,0.0003748985138088301,0.1431396484375,1.5926762752234935,302.5000000000002
646,0.05406636015381703,337.17,294,15.968717843294144,177.5,6615040,0.011084559642495152,-2.16066837310791e-08,-0.00023461587807105388,25.0,0.0004366992140120374,0.154150390625,1.6014398604631424,375.0
647,0.05473008359579923,328.65,294,15.968717539310456,165.0,6625280,0.00999332387755203,-5.960464477539063e-09,-0.0005721827285015025,25.0,0.0005069241969778204,0.214306640625,1.5769011989235877,327.5000000000002
648,0.04809632563717912,328.64,294,15.968717694282532,173.0,6635520,0.009701385016887798,-8.195638656616212e-09,-0.0003325735291582532,25.0,0.000407828077736383,0.1478271484375,1.5494237802922726,457.5000000000006
649,0.0546409761067518,326.47,294,15.968717509508133,167.0,6645760,0.010054166657198493,-6.7055225372314455e-09,-0.0005643448374030413,47.50000000000001,0.0004905762315104312,0.2209716796875,1.5307681798934936,382.5000000000007
650,0.050517223480926465,326.68,294,15.968717396259308,155.0,6656000,0.00847504169878448,-2.9802322387695314e-09,-0.0006925833447894547,25.0,0.0005116692418511093,0.2211181640625,1.5077125273644925,280.00000000000045
651,0.052739930317946236,325.78,294,15.968717575073242,143.75,6666240,0.009418101764822495,3.725290298461914e-09,-0.00047517085731669796,25.0,0.00046253436688630244,0.181591796875,1.4594570823013782,252.50000000000023
652,0.05158853742943224,327.78,293,15.968717819452285,144.0,6676480,0.009691282091080212,-1.4901161193847657e-09,-0.0004315104288252769,25.0,0.0004288536566308565,0.1709228515625,1.4517307206988335,275.0
653,0.05375907615150009,328.58,293,15.968717855215072,153.25,6686720,0.010825565933191682,-1.4901161193847657e-09,-0.00045857164659537377,25.0,0.0004963471106719907,0.190625,1.474570644646883,275.0
654,0.052494175102919184,328.32,293,15.96871787905693,148.5,6696960,0.011035631375125376,-1.3411045074462891e-08,-0.00046925644492148424,25.0,0.00040846133721288423,0.1665283203125,1.5000620007514953,275.0
655,0.051151077511208995,337.77,293,15.968717819452285,173.75,6707200,0.011541839889832772,-8.195638656616212e-09,-0.0005261288890324068,50.0,0.00039286913335274677,0.155615234375,1.5252362027764321,302.5000000000002
656,0.057446716397851726,344.34,293,15.96871777176857,187.5,6717440,0.011820024296321207,2.9802322387695314e-09,-0.0007088987658789847,75.0,0.0005156404211696497,0.2057373046875,1.5222623720765114,300.0
657,0.05252519270503804,344.27,293,15.968717569112778,181.25,6727680,0.009426838535210891,-3.725290298461914e-09,-0.0003809926438407274,50.0,0.00040950708285691917,0.179736328125,1.532739070802927,300.0
658,0.05410607141308914,339.56,293,15.968718016147614,162.75,6737920,0.00897251805763517,-9.685754776000977e-09,-0.0004324871846620226,25.0,0.00042587838392194044,0.1940673828125,1.5510835655033588,300.0
659,0.04985203439078677,329.31,293,15.96871737241745,128.75,6748160,0.008372515576024853,-1.4901161193847657e-09,-0.00033831944419944194,25.0,0.0004714355526147074,0.189111328125,1.573945340514183,275.0
660,0.05097215136377901,324.39,293,15.968717789649963,128.0,6758400,0.009616716908567469,-2.6077032089233397e-09,-0.0005536455919354921,25.0,0.0003882175333529858,0.1771728515625,1.5636604487895966,250.0
661,0.050917538011147456,320.45,293,15.968717783689499,131.0,6768640,0.010061924151887069,-5.960464477539063e-09,-0.000326554740240681,25.0,0.0004194934774453429,0.168408203125,1.5614485770463944,227.5000000000002
662,0.04961014715367356,327.0,293,15.96871771812439,147.25,6778880,0.010045559647551272,-2.3096799850463868e-08,-0.000722168115680688,47.50000000000001,0.0004310104264149572,0.19130859375,1.569425208121538,250.0
663,0.05295211158139277,333.28,293,15.968717747926712,149.75,6789120,0.009336063159571495,-2.0116567611694337e-08,-0.00044548730475071354,50.0,0.0004234333299109494,0.1921142578125,1.5571723237633706,252.50000000000023
664,0.0543402781898288,335.42,293,15.968717724084854,151.25,6799360,0.008597525404547923,-5.215406417846679e-09,-0.000733486823446583,50.0,0.00055555466732784,0.258642578125,1.5740353614091873,250.0
