fps,P09:episode_rewards,avg_q_selected,explained_variance,episode_length,frames,policy_entropy,policy_loss,P01:episode_rewards,model_prob_std,q_loss,grad_norm,policy_gradient_bias_correction,advantage_norm,epoch_idx,policy_gradient_loss,rollout_prob_std,avg_q_retraced,PMM:episode_rewards
333,0.0,1.444622671931692e-06,-1894.414073285981,3324.77,5155200,2.1972253074532464,-2.0241861685862323e-08,0.0,9.865756642971253e-06,1.9380759426345257e-10,1.5483674052551377e-06,0.0,0.00010884355473797157,716,-2.0241861685862323e-08,1.0228199381410986e-05,1.3020327458431013e-06,0.0
333,0.0,1.2813375576460031e-06,-1653.026111062743,3324.77,5162400,2.197225338978341,1.4094013600706349e-08,0.0,9.522894649338676e-06,2.337305326503386e-10,1.5303192538502826e-06,0.0,0.00010140230243067773,717,1.4094013600706349e-08,9.860543688437376e-06,1.1969945517119195e-06,0.0
333,0.0,1.0328133865874692e-06,-500.60045266386345,3324.77,5169600,2.1972253080002675,-1.3956719729695664e-08,0.0,1.3513752981157644e-05,3.130292130687396e-10,2.098393080684431e-06,0.0,0.0001423121605669291,718,-1.3956719729695664e-08,1.397133642324515e-05,9.457979522519624e-07,0.0
333,0.0,8.923939610719928e-07,-1160.8036421115676,3324.77,5176800,2.197225308790409,-9.228009571168237e-09,0.0,1.0657742922632296e-05,2.370314845258842e-10,1.775342745111263e-06,0.0,0.00011883458476403508,719,-9.228009571168237e-09,1.1078971512957467e-05,1.0116433936012686e-06,0.0
333,0.0,7.921130525680891e-07,-243.91827296193787,3324.6,5184000,2.19722530509429,3.752090739969311e-08,0.0,1.514182070297484e-05,4.3548838653514284e-10,2.2951007347915643e-06,0.0,0.0001622654031539658,720,3.752090739969311e-08,1.5543193417586347e-05,7.084165511588796e-07,0.0
333,0.0,7.861907506062746e-07,-1893.4073073923507,3324.6,5191200,2.197225319910302,-4.194385244051801e-08,0.0,9.215277084388981e-06,2.0744278384828054e-10,1.5353316269685185e-06,0.0,9.622113199483477e-05,721,-4.194385244051801e-08,9.602824779643131e-06,7.224675557686137e-07,0.0
333,0.0,7.17612375080946e-07,-1202.2813852503486,3324.6,5198400,2.1972252763736813,-4.794790218465163e-08,0.0,1.0731293420673017e-05,3.3960353909204835e-10,1.6858167545680688e-06,0.0,0.00011163562490993276,722,-4.794790218465163e-08,1.1171388199038856e-05,7.409700399497443e-07,0.0
333,0.0,1.0514565323850316e-06,-1146.0379087235438,3324.6,5205600,2.1972253069801932,6.597601433361381e-09,0.0,1.0413059667548722e-05,2.4497321341066777e-10,1.6912869182271998e-06,0.0,0.00010957151468158476,723,6.597601433361381e-09,1.0818329842342631e-05,1.1760433086619643e-06,0.0
333,0.0,1.1837834349539978e-06,-452.27195607140584,3324.6,5212800,2.197225335599884,-3.286772770999506e-08,0.0,1.381190434287756e-05,3.16791632323865e-10,2.0233726544400595e-06,0.0,0.00015362100901858522,724,-3.286772770999506e-08,1.4212872718104562e-05,1.0419327195905015e-06,0.0
333,0.0,8.134724630646168e-07,-1002.7888763119303,3324.6,5220000,2.197225331490633,-4.312727928634619e-08,0.0,1.131638894033201e-05,2.9183507461159655e-10,1.878414973478959e-06,0.0,0.00013165940796637095,725,-4.312727928634619e-08,1.1676094715926125e-05,9.661273700679542e-07,0.0
333,0.0,1.1658519692448616e-06,-1057.1267202126508,3324.53,5227200,2.1972253193363316,-4.103969761872226e-08,0.0,1.4036011524673935e-05,4.270481013292557e-10,2.2504747246367647e-06,0.0,0.00015285576726279307,726,-4.103969761872226e-08,1.4469311970227664e-05,1.1129827737460254e-06,0.0
333,0.0,1.0243963252748529e-06,-1624.8050397268432,3324.53,5234400,2.197225314464748,-1.7165675394938474e-08,0.0,1.0888809558787652e-05,2.779217937819492e-10,1.7903477841310616e-06,0.0,0.00011698371480848328,727,-1.7165675394938474e-08,1.1309894757165815e-05,9.363032289750583e-07,0.0
333,0.0,9.547405217388561e-07,-1667.1733712330492,3324.53,5241600,2.197225260734558,-3.3908008732377e-08,0.0,1.0300298062176018e-05,2.597745676956866e-10,1.682089714270328e-06,0.0,0.0001156703326953349,728,-3.3908008732377e-08,1.0679621023961143e-05,1.0843800055992419e-06,0.0
333,0.0,9.8821127553587e-07,-518.8982563263493,3324.53,5248800,2.1972252874714986,-5.986822064972609e-08,0.0,1.2334168384567624e-05,3.0461497232134007e-10,1.8518357579346486e-06,0.0,0.00013305168461321147,729,-5.986822064972609e-08,1.2799397357546453e-05,1.161607007748756e-06,0.0
333,0.0,1.3838260046285815e-06,-1118.930811146328,3324.53,5256000,2.197225314664268,-1.3179479945041567e-08,0.0,1.1360094967767651e-05,3.0072818785915603e-10,1.8433324287252015e-06,0.0,0.00012624287656484915,730,-1.3179479945041567e-08,1.1758953218965979e-05,1.2820055391782444e-06,0.0
333,0.0,8.447463476448599e-07,-52.94519409073409,3324.55,5263200,2.1972253166115476,-4.308896842954882e-09,0.0,1.5472556022076326e-05,4.872422282290342e-10,2.445320989965406e-06,0.0,0.00016387720268784293,731,-4.308896842954882e-09,1.5972527164489963e-05,6.81960639108802e-07,0.0
333,0.0,4.978713892181453e-07,-1750.9447359806773,3324.55,5270400,2.1972253078506103,-2.601132536654274e-08,0.0,9.801597002345871e-06,2.649742521422647e-10,1.4970005711698946e-06,0.0,0.00010089293059996086,732,-2.601132536654274e-08,1.017037833987967e-05,4.548404337654702e-07,0.0
333,0.0,2.4477349849030515e-07,-1626.8145449715566,3324.55,5277600,2.197225246524054,-6.778009578508235e-09,0.0,1.1590637296064546e-05,3.110069898083042e-10,1.7775042216497711e-06,0.0,0.00012032210634978207,733,-6.778009578508235e-09,1.2022022645505821e-05,2.960965662953306e-08,0.0
333,0.0,-1.3402667880533167e-07,-1538.125075878775,3324.55,5284800,2.197225303252538,3.504675571125129e-08,0.0,1.0846092755198497e-05,2.6606581406422723e-10,1.77059403281567e-06,0.0,0.00011894049415272118,734,3.504675571125129e-08,1.1305203156503411e-05,-1.5703908911171262e-07,0.0
333,0.0,-1.5760925860090706e-07,-321.7611719002011,3324.55,5292000,2.197225333382844,-3.117222850391738e-08,0.0,1.3369092259506848e-05,3.3756990438090096e-10,2.0171535731271307e-06,0.0,0.00013974105247062206,735,-3.117222850391738e-08,1.3731978790311977e-05,-7.49957484972678e-08,0.0
333,0.0,2.76513465068706e-07,-878.323482475631,3324.55,5299200,2.197225271170102,-1.9624088935644282e-08,0.0,1.2647602954973625e-05,3.565343278432848e-10,1.9658623299975203e-06,0.0,0.00013523218177355367,736,-1.9624088935644282e-08,1.3100572980363719e-05,2.0849824093125345e-07,0.0
333,0.0,8.666889161358506e-08,-813.707205354073,3324.49,5306400,2.197225315462029,-2.8872091890024586e-08,0.0,1.2941457752804905e-05,3.8678000513801493e-10,2.129631975568767e-06,0.0,0.00013925198976646091,737,-2.8872091890024586e-08,1.3349074022889295e-05,1.5539480170862254e-07,0.0
333,0.0,-4.323762362838134e-08,-1805.699484835081,3324.49,5313600,2.1972252836240034,1.0523589323273424e-09,0.0,1.0870066342044513e-05,2.9106070548265845e-10,1.7621080645335745e-06,0.0,0.00012198469463212423,738,1.0523589323273424e-09,1.1272532232599481e-05,2.1395805946097817e-08,0.0
333,0.0,5.5304157969649043e-08,-1798.0163688282844,3324.49,5320800,2.197225363229891,-3.5733233453015736e-09,0.0,9.609358902372637e-06,2.368043455369659e-10,1.5375243148432524e-06,0.0,0.00010450542381259014,739,-3.5733233453015736e-09,1.0013527782450233e-05,-9.352933464171109e-08,0.0
333,0.0,-4.4224975576463246e-07,-646.0973208353906,3324.49,5328000,2.1972253343957493,-2.3703351117868407e-08,0.0,1.2879677374900137e-05,3.631606920423008e-10,2.0526988581317506e-06,0.0,0.00014448263897105952,740,-2.3703351117868407e-08,1.335503783144917e-05,-4.0536483846664305e-07,0.0
333,0.0,-3.049037307914224e-07,-1433.5527038376783,3324.49,5335200,2.19722530491453,1.4564855381622433e-08,0.0,1.1471380314563524e-05,2.993148411737479e-10,1.8143041945988062e-06,0.0,0.00012178533935523581,741,1.4564855381622433e-08,1.1874856977470477e-05,-2.257428228403514e-07,0.0
333,0.0,-2.440481213680804e-07,-367.7068329778677,3324.46,5342400,2.197225350885795,-5.667725894475322e-09,0.0,1.4752066328425873e-05,4.3521072441410437e-10,2.4394359903167164e-06,0.0,0.00015721445287185875,742,-5.667725894475322e-09,1.5196703034128045e-05,-2.2305431787177093e-07,0.0
333,0.0,-8.914338221858593e-08,-2836.195950434924,3324.57,5349600,2.197225247170559,-5.1828503991958714e-08,0.0,9.137799599270186e-06,2.0004367311835808e-10,1.517374118005024e-06,0.0,0.00010520073443614409,743,-5.1828503991958714e-08,9.516872401374359e-06,-1.5952593499848182e-07,0.0
333,0.0,-2.0077159126509208e-07,-1438.787624899425,3324.57,5356800,2.197225275878553,-2.8452783789963037e-08,0.0,9.864670408335594e-06,2.617243355490817e-10,1.6211348688325939e-06,0.0,0.00010808913799124824,744,-2.8452783789963037e-08,1.025507187360022e-05,-1.8664360746602862e-07,0.0
333,0.0,-1.474722339881458e-07,-1490.353512438422,3324.57,5364000,2.1972252929683713,3.648828203960274e-08,0.0,1.007759284855562e-05,2.832882101847327e-10,1.7245876710138223e-06,0.0,0.0001102944762565272,745,3.648828203960274e-08,1.0505246199971997e-05,-3.864401379569953e-07,0.0
333,0.0,-5.530761453551334e-07,-691.7693463318878,3324.57,5371200,2.197225276364221,-1.971136417903897e-08,0.0,1.3965770407367019e-05,3.7960370424434153e-10,2.270955886518086e-06,0.0,0.00016054911060771183,746,-1.971136417903897e-08,1.4278362249626752e-05,-6.769276825682428e-07,0.0
333,0.0,-9.42943948521055e-07,-1650.4377661676867,3324.57,5378400,2.197225187688908,2.7128784991587324e-08,0.0,1.0408957429879962e-05,2.7482161056183164e-10,1.7532500860422955e-06,0.0,0.00011833074030897825,747,2.7128784991587324e-08,1.0784713119167892e-05,-8.848163538456953e-07,0.0
333,0.0,-8.839002565542336e-07,-612.6226104292588,3324.65,5385600,2.197225290341639,4.3475335021187287e-08,0.0,1.54886386005779e-05,5.155693620300606e-10,2.369551083653086e-06,0.0,0.00016515564785172835,748,4.3475335021187287e-08,1.587107086083867e-05,-1.1031356981188912e-06,0.0
333,0.0,-1.4697709406165874e-06,-1935.5242049611338,3324.65,5392800,2.197225323783027,4.468364029320186e-08,0.0,9.462743281200454e-06,2.4026728687157026e-10,1.495278818084895e-06,0.0,9.722771848953079e-05,749,4.468364029320186e-08,9.788919937732252e-06,-1.4922514939656514e-06,0.0
333,0.0,-1.522210487477501e-06,-1426.6236455673586,3324.65,5400000,2.1972252997900785,6.236329968245427e-08,0.0,1.0711996293899874e-05,2.857301170458884e-10,1.8276145393703613e-06,0.0,0.00012006415383482837,750,6.236329968245427e-08,1.1094467604697685e-05,-1.3725477993289559e-06,0.0
333,0.0,-1.2674858113583619e-06,-811.4453096019017,3324.65,5407200,2.197225342128012,3.4788160292879944e-08,0.0,1.2219155422697542e-05,3.025495725738911e-10,1.975903964060395e-06,0.0,0.00013126417294638727,751,3.4788160292879944e-08,1.2636406007680215e-05,-1.1318406103892718e-06,0.0
333,0.0,-1.1277890213591275e-06,-1242.8488822478466,3324.65,5414400,2.1972253370631942,2.1132228515904452e-08,0.0,1.1723119270974381e-05,3.0156841378188374e-10,1.8350994589841267e-06,0.0,0.0001246453239639435,752,2.1132228515904452e-08,1.2103878328494443e-05,-1.1292760188483373e-06,0.0
333,0.0,-1.1543842603322785e-06,-367.1243318298885,3324.65,5421600,2.1972253184627606,2.3221776820609386e-08,0.0,1.3008096461233859e-05,3.2103287754994746e-10,2.0090032441149225e-06,0.0,0.00014261601489659072,753,2.3221776820609386e-08,1.3371504564504062e-05,-1.095570715888633e-06,0.0
333,0.0,-1.030727808289903e-06,-1300.1651553974361,3324.65,5428800,2.1972253197336955,4.8744024088379766e-08,0.0,1.0957332138091068e-05,2.5820745681930364e-10,1.755373348016938e-06,0.0,0.00011907972988736493,754,4.8744024088379766e-08,1.1338615363671525e-05,-9.649296735734509e-07,0.0
333,0.0,-1.1832269941317956e-06,-1428.8202314130467,3324.65,5436000,2.1972252959675265,4.036254007318737e-08,0.0,1.0386070969777469e-05,3.1238413368397904e-10,1.5474918257360014e-06,0.0,0.00010016442445341057,755,4.036254007318737e-08,1.0785229379687659e-05,-1.3077736610887945e-06,0.0
333,0.0,-1.1635050918783792e-06,-1574.01778461052,3324.65,5443200,2.1972253399172788,-2.4267663461127815e-08,0.0,8.953181472322882e-06,1.860928336970545e-10,1.4453797691179931e-06,0.0,9.734532969811122e-05,756,-2.4267663461127815e-08,9.325873636638956e-06,-1.1395817307437244e-06,0.0
333,0.0,-9.76103862262763e-07,-196.36875527430462,3324.65,5450400,2.1972252949741153,-1.3466460893227948e-08,0.0,1.3668624594587256e-05,3.5061276868318924e-10,2.231853182090715e-06,0.0,0.0001555946221690855,757,-1.3466460893227948e-08,1.4003017346076967e-05,-1.089355708685431e-06,0.0
333,0.0,-1.4914090162407724e-06,-1316.011936086678,3324.65,5457600,2.1972252545848723,2.3211415750409462e-08,0.0,1.058197498204181e-05,2.7240887577246716e-10,1.6377194662638881e-06,0.0,0.00010872166957172365,758,2.3211415750409462e-08,1.0984014244938949e-05,-1.4552884521864054e-06,0.0
333,0.0,-1.2511482958997075e-06,-724.4933836991194,3324.51,5464800,2.197225267451907,7.006773028671522e-08,0.0,1.4251734761629784e-05,3.813843228854144e-10,2.2742352030695402e-06,0.0,0.00015375160242140235,759,7.006773028671522e-08,1.4603515179780149e-05,-1.1138800744942736e-06,0.0
333,0.0,-1.0102167741670188e-06,-1589.0584463634202,3324.51,5472000,2.1972253301660847,2.2646870060348638e-08,0.0,1.0960108013711108e-05,2.9639514982198715e-10,1.7522959523757087e-06,0.0,0.00011909254729031168,760,2.2646870060348638e-08,1.133030596182129e-05,-9.195718337690385e-07,0.0
333,0.0,-7.347596927720887e-07,-1924.6895533091304,3324.51,5479200,2.1972253097144385,2.9875790387569085e-08,0.0,8.864107576224045e-06,1.9216663577337933e-10,1.5110692323704327e-06,0.0,9.209140235228513e-05,761,2.9875790387569085e-08,9.213131095031985e-06,-8.704216079179009e-07,0.0
333,0.0,-8.899892060834247e-07,-731.2805667553295,3324.51,5486400,2.197225299265795,-2.084161719033919e-09,0.0,1.3570781291376407e-05,4.015882008826883e-10,2.187487643756685e-06,0.0,0.00014755316204444752,762,-2.084161719033919e-09,1.3929473852130751e-05,-9.635049547460867e-07,0.0
333,0.0,-1.076405469595379e-06,-1115.7123000878696,3324.51,5493600,2.197225336826668,-2.697059365400962e-09,0.0,1.1727158516804e-05,2.6793213493800263e-10,1.8622010097280736e-06,0.0,0.00012775233065098393,763,-2.697059365400962e-09,1.20889062905221e-05,-1.281318306537714e-06,0.0
333,0.0,-1.4645255147753093e-06,-339.92079059988265,3324.51,5500800,2.1972252920601103,-3.1747390652878147e-10,0.0,1.4304865186168011e-05,4.592486378560367e-10,2.2678335551589715e-06,0.0,0.00015908934530897408,764,-3.1747390652878147e-10,1.469458053148648e-05,-1.6421323172262115e-06,0.0
333,0.0,-2.074206349758431e-06,-1288.16466321287,3324.38,5508000,2.1972252563067847,6.414470280004387e-08,0.0,1.1946174160028828e-05,3.5679257881766234e-10,1.9004720348867146e-06,0.0,0.00012904145890604182,765,6.414470280004387e-08,1.2351166273923333e-05,-2.1704941626981788e-06,0.0
333,0.0,-1.8878658552309284e-06,-1629.4863456835822,3324.38,5515200,2.197225348731828,2.822943402832253e-08,0.0,1.1418393796111739e-05,3.1604969154381125e-10,1.942420704964763e-06,0.0,0.00012738320991968543,766,2.822943402832253e-08,1.1797436530624088e-05,-1.931320135810267e-06,0.0
333,0.0,-2.041080243031054e-06,-1743.89338476444,3324.38,5522400,2.1972253287122365,2.0639033250130888e-08,0.0,9.539723058969413e-06,2.2180746001963527e-10,1.6069844005300423e-06,0.0,0.0001032176276619217,767,2.0639033250130888e-08,9.961106959939308e-06,-2.1071989509410343e-06,0.0
333,0.0,-2.068148135339653e-06,-264.451854323319,3324.38,5529600,2.197225323108138,4.0398906842577494e-08,0.0,1.3082384404025627e-05,3.1820328240617196e-10,1.956347048705909e-06,0.0,0.00013792234697698332,768,4.0398906842577494e-08,1.3458134100708911e-05,-1.9973530811106294e-06,0.0
333,0.0,-1.685183754804782e-06,-1615.253538660708,3324.38,5536800,2.1972252786790256,6.247477512221498e-08,0.0,9.144721937535866e-06,1.819500069381956e-10,1.522041952061111e-06,0.0,0.00010036750201137505,769,6.247477512221498e-08,9.48018280325568e-06,-1.6923941464356587e-06,0.0
333,0.0,-2.2489665438669563e-06,-672.0587189683176,3324.48,5544000,2.1972252760047004,8.900015047856659e-08,0.0,1.672333728206711e-05,5.096850618539405e-10,2.6109678716496494e-06,0.0,0.00017334162682416606,770,8.900015047856659e-08,1.711902845219102e-05,-2.028921563221628e-06,0.0
333,0.0,-1.4146949681769093e-06,-1747.127994389135,3324.48,5551200,2.1972253256279326,4.343458894608212e-08,0.0,1.0110564584864045e-05,2.1497667760418862e-10,1.7539502693685385e-06,0.0,0.00010468447232940622,771,4.343458894608212e-08,1.0468560653552588e-05,-1.5077552785997482e-06,0.0
333,0.0,-1.5773139449972438e-06,-1755.1221673706411,3324.48,5558400,2.1972253240573973,4.451040014859705e-08,0.0,9.460568293982921e-06,2.2060598807979585e-10,1.5318363010958174e-06,0.0,0.00010247769116205516,772,4.451040014859705e-08,9.841018447358485e-06,-1.7314693268742432e-06,0.0
333,0.0,-1.9463558549673386e-06,-1233.6102098687475,3324.48,5565600,2.1972252861222947,4.506519851869592e-08,0.0,1.1316506365415208e-05,3.486269822707988e-10,1.6970594049322306e-06,0.0,0.00012208846897528335,773,4.506519851869592e-08,1.1676381223845719e-05,-2.0888071061686243e-06,0.0
333,0.0,-2.229735925193436e-06,-828.5488073377509,3324.48,5572800,2.19722531367862,6.848462367132155e-08,0.0,1.0843240315677557e-05,2.448171053855021e-10,1.6985269056788344e-06,0.0,0.00011311807178447613,774,6.848462367132155e-08,1.1180882212434646e-05,-2.017516551459867e-06,0.0
333,0.0,-1.7064288698826072e-06,-614.2710758742328,3324.48,5580000,2.197225338409817,3.4091841676150936e-08,0.0,1.321525871776896e-05,4.1904120494226287e-10,2.0224770815621956e-06,0.0,0.00013724478498931922,775,3.4091841676150936e-08,1.3631113531999972e-05,-1.7451026970187592e-06,0.0
333,0.0,-1.7572791389047155e-06,-1290.2179298988885,3324.4,5587200,2.197225328447326,3.0039424577219725e-08,0.0,1.1723678669159061e-05,3.3450593904669975e-10,2.038121131628546e-06,0.0,0.00012747657050654414,776,3.0039424577219725e-08,1.2061898249633545e-05,-1.8479824090189733e-06,0.0
333,0.0,-1.919534278682868e-06,-1769.173993282345,3324.4,5594400,2.197225259277556,4.365910298158283e-08,0.0,1.0779762947640276e-05,2.9590278820949343e-10,1.7461957553796354e-06,0.0,0.00011795132099092696,777,4.365910298158283e-08,1.1149696231946356e-05,-1.8132096319612523e-06,0.0
333,0.0,-1.7517276713631558e-06,-5950.2440839459505,3324.4,5601600,2.19722529546695,4.822285557100386e-08,0.0,9.577745501773598e-06,2.6119469325881224e-10,1.61378625285176e-06,0.0,0.00011061870346549528,778,4.822285557100386e-08,9.950509449426644e-06,-1.7299332804543207e-06,0.0
333,0.0,-1.961581292270874e-06,-999.4830166025956,3324.4,5608800,2.197225339384306,3.7252077351888234e-08,0.0,1.1597374391765988e-05,2.4173401509666603e-10,1.8142549262688105e-06,0.0,0.00012810147923184863,779,3.7252077351888234e-08,1.1935091098657132e-05,-2.202403384687865e-06,0.0
333,0.0,-2.301822220870897e-06,-1319.1003222223362,3324.4,5616000,2.1972253295542705,1.7303230420556788e-08,0.0,1.082110241219267e-05,2.9717235879321016e-10,1.7232859381470236e-06,0.0,0.00011650450984072152,780,1.7303230420556788e-08,1.1210156139355607e-05,-2.4025238929309148e-06,0.0
332,0.0,-2.487583855372385e-06,-245.52391749327145,3324.35,5623200,2.197225317753181,8.377285512229267e-08,0.0,1.3019460323253992e-05,3.9696815722143456e-10,2.133689697048485e-06,0.0,0.000144493026860988,781,8.377285512229267e-08,1.3368091770410554e-05,-2.377673482206538e-06,0.0
333,0.0,-2.2970155105695766e-06,-1775.1796307215395,3324.35,5630400,2.197225282031392,7.564327160005021e-08,0.0,1.0377176417960607e-05,2.491489239297827e-10,1.6114171850736086e-06,0.0,0.00010946949326562121,782,7.564327160005021e-08,1.0725182568877688e-05,-2.192068785773329e-06,0.0
333,0.0,-2.3236254247634376e-06,-1541.5258953836542,3324.35,5637600,2.1972253100771124,6.103591001246573e-08,0.0,8.641315610620696e-06,2.1655999476519938e-10,1.4945207894791555e-06,0.0,9.710530247793399e-05,783,6.103591001246573e-08,8.968655859727731e-06,-2.12731498290802e-06,0.0
333,0.0,-1.6761598928936722e-06,-1850.8057633933722,3324.35,5644800,2.1972252723022745,1.807380233807016e-08,0.0,1.0450739070427318e-05,2.731758917982372e-10,1.7640863174946245e-06,0.0,0.0001160505420148379,784,1.807380233807016e-08,1.077261746787665e-05,-1.6816490427573014e-06,0.0
333,0.0,-1.7472639240694393e-06,-578.8707994617357,3324.35,5652000,2.1972252955417786,3.486629470451588e-08,0.0,1.1720905690701838e-05,2.72058020543321e-10,1.838808748292094e-06,0.0,0.0001269319739334076,785,3.486629470451588e-08,1.2083480731850087e-05,-1.8335068759015894e-06,0.0
333,0.0,-1.7332254859098618e-06,-682.7571425871845,3324.35,5659200,2.197225326911482,-2.1990839403025876e-08,0.0,1.3637032678436222e-05,3.799133426893806e-10,2.2769782702689733e-06,0.0,0.0001496300819301241,786,-2.1990839403025876e-08,1.3966930269332737e-05,-2.039791829769824e-06,0.0
333,0.0,-2.3125395729323294e-06,-1180.2010675851157,3324.34,5666400,2.19722532138938,3.695815969696779e-08,0.0,1.2007919438697434e-05,3.039887405935326e-10,1.7996166167709402e-06,0.0,0.00012269655292080356,787,3.695815969696779e-08,1.2345658009853237e-05,-2.462276102610376e-06,0.0
333,0.0,-2.5544272312948296e-06,-1496.002051588215,3324.34,5673600,2.197225356474125,4.8063964222507556e-08,0.0,1.0389027267570658e-05,2.5977179295508747e-10,1.6074899684649814e-06,0.0,0.0001086884120842584,788,4.8063964222507556e-08,1.0773413842400414e-05,-2.5685299965817367e-06,0.0
333,0.0,-2.4809914199502756e-06,-79499.56934136104,3324.34,5680800,2.1972253323263593,6.242504597281286e-08,0.0,9.216562518630444e-06,2.0072051792123998e-10,1.468539165724682e-06,0.0,9.638149419603884e-05,789,6.242504597281286e-08,9.542418622129751e-06,-2.6181965550687804e-06,0.0
333,0.0,-2.8233996672028408e-06,-466.06491525545005,3324.34,5688000,2.1972253386368825,2.865715329720545e-08,0.0,1.1745576696097621e-05,2.4980514538292597e-10,1.8437622243260738e-06,0.0,0.00013047565677703395,790,2.865715329720545e-08,1.2066553656028741e-05,-2.761632001160872e-06,0.0
333,0.0,-2.6001109270315323e-06,-1472.6499643665932,3324.34,5695200,2.197225310698388,8.214834708840769e-08,0.0,9.754003430068841e-06,2.37401838674076e-10,1.467696067489413e-06,0.0,0.00010217894190252125,791,8.214834708840769e-08,1.0131627617955555e-05,-2.5817619236432678e-06,0.0
333,0.0,-2.6124672033500835e-06,-364.5374567492992,3324.22,5702400,2.197225267735739,4.278520159311103e-08,0.0,1.4254808051437827e-05,3.966772728316809e-10,2.1750356811475088e-06,0.0,0.0001567040827423092,792,4.278520159311103e-08,1.4601141323206026e-05,-2.6913345350709593e-06,0.0
333,0.0,-2.6764946082553386e-06,-1924.462546143786,3324.22,5709600,2.1972252798490426,9.272836471650232e-08,0.0,8.728168086478974e-06,2.1798893055439395e-10,1.3498320303906867e-06,0.0,9.018366075572112e-05,793,9.272836471650232e-08,9.05360374369299e-06,-2.6262034842938233e-06,0.0
333,0.0,-2.5189469117678194e-06,-1520.443180270067,3324.22,5716800,2.197225285547266,2.478218184807725e-08,0.0,9.772656440146497e-06,2.827543749431848e-10,1.7301324827616273e-06,0.0,0.00011051114199646637,794,2.478218184807725e-08,1.0091777102529558e-05,-2.5235758912212854e-06,0.0
333,0.0,-2.4249048299068855e-06,-1390.6278389280058,3324.22,5724000,2.197225307699234,3.1212043057558435e-08,0.0,9.854243907283347e-06,2.4612130314957396e-10,1.7458385096517865e-06,0.0,0.00011960507450923342,795,3.1212043057558435e-08,1.0193298861918175e-05,-2.6505158589170733e-06,0.0
333,0.0,-2.7312026917871082e-06,-534.0698219225244,3324.22,5731200,2.197225267309991,8.347400271718575e-08,0.0,1.2523176301908302e-05,2.9550531026768944e-10,1.9192365773964497e-06,0.0,0.00013083849410930936,796,8.347400271718575e-08,1.2828343527936401e-05,-2.772660957517114e-06,0.0
333,0.0,-3.081261518825683e-06,-923.6044370594165,3324.22,5738400,2.197225346003891,4.5570611488822313e-08,0.0,1.1571529396026114e-05,2.854069499949629e-10,1.8641801214209e-06,0.0,0.0001313092851342371,797,4.5570611488822313e-08,1.1905103147781995e-05,-2.9795854735076077e-06,0.0
333,0.0,-2.552864838113226e-06,-1174.533031679108,3324.08,5745600,2.1972253035836746,5.6706965350306594e-08,0.0,1.277179131904175e-05,3.6535365805765616e-10,2.0085363889861003e-06,0.0,0.00012919546260612658,798,5.6706965350306594e-08,1.3068401510012218e-05,-2.6823668613883814e-06,0.0
333,0.0,-2.7327071722023476e-06,-1775.6958889838722,3324.08,5752800,2.197225325448173,7.288329645277923e-08,0.0,1.0509613458999359e-05,2.232319195740905e-10,1.7666884420263795e-06,0.0,0.00010802311876187472,799,7.288329645277923e-08,1.0862499457500139e-05,-2.7163379611411505e-06,0.0
333,0.0,-2.5812608280517676e-06,-1634.558465740468,3324.08,5760000,2.1972252482081216,5.414684429295308e-08,0.0,9.03574915281885e-06,2.0244946790747177e-10,1.537085859064616e-06,0.0,9.987593093604748e-05,800,5.414684429295308e-08,9.369153307243468e-06,-2.6508040205288e-06,0.0
333,0.0,-2.657331898706326e-06,-564.7852404556797,3324.08,5767200,2.197225336180162,8.41269912828228e-08,0.0,1.1712326528692135e-05,2.435520776270983e-10,1.8452605697659384e-06,0.0,0.00012770082337920278,801,8.41269912828228e-08,1.2039910288755799e-05,-2.788203433320336e-06,0.0
333,0.0,-3.0626649708398286e-06,-1207.5833149734376,3324.08,5774400,2.197225295503934,8.786883111190262e-08,0.0,1.0586085278618605e-05,2.290026859361858e-10,1.6821773687286724e-06,0.0,0.00011507970390298843,802,8.786883111190262e-08,1.0916359705598258e-05,-3.1578368254796503e-06,0.0
333,0.0,-3.4874118982971354e-06,-134.19395483529757,3324.17,5781600,2.1972252655218516,7.937768301209732e-08,0.0,1.4917517368424886e-05,4.2563109943679515e-10,2.3201522018576445e-06,0.0,0.0001615517637264944,803,7.937768301209732e-08,1.5278737160021516e-05,-3.0413834021045564e-06,0.0
333,0.0,-2.6091425188419495e-06,-2063.493316076767,3324.17,5788800,2.1972252295729975,6.907517630860132e-08,0.0,9.03618857305389e-06,1.945924733771583e-10,1.631059094566512e-06,0.0,0.00010453381623333614,804,6.907517630860132e-08,9.324885117270771e-06,-2.8084868412101073e-06,0.0
333,0.0,-3.137562736868396e-06,-1540.803958760793,3324.17,5796000,2.1972252997141037,9.165956751647508e-08,0.0,1.045778401461691e-05,2.6287244449806425e-10,1.6866636155089583e-06,0.0,0.00011704270999692269,805,9.165956751647508e-08,1.077768182944234e-05,-3.1483700977531275e-06,0.0
333,0.0,-3.1370993806131154e-06,-1494.9744440454779,3324.17,5803200,2.197225252711584,7.72983589468692e-08,0.0,9.56036816478535e-06,2.2777875686985343e-10,1.6019245183460742e-06,0.0,0.00010564492158021184,806,7.72983589468692e-08,9.902813626012937e-06,-3.259749738094436e-06,0.0
