epoch_idx,PMM:episode_rewards,policy_entropy,P09:episode_rewards,clip_fraction,frames,fps,value_loss,policy_loss,explained_variance,grad_norm,advantage_norm,P01:episode_rewards,episode_length,approx_kl_divergence
808,205.25,1.5488964170217514,525.0,0.2045654296875,8273920,288,0.010602442312665517,-0.0004105884039745433,-9.685754776000977e-09,0.05396728100329162,15.968717551231384,50.0,341.43,0.0001831638853921902
809,185.5,1.5507823370397091,412.5000000000011,0.203515625,8284160,288,0.008621070189838065,-0.000344156171195209,-1.3783574104309083e-08,0.05309651129621527,15.968717765808105,50.0,338.78,0.00018245777535312867
810,174.75,1.5489887811243535,375.0,0.2058837890625,8294400,288,0.01158613738589338,-0.0004496903005929198,-1.601874828338623e-08,0.0528454109455446,15.968717700242996,50.0,332.83,0.00018923314503638267
811,185.0,1.54908594340086,430.0000000000004,0.204736328125,8304640,288,0.012892475499575085,-0.0004772762953507481,-7.450580596923828e-09,0.05794502913221974,15.968717855215072,50.0,330.57,0.00017751254632614177
812,202.25,1.5533210694789887,430.0000000000004,0.1974853515625,8314880,288,0.012383367169240956,-0.0002916326546255732,0.0,0.05560514546064208,15.968717855215072,72.50000000000001,335.06,0.00016874788531708873
813,227.25,1.536674840003252,480.00000000000045,0.1728759765625,8325120,288,0.014025502897857223,-0.00022113444065325895,5.215406417846679e-09,0.05710557552657415,15.968717896938324,75.0,343.15,0.00016683992071122588
814,225.0,1.5210616767406464,550.0,0.1558349609375,8335360,288,0.011570853818557224,-0.00030076953007665,9.313225746154785e-09,0.053798606286102724,15.968717980384827,50.0,346.43,0.00015105717209777935
815,238.5,1.516474111378193,550.0,0.1907958984375,8345600,288,0.01291848466207739,-0.0004739607727969997,-5.215406417846679e-09,0.05886491306048371,15.968717902898788,50.0,348.48,0.000160139838718365
816,248.0,1.530058206617832,577.5000000000002,0.2152587890625,8355840,288,0.013235678167256992,-0.00041845487576210874,-1.7136335372924803e-08,0.059518775223465534,15.968717795610427,50.0,353.69,0.00016312075967448437
817,238.75,1.5495746478438377,552.5000000000002,0.1513916015625,8366080,288,0.012678047025838168,-0.00023306488474190702,-3.725290298461914e-09,0.05465179081029857,15.968717980384827,50.0,344.52,0.00012832763406009918
818,244.75,1.5668251648545266,552.5000000000002,0.219775390625,8376320,288,0.014552074407401961,-0.0005251914761174703,6.7055225372314455e-09,0.061097757897337214,15.968717789649963,50.0,342.7,0.00018170201809581955
819,224.25,1.5588364988565444,527.5000000000002,0.1940185546875,8386560,288,0.013074276511906647,-0.00038709317013854163,-1.564621925354004e-08,0.057828210650726866,15.968717843294144,50.0,341.43,0.00014908475324411087
820,252.75,1.5584500133991241,552.5000000000002,0.19482421875,8396800,288,0.01372354908962734,-0.00033869054495880844,8.940696716308593e-09,0.060517543969282925,15.96871777176857,72.50000000000001,349.77,0.00016454882529615134
821,277.25,1.581503938138485,600.0,0.1998046875,8407040,288,0.016018541948869824,-0.0003456298163655447,9.685754776000977e-09,0.06350294936212934,15.968717861175538,97.5,357.98,0.00016439849419498388
822,274.5,1.5813135027885437,577.5000000000002,0.1907958984375,8417280,288,0.013891214130853768,-0.000415113236522302,-7.078051567077636e-09,0.05779822983619194,15.968717849254608,100.0,359.79,0.00016017193813979702
823,272.0,1.5736455976963044,552.5000000000002,0.1986328125,8427520,288,0.013525535218650474,-0.0003870066546369344,-2.16066837310791e-08,0.05825168519377573,15.968717777729035,100.0,355.74,0.00015075733084479737
824,244.5,1.5748096413910389,452.50000000000017,0.1606689453125,8437760,288,0.013862406437692699,-0.0003779589973419206,-1.1548399925231934e-08,0.05411969101590034,15.96871787905693,100.0,346.33,0.00012741450261444243
825,226.75,1.550845693796873,452.50000000000017,0.19443359375,8448000,288,0.012876679189503193,-0.0003363194362464128,1.4901161193847657e-09,0.05517334027695231,15.968717819452285,75.0,341.41,0.00016262875762507178
826,220.0,1.5468905575573444,427.5000000000002,0.19453125,8458240,288,0.01362364231463289,-0.00046393557313422206,5.960464477539063e-09,0.056901833934559665,15.968717986345291,75.0,340.38,0.00014633200625233656
827,220.0,1.5444328643381595,405.00000000000045,0.1791748046875,8468480,288,0.012999425950692967,-0.0003551856629201211,-1.6763806343078613e-08,0.05903101510195914,15.96871782541275,75.0,342.75,0.00013274648537100475
828,226.0,1.5216980002820493,400.0,0.1613037109375,8478720,288,0.014340982079374953,-0.00038234915264183654,2.9802322387695314e-09,0.05611474332989277,15.968717807531357,75.0,344.92,0.00012181049125761234
829,219.0,1.5342776380479335,352.5000000000002,0.1611572265625,8488960,288,0.012500539480242878,-0.00024578611555625685,-7.450580596923828e-09,0.05438938789223531,15.968717813491821,75.0,343.46,0.00011757736123243489
830,234.5,1.542100378870964,477.5000000000002,0.200048828125,8499200,288,0.012515880890714471,-0.00036105487670283764,3.725290298461914e-09,0.05717315684119314,15.968717730045318,75.0,349.97,0.00016784757642831493
831,218.25,1.565779595077038,375.0,0.171728515625,8509440,288,0.013582382645108738,-0.00029759770404780284,-3.3527612686157227e-09,0.05683913378940826,15.968717783689499,50.0,346.84,0.00013189384220879674
832,224.25,1.5654336988925934,475.0,0.17763671875,8519680,288,0.013349352330260444,-0.0002783606141747441,-5.215406417846679e-09,0.05934957542079069,15.968717753887177,95.00000000000001,348.43,0.00013030285452053647
833,224.75,1.5431502729654312,375.0,0.1427490234375,8529920,288,0.013480236286704894,-0.00032980441392282955,-7.450580596923829e-10,0.053912334393405995,15.968717914819717,100.0,344.15,0.00011941886469983843
834,243.5,1.5275468327105046,550.0,0.164990234375,8540160,288,0.014770319302624558,-0.0002417200230411254,1.862645149230957e-09,0.05545896217870309,15.968718022108078,100.0,349.0,0.00011958751582312744
835,245.5,1.5495744548738002,527.5000000000002,0.16552734375,8550400,288,0.012737052304146346,-0.00030491732868540564,-7.82310962677002e-09,0.05536451996833637,15.968717604875565,100.0,347.83,0.0001333532243258162
836,246.0,1.584196574240923,550.0,0.1998291015625,8560640,288,0.012874899932648986,-0.00035907494493585544,-3.7252902984619143e-10,0.05434738559085643,15.96871770620346,97.5,351.37,0.00016231160477104823
837,223.25,1.5841198310256004,477.5000000000002,0.1860595703125,8570880,288,0.012224153873103206,-0.00030428765385295267,8.195638656616212e-09,0.05535749031476021,15.96871766448021,75.0,345.84,0.00014800194936128718
838,212.75,1.5856633067131043,407.5000000000006,0.171435546875,8581120,288,0.01311942843531142,-0.0003983222341048531,1.0430812835693359e-08,0.0546218601198892,15.968717962503433,50.0,343.6,0.00013963272935839653
839,207.0,1.5813988052308559,350.0,0.1995361328125,8591360,288,0.015006314983475022,-0.0003803713374509243,-2.2351741790771484e-09,0.05798206036432426,15.96871793270111,50.0,339.64,0.00014558374588418132
840,229.25,1.5793096750974656,427.5000000000002,0.15537109375,8601600,288,0.013263318029930814,-0.0002949709589302074,1.30385160446167e-08,0.055595765415736374,15.968717956542969,50.0,348.56,0.00011043832803245835
841,242.0,1.5809822633862496,427.5000000000002,0.1467529296875,8611840,288,0.013849175404175185,-0.0002606188179925084,-4.470348358154297e-09,0.05260410566130269,15.968717670440673,122.5,350.78,0.00010887369834549077
842,240.25,1.5769173346459866,380.00000000000045,0.141650390625,8622080,288,0.014713317053974606,-0.0002789651598504861,6.332993507385254e-09,0.053808524044709705,15.968717944622039,97.5,348.72,0.00011036282712524325
843,254.25,1.5795023739337921,502.5000000000002,0.161767578125,8632320,288,0.01599901644513011,-0.00028991796843911286,-4.8428773880004884e-09,0.055626544881216454,15.968718022108078,100.0,348.85,0.00010763717546780072
844,262.0,1.5747476823627948,502.5000000000002,0.18388671875,8642560,288,0.015220291275181808,-0.00041879866512317676,-8.568167686462402e-09,0.06125687920336753,15.968717765808105,97.5,352.91,0.00011616435209518272
845,278.0,1.591288536041975,527.5000000000002,0.186865234375,8652800,288,0.01382234711345518,-0.0002887168746383395,4.470348358154297e-09,0.055776692985806633,15.968717783689499,125.0,361.21,0.00012156824146423162
846,281.5,1.5942594610154628,552.5000000000002,0.161083984375,8663040,288,0.015589098140480928,-0.00026136541710002347,-1.2293457984924316e-08,0.0597167880119864,15.968717950582505,100.0,358.36,0.00010870575089363398
847,276.0,1.5986620739102364,555.0000000000005,0.1810791015625,8673280,288,0.013407659374934155,-0.0003714957907504868,5.215406417846679e-09,0.05529839741635567,15.968717950582505,100.0,354.72,0.00011933999481357205
848,254.5,1.5927683234214782,527.5000000000002,0.2052734375,8683520,288,0.014971420672372915,-0.0003804703817877453,5.960464477539063e-09,0.06017098533432198,15.968717986345291,97.5,348.26,0.00012590744697291712
849,255.5,1.5888177834451198,527.5000000000002,0.1758544921875,8693760,288,0.014965948939789087,-0.0003294198846560903,1.4901161193847657e-09,0.05942776093419172,15.968717807531357,97.5,350.31,0.00011301133326995228
850,245.75,1.6005927257239818,427.5000000000002,0.2228515625,8704000,288,0.012792896064638626,-0.0003522564089507796,2.2351741790771484e-08,0.05978330157620508,15.968717688322068,75.0,347.76,0.00014027414635435774
851,271.5,1.5965492032468318,600.0,0.21689453125,8714240,288,0.01603547140257433,-0.00035276265734864867,-1.0430812835693359e-08,0.06264148122490545,15.968717926740647,75.0,353.87,0.0001281685746846506
852,288.25,1.6035356424748897,602.5000000000002,0.1815673828125,8724480,288,0.015713450842304154,-0.00034210049561806956,-3.3527612686157227e-09,0.05850641408371064,15.96871793270111,120.00000000000001,354.58,0.00010852793930489213
853,268.0,1.6004991494119167,575.0,0.1861083984375,8734720,288,0.013222282905189786,-0.00034086217601725366,-1.862645149230957e-09,0.056014633889818644,15.968717944622039,75.0,351.46,0.00011270977544128869
854,250.0,1.601582518219948,400.0,0.1454833984375,8744960,288,0.014460650479304605,-0.00023459713411284612,-1.1920928955078126e-08,0.05284506701037187,15.968717819452285,97.5,352.69,9.202773664744868e-05
855,257.75,1.6093190252780913,500.0,0.1492919921875,8755200,288,0.013485722927725874,-0.00015889464411884547,-1.3783574104309083e-08,0.054866551620347315,15.968717783689499,100.0,354.04,0.0001004198554855229
856,258.0,1.6107725977897644,500.0,0.206103515625,8765440,288,0.014451769820880145,-0.0003833962939097546,-1.7881393432617187e-08,0.06105216475051902,15.968717950582505,125.0,358.38,0.00012111517630870594
857,259.0,1.6132472515106202,525.0,0.18427734375,8775680,288,0.013896318686602172,-0.0003205848555808188,-2.123415470123291e-08,0.05942844798008976,15.968717610836029,97.5,351.95,0.00011169235019972134
858,266.0,1.6142011977732182,575.0,0.196044921875,8785920,288,0.014117982957395725,-0.0003813217575952876,-2.0861625671386717e-08,0.058001699978735534,15.968717855215072,97.5,359.35,0.00012018765471637494
859,248.5,1.61213388890028,525.0,0.154736328125,8796160,288,0.014074691491259728,-0.0002619740851514507,-3.725290298461914e-09,0.057063979838746746,15.96871783733368,100.0,353.65,8.643409114768019e-05
860,243.5,1.6085141882300378,550.0,0.1989990234375,8806400,288,0.012550535959962871,-0.0003854717047943268,-4.470348358154297e-09,0.05734383728140187,15.968717885017394,75.0,347.06,0.00010668033406808774
861,237.25,1.6087360478937627,550.0,0.206298828125,8816640,288,0.013230535555339883,-0.0002767007521470077,1.4901161193847657e-09,0.05895733985390389,15.968717873096466,75.0,348.53,0.00012072460846148658
862,228.75,1.6150961346924304,505.00000000000045,0.149609375,8826880,288,0.014465538902732078,-0.00014469164088950492,2.9802322387695314e-09,0.0561946464527471,15.968717861175538,72.50000000000001,343.35,9.253461547800156e-05
863,245.25,1.623461877554655,575.0,0.1912841796875,8837120,288,0.012440756853902713,-0.0003209710386727238,-2.384185791015625e-08,0.05566790807770983,15.968717724084854,75.0,349.48,0.00011349636362112392
864,247.0,1.6256697490811347,575.0,0.206494140625,8847360,288,0.013709015317726881,-0.00028342928635538556,5.960464477539063e-09,0.05864008754142532,15.968717920780183,72.50000000000001,347.3,0.0001153712516764216
865,246.0,1.6158261857926846,575.0,0.1836181640625,8857600,288,0.01147064339966164,-0.00034647540560399647,2.9802322387695314e-09,0.05601846699528187,15.968717652559281,50.0,345.81,9.999770482629344e-05
866,224.75,1.6056197866797448,477.5000000000002,0.1954345703125,8867840,288,0.013066076729955967,-0.00038984061393421143,7.82310962677002e-09,0.05650266353011387,15.968717700242996,50.0,343.62,0.00010386588187092372
867,225.75,1.5976426914334296,475.0,0.1953857421875,8878080,288,0.014162635667889844,-0.0003641716750280466,-6.332993507385254e-09,0.058361452815945424,15.968717938661575,50.0,341.68,9.880175763541388e-05
868,236.5,1.5995525315403938,477.5000000000002,0.1969970703125,8888320,288,0.015063187381019815,-0.00037458020124176984,-1.4156103134155273e-08,0.05999735503937583,15.968718004226684,72.50000000000001,343.9,9.77313617170239e-05
869,260.0,1.5977623783051969,550.0,0.1815673828125,8898560,288,0.014185957827430684,-0.0002018257753661601,7.82310962677002e-09,0.062560588096256,15.968717926740647,100.0,348.52,0.00010141419170963672
870,274.5,1.601850437372923,577.5000000000002,0.2018310546875,8908800,288,0.01392820043838583,-0.0004092550774657866,-9.685754776000977e-09,0.05825621815769479,15.968717986345291,75.0,353.89,0.00010329762978074086
871,281.75,1.596244053542614,600.0,0.18046875,8919040,288,0.013678401548531838,-0.0003101820566371316,1.862645149230957e-09,0.05553560404481702,15.968717885017394,75.0,359.65,9.477880811203931e-05
872,278.75,1.598424596339464,600.0,0.1653564453125,8929280,288,0.013004058130900376,-0.0002740117564826505,-1.1175870895385742e-09,0.05813153453256731,15.968717968463897,75.0,358.67,7.945641884390397e-05
873,266.0,1.607111542671919,600.0,0.163525390625,8939520,288,0.013284554252459202,-0.00024146120958903338,-9.685754776000977e-09,0.05611529738056016,15.96871793270111,72.50000000000001,351.65,9.871288422331758e-05
874,252.5,1.6060603149235249,600.0,0.1748046875,8949760,288,0.013040242868009954,-0.00030660835618618877,6.7055225372314455e-09,0.055957066845437595,15.968717843294144,50.0,344.53,8.954644823138125e-05
875,245.75,1.5952338755130768,600.0,0.1974609375,8960000,288,0.013815379436709917,-0.0003754224169824738,-2.421438694000244e-08,0.05774209513189964,15.968717640638351,50.0,343.96,9.87321338588032e-05
876,260.75,1.5939660117030143,555.0000000000005,0.1785400390625,8970240,287,0.012912116271036212,-0.0003006801372976042,-1.6391277313232423e-08,0.05665083763787939,15.968717873096466,72.50000000000001,346.1,8.578205491076574e-05
877,252.5,1.6005088321864605,600.0,0.188623046875,8980480,287,0.012310788143076934,-0.00026503875815251374,-2.2351741790771484e-09,0.055262296942344524,15.968717962503433,50.0,351.69,8.397912651894046e-05
878,240.75,1.5913712069392205,502.5000000000002,0.159130859375,8990720,287,0.013883070396695984,-0.00022257524105953052,1.862645149230957e-08,0.056329411925905994,15.96871782541275,50.0,345.49,7.853355721074707e-05
879,232.0,1.5920904606580735,402.5000000000002,0.2377197265625,9000960,287,0.01269632494513644,-0.0003621535357524408,2.2351741790771484e-09,0.060711289102617506,15.968717867136002,75.0,351.31,9.720682207614573e-05
880,228.5,1.5943200968205928,375.0,0.219091796875,9011200,287,0.01471897575102048,-0.0003968096214521211,-5.587935447692871e-09,0.06028187835214192,15.96871783733368,75.0,353.31,0.00010176312071088489
881,245.25,1.5928407587110995,402.5000000000002,0.2032958984375,9021440,287,0.014098690546234138,-0.0003465299982053693,0.0,0.05817014131704944,15.968717777729035,75.0,359.66,9.542735434777682e-05
882,241.25,1.5942499376833439,400.0,0.1924072265625,9031680,287,0.014257233025273309,-0.0002969796640172717,4.8428773880004884e-09,0.05863897457801848,15.968717843294144,97.5,361.02,9.476023681855849e-05
883,255.5,1.5920145772397518,500.0,0.1645751953125,9041920,287,0.014347027990152129,-0.0003351597326400224,5.587935447692871e-09,0.05758699807160711,15.968717950582505,97.5,362.54,7.663847333105878e-05
884,248.5,1.5934924215078354,550.0,0.1654052734375,9052160,287,0.013209348032251,-0.0002983789512654766,1.4901161193847657e-09,0.057596826892518035,15.968717867136002,75.0,355.48,7.643496174196685e-05
885,254.25,1.5924414180219173,550.0,0.15224609375,9062400,287,0.013676076903357171,-0.00029389153096417433,4.8428773880004884e-09,0.05388721816175055,15.968718099594117,72.50000000000001,357.39,7.377077102717066e-05
886,257.75,1.5922718234360218,600.0,0.199267578125,9072640,287,0.014426022451516474,-0.00025674770477053245,8.940696716308593e-09,0.05658197878465535,15.968717765808105,50.0,351.71,8.594904849443808e-05
887,286.5,1.5850361429154873,650.0,0.2349853515625,9082880,287,0.013782390036794823,-0.0003857487994537223,-2.9802322387695314e-09,0.06077569385813316,15.96871801018715,50.0,362.32,0.00011600411104879526
888,285.25,1.583584299683571,627.5000000000002,0.1999755859375,9093120,287,0.011821926267293748,-0.000356802123496891,6.332993507385254e-09,0.05493850780811667,15.968717855215072,50.0,362.38,9.440131360047844e-05
889,259.25,1.5755331188440322,600.0,0.2334716796875,9103360,287,0.012572313383861911,-0.0003539699042448774,2.2351741790771484e-08,0.057418978625558115,15.968717724084854,50.0,354.04,0.00010181313262584979
890,218.5,1.5663147114217282,480.00000000000045,0.21865234375,9113600,287,0.011691255509504117,-0.0003333362594275968,-1.1175870895385742e-09,0.056610260763972,15.968717819452285,50.0,346.11,9.004523606286341e-05
891,222.75,1.5615930810570717,550.0,0.2208984375,9123840,287,0.012296574846914154,-0.00029701942366955336,-7.450580596923829e-10,0.05618790132839032,15.968717801570893,50.0,341.78,9.112084995237524e-05
892,199.25,1.5636913530528544,352.5000000000002,0.1306396484375,9134080,287,0.012053054215175506,-0.00011926157130801585,-1.4901161193847657e-09,0.05232727351489176,15.968717634677887,47.50000000000001,340.94,6.480804419961572e-05
893,190.5,1.5550025142729282,427.5000000000002,0.19775390625,9144320,287,0.009400346259462821,-0.00026678943322622217,3.725290298461914e-09,0.05356616817468418,15.96871777176857,25.0,336.97,8.520142437014044e-05
894,189.0,1.5518556617200374,452.50000000000017,0.17265625,9154560,287,0.011609740719359251,-0.0002574726142483996,1.1175870895385742e-08,0.05550286740399304,15.968717807531357,25.0,338.55,8.212143387567039e-05
895,190.25,1.551446906477213,477.5000000000002,0.1811279296875,9164800,287,0.011332769347063731,-0.00016063708244473673,-7.450580596923828e-09,0.054585914560154936,15.968717712163926,47.50000000000001,340.02,7.870362512640838e-05
896,186.5,1.5606027618050575,477.5000000000002,0.178125,9175040,287,0.010106351359263499,-0.0002547381187469,-1.1175870895385742e-09,0.052526663055727674,15.968717682361603,50.0,339.68,7.309296172479663e-05
897,187.0,1.5663188241422177,500.0,0.1710205078125,9185280,287,0.00987784031276533,-0.0002032537664490519,1.4901161193847657e-09,0.05588930818837103,15.968717592954636,47.50000000000001,342.55,6.708910304649151e-05
898,186.75,1.5627295829355716,500.0,0.21171875,9195520,287,0.010774821376980982,-0.00029809358820784835,-5.215406417846679e-09,0.05483997299006464,15.968717819452285,50.0,338.65,7.624678122049033e-05
899,196.0,1.5676584623754024,500.0,0.2572509765625,9205760,287,0.011511753086961108,-0.0003902240456227446,-6.332993507385254e-09,0.0589455276092876,15.968715995550156,47.50000000000001,343.17,8.917646211266117e-05
900,196.25,1.5614586524665355,500.0,0.216259765625,9216000,287,0.009750017159967683,-0.00029467585263773797,-3.725290298461914e-09,0.055351683954846,15.96871789097786,47.50000000000001,346.28,8.291593703937394e-05
901,203.25,1.5517715506255627,502.5000000000002,0.212060546875,9226240,287,0.0098527061238201,-0.00032062990248959977,-9.313225746154785e-09,0.05457054761086734,15.96871758699417,25.0,350.47,8.145189173260902e-05
902,175.75,1.5428277768194676,405.00000000000045,0.20439453125,9236480,287,0.010013169145167922,-0.0002724765538005158,-3.725290298461914e-09,0.05343953850661722,15.968717694282532,25.0,346.01,7.24886741700459e-05
903,167.0,1.5390158094465733,377.5000000000002,0.1955810546875,9246720,287,0.008773271949758054,-0.00021800533831992653,-1.6391277313232423e-08,0.05398658261238147,15.968717366456985,25.0,339.41,7.033038634709498e-05
904,170.75,1.5387692280113696,377.5000000000002,0.2026123046875,9256960,287,0.011590043575233721,-0.00019213332088838798,-5.215406417846679e-09,0.05537414043663571,15.968717789649963,25.0,337.66,7.5821508899665e-05
905,189.5,1.5474788755178452,500.0,0.2124267578125,9267200,287,0.010266515360490303,-0.0003107916185399517,-8.568167686462402e-09,0.054550569768551715,15.968717819452285,25.0,338.3,7.333365251156465e-05
906,211.0,1.5416195265948773,502.5000000000002,0.197265625,9277440,287,0.012412750153453089,-0.0002533557384595042,-2.16066837310791e-08,0.05732653418639988,15.968717783689499,25.0,343.72,7.338851358618115e-05
907,198.5,1.5397161088883877,455.0000000000004,0.1915771484375,9287680,287,0.011099542994088551,-0.00019270552547823172,-7.450580596923829e-10,0.05829881126453135,15.968717730045318,50.0,340.53,6.882722586851742e-05
908,192.25,1.5445941239595413,380.00000000000045,0.2127197265625,9297920,287,0.010063769698899706,-0.00022253256938711274,0.0,0.05718269236426358,15.968717789649963,50.0,340.8,7.698279342527314e-05
909,189.25,1.5365522153675557,350.0,0.1901123046875,9308160,287,0.011813385198183823,-0.0002771558105450822,3.7252902984619143e-10,0.05506996795422501,15.968717801570893,50.0,337.92,6.628279888998279e-05
910,179.25,1.5380225345492362,325.0,0.182470703125,9318400,287,0.010146822692513524,-0.0001409588090609759,7.078051567077636e-09,0.05450072940093812,15.968717801570893,47.50000000000001,336.5,6.805854039875215e-05
911,175.75,1.5413246110081673,325.0,0.15732421875,9328640,287,0.010731883445987477,-0.00016564259531151037,-1.0430812835693359e-08,0.055346849264160156,15.96871789097786,50.0,330.08,5.84315189090745e-05
912,175.0,1.5435563623905182,352.5000000000002,0.1650390625,9338880,287,0.012565049843396991,-0.000256052990880562,2.458691596984863e-08,0.05182101011819351,15.968717950582505,50.0,330.52,5.603132547662426e-05
913,191.0,1.5422514885663987,377.5000000000002,0.186669921875,9349120,287,0.011742280337784905,-0.00018798747296386865,-4.470348358154297e-09,0.056094084160963155,15.968717604875565,50.0,334.39,5.747408588367975e-05
914,191.25,1.5413931794464588,377.5000000000002,0.209521484375,9359360,287,0.011151968367266818,-0.00024526534944016023,-3.725290298461914e-09,0.05569428855044696,15.968718016147614,50.0,341.57,6.294503057975298e-05
915,200.75,1.5537506237626075,377.5000000000002,0.1912353515625,9369600,287,0.011725501751061528,-0.0002457664053508779,1.4901161193847657e-09,0.05459734083592114,15.968717831373215,50.0,346.42,6.351790569958382e-05
916,187.5,1.5670797124505043,325.0,0.1652587890625,9379840,287,0.011237120555597358,-0.00016818332005641423,1.1175870895385742e-08,0.05711277785312298,15.968717968463897,50.0,344.7,5.543787745576623e-05
917,190.25,1.575624181330204,327.5000000000002,0.20546875,9390080,287,0.011302936572610634,-0.00023135057381296065,5.215406417846679e-09,0.05787178270661284,15.968717730045318,50.0,344.77,7.443163550817644e-05
918,199.0,1.5804107151925564,352.5000000000002,0.176953125,9400320,287,0.012859358316200087,-0.00018919252870546187,9.313225746154785e-09,0.05811609952404234,15.968717831373215,50.0,347.34,5.6438310071271756e-05
919,214.75,1.576781290769577,405.00000000000045,0.209716796875,9410560,287,0.013626977046078537,-0.0003140194996376522,9.313225746154785e-09,0.05750498393816676,15.968717801570893,50.0,348.45,5.7909839057668225e-05
920,253.25,1.573774291574955,555.0000000000005,0.2024658203125,9420800,287,0.01482730480202008,-0.00028078745381208135,-1.3411045074462891e-08,0.06199663358155462,15.968718034029006,75.0,356.77,5.680642376120204e-05
921,257.5,1.5728019796311856,600.0,0.154638671875,9431040,287,0.012411561800399795,-0.00015484677751373966,2.7567148208618165e-08,0.05372818403919359,15.96871793270111,100.0,361.06,4.828257792794943e-05
922,261.0,1.5681493766605854,600.0,0.177197265625,9441280,287,0.01282669307620381,-0.00023552845559606794,-1.1920928955078126e-08,0.054457749717840696,15.968717747926712,97.5,359.88,5.079156927969564e-05
923,241.75,1.5691148914396762,575.0,0.15029296875,9451520,287,0.011875330668408424,-0.00011900057543243748,8.568167686462402e-09,0.0548942092653341,15.968717902898788,75.0,354.84,4.642453833660909e-05
924,232.5,1.5766183674335479,430.0000000000004,0.1818603515625,9461760,287,0.01314710372389527,-0.00011331090281601064,-1.1175870895385742e-08,0.05956055003282913,15.968717795610427,75.0,353.62,5.203237272226602e-05
925,226.0,1.579826458543539,402.5000000000002,0.145654296875,9472000,287,0.012120035488624125,-0.00016688882096786982,0.0,0.05484210503241523,15.968717944622039,75.0,352.39,4.2169205197056804e-05
926,218.25,1.5803339585661889,325.0,0.206982421875,9482240,287,0.013827985333045944,-0.0002786034339806065,-4.470348358154297e-09,0.06184558588063416,15.968717896938324,75.0,352.74,5.9253210167931056e-05
927,235.25,1.5750244431197644,450.0,0.1715576171875,9492480,287,0.01379424668266438,-0.00017868330905912444,0.0,0.0587953759204336,15.968717902898788,75.0,356.21,4.842102675439719e-05
928,245.25,1.5661809034645557,550.0,0.19267578125,9502720,287,0.013528463215334342,-0.00023099843056115788,-1.0430812835693359e-08,0.05776596056499469,15.96871777176857,75.0,358.98,5.133644706596385e-05
929,252.0,1.5692459993064403,550.0,0.1533935546875,9512960,287,0.012036007952701766,-0.00015319437188736628,-1.4901161193847657e-09,0.05419134608038258,15.968717801570893,75.0,364.11,4.215248023005102e-05
930,243.0,1.5706718981266021,550.0,0.2152587890625,9523200,287,0.0125749104670831,-0.00020660024492826778,-1.1920928955078126e-08,0.058293083997647474,15.968717795610427,75.0,360.0,5.662187152459808e-05
931,225.0,1.56729923710227,525.0,0.1895751953125,9533440,287,0.013418128924968187,-0.00023769244107825217,3.3527612686157227e-09,0.057864379992096836,15.968717962503433,50.0,349.51,5.181461904300022e-05
932,212.5,1.5702093072235583,400.0,0.1913330078125,9543680,287,0.01168838290595886,-0.0001432089240552159,-1.7136335372924803e-08,0.0561757181998311,15.96871782541275,72.50000000000001,345.63,5.6243570676095535e-05
933,192.5,1.5689429663121701,350.0,0.1729736328125,9553920,287,0.011160222893886384,-0.00015648503322154283,-9.685754776000977e-09,0.05435398684546629,15.96871789097786,50.0,337.57,4.550443917423763e-05
934,173.25,1.567272875458002,277.5000000000002,0.17431640625,9564160,287,0.010838878288632258,-0.00016519803830306046,-1.4156103134155273e-08,0.055324990112792696,15.968717896938324,50.0,332.11,4.695101972096438e-05
935,199.75,1.5721985265612601,477.5000000000002,0.205078125,9574400,287,0.012040051002350083,-0.00024150595054379665,-8.568167686462402e-09,0.05638506699226674,15.968717736005782,50.0,336.02,5.1974779826746696e-05
936,206.75,1.5773058123886585,502.5000000000002,0.2093505859375,9584640,287,0.012458996454370208,-0.00024463685040245766,-2.2724270820617674e-08,0.056898693143091386,15.96871783733368,50.0,336.76,5.218127421766638e-05
937,225.5,1.568591409921646,577.5000000000002,0.191259765625,9594880,287,0.012890024903754238,-0.00020876504640909843,-9.313225746154785e-09,0.05933032939035193,15.968717795610427,50.0,344.05,4.291643269951351e-05
938,229.25,1.5710134252905845,575.0,0.1945068359375,9605120,287,0.011097856199921808,-0.00019433237321209162,-1.4528632164001465e-08,0.054483072589408,15.968717843294144,50.0,350.72,4.309432979834327e-05
939,243.75,1.5683147937059403,575.0,0.143408203125,9615360,286,0.014183800652972423,-0.00010479297234269324,-2.4959444999694825e-08,0.05824530450983637,15.968717974424361,50.0,357.3,3.594756276226185e-05
940,238.25,1.5702805168926717,530.0000000000005,0.1959228515625,9625600,286,0.012978685299458448,-0.00022481053674709982,-1.4901161193847656e-08,0.056991284727302624,15.968717777729035,50.0,354.67,4.4267211088566685e-05
941,252.75,1.5697167940437793,575.0,0.1677734375,9635840,286,0.013809244542790112,-0.0001649955676839454,-2.16066837310791e-08,0.05697917323747877,15.968717920780183,50.0,356.32,3.706612804768028e-05
942,257.0,1.5702418453991414,575.0,0.1756591796875,9646080,286,0.014521114184753969,-0.00015749475751363206,-3.725290298461914e-09,0.05796029886539009,15.968717962503433,75.0,356.05,3.974430050472933e-05
943,241.75,1.568594428151846,550.0,0.1674560546875,9656320,286,0.013018206200649729,-0.00017770090998965317,-7.450580596923828e-09,0.05965378125518217,15.968717885017394,75.0,349.84,4.0851716806233895e-05
